open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,from_date,to_date,context,variant,scenario,series_name,run,prefix,trade_index,time,event,entry_price,sl,tp,result_R,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,wave_audit_label,wave_audit_reason,strategy_name,month,hour,pullback_depth_band,entry_distance_band
2025.10.14 23:25:00,2025.10.15 02:36:34,XAUUSD,LONG,0.04,4146.21,4164.91,26,27,0.0,-3.34,71.46,71.46,10076.5,tp 4164.45,191.57,2025.10.14 23:25:00,2025.10.15 02:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,13,2025.10.14 23:24:59,order_sent,4146.21,4134.05,4164.45,1.5378,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4097.76,4155.20,4090.49,4145.06,HH_HL,7,15.50,21.92,PERIOD_M15,4097.76,4155.20,4134.43,36.16,2.71,3,false,4134.43,2.81,20.51,PERIOD_M5,4144.84,4144.89,1,0.32,132.0,acceptable,100.00,2.90,12.16,1.50,0.0430,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,23,25-38.2,2.00-3.00ATR
2025.10.16 10:35:00,2025.10.16 16:24:38,XAUUSD,LONG,0.03,4230.55,4253.77,28,29,0.0,0.0,69.66,69.66,10146.16,tp 4253.68,349.63,2025.10.16 10:35:00,2025.10.16 16:20:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,14,2025.10.16 10:34:59,order_sent,4230.55,4215.13,4253.68,1.5058,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4199.61,4242.04,4179.68,4212.34,HH_HL,9,9.67,15.89,PERIOD_M15,4199.61,4242.04,4215.57,62.39,2.99,3,false,4215.57,3.29,35.31,PERIOD_M5,4227.22,4233.53,1,0.66,298.0,unclear,100.00,3.39,15.42,1.50,0.0440,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,10,61.8-75,3.00ATR+
2025.10.21 05:30:00,2025.10.21 08:12:07,XAUUSD,LONG,0.02,4350.75,4332.17,30,31,0.0,0.0,-37.16,-37.16,10109.0,sl 4332.31,162.12,2025.10.21 05:30:00,2025.10.21 08:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,15,2025.10.21 05:29:59,order_sent,4350.75,4332.31,4378.41,-1.0076,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4245.66,4381.39,4221.40,4355.67,HH_HL,15,5.99,25.92,PERIOD_M15,4245.66,4381.39,4332.79,35.81,5.03,3,false,4332.79,2.25,13.23,PERIOD_M5,4351.12,4353.58,1,0.35,283.0,acceptable,100.00,2.31,18.44,1.50,0.0250,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,05,25-38.2,2.00-3.00ATR
2025.10.21 21:55:00,2025.10.22 03:05:29,XAUUSD,SHORT,0.01,4112.21,4057.05,33,34,0.0,0.26,55.42,55.419999999999995,10164.42,tp 4057.88,310.48,2025.10.21 21:55:00,2025.10.22 03:05:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,16,2025.10.21 21:54:59,order_sent,4112.21,4148.43,4057.88,1.5229,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4081.20,4372.24,4244.63,4381.39,LL_LH,17,-17.35,39.50,PERIOD_M15,4372.24,4081.20,4147.57,22.80,3.86,12,false,4147.57,4.75,12.15,PERIOD_M5,4111.73,4111.72,1,0.07,49.0,early,75.00,4.87,36.22,1.50,0.0269,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,21,18-25,3.00ATR+
2025.10.21 18:05:00,2025.10.23 04:15:00,USDJPY,LONG,0.22,151.774,152.287,32,35,0.0,4.4,78.51,78.51,10242.93,tp 152.281,2050.0,2025.10.21 18:05:00,2025.10.23 04:15:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,17,2025.10.21 18:04:59,order_sent,151.774,151.436,152.281,1.5178,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,151.055,152.168,150.852,150.822,HH_HL,7,0.187,0.352,PERIOD_M15,151.055,152.168,151.451,64.42,4.37,4,false,151.451,3.31,29.02,PERIOD_M5,151.672,151.862,1,0.90,88.0,late,100.00,3.46,0.338,1.50,0.1536,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,18,61.8-75,3.00ATR+
2025.10.27 10:10:00,2025.10.27 11:49:36,XAUUSD,SHORT,0.04,4073.66,4056.17,36,37,0.0,0.0,69.96,69.96,10312.89,tp 4056.23,99.6,2025.10.27 10:10:00,2025.10.27 11:45:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,18,2025.10.27 10:09:59,order_sent,4073.66,4085.28,4056.23,1.5052,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4053.85,4097.59,4058.34,4138.65,LL_LH,6,-1.19,20.41,PERIOD_M15,4097.59,4053.85,4084.85,70.87,3.62,4,false,4084.85,2.53,25.58,PERIOD_M5,4078.35,4074.88,1,0.28,122.0,acceptable,100.00,2.63,11.62,1.50,0.0430,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,10,61.8-75,2.00-3.00ATR
2025.10.27 22:05:00,2025.10.27 22:29:46,XAUUSD,SHORT,0.06,4002.93,3991.24,38,39,0.0,0.0,70.14,70.14,10383.03,tp 3991.32,24.77,2025.10.27 22:05:00,2025.10.27 22:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,19,2025.10.27 22:04:59,order_sent,4002.93,4010.67,3991.32,1.5103,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3971.50,4050.31,4024.03,4084.85,LL_LH,6,-13.12,23.09,PERIOD_M15,4050.31,3971.50,4010.21,49.12,4.20,4,false,4010.21,1.69,9.24,PERIOD_M5,4000.97,3999.27,1,0.85,366.0,unclear,100.00,1.79,7.74,1.50,0.0440,,,true,,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_Regime,2025-10,22,38.2-50,1.50-2.00ATR
2025.10.27 22:40:00,2025.10.28 04:00:52,XAUUSD,SHORT,0.02,3991.51,4010.69,40,41,0.0,0.51,-37.85,-37.85,10345.18,sl 4010.68,320.87,2025.10.27 22:40:00,2025.10.28 04:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,20,2025.10.27 22:39:59,order_sent,3991.51,4010.68,3962.76,-1.0005,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3971.50,4050.31,4024.03,4084.85,LL_LH,6,-13.12,23.09,PERIOD_M15,4050.31,3971.50,4010.21,49.12,4.16,6,false,4010.21,3.56,23.73,PERIOD_M5,3995.56,3988.86,1,0.50,265.0,acceptable,100.00,3.64,19.17,1.50,0.0342,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,22,38.2-50,3.00ATR+
2025.10.03 21:40:00,2025.10.06 02:02:39,XAUUSD,LONG,0.04,3888.61,3906.79,2,3,0.0,-3.34,69.38,69.38,10069.38,tp 3906.55,3142.65,2025.10.03 21:40:00,2025.10.06 02:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,1,2025.10.03 21:39:59,order_sent,3888.61,3876.65,3906.55,1.5201,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3854.82,3891.62,3838.01,3863.69,HH_HL,7,0.28,11.54,PERIOD_M15,3854.82,3891.62,3876.92,39.95,2.68,3,false,3876.92,3.96,31.77,PERIOD_M5,3885.98,3887.07,1,0.52,154.0,acceptable,100.00,4.05,11.96,1.50,0.0610,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,21,38.2-50,3.00ATR+
2025.10.06 13:45:00,2025.10.06 14:12:43,XAUUSD,LONG,0.04,3946.73,3935.05,4,5,0.0,0.0,-46.72,-46.72,10022.66,sl 3935.05,27.72,2025.10.06 13:45:00,2025.10.06 14:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,2,2025.10.06 13:44:59,order_sent,3946.73,3935.05,3964.25,-1.0,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3922.44,3945.09,3854.82,3920.74,HH_HL,5,7.27,12.74,PERIOD_M15,3922.44,3945.09,3935.40,42.78,1.39,8,false,3935.40,3.35,50.02,PERIOD_M5,3942.69,3943.52,1,0.95,321.0,late,75.00,3.45,11.68,1.50,0.0562,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,13,38.2-50,3.00ATR+
2025.10.06 22:10:00,2025.10.07 10:10:29,XAUUSD,LONG,0.04,3963.09,3950.87,6,7,0.0,-3.34,-52.22,-52.22,9970.44,sl 3950.88,720.48,2025.10.06 22:10:00,2025.10.07 10:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,3,2025.10.06 22:09:59,order_sent,3963.09,3950.88,3981.41,-1.0008,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3926.51,3970.06,3922.44,3949.51,HH_HL,7,8.41,14.15,PERIOD_M15,3926.51,3970.06,3951.21,43.28,2.86,6,false,3951.21,5.96,27.28,PERIOD_M5,3959.77,3961.24,1,0.93,185.0,late,100.00,6.13,12.21,1.50,0.0903,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,22,38.2-50,3.00ATR+
2025.10.07 23:30:00,2025.10.08 03:03:10,XAUUSD,LONG,0.05,3982.73,3996.12,8,9,0.0,-4.17,62.78,62.78,10033.22,tp 3996.07,213.17,2025.10.07 23:30:00,2025.10.08 03:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,4,2025.10.07 23:29:59,order_sent,3982.73,3973.84,3996.07,1.5062,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3961.79,3991.01,3940.88,3976.96,HH_HL,5,9.94,13.71,PERIOD_M15,3961.79,3991.01,3974.09,57.91,3.37,9,false,3974.09,4.02,29.57,PERIOD_M5,3982.40,3982.94,1,0.10,21.0,early,100.00,4.13,8.89,1.50,0.0883,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,23,50-61.8,3.00ATR+
2025.10.08 11:05:00,2025.10.08 12:02:44,USDJPY,LONG,0.32,152.469,152.825,10,11,0.0,0.0,74.54,74.54,10107.76,tp 152.825,57.73,2025.10.08 11:05:00,2025.10.08 12:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,5,2025.10.08 11:04:59,order_sent,152.469,152.232,152.825,1.5021,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,151.732,152.638,150.726,152.035,HH_HL,10,0.236,0.240,PERIOD_M15,151.732,152.638,152.247,43.16,3.08,8,false,152.247,2.72,24.50,PERIOD_M5,152.519,152.535,1,0.81,66.0,unclear,100.00,2.90,0.237,1.50,0.1837,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,11,38.2-50,2.00-3.00ATR
2025.10.08 19:20:00,2025.10.08 22:08:20,XAUUSD,LONG,0.03,4052.76,4036.58,12,13,0.0,0.0,-48.54,-48.54,10059.22,sl 4036.75,168.33,2025.10.08 19:20:00,2025.10.08 22:05:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,6,2025.10.08 19:20:00,order_sent,4052.76,4036.75,4076.78,-1.0106,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4026.37,4049.55,3984.49,3991.01,HH_HL,7,10.06,13.06,PERIOD_M15,4026.37,4049.55,4037.20,53.28,1.38,4,false,4037.20,3.46,67.13,PERIOD_M5,4048.47,4055.46,1,0.60,270.0,unclear,100.00,3.56,16.01,1.50,0.0422,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,19,50-61.8,3.00ATR+
2025.10.09 13:40:00,2025.10.09 14:00:24,XAUUSD,LONG,0.09,4039.07,4046.69,14,15,0.0,0.0,68.58,68.58,10127.8,tp 4046.66,20.4,2025.10.09 13:40:00,2025.10.09 14:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,7,2025.10.09 13:39:58,order_sent,4039.07,4034.01,4046.66,1.5059,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4022.73,4043.69,4002.60,4036.36,HH_HL,5,6.72,16.18,PERIOD_M15,4022.73,4043.69,4034.23,45.13,2.17,4,false,4034.23,2.23,23.09,PERIOD_M5,4039.35,4039.60,1,0.24,53.0,early,100.00,2.34,5.06,1.50,0.0831,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,13,38.2-50,2.00-3.00ATR
2025.10.13 02:10:00,2025.10.13 10:28:42,USDJPY,SHORT,0.17,151.853,152.291,16,18,0.0,0.0,-48.89,-48.89,10078.91,sl 152.290,498.7,2025.10.13 02:10:00,2025.10.13 10:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,8,2025.10.13 02:09:59,order_sent,151.853,152.290,151.198,-1.0023,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,151.149,152.701,151.498,152.947,LL_LH,9,-0.110,0.363,PERIOD_M15,152.701,151.149,152.275,72.55,5.35,3,false,152.275,3.46,27.19,PERIOD_M5,151.864,151.792,1,0.50,61.0,acceptable,100.00,3.58,0.437,1.50,0.1230,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,02,61.8-75,3.00ATR+
2025.10.13 07:45:00,2025.10.13 13:50:56,XAUUSD,LONG,0.03,4057.71,4082.39,17,19,0.0,0.0,74.04,74.04,10152.95,tp 4082.39,365.93,2025.10.13 07:45:00,2025.10.13 13:50:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,9,2025.10.13 07:44:59,order_sent,4057.71,4041.26,4082.39,1.5003,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,3975.11,4059.94,3970.70,4022.81,HH_HL,10,1.25,24.25,PERIOD_M15,3975.11,4059.94,4041.66,21.55,2.28,7,false,4041.66,5.27,18.92,PERIOD_M5,4057.12,4058.38,1,0.22,67.0,early,100.00,5.41,16.45,1.50,0.0953,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,07,18-25,3.00ATR+
2025.10.14 23:25:00,2025.10.15 02:36:34,XAUUSD,LONG,0.04,4146.21,4164.91,20,21,0.0,-3.34,71.46,71.46,10224.41,tp 4164.45,191.57,2025.10.14 23:25:00,2025.10.15 02:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,10,2025.10.14 23:24:59,order_sent,4146.21,4134.05,4164.45,1.5378,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4097.76,4155.20,4090.49,4145.06,HH_HL,7,15.50,21.92,PERIOD_M15,4097.76,4155.20,4134.43,36.16,2.71,3,false,4134.43,2.81,20.51,PERIOD_M5,4144.84,4144.89,1,0.32,132.0,acceptable,100.00,2.90,12.16,1.50,0.0430,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,23,25-38.2,2.00-3.00ATR
2025.10.16 10:35:00,2025.10.16 16:24:38,XAUUSD,LONG,0.03,4230.55,4253.77,22,23,0.0,0.0,69.66,69.66,10294.07,tp 4253.68,349.63,2025.10.16 10:35:00,2025.10.16 16:20:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,11,2025.10.16 10:34:59,order_sent,4230.55,4215.13,4253.68,1.5058,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4199.61,4242.04,4179.68,4212.34,HH_HL,9,9.67,15.89,PERIOD_M15,4199.61,4242.04,4215.57,62.39,2.99,3,false,4215.57,3.29,35.31,PERIOD_M5,4227.22,4233.53,1,0.66,298.0,unclear,100.00,3.39,15.42,1.50,0.0440,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,10,61.8-75,3.00ATR+
2025.10.21 18:05:00,2025.10.23 04:15:00,USDJPY,LONG,0.23,151.774,152.287,24,25,0.0,4.6,82.08,82.08,10376.15,tp 152.281,2050.0,2025.10.21 18:05:00,2025.10.23 04:15:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,12,2025.10.21 18:04:59,order_sent,151.774,151.436,152.281,1.5178,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,151.055,152.168,150.852,150.822,HH_HL,7,0.187,0.352,PERIOD_M15,151.055,152.168,151.451,64.42,4.37,4,false,151.451,3.31,29.02,PERIOD_M5,151.672,151.862,1,0.90,88.0,late,100.00,3.46,0.338,1.50,0.1536,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,18,61.8-75,3.00ATR+
2025.10.27 10:10:00,2025.10.27 11:49:36,XAUUSD,SHORT,0.04,4073.66,4056.17,26,27,0.0,0.0,69.96,69.96,10446.11,tp 4056.23,99.6,2025.10.27 10:10:00,2025.10.27 11:45:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,13,2025.10.27 10:09:59,order_sent,4073.66,4085.28,4056.23,1.5052,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4053.85,4097.59,4058.34,4138.65,LL_LH,6,-1.19,20.41,PERIOD_M15,4097.59,4053.85,4084.85,70.87,3.62,4,false,4084.85,2.53,25.58,PERIOD_M5,4078.35,4074.88,1,0.28,122.0,acceptable,100.00,2.63,11.62,1.50,0.0430,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,10,61.8-75,2.00-3.00ATR
2025.10.27 22:05:00,2025.10.27 22:29:46,XAUUSD,SHORT,0.06,4002.93,3991.24,28,29,0.0,0.0,70.14,70.14,10516.25,tp 3991.32,24.77,2025.10.27 22:05:00,2025.10.27 22:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,14,2025.10.27 22:04:59,order_sent,4002.93,4010.67,3991.32,1.5103,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3971.50,4050.31,4024.03,4084.85,LL_LH,6,-13.12,23.09,PERIOD_M15,4050.31,3971.50,4010.21,49.12,4.20,4,false,4010.21,1.69,9.24,PERIOD_M5,4000.97,3999.27,1,0.85,366.0,unclear,100.00,1.79,7.74,1.50,0.0440,,,true,,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,22,38.2-50,1.50-2.00ATR
2025.10.27 22:40:00,2025.10.28 04:00:52,XAUUSD,SHORT,0.02,3991.51,4010.69,30,31,0.0,0.51,-37.85,-37.85,10478.4,sl 4010.68,320.87,2025.10.27 22:40:00,2025.10.28 04:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_10_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_B_v2_audit_filtered_all_5m,15,2025.10.27 22:39:59,order_sent,3991.51,4010.68,3962.76,-1.0005,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3971.50,4050.31,4024.03,4084.85,LL_LH,6,-13.12,23.09,PERIOD_M15,4050.31,3971.50,4010.21,49.12,4.16,6,false,4010.21,3.56,23.73,PERIOD_M5,3995.56,3988.86,1,0.50,265.0,acceptable,100.00,3.64,19.17,1.50,0.0342,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-10,22,38.2-50,3.00ATR+
2026.01.05 06:55:00,2026.01.05 08:01:32,XAUUSD,LONG,0.06,4404.15,4415.16,2,3,0.0,0.0,66.06,66.06,10066.06,tp 4415.15,66.53,2026.01.05 06:55:00,2026.01.05 08:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v2_A_current_regime_all_5m,1,2026.01.05 06:54:59,order_sent,4404.15,4396.82,4415.15,1.502,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4397.29,21.60,2.54,3,false,4397.29,2.12,6.16,PERIOD_M5,4406.31,4407.00,1,0.88,285.0,unclear,100.00,2.27,7.33,1.50,0.0587,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,06,18-25,2.00-3.00ATR
2026.01.05 16:05:00,2026.01.05 16:55:01,XAUUSD,LONG,0.04,4422.69,4441.08,4,5,0.0,0.0,73.56,73.56,10139.62,tp 4441.04,50.02,2026.01.05 16:05:00,2026.01.05 16:55:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v2_A_current_regime_all_5m,2,2026.01.05 16:04:59,order_sent,4422.69,4410.46,4441.04,1.5037,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.78,9.04,PERIOD_M5,4413.19,4416.85,1,0.89,584.0,unclear,100.00,1.85,12.23,1.50,0.0288,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,16,18-25,1.50-2.00ATR
