time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score
2025.02.04 19:49:59,final_entry_candidate,EURUSD,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.04332,1.02100,58.06,0.00599,0.00182,0.00120,0.1504,18.0,1.03726,1.03721,1.03867,1.03716,1.03885,1.03378,0.29,0.00169,2.00,4,0.00010,0.08,0.00151,1.26,169.0,1.41,338.0,2.83,74.16
2025.02.04 19:49:59,order_blocked,EURUSD,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.04332,1.02100,58.06,0.00599,0.00182,0.00120,0.1504,18.0,1.03726,1.03721,1.03867,1.03716,1.03885,1.03378,0.29,0.00169,2.00,4,0.00010,0.08,0.00151,1.26,169.0,1.41,338.0,2.83,74.16
2025.02.06 10:19:59,blocked_candidate,AUDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,60.98,0.430,0.177,0.100,0.2804,28.0,95.426,95.463,95.343,95.498,95.315,95.864,0.41,0.183,2.00,13,0.072,0.72,0.155,1.55,183.0,1.83,366.0,3.67,48.76
2025.02.06 10:49:59,blocked_candidate,AUDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,60.98,0.430,0.177,0.098,0.2845,28.0,95.426,95.517,95.343,95.503,95.315,95.879,0.40,0.188,2.00,15,0.077,0.78,0.160,1.63,188.0,1.91,376.0,3.82,44.03
2025.02.06 11:49:59,blocked_candidate,AUDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,60.98,0.430,0.179,0.095,0.2943,28.0,95.570,95.605,95.462,95.615,95.434,95.977,0.41,0.181,2.00,3,0.045,0.47,0.153,1.61,181.0,1.90,362.0,3.80,67.74
2025.02.06 12:04:59,blocked_candidate,AUDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,54.83,0.417,0.186,0.093,0.2997,28.0,95.570,95.571,95.462,95.598,95.434,95.926,0.46,0.164,2.00,4,0.028,0.30,0.136,1.46,164.0,1.76,328.0,3.51,73.50
2025.02.06 12:34:59,blocked_candidate,AUDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,54.83,0.417,0.186,0.092,0.3048,28.0,95.570,95.588,95.462,95.603,95.434,95.941,0.44,0.169,2.00,6,0.033,0.36,0.141,1.53,169.0,1.84,338.0,3.68,100.79
2025.02.06 20:19:59,blocked_candidate,AUDJPY,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,96.740,94.608,60.79,0.374,0.168,0.095,0.2954,28.0,95.313,95.322,95.180,95.346,95.152,95.734,0.38,0.194,2.00,11,0.033,0.35,0.166,1.75,194.0,2.05,388.0,4.09,57.35
2025.02.06 22:34:59,final_entry_candidate,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2882.22,2807.32,39.93,15.87,8.62,2.44,0.0737,18.0,2853.65,2854.38,2850.40,2854.89,2850.22,2864.23,0.10,4.67,2.00,4,1.24,0.51,4.49,1.84,467.0,1.91,934.0,3.82,67.87
2025.02.06 22:34:59,order_sent,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2882.22,2807.32,39.93,15.87,8.62,2.44,0.0737,18.0,2853.65,2854.38,2850.40,2854.89,2850.22,2864.23,0.10,4.67,2.00,4,1.24,0.51,4.49,1.84,467.0,1.91,934.0,3.82,67.87
2025.02.06 22:49:59,final_entry_candidate,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2882.22,2807.32,39.93,15.87,8.62,2.30,0.0784,18.0,2853.65,2855.63,2850.40,2854.64,2850.22,2863.48,0.11,4.42,2.00,5,0.99,0.43,4.24,1.85,442.0,1.93,884.0,3.85,68.78
2025.02.06 22:49:59,order_blocked,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2882.22,2807.32,39.93,15.87,8.62,2.30,0.0784,18.0,2853.65,2855.63,2850.40,2854.64,2850.22,2863.48,0.11,4.42,2.00,5,0.99,0.43,4.24,1.85,442.0,1.93,884.0,3.85,68.78
2025.02.11 18:04:59,final_entry_candidate,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,2942.66,2852.55,51.20,19.78,12.60,6.98,0.0258,18.0,2904.35,2904.75,2890.82,2904.63,2890.47,2932.95,0.03,14.16,2.00,4,0.28,0.04,13.81,1.98,1416.0,2.03,2832.0,4.06,108.80
2025.02.11 18:04:59,order_sent,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,2942.66,2852.55,51.20,19.78,12.60,6.98,0.0258,18.0,2904.35,2904.75,2890.82,2904.63,2890.47,2932.95,0.03,14.16,2.00,4,0.28,0.04,13.81,1.98,1416.0,2.03,2832.0,4.06,108.80
2025.02.12 01:49:59,final_entry_candidate,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,2942.66,2852.55,49.92,19.81,8.55,2.24,0.0805,18.0,2899.69,2900.42,2896.95,2900.55,2896.77,2908.11,0.13,3.78,2.00,3,0.86,0.38,3.60,1.61,378.0,1.69,756.0,3.38,105.34
2025.02.12 01:49:59,order_blocked,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,2942.66,2852.55,49.92,19.81,8.55,2.24,0.0805,18.0,2899.69,2900.42,2896.95,2900.55,2896.77,2908.11,0.13,3.78,2.00,3,0.86,0.38,3.60,1.61,378.0,1.69,756.0,3.38,105.34
2025.02.13 20:19:59,final_entry_candidate,GBPJPY,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,51.43,0.944,0.489,0.255,0.1492,38.0,191.902,191.916,191.675,191.835,191.637,192.231,0.38,0.198,2.00,7,0.067,0.26,0.160,0.63,198.0,0.78,396.0,1.56,121.99
2025.02.13 20:19:59,order_sent,GBPJPY,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,51.43,0.944,0.489,0.255,0.1492,38.0,191.902,191.916,191.675,191.835,191.637,192.231,0.38,0.198,2.00,7,0.067,0.26,0.160,0.63,198.0,0.78,396.0,1.56,121.99
2025.02.13 20:34:59,final_entry_candidate,GBPJPY,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,51.43,0.944,0.489,0.245,0.1554,38.0,191.902,191.935,191.675,191.963,191.637,192.615,0.23,0.326,2.00,8,0.061,0.25,0.288,1.18,326.0,1.33,652.0,2.67,70.15
2025.02.13 20:34:59,order_blocked,GBPJPY,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,51.43,0.944,0.489,0.245,0.1554,38.0,191.902,191.935,191.675,191.963,191.637,192.615,0.23,0.326,2.00,8,0.061,0.25,0.288,1.18,326.0,1.33,652.0,2.67,70.15
2025.02.14 01:04:59,blocked_candidate,EURJPY,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,161.176,158.903,57.15,0.816,0.371,0.109,0.2740,30.0,159.908,159.943,159.783,159.977,159.753,160.425,0.33,0.224,2.00,4,0.069,0.63,0.194,1.77,224.0,2.05,448.0,4.09,98.15
2025.02.14 11:49:59,final_entry_candidate,GBPJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,59.74,0.925,0.347,0.217,0.1748,38.0,191.971,192.059,191.679,192.058,191.641,192.892,0.18,0.417,2.00,8,0.087,0.40,0.379,1.74,417.0,1.92,834.0,3.84,63.35
2025.02.14 11:49:59,order_sent,GBPJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,193.041,190.587,59.74,0.925,0.347,0.217,0.1748,38.0,191.971,192.059,191.679,192.058,191.641,192.892,0.18,0.417,2.00,8,0.087,0.40,0.379,1.74,417.0,1.92,834.0,3.84,63.35
2025.02.18 09:04:59,blocked_candidate,GBPJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,46.50,0.632,0.229,0.140,0.2721,38.0,191.532,191.450,191.716,191.571,191.754,191.205,0.40,0.183,2.00,8,0.039,0.28,0.145,1.04,183.0,1.31,366.0,2.62,68.55
2025.02.18 09:34:59,blocked_candidate,GBPJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,46.50,0.632,0.229,0.146,0.2594,38.0,191.532,191.481,191.716,191.507,191.754,191.013,0.30,0.247,2.00,10,0.025,0.17,0.209,1.43,247.0,1.69,494.0,3.37,115.85
2025.02.21 06:04:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.215,0.1397,30.0,157.876,157.866,158.082,157.827,158.112,157.257,0.25,0.285,2.00,3,0.049,0.23,0.255,1.19,285.0,1.33,570.0,2.65,76.11
2025.02.21 06:04:59,order_sent,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.215,0.1397,30.0,157.876,157.866,158.082,157.827,158.112,157.257,0.25,0.285,2.00,3,0.049,0.23,0.255,1.19,285.0,1.33,570.0,2.65,76.11
2025.02.21 06:19:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.213,0.1409,30.0,157.876,157.716,158.082,157.770,158.112,157.086,0.21,0.342,2.00,4,0.106,0.50,0.312,1.47,342.0,1.61,684.0,3.21,72.87
2025.02.21 06:19:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.213,0.1409,30.0,157.876,157.716,158.082,157.770,158.112,157.086,0.21,0.342,2.00,4,0.106,0.50,0.312,1.47,342.0,1.61,684.0,3.21,72.87
2025.02.21 06:34:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.214,0.1637,35.0,157.876,157.800,158.082,157.760,158.117,157.046,0.20,0.357,2.00,5,0.116,0.54,0.322,1.51,357.0,1.67,714.0,3.34,72.34
2025.02.21 06:34:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.214,0.1637,35.0,157.876,157.800,158.082,157.760,158.117,157.046,0.20,0.357,2.00,5,0.116,0.54,0.322,1.51,357.0,1.67,714.0,3.34,72.34
2025.02.21 06:49:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.209,0.1437,30.0,157.876,157.817,158.082,157.835,158.112,157.281,0.26,0.277,2.00,6,0.041,0.20,0.247,1.18,277.0,1.33,554.0,2.65,74.49
2025.02.21 06:49:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.332,0.209,0.1437,30.0,157.876,157.817,158.082,157.835,158.112,157.281,0.26,0.277,2.00,6,0.041,0.20,0.247,1.18,277.0,1.33,554.0,2.65,74.49
2025.02.21 07:04:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.201,0.1590,32.0,157.876,157.826,158.082,157.822,158.114,157.238,0.25,0.292,2.00,7,0.054,0.27,0.260,1.29,292.0,1.45,584.0,2.90,71.63
2025.02.21 07:04:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.201,0.1590,32.0,157.876,157.826,158.082,157.822,158.114,157.238,0.25,0.292,2.00,7,0.054,0.27,0.260,1.29,292.0,1.45,584.0,2.90,71.63
2025.02.21 07:19:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.177,0.1750,31.0,157.876,157.792,158.082,157.805,158.113,157.189,0.24,0.308,2.00,8,0.071,0.40,0.277,1.56,308.0,1.74,616.0,3.48,68.04
2025.02.21 07:19:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.177,0.1750,31.0,157.876,157.792,158.082,157.805,158.113,157.189,0.24,0.308,2.00,8,0.071,0.40,0.277,1.56,308.0,1.74,616.0,3.48,68.04
2025.02.21 07:34:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.170,0.1762,30.0,157.876,157.844,158.082,157.885,158.112,157.431,0.32,0.227,2.00,9,0.009,0.05,0.197,1.16,227.0,1.33,454.0,2.67,70.21
2025.02.21 07:34:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.170,0.1762,30.0,157.876,157.844,158.082,157.885,158.112,157.431,0.32,0.227,2.00,9,0.009,0.05,0.197,1.16,227.0,1.33,454.0,2.67,70.21
2025.02.21 07:49:59,final_entry_candidate,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.167,0.1793,30.0,157.876,157.849,158.082,157.771,158.112,157.089,0.21,0.341,2.00,10,0.105,0.63,0.311,1.86,341.0,2.04,682.0,4.08,61.32
2025.02.21 07:49:59,order_blocked,EURJPY,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,48.08,0.573,0.313,0.167,0.1793,30.0,157.876,157.849,158.082,157.771,158.112,157.089,0.21,0.341,2.00,10,0.105,0.63,0.311,1.86,341.0,2.04,682.0,4.08,61.32
2025.02.21 10:34:59,final_entry_candidate,EURJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,52.03,0.592,0.309,0.166,0.1811,30.0,157.761,157.566,158.153,157.819,158.183,157.091,0.20,0.364,2.00,3,0.058,0.35,0.334,2.02,364.0,2.20,728.0,4.39,104.58
2025.02.21 10:34:59,order_sent,EURJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,159.118,156.304,52.03,0.592,0.309,0.166,0.1811,30.0,157.761,157.566,158.153,157.819,158.183,157.091,0.20,0.364,2.00,3,0.058,0.35,0.334,2.02,364.0,2.20,728.0,4.39,104.58
