period,variant,scenario,symbol,direction,month,session,regime,is_xauusd,reversal_signal_type,wave_audit_label,sl_mode,reward_r,current_result_R,current_profit,shadow_outcome,shadow_result_R,shadow_profit,tp_hit,sl_hit,same_bar_ambiguous,time_to_tp_minutes,time_to_sl_minutes,mae_R,mfe_R,avg_sl_points,avg_sl_atr,avg_tp_points,avg_tp_atr,hypothetical_lot_size,invalid_stops,sl_too_tight,sl_too_wide,not_enough_money,delta_result_R_vs_current
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0025,-31.6,sl,-1.0,-31.52,0,1,0,,80.0,1.027,0.2947,31.520000000000437,31520000000.000435,47.280000000000655,47280000000.00065,0.01,0,0,0,0,0.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0025,-31.6,sl,-1.0,-31.52,0,1,0,,80.0,1.027,0.2947,31.520000000000437,31520000000.000435,37.824000000000524,37824000000.00052,0.01,0,0,0,0,0.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0025,-31.6,sl,-1.0,-31.52,0,1,0,,80.0,1.027,0.2947,31.520000000000437,31520000000.000435,40.97600000000057,40976000000.000565,0.01,0,0,0,0,0.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0025,-31.6,sl,-1.0,-31.52,0,1,0,,80.0,1.027,0.2947,31.520000000000437,31520000000.000435,47.280000000000655,47280000000.00065,0.01,0,0,0,0,0.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0025,-31.6,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,14.980000000000473,14980000000.000471,17.976000000000568,17976000000.000565,0.021,0,1,0,0,1.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0025,-31.6,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,14.980000000000473,14980000000.000471,19.474000000000615,19474000000.000614,0.021,0,1,0,0,1.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0025,-31.6,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,14.980000000000473,14980000000.000471,22.47000000000071,22470000000.00071,0.021,0,1,0,0,1.0025
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.4996,75.88,tp,1.2,60.72,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,15.180000000000653,15180000000.000652,0.04,0,0,0,0,-0.2996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.4996,75.88,tp,1.3,65.78,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,16.44500000000071,16445000000.00071,0.04,0,0,0,0,-0.1996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.4996,75.88,tp,1.5,75.9,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,18.97500000000082,18975000000.000816,0.04,0,0,0,0,0.0004
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.4996,75.88,tp,1.2,60.72,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,15.180000000000653,15180000000.000652,0.04,0,0,0,0,-0.2996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.4996,75.88,tp,1.3,65.78,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,16.44500000000071,16445000000.00071,0.04,0,0,0,0,-0.1996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.4996,75.88,tp,1.5,75.9,1,0,0,40.0,,0.7708,1.6166,12.650000000000546,12650000000.000546,18.97500000000082,18975000000.000816,0.04,0,0,0,0,0.0004
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.4996,75.88,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.800000000000182,5800000000.000181,6.9600000000002185,6960000000.000218,0.0872,0,1,0,0,-1.4996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.4996,75.88,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.800000000000182,5800000000.000181,7.540000000000236,7540000000.000236,0.0872,0,1,0,0,-1.4996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2026-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.4996,75.88,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.800000000000182,5800000000.000181,8.700000000000273,8700000000.000273,0.0872,0,1,0,0,-1.4996
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,CURRENT_SL,1.2,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,9.312000000000262,9312000000.000261,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,CURRENT_SL,1.3,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,10.088000000000283,10088000000.000282,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,CURRENT_SL,1.5,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,11.640000000000327,11640000000.000326,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,MID_TF_STRUCTURE_SL,1.2,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,9.312000000000262,9312000000.000261,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,MID_TF_STRUCTURE_SL,1.3,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,10.088000000000283,10088000000.000282,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,MID_TF_STRUCTURE_SL,1.5,-1.0013,-46.62,sl,-1.0,-46.56,0,1,0,,20.0,1.1031,0.674,7.760000000000218,7760000000.000217,11.640000000000327,11640000000.000326,0.06,0,0,0,0,0.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,LOWER_TF_REVERSAL_SL,1.2,-1.0013,-46.62,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.640000000000327,5640000000.000327,6.768000000000392,6768000000.000392,0.0826,0,1,0,0,1.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,LOWER_TF_REVERSAL_SL,1.3,-1.0013,-46.62,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.640000000000327,5640000000.000327,7.332000000000426,7332000000.000425,0.0826,0,1,0,0,1.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,third_wave_initial,LOWER_TF_REVERSAL_SL,1.5,-1.0013,-46.62,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.640000000000327,5640000000.000327,8.460000000000491,8460000000.00049,0.0826,0,1,0,0,1.0013
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,17.099999999999998,17099999999.999996,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,18.525000000000002,18525000000.0,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,21.375,21375000000.0,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,17.099999999999998,17099999999.999996,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,18.525000000000002,18525000000.0,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.1747,0.3509,14.25,14250000000.0,21.375,21375000000.0,0.03,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.0927,0.3264,15.319999999999709,15319999999.999708,18.38399999999965,18383999999.99965,0.0279,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.0927,0.3264,15.319999999999709,15319999999.999708,19.915999999999624,19915999999.999622,0.0279,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0014,-42.81,sl,-1.0,-42.75,0,1,0,,35.0,1.0927,0.3264,15.319999999999709,15319999999.999708,22.979999999999563,22979999999.99956,0.0279,0,0,0,0,0.0014
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.5049,62.47,tp,1.2,49.81,1,0,0,90.0,,0.2182,1.2177,21.3100000000004,21310000000.0004,25.57200000000048,25572000000.000477,0.02,0,0,0,0,-0.3049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.5049,62.47,tp,1.3,53.96,1,0,0,215.0,,0.2182,1.71,21.3100000000004,21310000000.0004,27.70300000000052,27703000000.00052,0.02,0,0,0,0,-0.2049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.5049,62.47,tp,1.5,62.27,1,0,0,215.0,,0.2182,1.71,21.3100000000004,21310000000.0004,31.9650000000006,31965000000.0006,0.02,0,0,0,0,-0.0049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5049,62.47,tp,1.2,49.81,1,0,0,90.0,,0.2182,1.2177,21.3100000000004,21310000000.0004,25.57200000000048,25572000000.000477,0.02,0,0,0,0,-0.3049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5049,62.47,tp,1.3,53.96,1,0,0,215.0,,0.2182,1.71,21.3100000000004,21310000000.0004,27.70300000000052,27703000000.00052,0.02,0,0,0,0,-0.2049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5049,62.47,tp,1.5,62.27,1,0,0,215.0,,0.2182,1.71,21.3100000000004,21310000000.0004,31.9650000000006,31965000000.0006,0.02,0,0,0,0,-0.0049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5049,62.47,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.8400000000001455,5840000000.000145,7.008000000000174,7008000000.000174,0.073,0,1,0,0,-1.5049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5049,62.47,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.8400000000001455,5840000000.000145,7.59200000000019,7592000000.000189,0.073,0,1,0,0,-1.5049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_16_23,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5049,62.47,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.8400000000001455,5840000000.000145,8.760000000000218,8760000000.000217,0.073,0,1,0,0,-1.5049
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,23.85600000000013,23856000000.00013,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,25.844000000000143,25844000000.00014,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,29.820000000000164,29820000000.00016,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,23.85600000000013,23856000000.00013,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,25.844000000000143,25844000000.00014,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,35.0,1.3169,0.1021,19.88000000000011,19880000000.000107,29.820000000000164,29820000000.00016,0.02,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,25.0,1.0102,0.1295,15.680000000000291,15680000000.00029,18.816000000000347,18816000000.000347,0.0254,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,25.0,1.0102,0.1295,15.680000000000291,15680000000.00029,20.38400000000038,20384000000.000378,0.0254,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.001,-39.8,sl,-1.0,-39.76,0,1,0,,25.0,1.0102,0.1295,15.680000000000291,15680000000.00029,23.520000000000437,23520000000.000435,0.0254,0,0,0,0,0.001
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,22.5,22500000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,24.375,24375000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,28.125,28125000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,22.5,22500000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,24.375,24375000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,290.0,1.48,0.4805,18.75,18750000000.0,28.125,28125000000.0,0.02,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,190.0,1.0312,0.803,11.220000000000255,11220000000.000254,13.464000000000306,13464000000.000305,0.0334,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,190.0,1.0312,0.803,11.220000000000255,11220000000.000254,14.58600000000033,14586000000.00033,0.0334,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0197,-38.24,sl,-1.0,-37.5,0,1,0,,190.0,1.0312,0.803,11.220000000000255,11220000000.000254,16.830000000000382,16830000000.000381,0.0334,0,0,0,0,0.0197
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,20.904000000000085,20904000000.000084,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,22.646000000000097,22646000000.000095,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,26.13000000000011,26130000000.000107,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,20.904000000000085,20904000000.000084,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,22.646000000000097,22646000000.000095,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.2078,0.008,17.420000000000073,17420000000.000072,26.13000000000011,26130000000.000107,0.02,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.4611,0.0097,14.400000000000546,14400000000.000546,17.280000000000655,17280000000.000652,0.0242,0,0,0,0,0.0436
2026-Q1,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2026-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0436,-36.36,sl,-1.0,-34.84,0,1,0,,10.0,1.4611,0.0097,14.400000000000546,14400000000.000546,18.72000000000071,18720000000.00071,0.0242,0,0,0,0,0.0436
