timeframe_set,scenario,period,year,symbol,direction,fx_bucket,fx_direction_bucket,time,close_time,month,session,entry_price,sl,tp,result_R,net_profit,scan_driver_symbol,execution_minutes,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,spread_atr,spread_points,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.08.28 03:20:00,2025.08.28 03:54:26,2025-08,server_00_07,147.427,147.272,147.737,-1.0,-49.47,USDJPY,15,0.284,1.361,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.89,last_lower_high,147.511,m15_prev_extreme_bos,3.05,1.52,h4_impulse_high,147.899,1.71,0.1656,15.0,0.0,0.93,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.09.10 06:05:00,2025.09.10 08:52:00,2025-09,server_00_07,147.323,147.477,147.015,-1.006,-49.4,USDJPY,15,0.403,1.026,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.51,last_higher_low,147.273,m15_prev_extreme_bos,3.32,1.66,h4_impulse_low,146.811,1.67,0.1623,15.0,0.0,0.54,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.09.17 15:50:00,2025.09.17 16:05:56,2025-09,server_08_15,3677.04,3674.08,3682.96,-1.057,-50.08,USDJPY,15,0.794,1.416,true,false,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.83,last_lower_high,3685.84,m15_prev_extreme_bos,6.17,3.08,h1_counter_high,3695.3,0.67,0.0428,19.0,0.0,1.98,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.09.18 10:50:00,2025.09.18 10:57:47,2025-09,server_08_15,147.032,147.156,146.784,-1.0,-49.72,USDJPY,15,0.097,1.96,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.52,last_higher_low,146.764,m15_prev_extreme_bos,6.67,3.33,h4_impulse_low,146.205,1.09,0.132,15.0,0.0,2.36,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.09.18 10:35:00,2025.09.18 15:30:13,2025-09,server_08_15,1.18246,1.18051,1.18636,-1.0,-48.75,USDJPY,15,1.174,1.544,true,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,2.42,weak_lower_high,1.1918,m15_prev_extreme_bos,4.79,2.39,h1_counter_high,1.1918,2.12,0.1958,18.0,0.0,10.16,fixed_room2r,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.10.13 22:20:00,2025.10.14 02:33:30,2025-10,server_16_23,4101.36,4117.35,4069.38,-1.007,-47.49,USDJPY,15,0.237,1.914,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,10.92,last_higher_low,3975.11,m15_prev_extreme_bos,6.25,3.13,h4_impulse_low,4001.37,2.04,0.0229,18.0,0.0,16.08,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,GBPUSD,LONG,FX,FX LONG,2025.10.17 19:35:00,2025.10.20 10:06:02,2025-10,server_16_23,1.34288,1.34082,1.347,-1.005,-47.82,USDJPY,15,0.65,1.17,true,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.08,last_lower_high,1.34422,m15_prev_extreme_bos,2.03,1.01,h1_counter_high,1.34706,1.9,0.1848,20.0,0.0,1.24,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.10.29 16:20:00,2025.10.29 18:51:54,2025-10,server_16_23,4016.99,4030.57,3989.83,2.007,81.75,USDJPY,15,2.024,0.399,true,true,true,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.96,last_higher_low,3951.02,m15_prev_extreme_bos,3.35,1.67,h4_impulse_low,3971.5,1.61,0.0214,18.0,0.0,7.83,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.11.14 17:50:00,2025.11.17 05:02:49,2025-11,server_16_23,154.443,154.287,154.755,2.0,95.0,USDJPY,15,2.167,0.628,true,true,true,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.6,weak_lower_high,154.757,m15_prev_extreme_bos,2.01,1.01,h1_counter_high,154.757,0.71,0.0769,17.0,0.0,1.42,fixed_room2r,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.11.19 04:35:00,2025.11.19 07:16:28,2025-11,server_00_07,4070.26,4082.59,4045.6,-1.001,-49.36,USDJPY,15,0.491,2.2,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.45,last_higher_low,4064.9,m15_true_bos_close,2.42,1.21,h1_counter_low,4040.4,1.77,0.0258,18.0,0.0,0.77,fixed_room2r,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.11.19 15:20:00,2025.11.19 16:55:29,2025-11,server_08_15,4104.03,4120.16,4071.77,-1.001,-48.42,USDJPY,15,0.201,1.619,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.91,last_higher_low,4078.33,m15_prev_extreme_bos,3.0,1.5,h1_counter_low,4055.61,2.14,0.0239,18.0,0.0,3.42,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.11.25 19:05:00,2025.11.25 19:22:16,2025-11,server_16_23,156.091,155.869,156.535,-1.009,-48.86,USDJPY,15,1.068,1.324,true,true,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.14,last_lower_high,156.514,m15_prev_extreme_bos,3.39,1.69,h1_counter_high,156.843,1.54,0.1248,18.0,0.0,2.93,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.12.08 02:50:00,2025.12.08 03:57:37,2025-12,server_00_07,4209.81,4198.41,4232.61,-1.016,-46.32,USDJPY,15,0.173,1.082,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,2.24,weak_lower_high,4259.3,m15_prev_extreme_bos,4.34,2.17,h1_counter_high,4259.3,1.9,0.0299,18.0,0.0,8.23,fixed_room2r,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.12.16 18:20:00,2025.12.16 21:25:40,2025-12,server_16_23,1.17702,1.17418,1.1827,-1.018,-49.13,USDJPY,15,0.246,1.275,false,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.96,weak_lower_high,1.17632,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.17,0.1378,18.0,0.0,0.54,fixed_room2r,true,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.01.02 17:20:00,2026.01.02 20:44:05,2026-01,server_16_23,4339.45,4354.05,4310.25,2.003,87.75,USDJPY,15,2.016,0.518,true,true,true,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.42,last_higher_low,4304.53,m15_prev_extreme_bos,2.49,1.24,h1_counter_low,4303.16,1.2,0.0165,20.0,0.0,2.87,fixed_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPJPY,SHORT,FX,FX SHORT,2026.01.23 10:35:00,2026.01.23 13:41:28,2026-01,server_08_15,213.687,214.196,212.669,-1.0,-48.23,USDJPY,15,0.963,0.925,true,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.97,last_higher_low,213.543,m15_true_bos_close,2.01,1.01,h1_counter_low,212.663,1.22,0.0911,38.0,0.0,0.35,fixed_room2r,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,LONG,FX,FX LONG,2026.01.26 08:20:00,2026.01.26 08:30:12,2026-01,server_08_15,154.294,154.17,154.542,-1.032,-51.48,USDJPY,15,0.944,2.242,true,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.23,last_lower_high,155.337,m15_prev_extreme_bos,32.55,16.27,h1_counter_high,158.33,0.68,0.1101,20.0,0.0,5.74,fixed_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,SHORT,FX,FX SHORT,2026.01.27 12:05:00,2026.01.27 15:01:37,2026-01,server_08_15,154.052,154.466,153.224,2.002,97.39,USDJPY,15,2.128,0.316,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.08,last_higher_low,154.362,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.89,0.1004,22.0,0.0,1.41,fixed_room2r,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPUSD,LONG,FX,FX LONG,2026.01.28 16:50:00,2026.01.28 17:07:19,2026-01,server_16_23,1.37961,1.37725,1.38433,-1.025,-50.82,USDJPY,15,0.186,1.996,false,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.43,last_lower_high,1.38304,m15_prev_extreme_bos,3.08,1.54,h1_counter_high,1.38687,1.78,0.1434,19.0,0.0,2.59,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,SHORT,FX,FX SHORT,2026.01.30 14:20:00,2026.01.30 15:30:01,2026-01,server_08_15,153.849,154.151,153.245,-1.007,-49.3,USDJPY,15,0.129,1.715,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,153.7,m15_prev_extreme_bos,3.28,1.64,h1_counter_low,152.857,1.98,0.1377,21.0,0.0,0.98,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPUSD,LONG,FX,FX LONG,2026.02.02 02:20:00,2026.02.02 03:13:49,2026-02,server_00_07,1.3703,1.3678,1.3753,-1.004,-47.69,USDJPY,15,0.064,1.076,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,4.1,weak_lower_high,1.3787,m15_prev_extreme_bos,3.36,1.68,h1_counter_high,1.3787,2.09,0.1503,18.0,0.0,7.01,fixed_room2r,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,AUDJPY,LONG,FX,FX LONG,2026.02.06 04:20:00,2026.02.06 11:28:00,2026-02,server_00_07,108.896,108.629,109.43,2.0,97.01,USDJPY,15,2.307,0.914,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.92,last_lower_high,109.484,m15_prev_extreme_bos,3.35,1.68,h1_counter_high,109.791,1.43,0.1497,28.0,0.0,3.14,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,EURJPY,LONG,FX,FX LONG,2026.02.12 07:35:00,2026.02.12 13:58:29,2026-02,server_00_07,181.594,181.294,182.194,2.0,97.32,USDJPY,15,2.397,0.373,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.92,last_lower_high,182.12,m15_prev_extreme_bos,4.67,2.34,h1_counter_high,182.995,1.79,0.1792,30.0,0.0,3.14,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,SHORT,FX,FX SHORT,2026.02.13 13:50:00,2026.02.13 13:57:31,2026-02,server_08_15,153.259,153.359,153.059,-1.0,-50.86,USDJPY,15,0.35,1.29,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.66,last_higher_low,152.836,m15_prev_extreme_bos,6.49,3.24,h1_counter_low,152.61,0.86,0.171,20.0,0.0,3.62,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,EURJPY,LONG,FX,FX LONG,2026.02.25 05:35:00,2026.02.25 11:07:07,2026-02,server_00_07,183.718,183.367,184.42,2.0,100.72,USDJPY,15,2.701,0.501,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.05,weak_lower_high,183.662,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.9,0.1627,30.0,0.0,0.3,fixed_room2r,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPUSD,SHORT,FX,FX SHORT,2026.03.04 15:05:00,2026.03.04 15:07:20,2026-03,server_08_15,1.33668,1.33774,1.33456,-1.019,-51.84,USDJPY,15,1.547,1.708,true,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.48,last_higher_low,1.33046,m15_prev_extreme_bos,6.06,3.03,h1_counter_low,1.33026,0.65,0.111,18.0,0.0,3.83,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,EURUSD,SHORT,FX,FX SHORT,2026.03.05 11:50:00,2026.03.05 17:38:07,2026-03,server_08_15,1.16227,1.16482,1.15717,2.016,97.66,USDJPY,15,2.122,0.329,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.65,last_higher_low,1.1624,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.72,0.0943,14.0,0.0,0.09,fixed_room2r,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,LONG,FX,FX LONG,2026.03.16 19:05:00,2026.03.16 20:13:22,2026-03,server_16_23,159.293,159.144,159.591,-1.013,-49.34,USDJPY,15,0.389,1.121,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.36,last_lower_high,159.376,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,159.633,1.19,0.1601,20.0,0.0,0.66,fixed_room2r,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,SHORT,FX,FX SHORT,2026.03.24 17:35:00,2026.03.24 17:50:02,2026-03,server_16_23,158.661,158.806,158.371,-1.0,-50.22,USDJPY,15,0.759,0.883,true,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,158.391,m15_prev_extreme_bos,4.48,2.24,h1_counter_low,158.011,1.29,0.1865,21.0,0.0,2.4,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,USDJPY,LONG,FX,FX LONG,2026.04.08 11:50:00,2026.04.08 14:26:09,2026-04,server_08_15,158.398,158.264,158.666,-1.0,-49.95,USDJPY,15,0.97,1.246,true,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.04,last_lower_high,159.72,m15_prev_extreme_bos,11.39,5.69,h4_impulse_high,159.924,0.98,0.1536,21.0,0.0,9.67,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,EURJPY,LONG,FX,FX LONG,2026.04.08 04:20:00,2026.04.09 00:01:00,2026-04,server_00_07,185.164,184.779,185.934,-1.016,-48.85,USDJPY,15,0.371,1.016,false,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.0,weak_lower_high,185.136,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.2,0.1714,30.0,0.0,0.16,fixed_room2r,true,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2026.04.09 05:05:00,2026.04.09 16:38:53,2026-04,server_00_07,4722.27,4698.87,4769.07,2.003,93.74,USDJPY,15,2.342,0.801,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.56,last_lower_high,4733.09,m15_prev_extreme_bos,3.63,1.82,h1_counter_high,4807.25,1.78,0.0198,26.0,0.0,0.82,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPUSD,SHORT,FX,FX SHORT,2026.04.10 19:50:00,2026.04.10 20:12:44,2026-04,server_16_23,1.34485,1.34595,1.34265,-1.0,-50.6,USDJPY,15,0.127,1.0,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,2.57,weak_higher_low,1.34098,m15_prev_extreme_bos,3.52,1.76,h1_counter_low,1.34098,0.96,0.1567,18.0,0.0,3.37,fixed_room2r,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.04.29 09:05:00,2026.04.29 10:26:53,2026-04,server_08_15,4597.11,4610.61,4570.11,2.001,81.03,USDJPY,15,2.06,0.114,true,true,true,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.14,last_higher_low,4576.08,m15_prev_extreme_bos,3.13,1.56,h1_counter_low,4554.9,2.02,0.0388,26.0,0.0,3.14,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,EURUSD,LONG,FX,FX LONG,2026.04.28 16:50:00,2026.04.29 16:34:26,2026-04,server_16_23,1.16995,1.16842,1.17301,-1.0,-51.12,USDJPY,15,1.346,1.157,true,true,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.15,last_lower_high,1.17265,m15_prev_extreme_bos,3.58,1.79,h1_counter_high,1.17543,2.14,0.182,13.0,0.0,3.78,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,AUDJPY,SHORT,FX,FX SHORT,2026.05.06 08:20:00,2026.05.07 11:14:42,2026-05,server_08_15,113.187,113.528,112.505,-1.003,-55.48,USDJPY,15,1.311,0.909,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.94,last_higher_low,113.225,m15_true_bos_close,2.96,1.48,h1_counter_low,112.179,1.44,0.1264,30.0,0.0,0.16,fixed_room2r,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.12 04:35:00,2026.05.12 09:23:39,2026-05,server_00_07,4732.27,4749.03,4698.75,2.043,68.48,USDJPY,15,2.21,0.392,true,true,true,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.91,last_higher_low,4708.01,m15_prev_extreme_bos,3.31,1.65,h4_impulse_low,4676.87,1.61,0.025,26.0,0.0,2.33,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,GBPUSD,SHORT,FX,FX SHORT,2026.05.18 22:05:00,2026.05.20 18:15:44,2026-05,server_16_23,1.34246,1.34506,1.33726,-1.012,-50.45,USDJPY,15,1.931,1.458,true,true,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.81,last_higher_low,1.33457,m15_prev_extreme_bos,4.73,2.37,h1_counter_low,1.33015,2.03,0.1408,18.0,0.0,6.17,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H4-H1-M15,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026YTD,2026,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2026.05.26 11:05:00,2026.05.26 11:14:27,2026-05,server_08_15,4536.11,4527.26,4553.81,-1.002,-44.35,USDJPY,15,0.297,1.757,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,3.64,weak_lower_high,4580.12,m15_prev_extreme_bos,2.62,1.31,h4_impulse_high,4559.3,1.22,0.0372,27.0,0.0,6.07,fixed_room2r,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
