open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,run,scenario,branch,entry_selection_mode,trade_index,month,hour,session,fx_bucket,elapsed_seconds,diag_time,diag_event,diag_symbol,diag_direction,diag_session,diag_order_retcode,diag_order_comment,diag_strategy_name,diag_label,diag_fail_reason,diag_execution_block_reason,diag_fib_zone,diag_h4_trend_state,diag_h1_counter_trend_state,diag_neckline_break_label,diag_entry_price,diag_sl,diag_tp,diag_volume,diag_risk_r,diag_rr,diag_sl_points,diag_sl_atr,diag_tp_points,diag_tp_atr,diag_neckline_price,diag_neckline_break_close_price,diag_right_side_level,diag_bars_since_right_side,diag_distance_neckline_to_entry_atr,diag_distance_right_side_to_entry_atr,diag_spread_atr,diag_spread_points,diag_quality_score,signal_time,signal_event,signal_symbol,signal_direction,signal_session,signal_entry_selection_mode,signal_scan_interval,signal_strategy_name,signal_label,signal_fail_reason,signal_execution_block_reason,signal_fib_zone,signal_h4_trend_state,signal_h1_counter_trend_state,signal_neckline_break_label,signal_h4_impulse_pass,signal_h4_pullback_zone_pass,signal_h1_counter_trend_pass,signal_neckline_pass,signal_structure_sl_pass,signal_rr_pass,signal_spread_guard_pass,signal_spread_guard_blocked,signal_setup_pass,signal_entry_pass,signal_final_entry_pass,signal_h4_impulse_high,signal_h4_impulse_low,signal_h4_fib_retracement_pct,signal_h4_atr,signal_h1_atr,signal_m15_atr,signal_spread_atr,signal_spread_points,signal_neckline_price,signal_neckline_break_close_price,signal_right_side_level,signal_entry_price,signal_sl,signal_tp,signal_volume,signal_risk_r,signal_rr,signal_bars_since_right_side,signal_distance_neckline_to_entry,signal_distance_neckline_to_entry_atr,signal_distance_right_side_to_entry,signal_distance_right_side_to_entry_atr,signal_sl_points,signal_sl_atr,signal_tp_points,signal_tp_atr,signal_quality_score,label,fib_zone,neckline_break_label,retest_quality,breakout_quality_label,breakout_quality_reason,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,false_break_return_inside_neckline_diag,entry_price_diag,sl,tp,risk_r,rr,sl_atr,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,quality_score,result_R,final_result_R,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,time_to_SL,did_price_reverse_after_1R,did_price_reverse_after_1_5R,would_1R_take_profit_help,would_1_5R_take_profit_help,would_2R_take_profit_work,false_break_return_inside_neckline,false_break_return_bars,immediate_retest_within_4_bars,breakout_body_points,breakout_wick_ratio,breakout_close_strength,close_position_in_bar,breakout_volume_proxy,m15_atr_proxy,neckline_source_type,neckline_age_bars,neckline_range_points,neckline_range_atr,right_shoulder_or_right_bottom_distance_points,right_shoulder_or_right_bottom_distance_atr,entry_close_distance_from_neckline_points,entry_close_distance_from_neckline_atr,bars_since_pattern_completed,bars_since_neckline_defined,bars_since_counter_trend_nwave_completed,failure_type,winning_type,setup_failure_layer,diag_retest_confirmation_mode,diag_retest_detected,diag_retest_held,diag_retest_trigger_pass,diag_retest_failed,diag_original_neckline_break_time,diag_retest_detected_time,diag_retest_trigger_time,diag_retest_bars_after_breakout,diag_entry_delay_bars,diag_retest_depth_atr,diag_retest_zone_atr,diag_retest_reclaim_price,diag_retest_distance_from_neckline_atr,diag_false_break_return_inside_neckline,diag_retest_quality,diag_retest_failure_reason,signal_retest_confirmation_mode,signal_retest_detected,signal_retest_held,signal_retest_trigger_pass,signal_retest_failed,signal_original_neckline_break_time,signal_retest_detected_time,signal_retest_trigger_time,signal_retest_bars_after_breakout,signal_entry_delay_bars,signal_retest_depth_atr,signal_retest_zone_atr,signal_retest_reclaim_price,signal_retest_distance_from_neckline_atr,signal_false_break_return_inside_neckline,signal_retest_quality,signal_retest_failure_reason,diag_breakout_quality_router_mode,diag_breakout_quality_label,diag_breakout_quality_reason,diag_breakout_quality_pass,diag_breakout_strong,diag_breakout_weak,diag_breakout_dirty,diag_breakout_close_distance_from_neckline_atr,diag_breakout_close_distance_from_neckline_points,diag_breakout_body_ratio,diag_breakout_body_atr,diag_breakout_range_atr,diag_breakout_directional_wick_ratio,diag_breakout_close_position_directional,diag_neckline_touch_count,signal_breakout_quality_router_mode,signal_breakout_quality_label,signal_breakout_quality_reason,signal_breakout_quality_pass,signal_breakout_strong,signal_breakout_weak,signal_breakout_dirty,signal_breakout_close_distance_from_neckline_atr,signal_breakout_close_distance_from_neckline_points,signal_breakout_body_ratio,signal_breakout_body_atr,signal_breakout_range_atr,signal_breakout_directional_wick_ratio,signal_breakout_close_position_directional,signal_neckline_touch_count
2026-02-23 17:35:00,2026-02-23 17:52:41,EURUSD,LONG,0.59,1.18005,1.17924,28,29,0.0,0.0,-47.79,-47.79,9610.92,sl 1.17924,17.68,2026-02-23 17:35:00,2026-02-23 17:50:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,14,2026-02,17,server_16_23,FX,123.8,2026.02.23 17:34:59,order_sent,EURUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.18005,1.17924,1.18167,0.59,0.00081,2.00,81.0,1.11,162.0,2.22,1.18023,1.18027,1.17937,3,0.25,0.93,0.1784,13.0,72.47,2026.02.23 17:34:59,final_entry_candidate,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.18341,1.17428,42.39,0.00290,0.00123,0.00073,0.1784,13.0,1.18023,1.18027,1.17937,1.18005,1.17924,1.18167,0.59,0.00081,2.00,3,0.00018,0.25,0.00068,0.93,81.0,1.11,162.0,2.22,72.47,neckline_break_late,valid_h4_pullback_zone,neckline_break_late,not_applicable,not_recorded,,0.0,0.603,0.48,0.0,0.0,0.0,9,,1.18005,1.17924,1.18167,0.00081,2.0,1.11,2.22,1.18023,1.18027,1.17937,3,0.25,0.93,0.1784,72.47,-1.0,-1.0,0.333,1.099,0,0,0,0,0,,,,,,15.0,0,0,0,0,0,1,0,1,35.0,0.397,0.0,0.0,632,0.00072973,double_bottom,3,86.0,1.179,86.0,1.179,18.0,0.247,3,3,3,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-26 09:35:00,2026-02-26 16:46:26,USDJPY,LONG,0.33,156.113,155.888,30,31,0.0,0.0,-47.63,-47.63,9563.29,sl 155.891,431.43,2026-02-26 09:35:00,2026-02-26 16:45:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,15,2026-02,09,server_08_15,FX,123.8,2026.02.26 09:34:59,order_sent,USDJPY,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,156.113,155.891,156.557,0.33,0.222,2.00,222.0,1.77,444.0,3.53,156.063,156.145,155.912,3,0.40,1.60,0.1670,21.0,69.51,2026.02.26 09:34:59,final_entry_candidate,USDJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,156.814,155.339,59.53,0.564,0.197,0.126,0.1670,21.0,156.063,156.145,155.912,156.113,155.891,156.557,0.33,0.222,2.00,3,0.050,0.40,0.201,1.60,222.0,1.77,444.0,3.53,69.51,neckline_break_late,valid_h4_pullback_zone,neckline_break_late,not_applicable,not_recorded,,0.0,0.73,0.431,0.0,0.0,0.0,18,,156.113,155.891,156.557,0.222,2.0,1.77,3.53,156.063,156.145,155.912,3,0.4,1.6,0.167,69.51,-1.014,-1.014,0.586,1.32,1,0,0,0,0,390.0,,,,,430.0,0,0,0,0,0,1,3,1,54.0,0.27,0.027,0.027,426,0.12542373,double_bottom,3,151.0,1.204,151.0,1.204,50.0,0.399,3,3,3,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27 12:35:00,2026-02-27 13:55:08,XAUUSD,SHORT,0.04,5171.58,5183.13,32,33,0.0,0.0,-46.2,-46.2,9517.09,sl 5183.00,80.13,2026-02-27 12:35:00,2026-02-27 13:55:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,16,2026-02,12,server_08_15,XAUUSD,123.8,2026.02.27 12:34:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,5171.58,5183.00,5148.74,0.04,11.42,2.00,1142.0,1.66,2284.0,3.33,5174.29,5173.42,5182.66,3,0.39,1.61,0.0291,20.0,103.90,2026.02.27 12:34:59,final_entry_candidate,XAUUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,5217.59,5130.38,52.26,39.51,15.80,6.86,0.0291,20.0,5174.29,5173.42,5182.66,5171.58,5183.00,5148.74,0.04,11.42,2.00,3,2.71,0.39,11.08,1.61,1142.0,1.66,2284.0,3.33,103.90,neckline_break_initial,valid_h4_pullback_zone,neckline_break_initial,not_applicable,not_recorded,,0.0,0.386,0.27,0.0,0.0,0.0,19,,5171.58,5183.0,5148.74,11.42,2.0,1.66,3.33,5174.29,5173.42,5182.66,3,0.39,1.61,0.0291,103.9,-1.011,-1.011,0.208,1.408,0,0,0,0,0,,,,,,80.0,0,0,0,0,0,1,0,1,186.0,0.614,0.99,0.99,1947,6.87951807,double_top,3,837.0,1.217,837.0,1.217,271.0,0.394,3,3,3,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02 21:20:00,2026-03-03 08:14:13,XAUUSD,LONG,0.01,5325.62,5288.1,34,35,0.0,-0.83,-37.52,-38.35,9478.74,sl 5288.46,654.22,2026-03-02 21:20:00,2026-03-03 08:10:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,17,2026-03,21,server_16_23,XAUUSD,123.8,2026.03.02 21:19:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,5325.62,5288.46,5399.94,0.01,37.16,2.00,3716.0,1.62,7432.0,3.24,5320.68,5330.61,5289.61,5,0.22,1.57,0.0091,21.0,104.35,2026.03.02 21:19:59,final_entry_candidate,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,5419.23,5168.76,44.89,56.20,33.91,22.97,0.0091,21.0,5320.68,5330.61,5289.61,5325.62,5288.46,5399.94,0.01,37.16,2.00,5,4.94,0.22,36.01,1.57,3716.0,1.62,7432.0,3.24,104.35,neckline_break_initial,valid_h4_pullback_zone,neckline_break_initial,not_applicable,not_recorded,,0.0,0.395,0.227,0.0,0.0,0.0,9,,5325.62,5288.46,5399.94,37.16,2.0,1.62,3.24,5320.68,5330.61,5289.61,5,0.22,1.57,0.0091,104.35,-1.01,-1.01,1.459,1.245,1,1,0,0,0,50.0,340.0,,,,650.0,1,0,1,0,0,0,,0,520.0,0.605,0.51,0.51,2639,22.9382716,double_bottom,5,3107.0,1.355,3107.0,1.355,494.0,0.215,5,5,5,target_too_far,,SL_TP_design_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04 14:35:00,2026-03-06 18:43:56,GBPUSD,SHORT,0.13,1.33681,1.34043,36,37,0.0,-0.76,-47.06,-47.82,9430.92,sl 1.34042,3128.93,2026-03-04 14:35:00,2026-03-06 18:40:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,18,2026-03,14,server_08_15,FX,123.8,2026.03.04 14:34:59,order_sent,GBPUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.33681,1.34042,1.32959,0.13,0.00361,2.00,361.0,2.12,722.0,4.25,1.33705,1.33644,1.34023,5,0.14,2.01,0.1117,19.0,122.22,2026.03.04 14:34:59,final_entry_candidate,GBPUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,true,false,true,true,true,1.34311,1.32522,60.15,0.00596,0.00280,0.00170,0.1117,19.0,1.33705,1.33644,1.34023,1.33681,1.34042,1.32959,0.13,0.00361,2.00,5,0.00024,0.14,0.00342,2.01,361.0,2.12,722.0,4.25,122.22,clean_nested_nwave_entry,valid_h4_pullback_zone,clean_nested_nwave_entry,not_applicable,not_recorded,,0.0,0.613,0.223,0.0,0.0,0.0,18,,1.33681,1.34042,1.32959,0.00361,2.0,2.12,4.25,1.33705,1.33644,1.34023,5,0.14,2.01,0.1117,122.22,-1.003,-1.003,1.978,1.127,1,1,1,0,0,20.0,950.0,1040.0,,,3130.0,1,1,1,1,0,1,6,0,38.0,0.387,0.048,0.048,802,0.00170283,double_top,5,318.0,1.867,318.0,1.867,24.0,0.141,5,5,5,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11 17:35:00,2026-03-11 18:14:56,EURUSD,LONG,0.35,1.15891,1.15759,38,39,0.0,0.0,-46.2,-46.2,9384.72,sl 1.15760,39.93,2026-03-11 17:35:00,2026-03-11 18:10:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,19,2026-03,17,server_16_23,FX,123.8,2026.03.11 17:34:59,order_sent,EURUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.15891,1.15760,1.16153,0.35,0.00131,2.00,131.0,1.11,262.0,2.22,1.15912,1.15923,1.15773,3,0.18,1.00,0.1100,13.0,76.05,2026.03.11 17:34:59,final_entry_candidate,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.16668,1.15067,53.03,0.00407,0.00165,0.00118,0.1100,13.0,1.15912,1.15923,1.15773,1.15891,1.15760,1.16153,0.35,0.00131,2.00,3,0.00021,0.18,0.00118,1.00,131.0,1.11,262.0,2.22,76.05,neckline_break_late,valid_h4_pullback_zone,neckline_break_late,not_applicable,not_recorded,,0.0,0.402,0.381,0.0,0.0,0.0,23,,1.15891,1.1576,1.16153,0.00131,2.0,1.11,2.22,1.15912,1.15923,1.15773,3,0.18,1.0,0.11,76.05,-1.008,-1.008,0.382,1.076,0,0,0,0,0,,,,,,35.0,0,0,0,0,0,1,0,1,45.0,0.598,0.232,0.232,984,0.00118018,double_bottom,3,139.0,1.178,139.0,1.178,21.0,0.178,3,3,3,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 20:50:00,2026-03-18 21:39:53,GBPUSD,LONG,0.2,1.33384,1.33155,40,41,0.0,0.0,-45.8,-45.8,9338.92,sl 1.33156,49.88,2026-03-18 20:50:00,2026-03-18 21:35:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,20,2026-03,20,server_16_23,FX,123.8,2026.03.18 20:49:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,1.33384,1.33156,1.33840,0.20,0.00228,2.00,228.0,2.12,456.0,4.24,1.33365,1.33374,1.33174,8,0.18,1.95,0.1672,18.0,95.09,2026.03.18 20:49:59,final_entry_candidate,GBPUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,1.33737,1.32726,38.67,0.00326,0.00197,0.00108,0.1672,18.0,1.33365,1.33374,1.33174,1.33384,1.33156,1.33840,0.20,0.00228,2.00,8,0.00019,0.18,0.00210,1.95,228.0,2.12,456.0,4.24,95.09,neckline_break_initial,valid_h4_pullback_zone,neckline_break_initial,not_applicable,not_recorded,,0.0,0.113,0.074,0.0,0.0,0.0,16,,1.33384,1.33156,1.3384,0.00228,2.0,2.12,4.24,1.33365,1.33374,1.33174,8,0.18,1.95,0.1672,95.09,-1.004,-1.004,0.496,1.232,0,0,0,0,0,,,,,,45.0,0,0,0,0,0,1,4,1,8.0,0.887,0.014,0.014,787,0.00107547,double_bottom,8,191.0,1.776,191.0,1.776,19.0,0.177,8,8,8,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20 09:05:00,2026-03-20 11:19:23,XAUUSD,SHORT,0.01,4694.91,4725.5,42,43,0.0,0.0,-30.59,-30.59,9308.33,sl 4724.23,134.38,2026-03-20 09:05:00,2026-03-20 11:15:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,21,2026-03,09,server_08_15,XAUUSD,123.8,2026.03.20 09:04:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4694.91,4724.23,4636.27,0.01,29.32,2.00,2932.0,2.14,5864.0,4.28,4710.51,4688.41,4723.55,3,1.14,2.09,0.0204,28.0,61.93,2026.03.20 09:04:59,final_entry_candidate,XAUUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,5016.29,4502.55,42.65,84.60,37.69,13.70,0.0204,28.0,4710.51,4688.41,4723.55,4694.91,4724.23,4636.27,0.01,29.32,2.00,3,15.60,1.14,28.64,2.09,2932.0,2.14,5864.0,4.28,61.93,neckline_break_late,valid_h4_pullback_zone,neckline_break_late,not_applicable,not_recorded,,0.0,0.482,0.478,0.0,0.0,0.0,5,,4694.91,4724.23,4636.27,29.32,2.0,2.14,4.28,4710.51,4688.41,4723.55,3,1.14,2.09,0.0204,61.93,-1.043,-1.043,1.146,1.274,1,1,0,0,0,20.0,35.0,,,,130.0,1,0,1,0,0,0,,0,655.0,0.518,0.45,0.45,3005,13.70093458,double_top,3,1304.0,0.952,1304.0,0.952,1560.0,1.139,3,3,3,target_too_far,,SL_TP_design_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20 11:50:00,2026-03-20 13:56:26,XAUUSD,SHORT,0.01,4695.8,4638.51,44,45,0.0,0.0,57.29,57.29,9365.62,tp 4638.62,126.43,2026-03-20 11:50:00,2026-03-20 13:55:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,22,2026-03,11,server_08_15,XAUUSD,123.8,2026.03.20 11:49:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4695.80,4724.39,4638.62,0.01,28.59,2.00,2859.0,1.70,5718.0,3.39,4710.51,4707.33,4723.55,14,0.87,1.65,0.0142,24.0,47.13,2026.03.20 11:49:59,final_entry_candidate,XAUUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,5016.29,4502.55,42.65,84.60,34.66,16.87,0.0142,24.0,4710.51,4707.33,4723.55,4695.80,4724.39,4638.62,0.01,28.59,2.00,14,14.71,0.87,27.75,1.65,2859.0,1.70,5718.0,3.39,47.13,neckline_break_late,valid_h4_pullback_zone,neckline_break_late,not_applicable,not_recorded,,0.0,0.708,0.686,0.0,0.0,0.0,11,,4695.8,4724.39,4638.62,28.59,2.0,1.7,3.39,4710.51,4707.33,4723.55,14,0.87,1.65,0.0142,47.13,2.004,2.004,2.053,0.162,1,1,1,1,0,40.0,55.0,70.0,125.0,,,0,0,0,0,1,0,,0,1154.0,0.292,0.763,0.763,2649,16.81764706,double_top,14,1304.0,0.775,1304.0,0.775,1471.0,0.875,14,14,14,,strong_body_breakout,n/a_win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24 11:20:00,2026-03-24 12:30:01,GBPUSD,LONG,0.16,1.34117,1.33821,46,47,0.0,0.0,-47.36,-47.36,9318.26,sl 1.33831,70.02,2026-03-24 11:20:00,2026-03-24 12:30:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,23,2026-03,11,server_08_15,FX,123.8,2026.03.24 11:19:59,order_sent,GBPUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.34117,1.33831,1.34689,0.16,0.00286,2.00,286.0,2.15,572.0,4.30,1.33940,1.34174,1.33849,13,1.33,2.01,0.1352,18.0,6.06,2026.03.24 11:19:59,final_entry_candidate,GBPUSD,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,true,true,true,true,true,true,true,false,true,true,true,1.34785,1.32561,38.35,0.00576,0.00201,0.00133,0.1352,18.0,1.33940,1.34174,1.33849,1.34117,1.33831,1.34689,0.16,0.00286,2.00,13,0.00177,1.33,0.00268,2.01,286.0,2.15,572.0,4.30,6.06,chasing_after_break,valid_h4_pullback_zone,chasing_after_break,not_applicable,not_recorded,,0.0,0.63,0.564,0.0,0.0,0.0,34,,1.34117,1.33831,1.34689,0.00286,2.0,2.15,4.3,1.3394,1.34174,1.33849,13,1.33,2.01,0.1352,6.06,-1.035,-1.035,0.0,1.133,0,0,0,0,0,,,,,,70.0,0,0,0,0,0,1,6,0,75.0,0.37,0.017,0.017,1030,0.00133023,simplified_pattern,13,91.0,0.684,91.0,0.684,177.0,1.331,13,13,13,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24 12:50:00,2026-03-24 16:07:17,GBPUSD,LONG,0.39,1.3395,1.33831,48,49,0.0,0.0,-46.41,-46.41,9271.85,sl 1.33831,197.28,2026-03-24 12:50:00,2026-03-24 16:05:00,2026-Q1,C,Nested_NWave_NecklineBreak_BOTH_best_H4_H1_M15_2R,instant_breakout,BEST_ONLY,24,2026-03,12,server_08_15,FX,123.8,2026.03.24 12:49:59,order_sent,GBPUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.33950,1.33831,1.34188,0.39,0.00119,2.00,119.0,0.78,238.0,1.55,1.33940,1.33944,1.33849,19,0.07,0.66,0.1175,18.0,10.31,2026.03.24 12:49:59,final_entry_candidate,GBPUSD,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,true,true,true,true,true,true,true,false,true,true,true,1.34785,1.32561,40.15,0.00597,0.00200,0.00153,0.1175,18.0,1.33940,1.33944,1.33849,1.33950,1.33831,1.34188,0.39,0.00119,2.00,19,0.00010,0.07,0.00101,0.66,119.0,0.78,238.0,1.55,10.31,chasing_after_break,valid_h4_pullback_zone,chasing_after_break,not_applicable,not_recorded,,0.0,0.235,0.079,0.0,0.0,0.0,45,,1.3395,1.33831,1.34188,0.00119,2.0,0.78,1.55,1.3394,1.33944,1.33849,19,0.07,0.66,0.1175,10.31,-1.0,-1.0,1.622,2.546,1,1,1,0,0,5.0,30.0,80.0,,,195.0,1,1,1,1,0,1,8,1,12.0,0.765,0.588,0.588,698,0.00152564,simplified_pattern,19,91.0,0.596,91.0,0.596,10.0,0.066,19,19,19,false_breakout,,M15_neckline_quality_problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
