open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,signal_mode,trade_index,time,event,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_structure_state,mid_tf,pullback_depth_pct,pullback_depth_atr,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name,month,hour,is_xauusd
2026.01.23 23:10:00,2026.01.26 01:01:00,XAUUSD,LONG,0.04,4982.73,5010.75,26,27,0.0,-3.34,108.74,108.74,10355.12,tp 5001.60,2991.0,2026.01.23 23:10:00,2026.01.26 01:00:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,13,2026.01.23 23:09:59,order_sent,4982.73,4970.15,5001.60,4970.15,4978.24,2.42,0.86,sl_too_tight,2.2273,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,58.50,1.64,2.31,40.23,PERIOD_M5,4983.56,4983.96,1,0.24,123.0,early,100.00,2.42,12.58,1.50,0.0384,,,true,,true,,0.00,false,0.34,2,0.37,unclear,,0,1,0.24,40.23,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,23,XAUUSD
2026.01.26 08:10:00,2026.01.26 08:47:36,XAUUSD,LONG,0.02,5071.85,5102.36,28,29,0.0,0.0,61.02,61.02,10416.14,tp 5102.03,37.6,2026.01.26 08:10:00,2026.01.26 08:45:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,14,2026.01.26 08:09:59,order_sent,5071.85,5051.73,5102.03,5051.73,5057.76,2.34,1.64,valid,1.5164,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,30.27,3.44,2.27,14.48,PERIOD_M5,5072.81,5079.17,1,0.85,732.0,unclear,100.00,2.34,20.12,1.50,0.0233,,,true,,true,,35.00,false,0.84,4,1.21,unclear,,0,1,0.85,14.48,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,08,XAUUSD
2026.01.26 11:50:00,2026.01.26 14:49:48,USDJPY,SHORT,0.14,153.61,154.156,31,32,0.0,0.0,-49.59,-49.59,10366.55,sl 154.150,179.8,2026.01.26 11:50:00,2026.01.26 14:45:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,15,2026.01.26 11:49:59,order_sent,153.610,154.150,152.800,154.150,153.756,3.03,0.82,sl_too_tight,-1.0111,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,53.78,1.19,2.91,85.53,PERIOD_M5,153.757,153.541,1,0.39,69.0,acceptable,100.00,3.03,0.540,1.50,0.1121,,,true,,true,,0.00,false,0.25,1,0.49,unclear,,0,1,0.39,85.53,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,11,FX
2026.01.26 10:25:00,2026.01.26 15:02:44,XAUUSD,LONG,0.02,5096.66,5073.11,30,33,0.0,0.0,-47.1,-47.1,10319.45,sl 5073.22,277.73,2026.01.26 10:25:00,2026.01.26 15:00:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,16,2026.01.26 10:24:59,order_sent,5096.66,5073.22,5131.82,5073.22,5086.64,4.56,1.95,valid,-1.0047,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,46.99,1.30,4.41,55.61,PERIOD_M5,5096.61,5096.97,1,0.06,31.0,early,100.00,4.56,23.44,1.50,0.0389,,,true,,true,,20.00,false,0.43,2,0.17,unclear,,0,1,0.06,55.61,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,10,XAUUSD
2026.01.27 12:05:00,2026.01.27 13:51:24,XAUUSD,LONG,0.02,5094.36,5072.77,34,35,0.0,0.0,-43.18,-43.18,10276.27,sl 5072.81,106.4,2026.01.27 12:05:00,2026.01.27 13:50:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,17,2026.01.27 12:04:59,order_sent,5094.36,5072.81,5126.69,5072.81,5082.48,4.36,2.40,valid,-1.0019,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,63.21,2.71,4.26,48.41,PERIOD_M5,5094.35,5098.82,1,0.90,446.0,late,100.00,4.36,21.55,1.50,0.0425,,,true,,true,,70.00,true,2.19,3,1.04,unclear,,0,1,0.90,48.41,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,12,XAUUSD
2026.01.28 10:30:00,2026.01.28 10:48:41,USDJPY,SHORT,0.27,152.452,152.744,36,37,0.0,0.0,-51.62,-51.62,10224.65,sl 152.740,18.68,2026.01.28 10:30:00,2026.01.28 10:45:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,18,2026.01.28 10:29:59,order_sent,152.452,152.740,152.020,152.740,152.713,2.40,2.18,valid,-1.0139,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,65.16,3.84,2.23,27.44,PERIOD_M5,152.511,152.481,1,0.24,29.0,early,100.00,2.40,0.288,1.50,0.1752,,,true,,true,,20.00,false,0.30,2,0.14,unclear,,0,1,0.24,27.44,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,10,FX
2026.01.28 16:45:00,2026.01.28 17:08:08,XAUUSD,LONG,0.01,5279.35,5250.76,38,39,0.0,0.0,-28.59,-28.59,10196.06,sl 5250.86,23.13,2026.01.28 16:45:00,2026.01.28 17:05:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,19,2026.01.28 16:44:59,order_sent,5279.35,5250.86,5322.09,5250.86,5249.52,2.73,2.86,valid,-1.0035,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,82.16,3.85,2.65,38.03,PERIOD_M5,5270.59,5281.68,1,0.22,233.0,early,75.00,2.73,28.49,1.50,0.0201,,,true,,true,,55.00,false,1.50,2,0.25,unclear,,0,1,0.22,38.03,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,16,XAUUSD
2026.01.29 06:40:00,2026.01.29 10:43:46,XAUUSD,LONG,0.01,5563.68,5505.88,40,41,0.0,0.0,-57.8,-57.8,10138.26,sl 5506.76,243.77,2026.01.29 06:40:00,2026.01.29 10:40:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,20,2026.01.29 06:39:59,order_sent,5563.68,5506.76,5649.06,5506.76,5532.02,4.99,2.78,valid,-1.0155,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,27.36,2.96,4.86,16.79,PERIOD_M5,5552.45,5562.06,1,0.14,162.0,early,100.00,4.99,56.92,1.50,0.0184,,,true,,true,,90.00,true,1.80,4,0.08,unclear,,0,1,0.14,16.79,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,06,XAUUSD
2026.01.30 13:55:00,2026.01.30 15:31:07,XAUUSD,SHORT,0.01,5119.29,5014.18,42,43,0.0,0.0,105.11,105.11,10243.37,tp 5014.35,96.12,2026.01.30 13:55:00,2026.01.30 15:30:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,21,2026.01.30 13:54:59,order_sent,5119.29,5189.25,5014.35,5189.25,5140.53,3.45,1.05,sl_too_tight,1.5024,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,57.50,1.34,3.32,52.03,PERIOD_M5,5105.88,5096.99,1,1.10,2230.0,late,100.00,3.45,69.96,1.50,0.0099,,,true,,true,,35.00,false,1.48,2,1.47,unclear,,0,1,1.10,52.03,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,13,XAUUSD
2026.02.02 06:10:00,2026.02.02 08:23:19,XAUUSD,SHORT,0.01,4655.44,4474.39,44,45,0.0,0.0,181.05,181.05,10424.42,tp 4474.39,133.32,2026.02.02 06:10:00,2026.02.02 08:20:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,22,2026.02.02 06:09:59,order_sent,4655.44,4776.14,4474.39,4776.14,4697.81,3.78,1.33,valid,1.5,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,32.72,2.86,3.68,21.21,PERIOD_M5,4630.34,4610.70,1,1.40,4474.0,late,100.00,3.78,120.70,1.50,0.0078,,,true,,true,,70.00,true,2.37,3,1.49,unclear,,0,1,1.40,21.21,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,06,XAUUSD
2026.02.05 16:25:00,2026.02.05 16:47:51,GBPUSD,SHORT,0.3,1.3579,1.35534,47,48,0.0,0.0,76.8,76.8,10501.22,tp 1.35534,22.85,2026.02.05 16:25:00,2026.02.05 16:45:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,23,2026.02.05 16:24:59,order_sent,1.35790,1.35961,1.35534,1.35961,1.35902,1.60,1.05,sl_too_tight,1.4971,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,65.19,1.75,1.42,25.94,PERIOD_M5,1.35697,1.35649,1,1.32,141.0,late,100.00,1.60,0.00171,1.50,0.1775,,,true,,true,,0.00,false,1.07,1,1.62,unclear,,0,1,1.32,25.94,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,FX
2026.02.05 16:20:00,2026.02.05 16:51:46,XAUUSD,SHORT,0.01,4815.83,4869.4,46,49,0.0,0.0,-53.57,-53.57,10447.65,sl 4869.28,31.77,2026.02.05 16:20:00,2026.02.05 16:50:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,24,2026.02.05 16:19:59,order_sent,4815.83,4869.28,4735.66,4869.28,4851.42,2.39,1.59,valid,-1.0022,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,50.79,2.53,2.33,33.73,PERIOD_M5,4820.51,4814.04,1,0.08,179.0,early,100.00,2.39,53.45,1.50,0.0090,,,true,,true,,20.00,false,0.96,1,0.18,unclear,,0,1,0.08,33.73,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,XAUUSD
2026.02.05 17:35:00,2026.02.05 18:43:23,XAUUSD,SHORT,0.01,4814.43,4872.49,51,52,0.0,0.0,-58.06,-58.06,10389.59,sl 4871.82,68.38,2026.02.05 17:35:00,2026.02.05 18:40:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,25,2026.02.05 17:34:59,order_sent,4814.43,4871.82,4728.35,4871.82,4858.33,2.24,1.71,valid,-1.0117,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,52.20,2.10,2.16,36.05,PERIOD_M5,4822.00,4819.84,1,0.21,541.0,early,100.00,2.24,57.39,1.50,0.0082,,,true,,true,,20.00,false,0.33,2,0.03,unclear,,0,1,0.21,36.05,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,17,XAUUSD
2026.02.06 05:30:00,2026.02.06 07:25:26,XAUUSD,SHORT,0.01,4811.62,4848.96,53,54,0.0,0.0,-37.34,-37.34,10352.25,sl 4848.60,115.43,2026.02.06 05:30:00,2026.02.06 07:25:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,26,2026.02.06 05:29:59,order_sent,4811.62,4848.60,4756.15,4848.60,4841.53,1.97,1.59,valid,-1.0097,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,76.03,4.46,1.86,13.84,PERIOD_M5,4809.01,4802.05,1,0.51,957.0,acceptable,100.00,1.97,36.98,1.50,0.0112,,,true,,true,,35.00,false,1.37,1,0.52,unclear,,0,1,0.51,13.84,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,05,XAUUSD
2026.02.05 16:55:00,2026.02.06 15:31:21,GBPUSD,SHORT,0.11,1.35507,1.3596,50,55,0.0,-0.16,-49.99,-49.989999999999995,10302.26,sl 1.35960,1356.35,2026.02.05 16:55:00,2026.02.06 15:30:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,27,2026.02.05 16:54:59,order_sent,1.35507,1.35960,1.34828,1.35960,1.35792,3.76,2.37,valid,-1.0,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,65.19,1.70,3.61,74.23,PERIOD_M5,1.35617,1.35474,1,0.27,33.0,acceptable,100.00,3.76,0.00453,1.50,0.1494,,,true,,true,,35.00,false,1.89,2,0.31,unclear,,0,1,0.27,74.23,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,FX
2026.02.09 05:10:00,2026.02.11 12:44:29,XAUUSD,LONG,0.01,5018.82,5096.81,56,57,0.0,-1.66,76.33,76.33,10378.59,tp 5095.08,3334.48,2026.02.09 05:10:00,2026.02.11 12:40:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,28,2026.02.09 05:09:59,order_sent,5018.82,4967.98,5095.08,4967.98,4985.02,4.24,2.82,valid,1.534,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,70.52,3.21,4.13,45.02,PERIOD_M5,5006.37,5016.00,1,0.23,282.0,early,100.00,4.24,50.84,1.50,0.0258,,,true,,true,,55.00,false,1.58,1,0.08,unclear,,0,1,0.23,45.02,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,05,XAUUSD
2026.02.11 17:15:00,2026.02.12 05:12:02,USDJPY,SHORT,0.12,153.333,152.37,58,59,0.0,-4.15,71.69,71.69,10450.28,tp 152.370,717.03,2026.02.11 17:15:00,2026.02.12 05:10:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,29,2026.02.11 17:14:59,order_sent,153.333,153.975,152.370,153.975,153.706,3.45,2.01,valid,1.5,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,67.71,3.47,3.34,36.18,PERIOD_M5,153.473,153.185,1,0.80,148.0,unclear,100.00,3.45,0.642,1.50,0.1075,,,true,,true,,35.00,false,1.28,2,0.89,unclear,,0,1,0.80,36.18,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,17,FX
2026.02.12 15:25:00,2026.02.12 16:19:18,XAUUSD,LONG,0.03,5071.53,5055.58,60,61,0.0,0.0,-47.85,-47.85,10402.43,sl 5055.60,54.3,2026.02.12 15:25:00,2026.02.12 16:15:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,30,2026.02.12 15:24:59,order_sent,5071.53,5055.60,5095.43,5055.60,5051.03,3.00,3.86,sl_too_wide,-1.0013,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,73.95,3.05,2.92,46.31,PERIOD_M5,5068.64,5070.09,1,0.27,144.0,acceptable,100.00,3.00,15.93,1.50,0.0489,,,true,,true,,90.00,true,2.86,5,0.06,unclear,,0,1,0.27,46.31,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,15,XAUUSD
2026.02.17 19:20:00,2026.02.17 20:40:49,XAUUSD,SHORT,0.01,4863.32,4894.92,62,63,0.0,0.0,-31.6,-31.6,10370.83,sl 4894.84,80.82,2026.02.17 19:20:00,2026.02.17 20:40:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,31,2026.02.17 19:19:59,order_sent,4863.32,4894.84,4816.04,4894.84,4878.30,3.20,1.52,sl_too_tight,-1.0025,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,50.32,2.02,3.07,29.60,PERIOD_M5,4861.75,4855.32,1,0.81,800.0,unclear,100.00,3.20,31.52,1.50,0.0213,,,true,,true,,70.00,true,1.41,6,1.32,unclear,,0,1,0.81,29.60,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,19,XAUUSD
2026.02.18 01:10:00,2026.02.18 01:53:32,XAUUSD,SHORT,0.04,4874.69,4855.72,64,65,0.0,0.0,75.88,75.88,10446.71,tp 4855.72,43.53,2026.02.18 01:10:00,2026.02.18 01:50:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,32,2026.02.18 01:09:59,order_sent,4874.69,4887.34,4855.72,4887.34,4880.49,2.27,1.04,sl_too_tight,1.4996,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,LL_LH,PERIOD_M15,65.36,4.48,2.18,17.77,PERIOD_M5,4877.83,4870.80,1,0.70,389.0,unclear,75.00,2.27,12.65,1.50,0.0377,,,true,,true,,35.00,false,1.25,1,2.59,unclear,,0,1,0.70,17.77,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,01,XAUUSD
2026.02.20 15:10:00,2026.02.20 15:33:02,XAUUSD,LONG,0.06,5026.89,5019.12,66,67,0.0,0.0,-46.62,-46.62,10400.09,sl 5019.13,23.03,2026.02.20 15:10:00,2026.02.20 15:30:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,33,2026.02.20 15:09:59,order_sent,5026.89,5019.13,5038.53,5019.13,5021.25,1.33,0.97,sl_too_tight,-1.0013,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,61.23,2.44,1.25,19.42,PERIOD_M5,5025.61,5028.49,1,0.27,160.0,acceptable,100.00,1.33,7.76,1.50,0.0361,,,true,,true,,0.00,false,0.99,2,0.28,unclear,,0,1,0.27,19.42,0.00,0.00,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_Regime,2026-02,15,XAUUSD
2026.02.23 14:50:00,2026.02.23 15:25:58,XAUUSD,LONG,0.03,5160.44,5146.17,68,69,0.0,0.0,-42.81,-42.81,10357.28,sl 5146.19,35.97,2026.02.23 14:50:00,2026.02.23 15:25:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,34,2026.02.23 14:49:59,order_sent,5160.44,5146.19,5181.82,5146.19,5145.12,3.27,3.52,valid,-1.0014,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,55.27,3.71,3.18,25.53,PERIOD_M5,5154.69,5164.33,1,0.89,389.0,unclear,100.00,3.27,14.25,1.50,0.0482,,,true,,true,,70.00,true,3.25,4,0.93,unclear,,0,1,0.89,25.53,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,14,XAUUSD
2026.02.23 21:25:00,2026.02.24 01:03:50,XAUUSD,LONG,0.02,5211.85,5243.92,70,71,0.0,-1.67,62.47,62.47,10419.75,tp 5243.82,218.83,2026.02.23 21:25:00,2026.02.24 01:00:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,35,2026.02.23 21:24:59,order_sent,5211.85,5190.54,5243.82,5190.54,5206.01,4.76,1.30,sl_too_tight,1.5049,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,35.90,2.22,4.62,26.66,PERIOD_M5,5212.10,5212.44,1,0.13,59.0,early,75.00,4.76,21.31,1.50,0.0446,,,true,,true,,35.00,false,0.70,3,0.58,unclear,,0,1,0.13,26.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,21,XAUUSD
2026.02.24 08:00:00,2026.02.24 08:35:05,XAUUSD,LONG,0.02,5182.83,5162.93,72,73,0.0,0.0,-39.8,-39.8,10379.95,sl 5162.95,35.08,2026.02.24 08:00:00,2026.02.24 08:35:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,36,2026.02.24 07:59:59,order_sent,5182.83,5162.95,5212.65,5162.95,5167.15,3.62,2.86,valid,-1.001,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,82.71,9.27,3.54,18.61,PERIOD_M5,5175.36,5180.81,1,0.37,202.0,acceptable,100.00,3.62,19.88,1.50,0.0364,,,true,,true,,90.00,true,1.75,3,0.20,unclear,,0,1,0.37,18.61,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,08,XAUUSD
2026.02.24 09:25:00,2026.02.24 14:18:11,XAUUSD,LONG,0.02,5174.89,5155.77,74,75,0.0,0.0,-38.24,-38.24,10341.71,sl 5156.14,293.18,2026.02.24 09:25:00,2026.02.24 14:15:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,37,2026.02.24 09:24:59,order_sent,5174.89,5156.14,5203.02,5156.14,5163.67,2.72,1.63,valid,-1.0197,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,89.21,9.11,2.65,17.49,PERIOD_M5,5175.16,5178.84,1,0.57,395.0,acceptable,100.00,2.72,18.75,1.50,0.0305,,,true,,true,,35.00,false,1.23,2,0.59,unclear,,0,1,0.57,17.49,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,09,XAUUSD
2026.02.27 02:25:00,2026.02.27 02:36:14,XAUUSD,LONG,0.02,5192.77,5174.59,76,77,0.0,0.0,-36.36,-36.36,10305.35,sl 5175.35,11.23,2026.02.27 02:25:00,2026.02.27 02:35:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,38,2026.02.27 02:24:59,order_sent,5192.77,5175.35,5218.90,5175.35,5178.37,4.03,3.33,valid,-1.0436,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,62.25,3.03,3.93,41.91,PERIOD_M5,5189.23,5189.37,1,0.79,340.0,unclear,100.00,4.03,17.42,1.50,0.0463,,,true,,true,,70.00,true,2.11,3,0.59,unclear,,0,1,0.79,41.91,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,02,XAUUSD
2026.02.27 21:10:00,2026.03.02 01:01:00,XAUUSD,LONG,0.01,5248.64,5316.77,78,79,0.0,-0.83,67.3,67.3,10372.65,tp 5288.75,3111.0,2026.02.27 21:10:00,2026.03.02 01:00:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,39,2026.02.27 21:09:59,order_sent,5248.64,5221.90,5288.75,5221.90,5238.20,5.17,2.02,valid,2.5479,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,39.57,2.77,5.04,29.33,PERIOD_M5,5238.34,5250.59,1,0.38,195.0,acceptable,100.00,5.17,26.74,1.50,0.0387,,,true,,true,,35.00,false,1.28,1,0.42,unclear,,0,1,0.38,29.33,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,21,XAUUSD
2026.03.02 05:10:00,2026.03.02 18:00:22,XAUUSD,LONG,0.01,5352.34,5300.93,80,81,0.0,0.0,-51.41,-51.41,10321.24,sl 5302.15,770.37,2026.03.02 05:10:00,2026.03.02 18:00:00,2026-Q1,2026YTD sample,A,current_thirdwave,ThirdWave_regime_BOTH_all_5m,not_used,40,2026.03.02 05:09:59,order_sent,5352.34,5302.15,5427.63,5302.15,5339.86,5.09,1.27,sl_too_tight,-1.0243,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,HH_HL,PERIOD_M15,40.08,3.80,4.97,21.82,PERIOD_M5,5351.72,5353.04,1,0.07,70.0,early,100.00,5.09,50.19,1.50,0.0213,,,true,,true,,0.00,false,0.70,2,0.29,unclear,,0,1,0.07,21.82,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-03,05,XAUUSD
