combination_id,enabled_conditions,condition_count,trades,trade_band,win_rate,PF,avg_R,net,maxDD,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,LONG trades,SHORT trades,LONG net,SHORT net,LONG avg_R,SHORT avg_R,LONG PF,SHORT PF,symbols_count,symbol_distribution,max_symbol_share_pct,months_count,month_distribution,max_month_share_pct,sessions_count,session_distribution,cond_h4_ma_bias,cond_h4_fib_382_618,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_close_bos,cond_room_to_2r,cond_round_or_major_obstacle_clear,LONG net_delta,LONG avg_R_delta,LONG PF_delta,SHORT net_delta
78,cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r,3,1174,700-1500_large_reference,26.24,0.681,-0.119,-5420.14,5770.48,1.324,1.29,70.53,50.34,27.94,555,619,-2061.36,-3358.78,-0.062,-0.17,0.74,0.631,6,AUDJPY:77;EURJPY:139;EURUSD:187;GBPJPY:145;GBPUSD:177;USDJPY:449,38.25,12,2025-01:124;2025-02:119;2025-03:162;2025-04:163;2025-05:115;2025-06:103;2025-07:83;2025-08:67;2025-09:53;2025-10:72;2025-11:63;2025-12:50,13.88,3,server_00_07:247;server_08_15:402;server_16_23:525,false,false,true,false,true,false,true,false,3625.65,0.001,-0.05,181.83
7,cond_room_to_2r,1,3143,3000_plus_noise,28.83,0.788,-0.112,-9112.41,10021.29,1.401,1.345,70.35,51.26,29.81,1575,1568,-5744.53,-3367.88,-0.084,-0.14,0.74,0.838,6,AUDJPY:172;EURJPY:408;EURUSD:446;GBPJPY:407;GBPUSD:505;USDJPY:1205,38.34,12,2025-01:332;2025-02:303;2025-03:387;2025-04:478;2025-05:319;2025-06:242;2025-07:219;2025-08:186;2025-09:160;2025-10:232;2025-11:149;2025-12:136,15.21,3,server_00_07:673;server_08_15:1115;server_16_23:1355,false,false,false,false,false,false,true,false,-57.52,-0.021,-0.05,172.73
32,cond_true_bos_level;cond_room_to_2r,2,3143,3000_plus_noise,28.83,0.788,-0.112,-9112.41,10021.29,1.401,1.345,70.35,51.26,29.81,1575,1568,-5744.53,-3367.88,-0.084,-0.14,0.74,0.838,6,AUDJPY:172;EURJPY:408;EURUSD:446;GBPJPY:407;GBPUSD:505;USDJPY:1205,38.34,12,2025-01:332;2025-02:303;2025-03:387;2025-04:478;2025-05:319;2025-06:242;2025-07:219;2025-08:186;2025-09:160;2025-10:232;2025-11:149;2025-12:136,15.21,3,server_00_07:673;server_08_15:1115;server_16_23:1355,false,false,false,false,true,false,true,false,-57.52,-0.021,-0.05,172.73
130,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_room_to_2r,4,161,100-300_main,27.95,0.792,-0.169,-470.59,564.41,1.354,1.423,70.81,49.69,29.81,82,79,-301.57,-169.02,-0.147,-0.193,0.708,0.862,6,AUDJPY:20;EURJPY:18;EURUSD:25;GBPJPY:12;GBPUSD:15;USDJPY:71,44.1,12,2025-01:22;2025-02:6;2025-03:24;2025-04:27;2025-05:31;2025-06:14;2025-07:8;2025-08:6;2025-09:7;2025-10:2;2025-11:5;2025-12:9,19.25,3,server_00_07:33;server_08_15:64;server_16_23:64,false,true,true,true,false,false,true,false,5385.44,-0.084,-0.082,3371.59
199,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r,5,161,100-300_main,27.95,0.792,-0.169,-470.59,564.41,1.354,1.423,70.81,49.69,29.81,82,79,-301.57,-169.02,-0.147,-0.193,0.708,0.862,6,AUDJPY:20;EURJPY:18;EURUSD:25;GBPJPY:12;GBPUSD:15;USDJPY:71,44.1,12,2025-01:22;2025-02:6;2025-03:24;2025-04:27;2025-05:31;2025-06:14;2025-07:8;2025-08:6;2025-09:7;2025-10:2;2025-11:5;2025-12:9,19.25,3,server_00_07:33;server_08_15:64;server_16_23:64,false,true,true,true,true,false,true,false,5385.44,-0.084,-0.082,3371.59
61,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_room_to_2r,3,163,100-300_main,27.61,0.786,-0.18,-486.69,580.51,1.342,1.429,70.55,49.08,29.45,84,79,-317.67,-169.02,-0.167,-0.193,0.697,0.862,6,AUDJPY:20;EURJPY:18;EURUSD:25;GBPJPY:12;GBPUSD:15;USDJPY:73,44.79,12,2025-01:22;2025-02:6;2025-03:24;2025-04:27;2025-05:31;2025-06:16;2025-07:8;2025-08:6;2025-09:7;2025-10:2;2025-11:5;2025-12:9,19.02,3,server_00_07:33;server_08_15:66;server_16_23:64,false,true,true,false,false,false,true,false,5369.34,-0.104,-0.093,3371.59
133,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r,4,163,100-300_main,27.61,0.786,-0.18,-486.69,580.51,1.342,1.429,70.55,49.08,29.45,84,79,-317.67,-169.02,-0.167,-0.193,0.697,0.862,6,AUDJPY:20;EURJPY:18;EURUSD:25;GBPJPY:12;GBPUSD:15;USDJPY:73,44.79,12,2025-01:22;2025-02:6;2025-03:24;2025-04:27;2025-05:31;2025-06:16;2025-07:8;2025-08:6;2025-09:7;2025-10:2;2025-11:5;2025-12:9,19.02,3,server_00_07:33;server_08_15:66;server_16_23:64,false,true,true,false,true,false,true,false,5369.34,-0.104,-0.093,3371.59
38,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_wave_atr,3,263,100-300_main,27.0,0.8,-0.117,-714.45,808.93,1.308,1.341,66.54,49.81,27.0,152,111,-510.12,-204.33,-0.174,-0.039,0.697,0.892,6,AUDJPY:18;EURJPY:27;EURUSD:48;GBPJPY:23;GBPUSD:37;USDJPY:110,41.83,12,2025-01:42;2025-02:19;2025-03:15;2025-04:40;2025-05:39;2025-06:34;2025-07:17;2025-08:6;2025-09:19;2025-10:3;2025-11:13;2025-12:16,15.97,3,server_00_07:56;server_08_15:100;server_16_23:107,true,true,false,true,false,false,false,false,5176.89,-0.111,-0.093,3336.28
98,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_wave_atr;cond_true_bos_level,4,263,100-300_main,27.0,0.8,-0.117,-714.45,808.93,1.308,1.341,66.54,49.81,27.0,152,111,-510.12,-204.33,-0.174,-0.039,0.697,0.892,6,AUDJPY:18;EURJPY:27;EURUSD:48;GBPJPY:23;GBPUSD:37;USDJPY:110,41.83,12,2025-01:42;2025-02:19;2025-03:15;2025-04:40;2025-05:39;2025-06:34;2025-07:17;2025-08:6;2025-09:19;2025-10:3;2025-11:13;2025-12:16,15.97,3,server_00_07:56;server_08_15:100;server_16_23:107,true,true,false,true,true,false,false,false,5176.89,-0.111,-0.093,3336.28
131,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_round_or_major_obstacle_clear,4,90,50-100_small,28.89,0.666,-0.195,-435.98,547.12,1.462,1.458,72.22,51.11,32.22,48,42,-192.33,-243.65,-0.127,-0.273,0.683,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:41,45.56,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:9;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.67,3,server_00_07:21;server_08_15:32;server_16_23:37,false,true,true,true,false,false,false,true,5494.68,-0.064,-0.107,3296.96
200,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_round_or_major_obstacle_clear,5,90,50-100_small,28.89,0.666,-0.195,-435.98,547.12,1.462,1.458,72.22,51.11,32.22,48,42,-192.33,-243.65,-0.127,-0.273,0.683,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:41,45.56,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:9;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.67,3,server_00_07:21;server_08_15:32;server_16_23:37,false,true,true,true,true,false,false,true,5494.68,-0.064,-0.107,3296.96
203,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_room_to_2r;cond_round_or_major_obstacle_clear,5,90,50-100_small,28.89,0.666,-0.195,-435.98,547.12,1.462,1.458,72.22,51.11,32.22,48,42,-192.33,-243.65,-0.127,-0.273,0.683,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:41,45.56,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:9;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.67,3,server_00_07:21;server_08_15:32;server_16_23:37,false,true,true,true,false,false,true,true,5494.68,-0.064,-0.107,3296.96
242,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,6,90,50-100_small,28.89,0.666,-0.195,-435.98,547.12,1.462,1.458,72.22,51.11,32.22,48,42,-192.33,-243.65,-0.127,-0.273,0.683,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:41,45.56,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:9;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.67,3,server_00_07:21;server_08_15:32;server_16_23:37,false,true,true,true,true,false,true,true,5494.68,-0.064,-0.107,3296.96
62,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_round_or_major_obstacle_clear,3,92,50-100_small,28.26,0.658,-0.213,-452.08,563.22,1.439,1.467,71.74,50.0,31.52,50,42,-208.43,-243.65,-0.162,-0.273,0.665,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:43,46.74,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:11;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.3,3,server_00_07:21;server_08_15:34;server_16_23:37,false,true,true,false,false,false,false,true,5478.58,-0.099,-0.125,3296.96
134,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_round_or_major_obstacle_clear,4,92,50-100_small,28.26,0.658,-0.213,-452.08,563.22,1.439,1.467,71.74,50.0,31.52,50,42,-208.43,-243.65,-0.162,-0.273,0.665,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:43,46.74,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:11;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.3,3,server_00_07:21;server_08_15:34;server_16_23:37,false,true,true,false,true,false,false,true,5478.58,-0.099,-0.125,3296.96
137,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_room_to_2r;cond_round_or_major_obstacle_clear,4,92,50-100_small,28.26,0.658,-0.213,-452.08,563.22,1.439,1.467,71.74,50.0,31.52,50,42,-208.43,-243.65,-0.162,-0.273,0.665,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:43,46.74,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:11;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.3,3,server_00_07:21;server_08_15:34;server_16_23:37,false,true,true,false,false,false,true,true,5478.58,-0.099,-0.125,3296.96
206,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,5,92,50-100_small,28.26,0.658,-0.213,-452.08,563.22,1.439,1.467,71.74,50.0,31.52,50,42,-208.43,-243.65,-0.162,-0.273,0.665,0.651,6,AUDJPY:8;EURJPY:6;EURUSD:18;GBPJPY:8;GBPUSD:9;USDJPY:43,46.74,11,2025-01:13;2025-02:6;2025-03:10;2025-04:15;2025-05:13;2025-06:11;2025-07:5;2025-08:5;2025-09:5;2025-11:4;2025-12:5,16.3,3,server_00_07:21;server_08_15:34;server_16_23:37,false,true,true,false,true,false,true,true,5478.58,-0.099,-0.125,3296.96
58,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr,3,193,100-300_main,26.42,0.754,-0.164,-675.88,770.1,1.302,1.372,67.36,48.19,27.98,94,99,-396.94,-278.94,-0.178,-0.15,0.66,0.824,6,AUDJPY:23;EURJPY:22;EURUSD:30;GBPJPY:16;GBPUSD:18;USDJPY:84,43.52,12,2025-01:27;2025-02:9;2025-03:27;2025-04:32;2025-05:35;2025-06:23;2025-07:9;2025-08:6;2025-09:7;2025-10:2;2025-11:6;2025-12:10,18.13,3,server_00_07:40;server_08_15:74;server_16_23:79,false,true,true,true,false,false,false,false,5290.07,-0.115,-0.13,3261.67
128,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level,4,193,100-300_main,26.42,0.754,-0.164,-675.88,770.1,1.302,1.372,67.36,48.19,27.98,94,99,-396.94,-278.94,-0.178,-0.15,0.66,0.824,6,AUDJPY:23;EURJPY:22;EURUSD:30;GBPJPY:16;GBPUSD:18;USDJPY:84,43.52,12,2025-01:27;2025-02:9;2025-03:27;2025-04:32;2025-05:35;2025-06:23;2025-07:9;2025-08:6;2025-09:7;2025-10:2;2025-11:6;2025-12:10,18.13,3,server_00_07:40;server_08_15:74;server_16_23:79,false,true,true,true,true,false,false,false,5290.07,-0.115,-0.13,3261.67
100,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_wave_atr;cond_room_to_2r,4,199,100-300_main,24.62,0.733,-0.175,-707.79,802.52,1.34,1.399,66.83,50.25,27.14,121,78,-453.58,-254.21,-0.239,-0.075,0.659,0.807,6,AUDJPY:15;EURJPY:20;EURUSD:37;GBPJPY:15;GBPUSD:27;USDJPY:85,42.71,12,2025-01:30;2025-02:11;2025-03:10;2025-04:36;2025-05:32;2025-06:21;2025-07:11;2025-08:5;2025-09:16;2025-10:3;2025-11:10;2025-12:14,18.09,3,server_00_07:45;server_08_15:73;server_16_23:81,true,true,false,true,false,false,true,false,5233.43,-0.176,-0.131,3286.4
174,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r,5,199,100-300_main,24.62,0.733,-0.175,-707.79,802.52,1.34,1.399,66.83,50.25,27.14,121,78,-453.58,-254.21,-0.239,-0.075,0.659,0.807,6,AUDJPY:15;EURJPY:20;EURUSD:37;GBPJPY:15;GBPUSD:27;USDJPY:85,42.71,12,2025-01:30;2025-02:11;2025-03:10;2025-04:36;2025-05:32;2025-06:21;2025-07:11;2025-08:5;2025-09:16;2025-10:3;2025-11:10;2025-12:14,18.09,3,server_00_07:45;server_08_15:73;server_16_23:81,true,true,false,true,true,false,true,false,5233.43,-0.176,-0.131,3286.4
41,cond_h4_ma_bias;cond_h4_fib_382_618;cond_room_to_2r,3,218,100-300_main,25.23,0.739,-0.192,-739.78,927.17,1.31,1.383,67.43,48.17,26.61,129,89,-479.19,-260.59,-0.199,-0.182,0.653,0.82,6,AUDJPY:17;EURJPY:23;EURUSD:38;GBPJPY:15;GBPUSD:30;USDJPY:95,43.58,12,2025-01:31;2025-02:12;2025-03:12;2025-04:37;2025-05:33;2025-06:24;2025-07:13;2025-08:7;2025-09:17;2025-10:5;2025-11:11;2025-12:16,16.97,3,server_00_07:52;server_08_15:77;server_16_23:89,true,true,false,false,false,false,true,false,5207.82,-0.136,-0.137,3280.02
103,cond_h4_ma_bias;cond_h4_fib_382_618;cond_true_bos_level;cond_room_to_2r,4,218,100-300_main,25.23,0.739,-0.192,-739.78,927.17,1.31,1.383,67.43,48.17,26.61,129,89,-479.19,-260.59,-0.199,-0.182,0.653,0.82,6,AUDJPY:17;EURJPY:23;EURUSD:38;GBPJPY:15;GBPUSD:30;USDJPY:95,43.58,12,2025-01:31;2025-02:12;2025-03:12;2025-04:37;2025-05:33;2025-06:24;2025-07:13;2025-08:7;2025-09:17;2025-10:5;2025-11:11;2025-12:16,16.97,3,server_00_07:52;server_08_15:77;server_16_23:89,true,true,false,false,true,false,true,false,5207.82,-0.136,-0.137,3280.02
16,cond_h4_fib_382_618;cond_h1_counter_nwave,2,196,100-300_main,26.02,0.748,-0.177,-699.62,793.84,1.287,1.376,66.84,47.45,27.55,97,99,-420.68,-278.94,-0.204,-0.15,0.647,0.824,6,AUDJPY:23;EURJPY:22;EURUSD:30;GBPJPY:16;GBPUSD:18;USDJPY:87,44.39,12,2025-01:27;2025-02:9;2025-03:27;2025-04:32;2025-05:35;2025-06:26;2025-07:9;2025-08:6;2025-09:7;2025-10:2;2025-11:6;2025-12:10,17.86,3,server_00_07:40;server_08_15:77;server_16_23:79,false,true,true,false,false,false,false,false,5266.33,-0.141,-0.143,3261.67
59,cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level,3,196,100-300_main,26.02,0.748,-0.177,-699.62,793.84,1.287,1.376,66.84,47.45,27.55,97,99,-420.68,-278.94,-0.204,-0.15,0.647,0.824,6,AUDJPY:23;EURJPY:22;EURUSD:30;GBPJPY:16;GBPUSD:18;USDJPY:87,44.39,12,2025-01:27;2025-02:9;2025-03:27;2025-04:32;2025-05:35;2025-06:26;2025-07:9;2025-08:6;2025-09:7;2025-10:2;2025-11:6;2025-12:10,17.86,3,server_00_07:40;server_08_15:77;server_16_23:79,false,true,true,false,true,false,false,false,5266.33,-0.141,-0.143,3261.67
111,cond_h4_ma_bias;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_round_or_major_obstacle_clear,4,189,100-300_main,23.81,0.535,-0.354,-1456.19,1652.97,1.294,1.4,69.31,49.74,24.34,94,95,-394.23,-1061.96,-0.385,-0.323,0.632,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:77,40.74,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:9;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.34,3,server_00_07:44;server_08_15:58;server_16_23:87,true,false,true,true,false,false,false,true,5292.78,-0.322,-0.158,2478.65
185,cond_h4_ma_bias;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_round_or_major_obstacle_clear,5,189,100-300_main,23.81,0.535,-0.354,-1456.19,1652.97,1.294,1.4,69.31,49.74,24.34,94,95,-394.23,-1061.96,-0.385,-0.323,0.632,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:77,40.74,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:9;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.34,3,server_00_07:44;server_08_15:58;server_16_23:87,true,false,true,true,true,false,false,true,5292.78,-0.322,-0.158,2478.65
188,cond_h4_ma_bias;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_room_to_2r;cond_round_or_major_obstacle_clear,5,189,100-300_main,23.81,0.535,-0.354,-1456.19,1652.97,1.294,1.4,69.31,49.74,24.34,94,95,-394.23,-1061.96,-0.385,-0.323,0.632,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:77,40.74,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:9;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.34,3,server_00_07:44;server_08_15:58;server_16_23:87,true,false,true,true,false,false,true,true,5292.78,-0.322,-0.158,2478.65
236,cond_h4_ma_bias;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,6,189,100-300_main,23.81,0.535,-0.354,-1456.19,1652.97,1.294,1.4,69.31,49.74,24.34,94,95,-394.23,-1061.96,-0.385,-0.323,0.632,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:77,40.74,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:9;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.34,3,server_00_07:44;server_08_15:58;server_16_23:87,true,false,true,true,true,false,true,true,5292.78,-0.322,-0.158,2478.65
47,cond_h4_ma_bias;cond_h1_counter_nwave;cond_round_or_major_obstacle_clear,3,191,100-300_main,23.56,0.532,-0.361,-1472.29,1669.07,1.285,1.405,69.11,49.21,24.08,96,95,-410.33,-1061.96,-0.398,-0.323,0.623,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:79,41.36,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:11;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.18,3,server_00_07:44;server_08_15:60;server_16_23:87,true,false,true,false,false,false,false,true,5276.68,-0.335,-0.167,2478.65
114,cond_h4_ma_bias;cond_h1_counter_nwave;cond_true_bos_level;cond_round_or_major_obstacle_clear,4,191,100-300_main,23.56,0.532,-0.361,-1472.29,1669.07,1.285,1.405,69.11,49.21,24.08,96,95,-410.33,-1061.96,-0.398,-0.323,0.623,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:79,41.36,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:11;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.18,3,server_00_07:44;server_08_15:60;server_16_23:87,true,false,true,false,true,false,false,true,5276.68,-0.335,-0.167,2478.65
117,cond_h4_ma_bias;cond_h1_counter_nwave;cond_room_to_2r;cond_round_or_major_obstacle_clear,4,191,100-300_main,23.56,0.532,-0.361,-1472.29,1669.07,1.285,1.405,69.11,49.21,24.08,96,95,-410.33,-1061.96,-0.398,-0.323,0.623,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:79,41.36,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:11;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.18,3,server_00_07:44;server_08_15:60;server_16_23:87,true,false,true,false,false,false,true,true,5276.68,-0.335,-0.167,2478.65
191,cond_h4_ma_bias;cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,5,191,100-300_main,23.56,0.532,-0.361,-1472.29,1669.07,1.285,1.405,69.11,49.21,24.08,96,95,-410.33,-1061.96,-0.398,-0.323,0.623,0.484,6,AUDJPY:9;EURJPY:14;EURUSD:43;GBPJPY:17;GBPUSD:29;USDJPY:79,41.36,12,2025-01:29;2025-02:18;2025-03:28;2025-04:24;2025-05:18;2025-06:11;2025-07:12;2025-08:10;2025-09:6;2025-10:10;2025-11:18;2025-12:7,15.18,3,server_00_07:44;server_08_15:60;server_16_23:87,true,false,true,false,true,false,true,true,5276.68,-0.335,-0.167,2478.65
165,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_room_to_2r,5,89,50-100_small,25.84,0.68,-0.123,-412.0,503.02,1.38,1.368,69.66,52.81,30.34,51,38,-242.21,-169.79,-0.34,0.167,0.558,0.771,6,AUDJPY:9;EURJPY:7;EURUSD:18;GBPJPY:4;GBPUSD:9;USDJPY:42,47.19,12,2025-01:16;2025-02:5;2025-03:5;2025-04:19;2025-05:12;2025-06:6;2025-07:5;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:8,21.35,3,server_00_07:20;server_08_15:35;server_16_23:34,true,true,true,true,false,false,true,false,5444.8,-0.277,-0.232,3370.82
220,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r,6,89,50-100_small,25.84,0.68,-0.123,-412.0,503.02,1.38,1.368,69.66,52.81,30.34,51,38,-242.21,-169.79,-0.34,0.167,0.558,0.771,6,AUDJPY:9;EURJPY:7;EURUSD:18;GBPJPY:4;GBPUSD:9;USDJPY:42,47.19,12,2025-01:16;2025-02:5;2025-03:5;2025-04:19;2025-05:12;2025-06:6;2025-07:5;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:8,21.35,3,server_00_07:20;server_08_15:35;server_16_23:34,true,true,true,true,true,false,true,false,5444.8,-0.277,-0.232,3370.82
6,cond_m15_close_bos,1,88,50-100_small,21.59,0.622,0.107,-394.44,545.29,1.094,1.0,61.36,37.5,19.32,50,38,-299.76,-94.68,0.295,-0.141,0.55,0.75,6,AUDJPY:4;EURJPY:15;EURUSD:18;GBPJPY:11;GBPUSD:16;USDJPY:24,27.27,12,2025-01:6;2025-02:4;2025-03:11;2025-04:8;2025-05:11;2025-06:9;2025-07:5;2025-08:6;2025-09:9;2025-10:7;2025-11:10;2025-12:2,12.5,3,server_00_07:19;server_08_15:29;server_16_23:40,false,false,false,false,false,true,false,false,5387.25,0.358,-0.24,3445.93
31,cond_true_bos_level;cond_m15_close_bos,2,88,50-100_small,21.59,0.622,0.107,-394.44,545.29,1.094,1.0,61.36,37.5,19.32,50,38,-299.76,-94.68,0.295,-0.141,0.55,0.75,6,AUDJPY:4;EURJPY:15;EURUSD:18;GBPJPY:11;GBPUSD:16;USDJPY:24,27.27,12,2025-01:6;2025-02:4;2025-03:11;2025-04:8;2025-05:11;2025-06:9;2025-07:5;2025-08:6;2025-09:9;2025-10:7;2025-11:10;2025-12:2,12.5,3,server_00_07:19;server_08_15:29;server_16_23:40,false,false,false,false,true,true,false,false,5387.25,0.358,-0.24,3445.93
96,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_room_to_2r,4,91,50-100_small,25.27,0.672,-0.143,-428.1,519.12,1.358,1.379,69.23,51.65,29.67,53,38,-258.31,-169.79,-0.365,0.167,0.542,0.771,6,AUDJPY:9;EURJPY:7;EURUSD:18;GBPJPY:4;GBPUSD:9;USDJPY:44,48.35,12,2025-01:16;2025-02:5;2025-03:5;2025-04:19;2025-05:12;2025-06:8;2025-07:5;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:8,20.88,3,server_00_07:20;server_08_15:37;server_16_23:34,true,true,true,false,false,false,true,false,5428.7,-0.302,-0.248,3370.82
168,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r,5,91,50-100_small,25.27,0.672,-0.143,-428.1,519.12,1.358,1.379,69.23,51.65,29.67,53,38,-258.31,-169.79,-0.365,0.167,0.542,0.771,6,AUDJPY:9;EURJPY:7;EURUSD:18;GBPJPY:4;GBPUSD:9;USDJPY:44,48.35,12,2025-01:16;2025-02:5;2025-03:5;2025-04:19;2025-05:12;2025-06:8;2025-07:5;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:8,20.88,3,server_00_07:20;server_08_15:37;server_16_23:34,true,true,true,false,true,false,true,false,5428.7,-0.302,-0.248,3370.82
