period,from_date,to_date,context,scenario,series_name,run,prefix,time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,wave_audit_label,wave_audit_reason,strategy_name,close_time,close_comment
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 04:20:00,execution_block_candidate,AUDJPY,LONG,106.482,106.376,106.641,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,106.368,106.580,106.367,106.563,HH_HL,6,0.095,0.141,PERIOD_M15,106.368,106.580,106.404,83.02,2.71,5,false,106.404,1.77,36.79,PERIOD_M5,106.492,106.538,1,1.27,56.0,late,100.00,2.41,0.106,1.50,0.6353,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 11:34:59,final_entry_candidate,XAUUSD,LONG,4869.42,4850.73,4897.46,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4747.56,4888.45,4715.36,4766.24,HH_HL,12,20.59,23.56,PERIOD_M15,4747.56,4888.45,4851.46,26.25,2.55,3,false,4851.46,3.15,12.75,PERIOD_M5,4869.60,4875.73,1,1.11,631.0,late,100.00,3.28,18.69,1.50,0.0351,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 11:34:59,order_attempt,XAUUSD,LONG,4869.42,4850.73,4897.46,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4747.56,4888.45,4715.36,4766.24,HH_HL,12,20.59,23.56,PERIOD_M15,4747.56,4888.45,4851.46,26.25,2.55,3,false,4851.46,3.15,12.75,PERIOD_M5,4869.60,4875.73,1,1.11,631.0,late,100.00,3.28,18.69,1.50,0.0351,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 11:34:59,order_sent,XAUUSD,LONG,4869.42,4850.73,4897.46,-1.0091,-37.72,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4747.56,4888.45,4715.36,4766.24,HH_HL,12,20.59,23.56,PERIOD_M15,4747.56,4888.45,4851.46,26.25,2.55,3,false,4851.46,3.15,12.75,PERIOD_M5,4869.60,4875.73,1,1.11,631.0,late,100.00,3.28,18.69,1.50,0.0351,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026.01.21 16:05:00,sl 4850.73
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 13:14:59,execution_block_candidate,AUDJPY,LONG,106.666,106.553,106.836,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,106.547,106.775,106.285,106.554,HH_HL,5,0.093,0.141,PERIOD_M15,106.547,106.775,106.581,85.09,2.71,8,false,106.581,2.53,37.28,PERIOD_M5,106.628,106.638,1,0.83,28.0,unclear,75.00,3.37,0.113,1.50,0.8340,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 13:24:59,final_entry_candidate,XAUUSD,LONG,4870.56,4851.00,4899.90,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4832.56,4888.45,4747.56,4766.24,HH_HL,5,19.26,24.20,PERIOD_M15,4832.56,4888.45,4851.46,66.18,4.03,10,false,4851.46,5.42,34.17,PERIOD_M5,4866.68,4869.82,1,0.21,74.0,early,100.00,5.55,19.56,1.50,0.0596,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 13:24:59,order_blocked,XAUUSD,LONG,4870.56,4851.00,4899.90,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4832.56,4888.45,4747.56,4766.24,HH_HL,5,19.26,24.20,PERIOD_M15,4832.56,4888.45,4851.46,66.18,4.03,10,false,4851.46,5.42,34.17,PERIOD_M5,4866.68,4869.82,1,0.21,74.0,early,100.00,5.55,19.56,1.50,0.0596,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 13:29:59,final_entry_candidate,XAUUSD,LONG,4867.18,4851.00,4891.45,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4832.56,4888.45,4747.56,4766.24,HH_HL,5,19.26,24.20,PERIOD_M15,4832.56,4888.45,4851.46,66.18,4.03,10,false,4851.46,4.69,28.13,PERIOD_M5,4866.68,4870.35,1,0.95,317.0,late,100.00,4.83,16.18,1.50,0.0597,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 13:29:59,order_blocked,XAUUSD,LONG,4867.18,4851.00,4891.45,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4832.56,4888.45,4747.56,4766.24,HH_HL,5,19.26,24.20,PERIOD_M15,4832.56,4888.45,4851.46,66.18,4.03,10,false,4851.46,4.69,28.13,PERIOD_M5,4866.68,4870.35,1,0.95,317.0,late,100.00,4.83,16.18,1.50,0.0597,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.21 21:04:59,execution_block_candidate,AUDJPY,LONG,106.931,106.776,107.164,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,106.547,107.191,106.285,106.775,HH_HL,11,0.101,0.173,PERIOD_M15,106.547,107.191,106.804,60.09,4.19,6,false,106.804,3.01,19.72,PERIOD_M5,106.904,106.943,1,0.28,12.0,acceptable,100.00,3.67,0.155,1.50,0.6633,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.22 01:14:59,execution_block_candidate,USDJPY,LONG,158.308,158.204,158.464,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,158.027,158.523,157.739,158.303,HH_HL,6,0.024,0.191,PERIOD_M15,158.027,158.523,158.223,60.48,4.04,4,false,158.223,2.80,17.14,PERIOD_M5,158.285,158.292,1,0.53,16.0,acceptable,100.00,3.43,0.104,1.50,0.6259,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.22 01:29:59,execution_block_candidate,USDJPY,LONG,158.346,158.205,158.558,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,158.027,158.523,157.739,158.303,HH_HL,6,0.024,0.191,PERIOD_M15,158.027,158.523,158.223,60.48,4.44,5,false,158.223,4.28,24.80,PERIOD_M5,158.307,158.327,1,0.66,19.0,unclear,100.00,4.91,0.141,1.50,0.6269,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.22 14:34:59,execution_block_candidate,USDJPY,LONG,158.662,158.502,158.902,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,158.168,158.886,158.027,158.482,HH_HL,12,0.060,0.160,PERIOD_M15,158.168,158.886,158.524,50.42,4.66,3,false,158.524,3.16,19.22,PERIOD_M5,158.594,158.608,1,1.24,54.0,late,100.00,3.67,0.160,1.50,0.5041,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.22 16:25:00,execution_block_candidate,AUDJPY,LONG,108.133,107.993,108.343,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,107.836,108.181,106.918,107.167,HH_HL,7,0.165,0.192,PERIOD_M15,107.836,108.181,108.021,46.38,2.21,3,false,108.021,2.70,32.46,PERIOD_M5,108.129,108.158,1,0.60,25.0,unclear,100.00,3.37,0.140,1.50,0.6747,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 08:04:59,execution_block_candidate,EURJPY,LONG,186.398,186.198,186.698,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,186.159,186.445,185.893,186.003,HH_HL,4,0.102,0.177,PERIOD_M15,186.159,186.445,186.228,75.87,2.12,3,false,186.228,3.65,59.44,PERIOD_M5,186.343,186.386,1,0.26,12.0,acceptable,100.00,4.29,0.200,1.50,0.6442,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 08:04:59,execution_block_candidate,GBPJPY,LONG,214.106,213.858,214.478,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,213.543,214.158,212.663,213.413,HH_HL,8,0.157,0.211,PERIOD_M15,213.543,214.158,213.896,42.60,2.17,3,false,213.896,3.86,34.15,PERIOD_M5,214.053,214.104,1,0.04,2.0,early,100.00,4.56,0.248,1.50,0.6982,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 08:04:59,execution_block_candidate,AUDJPY,LONG,108.651,108.472,108.920,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,108.387,108.627,108.244,108.389,HH_HL,5,0.212,0.133,PERIOD_M15,108.387,108.627,108.500,52.92,1.46,3,false,108.500,4.06,62.92,PERIOD_M5,108.607,108.620,1,0.83,31.0,unclear,100.00,4.81,0.179,1.50,0.7524,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 08:09:59,execution_block_candidate,AUDJPY,LONG,108.598,108.472,108.787,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,108.387,108.627,108.244,108.389,HH_HL,5,0.212,0.133,PERIOD_M15,108.387,108.627,108.500,52.92,1.46,3,false,108.500,2.63,40.83,PERIOD_M5,108.607,108.623,1,0.67,25.0,unclear,100.00,3.38,0.126,1.50,0.7510,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 16:34:59,execution_block_candidate,AUDJPY,LONG,108.532,108.346,108.811,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,108.022,108.990,107.733,108.627,HH_HL,7,0.173,0.288,PERIOD_M15,108.022,108.990,108.374,63.64,6.33,3,false,108.374,3.28,16.32,PERIOD_M5,108.473,108.482,1,1.04,50.0,late,100.00,3.86,0.186,1.50,0.5807,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 16:39:59,execution_block_candidate,AUDJPY,LONG,108.557,108.346,108.874,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,108.022,108.990,107.733,108.627,HH_HL,7,0.173,0.288,PERIOD_M15,108.022,108.990,108.374,63.64,6.33,3,false,108.374,3.64,18.90,PERIOD_M5,108.473,108.504,1,1.05,53.0,late,100.00,4.20,0.211,1.50,0.5568,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 23:09:59,final_entry_candidate,XAUUSD,LONG,4982.73,4970.15,5001.60,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,1.64,4,false,4970.69,2.31,40.23,PERIOD_M5,4983.56,4983.96,1,0.24,123.0,early,100.00,2.42,12.58,1.50,0.0384,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 23:09:59,order_attempt,XAUUSD,LONG,4982.73,4970.15,5001.60,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,1.64,4,false,4970.69,2.31,40.23,PERIOD_M5,4983.56,4983.96,1,0.24,123.0,early,100.00,2.42,12.58,1.50,0.0384,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 23:09:59,order_sent,XAUUSD,LONG,4982.73,4970.15,5001.60,2.2273,108.74,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,1.64,4,false,4970.69,2.31,40.23,PERIOD_M5,4983.56,4983.96,1,0.24,123.0,early,100.00,2.42,12.58,1.50,0.0384,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026.01.26 01:01:00,tp 5001.60
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 23:56:59,final_entry_candidate,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.23 23:56:59,order_blocked,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:04:53,final_entry_candidate,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:04:53,order_blocked,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:09:59,final_entry_candidate,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:09:59,order_blocked,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:14:59,final_entry_candidate,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:14:59,order_blocked,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:19:59,final_entry_candidate,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.01.26 00:19:59,order_blocked,XAUUSD,LONG,4988.38,4970.26,5015.56,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4958.27,4988.20,4899.77,4967.19,HH_HL,5,12.02,23.92,PERIOD_M15,4958.27,4988.20,4970.69,58.50,2.06,7,false,4970.69,5.51,59.10,PERIOD_M5,4983.69,4986.19,1,0.68,219.0,unclear,100.00,5.65,18.12,1.50,0.0655,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
