time,symbol,direction,event,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,strategy_name
2025.04.07 13:49:59,GBPJPY,LONG,order_blocked,0,max_positions,188.139,187.376,189.284,0.09,0.763,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 15:04:59,EURJPY,LONG,order_attempt,0,,160.625,159.863,161.768,0.09,0.762,1.50,,DowFractal_ThirdWave
2025.04.07 15:04:59,EURJPY,LONG,order_sent,10009,order_sent,160.625,159.863,161.768,0.09,0.762,1.50,,DowFractal_ThirdWave
2025.04.07 15:09:59,EURJPY,LONG,order_blocked,0,max_positions,160.590,159.863,161.681,0.09,0.727,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 15:39:59,AUDJPY,LONG,order_blocked,0,max_positions,89.004,88.162,90.267,0.08,0.842,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 16:04:59,AUDJPY,LONG,order_blocked,0,max_positions,88.989,88.162,90.230,0.08,0.827,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 17:04:59,AUDJPY,LONG,order_blocked,0,max_positions,88.979,88.162,90.205,0.08,0.817,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 18:49:59,EURJPY,LONG,order_attempt,0,,161.368,160.678,162.403,0.10,0.690,1.50,,DowFractal_ThirdWave
2025.04.07 18:49:59,EURJPY,LONG,order_sent,10009,order_sent,161.368,160.678,162.403,0.10,0.690,1.50,,DowFractal_ThirdWave
2025.04.07 19:04:59,EURJPY,LONG,order_blocked,0,max_positions,161.493,160.679,162.714,0.08,0.814,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 19:09:59,EURJPY,LONG,order_blocked,0,max_positions,161.415,160.679,162.519,0.09,0.736,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 19:19:59,EURJPY,LONG,order_blocked,0,max_positions,161.520,160.679,162.782,0.08,0.841,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 19:54:59,EURJPY,LONG,order_blocked,0,max_positions,161.736,160.679,163.322,0.06,1.057,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 19:59:59,GBPJPY,LONG,order_blocked,0,max_positions,188.357,187.610,189.478,0.09,0.747,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:09:59,GBPJPY,LONG,order_blocked,0,max_positions,188.557,187.610,189.978,0.07,0.947,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:14:59,GBPJPY,LONG,order_blocked,0,max_positions,188.748,187.610,190.455,0.06,1.138,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:19:59,GBPJPY,LONG,order_blocked,0,max_positions,188.768,187.610,190.505,0.06,1.158,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:24:59,GBPJPY,LONG,order_blocked,0,max_positions,188.778,187.610,190.530,0.06,1.168,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:29:59,GBPJPY,LONG,order_blocked,0,max_positions,188.923,187.610,190.893,0.05,1.313,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:34:59,GBPJPY,LONG,order_blocked,0,max_positions,188.906,187.610,190.850,0.05,1.296,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:44:59,GBPJPY,LONG,order_blocked,0,max_positions,189.005,187.610,191.098,0.05,1.395,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 20:59:59,AUDJPY,LONG,order_blocked,0,max_positions,88.784,87.913,90.091,0.08,0.871,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 23:14:59,AUDJPY,LONG,order_blocked,0,max_positions,88.616,88.038,89.483,0.12,0.578,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 23:19:59,AUDJPY,LONG,order_blocked,0,max_positions,88.635,88.038,89.531,0.11,0.597,1.50,max_positions,DowFractal_ThirdWave
2025.04.07 23:24:59,AUDJPY,LONG,order_blocked,0,max_positions,88.621,88.038,89.496,0.12,0.583,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 02:34:59,XAUUSD,SHORT,order_blocked,0,max_positions,2980.90,2988.82,2969.02,0.06,7.92,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 02:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,2979.26,2988.82,2964.92,0.05,9.56,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 02:44:59,XAUUSD,SHORT,order_blocked,0,max_positions,2979.97,2988.82,2966.70,0.05,8.85,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 06:19:59,XAUUSD,SHORT,order_blocked,0,max_positions,2999.35,3005.23,2990.53,0.08,5.88,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 07:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,2994.80,3005.22,2979.17,0.04,10.42,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 12:59:59,USDJPY,SHORT,order_blocked,0,max_positions,147.182,147.525,146.668,0.20,0.343,1.50,max_positions,DowFractal_ThirdWave
2025.04.08 13:04:59,USDJPY,SHORT,order_attempt,0,,147.252,147.527,146.840,0.25,0.275,1.50,,DowFractal_ThirdWave
2025.04.08 13:04:59,USDJPY,SHORT,order_sent,10009,order_sent,147.252,147.527,146.840,0.25,0.275,1.50,,DowFractal_ThirdWave
2025.04.08 13:09:59,XAUUSD,LONG,order_blocked,0,max_positions,3004.63,2994.52,3019.80,0.04,10.11,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 03:44:59,EURJPY,SHORT,order_attempt,0,,159.729,160.185,159.045,0.15,0.456,1.50,,DowFractal_ThirdWave
2025.04.09 03:44:59,EURJPY,SHORT,order_sent,10009,order_sent,159.729,160.185,159.045,0.15,0.456,1.50,,DowFractal_ThirdWave
2025.04.09 09:49:59,USDJPY,SHORT,order_attempt,0,,144.834,145.554,143.754,0.09,0.720,1.50,,DowFractal_ThirdWave
2025.04.09 09:49:59,USDJPY,SHORT,order_sent,10009,order_sent,144.834,145.554,143.754,0.09,0.720,1.50,,DowFractal_ThirdWave
2025.04.09 09:54:59,GBPJPY,SHORT,order_blocked,0,max_positions,186.173,186.745,185.315,0.12,0.572,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 09:59:59,USDJPY,SHORT,order_blocked,0,max_positions,144.808,145.554,143.689,0.09,0.746,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 11:39:59,USDJPY,SHORT,order_attempt,0,,145.298,145.555,144.913,0.27,0.257,1.50,,DowFractal_ThirdWave
2025.04.09 11:39:59,USDJPY,SHORT,order_sent,10009,order_sent,145.298,145.555,144.913,0.27,0.257,1.50,,DowFractal_ThirdWave
2025.04.09 11:44:59,USDJPY,SHORT,order_blocked,0,max_positions,145.291,145.555,144.895,0.26,0.264,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 11:49:59,GBPUSD,LONG,order_blocked,0,max_positions,1.28217,1.27837,1.28787,0.12,0.00380,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 11:54:59,USDJPY,SHORT,order_blocked,0,max_positions,145.225,145.789,144.379,0.12,0.564,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 11:59:59,USDJPY,SHORT,order_blocked,0,max_positions,145.289,145.789,144.539,0.14,0.500,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 12:19:59,EURJPY,LONG,order_blocked,0,max_positions,160.382,159.997,160.960,0.18,0.385,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 12:39:59,USDJPY,SHORT,order_blocked,0,max_positions,145.247,145.788,144.436,0.13,0.541,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 12:44:59,USDJPY,SHORT,order_blocked,0,max_positions,145.272,145.787,144.500,0.13,0.515,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 13:04:59,EURJPY,LONG,order_blocked,0,max_positions,160.536,159.962,161.397,0.12,0.574,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 13:24:59,USDJPY,SHORT,order_blocked,0,max_positions,145.064,145.494,144.419,0.16,0.430,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 13:39:59,USDJPY,SHORT,order_blocked,0,max_positions,144.981,145.497,144.207,0.13,0.516,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 13:44:59,USDJPY,SHORT,order_blocked,0,max_positions,145.076,145.496,144.446,0.16,0.420,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 14:14:59,EURUSD,LONG,order_attempt,0,,1.10511,1.10227,1.10937,0.17,0.00284,1.50,,DowFractal_ThirdWave
2025.04.09 14:14:59,EURUSD,LONG,order_sent,10009,order_sent,1.10511,1.10227,1.10937,0.17,0.00284,1.50,,DowFractal_ThirdWave
2025.04.09 16:09:59,AUDJPY,LONG,order_attempt,0,,87.275,86.612,88.270,0.10,0.663,1.50,,DowFractal_ThirdWave
2025.04.09 16:09:59,AUDJPY,LONG,order_sent,10009,order_sent,87.275,86.612,88.270,0.10,0.663,1.50,,DowFractal_ThirdWave
2025.04.09 16:34:59,EURUSD,LONG,order_blocked,0,max_positions,1.10613,1.10190,1.11248,0.11,0.00423,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 17:59:59,USDJPY,SHORT,order_blocked,0,max_positions,144.719,145.100,144.148,0.18,0.381,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 18:19:59,EURUSD,LONG,order_blocked,0,max_positions,1.10633,1.10285,1.11155,0.14,0.00348,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 18:24:59,EURUSD,LONG,order_blocked,0,max_positions,1.10538,1.10285,1.10918,0.19,0.00253,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 18:34:59,EURUSD,LONG,order_blocked,0,max_positions,1.10661,1.10237,1.11297,0.11,0.00424,1.50,max_positions,DowFractal_ThirdWave
2025.04.09 18:39:59,EURUSD,LONG,order_blocked,0,max_positions,1.10620,1.10237,1.11195,0.12,0.00383,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 02:09:59,USDJPY,LONG,order_attempt,0,,147.568,147.234,148.069,0.21,0.334,1.50,,DowFractal_ThirdWave
2025.04.10 02:09:59,USDJPY,LONG,order_sent,10009,order_sent,147.568,147.234,148.069,0.21,0.334,1.50,,DowFractal_ThirdWave
2025.04.10 02:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3087.05,3070.89,3111.29,0.03,16.16,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 02:39:59,XAUUSD,LONG,order_blocked,0,max_positions,3086.06,3070.89,3108.82,0.03,15.17,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 03:24:59,XAUUSD,LONG,order_attempt,0,,3093.73,3079.20,3115.53,0.03,14.53,1.50,,DowFractal_ThirdWave
2025.04.10 03:24:59,XAUUSD,LONG,order_sent,10009,order_sent,3093.73,3079.20,3115.53,0.03,14.53,1.50,,DowFractal_ThirdWave
2025.04.10 03:29:59,XAUUSD,LONG,order_blocked,0,max_positions,3096.26,3079.20,3121.85,0.02,17.06,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 03:49:59,XAUUSD,LONG,order_blocked,0,max_positions,3094.68,3080.89,3115.37,0.03,13.79,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 04:54:59,XAUUSD,LONG,order_attempt,0,,3093.58,3080.88,3112.63,0.03,12.70,1.50,,DowFractal_ThirdWave
2025.04.10 04:54:59,XAUUSD,LONG,order_sent,10009,order_sent,3093.58,3080.88,3112.63,0.03,12.70,1.50,,DowFractal_ThirdWave
2025.04.10 04:59:59,XAUUSD,LONG,order_blocked,0,max_positions,3094.27,3080.88,3114.36,0.03,13.39,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 05:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3098.39,3080.87,3124.67,0.02,17.52,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 12:59:59,XAUUSD,LONG,order_attempt,0,,3116.78,3103.15,3137.23,0.03,13.63,1.50,,DowFractal_ThirdWave
2025.04.10 12:59:59,XAUUSD,LONG,order_sent,10009,order_sent,3116.78,3103.15,3137.23,0.03,13.63,1.50,,DowFractal_ThirdWave
2025.04.10 13:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3117.56,3103.14,3139.19,0.03,14.42,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 13:09:59,XAUUSD,LONG,order_blocked,0,max_positions,3115.66,3103.14,3134.44,0.03,12.52,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 15:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3126.11,3112.93,3145.88,0.03,13.18,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 16:39:59,EURJPY,SHORT,order_blocked,0,max_positions,161.288,161.639,160.762,0.20,0.351,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 16:49:59,AUDJPY,SHORT,order_blocked,0,max_positions,89.727,90.170,89.063,0.16,0.443,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 21:14:59,EURUSD,LONG,order_attempt,0,,1.12170,1.11716,1.12851,0.10,0.00454,1.50,,DowFractal_ThirdWave
2025.04.10 21:14:59,EURUSD,LONG,order_sent,10009,order_sent,1.12170,1.11716,1.12851,0.10,0.00454,1.50,,DowFractal_ThirdWave
2025.04.10 21:19:59,EURUSD,LONG,order_blocked,0,max_positions,1.12287,1.11716,1.13144,0.08,0.00571,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 21:49:59,XAUUSD,LONG,order_blocked,0,max_positions,3174.69,3157.60,3200.33,0.02,17.09,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 21:54:59,XAUUSD,LONG,order_blocked,0,max_positions,3172.68,3157.60,3195.30,0.03,15.08,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 22:04:59,EURUSD,LONG,order_blocked,0,max_positions,1.12079,1.11716,1.12624,0.13,0.00363,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 22:39:59,XAUUSD,LONG,order_attempt,0,,3171.79,3157.68,3192.96,0.03,14.11,1.50,,DowFractal_ThirdWave
2025.04.10 22:39:59,XAUUSD,LONG,order_sent,10009,order_sent,3171.79,3157.68,3192.96,0.03,14.11,1.50,,DowFractal_ThirdWave
2025.04.10 22:59:59,XAUUSD,LONG,order_blocked,0,max_positions,3171.06,3157.68,3191.13,0.03,13.38,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 23:04:59,GBPUSD,LONG,order_blocked,0,max_positions,1.29678,1.29285,1.30268,0.12,0.00393,1.50,max_positions,DowFractal_ThirdWave
2025.04.10 23:14:59,GBPUSD,LONG,order_blocked,0,max_positions,1.29686,1.29285,1.30288,0.12,0.00401,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 01:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3178.44,3168.18,3193.83,0.04,10.26,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 01:29:59,XAUUSD,LONG,order_blocked,0,max_positions,3179.74,3168.18,3197.08,0.04,11.56,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 02:04:59,USDJPY,SHORT,order_blocked,0,max_positions,144.180,144.613,143.531,0.16,0.433,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 02:59:59,EURJPY,LONG,order_blocked,0,max_positions,161.852,161.468,162.428,0.19,0.384,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 03:45:00,EURJPY,LONG,order_attempt,0,,162.079,161.467,162.997,0.12,0.612,1.50,,DowFractal_ThirdWave
2025.04.11 03:45:00,EURJPY,LONG,order_sent,10009,order_sent,162.079,161.467,162.997,0.12,0.612,1.50,,DowFractal_ThirdWave
2025.04.11 06:34:59,EURUSD,LONG,order_blocked,0,max_positions,1.13398,1.12927,1.14105,0.10,0.00471,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 06:39:59,USDJPY,SHORT,order_blocked,0,max_positions,143.180,143.752,142.322,0.12,0.572,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 06:49:59,EURUSD,LONG,order_blocked,0,max_positions,1.13458,1.12927,1.14255,0.09,0.00531,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 06:59:59,USDJPY,SHORT,order_blocked,0,max_positions,143.183,143.755,142.325,0.12,0.572,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 07:04:59,USDJPY,SHORT,order_blocked,0,max_positions,143.167,143.754,142.287,0.12,0.587,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 07:09:59,USDJPY,SHORT,order_blocked,0,max_positions,143.209,143.750,142.398,0.13,0.541,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 07:19:59,USDJPY,SHORT,order_blocked,0,max_positions,143.262,143.756,142.521,0.14,0.494,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 07:29:59,USDJPY,SHORT,order_blocked,0,max_positions,143.261,143.751,142.526,0.15,0.490,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 08:04:59,USDJPY,SHORT,order_blocked,0,max_positions,143.103,143.335,142.755,0.31,0.232,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 09:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3200.64,3187.03,3221.06,0.03,13.61,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 10:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3204.98,3186.94,3232.04,0.02,18.04,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 10:34:59,AUDJPY,SHORT,order_blocked,0,max_positions,88.938,89.452,88.167,0.14,0.514,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 11:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3210.19,3193.34,3235.47,0.02,16.85,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 11:09:59,AUDJPY,SHORT,order_blocked,0,max_positions,88.864,89.452,87.982,0.12,0.588,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 13:19:59,XAUUSD,LONG,order_attempt,0,,3228.74,3211.35,3254.83,0.02,17.39,1.50,,DowFractal_ThirdWave
2025.04.11 13:19:59,XAUUSD,LONG,order_sent,10009,order_sent,3228.74,3211.35,3254.83,0.02,17.39,1.50,,DowFractal_ThirdWave
2025.04.11 15:24:59,EURUSD,LONG,order_attempt,0,,1.13452,1.13177,1.13865,0.18,0.00275,1.50,,DowFractal_ThirdWave
2025.04.11 15:24:59,EURUSD,LONG,order_sent,10009,order_sent,1.13452,1.13177,1.13865,0.18,0.00275,1.50,,DowFractal_ThirdWave
2025.04.11 15:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3227.17,3209.65,3253.45,0.02,17.52,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 15:39:59,XAUUSD,LONG,order_blocked,0,max_positions,3227.01,3209.65,3253.05,0.02,17.36,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 15:54:59,USDJPY,SHORT,order_attempt,0,,142.524,143.233,141.461,0.10,0.709,1.50,,DowFractal_ThirdWave
2025.04.11 15:54:59,USDJPY,SHORT,order_sent,10009,order_sent,142.524,143.233,141.461,0.10,0.709,1.50,,DowFractal_ThirdWave
2025.04.11 15:59:59,USDJPY,SHORT,order_blocked,0,max_positions,142.518,143.231,141.449,0.10,0.713,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 16:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3231.16,3210.69,3261.87,0.02,20.47,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 16:19:59,USDJPY,SHORT,order_blocked,0,max_positions,142.306,142.974,141.304,0.10,0.668,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 16:44:59,GBPJPY,LONG,order_attempt,0,,187.084,186.489,187.977,0.12,0.595,1.50,,DowFractal_ThirdWave
2025.04.11 16:44:59,GBPJPY,LONG,order_sent,10009,order_sent,187.084,186.489,187.977,0.12,0.595,1.50,,DowFractal_ThirdWave
2025.04.11 18:09:59,XAUUSD,LONG,order_blocked,0,max_positions,3235.63,3219.06,3260.49,0.03,16.57,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3236.85,3219.06,3263.54,0.02,17.79,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3236.97,3219.06,3263.84,0.02,17.91,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3239.40,3219.06,3269.91,0.02,20.34,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:29:59,XAUUSD,LONG,order_blocked,0,max_positions,3239.43,3219.06,3269.99,0.02,20.37,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3239.33,3219.06,3269.74,0.02,20.27,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 18:59:59,XAUUSD,LONG,order_blocked,0,max_positions,3240.60,3219.08,3272.88,0.02,21.52,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 20:39:59,XAUUSD,LONG,order_blocked,0,max_positions,3234.97,3219.35,3258.40,0.03,15.62,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 20:44:59,XAUUSD,LONG,order_attempt,0,,3232.02,3219.35,3251.03,0.04,12.67,1.50,,DowFractal_ThirdWave
2025.04.11 20:44:59,XAUUSD,LONG,order_sent,10009,order_sent,3232.02,3219.35,3251.03,0.04,12.67,1.50,,DowFractal_ThirdWave
2025.04.11 21:09:59,XAUUSD,LONG,order_blocked,0,max_positions,3233.25,3219.40,3254.03,0.03,13.85,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 23:09:57,XAUUSD,LONG,order_blocked,0,max_positions,3236.80,3227.12,3251.32,0.05,9.68,1.50,max_positions,DowFractal_ThirdWave
2025.04.11 23:15:00,XAUUSD,LONG,order_blocked,0,max_positions,3236.11,3227.12,3249.60,0.05,8.99,1.50,max_positions,DowFractal_ThirdWave
2025.04.14 02:29:59,USDJPY,LONG,order_attempt,0,,143.841,143.549,144.279,0.24,0.292,1.50,,DowFractal_ThirdWave
2025.04.14 02:29:59,USDJPY,LONG,order_sent,10009,order_sent,143.841,143.549,144.279,0.24,0.292,1.50,,DowFractal_ThirdWave
2025.04.14 04:09:59,XAUUSD,SHORT,order_attempt,0,,3219.93,3227.65,3208.35,0.06,7.72,1.50,,DowFractal_ThirdWave
2025.04.14 04:09:59,XAUUSD,SHORT,order_sent,10009,order_sent,3219.93,3227.65,3208.35,0.06,7.72,1.50,,DowFractal_ThirdWave
2025.04.14 08:34:59,USDJPY,SHORT,order_attempt,0,,142.925,143.216,142.489,0.24,0.291,1.50,,DowFractal_ThirdWave
2025.04.14 08:34:59,USDJPY,SHORT,order_sent,10009,order_sent,142.925,143.216,142.489,0.24,0.291,1.50,,DowFractal_ThirdWave
2025.04.14 08:39:59,USDJPY,SHORT,order_blocked,0,max_positions,142.867,143.210,142.353,0.20,0.343,1.50,max_positions,DowFractal_ThirdWave
2025.04.14 08:44:59,USDJPY,SHORT,order_blocked,0,max_positions,143.071,143.210,142.863,0.51,0.139,1.50,max_positions,DowFractal_ThirdWave
2025.04.14 08:54:59,USDJPY,SHORT,order_blocked,0,max_positions,142.852,143.285,142.203,0.16,0.433,1.50,max_positions,DowFractal_ThirdWave
2025.04.14 09:04:59,USDJPY,SHORT,order_blocked,0,max_positions,142.875,143.286,142.259,0.17,0.411,1.50,max_positions,DowFractal_ThirdWave
2025.04.14 12:19:59,USDJPY,SHORT,order_attempt,0,,142.798,143.175,142.233,0.19,0.377,1.50,,DowFractal_ThirdWave
2025.04.14 12:19:59,USDJPY,SHORT,order_sent,10009,order_sent,142.798,143.175,142.233,0.19,0.377,1.50,,DowFractal_ThirdWave
2025.04.14 21:29:59,XAUUSD,SHORT,order_attempt,0,,3210.22,3216.60,3200.65,0.07,6.38,1.50,,DowFractal_ThirdWave
2025.04.14 21:29:59,XAUUSD,SHORT,order_sent,10009,order_sent,3210.22,3216.60,3200.65,0.07,6.38,1.50,,DowFractal_ThirdWave
2025.04.15 11:19:59,XAUUSD,LONG,order_attempt,0,,3229.82,3220.62,3243.62,0.05,9.20,1.50,,DowFractal_ThirdWave
2025.04.15 11:19:59,XAUUSD,LONG,order_sent,10009,order_sent,3229.82,3220.62,3243.62,0.05,9.20,1.50,,DowFractal_ThirdWave
2025.04.15 11:39:59,XAUUSD,LONG,order_blocked,0,max_positions,3227.63,3217.13,3243.38,0.04,10.50,1.50,max_positions,DowFractal_ThirdWave
2025.04.15 17:39:59,GBPUSD,LONG,order_attempt,0,,1.32305,1.32158,1.32526,0.33,0.00147,1.50,,DowFractal_ThirdWave
2025.04.15 17:39:59,GBPUSD,LONG,order_sent,10009,order_sent,1.32305,1.32158,1.32526,0.33,0.00147,1.50,,DowFractal_ThirdWave
2025.04.15 17:49:59,GBPUSD,LONG,order_blocked,0,max_positions,1.32441,1.32158,1.32866,0.17,0.00283,1.50,max_positions,DowFractal_ThirdWave
2025.04.15 17:54:59,GBPUSD,LONG,order_blocked,0,max_positions,1.32396,1.32158,1.32753,0.20,0.00238,1.50,max_positions,DowFractal_ThirdWave
2025.04.16 15:49:59,USDJPY,SHORT,order_attempt,0,,142.458,142.799,141.947,0.20,0.341,1.50,,DowFractal_ThirdWave
2025.04.16 15:49:59,USDJPY,SHORT,order_sent,10009,order_sent,142.458,142.799,141.947,0.20,0.341,1.50,,DowFractal_ThirdWave
2025.04.16 16:24:59,EURUSD,LONG,order_blocked,0,max_positions,1.13685,1.13527,1.13922,0.31,0.00158,1.50,max_positions,DowFractal_ThirdWave
2025.04.16 17:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3315.74,3302.09,3336.22,0.03,13.65,1.50,max_positions,DowFractal_ThirdWave
2025.04.16 17:09:59,USDJPY,SHORT,order_blocked,0,max_positions,142.478,142.759,142.057,0.25,0.281,1.50,max_positions,DowFractal_ThirdWave
2025.04.16 18:04:59,EURUSD,LONG,order_blocked,0,max_positions,1.13830,1.13514,1.14304,0.15,0.00316,1.50,max_positions,DowFractal_ThirdWave
2025.04.16 18:49:59,XAUUSD,LONG,order_attempt,0,,3323.91,3304.79,3352.59,0.02,19.12,1.50,,DowFractal_ThirdWave
2025.04.16 18:49:59,XAUUSD,LONG,order_sent,10009,order_sent,3323.91,3304.79,3352.59,0.02,19.12,1.50,,DowFractal_ThirdWave
2025.04.16 21:44:59,EURUSD,LONG,order_blocked,0,max_positions,1.13772,1.13566,1.14081,0.23,0.00206,1.50,max_positions,DowFractal_ThirdWave
2025.04.17 06:04:59,XAUUSD,LONG,order_attempt,0,,3339.12,3320.24,3367.44,0.02,18.88,1.50,,DowFractal_ThirdWave
2025.04.17 06:04:59,XAUUSD,LONG,order_sent,10009,order_sent,3339.12,3320.24,3367.44,0.02,18.88,1.50,,DowFractal_ThirdWave
2025.04.17 06:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3341.98,3320.23,3374.61,0.02,21.75,1.50,max_positions,DowFractal_ThirdWave
2025.04.17 06:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3341.93,3320.23,3374.48,0.02,21.70,1.50,max_positions,DowFractal_ThirdWave
2025.04.17 06:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3341.74,3329.00,3360.85,0.03,12.74,1.50,max_positions,DowFractal_ThirdWave
2025.04.17 06:59:59,XAUUSD,LONG,order_blocked,0,max_positions,3344.67,3329.01,3368.16,0.03,15.66,1.50,max_positions,DowFractal_ThirdWave
2025.04.17 14:49:59,XAUUSD,SHORT,order_attempt,0,,3324.83,3334.25,3310.70,0.05,9.42,1.50,,DowFractal_ThirdWave
2025.04.17 14:49:59,XAUUSD,SHORT,order_sent,10009,order_sent,3324.83,3334.25,3310.70,0.05,9.42,1.50,,DowFractal_ThirdWave
