time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2026.01.21 16:04:59,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34319,1.34101,1.34581,0.23,0.00218,1.20,218.0,2.16,262.0,2.59,1.34267,1.34411,1.34116,3,0.51,2.01,0.1483,15.0,68.92,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.42,144.0,0.76,1.31,1.74,0.12,0.88,4,false,not_evaluated,,0.00,false,false,false
2026.01.21 16:04:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34319,1.34101,1.34581,0.23,0.00218,1.20,218.0,2.16,262.0,2.59,1.34267,1.34411,1.34116,3,0.51,2.01,0.1483,15.0,68.92,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.42,144.0,0.76,1.31,1.74,0.12,0.88,4,false,not_evaluated,,0.00,false,false,false
2026.01.21 16:19:59,order_blocked,GBPUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34256,1.34098,1.34446,0.32,0.00158,1.20,158.0,1.46,190.0,1.75,1.34267,1.34361,1.34116,4,0.10,1.29,0.1658,18.0,73.88,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.87,94.0,0.27,0.46,1.68,0.08,0.64,5,false,not_evaluated,,0.00,false,false,false
2026.01.21 17:19:59,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34412,1.34204,1.34662,0.24,0.00208,1.20,208.0,1.64,250.0,1.97,1.34433,1.34505,1.34219,4,0.17,1.52,0.1184,15.0,73.10,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.57,72.0,0.03,0.02,0.78,0.81,0.19,3,false,not_evaluated,,0.00,false,false,false
2026.01.21 17:19:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34412,1.34204,1.34662,0.24,0.00208,1.20,208.0,1.64,250.0,1.97,1.34433,1.34505,1.34219,4,0.17,1.52,0.1184,15.0,73.10,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.57,72.0,0.03,0.02,0.78,0.81,0.19,3,false,not_evaluated,,0.00,false,false,false
2026.01.28 13:04:59,order_attempt,GBPUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.37814,1.37737,1.37906,0.66,0.00077,1.20,77.0,0.62,92.0,0.74,1.37917,1.37921,1.37756,3,0.83,0.47,0.1538,19.0,64.01,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.03,4.0,0.12,0.09,0.73,0.78,0.22,8,false,not_evaluated,,0.00,false,false,false
2026.01.28 13:04:59,order_sent,GBPUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.37814,1.37737,1.37906,0.66,0.00077,1.20,77.0,0.62,92.0,0.74,1.37917,1.37921,1.37756,3,0.83,0.47,0.1538,19.0,64.01,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.03,4.0,0.12,0.09,0.73,0.78,0.22,8,false,not_evaluated,,0.00,false,false,false
2026.01.28 20:04:59,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,1.37888,1.37696,1.38118,0.26,0.00192,1.20,192.0,1.02,230.0,1.23,1.37869,1.37887,1.37714,3,0.10,0.93,0.0959,18.0,122.13,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.10,18.0,0.87,0.70,0.80,0.08,0.92,14,false,not_evaluated,,0.00,false,false,false
2026.01.28 20:04:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,1.37888,1.37696,1.38118,0.26,0.00192,1.20,192.0,1.02,230.0,1.23,1.37869,1.37887,1.37714,3,0.10,0.93,0.0959,18.0,122.13,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.10,18.0,0.87,0.70,0.80,0.08,0.92,14,false,not_evaluated,,0.00,false,false,false
2026.01.29 01:04:59,order_attempt,EURUSD,LONG,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.19569,1.19388,1.19786,0.27,0.00181,1.20,181.0,1.79,217.0,2.14,1.19521,1.19541,1.19408,6,0.47,1.59,0.1976,20.0,68.77,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.20,20.0,0.17,0.02,0.12,0.83,0.17,5,false,not_evaluated,,0.00,false,false,false
2026.01.29 01:04:59,order_sent,EURUSD,LONG,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.19569,1.19388,1.19786,0.27,0.00181,1.20,181.0,1.79,217.0,2.14,1.19521,1.19541,1.19408,6,0.47,1.59,0.1976,20.0,68.77,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.20,20.0,0.17,0.02,0.12,0.83,0.17,5,false,not_evaluated,,0.00,false,false,false
2026.01.29 03:04:59,order_attempt,USDJPY,SHORT,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.257,153.433,153.046,0.45,0.176,1.20,176.0,1.23,211.0,1.47,153.313,153.085,153.413,8,0.39,1.09,0.1397,20.0,67.83,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.59,228.0,0.71,0.99,1.39,0.21,0.09,9,false,not_evaluated,,0.00,false,false,false
2026.01.29 03:04:59,order_sent,USDJPY,SHORT,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.257,153.433,153.046,0.45,0.176,1.20,176.0,1.23,211.0,1.47,153.313,153.085,153.413,8,0.39,1.09,0.1397,20.0,67.83,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.59,228.0,0.71,0.99,1.39,0.21,0.09,9,false,not_evaluated,,0.00,false,false,false
2026.01.29 03:19:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.298,153.433,153.136,0.57,0.135,1.20,135.0,0.88,162.0,1.05,153.313,153.246,153.413,9,0.10,0.75,0.1297,20.0,69.36,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.43,67.0,0.66,1.04,1.58,0.09,0.25,9,false,not_evaluated,,0.00,false,false,false
2026.01.29 03:34:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.221,153.433,152.967,0.36,0.212,1.20,212.0,1.32,254.0,1.58,153.313,153.265,153.413,10,0.57,1.20,0.1246,20.0,61.65,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.30,48.0,0.13,0.12,0.93,0.32,0.56,10,false,not_evaluated,,0.00,false,false,false
2026.01.29 03:49:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.187,153.433,152.892,0.31,0.246,1.20,246.0,1.51,295.0,1.81,153.313,153.152,153.413,11,0.77,1.39,0.1230,20.0,57.23,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.99,161.0,0.82,0.70,0.85,0.18,0.82,11,false,not_evaluated,,0.00,false,false,false
2026.01.29 04:49:59,order_attempt,USDJPY,SHORT,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.108,153.406,152.750,0.26,0.298,1.20,298.0,1.55,358.0,1.86,153.127,153.094,153.384,3,0.10,1.44,0.1144,22.0,73.96,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.17,33.0,0.54,0.30,0.55,0.13,0.33,10,false,not_evaluated,,0.00,false,false,false
2026.01.29 04:49:59,order_sent,USDJPY,SHORT,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.108,153.406,152.750,0.26,0.298,1.20,298.0,1.55,358.0,1.86,153.127,153.094,153.384,3,0.10,1.44,0.1144,22.0,73.96,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.17,33.0,0.54,0.30,0.55,0.13,0.33,10,false,not_evaluated,,0.00,false,false,false
2026.01.29 05:04:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.130,153.405,152.800,0.28,0.275,1.20,275.0,1.55,330.0,1.86,153.127,153.105,153.384,4,0.02,1.43,0.1181,21.0,74.94,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.12,22.0,0.14,0.06,0.43,0.55,0.31,11,false,not_evaluated,,0.00,false,false,false
2026.01.29 05:19:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.057,153.404,152.641,0.22,0.347,1.20,347.0,1.99,416.0,2.39,153.127,153.063,153.384,5,0.40,1.88,0.1147,20.0,70.32,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.37,64.0,0.33,0.25,0.76,0.17,0.83,12,false,not_evaluated,,0.00,false,false,false
2026.01.29 05:34:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,153.047,153.405,152.617,0.21,0.358,1.20,358.0,2.15,430.0,2.59,153.127,153.030,153.384,6,0.48,2.03,0.1263,21.0,67.37,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.58,97.0,0.26,0.20,0.75,0.46,0.54,12,false,not_evaluated,,0.00,false,false,false
2026.01.29 05:49:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_initial,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,152.977,153.194,152.717,0.36,0.217,1.20,217.0,1.33,260.0,1.59,153.023,152.967,153.173,3,0.28,1.20,0.1288,21.0,101.76,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.34,56.0,0.42,0.38,0.90,0.18,0.82,9,false,not_evaluated,,0.00,false,false,false
2026.01.29 06:04:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,152.928,153.193,152.610,0.29,0.265,1.20,265.0,1.72,318.0,2.07,153.023,152.919,153.173,4,0.62,1.59,0.1299,20.0,67.74,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.68,104.0,0.48,0.31,0.63,0.25,0.75,10,false,not_evaluated,,0.00,false,false,false
2026.01.30 01:49:59,order_attempt,XAUUSD,LONG,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,5443.19,5372.90,5527.54,0.01,70.29,1.20,7029.0,1.90,8435.0,2.28,5426.14,5438.27,5374.75,4,0.46,1.85,0.0057,21.0,97.97,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.33,1213.0,0.67,0.59,0.87,0.02,0.98,3,false,not_evaluated,,0.00,false,false,false
2026.01.30 01:49:59,order_sent,XAUUSD,LONG,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,5443.19,5372.90,5527.54,0.01,70.29,1.20,7029.0,1.90,8435.0,2.28,5426.14,5438.27,5374.75,4,0.46,1.85,0.0057,21.0,97.97,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.33,1213.0,0.67,0.59,0.87,0.02,0.98,3,false,not_evaluated,,0.00,false,false,false
2026.02.03 13:49:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4906.75,4924.98,4884.87,0.02,18.23,1.20,1823.0,0.92,2188.0,1.11,4914.14,4909.49,4923.99,4,0.37,0.87,0.0101,20.0,71.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.24,465.0,0.40,0.42,1.06,0.13,0.47,13,false,not_evaluated,,0.00,false,false,false
2026.02.03 13:49:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4906.75,4924.98,4884.87,0.02,18.23,1.20,1823.0,0.92,2188.0,1.11,4914.14,4909.49,4923.99,4,0.37,0.87,0.0101,20.0,71.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.24,465.0,0.40,0.42,1.06,0.13,0.47,13,false,not_evaluated,,0.00,false,false,false
2026.02.12 18:49:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,152.728,153.076,152.310,0.22,0.348,1.20,348.0,1.45,418.0,1.74,152.828,152.729,153.055,5,0.42,1.36,0.0872,21.0,70.12,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.41,99.0,0.77,1.25,1.62,0.02,0.21,4,false,not_evaluated,,0.00,false,false,false
2026.02.12 18:49:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,152.728,153.076,152.310,0.22,0.348,1.20,348.0,1.45,418.0,1.74,152.828,152.729,153.055,5,0.42,1.36,0.0872,21.0,70.12,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.41,99.0,0.77,1.25,1.62,0.02,0.21,4,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:04:59,order_blocked,USDJPY,SHORT,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,152.724,153.076,152.302,0.21,0.352,1.20,352.0,1.50,422.0,1.79,152.828,152.645,153.055,6,0.44,1.41,0.0892,21.0,67.80,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.78,183.0,0.60,0.36,0.59,0.08,0.92,5,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:20:00,order_attempt,EURUSD,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,1.18705,1.18910,1.18459,0.24,0.00205,1.20,205.0,2.07,246.0,2.49,1.18770,1.18654,1.18891,5,0.66,1.88,0.1921,19.0,69.61,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.17,116.0,0.38,0.43,1.15,0.55,0.45,14,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:20:00,order_sent,EURUSD,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,1.18705,1.18910,1.18459,0.24,0.00205,1.20,205.0,2.07,246.0,2.49,1.18770,1.18654,1.18891,5,0.66,1.88,0.1921,19.0,69.61,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.17,116.0,0.38,0.43,1.15,0.55,0.45,14,false,not_evaluated,,0.00,false,false,false
