timeframe_set,scenario,period,year,symbol,direction,fx_bucket,fx_direction_bucket,time,close_time,month,session,entry_price,sl,tp,result_R,net_profit,scan_driver_symbol,execution_minutes,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,spread_atr,spread_points,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.04 06:35:00,2024.11.04 07:14:02,2024-11,server_00_07,2741.14,2742.58,2738.26,-1.007,-49.3,USDJPY,5,0.792,1.799,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.78,last_higher_low,2736.97,m15_prev_extreme_bos,3.99,1.99,h1_counter_low,2735.4,1.35,0.1686,18.0,0.0,3.91,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.04 08:00:00,2024.11.04 08:05:35,2024-11,server_00_07,2741.53,2742.58,2739.43,2.029,100.11,USDJPY,5,3.838,0.048,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.56,last_higher_low,2739.71,m15_true_bos_close,4.34,2.17,h1_counter_low,2736.97,0.8,0.1369,18.0,0.0,1.38,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.05 09:50:00,2024.11.05 10:07:25,2024-11,server_08_15,2736.07,2737.36,2733.49,2.054,100.7,USDJPY,5,3.085,0.798,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.63,weak_higher_low,2731.75,m15_prev_extreme_bos,3.35,1.67,h1_counter_low,2731.75,0.92,0.1286,18.0,0.0,3.09,fixed_room2r_lower_tf,true,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.13 13:45:00,2024.11.13 14:00:30,2024-11,server_08_15,2608.42,2611.87,2601.52,-1.003,-48.44,USDJPY,5,0.212,1.235,false,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.14,last_higher_low,2606.95,m15_true_bos_close,2.14,1.07,h1_counter_low,2601.05,2.16,0.1129,18.0,0.0,0.92,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.11.15 20:35:00,2024.11.15 22:25:37,2024-11,server_16_23,2564.37,2559.96,2573.19,-1.002,-48.62,USDJPY,5,0.83,1.043,true,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.57,last_lower_high,2573.28,m15_prev_extreme_bos,2.63,1.31,h1_counter_high,2575.96,2.2,0.0896,18.0,0.0,4.44,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.26 15:55:00,2024.11.27 04:12:10,2024-11,server_08_15,2627.24,2634.94,2611.84,-1.032,-46.07,USDJPY,5,1.357,1.075,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.63,last_higher_low,2629.29,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.12,0.0495,18.0,0.0,0.56,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,LONG,FX,FX LONG,2024.12.05 03:40:00,2024.12.05 03:42:22,2024-12,server_00_07,150.522,150.41,150.746,-1.0,-46.91,USDJPY,5,0.223,1.179,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.41,weak_lower_high,150.77,m15_prev_extreme_bos,2.21,1.11,h1_counter_high,150.77,0.87,0.1238,16.0,0.0,1.92,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.12.16 14:45:00,2024.12.16 15:02:17,2024-12,server_08_15,2660.08,2662.22,2655.8,-1.014,-49.91,USDJPY,5,0.486,1.832,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.48,last_higher_low,2657.76,m15_prev_extreme_bos,2.03,1.02,h1_counter_low,2655.73,1.34,0.1124,18.0,0.0,1.45,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.12.19 12:10:00,2024.12.19 12:44:25,2024-12,server_08_15,2619.51,2622.73,2613.07,-1.0,-48.3,USDJPY,5,0.329,2.127,false,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.87,last_higher_low,2613.22,m15_prev_extreme_bos,5.02,2.51,h1_counter_low,2603.35,1.62,0.0903,18.0,0.0,3.16,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURJPY,LONG,FX,FX LONG,2025.01.06 16:45:00,2025.01.06 17:57:37,2025-01,server_16_23,163.164,162.882,163.728,2.004,96.85,USDJPY,5,2.152,0.337,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.46,weak_lower_high,164.01,m15_prev_extreme_bos,3.0,1.5,h1_counter_high,164.01,1.43,0.1516,30.0,0.0,4.28,fixed_room2r_lower_tf,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPUSD,LONG,FX,FX LONG,2025.01.15 09:45:00,2025.01.15 15:30:02,2025-01,server_08_15,1.22153,1.21947,1.22565,3.398,168.0,USDJPY,5,4.141,0.762,true,true,true,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.64,weak_lower_high,1.22069,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.6,0.1556,20.0,0.0,0.65,fixed_room2r_lower_tf,true,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.01.15 16:30:00,2025.01.15 16:35:04,2025-01,server_16_23,2689.75,2681.93,2705.39,-1.013,-47.52,USDJPY,5,0.096,1.481,false,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.64,weak_lower_high,2688.95,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.02,0.0465,18.0,0.0,0.21,fixed_room2r_lower_tf,true,true,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.01.17 09:15:00,2025.01.17 09:43:48,2025-01,server_08_15,2712.19,2710.39,2715.79,-1.067,-53.76,USDJPY,5,0.572,1.45,true,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.95,last_lower_high,2716.5,m15_prev_extreme_bos,2.87,1.43,h1_counter_high,2717.35,1.43,0.1434,18.0,0.0,3.43,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.01.20 07:55:00,2025.01.20 07:57:21,2025-01,server_00_07,2704.94,2706.74,2701.34,-1.0,-50.4,USDJPY,5,0.172,1.956,false,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,9.02,last_higher_low,2702.22,m15_prev_extreme_bos,8.67,4.34,h1_counter_low,2689.33,1.38,0.1379,18.0,0.0,2.08,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,AUDJPY,LONG,FX,FX LONG,2025.01.24 06:00:00,2025.01.24 06:20:17,2025-01,server_00_07,98.256,97.95,98.868,-1.01,-49.82,USDJPY,5,0.0,1.258,false,false,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.53,weak_lower_high,98.158,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.18,0.1996,28.0,0.0,0.7,fixed_room2r_lower_tf,true,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.02.03 01:15:00,2025.02.03 02:21:20,2025-02,server_00_07,1.02493,1.02307,1.02865,-1.016,-51.03,USDJPY,5,0.93,2.113,true,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,7.34,weak_lower_high,1.03863,m15_prev_extreme_bos,7.37,3.68,h1_counter_high,1.03863,1.15,0.1117,18.0,0.0,8.5,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPJPY,SHORT,FX,FX SHORT,2025.02.03 18:55:00,2025.02.03 23:36:06,2025-02,server_16_23,191.93,192.331,191.128,-1.067,-52.52,USDJPY,5,1.474,1.771,true,true,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,4.53,weak_higher_low,190.013,m15_prev_extreme_bos,3.35,1.67,h4_impulse_low,190.588,1.54,0.1463,38.0,0.0,7.38,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.02.03 20:00:00,2025.02.03 23:40:00,2025-02,server_16_23,2817.3,2812.8,2826.3,-1.007,-49.83,USDJPY,5,1.262,1.118,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.64,last_lower_high,2825.18,m15_prev_extreme_bos,2.97,1.48,h1_counter_high,2830.66,1.52,0.0608,18.0,0.0,2.66,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.02.07 15:50:00,2025.02.07 17:03:49,2025-02,server_08_15,151.948,152.256,151.332,2.003,97.85,USDJPY,5,2.192,0.481,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.1,weak_higher_low,151.975,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.75,0.0963,17.0,0.0,0.15,fixed_room2r_lower_tf,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.02.12 15:55:00,2025.02.12 16:00:18,2025-02,server_08_15,2876.56,2886.2,2857.28,-1.007,-48.55,USDJPY,5,0.076,1.105,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.19,weak_higher_low,2878.93,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.02,0.0378,18.0,0.0,0.5,fixed_room2r_lower_tf,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.02.19 20:55:00,2025.02.19 21:53:29,2025-02,server_16_23,2925.65,2922.82,2931.31,2.0,96.22,USDJPY,5,2.353,0.721,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.32,last_lower_high,2929.83,m15_prev_extreme_bos,4.76,2.38,h1_counter_high,2939.12,1.18,0.0753,18.0,0.0,1.75,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.03.04 02:20:00,2025.03.04 02:42:25,2025-03,server_00_07,149.457,149.634,149.103,2.011,100.28,USDJPY,5,2.712,0.045,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.09,last_higher_low,149.414,m15_true_bos_close,2.07,1.04,h1_counter_low,149.09,1.44,0.1467,18.0,0.0,0.35,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.03.05 02:35:00,2025.03.05 03:06:34,2025-03,server_00_07,2915.33,2913.17,2919.65,-1.042,-51.75,USDJPY,5,0.093,5.032,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.85,last_lower_high,2918.15,m15_prev_extreme_bos,2.42,1.21,h1_counter_high,2920.55,1.74,0.1447,18.0,0.0,2.27,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.03.06 14:40:00,2025.03.06 15:15:55,2025-03,server_08_15,2902.81,2907.8,2892.83,-1.004,-50.1,USDJPY,5,0.689,1.319,true,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.17,last_higher_low,2898.58,m15_prev_extreme_bos,2.31,1.16,h1_counter_low,2891.28,2.02,0.073,18.0,0.0,1.72,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURJPY,SHORT,FX,FX SHORT,2025.03.06 19:05:00,2025.03.06 19:43:37,2025-03,server_16_23,159.929,160.105,159.577,2.023,100.28,USDJPY,5,2.96,0.04,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.31,last_higher_low,160.126,m15_true_bos_close,4.45,2.22,h1_counter_low,159.146,0.85,0.1586,33.0,0.0,0.95,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.03.07 16:00:00,2025.03.07 16:07:50,2025-03,server_08_15,1.0846,1.08386,1.08608,2.014,101.32,USDJPY,5,2.676,0.351,true,true,true,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.22,last_lower_high,1.08548,m15_true_bos_close,2.73,1.36,h1_counter_high,1.08662,0.62,0.152,18.0,0.0,0.74,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPJPY,SHORT,FX,FX SHORT,2025.03.07 16:45:00,2025.03.07 17:50:04,2025-03,server_16_23,190.526,191.061,189.456,-1.002,-50.33,USDJPY,5,1.144,0.92,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.35,weak_higher_low,190.563,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.69,0.1201,38.0,0.0,0.12,fixed_room2r_lower_tf,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.03.07 21:30:00,2025.03.10 01:06:26,2025-03,server_16_23,2906.21,2901.86,2914.91,2.016,87.81,USDJPY,5,2.048,0.363,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,5.89,last_lower_high,2919.38,m15_prev_extreme_bos,5.57,2.78,h1_counter_high,2930.42,2.04,0.0842,18.0,0.0,6.16,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.03.12 04:45:00,2025.03.12 05:00:10,2025-03,server_00_07,2916.04,2914.22,2919.68,-1.011,-51.52,USDJPY,5,0.429,1.176,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.96,last_lower_high,2919.67,m15_prev_extreme_bos,2.88,1.44,h1_counter_high,2921.28,1.24,0.1227,18.0,0.0,2.48,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.03.24 09:20:00,2025.03.24 09:32:09,2025-03,server_08_15,3020.29,3023.36,3014.15,-1.02,-50.08,USDJPY,5,0.117,0.984,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.69,last_higher_low,3015.71,m15_prev_extreme_bos,2.15,1.07,h1_counter_low,3013.7,2.13,0.1246,18.0,0.0,3.17,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.03.26 06:15:00,2025.03.26 06:38:58,2025-03,server_00_07,3020.86,3022.3,3017.98,2.0,100.8,USDJPY,5,2.937,0.16,true,true,true,none,ma_bias_fail,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,0.71,weak_higher_low,3016.4,m15_prev_extreme_bos,2.13,1.07,h4_impulse_low,3017.79,0.92,0.1148,18.0,0.0,2.84,fixed_room2r_lower_tf,false,true,false,true,false,false,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.03.31 18:05:00,2025.03.31 18:07:36,2025-03,server_16_23,149.589,149.675,149.417,-1.012,-51.73,USDJPY,5,0.791,0.965,true,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.88,last_higher_low,149.399,m15_prev_extreme_bos,5.14,2.57,h1_counter_low,149.147,0.66,0.1384,18.0,0.0,1.46,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.04.03 20:25:00,2025.04.03 21:52:10,2025-04,server_16_23,146.133,146.437,145.525,-1.013,-52.58,USDJPY,5,0.563,1.122,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.97,last_higher_low,145.31,m15_prev_extreme_bos,3.13,1.57,h1_counter_low,145.18,2.19,0.1152,16.0,0.0,5.93,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.04.08 06:20:00,2025.04.08 08:15:13,2025-04,server_00_07,2999.35,3005.06,2987.93,-1.014,-46.32,USDJPY,5,1.49,1.026,true,true,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.73,last_higher_low,2982.99,m15_prev_extreme_bos,3.64,1.82,h1_counter_low,2978.57,1.9,0.06,18.0,0.0,5.45,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURJPY,SHORT,FX,FX SHORT,2025.04.09 09:55:00,2025.04.09 14:01:34,2025-04,server_08_15,160.515,160.831,159.883,2.016,100.05,USDJPY,5,2.351,0.734,true,true,true,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.93,last_higher_low,160.258,m15_true_bos_close,2.01,1.0,h1_counter_low,159.881,1.52,0.1489,31.0,0.0,1.23,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPJPY,LONG,FX,FX LONG,2025.04.10 17:40:00,2025.04.10 18:47:41,2025-04,server_16_23,187.303,186.867,188.175,-1.007,-50.97,USDJPY,5,0.546,1.479,true,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.36,last_lower_high,188.257,m15_prev_extreme_bos,2.3,1.15,h1_counter_high,188.304,1.88,0.1642,38.0,0.0,4.12,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPJPY,LONG,FX,FX LONG,2025.04.10 19:55:00,2025.04.10 20:48:48,2025-04,server_16_23,187.114,186.867,187.608,2.024,102.45,USDJPY,5,2.575,0.846,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.69,last_lower_high,187.541,m15_prev_extreme_bos,4.63,2.31,h1_counter_high,188.257,0.95,0.1465,38.0,0.0,1.65,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
