time,event,last_scan_bar_time,scan_elapsed_ms,reason
2026.01.05 00:59:59,scan_executed_new_execution_bar,2026.01.05 00:50:00,0,
2026.01.05 01:04:59,scan_executed_new_execution_bar,2026.01.05 00:55:00,0,
2026.01.05 01:09:59,scan_executed_new_execution_bar,2026.01.05 01:00:00,0,
2026.01.05 01:15:00,scan_executed_new_execution_bar,2026.01.05 01:05:00,0,
2026.01.05 01:19:59,scan_executed_new_execution_bar,2026.01.05 01:10:00,0,
2026.01.05 01:24:59,scan_executed_new_execution_bar,2026.01.05 01:15:00,0,
2026.01.05 01:29:59,scan_executed_new_execution_bar,2026.01.05 01:20:00,0,
2026.01.05 01:34:59,scan_executed_new_execution_bar,2026.01.05 01:25:00,0,
2026.01.05 01:39:59,scan_executed_new_execution_bar,2026.01.05 01:30:00,0,
2026.01.05 01:44:59,scan_executed_new_execution_bar,2026.01.05 01:35:00,0,
2026.01.05 01:49:59,scan_executed_new_execution_bar,2026.01.05 01:40:00,0,
2026.01.05 01:54:59,scan_executed_new_execution_bar,2026.01.05 01:45:00,0,
2026.01.05 01:59:59,scan_executed_new_execution_bar,2026.01.05 01:50:00,0,
2026.01.05 02:04:59,scan_executed_new_execution_bar,2026.01.05 01:55:00,0,
2026.01.05 02:09:59,scan_executed_new_execution_bar,2026.01.05 02:00:00,0,
2026.01.05 02:14:59,scan_executed_new_execution_bar,2026.01.05 02:05:00,0,
2026.01.05 02:19:59,scan_executed_new_execution_bar,2026.01.05 02:10:00,0,
2026.01.05 02:24:59,scan_executed_new_execution_bar,2026.01.05 02:15:00,0,
