period,run_id,scenario,source,symbol,direction,time,close_time,entry_price,sl,tp,result_R,net_profit,fx_bucket,session,month,scan_driver_symbol,max_favorable_r,max_adverse_r,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,EURJPY,LONG,2026.02.12 07:35:00,2026.02.12 13:58:29,181.594,181.294,182.194,2.0,97.32,FX,server_00_07,2026-02,USDJPY,2.397,0.373,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.92,last_lower_high,182.12,m15_prev_extreme_bos,4.67,2.34,h1_counter_high,182.995,1.79,0.0,3.14,condition_factorial_candidate,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,USDJPY,SHORT,2026.02.13 13:50:00,2026.02.13 13:57:31,153.259,153.359,153.059,-1.0,-50.21,FX,server_08_15,2026-02,USDJPY,0.35,1.29,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.66,last_higher_low,152.836,m15_prev_extreme_bos,6.49,3.24,h1_counter_low,152.61,0.86,0.0,3.62,condition_factorial_candidate,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,EURUSD,SHORT,2026.02.12 19:20:00,2026.02.17 09:31:04,1.18705,1.18889,1.18337,2.005,102.15,FX,server_16_23,2026-02,USDJPY,2.299,0.755,true,true,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.6,last_higher_low,1.18661,m15_true_bos_close,1.03,0.52,h1_counter_low,1.18515,1.86,0.0,0.44,condition_factorial_candidate,false,true,false,true,true,true,true,false,true,true,false,true,true,true,prev_extreme_break,true,true,false,unclear,
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,USDJPY,LONG,2026.02.25 06:20:00,2026.02.25 08:14:23,155.947,155.551,156.739,-1.0,-48.37,FX,server_00_07,2026-02,USDJPY,0.164,1.086,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.41,weak_lower_high,155.983,m15_true_bos_close,0.09,0.05,h1_counter_high,155.983,2.0,0.0,0.18,condition_factorial_candidate,true,true,false,true,false,true,true,false,true,false,false,true,true,true,prev_extreme_break,true,true,false,unclear,target_blocked
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,EURJPY,LONG,2026.02.25 05:35:00,2026.02.25 11:07:07,183.718,183.367,184.42,2.0,94.77,FX,server_00_07,2026-02,USDJPY,2.701,0.501,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.05,weak_lower_high,183.662,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.9,0.0,0.3,condition_factorial_candidate,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.04 15:07:20,1.33668,1.33774,1.33456,-1.019,-50.76,FX,server_08_15,2026-03,USDJPY,1.547,1.708,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.48,last_higher_low,1.33046,m15_prev_extreme_bos,6.06,3.03,h1_counter_low,1.33026,0.65,0.0,3.83,condition_factorial_candidate,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,EURUSD,SHORT,2026.03.05 11:50:00,2026.03.05 17:38:07,1.16227,1.16482,1.15717,2.016,97.66,FX,server_08_15,2026-03,USDJPY,2.122,0.329,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.65,last_higher_low,1.1624,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.72,0.0,0.09,condition_factorial_candidate,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,USDJPY,LONG,2026.03.16 19:05:00,2026.03.16 20:13:22,159.293,159.144,159.591,-1.013,-49.34,FX,server_16_23,2026-03,USDJPY,0.389,1.121,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.36,last_lower_high,159.376,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,159.633,1.19,0.0,0.66,condition_factorial_candidate,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,USDJPY,SHORT,2026.03.24 17:35:00,2026.03.24 17:50:02,158.661,158.806,158.371,-1.0,-50.22,FX,server_16_23,2026-03,USDJPY,0.759,0.883,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,158.391,m15_prev_extreme_bos,4.48,2.24,h1_counter_low,158.011,1.29,0.0,2.4,condition_factorial_candidate,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,AUDJPY,SHORT,2026.03.23 19:05:00,2026.03.26 22:58:30,111.021,111.56,109.943,2.0,89.18,FX,server_16_23,2026-03,USDJPY,2.117,0.553,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,0.66,weak_higher_low,110.265,m15_prev_extreme_bos,1.4,0.7,h1_counter_low,110.265,2.19,0.0,3.08,condition_factorial_candidate,true,true,true,true,false,false,true,true,false,true,false,true,true,true,prev_extreme_break,true,true,false,chasing,
2026-Q1,A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,condition_factorial,EURUSD,LONG,2026.03.23 14:50:00,2026.03.27 10:58:03,1.1573,1.15185,1.1682,-1.006,-52.97,FX,server_08_15,2026-03,USDJPY,1.217,1.057,true,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.68,last_lower_high,1.15456,m15_true_bos_close,0.78,0.39,h4_impulse_high,1.16156,2.08,0.0,1.04,condition_factorial_candidate,false,true,true,true,true,true,true,false,true,false,false,true,true,true,prev_extreme_break,true,true,false,unclear,target_blocked
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,XAUUSD,SHORT,2026.01.02 17:20:00,2026.01.02 20:44:05,4339.45,4354.05,4310.25,2.003,87.75,XAUUSD,server_16_23,2026-01,USDJPY,2.016,0.518,true,true,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.42,last_higher_low,4304.53,m15_prev_extreme_bos,2.49,1.24,h1_counter_low,4303.16,1.2,0.0,2.87,fixed_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPJPY,SHORT,2026.01.23 10:35:00,2026.01.23 13:41:28,213.687,214.196,212.669,-1.0,-48.23,FX,server_08_15,2026-01,USDJPY,0.963,0.925,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.97,last_higher_low,213.543,m15_true_bos_close,2.01,1.01,h1_counter_low,212.663,1.22,0.0,0.35,fixed_room2r,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,LONG,2026.01.26 08:20:00,2026.01.26 08:30:12,154.294,154.17,154.542,-1.032,-51.48,FX,server_08_15,2026-01,USDJPY,0.944,2.242,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.23,last_lower_high,155.337,m15_prev_extreme_bos,32.55,16.27,h1_counter_high,158.33,0.68,0.0,5.74,fixed_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.01.27 12:05:00,2026.01.27 15:01:37,154.052,154.466,153.224,2.002,97.39,FX,server_08_15,2026-01,USDJPY,2.128,0.316,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.08,last_higher_low,154.362,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.89,0.0,1.41,fixed_room2r,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,LONG,2026.01.28 16:50:00,2026.01.28 17:07:19,1.37961,1.37725,1.38433,-1.025,-50.82,FX,server_16_23,2026-01,USDJPY,0.186,1.996,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.43,last_lower_high,1.38304,m15_prev_extreme_bos,3.08,1.54,h1_counter_high,1.38687,1.78,0.0,2.59,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.01.30 14:20:00,2026.01.30 15:30:01,153.849,154.151,153.245,-1.007,-49.3,FX,server_08_15,2026-01,USDJPY,0.129,1.715,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,153.7,m15_prev_extreme_bos,3.28,1.64,h1_counter_low,152.857,1.98,0.0,0.98,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,LONG,2026.02.02 02:20:00,2026.02.02 03:13:49,1.3703,1.3678,1.3753,-1.004,-47.69,FX,server_00_07,2026-02,USDJPY,0.064,1.076,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,4.1,weak_lower_high,1.3787,m15_prev_extreme_bos,3.36,1.68,h1_counter_high,1.3787,2.09,0.0,7.01,fixed_room2r,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,AUDJPY,LONG,2026.02.06 04:20:00,2026.02.06 11:28:00,108.896,108.629,109.43,2.0,97.01,FX,server_00_07,2026-02,USDJPY,2.307,0.914,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.92,last_lower_high,109.484,m15_prev_extreme_bos,3.35,1.68,h1_counter_high,109.791,1.43,0.0,3.14,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURJPY,LONG,2026.02.12 07:35:00,2026.02.12 13:58:29,181.594,181.294,182.194,2.0,97.32,FX,server_00_07,2026-02,USDJPY,2.397,0.373,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.92,last_lower_high,182.12,m15_prev_extreme_bos,4.67,2.34,h1_counter_high,182.995,1.79,0.0,3.14,fixed_room2r,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.02.13 13:50:00,2026.02.13 13:57:31,153.259,153.359,153.059,-1.0,-50.86,FX,server_08_15,2026-02,USDJPY,0.35,1.29,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.66,last_higher_low,152.836,m15_prev_extreme_bos,6.49,3.24,h1_counter_low,152.61,0.86,0.0,3.62,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURJPY,LONG,2026.02.25 05:35:00,2026.02.25 11:07:07,183.718,183.367,184.42,2.0,100.72,FX,server_00_07,2026-02,USDJPY,2.701,0.501,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.05,weak_lower_high,183.662,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.9,0.0,0.3,fixed_room2r,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.04 15:07:20,1.33668,1.33774,1.33456,-1.019,-51.84,FX,server_08_15,2026-03,USDJPY,1.547,1.708,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.48,last_higher_low,1.33046,m15_prev_extreme_bos,6.06,3.03,h1_counter_low,1.33026,0.65,0.0,3.83,fixed_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURUSD,SHORT,2026.03.05 11:50:00,2026.03.05 17:38:07,1.16227,1.16482,1.15717,2.016,97.66,FX,server_08_15,2026-03,USDJPY,2.122,0.329,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.65,last_higher_low,1.1624,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.72,0.0,0.09,fixed_room2r,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,LONG,2026.03.16 19:05:00,2026.03.16 20:13:22,159.293,159.144,159.591,-1.013,-49.34,FX,server_16_23,2026-03,USDJPY,0.389,1.121,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.36,last_lower_high,159.376,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,159.633,1.19,0.0,0.66,fixed_room2r,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,B,Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.03.24 17:35:00,2026.03.24 17:50:02,158.661,158.806,158.371,-1.0,-50.22,FX,server_16_23,2026-03,USDJPY,0.759,0.883,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,158.391,m15_prev_extreme_bos,4.48,2.24,h1_counter_low,158.011,1.29,0.0,2.4,fixed_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.01.27 12:05:00,2026.01.27 15:01:37,154.052,154.466,153.224,2.002,97.39,FX,server_08_15,2026-01,USDJPY,2.128,0.316,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.08,last_higher_low,154.362,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.89,0.0,1.41,fixed_h4ma_room2r,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,LONG,2026.01.28 16:50:00,2026.01.28 17:07:19,1.37961,1.37725,1.38433,-1.025,-50.82,FX,server_16_23,2026-01,USDJPY,0.186,1.996,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.43,last_lower_high,1.38304,m15_prev_extreme_bos,3.08,1.54,h1_counter_high,1.38687,1.78,0.0,2.59,fixed_h4ma_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.01.30 14:20:00,2026.01.30 15:30:01,153.849,154.151,153.245,-1.007,-49.3,FX,server_08_15,2026-01,USDJPY,0.129,1.715,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,153.7,m15_prev_extreme_bos,3.28,1.64,h1_counter_low,152.857,1.98,0.0,0.98,fixed_h4ma_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,LONG,2026.02.02 02:20:00,2026.02.02 03:13:49,1.3703,1.3678,1.3753,-1.004,-47.69,FX,server_00_07,2026-02,USDJPY,0.064,1.076,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,4.1,weak_lower_high,1.3787,m15_prev_extreme_bos,3.36,1.68,h1_counter_high,1.3787,2.09,0.0,7.01,fixed_h4ma_room2r,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,AUDJPY,LONG,2026.02.06 04:20:00,2026.02.06 11:28:00,108.896,108.629,109.43,2.0,97.01,FX,server_00_07,2026-02,USDJPY,2.307,0.914,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.92,last_lower_high,109.484,m15_prev_extreme_bos,3.35,1.68,h1_counter_high,109.791,1.43,0.0,3.14,fixed_h4ma_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.02.13 13:50:00,2026.02.13 13:57:31,153.259,153.359,153.059,-1.0,-50.21,FX,server_08_15,2026-02,USDJPY,0.35,1.29,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.66,last_higher_low,152.836,m15_prev_extreme_bos,6.49,3.24,h1_counter_low,152.61,0.86,0.0,3.62,fixed_h4ma_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURJPY,LONG,2026.02.25 05:35:00,2026.02.25 11:07:07,183.718,183.367,184.42,2.0,96.14,FX,server_00_07,2026-02,USDJPY,2.701,0.501,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.05,weak_lower_high,183.662,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.9,0.0,0.3,fixed_h4ma_room2r,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.04 15:07:20,1.33668,1.33774,1.33456,-1.019,-50.76,FX,server_08_15,2026-03,USDJPY,1.547,1.708,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.48,last_higher_low,1.33046,m15_prev_extreme_bos,6.06,3.03,h1_counter_low,1.33026,0.65,0.0,3.83,fixed_h4ma_room2r,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURUSD,SHORT,2026.03.05 11:50:00,2026.03.05 17:38:07,1.16227,1.16482,1.15717,2.016,97.66,FX,server_08_15,2026-03,USDJPY,2.122,0.329,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.65,last_higher_low,1.1624,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.72,0.0,0.09,fixed_h4ma_room2r,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,LONG,2026.03.16 19:05:00,2026.03.16 20:13:22,159.293,159.144,159.591,-1.013,-49.34,FX,server_16_23,2026-03,USDJPY,0.389,1.121,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.36,last_lower_high,159.376,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,159.633,1.19,0.0,0.66,fixed_h4ma_room2r,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,C,Nested_Fixed_H4MA_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.03.24 17:35:00,2026.03.24 17:50:02,158.661,158.806,158.371,-1.0,-50.22,FX,server_16_23,2026-03,USDJPY,0.759,0.883,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.19,last_higher_low,158.391,m15_prev_extreme_bos,4.48,2.24,h1_counter_low,158.011,1.29,0.0,2.4,fixed_h4ma_room2r,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,D,Nested_Fixed_H4MA_M15Close_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,SHORT,2026.01.27 12:05:00,2026.01.27 15:01:37,154.052,154.466,153.224,2.002,97.39,FX,server_08_15,2026-01,USDJPY,2.128,0.316,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.08,last_higher_low,154.362,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.89,0.0,1.41,fixed_h4ma_m15close_room2r,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,D,Nested_Fixed_H4MA_M15Close_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURJPY,LONG,2026.02.25 05:35:00,2026.02.25 11:07:07,183.718,183.367,184.42,2.0,100.81,FX,server_00_07,2026-02,USDJPY,2.701,0.501,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.05,weak_lower_high,183.662,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.9,0.0,0.3,fixed_h4ma_m15close_room2r,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
2026-Q1,D,Nested_Fixed_H4MA_M15Close_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,EURUSD,SHORT,2026.03.05 11:50:00,2026.03.05 17:38:07,1.16227,1.16482,1.15717,2.016,97.66,FX,server_08_15,2026-03,USDJPY,2.122,0.329,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.65,last_higher_low,1.1624,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.72,0.0,0.09,fixed_h4ma_m15close_room2r,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
2026-Q1,E,Nested_Fixed_H4Fib_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,XAUUSD,SHORT,2026.01.02 17:20:00,2026.01.02 20:44:05,4339.45,4354.05,4310.25,2.003,87.75,XAUUSD,server_16_23,2026-01,USDJPY,2.016,0.518,true,true,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.42,last_higher_low,4304.53,m15_prev_extreme_bos,2.49,1.24,h1_counter_low,4303.16,1.2,0.0,2.87,fixed_h4fib_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
