period,scenario,run,entry_selection_mode,candidate_index,time,month,hour,session,symbol,direction,fx_bucket,event,router_decision,breakout_quality_label,breakout_quality_reason,fail_reason,execution_block_reason,label,fib_zone,neckline_break_label,h4_trend_state,h1_counter_trend_state,h4_fib_retracement_pct,entry_price,sl,tp,volume,risk_r,rr,sl_atr,tp_atr,neckline_price,right_side_level,distance_neckline_to_entry_atr,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,hypothetical_exit_time,hypothetical_exit_price,hypothetical_outcome,hypothetical_result_R,hypothetical_net_profit,same_bar_ambiguous,bars_to_exit,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,false_break_return_inside_neckline,false_break_return_bars,cohort,h4_fib_bucket,sl_atr_bucket,neckline_touch_bucket,close_strength_bucket,close_distance_bucket,body_atr_bucket,body_ratio_bucket,directional_wick_bucket,mfe_bucket,mae_bucket,context_quality_v0,context_quality_reasons_v0,context_quality_score_v0
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,5,2026.01.06 13:19:59,2026-01,13,server_08_15,EURUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,57.02,1.17049,1.17182,1.16783,0.37,0.00133,2.0,1.78,3.56,1.17073,1.17165,0.32,0.09,0.67,0.72,1.07,0.28,0.72,2,2026.01.07 09:50:00,1.16783,tp_hit,2.0,98.42,0,246,2.023,0.902,1,1,1,1,0,95.0,240.0,255.0,1230.0,,1,0,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,2R+,0.5-1R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,7,2026.01.06 14:34:59,2026-01,14,server_08_15,EURUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,57.02,1.1705,1.17181,1.16788,0.38,0.00131,2.0,2.07,4.14,1.17073,1.17165,0.36,0.28,0.92,0.9,0.98,0.0,1.0,7,2026.01.07 09:50:00,1.16788,tp_hit,2.0,99.56,0,231,2.061,0.908,1,1,1,1,0,5.0,165.0,180.0,1155.0,,1,8,2026_q1_removed_winner_dirty_weak,50-58_mid,2.0+_wide,5-8_moderate,0.60+_strong_close,0.20-0.40_normal,0.60-1.00_large,0.60+_body,<0.20_clean_wick,2R+,0.5-1R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,8,2026.01.08 09:04:59,2026-01,09,server_08_15,EURJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,48.67,182.936,183.112,182.584,0.44,0.176,2.0,2.16,4.32,182.953,183.082,0.21,0.56,0.33,0.29,0.9,0.45,0.22,4,2026.01.08 16:05:00,183.112,sl_hit,-1.0,-48.35,0,84,1.33,1.062,1,1,0,0,0,25.0,50.0,,,,1,3,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,1-4_fresh,<0.35_weak_close,0.40-0.80_extended,0.25-0.60_normal,0.30-0.60_mixed,0.45+_large_wick,1-1.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_weak|body_atr_usable|large_directional_wick,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,9,2026.01.14 20:04:59,2026-01,20,server_16_23,USDJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,41.67,158.363,158.097,158.895,0.29,0.266,2.0,2.2,4.39,158.277,158.115,0.71,0.14,0.65,0.26,0.4,0.12,0.22,12,2026.01.16 04:40:00,158.097,sl_hit,-1.0,-48.79,0,391,1.914,1.5,1,1,1,0,0,100.0,545.0,1170.0,,,0,,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,2.0+_wide,9-12_tested,<0.35_weak_close,<0.20_shallow_break,0.25-0.60_normal,0.60+_body,<0.20_clean_wick,1.5-2R,1.5-2R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_shallow|directional_close_weak|body_atr_usable|wick_ok,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,10,2026.01.16 15:04:59,2026-01,15,server_08_15,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.63,1.33996,1.3413,1.33728,0.37,0.00134,2.0,1.91,3.82,1.34041,1.34115,0.64,0.67,0.27,0.51,1.87,0.56,0.44,11,2026.01.16 17:35:00,1.33728,tp_hit,2.0,99.16,0,30,2.157,0.582,1,1,1,1,0,5.0,135.0,140.0,150.0,,1,8,2026_q1_removed_winner_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,0.35-0.60_mixed_close,0.40-0.80_extended,0.25-0.60_normal,<0.30_wicky,0.45+_large_wick,2R+,0.5-1R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_mixed|body_atr_usable|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,11,2026.01.16 15:34:59,2026-01,15,server_08_15,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.63,1.34001,1.3413,1.33743,0.38,0.00129,2.0,1.67,3.33,1.34041,1.34115,0.52,0.19,0.65,1.24,1.91,0.34,0.01,13,2026.01.16 17:35:00,1.33743,tp_hit,2.0,98.04,0,24,2.279,0.566,1,1,1,1,0,100.0,105.0,110.0,120.0,,1,2,2026_q1_removed_winner_dirty_weak,38-42_shallow_edge,1.5-2.0,13+_stale,<0.35_weak_close,<0.20_shallow_break,1.00+_overextended,0.60+_body,0.20-0.45_mixed_wick,2R+,0.5-1R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_overextended|wick_ok,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,12,2026.01.16 15:49:59,2026-01,15,server_08_15,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.63,1.34065,1.3413,1.33935,0.76,0.00065,2.0,0.83,1.67,1.34041,1.34115,0.31,0.01,0.21,0.18,0.87,0.71,0.09,13,2026.01.16 17:15:00,1.33935,tp_hit,2.0,98.8,0,17,2.754,0.108,1,1,1,1,0,0.0,10.0,30.0,85.0,,0,,2026_q1_removed_winner_dirty_weak,38-42_shallow_edge,<1.0_tight,13+_stale,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,2R+,<0.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,1
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,13,2026.01.16 16:04:59,2026-01,16,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,49.51,1.34015,1.34132,1.33781,0.42,0.00117,2.0,1.52,3.04,1.34041,1.34115,0.34,0.17,0.19,0.17,0.88,0.32,0.68,14,2026.01.16 17:30:00,1.33781,tp_hit,2.0,98.28,0,17,2.188,0.239,1,1,1,1,0,30.0,70.0,75.0,85.0,,0,,2026_q1_removed_winner_dirty_weak,42-50_mid,1.5-2.0,13+_stale,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,2R+,<0.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,14,2026.01.16 16:19:59,2026-01,16,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,49.51,1.34014,1.3413,1.33782,0.43,0.00116,2.0,1.55,3.1,1.34041,1.34115,0.36,0.09,0.11,0.08,0.75,0.73,0.16,15,2026.01.16 17:30:00,1.33782,tp_hit,2.0,99.76,0,14,2.198,0.147,1,1,1,1,0,15.0,55.0,60.0,70.0,,0,,2026_q1_removed_winner_dirty_weak,42-50_mid,1.5-2.0,13+_stale,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,2R+,<0.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,15,2026.01.16 18:04:59,2026-01,18,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,49.51,1.33826,1.34046,1.33386,0.22,0.0022,2.0,2.17,4.34,1.33945,1.34031,1.17,1.71,0.57,0.66,1.16,0.02,0.41,6,2026.01.19 01:40:00,1.34046,sl_hit,-1.0,-48.4,0,91,1.864,1.077,1,1,1,0,0,3235.0,3235.0,3235.0,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,0.35-0.60_mixed_close,0.80+_far,0.60-1.00_large,0.30-0.60_mixed,<0.20_clean_wick,1.5-2R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_far|directional_close_mixed|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,16,2026.01.16 18:19:59,2026-01,18,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,49.51,1.33821,1.34047,1.33369,0.22,0.00226,2.0,2.12,4.24,1.33945,1.34031,1.16,0.59,0.9,1.04,1.16,0.0,0.1,6,2026.01.19 01:40:00,1.34047,sl_hit,-1.0,-49.72,0,88,1.792,1.071,1,1,1,0,0,3220.0,3220.0,3220.0,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,<0.35_weak_close,0.40-0.80_extended,1.00+_overextended,0.60+_body,<0.20_clean_wick,1.5-2R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,17,2026.01.16 18:34:59,2026-01,18,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,49.51,1.33833,1.34046,1.33407,0.23,0.00213,2.0,2.06,4.12,1.33945,1.34031,1.08,1.01,0.47,0.4,0.84,0.53,0.47,6,2026.01.19 01:40:00,1.34046,sl_hit,-1.0,-48.99,0,85,1.958,1.08,1,1,1,0,0,3205.0,3205.0,3205.0,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,0.35-0.60_mixed_close,0.80+_far,0.25-0.60_normal,0.30-0.60_mixed,0.45+_large_wick,1.5-2R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_far|directional_close_mixed|body_atr_usable|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,18,2026.01.16 19:49:59,2026-01,19,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,49.51,1.33801,1.339,1.33603,0.5,0.00099,2.0,1.01,2.01,1.33795,1.33885,0.06,0.03,0.37,0.3,0.83,0.17,0.83,9,2026.01.19 00:00:00,1.33603,tp_hit,2.0,99.0,0,50,3.869,0.636,1,1,1,1,1,10.0,3130.0,3130.0,3130.0,3130.0,1,7,2026_q1_removed_winner_dirty_weak,42-50_mid,1.0-1.5,9-12_tested,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,2R+,0.5-1R,mixed_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,20,2026.01.20 01:04:59,2026-01,01,server_00_07,GBPJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,61.67,212.234,212.373,211.956,0.56,0.139,2.0,1.83,3.66,212.223,212.335,0.14,0.93,0.71,1.2,1.7,0.27,0.73,12,2026.01.20 02:55:00,211.956,tp_hit,2.0,97.2,0,22,2.482,0.712,1,1,1,1,0,75.0,80.0,110.0,110.0,,1,0,2026_q1_removed_winner_dirty_weak,58-62_deep_edge,1.5-2.0,9-12_tested,0.60+_strong_close,0.80+_far,1.00+_overextended,0.60+_body,0.20-0.45_mixed_wick,2R+,0.5-1R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_far|directional_close_strong|body_overextended|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,21,2026.01.21 16:04:59,2026-01,16,server_16_23,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,58.18,1.34319,1.34101,1.34755,0.22,0.00218,2.0,2.16,4.31,1.34267,1.34116,0.51,1.42,0.76,1.31,1.74,0.12,0.88,4,2026.01.21 21:30:00,1.34101,sl_hit,-1.0,-47.96,0,65,1.22,1.032,1,1,0,0,0,25.0,35.0,,,,1,2,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,2.0+_wide,1-4_fresh,0.60+_strong_close,0.80+_far,1.00+_overextended,0.60+_body,<0.20_clean_wick,1-1.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_far|directional_close_strong|body_overextended|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,22,2026.01.21 16:19:59,2026-01,16,server_16_23,GBPUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,58.18,1.34256,1.34098,1.34572,0.31,0.00158,2.0,1.46,2.91,1.34267,1.34116,0.1,0.87,0.27,0.46,1.68,0.08,0.64,5,2026.01.21 17:00:00,1.34572,tp_hit,2.0,97.96,0,8,2.082,0.234,1,1,1,1,0,5.0,10.0,20.0,40.0,,1,0,2026_q1_removed_winner_dirty_weak,58-62_deep_edge,1.0-1.5,5-8_moderate,0.60+_strong_close,0.80+_far,0.25-0.60_normal,<0.30_wicky,<0.20_clean_wick,2R+,<0.5R,mixed_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_too_far|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,23,2026.01.21 17:19:59,2026-01,17,server_16_23,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,58.18,1.34412,1.34204,1.34828,0.24,0.00208,2.0,1.64,3.28,1.34433,1.34219,0.17,0.57,0.03,0.02,0.78,0.81,0.19,3,2026.01.21 19:35:00,1.34204,sl_hit,-1.0,-49.92,0,27,0.168,1.058,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,1-4_fresh,<0.35_weak_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,0.45+_large_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,24,2026.01.23 17:34:59,2026-01,17,server_16_23,USDJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bullish_nwave,bearish_counter_nwave,54.84,158.265,158.065,158.665,0.39,0.2,2.0,2.13,4.26,158.254,158.084,0.12,0.07,0.74,0.92,1.25,0.03,0.97,10,2026.01.23 18:15:00,158.065,sl_hit,-1.0,-49.35,0,8,0.0,1.355,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,2.0+_wide,9-12_tested,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,25,2026.01.28 13:04:59,2026-01,13,server_08_15,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,40.03,1.37814,1.37737,1.37968,0.64,0.00077,2.0,0.62,1.25,1.37917,1.37756,0.83,0.03,0.12,0.09,0.73,0.78,0.22,8,2026.01.28 13:05:00,1.37737,sl_hit,-1.0,-49.28,0,0,0.0,1.013,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,<1.0_tight,5-8_moderate,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,26,2026.01.28 20:04:59,2026-01,20,server_16_23,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bullish_nwave,bearish_counter_nwave,38.91,1.37888,1.37696,1.38272,0.26,0.00192,2.0,1.02,2.05,1.37869,1.37714,0.1,0.1,0.87,0.7,0.8,0.08,0.92,14,2026.01.28 20:35:00,1.37696,sl_hit,-1.0,-49.92,0,6,0.146,1.057,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.0-1.5,13+_stale,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,27,2026.01.29 00:19:59,2026-01,00,server_00_07,EURUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,55.91,1.19579,1.19365,1.20007,0.23,0.00214,2.0,1.5,2.99,1.19521,1.19408,0.41,0.13,0.19,0.09,0.48,0.01,0.99,3,2026.01.29 17:15:00,1.19365,sl_hit,-1.0,-49.22,0,203,1.771,1.925,1,1,1,0,0,65.0,95.0,400.0,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,<0.20_clean_wick,1.5-2R,1.5-2R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,28,2026.01.29 00:34:59,2026-01,00,server_00_07,EURUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.1958,1.19369,1.20002,0.23,0.00211,2.0,1.54,3.09,1.19521,1.19408,0.43,0.15,0.33,0.02,0.07,0.0,1.0,4,2026.01.29 17:15:00,1.19369,sl_hit,-1.0,-48.53,0,200,1.791,1.957,1,1,1,0,0,50.0,80.0,330.0,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,0.30-0.60_mixed,<0.20_clean_wick,1.5-2R,1.5-2R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,29,2026.01.29 00:49:52,2026-01,00,server_00_07,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.19581,1.19369,1.20005,0.23,0.00212,2.0,1.92,3.84,1.19521,1.19408,0.54,0.16,0.3,0.03,0.09,0.3,0.4,4,2026.01.29 17:15:00,1.19369,sl_hit,-1.0,-48.76,0,197,1.778,1.953,1,1,1,0,0,35.1,65.1,370.1,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,1-4_fresh,0.35-0.60_mixed_close,<0.20_shallow_break,<0.25_small_body,0.30-0.60_mixed,0.20-0.45_mixed_wick,1.5-2R,1.5-2R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_mixed|body_too_small|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,30,2026.01.29 01:04:59,2026-01,01,server_00_07,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.19569,1.19388,1.19931,0.27,0.00181,2.0,1.79,3.58,1.19521,1.19408,0.47,0.2,0.17,0.02,0.12,0.83,0.17,5,2026.01.29 09:00:00,1.19931,tp_hit,2.0,97.74,0,95,2.149,0.304,1,1,1,1,0,15.0,30.0,85.0,475.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,<0.35_weak_close,0.20-0.40_normal,<0.25_small_body,<0.30_wicky,0.45+_large_wick,2R+,<0.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_too_small|large_directional_wick,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,31,2026.01.29 03:04:59,2026-01,03,server_00_07,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.54,153.257,153.433,152.905,0.43,0.176,2.0,1.23,2.46,153.313,153.413,0.39,1.59,0.71,0.99,1.39,0.21,0.09,9,2026.01.29 05:55:00,152.905,tp_hit,2.0,98.99,0,34,2.057,0.722,1,1,1,1,0,0.0,80.0,140.0,170.0,,0,,2026_q1_removed_winner_dirty_weak,42-50_mid,1.0-1.5,9-12_tested,<0.35_weak_close,0.80+_far,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_far|directional_close_weak|body_atr_usable|wick_ok,4
