period,run,scenario,trade_index,open_time,close_time,symbol,fx_vs_xauusd,direction,net_profit,result_R,label,breakout_quality_label,context_quality_label,context_quality_score,sl_atr,breakout_body_atr
2024,A,instant_all_r12,1,2024-01-02 17:30:00,2024-01-02 17:37:35,XAUUSD,XAUUSD,SHORT,56.07,1.23,neckline_break_initial,unclassified,not_evaluated,0.0,1.79,0.65
2024,A,instant_all_r12,2,2024-01-16 16:00:00,2024-01-16 16:55:26,GBPJPY,FX,SHORT,-49.07,-1.004,neckline_break_late,unclassified,not_evaluated,0.0,1.56,0.0
2024,A,instant_all_r12,3,2024-01-18 11:15:00,2024-01-18 15:40:36,GBPUSD,FX,SHORT,59.08,1.206,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.9,0.47
2024,A,instant_all_r12,4,2024-01-19 20:00:00,2024-01-22 01:00:20,GBPJPY,FX,LONG,60.34,1.226,neckline_break_initial,unclassified,not_evaluated,0.0,2.03,0.67
2024,A,instant_all_r12,5,2024-01-19 19:45:00,2024-01-22 02:56:46,GBPUSD,FX,LONG,58.58,1.207,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.89,0.36
2024,A,instant_all_r12,6,2024-01-19 20:15:00,2024-01-22 03:17:05,EURJPY,FX,LONG,-49.21,-1.0,neckline_break_initial,unclassified,not_evaluated,0.0,2.06,1.05
2024,A,instant_all_r12,7,2024-01-29 19:35:00,2024-01-30 08:32:37,GBPJPY,FX,LONG,-49.87,-1.015,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.34,0.16
2024,A,instant_all_r12,8,2024-01-30 21:05:00,2024-01-31 01:51:27,EURJPY,FX,SHORT,59.37,1.262,neckline_break_initial,unclassified,not_evaluated,0.0,1.52,0.56
2024,A,instant_all_r12,9,2024-01-31 03:05:00,2024-01-31 04:39:39,EURJPY,FX,SHORT,60.41,1.212,neckline_break_late,unclassified,not_evaluated,0.0,1.84,0.79
2024,A,instant_all_r12,10,2024-02-06 06:20:00,2024-02-06 07:00:21,XAUUSD,XAUUSD,SHORT,-49.5,-1.009,neckline_break_late,unclassified,not_evaluated,0.0,1.9,0.09
2024,A,instant_all_r12,11,2024-02-06 06:05:00,2024-02-06 08:07:19,GBPJPY,FX,LONG,-50.21,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.66,0.14
2024,A,instant_all_r12,12,2024-02-07 02:35:00,2024-02-07 04:46:11,GBPJPY,FX,LONG,59.79,1.204,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.57,0.08
2024,A,instant_all_r12,13,2024-02-14 14:05:00,2024-02-14 15:42:43,EURJPY,FX,LONG,60.92,1.203,neckline_break_initial,unclassified,not_evaluated,0.0,1.41,0.72
2024,A,instant_all_r12,14,2024-02-15 19:05:00,2024-02-16 14:20:29,XAUUSD,XAUUSD,SHORT,-46.75,-1.001,neckline_break_late,unclassified,not_evaluated,0.0,1.95,0.13
2024,A,instant_all_r12,15,2024-02-22 04:35:00,2024-02-22 08:34:30,XAUUSD,XAUUSD,LONG,60.9,1.198,neckline_break_late,unclassified,not_evaluated,0.0,2.1,0.26
2024,A,instant_all_r12,16,2024-02-29 11:35:00,2024-02-29 12:00:20,GBPUSD,FX,SHORT,-51.2,-1.0,neckline_break_initial,unclassified,not_evaluated,0.0,1.02,1.08
2024,A,instant_all_r12,17,2024-03-08 05:50:00,2024-03-08 09:37:51,EURJPY,FX,SHORT,60.55,1.199,neckline_break_initial,unclassified,not_evaluated,0.0,1.3,0.64
2024,A,instant_all_r12,18,2024-03-11 17:05:00,2024-03-11 17:13:54,XAUUSD,XAUUSD,LONG,61.1,1.199,chasing_after_break,unclassified,not_evaluated,0.0,0.7,0.72
2024,A,instant_all_r12,19,2024-03-13 10:20:00,2024-03-13 12:27:25,USDJPY,FX,LONG,62.03,1.222,neckline_break_late,unclassified,not_evaluated,0.0,2.18,0.97
2024,A,instant_all_r12,20,2024-03-18 19:20:00,2024-03-19 01:19:51,XAUUSD,XAUUSD,SHORT,-47.69,-1.008,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.67,0.67
2024,A,instant_all_r12,21,2024-03-18 18:35:00,2024-03-19 07:45:07,GBPUSD,FX,SHORT,60.99,1.202,neckline_break_late,unclassified,not_evaluated,0.0,1.69,0.37
2024,A,instant_all_r12,22,2024-03-19 07:50:00,2024-03-19 09:02:58,XAUUSD,XAUUSD,SHORT,59.4,1.2,neckline_break_initial,unclassified,not_evaluated,0.0,1.71,0.93
2024,A,instant_all_r12,23,2024-03-19 12:05:00,2024-03-19 15:42:03,XAUUSD,XAUUSD,SHORT,-50.16,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.73,1.23
2024,A,instant_all_r12,24,2024-03-20 10:35:00,2024-03-20 10:50:48,GBPUSD,FX,SHORT,61.64,1.196,neckline_break_initial,unclassified,not_evaluated,0.0,0.86,1.4
2024,A,instant_all_r12,25,2024-03-21 07:20:00,2024-03-21 08:38:07,USDJPY,FX,LONG,60.84,1.2,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.79,0.46
2024,A,instant_all_r12,26,2024-03-22 04:35:00,2024-03-22 04:36:56,XAUUSD,XAUUSD,LONG,-50.22,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,2.12,0.88
2024,A,instant_all_r12,27,2024-03-26 08:05:00,2024-03-26 11:21:18,XAUUSD,XAUUSD,LONG,60.3,1.201,neckline_break_initial,unclassified,not_evaluated,0.0,1.8,0.84
2024,A,instant_all_r12,28,2024-04-03 15:05:00,2024-04-03 15:20:18,XAUUSD,XAUUSD,LONG,-52.6,-1.031,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.63,1.03
2024,A,instant_all_r12,29,2024-04-04 18:05:00,2024-04-04 22:46:19,XAUUSD,XAUUSD,LONG,-51.3,-1.001,neckline_break_late,unclassified,not_evaluated,0.0,2.16,0.38
2024,A,instant_all_r12,30,2024-04-29 07:50:00,2024-04-29 12:47:47,XAUUSD,XAUUSD,LONG,61.62,1.21,neckline_break_initial,unclassified,not_evaluated,0.0,2.1,0.19
2024,A,instant_all_r12,31,2024-05-01 18:20:00,2024-05-01 22:01:10,EURJPY,FX,SHORT,-51.4,-1.0,neckline_break_initial,unclassified,not_evaluated,0.0,2.0,0.3
2024,A,instant_all_r12,32,2024-05-07 11:50:00,2024-05-07 12:03:38,USDJPY,FX,SHORT,-50.42,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.51,0.5
2024,A,instant_all_r12,33,2024-05-13 15:35:00,2024-05-13 18:04:01,XAUUSD,XAUUSD,LONG,-54.88,-1.115,neckline_break_late,unclassified,not_evaluated,0.0,1.93,0.44
2024,A,instant_all_r12,34,2024-05-14 08:50:00,2024-05-14 09:15:21,XAUUSD,XAUUSD,LONG,-55.49,-1.078,neckline_break_initial,unclassified,not_evaluated,0.0,0.95,1.12
2024,A,instant_all_r12,35,2024-05-14 11:50:00,2024-05-14 12:11:50,XAUUSD,XAUUSD,LONG,56.79,1.2,neckline_break_initial,unclassified,not_evaluated,0.0,2.1,0.98
2024,A,instant_all_r12,36,2024-05-17 08:05:00,2024-05-17 09:19:46,XAUUSD,XAUUSD,LONG,61.68,1.201,neckline_break_late,unclassified,not_evaluated,0.0,2.06,0.39
2024,A,instant_all_r12,37,2024-05-21 09:05:00,2024-05-21 09:51:23,XAUUSD,XAUUSD,LONG,-49.05,-1.004,neckline_break_initial,unclassified,not_evaluated,0.0,1.33,0.61
2024,A,instant_all_r12,38,2024-05-28 14:05:00,2024-05-28 14:48:58,XAUUSD,XAUUSD,LONG,62.5,1.25,neckline_break_initial,unclassified,not_evaluated,0.0,0.96,0.56
2024,A,instant_all_r12,39,2024-05-28 15:05:00,2024-05-28 15:20:01,XAUUSD,XAUUSD,LONG,60.48,1.229,neckline_break_initial,unclassified,not_evaluated,0.0,2.12,0.74
2024,A,instant_all_r12,40,2024-07-22 14:05:00,2024-07-23 06:24:29,EURJPY,FX,LONG,-52.29,-1.021,neckline_break_late,unclassified,not_evaluated,0.0,1.95,0.02
2024,A,instant_all_r12,41,2024-07-23 07:05:00,2024-07-23 08:27:54,XAUUSD,XAUUSD,SHORT,62.4,1.228,neckline_break_late,unclassified,not_evaluated,0.0,1.52,0.21
2024,A,instant_all_r12,42,2024-07-26 20:35:00,2024-07-29 01:01:47,XAUUSD,XAUUSD,SHORT,-51.11,-1.019,neckline_break_initial,unclassified,not_evaluated,0.0,2.03,0.91
2024,A,instant_all_r12,43,2024-07-26 18:05:00,2024-07-29 02:07:35,USDJPY,FX,SHORT,-52.5,-1.006,neckline_break_late,unclassified,not_evaluated,0.0,1.46,0.45
2024,A,instant_all_r12,44,2024-07-26 18:05:00,2024-07-29 03:03:45,EURJPY,FX,SHORT,-49.41,-1.002,neckline_break_late,unclassified,not_evaluated,0.0,1.84,0.42
2024,A,instant_all_r12,45,2024-08-01 20:20:00,2024-08-02 01:07:25,USDJPY,FX,SHORT,61.51,1.204,neckline_break_initial,unclassified,not_evaluated,0.0,2.19,0.62
2024,A,instant_all_r12,46,2024-08-05 22:05:00,2024-08-06 01:48:03,EURJPY,FX,SHORT,-49.6,-1.032,neckline_break_late,unclassified,not_evaluated,0.0,1.8,0.6
2024,A,instant_all_r12,47,2024-08-06 09:35:00,2024-08-06 09:44:31,XAUUSD,XAUUSD,SHORT,61.92,1.217,neckline_break_late,unclassified,not_evaluated,0.0,1.02,2.29
2024,A,instant_all_r12,48,2024-08-06 09:50:00,2024-08-06 11:08:00,XAUUSD,XAUUSD,SHORT,-49.5,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.9,0.81
2024,A,instant_all_r12,49,2024-08-06 10:05:00,2024-08-06 11:09:23,EURJPY,FX,SHORT,60.05,1.204,neckline_break_late,unclassified,not_evaluated,0.0,1.81,0.07
2024,A,instant_all_r12,50,2024-08-06 10:05:00,2024-08-06 11:09:23,USDJPY,FX,SHORT,63.27,1.215,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.52,0.09
2024,A,instant_all_r12,51,2024-08-06 10:05:00,2024-08-06 11:18:11,GBPJPY,FX,SHORT,56.19,1.204,neckline_break_late,unclassified,not_evaluated,0.0,2.1,0.05
2024,A,instant_all_r12,52,2024-08-06 11:35:00,2024-08-07 04:40:21,USDJPY,FX,SHORT,-47.62,-1.009,neckline_break_late,unclassified,not_evaluated,0.0,2.12,0.47
2024,A,instant_all_r12,53,2024-08-06 11:35:00,2024-08-07 04:42:37,EURJPY,FX,SHORT,-46.77,-1.025,neckline_break_late,unclassified,not_evaluated,0.0,2.07,0.56
2024,A,instant_all_r12,54,2024-08-08 06:05:00,2024-08-08 10:37:43,AUDJPY,FX,LONG,-49.75,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,2.0,0.33
2024,A,instant_all_r12,55,2024-08-16 19:05:00,2024-08-19 06:07:49,GBPJPY,FX,LONG,-52.79,-1.028,neckline_break_late,unclassified,not_evaluated,0.0,2.13,0.11
2024,A,instant_all_r12,56,2024-08-20 05:20:00,2024-08-20 05:57:41,GBPJPY,FX,SHORT,-50.32,-1.002,neckline_break_late,unclassified,not_evaluated,0.0,1.88,0.72
2024,A,instant_all_r12,57,2024-08-21 21:35:00,2024-08-21 23:38:59,GBPJPY,FX,SHORT,-50.64,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.75,0.37
2024,A,instant_all_r12,58,2024-09-09 05:20:00,2024-09-09 08:39:45,XAUUSD,XAUUSD,LONG,-51.09,-1.0,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,2.16,0.51
2024,A,instant_all_r12,59,2024-09-09 20:50:00,2024-09-09 22:59:27,USDJPY,FX,SHORT,-51.63,-1.008,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,0.87,0.3
2024,A,instant_all_r12,60,2024-09-12 10:05:00,2024-09-12 10:27:33,EURJPY,FX,SHORT,-48.96,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,2.08,0.75
2024,A,instant_all_r12,61,2024-09-18 18:05:00,2024-09-18 21:00:03,XAUUSD,XAUUSD,SHORT,-51.2,-1.056,neckline_break_late,unclassified,not_evaluated,0.0,1.71,0.65
2024,A,instant_all_r12,62,2024-09-24 07:50:00,2024-09-24 08:45:53,XAUUSD,XAUUSD,LONG,-47.5,-1.004,neckline_break_initial,unclassified,not_evaluated,0.0,2.12,0.32
2024,A,instant_all_r12,63,2024-09-27 16:05:00,2024-09-27 17:15:36,XAUUSD,XAUUSD,LONG,-46.96,-1.005,neckline_break_late,unclassified,not_evaluated,0.0,1.8,0.51
2024,A,instant_all_r12,64,2024-10-02 10:05:00,2024-10-02 15:16:35,XAUUSD,XAUUSD,SHORT,56.76,1.217,neckline_break_late,unclassified,not_evaluated,0.0,1.46,0.13
2024,A,instant_all_r12,65,2024-10-15 12:05:00,2024-10-15 14:49:11,XAUUSD,XAUUSD,LONG,-50.04,-1.02,neckline_break_late,unclassified,not_evaluated,0.0,1.34,0.29
2024,A,instant_all_r12,66,2024-10-24 16:35:00,2024-10-24 18:12:24,USDJPY,FX,LONG,-45.91,-1.017,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.92,0.54
2024,A,instant_all_r12,67,2024-10-28 16:05:00,2024-10-28 16:36:17,XAUUSD,XAUUSD,LONG,54.96,1.203,neckline_break_late,unclassified,not_evaluated,0.0,1.95,0.02
2024,A,instant_all_r12,68,2024-10-30 12:20:00,2024-10-30 13:05:12,EURJPY,FX,LONG,-49.22,-1.008,neckline_break_initial,unclassified,not_evaluated,0.0,1.36,2.24
2024,A,instant_all_r12,69,2024-11-25 13:20:00,2024-11-25 15:56:03,EURJPY,FX,SHORT,-48.13,-1.0,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.46,0.35
2024,A,instant_all_r12,70,2024-11-27 19:50:00,2024-11-28 03:06:22,XAUUSD,XAUUSD,SHORT,63.14,1.202,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.12,0.48
2024,A,instant_all_r12,71,2024-12-02 10:35:00,2024-12-02 11:55:07,GBPJPY,FX,SHORT,-47.69,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.74,0.79
2024,A,instant_all_r12,72,2024-12-02 16:05:00,2024-12-02 20:05:03,XAUUSD,XAUUSD,LONG,-46.35,-1.004,neckline_break_late,unclassified,not_evaluated,0.0,2.02,0.05
2024,A,instant_all_r12,73,2024-12-09 12:35:00,2024-12-09 16:03:21,EURJPY,FX,LONG,58.24,1.206,neckline_break_late,unclassified,not_evaluated,0.0,2.08,0.35
2024,A,instant_all_r12,74,2024-12-18 06:05:00,2024-12-18 07:47:03,XAUUSD,XAUUSD,SHORT,-49.5,-1.009,neckline_break_late,unclassified,not_evaluated,0.0,1.98,0.14
2024,A,instant_all_r12,75,2024-12-18 08:20:00,2024-12-18 10:50:28,XAUUSD,XAUUSD,SHORT,-45.1,-1.0,neckline_break_initial,unclassified,not_evaluated,0.0,1.96,0.73
2024,A,instant_all_r12,76,2024-12-18 09:05:00,2024-12-18 11:16:38,USDJPY,FX,LONG,59.02,1.227,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.83,1.15
2024,A,instant_all_r12,77,2024-12-20 20:05:00,2024-12-23 00:01:00,GBPJPY,FX,LONG,-48.68,-1.012,neckline_break_initial,unclassified,not_evaluated,0.0,1.35,0.26
2024,A,instant_all_r12,78,2024-12-27 08:50:00,2024-12-27 10:03:28,XAUUSD,XAUUSD,LONG,-47.52,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,2.18,0.88
2024,E,context_router_v2_all_r12,1,2024-01-16 16:45:00,2024-01-16 16:55:26,GBPJPY,FX,SHORT,-49.37,-1.005,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.46,0.52
2024,E,context_router_v2_all_r12,2,2024-01-18 11:15:00,2024-01-18 15:40:36,GBPUSD,FX,SHORT,59.08,1.206,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.9,0.47
2024,E,context_router_v2_all_r12,3,2024-01-19 19:45:00,2024-01-22 02:56:46,GBPUSD,FX,LONG,58.58,1.207,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.89,0.36
2024,E,context_router_v2_all_r12,4,2024-02-07 03:20:00,2024-02-07 09:13:28,GBPJPY,FX,LONG,60.01,1.212,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.9,0.71
2024,E,context_router_v2_all_r12,5,2024-02-29 11:35:00,2024-02-29 12:00:20,GBPUSD,FX,SHORT,-50.4,-1.0,strong_breakout_mixed_context,strong_breakout,mixed_context,4.0,1.02,1.08
2024,E,context_router_v2_all_r12,6,2024-03-08 05:50:00,2024-03-08 09:37:51,EURJPY,FX,SHORT,59.21,1.199,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.3,0.64
2024,E,context_router_v2_all_r12,7,2024-03-19 07:50:00,2024-03-19 09:02:58,XAUUSD,XAUUSD,SHORT,59.4,1.2,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.71,0.93
2024,E,context_router_v2_all_r12,8,2024-03-19 12:35:00,2024-03-19 15:42:03,XAUUSD,XAUUSD,SHORT,-50.0,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.87,0.44
2024,E,context_router_v2_all_r12,9,2024-03-21 07:20:00,2024-03-21 08:38:07,USDJPY,FX,LONG,58.81,1.2,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.79,0.46
2024,E,context_router_v2_all_r12,10,2024-03-22 03:05:00,2024-03-22 03:20:53,XAUUSD,XAUUSD,LONG,61.88,1.23,dirty_breakout_clean_context_retest_confirmed,dirty_breakout,clean_context,7.0,1.61,1.14
2024,E,context_router_v2_all_r12,11,2024-03-26 08:05:00,2024-03-26 11:21:18,XAUUSD,XAUUSD,LONG,60.3,1.201,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.8,0.84
2024,E,context_router_v2_all_r12,12,2024-04-03 15:05:00,2024-04-03 15:20:18,XAUUSD,XAUUSD,LONG,-52.6,-1.031,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.63,1.03
2024,E,context_router_v2_all_r12,13,2024-05-01 18:20:00,2024-05-01 22:01:10,EURJPY,FX,SHORT,-49.56,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,2.0,0.3
2024,E,context_router_v2_all_r12,14,2024-05-14 08:50:00,2024-05-14 09:15:21,XAUUSD,XAUUSD,LONG,-53.7,-1.078,strong_breakout_clean_context,strong_breakout,clean_context,6.0,0.95,1.12
2024,E,context_router_v2_all_r12,15,2024-05-21 09:05:00,2024-05-21 09:51:23,XAUUSD,XAUUSD,LONG,-49.05,-1.004,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.33,0.61
2024,E,context_router_v2_all_r12,16,2024-05-28 14:05:00,2024-05-28 14:48:58,XAUUSD,XAUUSD,LONG,62.5,1.25,weak_breakout_clean_context,weak_breakout,clean_context,7.0,0.96,0.56
2024,E,context_router_v2_all_r12,17,2024-07-23 07:05:00,2024-07-23 08:27:54,XAUUSD,XAUUSD,SHORT,62.4,1.228,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.52,0.21
2024,E,context_router_v2_all_r12,18,2024-07-26 18:35:00,2024-07-29 03:03:45,EURJPY,FX,SHORT,-49.42,-1.002,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.55,0.35
2024,E,context_router_v2_all_r12,19,2024-08-05 22:05:00,2024-08-06 01:48:03,EURJPY,FX,SHORT,-49.02,-1.032,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.8,0.6
2024,E,context_router_v2_all_r12,20,2024-08-06 09:50:00,2024-08-06 11:08:00,XAUUSD,XAUUSD,SHORT,-49.5,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.9,0.81
2024,E,context_router_v2_all_r12,21,2024-08-06 11:05:00,2024-08-06 16:21:22,USDJPY,FX,SHORT,61.88,1.202,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.73,0.32
2024,E,context_router_v2_all_r12,22,2024-08-08 06:05:00,2024-08-08 10:37:43,AUDJPY,FX,LONG,-50.32,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,6.0,2.0,0.33
2024,E,context_router_v2_all_r12,23,2024-09-09 06:50:00,2024-09-09 08:30:02,XAUUSD,XAUUSD,LONG,-50.7,-1.013,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.91,0.72
2024,E,context_router_v2_all_r12,24,2024-09-09 20:50:00,2024-09-09 22:59:27,USDJPY,FX,SHORT,-50.78,-1.008,weak_breakout_clean_context,weak_breakout,clean_context,8.0,0.87,0.3
2024,E,context_router_v2_all_r12,25,2024-10-24 16:35:00,2024-10-24 18:12:24,USDJPY,FX,LONG,-47.9,-1.017,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.92,0.54
2024,E,context_router_v2_all_r12,26,2024-11-25 13:50:00,2024-11-25 15:56:03,EURJPY,FX,SHORT,-49.79,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.76,0.21
2024,E,context_router_v2_all_r12,27,2024-11-27 19:50:00,2024-11-28 03:06:22,XAUUSD,XAUUSD,SHORT,63.14,1.202,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.12,0.48
2024,E,context_router_v2_all_r12,28,2024-12-18 08:20:00,2024-12-18 10:50:28,XAUUSD,XAUUSD,SHORT,-49.2,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.96,0.73
2024,F,context_router_v3_all_r12,1,2024-01-16 16:45:00,2024-01-16 16:55:26,GBPJPY,FX,SHORT,-49.37,-1.005,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.46,0.52
2024,F,context_router_v3_all_r12,2,2024-01-18 11:15:00,2024-01-18 15:40:36,GBPUSD,FX,SHORT,59.08,1.206,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.9,0.47
2024,F,context_router_v3_all_r12,3,2024-01-19 19:45:00,2024-01-22 02:56:46,GBPUSD,FX,LONG,58.58,1.207,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.89,0.36
2024,F,context_router_v3_all_r12,4,2024-02-07 03:20:00,2024-02-07 09:13:28,GBPJPY,FX,LONG,60.01,1.212,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.9,0.71
2024,F,context_router_v3_all_r12,5,2024-02-29 11:35:00,2024-02-29 12:00:20,GBPUSD,FX,SHORT,-50.4,-1.0,strong_breakout_mixed_context,strong_breakout,mixed_context,4.0,1.02,1.08
2024,F,context_router_v3_all_r12,6,2024-03-08 05:50:00,2024-03-08 09:37:51,EURJPY,FX,SHORT,59.21,1.199,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.3,0.64
2024,F,context_router_v3_all_r12,7,2024-03-19 07:50:00,2024-03-19 09:02:58,XAUUSD,XAUUSD,SHORT,59.4,1.2,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.71,0.93
2024,F,context_router_v3_all_r12,8,2024-03-19 12:35:00,2024-03-19 15:42:03,XAUUSD,XAUUSD,SHORT,-50.0,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.87,0.44
2024,F,context_router_v3_all_r12,9,2024-03-21 07:20:00,2024-03-21 08:38:07,USDJPY,FX,LONG,58.81,1.2,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.79,0.46
2024,F,context_router_v3_all_r12,10,2024-03-22 03:05:00,2024-03-22 03:20:53,XAUUSD,XAUUSD,LONG,61.88,1.23,dirty_breakout_clean_context_retest_confirmed,dirty_breakout,clean_context,7.0,1.61,1.14
2024,F,context_router_v3_all_r12,11,2024-03-26 08:05:00,2024-03-26 11:21:18,XAUUSD,XAUUSD,LONG,60.3,1.201,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.8,0.84
2024,F,context_router_v3_all_r12,12,2024-04-03 15:05:00,2024-04-03 15:20:18,XAUUSD,XAUUSD,LONG,-52.6,-1.031,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.63,1.03
2024,F,context_router_v3_all_r12,13,2024-05-01 18:20:00,2024-05-01 22:01:10,EURJPY,FX,SHORT,-49.56,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,2.0,0.3
2024,F,context_router_v3_all_r12,14,2024-05-14 08:50:00,2024-05-14 09:15:21,XAUUSD,XAUUSD,LONG,-53.7,-1.078,strong_breakout_clean_context,strong_breakout,clean_context,6.0,0.95,1.12
2024,F,context_router_v3_all_r12,15,2024-05-21 09:05:00,2024-05-21 09:51:23,XAUUSD,XAUUSD,LONG,-49.05,-1.004,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.33,0.61
2024,F,context_router_v3_all_r12,16,2024-05-28 14:05:00,2024-05-28 14:48:58,XAUUSD,XAUUSD,LONG,62.5,1.25,weak_breakout_clean_context,weak_breakout,clean_context,7.0,0.96,0.56
2024,F,context_router_v3_all_r12,17,2024-07-23 07:05:00,2024-07-23 08:27:54,XAUUSD,XAUUSD,SHORT,62.4,1.228,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.52,0.21
2024,F,context_router_v3_all_r12,18,2024-07-26 18:35:00,2024-07-29 03:03:45,EURJPY,FX,SHORT,-49.42,-1.002,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.55,0.35
2024,F,context_router_v3_all_r12,19,2024-08-05 22:05:00,2024-08-06 01:48:03,EURJPY,FX,SHORT,-49.02,-1.032,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.8,0.6
2024,F,context_router_v3_all_r12,20,2024-08-06 09:50:00,2024-08-06 11:08:00,XAUUSD,XAUUSD,SHORT,-49.5,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.9,0.81
2024,F,context_router_v3_all_r12,21,2024-08-06 11:05:00,2024-08-06 16:21:22,USDJPY,FX,SHORT,61.88,1.202,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.73,0.32
2024,F,context_router_v3_all_r12,22,2024-08-08 06:05:00,2024-08-08 10:37:43,AUDJPY,FX,LONG,-50.32,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,6.0,2.0,0.33
2024,F,context_router_v3_all_r12,23,2024-09-09 06:50:00,2024-09-09 08:30:02,XAUUSD,XAUUSD,LONG,-50.7,-1.013,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.91,0.72
2024,F,context_router_v3_all_r12,24,2024-09-09 20:50:00,2024-09-09 22:59:27,USDJPY,FX,SHORT,-50.78,-1.008,weak_breakout_clean_context,weak_breakout,clean_context,8.0,0.87,0.3
2024,F,context_router_v3_all_r12,25,2024-10-24 16:35:00,2024-10-24 18:12:24,USDJPY,FX,LONG,-47.9,-1.017,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.92,0.54
2024,F,context_router_v3_all_r12,26,2024-11-25 13:50:00,2024-11-25 15:56:03,EURJPY,FX,SHORT,-49.79,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.76,0.21
2024,F,context_router_v3_all_r12,27,2024-11-27 19:50:00,2024-11-28 03:06:22,XAUUSD,XAUUSD,SHORT,63.14,1.202,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.12,0.48
2024,F,context_router_v3_all_r12,28,2024-12-18 08:20:00,2024-12-18 10:50:28,XAUUSD,XAUUSD,SHORT,-49.2,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.96,0.73
2025,A,instant_all_r12,1,2025-01-03 18:35:00,2025-01-03 19:02:12,USDJPY,FX,LONG,-50.0,-1.013,neckline_break_late,unclassified,not_evaluated,0.0,1.95,0.33
