run_id,period_id,variant,direction,stage,count
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,child_flip_detected,1618
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,expired,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,fresh_first_flip_signal,1618
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,parent_flips_detected,2247
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,parent_invalidated,240
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,parent_wave1_confirmed,2247
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,parent_wave2_pending,2242
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,parent_wave2_started_child_trend,4014
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,portfolio_selected,13
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,signal_reserved,13
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,trades_taken,13
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,LONG,valid_candidate,13
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,candidate_invalid,1506
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,child_anchor_created,1957
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,child_anchor_updated,2115
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,child_countertrend_confirmed,4071
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,child_flip_detected,1525
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,expired,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,fresh_first_flip_signal,1524
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,parent_flips_detected,2206
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,parent_invalidated,255
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,parent_wave1_confirmed,2206
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,parent_wave2_pending,2203
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,parent_wave2_started_child_trend,3912
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,portfolio_selected,18
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,signal_reserved,18
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,trades_taken,18
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SHORT,valid_candidate,18
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,candidate_invalid,1544
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,child_anchor_created,2007
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,child_anchor_updated,2044
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,child_countertrend_confirmed,4051
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,child_flip_detected,1618
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,expired,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,fresh_first_flip_signal,1618
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,parent_flips_detected,2247
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,parent_invalidated,240
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,parent_wave1_confirmed,2247
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,parent_wave2_pending,2242
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,parent_wave2_started_child_trend,4014
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,portfolio_selected,74
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,position_cap_reject,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,signal_reserved,74
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,trades_taken,73
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,LONG,valid_candidate,74
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,candidate_invalid,1424
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,child_anchor_created,1957
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,child_anchor_updated,2115
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,child_countertrend_confirmed,4071
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,child_flip_detected,1525
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,expired,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,fresh_first_flip_signal,1524
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,parent_flips_detected,2206
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,parent_invalidated,255
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,parent_wave1_confirmed,2206
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,parent_wave2_pending,2203
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,parent_wave2_started_child_trend,3912
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,portfolio_selected,99
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,signal_reserved,100
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,trades_taken,99
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SHORT,valid_candidate,100
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,child_anchor_created,429
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,child_countertrend_confirmed,429
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,child_flip_detected,265
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,expired,252
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,fresh_first_flip_signal,265
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,parent_flips_detected,554
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,parent_invalidated,12
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,parent_wave1_confirmed,554
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,parent_wave2_pending,554
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,LONG,parent_wave2_started_first_close,909
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,child_anchor_created,418
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,child_countertrend_confirmed,418
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,child_flip_detected,248
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,expired,232
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,fresh_first_flip_signal,248
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,parent_flips_detected,539
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,parent_invalidated,7
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,parent_wave1_confirmed,539
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,parent_wave2_pending,539
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,SHORT,parent_wave2_started_first_close,883
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,child_anchor_created,476
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,child_anchor_updated,556
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,child_countertrend_confirmed,1032
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,child_flip_detected,394
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,expired,374
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,fresh_first_flip_signal,393
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,parent_flips_detected,554
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,parent_invalidated,13
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,parent_wave1_confirmed,554
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,parent_wave2_pending,550
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,LONG,parent_wave2_started_first_close,1022
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,child_anchor_created,474
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,child_anchor_updated,509
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,child_countertrend_confirmed,983
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,child_flip_detected,385
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,expired,367
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,fresh_first_flip_signal,384
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,parent_flips_detected,538
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,parent_invalidated,7
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,parent_wave1_confirmed,538
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,parent_wave2_pending,533
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,SHORT,parent_wave2_started_first_close,1008
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,child_anchor_created,472
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,child_anchor_updated,556
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,child_countertrend_confirmed,1028
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,child_flip_detected,390
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,expired,370
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,fresh_first_flip_signal,381
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,parent_flips_detected,546
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,parent_invalidated,21
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,parent_wave1_confirmed,546
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,parent_wave2_pending,545
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,LONG,parent_wave2_started_confirmed_pivot,997
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,child_anchor_created,467
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,child_anchor_updated,505
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,child_countertrend_confirmed,972
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,child_flip_detected,378
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,expired,360
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,fresh_first_flip_signal,370
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,parent_flips_detected,530
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,parent_invalidated,19
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,parent_wave1_confirmed,530
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,parent_wave2_pending,530
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,SHORT,parent_wave2_started_confirmed_pivot,978
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,child_anchor_created,481
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,child_anchor_updated,546
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,child_countertrend_confirmed,1027
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,child_flip_detected,389
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,expired,370
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,fresh_first_flip_signal,389
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,parent_flips_detected,540
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,parent_invalidated,59
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,parent_wave1_confirmed,540
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,parent_wave2_pending,539
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,LONG,parent_wave2_started_child_trend,962
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,child_anchor_created,477
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,child_anchor_updated,496
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,child_countertrend_confirmed,973
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,child_flip_detected,379
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,expired,361
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,fresh_first_flip_signal,378
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,parent_flips_detected,531
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,parent_invalidated,54
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,parent_wave1_confirmed,531
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,parent_wave2_pending,529
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,SHORT,parent_wave2_started_child_trend,954
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,child_anchor_created,481
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,child_anchor_updated,546
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,child_countertrend_confirmed,1027
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,child_flip_detected,389
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,expired,370
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,fresh_first_flip_signal,389
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,parent_flips_detected,540
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,parent_invalidated,59
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,parent_wave1_confirmed,540
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,parent_wave2_pending,539
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,LONG,parent_wave2_started_child_trend,962
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,child_anchor_created,477
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,child_anchor_updated,496
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,child_countertrend_confirmed,973
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,child_flip_detected,379
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,expired,361
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,fresh_first_flip_signal,378
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,parent_flips_detected,531
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,parent_invalidated,54
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,parent_wave1_confirmed,531
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,parent_wave2_pending,529
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,SHORT,parent_wave2_started_child_trend,954
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,candidate_invalid,375
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,child_anchor_created,476
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,child_anchor_updated,556
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,child_countertrend_confirmed,1032
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,child_flip_detected,394
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,expired,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,fresh_first_flip_signal,393
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,parent_flips_detected,554
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,parent_invalidated,13
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,parent_wave1_confirmed,554
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,parent_wave2_pending,550
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,parent_wave2_started_first_close,1022
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,portfolio_selected,18
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,position_cap_reject,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,signal_reserved,18
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,trades_taken,17
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,LONG,valid_candidate,18
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,candidate_invalid,358
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,child_anchor_created,474
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,child_anchor_updated,509
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,child_countertrend_confirmed,983
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,child_flip_detected,385
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,expired,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,fresh_first_flip_signal,384
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,parent_flips_detected,538
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,parent_invalidated,7
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,parent_wave1_confirmed,538
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,parent_wave2_pending,533
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,parent_wave2_started_first_close,1008
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,portfolio_selected,26
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,signal_reserved,26
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,trades_taken,26
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SHORT,valid_candidate,26
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,candidate_invalid,363
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,child_anchor_created,472
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,child_anchor_updated,556
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,child_countertrend_confirmed,1028
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,child_flip_detected,390
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,expired,9
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,fresh_first_flip_signal,381
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,parent_flips_detected,546
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,parent_invalidated,21
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,parent_wave1_confirmed,546
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,parent_wave2_pending,545
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,parent_wave2_started_confirmed_pivot,997
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,portfolio_selected,18
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,position_cap_reject,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,signal_reserved,18
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,trades_taken,17
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,LONG,valid_candidate,18
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,candidate_invalid,349
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,child_anchor_created,467
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,child_anchor_updated,505
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,child_countertrend_confirmed,972
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,child_flip_detected,378
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,expired,8
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,fresh_first_flip_signal,370
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,parent_flips_detected,530
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,parent_invalidated,19
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,parent_wave1_confirmed,530
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,parent_wave2_pending,530
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,parent_wave2_started_confirmed_pivot,978
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,portfolio_selected,21
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,signal_reserved,21
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,trades_taken,21
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SHORT,valid_candidate,21
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,candidate_invalid,371
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,child_anchor_created,481
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,child_anchor_updated,546
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,child_countertrend_confirmed,1027
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,child_flip_detected,389
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,fresh_first_flip_signal,389
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,parent_flips_detected,540
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,parent_invalidated,59
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,parent_wave1_confirmed,540
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,parent_wave2_pending,539
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,parent_wave2_started_child_trend,962
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,portfolio_selected,18
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,position_cap_reject,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,signal_reserved,18
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,trades_taken,17
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,LONG,valid_candidate,18
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,candidate_invalid,352
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,child_anchor_created,477
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,child_anchor_updated,496
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,child_countertrend_confirmed,973
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,child_flip_detected,379
