run_id,period_id,variant,variant_name,stage,count
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_wave1_confirmed,1071
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_wave2_pending,1068
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_wave2_started_first_close,0
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_wave2_started_confirmed_pivot,0
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_wave2_started_child_trend,958
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,child_countertrend_confirmed,1050
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,child_anchor_created,958
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,child_anchor_updated,1042
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,child_flip_detected,768
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,fresh_first_flip_signal,767
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,valid_candidate,10
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,signal_reserved,10
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,portfolio_selected,10
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,trades_taken,10
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,candidate_invalid,757
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,position_cap_reject,0
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,risk_reject,0
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,order_failure,0
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,expired,1
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,parent_invalidated,113
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,parent_stop_extreme_mode2,signals_consumed,768
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,symbols_scanned,107140
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_anchor_states_available,1071
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_flips_detected,1071
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_wave1_confirmed,1071
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_wave2_pending,1068
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_wave2_started_first_close,0
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_wave2_started_confirmed_pivot,0
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_wave2_started_child_trend,958
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,child_countertrend_confirmed,1050
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,child_anchor_created,958
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,child_anchor_updated,1042
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,child_flip_detected,768
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,fresh_first_flip_signal,767
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,valid_candidate,44
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,signal_reserved,44
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,portfolio_selected,44
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,trades_taken,43
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,candidate_invalid,723
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,position_cap_reject,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,risk_reject,0
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,order_failure,0
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,expired,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,parent_invalidated,113
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,one_symbol_mode2,signals_consumed,768
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,symbols_scanned,445734
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_anchor_states_available,4536
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_flips_detected,4536
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_wave1_confirmed,4536
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_wave2_pending,4536
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_wave2_started_first_close,3967
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_wave2_started_confirmed_pivot,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_wave2_started_child_trend,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,child_countertrend_confirmed,3900
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,child_anchor_created,3520
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,child_anchor_updated,6220
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,child_flip_detected,2101
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,fresh_first_flip_signal,2096
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,valid_candidate,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,signal_reserved,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,portfolio_selected,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,trades_taken,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,candidate_invalid,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,position_cap_reject,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,risk_reject,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,order_failure,0
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,expired,1968
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,parent_invalidated,71
full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,diagnostic_current_code,signals_consumed,1968
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,symbols_scanned,445734
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_anchor_states_available,4535
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_flips_detected,4535
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_wave1_confirmed,4535
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_wave2_pending,4511
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_wave2_started_first_close,4504
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_wave2_started_confirmed_pivot,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_wave2_started_child_trend,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,child_countertrend_confirmed,4349
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,child_anchor_created,3935
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,child_anchor_updated,4259
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,child_flip_detected,3197
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,fresh_first_flip_signal,3189
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,valid_candidate,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,signal_reserved,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,portfolio_selected,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,trades_taken,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,candidate_invalid,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,position_cap_reject,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,risk_reject,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,order_failure,0
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,expired,3047
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,parent_invalidated,77
full2025_b_wave2_start_first_close,full2025_validation,b_wave2_start_first_close,wave2_start_first_opposite_close,signals_consumed,3047
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,symbols_scanned,445734
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_anchor_states_available,4470
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_flips_detected,4470
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_wave1_confirmed,4470
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_wave2_pending,4469
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_wave2_started_first_close,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_wave2_started_confirmed_pivot,4319
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_wave2_started_child_trend,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,child_countertrend_confirmed,4292
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,child_anchor_created,3890
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,child_anchor_updated,4239
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,child_flip_detected,3164
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,fresh_first_flip_signal,3072
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,valid_candidate,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,signal_reserved,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,portfolio_selected,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,trades_taken,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,candidate_invalid,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,position_cap_reject,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,risk_reject,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,order_failure,0
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,expired,3015
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,parent_invalidated,149
full2025_c_wave2_start_confirmed_pivot,full2025_validation,c_wave2_start_confirmed_pivot,wave2_start_confirmed_parent_pivot,signals_consumed,3015
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,symbols_scanned,445734
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_anchor_states_available,4453
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_flips_detected,4453
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_wave1_confirmed,4453
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_wave2_pending,4445
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_wave2_started_first_close,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_wave2_started_confirmed_pivot,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_wave2_started_child_trend,3963
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,child_countertrend_confirmed,4373
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,child_anchor_created,3964
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,child_anchor_updated,4160
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,child_flip_detected,3143
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,fresh_first_flip_signal,3142
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,valid_candidate,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,signal_reserved,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,portfolio_selected,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,trades_taken,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,candidate_invalid,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,position_cap_reject,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,risk_reject,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,order_failure,0
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,expired,2997
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,parent_invalidated,495
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,wave2_start_child_countertrend,signals_consumed,2997
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,symbols_scanned,445734
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_anchor_states_available,4453
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_flips_detected,4453
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_wave1_confirmed,4453
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_wave2_pending,4445
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_wave2_started_first_close,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_wave2_started_confirmed_pivot,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_wave2_started_child_trend,3963
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,child_countertrend_confirmed,4373
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,child_anchor_created,3964
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,child_anchor_updated,4160
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,child_flip_detected,3143
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,fresh_first_flip_signal,3142
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,valid_candidate,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,signal_reserved,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,portfolio_selected,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,trades_taken,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,candidate_invalid,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,position_cap_reject,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,risk_reject,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,order_failure,0
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,expired,2997
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,parent_invalidated,495
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,latest_child_anchor_diagnostic,signals_consumed,2997
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,symbols_scanned,445734
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_anchor_states_available,4535
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_flips_detected,4535
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_wave1_confirmed,4535
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_wave2_pending,4511
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_wave2_started_first_close,4504
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_wave2_started_confirmed_pivot,0
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_wave2_started_child_trend,0
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,child_countertrend_confirmed,4349
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,child_anchor_created,3935
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,child_anchor_updated,4259
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,child_flip_detected,3197
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,fresh_first_flip_signal,3189
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,valid_candidate,178
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,signal_reserved,178
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,portfolio_selected,178
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,trades_taken,177
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,candidate_invalid,3011
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,position_cap_reject,1
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,risk_reject,0
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,order_failure,0
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,expired,8
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,parent_invalidated,77
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,base_first_child_flip_mode0,signals_consumed,3197
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,symbols_scanned,445734
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_anchor_states_available,4470
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_flips_detected,4470
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_wave1_confirmed,4470
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_wave2_pending,4469
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_wave2_started_first_close,0
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_wave2_started_confirmed_pivot,4319
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_wave2_started_child_trend,0
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,child_countertrend_confirmed,4292
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,child_anchor_created,3890
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,child_anchor_updated,4239
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,child_flip_detected,3164
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,fresh_first_flip_signal,3072
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,valid_candidate,166
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,signal_reserved,166
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,portfolio_selected,166
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,trades_taken,165
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,candidate_invalid,2906
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,position_cap_reject,1
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,risk_reject,0
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,order_failure,0
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,expired,92
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,parent_invalidated,149
full2025_g_base_first_child_flip_mode1,full2025_validation,g_base_first_child_flip_mode1,base_first_child_flip_mode1,signals_consumed,3164
full2025_h_base_first_child_flip_mode2,full2025_validation,h_base_first_child_flip_mode2,base_first_child_flip_mode2,symbols_scanned,445734
full2025_h_base_first_child_flip_mode2,full2025_validation,h_base_first_child_flip_mode2,base_first_child_flip_mode2,parent_anchor_states_available,4453
full2025_h_base_first_child_flip_mode2,full2025_validation,h_base_first_child_flip_mode2,base_first_child_flip_mode2,parent_flips_detected,4453
