run_id,period_id,variant,symbol,stage,count
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,parent_wave1_confirmed,725
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,parent_wave2_pending,725
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,parent_wave2_started_child_trend,1284
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,portfolio_selected,10
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,signal_reserved,10
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,trades_taken,10
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,AUDJPY,valid_candidate,10
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,candidate_invalid,525
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,child_anchor_created,667
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,child_anchor_updated,714
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,child_countertrend_confirmed,1381
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,child_flip_detected,537
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,fresh_first_flip_signal,537
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,parent_flips_detected,740
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,parent_invalidated,73
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,parent_wave1_confirmed,740
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,parent_wave2_pending,738
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,parent_wave2_started_child_trend,1334
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,portfolio_selected,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,signal_reserved,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,trades_taken,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURJPY,valid_candidate,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,candidate_invalid,515
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,child_anchor_created,684
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,child_anchor_updated,708
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,child_countertrend_confirmed,1391
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,child_flip_detected,534
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,fresh_first_flip_signal,534
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,parent_flips_detected,763
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,parent_invalidated,85
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,parent_wave1_confirmed,763
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,parent_wave2_pending,762
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,parent_wave2_started_child_trend,1366
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,portfolio_selected,19
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,signal_reserved,19
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,trades_taken,19
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EURUSD,valid_candidate,19
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,candidate_invalid,544
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,child_anchor_created,685
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,child_anchor_updated,752
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,child_countertrend_confirmed,1437
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,child_flip_detected,559
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,expired,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,fresh_first_flip_signal,558
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,parent_flips_detected,757
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,parent_invalidated,72
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,parent_wave1_confirmed,757
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,parent_wave2_pending,756
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,parent_wave2_started_child_trend,1370
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,portfolio_selected,13
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,signal_reserved,14
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,trades_taken,13
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPJPY,valid_candidate,14
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,candidate_invalid,493
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,child_anchor_created,664
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,child_anchor_updated,633
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,child_countertrend_confirmed,1297
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,child_flip_detected,505
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,expired,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,fresh_first_flip_signal,505
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,parent_flips_detected,772
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,parent_invalidated,107
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,parent_wave1_confirmed,772
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,parent_wave2_pending,771
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,parent_wave2_started_child_trend,1328
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,portfolio_selected,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,signal_reserved,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,trades_taken,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,GBPUSD,valid_candidate,12
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,candidate_invalid,395
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,child_anchor_created,622
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,child_anchor_updated,633
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,child_countertrend_confirmed,1255
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,child_flip_detected,502
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,fresh_first_flip_signal,502
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,parent_flips_detected,696
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,parent_invalidated,75
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,parent_wave1_confirmed,696
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,parent_wave2_pending,693
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,parent_wave2_started_child_trend,1244
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,portfolio_selected,107
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,position_cap_reject,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,signal_reserved,107
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,trades_taken,106
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,USDJPY,valid_candidate,107
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,child_anchor_created,138
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,child_countertrend_confirmed,138
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,child_flip_detected,80
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,expired,78
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,fresh_first_flip_signal,80
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,parent_flips_detected,172
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,parent_invalidated,4
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,parent_wave1_confirmed,172
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,parent_wave2_pending,172
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,AUDJPY,parent_wave2_started_first_close,287
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,child_anchor_created,138
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,child_countertrend_confirmed,138
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,child_flip_detected,82
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,expired,78
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,fresh_first_flip_signal,82
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,parent_flips_detected,180
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,parent_invalidated,5
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,parent_wave1_confirmed,180
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,parent_wave2_pending,180
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURJPY,parent_wave2_started_first_close,286
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,child_anchor_created,145
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,child_countertrend_confirmed,145
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,child_flip_detected,91
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,expired,84
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,fresh_first_flip_signal,91
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,parent_flips_detected,188
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,parent_invalidated,2
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,parent_wave1_confirmed,188
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,parent_wave2_pending,188
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EURUSD,parent_wave2_started_first_close,313
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,child_anchor_created,156
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,child_countertrend_confirmed,156
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,child_flip_detected,101
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,expired,94
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,fresh_first_flip_signal,101
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,parent_flips_detected,192
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,parent_invalidated,3
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,parent_wave1_confirmed,192
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,parent_wave2_pending,192
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPJPY,parent_wave2_started_first_close,323
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,child_anchor_created,137
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,child_countertrend_confirmed,137
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,child_flip_detected,73
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,expired,69
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,fresh_first_flip_signal,73
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,parent_flips_detected,182
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,parent_invalidated,2
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,parent_wave1_confirmed,182
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,parent_wave2_pending,182
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,GBPUSD,parent_wave2_started_first_close,295
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,child_anchor_created,133
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,child_countertrend_confirmed,133
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,child_flip_detected,86
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,expired,81
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,fresh_first_flip_signal,86
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,parent_flips_detected,179
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,parent_invalidated,3
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,parent_wave1_confirmed,179
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,parent_wave2_pending,179
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,USDJPY,parent_wave2_started_first_close,288
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,child_anchor_created,153
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,child_anchor_updated,180
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,child_countertrend_confirmed,333
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,child_flip_detected,126
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,expired,121
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,fresh_first_flip_signal,126
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,parent_flips_detected,171
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,parent_invalidated,4
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,parent_wave1_confirmed,171
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,parent_wave2_pending,170
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,AUDJPY,parent_wave2_started_first_close,322
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,child_anchor_created,161
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,child_anchor_updated,181
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,child_countertrend_confirmed,342
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,child_flip_detected,132
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,expired,125
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,fresh_first_flip_signal,131
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,parent_flips_detected,180
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,parent_invalidated,5
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,parent_wave1_confirmed,180
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,parent_wave2_pending,179
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURJPY,parent_wave2_started_first_close,338
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,child_anchor_created,160
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,child_anchor_updated,194
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,child_countertrend_confirmed,354
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,child_flip_detected,131
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,expired,124
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,fresh_first_flip_signal,131
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,parent_flips_detected,188
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,parent_invalidated,2
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,parent_wave1_confirmed,188
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,parent_wave2_pending,186
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EURUSD,parent_wave2_started_first_close,348
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,child_anchor_created,173
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,child_anchor_updated,182
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,child_countertrend_confirmed,355
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,child_flip_detected,144
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,expired,138
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,fresh_first_flip_signal,144
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,parent_flips_detected,192
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,parent_invalidated,3
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,parent_wave1_confirmed,192
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,parent_wave2_pending,191
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPJPY,parent_wave2_started_first_close,362
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,child_anchor_created,153
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,child_anchor_updated,160
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,child_countertrend_confirmed,313
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,child_flip_detected,119
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,expired,111
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,fresh_first_flip_signal,119
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,parent_flips_detected,182
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,parent_invalidated,3
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,parent_wave1_confirmed,182
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,parent_wave2_pending,181
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,GBPUSD,parent_wave2_started_first_close,333
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,child_anchor_created,150
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,child_anchor_updated,168
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,child_countertrend_confirmed,318
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,child_flip_detected,127
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,expired,122
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,fresh_first_flip_signal,126
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,parent_flips_detected,179
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,parent_invalidated,3
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,parent_wave1_confirmed,179
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,parent_wave2_pending,176
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,USDJPY,parent_wave2_started_first_close,327
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,child_anchor_created,152
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,child_anchor_updated,179
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,child_countertrend_confirmed,331
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,child_flip_detected,125
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,expired,120
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,fresh_first_flip_signal,123
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,parent_flips_detected,169
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,parent_invalidated,7
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,parent_wave1_confirmed,169
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,parent_wave2_pending,169
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,AUDJPY,parent_wave2_started_confirmed_pivot,314
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,child_anchor_created,159
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,child_anchor_updated,181
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,child_countertrend_confirmed,340
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,child_flip_detected,130
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,expired,123
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,fresh_first_flip_signal,129
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,parent_flips_detected,176
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,parent_invalidated,9
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,parent_wave1_confirmed,176
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,parent_wave2_pending,176
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURJPY,parent_wave2_started_confirmed_pivot,326
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,child_anchor_created,159
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,child_anchor_updated,194
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,child_countertrend_confirmed,353
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,child_flip_detected,130
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,expired,123
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,fresh_first_flip_signal,124
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,parent_flips_detected,186
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,parent_invalidated,5
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,parent_wave1_confirmed,186
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,parent_wave2_pending,186
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EURUSD,parent_wave2_started_confirmed_pivot,340
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,child_anchor_created,171
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,child_anchor_updated,180
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,child_countertrend_confirmed,351
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,child_flip_detected,141
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,expired,135
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,fresh_first_flip_signal,140
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,parent_flips_detected,190
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,parent_invalidated,7
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,parent_wave1_confirmed,190
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,parent_wave2_pending,190
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPJPY,parent_wave2_started_confirmed_pivot,354
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,child_anchor_created,151
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,child_anchor_updated,157
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,child_countertrend_confirmed,308
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,child_flip_detected,118
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,expired,110
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,GBPUSD,fresh_first_flip_signal,116
