run_id,period_id,variant,previous_state,strategy_state,reason,count
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,confirmed_wave1_terminal_pivot,1075
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,939
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE2_ACTIVE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,97
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,39
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,confirmed_wave1_terminal_pivot,1036
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,745
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,38
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,105
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,618
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,44
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,761
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,43
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,105
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,618
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,44
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,761
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,43
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,entry_or_stop_anchor_invalid,89
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,612
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,56
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,10
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,1
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,761
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,10
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,105
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,618
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,44
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,761
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,43
