period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_child_flip_signal_age,avg_parent_wave2_age
full2025_validation,j_parent_stop_extreme_mode2,london_newyork_overlap,7,1,0.14285714285714285,-103.06,8.6,-111.66,0.077019523553645,-0.6227348571428571,110.06,1.1006,-0.9363983281846265,0.25294314285714287,-0.8400462857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,17.428571428571427,0.0,0.5714285714285714
full2025_validation,j_parent_stop_extreme_mode2,new_york,4,1,0.25,-12.879999999999999,21.41,-34.29,0.6243802857976086,-0.13975525,25.79,0.2579,-0.49941837921675064,0.566592,-0.576603,0.5,0.5,0.25,0.0,0.0,0.25,0.75,23.0,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,tokyo,15,8,0.5333333333333333,121.11999999999998,209.55,-88.43,2.3696709261562816,0.33555619999999997,46.32,0.4632,2.6148531951640757,0.7741534,-0.4995710666666667,0.6,0.5333333333333333,0.4666666666666667,0.0,0.3333333333333333,0.13333333333333333,0.5333333333333333,21.0,0.0,0.6
full2025_validation,k_one_symbol_mode2,london,30,13,0.43333333333333335,-134.0,235.45000000000005,-369.45000000000005,0.6372986872377859,-0.1897536,151.60999999999999,1.5161,-0.8838467119583142,0.5433410000000001,-0.7745643333333333,0.5,0.3,0.2,0.0,0.2,0.5333333333333333,0.26666666666666666,16.833333333333332,0.0,0.03333333333333333
full2025_validation,k_one_symbol_mode2,london_newyork_overlap,50,20,0.4,-218.39000000000001,270.9,-489.28999999999996,0.5536593840053956,-0.18156478000000004,244.27,2.4427,-0.8940516641421378,0.5051258399999999,-0.65752968,0.42,0.2,0.14,0.0,0.08,0.34,0.58,22.96,0.0,0.12
full2025_validation,k_one_symbol_mode2,new_york,23,12,0.5217391304347826,-17.429999999999986,127.19999999999999,-144.63,0.8794855839037543,-0.025664956521739116,119.52999999999999,1.1952999999999998,-0.1458211327700158,0.526769,-0.5428387391304348,0.34782608695652173,0.21739130434782608,0.21739130434782608,0.0,0.08695652173913043,0.17391304347826086,0.7391304347826086,25.0,0.0,0.0
full2025_validation,k_one_symbol_mode2,off_session,8,5,0.625,71.39999999999999,127.08,-55.68000000000001,2.2823275862068964,0.39464750000000004,31.0,0.31,2.3032258064516125,0.7837232500000001,-0.6594215,0.5,0.5,0.5,0.0,0.5,0.25,0.25,18.25,0.0,0.0
full2025_validation,k_one_symbol_mode2,tokyo,61,25,0.4098360655737705,-232.57999999999998,438.2700000000001,-670.8499999999999,0.6533055079376913,-0.1611884918032787,314.78000000000003,3.1478000000000006,-0.7388652392146895,0.5698316557377051,-0.6356272459016394,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.0,0.13114754098360656,0.39344262295081966,0.47540983606557374,20.60655737704918,0.0,0.16393442622950818
q1_quick,f_base_first_child_flip_mode0,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,8.0
q1_quick,f_base_first_child_flip_mode0,london_newyork_overlap,18,6,0.3333333333333333,-127.22,92.19,-219.41000000000003,0.42017228020600694,-0.2969937222222222,188.51,1.8851,-0.6748713596095698,0.45600638888888884,-0.6096785555555555,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.4444444444444444,0.5,21.38888888888889,0.0,2.0
q1_quick,f_base_first_child_flip_mode0,new_york,7,4,0.5714285714285714,17.390000000000008,46.92,-29.53,1.588892651540806,0.11791257142857148,25.95,0.2595,0.6701348747591526,0.5121594285714286,-0.5018291428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,23.142857142857142,0.0,1.4285714285714286
q1_quick,f_base_first_child_flip_mode0,off_session,2,2,1.0,39.97,39.97,0,inf,0.826197,0.0,0.0,inf,0.8818119999999999,-0.6712145,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,1.0
q1_quick,f_base_first_child_flip_mode0,tokyo,14,4,0.2857142857142857,-173.88,40.96,-214.83999999999997,0.19065350958853103,-0.5433940714285714,192.63,1.9263,-0.9026631365830867,0.3942664285714286,-0.7072234999999999,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.0,0.5714285714285714,0.42857142857142855,18.928571428571427,0.0,2.4285714285714284
q1_quick,g_base_first_child_flip_mode1,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,london_newyork_overlap,16,4,0.25,-200.85000000000002,40.41,-241.26000000000002,0.1674956478487938,-0.5329169375,231.17000000000002,2.3117,-0.8688411126011161,0.31050212499999996,-0.7048979999999999,0.25,0.0625,0.0625,0.0,0.0,0.5625,0.4375,20.0,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,new_york,7,4,0.5714285714285714,17.580000000000005,47.11,-29.53,1.5953267863189975,0.11791257142857148,25.95,0.2595,0.6774566473988441,0.5121594285714286,-0.5018291428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,23.142857142857142,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,off_session,2,2,1.0,37.68,37.68,0,inf,0.826197,0.0,0.0,inf,0.8818119999999999,-0.6712145,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,tokyo,11,3,0.2727272727272727,-159.54999999999998,28.98,-188.52999999999997,0.15371558903092347,-0.6127823636363636,166.32,1.6632,-0.9592953342953342,0.3766895454545454,-0.7478912727272727,0.45454545454545453,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,18.636363636363637,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,london_newyork_overlap,17,5,0.29411764705882354,-148.34,71.38,-219.72,0.324868013835791,-0.36699352941176466,209.63,2.0963,-0.7076277250393551,0.4065088823529412,-0.6308746470588236,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.47058823529411764,20.88235294117647,0.0,0.11764705882352941
q1_quick,h_base_first_child_flip_mode2,new_york,7,4,0.5714285714285714,17.390000000000008,46.92,-29.53,1.588892651540806,0.11791257142857148,25.95,0.2595,0.6701348747591526,0.5121594285714286,-0.5018291428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,23.142857142857142,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,off_session,2,2,1.0,39.97,39.97,0,inf,0.826197,0.0,0.0,inf,0.8818119999999999,-0.6712145,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,tokyo,15,5,0.3333333333333333,-164.48,55.45,-219.92999999999998,0.25212567635156646,-0.4657880666666666,183.23,1.8322999999999998,-0.8976695955902417,0.43106306666666666,-0.6644891333333334,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.4666666666666667,19.666666666666668,0.0,0.26666666666666666
q1_quick,i_child_stop_extreme_mode2,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
q1_quick,i_child_stop_extreme_mode2,london_newyork_overlap,17,5,0.29411764705882354,-148.34,71.38,-219.72,0.324868013835791,-0.36699352941176466,209.63,2.0963,-0.7076277250393551,0.4065088823529412,-0.6308746470588236,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.47058823529411764,20.88235294117647,0.0,0.11764705882352941
q1_quick,i_child_stop_extreme_mode2,new_york,7,4,0.5714285714285714,17.390000000000008,46.92,-29.53,1.588892651540806,0.11791257142857148,25.95,0.2595,0.6701348747591526,0.5121594285714286,-0.5018291428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,23.142857142857142,0.0,0.0
q1_quick,i_child_stop_extreme_mode2,off_session,2,2,1.0,39.97,39.97,0,inf,0.826197,0.0,0.0,inf,0.8818119999999999,-0.6712145,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,i_child_stop_extreme_mode2,tokyo,15,5,0.3333333333333333,-164.48,55.45,-219.92999999999998,0.25212567635156646,-0.4657880666666666,183.23,1.8322999999999998,-0.8976695955902417,0.43106306666666666,-0.6644891333333334,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.4666666666666667,19.666666666666668,0.0,0.26666666666666666
q1_quick,j_parent_stop_extreme_mode2,london,1,1,1.0,35.25,35.25,0,inf,1.419729,0.0,0.0,inf,1.272861,-0.088121,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
q1_quick,j_parent_stop_extreme_mode2,london_newyork_overlap,2,0,0.0,-44.93,0,-44.93,0.0,-0.9997235,44.93,0.4493,-1.0,0.014065,-0.984658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
q1_quick,j_parent_stop_extreme_mode2,new_york,1,0,0.0,-23.39,0,-23.39,0.0,-1.003226,23.39,0.2339,-1.0,0.0,-0.982699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
q1_quick,j_parent_stop_extreme_mode2,tokyo,6,3,0.5,33.730000000000004,88.56,-54.83,1.6151741747218678,0.23436366666666666,46.32,0.4632,0.7281951640759932,0.7235313333333333,-0.6133108333333332,0.5,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5,18.5,0.0,0.6666666666666666
q1_quick,k_one_symbol_mode2,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
q1_quick,k_one_symbol_mode2,london_newyork_overlap,17,5,0.29411764705882354,-148.34,71.38,-219.72,0.324868013835791,-0.36699352941176466,209.63,2.0963,-0.7076277250393551,0.4065088823529412,-0.6308746470588236,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.47058823529411764,20.88235294117647,0.0,0.11764705882352941
q1_quick,k_one_symbol_mode2,new_york,7,4,0.5714285714285714,17.390000000000008,46.92,-29.53,1.588892651540806,0.11791257142857148,25.95,0.2595,0.6701348747591526,0.5121594285714286,-0.5018291428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,23.142857142857142,0.0,0.0
q1_quick,k_one_symbol_mode2,off_session,2,2,1.0,39.97,39.97,0,inf,0.826197,0.0,0.0,inf,0.8818119999999999,-0.6712145,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,k_one_symbol_mode2,tokyo,15,5,0.3333333333333333,-164.48,55.45,-219.92999999999998,0.25212567635156646,-0.4657880666666666,183.23,1.8322999999999998,-0.8976695955902417,0.43106306666666666,-0.6644891333333334,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.4666666666666667,19.666666666666668,0.0,0.26666666666666666
