episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_913","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743092920250_19592","8973","USDJPY","LONG","1743092920000","1743092920250","1743092920070","1743092920884","1743092920884","1743092921157","1743092921158","150.8000000000","150.8170000000","0.0170000000","0.0735810805","0.244628101134","1.000000000000","1743092920884","1743092920884","0.0010000000","0.0000000000","0.0680000000","0.0820000000","0.924150604285","1.114416905167","ENTRY_SPREAD","SL_FIRST","1743093168941","TP_FIRST","1743093183286","COMPLETE_3600S","9655","0","0","0","0","1743092951618","0.0000000000","0.0330000000","0.0000000000","0.0190000000","1743092981115","0.0000000000","0.0330000000","0.0000000000","0.0190000000","1743093040964","0.0000000000","0.0500000000","0.0160000000","0.0290000000","1743093221061","0.0120000000","0.1730000000","0.1400000000","0.0470000000","1743093521010","0.0120000000","0.2100000000","0.1740000000","0.0470000000","1743093821129","0.0120000000","0.2430000000","0.2100000000","0.0470000000","1743094720974","0.0570000000","0.2430000000","0.2100000000","0.0900000000","1743096521133","0.1380000000","0.2430000000","0.2100000000","0.1730000000","169215","89464","1493781","91092","1527219","246250","1535469","247784","1535469","249780","1693183","261413","2746490","261877","2979118","265876","0.2430000000","0.0190000000","0.2430000000","0.0470000000","0.2430000000","0.0470000000","0.2430000000","0.0470000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_214","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743093063500_19593","8974","EURUSD","LONG","1743093063250","1743093063500","1743093063235","1743093064204","1743093064204","1743093064204","1743093064440","1.0779700000","1.0781500000","0.0001800000","0.0005020424","0.358535425972","1.000000000000","1743093064204","1743093064204","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.434141703889","1.732921225534","ENTRY_SPREAD","TP_FIRST","1743093703701","SL_FIRST","1743093405445","COMPLETE_3600S","4169","0","0","0","0","1743093095380","0.0000000000","0.0003900000","0.0000300000","0.0002000000","1743093124427","0.0000000000","0.0003900000","0.0000300000","0.0002000000","1743093189962","0.0000000000","0.0003900000","0.0000300000","0.0002000000","1743093365538","0.0000400000","0.0003900000","0.0000300000","0.0004000000","1743093664610","0.0008600000","0.0003900000","0.0000300000","0.0012200000","1743093964428","0.0014600000","0.0003900000","0.0000300000","0.0018200000","1743094865266","0.0014900000","0.0005900000","0.0002300000","0.0018500000","1743096664818","0.0014900000","0.0005900000","0.0002300000","0.0018500000","309988","1478366","310847","1480233","329357","1486661","333170","1487136","335803","","341241","","469418","","553759","","0.0003900000","0.0018500000","0.0003900000","0.0018500000","0.0003900000","0.0018500000","0.0003900000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_280","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743093374000_19603","8979","USDCHF","LONG","1743093373750","1743093374000","1743093373649","1743093375051","1743093375051","1743093375181","1743093375304","0.8828500000","0.8831000000","0.0002500000","0.0003736092","0.669148406700","1.000000000000","1743093375051","1743093375051","0.0000100000","0.0000000000","0.0010000000","0.0012000000","2.676593626800","3.211912352161","ENTRY_SPREAD","SL_FIRST","1743093722647","SL_FIRST","1743096786808","COMPLETE_3600S","3871","0","0","0","0","1743093405412","0.0000000000","0.0003400000","0.0000000000","0.0003100000","1743093435458","0.0000000000","0.0003400000","0.0000000000","0.0003100000","1743093495580","0.0000000000","0.0003400000","0.0000000000","0.0003100000","1743093675638","0.0000000000","0.0007800000","0.0002900000","0.0003100000","1743093975075","0.0000000000","0.0011800000","0.0006900000","0.0003100000","1743094275844","0.0000000000","0.0011800000","0.0006900000","0.0003100000","1743095175462","0.0000900000","0.0011800000","0.0006900000","0.0005800000","1743096976955","0.0007700000","0.0011800000","0.0006900000","0.0012600000","1175941","169436","1176287","189239","2779034","192489","2793401","217046","2807402","225717","2879275","244871","3373836","328639","3456905","356227","0.0011800000","0.0003100000","0.0011800000","0.0003100000","0.0011800000","0.0003100000","0.0011800000","0.0003100000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_554","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743093811000_19605","8981","USDCAD","SHORT","1743093810750","1743093811000","1743093810775","1743093813042","1743093813042","1743093813413","1743093814677","1.4323500000","1.4326200000","0.0002700000","0.0006129951","0.391520229939","0.000000000000","1743093813042","1743093813042","0.0000100000","0.0000000000","0.0010800000","0.0013000000","1.761841034728","2.120734578838","ENTRY_SPREAD","TP_FIRST","1743094453232","SL_FIRST","1743093970336","COMPLETE_3600S","6952","0","0","0","0","1743093843485","0.0000000000","0.0003200000","0.0000000000","0.0003900000","1743093873616","0.0000500000","0.0003200000","0.0000000000","0.0006000000","1743093933075","0.0000900000","0.0003200000","0.0000000000","0.0006400000","1743094113116","0.0005600000","0.0003200000","0.0000000000","0.0011200000","1743094413446","0.0011800000","0.0003200000","0.0000000000","0.0017200000","1743094713221","0.0015900000","0.0003200000","0.0000000000","0.0021400000","1743095613248","0.0015900000","0.0003200000","0.0000000000","0.0021400000","1743097413404","0.0015900000","0.0006300000","0.0000900000","0.0021400000","95561","2414106","137156","","140613","","140878","","145415","","151175","","409068","","427310","","0.0003200000","","0.0003200000","","0.0003200000","","0.0003200000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_914","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743094212000_19608","8984","USDJPY","LONG","1743094211750","1743094212000","1743094211839","1743094213820","1743094213820","1743094213960","1743094214122","150.7640000000","150.7830000000","0.0190000000","0.0899797295","0.200045055615","1.000000000000","1743094213820","1743094213820","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.844634679262","1.022452506476","ENTRY_SPREAD","TP_FIRST","1743094856950","SL_FIRST","1743094408251","COMPLETE_3600S","9059","0","0","0","0","1743094244241","0.0270000000","0.0220000000","0.0000000000","0.0630000000","1743094274003","0.0270000000","0.0220000000","0.0000000000","0.0630000000","1743094333866","0.0270000000","0.0220000000","0.0000000000","0.0630000000","1743094513888","0.0820000000","0.0220000000","0.0000000000","0.1190000000","1743094814128","0.0910000000","0.0220000000","0.0000000000","0.1260000000","1743095114240","0.1060000000","0.0220000000","0.0000000000","0.1440000000","1743096013943","0.1720000000","0.0240000000","0.0000000000","0.2090000000","1743097815327","0.2370000000","0.0240000000","0.0000000000","0.2740000000","13999","","17689","","30281","","193882","","200978","","242666","","400380","","1671574","","0.0220000000","","0.0220000000","","0.0220000000","","0.0220000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_445","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743094241750_19609","8985","AUDUSD","LONG","1743094241500","1743094241750","1743094241605","1743094242311","1743094242311","1743094242886","1743094243356","0.6301200000","0.6303400000","0.0002200000","0.0003230224","0.681067266072","0.000000000000","1743094242311","1743094242311","0.0000100000","0.0000000000","0.0008800000","0.0010600000","2.724269064288","3.281505918347","ENTRY_SPREAD","SL_FIRST","1743095399387","TIMEOUT","","COMPLETE_3600S","4562","0","0","0","0","1743094272820","0.0000000000","0.0002100000","0.0000000000","0.0002900000","1743094303284","0.0000000000","0.0002200000","0.0000000000","0.0003400000","1743094362591","0.0000000000","0.0004700000","0.0000300000","0.0003400000","1743094542342","0.0000000000","0.0005900000","0.0001400000","0.0003400000","1743094842512","0.0000000000","0.0005900000","0.0001500000","0.0003400000","1743095143503","0.0000100000","0.0005900000","0.0001500000","0.0004500000","1743096042426","0.0000100000","0.0009900000","0.0005500000","0.0004500000","1743097842537","0.0001000000","0.0009900000","0.0005500000","0.0005400000","3078915","134928","3395921","145377","3529058","146547","","156274","","991568","","993551","","1003578","","1158284","0.0009900000","0.0003400000","0.0009900000","0.0003400000","","0.0003400000","","0.0004500000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_215","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743094332000_19611","8987","EURUSD","SHORT","1743094331750","1743094332000","1743094331928","1743094333684","1743094333684","1743094333684","1743094333905","1.0785500000","1.0787300000","0.0001800000","0.0005783811","0.311213509248","1.000000000000","1743094333684","1743094333684","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.244854036994","1.504198628033","ENTRY_SPREAD","SL_FIRST","1743097899989","SL_FIRST","1743094411706","COMPLETE_3600S","4024","0","0","0","0","1743094363819","0.0000800000","0.0002200000","0.0000000000","0.0004400000","1743094394987","0.0002400000","0.0002200000","0.0000000000","0.0006000000","1743094455207","0.0005400000","0.0002200000","0.0000000000","0.0009000000","1743094633924","0.0008100000","0.0002200000","0.0000000000","0.0011700000","1743094934120","0.0008100000","0.0002200000","0.0000000000","0.0011700000","1743095234614","0.0008100000","0.0004000000","0.0000400000","0.0011700000","1743096133804","0.0008100000","0.0004000000","0.0000400000","0.0011700000","1743097933783","0.0008100000","0.0009800000","0.0006200000","0.0011700000","20204","3513448","33299","3527543","42371","3554239","43510","3554451","66017","3557171","85818","3571375","208886","3597710","","","0.0002200000","0.0011700000","0.0002200000","0.0011700000","0.0002200000","0.0011700000","0.0002200000","0.0011700000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_281","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743094457250_19617","8989","USDCHF","LONG","1743094457000","1743094457250","1743094457027","1743094458353","1743094458353","1743094458686","1743094458852","0.8829000000","0.8831400000","0.0002400000","0.0004111405","0.608064671602","0.000000000000","1743094458353","1743094458353","0.0000100000","0.0000000000","0.0009600000","0.0011600000","2.334968338952","2.821420076234","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1743096803745","COMPLETE_3600S","3582","0","0","0","0","1743094490784","0.0000000000","0.0002900000","0.0000000000","0.0002700000","1743094518879","0.0000000000","0.0002900000","0.0000000000","0.0002900000","1743094579218","0.0000500000","0.0002900000","0.0000000000","0.0005300000","1743094758928","0.0000500000","0.0003800000","0.0000000000","0.0005300000","1743095059001","0.0000500000","0.0004200000","0.0000000000","0.0005300000","1743095358545","0.0000500000","0.0006700000","0.0001900000","0.0005300000","1743096258531","0.0002900000","0.0006700000","0.0001900000","0.0007800000","1743098059582","0.0007700000","0.0007800000","0.0003000000","0.0012700000","92782","854558","1695529","871477","1721540","884679","1726994","887035","1729563","3400161","2272132","","2304475","","2503118","","0.0006700000","0.0005300000","0.0006700000","0.0005300000","0.0006700000","0.0005300000","0.0006700000","0.0012700000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_346","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743094551750_19622","8991","GBPUSD","SHORT","1743094551500","1743094551750","1743094551717","1743094552083","1743094552083","1743094552214","1743094552548","1.2928400000","1.2930400000","0.0002000000","0.0006341512","0.315382199393","1.000000000000","1743094552083","1743094552083","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.261528797572","1.513834557086","ENTRY_SPREAD","SL_FIRST","1743097095514","SL_FIRST","1743095423263","COMPLETE_3600S","4260","0","0","0","0","1743094582330","0.0000000000","0.0004300000","0.0000300000","0.0002100000","1743094612540","0.0000000000","0.0004800000","0.0000800000","0.0002100000","1743094674690","0.0000000000","0.0004800000","0.0000800000","0.0002100000","1743094860321","0.0000000000","0.0004800000","0.0000800000","0.0003800000","1743095152551","0.0000000000","0.0007400000","0.0003400000","0.0003800000","1743095452209","0.0004400000","0.0007400000","0.0003400000","0.0008400000","1743096352163","0.0004700000","0.0007400000","0.0003400000","0.0008700000","1743098152359","0.0004700000","0.0020900000","0.0016900000","0.0008700000","684223","44507","689972","402664","690210","403831","698926","419303","864056","422666","","2548232","","2609207","","2793857","0.0007400000","0.0003800000","0.0007400000","0.0003800000","0.0007400000","0.0003800000","0.0007400000","0.0003800000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_555","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743094818000_19636","8998","USDCAD","LONG","1743094817750","1743094818000","1743094817943","1743094820602","1743094820602","1743094820728","1743094821166","1.4311600000","1.4314100000","0.0002500000","0.0006768636","0.384124685488","1.000000000000","1743094820602","1743094820602","0.0000100000","0.0000000000","0.0010000000","0.0012000000","1.477402636490","1.772883163789","ENTRY_SPREAD","TP_FIRST","1743096220408","SL_FIRST","1743095247191","COMPLETE_3600S","6227","0","0","0","0","1743094850699","0.0000000000","0.0003600000","0.0000000000","0.0004600000","1743094882190","0.0000000000","0.0003800000","0.0000000000","0.0004600000","1743094940879","0.0000000000","0.0006100000","0.0000900000","0.0004600000","1743095120679","0.0000100000","0.0006500000","0.0001400000","0.0005200000","1743095420916","0.0007600000","0.0006500000","0.0001400000","0.0012900000","1743095721410","0.0009600000","0.0006500000","0.0001400000","0.0014500000","1743096622226","0.0013000000","0.0006500000","0.0001400000","0.0018200000","1743098422721","0.0013000000","0.0011100000","0.0006000000","0.0018200000","337708","85996","340537","150611","351957","2928731","352173","3120499","419553","3120499","426463","3148886","578684","","1288830","","0.0006500000","0.0004600000","0.0006500000","0.0018200000","0.0006500000","0.0018200000","0.0006500000","0.0018200000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_915","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743095217000_19643","9005","USDJPY","LONG","1743095216750","1743095217000","1743095216678","1743095218061","1743095218061","1743095218346","1743095219208","150.8070000000","150.8260000000","0.0190000000","0.0891047623","0.202009404757","1.000000000000","1743095218061","1743095218061","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.852928597864","1.032492513204","ENTRY_SPREAD","TP_FIRST","1743095885534","SL_FIRST","1743095583717","COMPLETE_3600S","8639","0","0","0","0","1743095248162","0.0000000000","0.0310000000","0.0000000000","0.0340000000","1743095278988","0.0000000000","0.0310000000","0.0000000000","0.0340000000","1743095338712","0.0000000000","0.0570000000","0.0210000000","0.0360000000","1743095518355","0.0200000000","0.0670000000","0.0300000000","0.0570000000","1743095818183","0.0790000000","0.0670000000","0.0300000000","0.1170000000","1743096118497","0.1290000000","0.0670000000","0.0300000000","0.1660000000","1743097018309","0.1570000000","0.0670000000","0.0300000000","0.1940000000","1743098818591","0.2240000000","0.0670000000","0.0300000000","0.2610000000","195061","82557","199609","94896","363600","124931","365371","","368697","","449301","","666967","","1544617","","0.0670000000","0.0360000000","0.0670000000","0.0360000000","0.0670000000","","0.0670000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_216","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743095882500_19648","9010","EURUSD","SHORT","1743095882250","1743095882500","1743095882248","1743095883245","1743095883245","1743095883245","1743095883482","1.0781300000","1.0783100000","0.0001800000","0.0006020373","0.298984801404","1.000000000000","1743095883245","1743095883245","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.195939205616","1.445093206785","ENTRY_SPREAD","SL_FIRST","1743097762248","TP_FIRST","1743097905059","COMPLETE_3600S","3642","0","0","0","0","1743095914163","0.0000100000","0.0002000000","0.0000000000","0.0003700000","1743095943826","0.0000100000","0.0002100000","0.0000000000","0.0003700000","1743096003550","0.0000100000","0.0002700000","0.0000000000","0.0003700000","1743096184280","0.0001500000","0.0003000000","0.0000000000","0.0005100000","1743096487054","0.0002200000","0.0003000000","0.0000000000","0.0005800000","1743096783494","0.0002900000","0.0003000000","0.0000000000","0.0006500000","1743097686068","0.0002900000","0.0005200000","0.0001600000","0.0006500000","1743099484883","0.0002900000","0.0016300000","0.0012700000","0.0006500000","213935","1337144","245628","1755437","306111","1822274","880204","1827986","","1877503","","1889193","","2004678","","2037802","0.0003000000","0.0006500000","0.0003000000","0.0006500000","0.0003000000","0.0006500000","","0.0006500000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_556","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743096265250_19650","9012","USDCAD","SHORT","1743096265000","1743096265250","1743096264783","1743096266578","1743096266578","1743096266781","1743096266832","1.4322400000","1.4325200000","0.0002800000","0.0006769819","0.428371855717","1.000000000000","1743096266578","1743096266578","0.0000100000","0.0000000000","0.0011200000","0.0013500000","1.654401649667","1.994144845580","ENTRY_SPREAD","TP_FIRST","1743097940961","SL_FIRST","1743097060106","COMPLETE_3600S","5947","0","0","0","0","1743096298523","0.0000000000","0.0003100000","0.0000000000","0.0003700000","1743096327226","0.0000000000","0.0004300000","0.0000000000","0.0003700000","1743096387644","0.0000000000","0.0004300000","0.0000000000","0.0003700000","1743096567614","0.0000000000","0.0005300000","0.0000000000","0.0004700000","1743096867521","0.0000700000","0.0005300000","0.0000000000","0.0006200000","1743097166787","0.0011800000","0.0005300000","0.0000000000","0.0017300000","1743098067606","0.0016800000","0.0005300000","0.0000000000","0.0022200000","1743099866703","0.0024600000","0.0005300000","0.0000000000","0.0030100000","513125","","671703","","713924","","746248","","762348","","777488","","817863","","828640","","0.0005300000","","0.0005300000","","0.0005300000","","0.0005300000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_446","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743096494250_19651","9013","AUDUSD","LONG","1743096494000","1743096494250","1743096493970","1743096495731","1743096495731","1743096499443","1743096499701","0.6297800000","0.6300100000","0.0002300000","0.0003537653","0.650148517402","1.000000000000","1743096495731","1743096495731","0.0000100000","0.0000000000","0.0009200000","0.0011100000","2.600594069607","3.137673279635","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1743097903990","COMPLETE_3600S","3874","0","0","0","0","1743096528298","0.0000000000","0.0002300000","0.0000000000","0.0002700000","1743096556146","0.0000000000","0.0002300000","0.0000000000","0.0003000000","1743096616125","0.0000000000","0.0002300000","0.0000000000","0.0003400000","1743096795761","0.0000000000","0.0003900000","0.0000000000","0.0003400000","1743097096165","0.0001200000","0.0003900000","0.0000000000","0.0005800000","1743097396405","0.0003900000","0.0003900000","0.0000000000","0.0008400000","1743098296493","0.0005800000","0.0003900000","0.0000000000","0.0010200000","1743100096563","0.0007400000","0.0003900000","0.0000000000","0.0011900000","581343","","595798","","596040","","597949","","623649","","686368","","822102","","1422489","","0.0003900000","","0.0003900000","","0.0003900000","","0.0003900000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_916","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743096550500_19652","9014","USDJPY","LONG","1743096550250","1743096550500","1743096550384","1743096551214","1743096551214","1743096551244","1743096554054","150.9440000000","150.9620000000","0.0180000000","0.0904553139","0.210048466807","0.000000000000","1743096551214","1743096551214","0.0010000000","0.0000000000","0.0720000000","0.0870000000","0.795973137374","0.961800874328","ENTRY_SPREAD","SL_FIRST","1743097177625","SL_FIRST","1743097529066","COMPLETE_3600S","7669","0","0","0","0","1743096581308","0.0000000000","0.0350000000","0.0000000000","0.0250000000","1743096612275","0.0000000000","0.0370000000","0.0030000000","0.0260000000","1743096671462","0.0000000000","0.0400000000","0.0030000000","0.0260000000","1743096851485","0.0210000000","0.0550000000","0.0180000000","0.0570000000","1743097151500","0.0210000000","0.0610000000","0.0240000000","0.0570000000","1743097451228","0.0210000000","0.1110000000","0.0750000000","0.0570000000","1743098351552","0.0880000000","0.1110000000","0.0750000000","0.1240000000","1743100151469","0.0880000000","0.1110000000","0.0750000000","0.1240000000","217492","150668","220724","506479","911270","623264","977822","626381","990329","661194","1573854","670222","","","","","0.0550000000","0.0570000000","0.1110000000","0.0570000000","0.1110000000","0.0570000000","0.1110000000","0.0570000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_217","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743097168000_19656","9017","EURUSD","SHORT","1743097167750","1743097168000","1743097167717","1743097169282","1743097169282","1743097169282","1743097170288","1.0781800000","1.0783600000","0.0001800000","0.0005535786","0.325157072749","1.000000000000","1743097169282","1743097169282","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.300628290997","1.571592518287","ENTRY_SPREAD","SL_FIRST","1743097768859","TP_FIRST","1743097921793","COMPLETE_3600S","3924","0","0","0","0","1743097201049","0.0000000000","0.0002900000","0.0000000000","0.0001800000","1743097229603","0.0000000000","0.0004000000","0.0000400000","0.0001800000","1743097294688","0.0000000000","0.0004000000","0.0000400000","0.0001800000","1743097469873","0.0000000000","0.0004000000","0.0000400000","0.0002700000","1743097769348","0.0001100000","0.0007300000","0.0003700000","0.0004700000","1743098069930","0.0001100000","0.0014000000","0.0010300000","0.0004700000","1743098969651","0.0001100000","0.0014000000","0.0010300000","0.0004700000","1743100770221","0.0001100000","0.0032700000","0.0029100000","0.0004700000","359889","469400","","527757","","537063","","569121","","591466","","603156","","718641","","747816","","0.0004700000","","0.0004700000","","0.0004700000","","0.0004700000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_347","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743097334500_19657","9018","GBPUSD","LONG","1743097334250","1743097334500","1743097334023","1743097342351","1743097342351","1743097342402","1743097345410","1.2939600000","1.2941600000","0.0002000000","0.0006146237","0.325402361338","1.000000000000","1743097342351","1743097342351","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.301609445352","1.561931334423","ENTRY_SPREAD","TP_FIRST","1743098876614","SL_FIRST","1743097904071","COMPLETE_3600S","4599","0","0","0","0","1743097373355","0.0000000000","0.0003500000","0.0000000000","0.0002500000","1743097402555","0.0000000000","0.0005600000","0.0001600000","0.0002500000","1743097462408","0.0000000000","0.0005600000","0.0001600000","0.0002500000","1743097642532","0.0000000000","0.0007400000","0.0003400000","0.0002500000","1743097943957","0.0005700000","0.0007400000","0.0003400000","0.0009700000","1743098243022","0.0005700000","0.0007400000","0.0003400000","0.0009700000","1743099147269","0.0012500000","0.0007400000","0.0003400000","0.0016500000","1743100942833","0.0047200000","0.0007400000","0.0003400000","0.0051200000","421504","42182","466147","42846","504807","186898","504807","209884","506634","226066","578526","","1459876","","1534212","","0.0007400000","0.0002500000","0.0007400000","0.0002500000","0.0007400000","0.0002500000","0.0007400000","0.0002500000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_557","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743097796000_19663","9023","USDCAD","LONG","1743097795750","1743097796000","1743097795896","1743097796159","1743097796159","1743097796383","1743097796937","1.4308500000","1.4311100000","0.0002600000","0.0006738214","0.415540372565","1.000000000000","1743097796159","1743097796159","0.0000100000","0.0000000000","0.0010400000","0.0012500000","1.543435669527","1.855090948952","ENTRY_SPREAD","SL_FIRST","1743099106344","SL_FIRST","1743098610010","COMPLETE_3600S","6552","0","0","0","0","1743097826266","0.0000000000","0.0003200000","0.0000000000","0.0004100000","1743097856557","0.0000000000","0.0003200000","0.0000000000","0.0005000000","1743097916223","0.0000000000","0.0004100000","0.0000000000","0.0005000000","1743098096291","0.0002500000","0.0008100000","0.0002900000","0.0007800000","1743098396178","0.0003000000","0.0008100000","0.0002900000","0.0008100000","1743098697352","0.0005400000","0.0008100000","0.0002900000","0.0010600000","1743099596508","0.0006200000","0.0016000000","0.0010700000","0.0011400000","1743101396163","0.0006200000","0.0019900000","0.0014700000","0.0011400000","248430","163793","255510","172736","279409","179554","452381","179778","756453","1309961","813627","1309961","","1310657","","1678160","0.0008100000","0.0005000000","0.0008100000","0.0005000000","0.0008100000","0.0005000000","0.0008100000","0.0011400000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_348","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743098342250_19669","9028","GBPUSD","SHORT","1743098342000","1743098342250","1743098341883","1743098344285","1743098344285","1743098344439","1743098344493","1.2945200000","1.2947200000","0.0002000000","0.0006130679","0.326228137211","1.000000000000","1743098344285","1743098344285","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.304912548842","1.565895058610","ENTRY_SPREAD","SL_FIRST","1743098876614","TP_FIRST","1743099352516","COMPLETE_3600S","5258","0","0","0","0","1743098375204","0.0000000000","0.0001900000","0.0000000000","0.0003500000","1743098404523","0.0000000000","0.0003600000","0.0000000000","0.0003500000","1743098464478","0.0000000000","0.0003600000","0.0000000000","0.0003500000","1743098645704","0.0000700000","0.0003600000","0.0000000000","0.0004700000","1743098944752","0.0000700000","0.0008600000","0.0004600000","0.0004700000","1743099245963","0.0000700000","0.0010900000","0.0006900000","0.0004700000","1743100144676","0.0000700000","0.0023500000","0.0019500000","0.0004700000","1743101944411","0.0000700000","0.0047900000","0.0043900000","0.0004700000","260851","457839","","461389","","462067","","464318","","467378","","553982","","762701","","1007627","","0.0004700000","","0.0004700000","","0.0004700000","","0.0004700000","tickshock-post-shock-excursion-v1"
