event_id,detector_version,market_cluster_id,market_overlap_event,symbol,direction,severity,trigger_horizon_ms,time_bucket,volatility_regime,statistical_shock,direction_available,directional_burst,activity_elevated,liquidity_normal,cost_feasible,common_strategy_eligible,detection_continuation_reachable,post_burst_continuation_reachable,pullback_continuation_reachable,failed_shock_reversal_reachable,strategy_signal,first_fail_reason,all_fail_reasons,candidate_msc,confirmed_msc,detection_entry_msc,post_burst_entry_msc,pullback_entry_msc,reversal_entry_msc,record_status
"ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741849974250_11956","TAIL_V1_PERSISTENT","5021","false","GBPUSD","SHORT","P990","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741849974000","1741849974250","1741849974300","1741849977456","","1741849980136","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741850182250_11957","TAIL_V1_PERSISTENT","5022","false","USDJPY","SHORT","P990","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850182000","1741850182250","1741850182408","1741850183136","","1741850183136","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741850223250_11960","TAIL_V1_PERSISTENT","5023","true","USDJPY","SHORT","P990","1000","1","HIGH","true","true","true","true","true","false","false","true","true","true","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741850223000","1741850223250","1741850223527","1741850231292","1741850240218","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741850223000_11959","TAIL_V1_PERSISTENT","5023","true","USDJPY","SHORT","P995","500","1","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850222750","1741850223000","1741850223527","1741850231292","","1741850231292","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741850222750_11958","TAIL_V1_PERSISTENT","5023","false","USDJPY","SHORT","P995","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850222500","1741850222750","1741850222754","1741850231292","","1741850231292","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741850375250_11961","TAIL_V1_PERSISTENT","5024","false","USDJPY","SHORT","P995","250","1","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850375000","1741850375250","1741850375305","1741850376987","","1741850376987","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741850375500_11962","TAIL_V1_PERSISTENT","5024","true","USDJPY","SHORT","P995","500","1","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850375250","1741850375500","1741850375511","1741850376987","","1741850376987","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741850688750_11963","TAIL_V1_PERSISTENT","5025","false","USDJPY","LONG","P999","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741850688500","1741850688750","1741850688940","1741850694239","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741850689000_11964","TAIL_V1_PERSISTENT","5025","true","USDJPY","LONG","P995","500","1","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741850688750","1741850689000","1741850689142","1741850694239","","1741850703830","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741851482000_11965","TAIL_V1_PERSISTENT","5026","false","USDJPY","LONG","P990","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741851481750","1741851482000","1741851482831","1741851486623","","1741851491506","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741851751250_11966","TAIL_V1_PERSISTENT","5027","false","USDJPY","LONG","P990","250","1","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741851751000","1741851751250","1741851751728","1741851752870","","1741851753314","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741852061500_11967","TAIL_V1_PERSISTENT","5028","false","USDJPY","SHORT","P990","250","1","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741852061250","1741852061500","1741852061802","1741852063595","","1741852071299","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741852470500_11968","TAIL_V1_PERSISTENT","5029","false","USDJPY","LONG","P995","250","1","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741852470250","1741852470500","1741852470628","1741852474416","","1741852474416","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741852582500_11969","TAIL_V1_PERSISTENT","5030","false","USDCAD","SHORT","P990","250","1","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741852582250","1741852582500","1741852582527","1741852588749","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741853083000_11970","TAIL_V1_PERSISTENT","5031","false","USDJPY","LONG","P995","250","2","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741853082750","1741853083000","1741853083065","1741853085087","","1741853087277","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741853609250_11971","TAIL_V1_PERSISTENT","5032","false","USDJPY","LONG","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","true","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853609000","1741853609250","1741853609356","1741853625705","1741853625705","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741853609500_11972","TAIL_V1_PERSISTENT","5032","true","USDJPY","LONG","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741853609250","1741853609500","1741853609604","1741853625705","","1741853625705","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741853769250_11973","TAIL_V1_PERSISTENT","5033","false","AUDUSD","SHORT","P995","250","2","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741853769000","1741853769250","1741853769860","1741853771887","","1741853771887","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741853866750_11974","TAIL_V1_PERSISTENT","5034","false","USDJPY","SHORT","P995","1000","2","HIGH","true","true","true","true","true","false","false","true","true","false","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853866500","1741853866750","1741853867256","1741853870346","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741853890250_11975","TAIL_V1_PERSISTENT","5035","false","USDJPY","SHORT","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853890000","1741853890250","1741853890302","1741853892576","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741853890500_11976","TAIL_V1_PERSISTENT","5035","true","USDJPY","SHORT","P995","500","2","NORMAL","true","true","true","true","true","false","false","true","true","false","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853890250","1741853890500","1741853890734","1741853892576","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741853891000_11978","TAIL_V1_PERSISTENT","5035","true","USDJPY","SHORT","P990","1000","2","HIGH","true","true","true","true","true","false","false","true","true","false","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853890750","1741853891000","1741853891227","1741853892576","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741853890750_11977","TAIL_V1_PERSISTENT","5035","true","USDJPY","SHORT","P995","1000","2","HIGH","true","true","true","true","true","false","false","true","true","false","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741853890500","1741853890750","1741853890953","1741853892576","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741853982000_11979","TAIL_V1_PERSISTENT","5036","false","EURUSD","SHORT","P995","250","2","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741853981750","1741853982000","1741853982034","1741853986707","","1741853993075","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741854181250_11980","TAIL_V1_PERSISTENT","5037","false","USDJPY","LONG","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741854181000","1741854181250","1741854181738","1741854184906","","1741854184906","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741854378250_11981","TAIL_V1_PERSISTENT","5038","false","AUDUSD","SHORT","P995","250","2","LOW","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741854378000","1741854378250","1741854379425","1741854387428","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741854378500_11982","TAIL_V1_PERSISTENT","5038","true","AUDUSD","SHORT","P990","500","2","NORMAL","true","true","false","true","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741854378250","1741854378500","1741854379425","1741854387428","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741854647000_11983","TAIL_V1_PERSISTENT","5039","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741854646750","1741854647000","1741854647844","1741854651935","","1741854651935","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741854709500_11984","TAIL_V1_PERSISTENT","5040","false","AUDUSD","SHORT","P995","250","2","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741854709250","1741854709500","1741854712805","1741854716205","","1741854719995","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741854891250_11985","TAIL_V1_PERSISTENT","5041","false","USDCAD","LONG","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741854891000","1741854891250","1741854891516","1741854896248","","1741854898697","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741855132500_11986","TAIL_V1_PERSISTENT","5042","false","GBPUSD","SHORT","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741855132250","1741855132500","1741855132659","1741855133254","","1741855137943","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741855177000_11987","TAIL_V1_PERSISTENT","5043","false","USDJPY","LONG","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741855176750","1741855177000","1741855177107","1741855179983","","1741855179983","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741855229000_11988","TAIL_V1_PERSISTENT","5044","false","USDCHF","SHORT","P990","250","2","LOW","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741855228750","1741855229000","1741855229905","1741855230665","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741855317750_11989","TAIL_V1_PERSISTENT","5045","false","USDJPY","SHORT","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741855317500","1741855317750","1741855317854","1741855318606","","1741855320250","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856226750_11990","TAIL_V1_PERSISTENT","5046","false","USDJPY","LONG","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856226500","1741856226750","1741856226856","1741856227955","","1741856230577","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741856227000_11991","TAIL_V1_PERSISTENT","5046","true","USDJPY","LONG","P990","1000","2","HIGH","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856226750","1741856227000","1741856227082","1741856227955","","1741856230577","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741856840750_11992","TAIL_V1_PERSISTENT","5047","false","USDCAD","SHORT","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856840500","1741856840750","1741856840788","1741856841867","","1741856842978","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856952500_11993","TAIL_V1_PERSISTENT","5048","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741856952250","1741856952500","1741856952556","1741856957294","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856952750_11994","TAIL_V1_PERSISTENT","5048","true","USDJPY","SHORT","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741856952500","1741856952750","1741856952761","1741856957294","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856973250_11995","TAIL_V1_PERSISTENT","5049","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856973000","1741856973250","1741856973531","1741856974656","","1741856974656","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741856988000_11997","TAIL_V1_PERSISTENT","5050","true","USDJPY","SHORT","P990","500","2","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856987750","1741856988000","1741856988072","1741856990136","","1741856991460","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856987750_11996","TAIL_V1_PERSISTENT","5050","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856987500","1741856987750","1741856987863","1741856990136","","1741856990136","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741856997500_11998","TAIL_V1_PERSISTENT","5051","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741856997250","1741856997500","1741856997941","1741856998351","","1741856998560","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741857113500_11999","TAIL_V1_PERSISTENT","5052","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741857113250","1741857113500","1741857113548","1741857117638","","1741857120106","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741857115000_12000","TAIL_V1_PERSISTENT","5052","true","AUDUSD","LONG","P990","250","2","LOW","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741857114750","1741857115000","1741857115722","1741857115966","","1741857116908","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741857305250_12001","TAIL_V1_PERSISTENT","5053","false","AUDUSD","SHORT","P990","250","2","LOW","true","true","true","false","true","false","false","true","true","true","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741857305000","1741857305250","1741857305412","1741857305970","1741857313700","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741857305500_12002","TAIL_V1_PERSISTENT","5053","true","USDCAD","LONG","P990","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741857305250","1741857305500","1741857305518","1741857306208","","1741857306435","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741857396500_12003","TAIL_V1_PERSISTENT","5054","false","USDCHF","SHORT","P990","250","2","LOW","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741857396250","1741857396500","1741857397398","1741857408497","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741857546000_12007","TAIL_V1_PERSISTENT","5055","true","USDCHF","SHORT","P995","250","2","LOW","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741857545750","1741857546000","1741857546471","1741857557289","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741857546250_12008","TAIL_V1_PERSISTENT","5055","true","USDCHF","SHORT","P990","500","2","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741857546000","1741857546250","1741857546471","1741857557289","","","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741857545750_12004","TAIL_V1_PERSISTENT","5055","false","USDJPY","SHORT","P995","250","2","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741857545500","1741857545750","1741857545996","1741857556945","","1741857556945","COMPLETE_120S"
"ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741857546500_12009","TAIL_V1_PERSISTENT","5055","true","USDJPY","SHORT","P995","1000","2","HIGH","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741857546250","1741857546500","1741857546993","1741857556945","","1741857556945","COMPLETE_120S"
