event_id,market_cluster_id,response_episode_id,symbol,partition,common_strategy_eligible,detection_continuation_reachable,post_burst_continuation_reachable,pullback_continuation_reachable,failed_shock_reversal_reachable,detection_entry_msc,post_burst_entry_msc,pullback_entry_msc,reversal_entry_msc,record_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187710250_2474,1217,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187710360,1741187710848.0,,1741187711782.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187712750_2481,1218,362,USDCHF,DISCOVERY,False,True,True,False,True,1741187712923,1741187714066.0,,1741187714413.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187712250_2480,1218,362,USDCHF,DISCOVERY,False,True,True,False,True,1741187712545,1741187713322.0,,1741187713697.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187712750_2482,1218,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187712963,1741187714408.0,,1741187715026.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187710500_2475,1217,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187710573,1741187711643.0,,1741187711859.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187710750_2477,1217,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187710822,1741187711643.0,,1741187711859.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187711000_2478,1218,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187711173,1741187711643.0,,1741187711859.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187712000_2479,1218,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187712117,1741187712963.0,,1741187713190.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187713500_2483,1219,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187713674,1741187714408.0,,1741187715026.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187714750_2485,1219,362,AUDUSD,DISCOVERY,False,True,True,False,True,1741187715026,1741187715491.0,,1741187717828.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187715000_2486,1219,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187715198,1741187715666.0,,1741187715940.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187715500_2488,1219,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187715666,1741187716197.0,,1741187717587.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187715250_2487,1219,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187715435,1741187715940.0,,1741187716197.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741187713750_2484,1219,362,USDCAD,DISCOVERY,False,True,True,False,True,1741187713915,1741187714446.0,,1741187714777.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187718250_2490,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187718513,1741187719023.0,,1741187719558.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187718000_2489,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187718058,1741187718780.0,,1741187719023.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187720250_2498,1221,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187720281,1741187721038.0,,1741187721469.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187718500_2491,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187718513,1741187719558.0,,1741187719558.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187718750_2492,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187718780,1741187720281.0,,1741187721038.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187719250_2493,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187719321,1741187720281.0,,1741187720281.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187719500_2494,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187719558,1741187720281.0,,1741187724158.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187719750_2495,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187719798,1741187722107.0,,1741187723228.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187720000_2496,1220,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187720030,1741187720772.0,,1741187721038.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187720250_2499,1221,362,USDCHF,DISCOVERY,False,True,True,False,True,1741187720461,1741187721927.0,,1741187722261.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187720000_2497,1220,362,USDCHF,DISCOVERY,False,True,True,False,True,1741187720084,1741187720825.0,,1741187722261.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187720750_2501,1221,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187720772,1741187722107.0,,1741187722107.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187720500_2500,1221,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187720547,1741187721469.0,,1741187722107.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187727250_2502,1222,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187727320,1741187729610.0,,1741187731632.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187728500_2503,1222,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187728622,1741187729610.0,,1741187729610.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741187732250_2505,1223,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187732285,1741187734082.0,,1741187734302.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741187732500_2506,1223,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187732735,1741187734082.0,,1741187734580.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187732000_2504,1223,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187732047,1741187733177.0,,1741187734082.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187746250_2507,1224,362,USDCHF,DISCOVERY,False,True,True,False,False,1741187746780,1741187747955.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187751250_2508,1225,362,USDJPY,DISCOVERY,False,True,True,False,True,1741187751637,1741187751843.0,,1741187752782.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741187807000_2509,1226,362,USDCAD,DISCOVERY,False,True,True,False,True,1741187807625,1741187808627.0,,1741187810569.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188001000_2511,1227,363,AUDUSD,DISCOVERY,False,True,True,False,True,1741188001550,1741188002968.0,,1741188003929.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188001250_2512,1227,363,AUDUSD,DISCOVERY,False,True,True,False,True,1741188001550,1741188002968.0,,1741188003216.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741188001000_2510,1227,363,USDJPY,DISCOVERY,False,True,True,False,True,1741188001171,1741188002835.0,,1741188003054.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188024750_2513,1228,363,AUDUSD,DISCOVERY,False,True,True,False,True,1741188024943,1741188026642.0,,1741188026642.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188229000_2514,1229,364,AUDUSD,DISCOVERY,False,True,True,False,True,1741188229075,1741188230280.0,,1741188231638.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188229250_2515,1229,364,AUDUSD,DISCOVERY,False,True,True,False,True,1741188229292,1741188231638.0,,1741188232735.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188335750_2516,1230,364,AUDUSD,DISCOVERY,False,True,True,False,True,1741188336107,1741188336588.0,,1741188338586.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188336000_2517,1230,364,AUDUSD,DISCOVERY,False,True,True,False,True,1741188336107,1741188337806.0,,1741188337806.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188342500_2518,1231,364,AUDUSD,DISCOVERY,False,True,True,False,True,1741188342839,1741188345867.0,,1741188345867.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188683250_2519,1232,365,AUDUSD,DISCOVERY,False,True,True,False,True,1741188683473,1741188685148.0,,1741188685148.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188692000_2520,1233,365,AUDUSD,DISCOVERY,False,True,True,False,True,1741188692050,1741188695036.0,,1741188695036.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741188815000_2521,1234,366,USDJPY,DISCOVERY,False,True,True,True,False,1741188815103,1741188815542.0,1741188821104.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741188843250_2522,1235,366,USDCHF,DISCOVERY,False,True,True,True,False,1741188843757,1741188844886.0,1741188847335.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741188904000_2523,1236,366,USDJPY,DISCOVERY,False,True,True,False,True,1741188904090,1741188904567.0,,1741188904990.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188916000_2524,1237,366,AUDUSD,DISCOVERY,False,True,True,False,True,1741188916097,1741188916632.0,,1741188916863.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188916250_2525,1237,366,AUDUSD,DISCOVERY,False,True,True,False,True,1741188916386,1741188916863.0,,1741188917131.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188916500_2526,1237,366,AUDUSD,DISCOVERY,False,True,True,False,False,1741188916632,1741188917131.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741188975250_2531,1238,366,USDJPY,DISCOVERY,False,True,True,False,True,1741188975675,1741188977937.0,,1741188977937.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741188975000_2527,1238,366,USDJPY,DISCOVERY,False,True,True,False,True,1741188975203,1741188977937.0,,1741188977937.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188975250_2529,1238,366,AUDUSD,DISCOVERY,False,True,True,False,True,1741188975395,1741188978475.0,,1741188978475.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188975000_2528,1238,366,AUDUSD,DISCOVERY,False,True,True,True,False,1741188975395,1741188978475.0,1741188980538.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741188975250_2530,1238,366,USDCHF,DISCOVERY,False,True,True,False,True,1741188975423,1741188978514.0,,1741188978514.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741189091750_2532,1239,366,USDCHF,DISCOVERY,False,True,True,False,True,1741189092159,1741189094200.0,,1741189094633.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189105750_2533,1240,366,USDJPY,DISCOVERY,False,True,True,True,False,1741189105898,1741189107053.0,1741189114703.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189106000_2534,1240,366,USDJPY,DISCOVERY,False,True,True,False,True,1741189106144,1741189107053.0,,1741189108242.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189106250_2535,1240,366,USDJPY,DISCOVERY,False,True,True,False,True,1741189106356,1741189107053.0,,1741189107263.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189106250_2536,1240,366,AUDUSD,DISCOVERY,False,True,True,False,True,1741189106383,1741189106947.0,,1741189107426.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741189106250_2537,1240,366,USDCHF,DISCOVERY,False,True,True,False,True,1741189106383,1741189107104.0,,1741189107479.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189106500_2538,1240,366,USDJPY,DISCOVERY,False,True,True,True,False,1741189106571,1741189107263.0,1741189114703.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189106750_2540,1240,366,AUDUSD,DISCOVERY,False,True,True,True,False,1741189106947,1741189107687.0,1741189109552.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189106750_2539,1240,366,USDJPY,DISCOVERY,False,True,True,False,True,1741189106791,1741189107263.0,,1741189108242.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189107000_2541,1240,366,AUDUSD,DISCOVERY,False,True,True,False,True,1741189107426,1741189107687.0,,1741189108323.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189109250_2542,1241,366,AUDUSD,DISCOVERY,False,True,True,True,False,1741189109266,1741189110034.0,1741189111396.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189122000_2543,1242,366,USDJPY,DISCOVERY,False,True,True,False,True,1741189122108,1741189122660.0,,1741189123401.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189263000_2544,1243,367,USDJPY,DISCOVERY,False,True,True,True,False,1741189263028,1741189264454.0,1741189268762.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189263250_2545,1243,367,USDJPY,DISCOVERY,False,True,True,True,False,1741189263475,1741189264454.0,1741189268762.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741189328250_2546,1244,367,USDCHF,DISCOVERY,False,True,True,False,True,1741189328861,1741189331370.0,,1741189331809.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189428500_2547,1245,367,USDJPY,DISCOVERY,False,True,True,True,False,1741189429016,1741189433604.0,1741189433604.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189503000_2548,1246,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189503176,1741189505615.0,,1741189509189.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189503250_2549,1246,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189503456,1741189505615.0,,1741189508915.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189503500_2550,1246,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189503691,1741189505615.0,,1741189508915.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189504000_2552,1246,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189504143,1741189505615.0,,1741189508915.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189503750_2551,1246,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189503904,1741189505615.0,,1741189509189.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189520250_2553,1247,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189520256,1741189522403.0,,1741189522403.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189520500_2554,1247,367,USDJPY,DISCOVERY,False,True,True,False,True,1741189520933,1741189522403.0,,1741189522403.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189720500_2555,1248,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189720523,1741189722398.0,,1741189722679.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189720750_2556,1248,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189721284,1741189722398.0,,1741189722679.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189733500_2557,1249,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189733555,1741189735054.0,,1741189736177.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189733750_2558,1249,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189733771,1741189735054.0,,1741189736177.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189734250_2559,1249,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189734444,1741189735054.0,,1741189736177.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189745000_2560,1250,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189745087,1741189747498.0,,1741189749358.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189752500_2564,1251,368,USDCAD,DISCOVERY,False,True,True,False,True,1741189752752,1741189753306.0,,1741189753785.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189752750_2565,1251,368,USDCAD,DISCOVERY,False,True,True,False,True,1741189752752,1741189753306.0,,1741189753541.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189752500_2562,1251,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189752519,1741189753227.0,,1741189753947.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189752750_2566,1251,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189752765,1741189753708.0,,1741189753947.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189752250_2561,1251,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189752254,1741189753149.0,,1741189753947.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189752500_2563,1251,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189752581,1741189753149.0,,1741189753432.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189752750_2567,1251,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189752818,1741189753432.0,,1741189753711.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189753000_2569,1251,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189753149,1741189753947.0,,1741189754178.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741189753000_2568,1251,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189753008,1741189753708.0,,1741189753947.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189754250_2571,1251,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189754422,1741189755142.0,,1741189756420.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189754500_2574,1252,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189754668,1741189755142.0,,1741189756420.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189754250_2572,1251,368,USDJPY,DISCOVERY,False,True,True,True,False,1741189754499,1741189754984.0,1741189755708.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189753250_2570,1251,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189753432,1741189753947.0,,1741189754178.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189754500_2573,1252,368,USDCAD,DISCOVERY,False,True,True,False,True,1741189754582,1741189755324.0,,1741189755541.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189757750_2576,1253,368,USDCAD,DISCOVERY,False,True,True,False,True,1741189757818,1741189758543.0,,1741189761002.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741189757750_2577,1253,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189757873,1741189758434.0,,1741189758933.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741189758250_2583,1253,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189758434,1741189759154.0,,1741189759640.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741189758000_2580,1253,368,USDJPY,DISCOVERY,False,True,True,False,True,1741189758128,1741189758676.0,,1741189758933.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189758000_2579,1253,368,USDCAD,DISCOVERY,False,True,True,False,True,1741189758065,1741189759314.0,,1741189759800.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189758000_2581,1253,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189758198,1741189759468.0,,1741189761150.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189757500_2575,1253,368,AUDUSD,DISCOVERY,False,True,True,False,True,1741189757722,1741189758518.0,,1741189759265.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189757750_2578,1253,368,AUDUSD,DISCOVERY,False,True,True,True,False,1741189757959,1741189758518.0,1741189760427.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741189758000_2582,1253,368,USDCHF,DISCOVERY,False,True,True,False,True,1741189758260,1741189759079.0,,1741189759442.0,COMPLETE_120S
