symbol,server_hour,horizon_ms,events,valid,mean_continuation,median_continuation,mean_absolute,mean_spread
GBPUSD,7,10000,4,4,-1.3507051e-05,-1.93188335e-05,3.2822436499999996e-05,0.00020250000000000002
GBPUSD,7,15000,4,4,1.1605427500000001e-05,-1.1590351e-05,5.02064325e-05,0.00020250000000000002
GBPUSD,7,30000,4,4,4.444062325e-05,1.5448935000000003e-05,7.532124424999999e-05,0.00020250000000000002
GBPUSD,7,60000,4,4,7.24673705e-05,-5.790148499999998e-06,0.00012265195550000002,0.0002
GBPUSD,7,120000,4,4,6.280662625000001e-05,2.51301605e-05,0.00024438944225,0.0002
GBPUSD,8,250,6,6,-1.2503100000000004e-06,-7.7178245e-06,1.9346759666666667e-05,0.0002
GBPUSD,8,500,6,6,-2.5369785e-06,-7.7178245e-06,2.0633428166666666e-05,0.0002
GBPUSD,8,1000,6,6,-5.1306365e-06,-3.8492775e-06,2.3227086166666667e-05,0.0002
GBPUSD,8,2000,6,6,-5.1684393333333335e-06,-3.8601545e-06,7.747450666666668e-06,0.0002
GBPUSD,8,3000,6,6,-1.1623061999999998e-05,-7.7287015e-06,1.1623061999999998e-05,0.0002
GBPUSD,8,5000,6,6,-5.1608345e-06,-3.8601545e-06,1.0336335833333333e-05,0.0002
GBPUSD,8,10000,6,6,-1.679364366666667e-05,-3.8492775e-06,2.4542601000000004e-05,0.0002
GBPUSD,8,15000,6,6,-2.1935607833333334e-05,-1.54404385e-05,3.74618705e-05,0.0002
GBPUSD,8,30000,6,6,-8.968582333333333e-06,-2.3176414999999998e-05,4.2607904e-05,0.0002
GBPUSD,8,60000,6,6,-3.4089053e-05,-5.6034731e-05,5.9931241e-05,0.0002016666666666667
GBPUSD,8,120000,6,6,-1.15026905e-05,-3.0795051e-05,7.353598183333334e-05,0.0002
GBPUSD,9,250,51,51,3.112462843137255e-06,7.741826e-06,1.7239280764705883e-05,0.00020019607843137257
GBPUSD,9,500,51,51,1.896194254901961e-06,7.722813e-06,1.906394111764706e-05,0.00020019607843137257
GBPUSD,9,1000,51,51,8.504551588235294e-06,7.741826e-06,2.248450907843137e-05,0.0002
GBPUSD,9,2000,51,51,1.670952907843137e-05,7.755094e-06,3.0688985156862746e-05,0.0002
GBPUSD,9,3000,51,51,8.653181784313725e-06,7.701045e-06,3.0833957274509804e-05,0.0002
GBPUSD,9,5000,51,51,5.759947568627451e-06,0.0,3.948583423529412e-05,0.0002
GBPUSD,9,10000,51,51,2.4296880019607843e-05,3.8644505e-05,5.223336880392157e-05,0.0002
GBPUSD,9,15000,51,51,4.709705560784314e-05,3.0978454e-05,8.567364956862745e-05,0.0002
GBPUSD,9,30000,51,51,7.252024470588235e-05,1.930692e-05,0.00013387371933333333,0.0002003921568627451
GBPUSD,9,60000,51,51,6.907020688235294e-05,4.6220688e-05,0.00021760990421568628,0.0002
GBPUSD,9,120000,51,51,-1.9030049843137253e-05,1.5391956e-05,0.0002451909845882353,0.0002
GBPUSD,10,250,144,144,-2.0785222152777776e-06,-1.924635e-06,2.0106955576388888e-05,0.000206875
GBPUSD,10,500,144,144,-3.0457035e-06,-3.851665e-06,2.3541980916666666e-05,0.000206875
GBPUSD,10,1000,144,144,-3.107516736111111e-07,-3.8598385e-06,2.7672869104166664e-05,0.000206875
GBPUSD,10,2000,144,144,2.3654360763888888e-06,-7.704131e-06,4.018557445138889e-05,0.00020479166666666668
GBPUSD,10,3000,144,144,-3.4748229861111136e-07,0.0,4.519803392361111e-05,0.0002026388888888889
GBPUSD,10,5000,144,144,3.5591349236111115e-06,-7.7050215e-06,5.5484349256944443e-05,0.00020187500000000001
GBPUSD,10,10000,144,144,3.7250360902777774e-06,7.746355000000001e-06,8.999323709027778e-05,0.00020444444444444446
GBPUSD,10,15000,144,144,1.4112033402777772e-06,7.7304245e-06,9.123172085416666e-05,0.0002026388888888889
GBPUSD,10,30000,144,144,1.8065253631944444e-05,1.5465811e-05,0.0001269253789791667,0.00020340277777777777
GBPUSD,10,60000,144,144,1.916358930555557e-06,-1.92505085e-05,0.00018322625226388888,0.0002002777777777778
GBPUSD,10,120000,144,144,2.894575805555555e-05,3.8655113e-05,0.00023888979716666668,0.0002
GBPUSD,11,250,171,171,-2.0129114210526317e-06,-7.733623e-06,2.1017708391812866e-05,0.00020035087719298244
GBPUSD,11,500,171,171,-6.605374385964912e-06,-7.735418e-06,2.4213031660818712e-05,0.0002005263157894737
GBPUSD,11,1000,171,171,-7.577165573099415e-06,-7.70912e-06,3.459495029824561e-05,0.00020070175438596493
GBPUSD,11,2000,171,171,-1.1579725614035088e-06,0.0,5.072910173099415e-05,0.00020023391812865496
GBPUSD,11,3000,171,171,-4.2733508362573095e-06,-7.734102e-06,5.665837788888889e-05,0.00020035087719298244
GBPUSD,11,5000,171,171,-7.1217736023391815e-06,-7.73901e-06,7.045653709941521e-05,0.0002001169590643275
GBPUSD,11,10000,171,171,7.57635949122807e-06,-7.768589e-06,9.704034078947369e-05,0.00020046783625730997
GBPUSD,11,15000,171,171,1.3794222935672517e-05,0.0,0.00010179554031578948,0.00020046783625730997
GBPUSD,11,30000,171,171,2.492739135087719e-05,2.3175419e-05,0.00012132264642690059,0.00020005847953216376
GBPUSD,11,60000,171,171,7.504435929824561e-06,2.3127002e-05,0.00016598199832748537,0.00020005847953216376
GBPUSD,11,120000,171,171,-2.403649715789474e-05,-3.8541141e-05,0.00019379311319298246,0.0002
GBPUSD,12,250,8,8,3.871375875e-06,7.716053e-06,9.659605125000001e-06,0.0002
GBPUSD,12,500,8,8,2.90118225e-06,3.855392e-06,6.75669325e-06,0.0002
GBPUSD,12,1000,8,8,-9.6456975e-07,0.0,4.825529e-06,0.0002
GBPUSD,12,2000,8,8,-9.569115000000003e-07,0.0,4.82613175e-06,0.0002
GBPUSD,12,3000,8,8,-1.0606950375e-05,-7.7539815e-06,1.6410803375e-05,0.0002
GBPUSD,12,5000,8,8,-1.2583061375e-05,-0.0,3.1890286875e-05,0.0002
GBPUSD,12,10000,8,8,-2.1315849625000002e-05,-2.71277425e-05,5.7944377375e-05,0.0002
GBPUSD,12,15000,8,8,-4.356547675e-05,-5.4072857999999994e-05,7.82672895e-05,0.0002
GBPUSD,12,30000,8,8,-2.431600775e-05,3.4699122e-05,8.7983223e-05,0.0002
GBPUSD,12,60000,8,8,-5.813945874999998e-06,-2.31437525e-05,5.6036258875e-05,0.0002
GBPUSD,12,120000,8,8,2.9875116375000004e-05,3.4822738e-05,0.000110967858625,0.0002
GBPUSD,13,250,6,6,-3.41199835e-05,-4.0586272e-05,3.92678695e-05,0.0002016666666666667
GBPUSD,13,500,6,6,-7.209813483333333e-05,-7.3390672e-05,7.209813483333333e-05,0.0002
GBPUSD,13,1000,6,6,-6.179008533333334e-05,-4.63841915e-05,6.693765333333333e-05,0.0002
GBPUSD,13,2000,6,6,4.5055806000000006e-05,4.2470998e-05,8.370640566666667e-05,0.0002
GBPUSD,13,3000,6,6,6.428637166666665e-06,3.8608995e-06,4.507601083333333e-05,0.0002
GBPUSD,13,5000,6,6,-1.0286786166666663e-05,-1.54535915e-05,4.892161016666667e-05,0.0002
GBPUSD,13,10000,6,6,-3.2153542e-05,-4.2465304e-05,6.307581833333334e-05,0.0002
GBPUSD,13,15000,6,6,-8.495236099999999e-05,-0.0001158890435,9.268323400000001e-05,0.0002
GBPUSD,13,30000,6,6,-0.00020211722800000001,-0.0002470589385,0.00020211722800000001,0.0002
GBPUSD,13,60000,6,6,-0.00017251955216666666,-0.0001930200855,0.00017251955216666666,0.0002
GBPUSD,13,120000,6,6,-0.00010801125916666668,-0.0001119049145,0.00023168417283333335,0.0002
GBPUSD,14,250,71,71,-8.412423492957746e-06,-7.721143e-06,4.1062156873239436e-05,0.00020408450704225353
GBPUSD,14,500,71,71,-7.065541450704226e-06,-7.712568e-06,6.237066328169014e-05,0.0002030985915492958
GBPUSD,14,1000,71,71,-1.2458857985915494e-05,7.70324e-06,8.56431796197183e-05,0.00020408450704225353
GBPUSD,14,2000,71,71,1.8832691690140845e-05,0.0,8.618018188732395e-05,0.00020408450704225353
GBPUSD,14,3000,71,71,-2.657804042253522e-06,-7.703181e-06,9.201854621126761e-05,0.00020422535211267606
GBPUSD,14,5000,71,71,-1.5698842408450706e-05,-0.0,0.00010918156159154929,0.0002059154929577465
GBPUSD,14,10000,71,71,-2.3518358112676056e-05,-1.5450936e-05,0.0001367482744225352,0.00020535211267605635
GBPUSD,14,15000,71,71,-2.9415035845070424e-05,-1.5410101e-05,0.00014544856838028168,0.0002087323943661972
GBPUSD,14,30000,71,71,2.7040725507042252e-05,-1.541117e-05,0.00028545032711267606,0.00020169014084507044
GBPUSD,14,60000,71,71,9.421040723943662e-05,7.7060007e-05,0.0003437143170140845,0.00020042253521126763
GBPUSD,14,120000,71,71,9.346691264788732e-05,5.4234347e-05,0.000439482616,0.00020126760563380283
GBPUSD,15,250,207,207,-3.079011764251208e-05,-3.85592e-06,9.662608874396135e-05,0.00029840579710144926
GBPUSD,15,500,207,207,-4.1931291937198064e-05,-3.865773e-06,0.00011531898407246377,0.0003003381642512077
GBPUSD,15,1000,207,207,-5.51772247584541e-05,0.0,0.00015895485836231885,0.0002917391304347826
GBPUSD,15,2000,207,207,-7.379778334782608e-05,-1.5441035e-05,0.00021395613345410628,0.00026439613526570046
GBPUSD,15,3000,207,207,-9.71695452995169e-05,-7.739788e-06,0.0002527737168937198,0.00026671497584541064
GBPUSD,15,5000,207,207,-7.783157604830919e-05,-7.723469e-06,0.00024245628942995168,0.0002442028985507246
GBPUSD,15,10000,207,207,-5.938343235265701e-05,-1.5497509e-05,0.00031056112953140096,0.00022903381642512077
GBPUSD,15,15000,207,207,-8.672992043961353e-05,-7.733264e-06,0.00033467220421739126,0.00022347826086956522
GBPUSD,15,30000,207,207,-0.00010180923150724638,-6.9419537e-05,0.00039027210020289854,0.00021874396135265702
GBPUSD,15,60000,207,207,-2.3958672169082123e-05,-6.9461864e-05,0.0005655285125942029,0.00021202898550724638
GBPUSD,15,120000,207,207,-2.8992153888888895e-05,0.000104791901,0.0008404619958502416,0.00020425120772946863
GBPUSD,16,250,101,101,-4.9697884950495046e-06,-0.0,2.343454691089109e-05,0.00020009900990099013
GBPUSD,16,500,101,101,-1.0557595623762376e-05,0.0,2.978550677227723e-05,0.00020009900990099013
GBPUSD,16,1000,101,101,-2.24206390990099e-05,-0.0,4.488515692079208e-05,0.00020009900990099013
GBPUSD,16,2000,101,101,-2.853700675247525e-05,0.0,5.645676572277228e-05,0.00020009900990099013
GBPUSD,16,3000,101,101,-1.7165353485148513e-05,-0.0,6.278674017821782e-05,0.00020000000000000004
GBPUSD,16,5000,101,101,-2.011172983168317e-05,-7.725736e-06,7.492144167326733e-05,0.0002020792079207921
GBPUSD,16,10000,101,101,-2.0649746871287128e-05,-7.732606e-06,8.26019800990099e-05,0.0002006930693069307
GBPUSD,16,15000,101,101,-2.0541676722772277e-05,-1.5468383e-05,0.00011259412634653465,0.00020000000000000004
GBPUSD,16,30000,101,101,-3.744838186138614e-05,-1.5415922e-05,0.00014723112605940594,0.00020000000000000004
GBPUSD,16,60000,101,101,-6.741220989108911e-05,-5.417768e-05,0.00015181781684158415,0.00020000000000000004
GBPUSD,16,120000,101,101,-3.9845019316831685e-05,-7.715246e-06,0.00016891478464356436,0.00020000000000000004
GBPUSD,17,250,161,161,-7.114447950310558e-06,7.71013e-06,3.7115100248447204e-05,0.00021987577639751552
GBPUSD,17,500,161,161,-1.5053243857142857e-05,-0.0,5.048671241614907e-05,0.00022099378881987577
GBPUSD,17,1000,161,161,-3.479493614285714e-05,0.0,7.936754599378882e-05,0.00021826086956521743
GBPUSD,17,2000,161,161,-5.034652756521739e-05,-7.722932e-06,0.00011084664965217391,0.00021285714285714286
GBPUSD,17,3000,161,161,-3.960574134782608e-05,-7.774931e-06,0.00010712518750931676,0.0002092546583850932
GBPUSD,17,5000,161,161,-2.3428220913043477e-05,0.0,0.0001464057725279503,0.00020645962732919254
GBPUSD,17,10000,161,161,-1.1204245857142858e-05,1.5444373e-05,0.0002132017917826087,0.00020136645962732922
GBPUSD,17,15000,161,161,-1.5134434770186337e-05,-0.0,0.0002544242899130435,0.00020062111801242237
GBPUSD,17,30000,161,161,-3.3989602173913068e-06,2.3210024e-05,0.0002783944947639752,0.00020012422360248447
GBPUSD,17,60000,161,161,-1.697565211180124e-05,1.5494987e-05,0.0003217969976645963,0.00020037267080745343
GBPUSD,17,120000,161,161,-6.0389437e-05,-7.738351e-06,0.0002886195223167702,0.00020006211180124226
GBPUSD,18,250,127,127,3.041452496062992e-06,-7.715841e-06,5.4157733881889764e-05,0.00020133858267716538
GBPUSD,18,500,127,127,7.465025433070866e-06,-7.708466e-06,7.438402878740158e-05,0.00020125984251968506
GBPUSD,18,1000,127,127,7.839183244094488e-06,0.0,0.0001082585311023622,0.00020078740157480316
GBPUSD,18,2000,127,127,9.69517112598425e-06,-7.715901e-06,0.00017896677558267718,0.0002009448818897638
GBPUSD,18,3000,127,127,-2.5814926811023622e-05,-7.776745e-06,0.00020521064618110236,0.0002011023622047244
GBPUSD,18,5000,127,127,-7.948655040944882e-05,-2.7213582e-05,0.0002515973283937008,0.00020078740157480316
GBPUSD,18,10000,127,127,-0.00013609153217322833,-5.4098126e-05,0.00026190581557480316,0.00020007874015748033
GBPUSD,18,15000,127,127,-9.080651905511811e-05,-3.0907602e-05,0.00025545427537007875,0.00020007874015748033
GBPUSD,18,30000,127,127,-0.00011839242144881889,-9.3276331e-05,0.00024927374362204724,0.00020007874015748033
GBPUSD,18,60000,127,127,-0.00012913605199212596,-7.0766122e-05,0.00034084861366141735,0.00020007874015748033
GBPUSD,18,120000,127,127,-0.0001175358186929134,-7.7764731e-05,0.00034882093828346455,0.00020007874015748033
GBPUSD,19,250,58,58,-5.360088120689656e-06,-7.71013e-06,2.492000046551724e-05,0.00020086206896551725
GBPUSD,19,500,58,58,-1.101629627586207e-05,-3.8507305e-06,3.2463740689655176e-05,0.00020068965517241381
GBPUSD,19,1000,58,58,-9.790458568965518e-06,-9.7367845e-06,3.7899080913793106e-05,0.00020068965517241381
GBPUSD,19,2000,58,58,-1.0631145706896552e-05,-7.8009565e-06,4.751789025862069e-05,0.0002003448275862069
GBPUSD,19,3000,58,58,-2.3096040172413793e-06,-1.9325729e-05,5.998914570689655e-05,0.00020051724137931033
GBPUSD,19,5000,58,58,-8.765902896551726e-06,-2.31174755e-05,6.588730527586207e-05,0.0002003448275862069
GBPUSD,19,10000,58,58,-6.977009482758616e-07,-1.55650765e-05,9.889491187931033e-05,0.0002
GBPUSD,19,15000,58,58,-2.3055712637931033e-05,-2.3135831e-05,0.00010392031687931034,0.0002
GBPUSD,19,30000,58,58,4.59615606896552e-06,0.0,0.00013445630513793104,0.0002
GBPUSD,19,60000,58,58,1.9445424137931047e-06,-3.860169e-05,0.00018481575013793106,0.00020017241379310347
GBPUSD,19,120000,58,58,-6.699869396551724e-06,6.5537889e-05,0.0002187189158448276,0.0002
GBPUSD,20,250,60,60,-7.88518975e-06,-7.7418535e-06,4.536802838333333e-05,0.0002015
GBPUSD,20,500,60,60,-7.3043388e-06,-7.7321015e-06,5.448733083333334e-05,0.000202
GBPUSD,20,1000,60,60,-1.7667702716666668e-05,-1.1591393e-05,7.286811148333334e-05,0.00020516666666666668
GBPUSD,20,2000,60,60,-2.911328366666666e-06,-1.54736065e-05,0.0001065447122,0.00020533333333333336
GBPUSD,20,3000,60,60,1.3106811499999998e-06,-7.7346125e-06,0.00010987017375,0.00020583333333333334
GBPUSD,20,5000,60,60,1.331690405e-05,-1.54169035e-05,0.00014041049815,0.00020333333333333333
GBPUSD,20,10000,60,60,-3.137320025e-05,-3.47874425e-05,0.00016200326085,0.0002015
GBPUSD,20,15000,60,60,-3.569134099999999e-06,-7.7636135e-06,0.00021184955950000002,0.00020100000000000003
GBPUSD,20,30000,60,60,-7.765368303333333e-05,-8.5154722e-05,0.0002672401248,0.00020033333333333334
GBPUSD,20,60000,60,60,-6.107002226666666e-05,-6.7624737e-05,0.00028798814533333335,0.00020016666666666666
GBPUSD,20,120000,60,60,-7.150077805e-05,-7.7166288e-05,0.0002735281840833333,0.00020283333333333335
GBPUSD,21,250,100,100,-9.07168976e-06,-7.696541e-06,3.875734492e-05,0.0002874
GBPUSD,21,500,100,100,-1.462761643e-05,-1.15583115e-05,5.8034844149999996e-05,0.0002816
GBPUSD,21,1000,100,100,-1.013614801e-05,-1.5426296e-05,7.912512845000001e-05,0.00026430000000000003
GBPUSD,21,2000,100,100,-3.914383000000059e-08,-9.6600085e-06,0.00010155491629000001,0.0002687
GBPUSD,21,3000,100,100,-3.794005820000001e-06,-1.7370593499999998e-05,0.00013330185768,0.0002606
GBPUSD,21,5000,100,100,2.2341751659999998e-05,-7.718759e-06,0.00019179488832,0.000259
GBPUSD,21,10000,100,100,3.9348515809999995e-05,-1.1601485e-05,0.00024106645023,0.00025760000000000003
GBPUSD,21,15000,100,100,6.988658252e-05,5.8030204999999996e-06,0.000328340769,0.0002411
GBPUSD,21,30000,100,100,-5.921652309999999e-06,-4.63939675e-05,0.00035754571171,0.0002147
GBPUSD,21,60000,100,100,1.8815828469999992e-05,-9.6309015e-06,0.00036068804713,0.0002134
GBPUSD,21,120000,100,100,-3.0758504610000004e-05,-4.6226031e-05,0.00035855566131,0.00020449999999999998
GBPUSD,22,250,24,24,-3.2127574999999995e-06,7.6897645e-06,2.443419491666667e-05,0.0002
GBPUSD,22,500,24,24,6.545944583333334e-07,7.690267e-06,2.315081495833333e-05,0.0002
GBPUSD,22,1000,24,24,-3.528513208333334e-06,7.690267e-06,2.4112735041666668e-05,0.0002
GBPUSD,22,2000,24,24,-1.1546471291666665e-05,0.0,3.4094059041666666e-05,0.0002
GBPUSD,22,3000,24,24,-7.026466541666666e-06,-0.0,4.181356954166667e-05,0.0002
GBPUSD,22,5000,24,24,-1.8825947916666658e-06,7.7551255e-06,4.8251336125e-05,0.0002
GBPUSD,22,10000,24,24,2.0642123583333332e-05,2.30760385e-05,5.216563883333333e-05,0.0002
GBPUSD,22,15000,24,24,1.6892807458333334e-05,1.5429837e-05,7.4677510875e-05,0.0002
GBPUSD,22,30000,24,24,3.5803839583333342e-06,-3.854768e-06,8.020143129166666e-05,0.0002
GBPUSD,22,60000,24,24,-1.772198629166667e-05,-3.8713285500000005e-05,0.00011307446770833333,0.0002
GBPUSD,22,120000,24,24,1.3164026291666665e-05,-3.46923155e-05,0.000155591687375,0.0002
GBPUSD,23,250,18,18,8.662032777777784e-07,7.709824499999999e-06,2.168121527777778e-05,0.0002
GBPUSD,23,500,18,18,-4.336694944444444e-06,-3.8836005e-06,2.6899203833333334e-05,0.0002
GBPUSD,23,1000,18,18,-6.954979277777777e-06,3.864839e-06,4.252277872222223e-05,0.0002
GBPUSD,23,2000,18,18,-2.2569807611111115e-05,-1.5633794e-05,6.335470849999999e-05,0.0002
GBPUSD,23,3000,18,18,-4.2983845722222226e-05,-2.7352008e-05,6.55207945e-05,0.0002
GBPUSD,23,5000,18,18,-3.692063438888889e-05,-1.94670585e-05,6.37597125e-05,0.0002
GBPUSD,23,10000,18,18,-3.390508388888889e-05,-2.7284871999999997e-05,7.111906911111112e-05,0.0002
GBPUSD,23,15000,18,18,-4.868852733333334e-05,-3.51733635e-05,7.721312866666667e-05,0.0002
GBPUSD,23,30000,18,18,-7.298578516666668e-05,-8.594017300000001e-05,0.0001354380855,0.0002
GBPUSD,23,60000,18,18,-0.00010295892761111112,-8.207972500000001e-05,0.00014193464027777776,0.0002
GBPUSD,23,120000,18,18,-6.160659077777778e-05,-3.1297845e-05,0.00011973929822222221,0.0002
USDCAD,0,250,32,32,-4.887487531249998e-06,-3.4761630000000003e-06,4.659501403125e-05,0.0008621875
USDCAD,0,500,32,32,-5.7561836562499984e-06,-5.2139185e-06,5.245996815625e-05,0.0008628125
USDCAD,0,1000,32,32,-1.6835300718750002e-05,-5.2139185e-06,4.572613259375e-05,0.0008834375
USDCAD,0,2000,32,32,-1.7595421781250002e-05,-8.688728e-06,5.0395898218750003e-05,0.000899375
USDCAD,0,3000,32,32,-1.3251219468749998e-05,-2.0853045999999998e-05,6.668736846875e-05,0.00088875
USDCAD,0,5000,32,32,-1.9554986562499988e-06,-6.951154e-06,6.581877796875e-05,0.00091
USDCAD,0,10000,32,32,-6.625283468750001e-06,-1.5639870500000002e-05,6.940354396875001e-05,0.0009265625
USDCAD,0,15000,32,32,-2.0643765625e-06,1.2164269e-05,6.20188826875e-05,0.0008959375
USDCAD,0,30000,32,32,-7.494654968750001e-06,-3.4755589999999997e-06,5.311284553125e-05,0.0008696875
USDCAD,0,60000,32,32,-4.889682906249999e-06,-5.2133385e-06,6.049825828125e-05,0.0008515625
USDCAD,0,120000,32,32,-9.78087059375e-06,-6.95113e-06,8.971554909374999e-05,0.000838125
USDCAD,1,250,12,12,-4.075992916666666e-06,-3.498406e-06,1.3367239083333334e-05,0.0003625
USDCAD,1,500,12,12,-8.134076833333334e-06,-3.498406e-06,1.7425323e-05,0.0003691666666666667
USDCAD,1,1000,12,12,-1.3062371166666668e-05,-5.2294249999999995e-06,2.1193531166666666e-05,0.00039
USDCAD,1,2000,12,12,-2.5906234166666654e-06,-3.498406e-06,2.818634825e-05,0.0003916666666666667
USDCAD,1,3000,12,12,-2.022115166666666e-06,-3.498406e-06,3.341043583333333e-05,0.00038333333333333334
USDCAD,1,5000,12,12,9.275719166666669e-06,-3.498406e-06,2.615690016666667e-05,0.0003758333333333333
USDCAD,1,10000,12,12,1.1646383583333335e-05,3.498693e-06,2.4986985416666666e-05,0.00041916666666666665
USDCAD,1,15000,12,12,2.5009390166666666e-05,2.2681448e-05,2.733487716666667e-05,0.00040416666666666666
USDCAD,1,30000,12,12,4.712729116666667e-05,3.49634455e-05,5.583006066666666e-05,0.00040083333333333334
USDCAD,1,60000,12,12,1.4327272e-05,3.1466991e-05,8.513890883333332e-05,0.0003416666666666667
USDCAD,1,120000,12,12,1.5634208333333363e-06,-5.220324e-06,6.602044283333332e-05,0.000335
USDCAD,2,250,15,15,2.7725703999999997e-06,3.46591e-06,7.416767599999999e-06,0.00028266666666666663
USDCAD,2,500,15,15,3.2388637333333334e-06,3.46591e-06,6.950696133333333e-06,0.00028
USDCAD,2,1000,15,15,1.1462706e-06,3.46591e-06,9.5082202e-06,0.000278
USDCAD,2,2000,15,15,-1.4607000000000203e-08,-0.0,9.742305933333333e-06,0.00028
USDCAD,2,3000,15,15,-7.050394666666667e-07,-0.0,8.126558133333333e-06,0.0002753333333333333
USDCAD,2,5000,15,15,-6.986903e-06,-6.963231e-06,1.3942341933333334e-05,0.0002733333333333333
USDCAD,2,10000,15,15,-1.5343970133333335e-05,-2.0906215e-05,2.1830511333333334e-05,0.00027866666666666665
USDCAD,2,15000,15,15,-1.46575354e-05,-1.0490116e-05,2.4852797666666665e-05,0.000274
USDCAD,2,30000,15,15,-2.5522983666666666e-05,6.929431e-06,4.178024326666666e-05,0.000276
USDCAD,2,60000,15,15,-1.9508895000000002e-05,-1.0453053e-05,4.870658273333333e-05,0.00027866666666666665
USDCAD,2,120000,15,15,1.7070612333333335e-05,6.930607e-06,8.268928979999999e-05,0.0002773333333333333
USDCAD,3,250,26,26,-9.331450384615385e-07,-3.463695e-06,9.792524115384616e-06,0.00029
USDCAD,3,500,26,26,-1.336568269230769e-06,-0.0,1.1000693346153845e-05,0.00029038461538461537
USDCAD,3,1000,26,26,-9.248779692307691e-06,-3.4717524999999996e-06,2.3204472153846155e-05,0.0002869230769230769
USDCAD,3,2000,26,26,-1.2988666153846154e-05,-3.4944465e-06,3.472728861538461e-05,0.0002830769230769231
USDCAD,3,3000,26,26,-1.3369817e-05,-8.715239000000001e-06,5.040913661538462e-05,0.0002873076923076923
USDCAD,3,5000,26,26,-6.391718769230768e-06,-8.7166195e-06,4.826864853846154e-05,0.0002819230769230769
USDCAD,3,10000,26,26,-4.652745884615384e-06,-5.196074e-06,6.074686080769231e-05,0.00028307692307692306
USDCAD,3,15000,26,26,-7.595162461538463e-06,-5.196074e-06,7.791979507692308e-05,0.0002769230769230769
USDCAD,3,30000,26,26,-1.4341112807692307e-05,-2.79601135e-05,7.492808934615385e-05,0.0002723076923076923
USDCAD,3,60000,26,26,1.4365970153846154e-05,0.0,0.00012882786746153845,0.0002830769230769231
USDCAD,3,120000,26,26,-5.1492339346153846e-05,-2.4433602e-05,0.0001229002341923077,0.0002769230769230769
USDCAD,4,250,23,23,-3.4711306521739127e-06,-3.490615e-06,8.919903260869565e-06,0.00027608695652173913
USDCAD,4,500,23,23,-3.1684858695652176e-06,-3.49574e-06,9.221113608695653e-06,0.00027695652173913044
USDCAD,4,1000,23,23,-5.445654086956521e-06,-3.496082e-06,1.3616434086956523e-05,0.0002756521739130435
USDCAD,4,2000,23,23,-9.829235956521739e-06,-6.981241e-06,1.9510749782608695e-05,0.00027608695652173913
USDCAD,4,3000,23,23,-1.5427475260869565e-05,-6.981241e-06,1.8449322739130433e-05,0.00027739130434782606
USDCAD,4,5000,23,23,-1.3915105652173914e-05,-6.961728e-06,1.9963433652173912e-05,0.0002756521739130435
USDCAD,4,10000,23,23,-9.04932656521739e-06,-6.978903e-06,2.2389381173913043e-05,0.00027130434782608693
USDCAD,4,15000,23,23,-1.2838461e-05,-1.047188e-05,3.0720459e-05,0.0002682608695652174
USDCAD,4,30000,23,23,6.4680836956521745e-06,-3.479441e-06,4.368682534782609e-05,0.0002717391304347826
USDCAD,4,60000,23,23,2.497589295652174e-05,1.7481081e-05,5.736380513043478e-05,0.0002726086956521739
USDCAD,4,120000,23,23,4.145791839130435e-05,5.9445028e-05,0.00012230969491304347,0.00027130434782608693
USDCAD,5,250,14,14,-1.7492053571428572e-06,3.473163e-06,7.214625214285714e-06,0.0002757142857142857
USDCAD,5,500,14,14,-3.7301222142857144e-06,-1.733033e-06,8.203449214285714e-06,0.00027714285714285715
USDCAD,5,1000,14,14,-1.5415949571428572e-05,-1.0488962e-05,1.790541442857143e-05,0.0002792857142857143
USDCAD,5,2000,14,14,-2.4355508785714287e-05,-1.56517975e-05,2.684497364285714e-05,0.0002821428571428571
USDCAD,5,3000,14,14,-3.003230835714286e-05,-2.08716575e-05,3.302038892857143e-05,0.0002871428571428572
USDCAD,5,5000,14,14,-2.878719085714286e-05,-2.6185351999999997e-05,3.326966457142857e-05,0.0002821428571428571
USDCAD,5,10000,14,14,-2.1909282500000003e-05,-1.39709015e-05,3.137236407142857e-05,0.00026928571428571426
USDCAD,5,15000,14,14,-2.6903174285714285e-05,-2.09139575e-05,3.6361685857142855e-05,0.00027214285714285714
USDCAD,5,30000,14,14,-1.8262211142857144e-05,-2.96567985e-05,5.7924943714285716e-05,0.0002671428571428571
USDCAD,5,60000,14,14,-2.1425785142857144e-05,-3.497543e-06,7.211003414285715e-05,0.00027499999999999996
USDCAD,5,120000,14,14,1.7466196928571427e-05,-6.995526e-06,0.00010413603578571428,0.0002757142857142857
USDCAD,6,250,62,62,6.587777548387097e-06,0.0,3.731273706451613e-05,0.00029096774193548386
USDCAD,6,500,62,62,4.987454516129033e-07,-1.7308435e-06,5.881316648387097e-05,0.0002914516129032258
USDCAD,6,1000,62,62,-2.6829517258064517e-06,-3.4769065e-06,9.339033014516129e-05,0.0002932258064516129
USDCAD,6,2000,62,62,2.7221229951612902e-05,8.71051e-06,0.00011815698888709677,0.0002904838709677419
USDCAD,6,3000,62,62,8.221460725806452e-06,3.494799e-06,0.0001383867912419355,0.00029016129032258064
USDCAD,6,5000,62,62,-1.3055929354838711e-05,-6.967247e-06,0.00013632198741935484,0.0002796774193548387
