episode_id,event_id,market_cluster_id,symbol,shock_direction,candidate_msc,confirmed_msc,confirmed_quote_msc,processed_msc,t0_msc,t0_sequence,quote_age_ms,t0_bid,t0_ask,t0_mid,feature_status,missing_reason,fallback_anchor,spread_atr5,spread_atr5_source_msc,spread_atr5_available,tick_activity_ratio,tick_activity_ratio_source_msc,tick_activity_ratio_available,pre_return_5m_dir_atr,pre_return_5m_dir_atr_source_msc,pre_return_5m_dir_atr_available,m5_ema20_slope_dir_atr,m5_ema20_slope_dir_atr_source_msc,m5_ema20_slope_dir_atr_available,m15_alignment_dir,m15_alignment_dir_source_msc,m15_alignment_dir_available,pre_extension_15m_dir_atr,pre_extension_15m_dir_atr_source_msc,pre_extension_15m_dir_atr_available,day_range_position_dir,day_range_position_dir_source_msc,day_range_position_dir_available,detection_efficiency,detection_efficiency_source_msc,detection_efficiency_available,severity,severity_source_msc,severity_available,confirmation_retention,confirmation_retention_source_msc,confirmation_retention_available,spread_efficiency_interaction,spread_efficiency_interaction_source_msc,spread_efficiency_interaction_available,flow_efficiency_interaction,flow_efficiency_interaction_source_msc,flow_efficiency_interaction_available,feature_spec_sha256,spec_sha256,schema_version
"ts15k_tradeable_move_r1_202503_USDCAD_mh_90","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741391800750_7684","3221","USDCAD","SHORT","1741391800500","1741391800750","1741391800567","1741391800857","1741391800857","617281","290","1.4371600000","1.4384200000","1.4377900000","AVAILABLE","AVAILABLE","false","2.522061763542","1741391800857","true","1.000000000000","1741391800857","true","0.970793615331","1741391760000","true","-0.410728986671","1741391760000","true","-1.000000000000","1741391760000","true","0.336986610242","1741391760000","true","-0.337419135172","1741391800857","true","1.000000000000","1741391800857","true","3.671621120751","1741391800857","true","-8.599999999956","1741391800857","true","2.522061763542","1741391800857","true","0.970793615331","1741391800857","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDCAD_mh_91","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741566945000_7686","3222","USDCAD","SHORT","1741566944750","1741566945000","1741566944889","1741566960878","1741566960878","617556","15989","1.4380200000","1.4388900000","1.4384550000","EXCLUDED","FEATURE_MISSING","false","1.431602897121","1741566960878","true","0.000000000000","1741566960878","true","0.074048425713","1741566900000","true","-0.524716717003","1741566900000","true","-1.000000000000","1741566900000","true","-0.836699168758","1741566900000","true","-0.552980132450","1741566960878","true","0.000000000000","1741566960878","true","1.957715595764","1741566960878","true","","","false","0.000000000000","1741566960878","true","0.000000000000","1741566960878","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_96","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741567033750_7691","3224","AUDUSD","SHORT","1741567033500","1741567033750","1741567033365","1741567035200","1741567035200","533931","1835","0.6303000000","0.6306100000","0.6304550000","AVAILABLE","AVAILABLE","false","1.320488974526","1741567035200","true","1.000000000000","1741567035200","true","-1.320488974526","1741567020000","true","0.448243665370","1741567020000","true","-1.000000000000","1741567020000","true","-0.233612467452","1741567020000","true","0.902173913043","1741567035200","true","1.000000000000","1741567035200","true","3.576012599201","1741567035200","true","1.000000000000","1741567035200","true","1.320488974526","1741567035200","true","-1.320488974526","1741567035200","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDCAD_mh_92","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741567953000_7717","3240","USDCAD","LONG","1741567952750","1741567953000","1741567952947","1741567956359","1741567956359","618050","3412","1.4381600000","1.4387400000","1.4384500000","EXCLUDED","FEATURE_MISSING","false","1.065898819575","1741567956359","true","0.000000000000","1741567956359","true","-0.597270890279","1741567920000","true","0.481948087803","1741567920000","true","1.000000000000","1741567920000","true","-0.201764228736","1741567920000","true","0.549668874172","1741567956359","true","0.000000000000","1741567956359","true","2.467452507480","1741567956359","true","","","false","0.000000000000","1741567956359","true","-0.000000000000","1741567956359","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_276","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741568344500_7718","3241","USDJPY","SHORT","1741568344250","1741568344500","1741568344391","1741568373576","1741568373576","926280","29185","147.6370000000","147.8370000000","147.7370000000","AVAILABLE","AVAILABLE","false","4.414089153721","1741568373576","true","1.000000000000","1741568373576","true","1.280085854579","1741568340000","true","0.426555835773","1741568340000","true","-1.000000000000","1741568340000","true","0.523465713321","1741568340000","true","0.975460122699","1741568373576","true","1.000000000000","1741568373576","true","13.405777090302","1741568373576","true","0.896551724138","1741568373576","true","4.414089153721","1741568373576","true","1.280085854579","1741568373576","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_97","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741568457750_7732","3246","AUDUSD","SHORT","1741568457500","1741568457750","1741568457324","1741568460503","1741568460503","534137","3179","0.6301100000","0.6304100000","0.6302600000","AVAILABLE","AVAILABLE","false","1.130970575935","1741568460503","true","1.000000000000","1741568460503","true","1.376014200721","1741568400000","true","0.020213742196","1741568400000","true","-1.000000000000","1741568400000","true","-0.376294257819","1741568400000","true","1.000000000000","1741568460503","true","1.000000000000","1741568460503","true","2.529833887073","1741568460503","true","1.000000000000","1741568460503","true","1.130970575935","1741568460503","true","1.376014200721","1741568460503","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDCAD_mh_93","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741568944000_7764","3261","USDCAD","SHORT","1741568943750","1741568944000","1741568943898","1741568944363","1741568944363","618596","465","1.4371500000","1.4376300000","1.4373900000","AVAILABLE","AVAILABLE","false","0.836814269879","1741568944363","true","1.000000000000","1741568944363","true","0.575309810542","1741568940000","true","-0.029375959105","1741568940000","true","-1.000000000000","1741568940000","true","0.111183948379","1741568940000","true","0.152317880795","1741568944363","true","1.000000000000","1741568944363","true","3.813316695814","1741568944363","true","0.818181818184","1741568944363","true","0.836814269879","1741568944363","true","0.575309810542","1741568944363","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_277","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741569363750_7782","3268","USDJPY","LONG","1741569363500","1741569363750","1741569363527","1741569368047","1741569368047","927423","4520","147.6490000000","147.6740000000","147.6615000000","AVAILABLE","AVAILABLE","false","0.298862480471","1741569368047","true","1.000000000000","1741569368047","true","0.848769444538","1741569360000","true","-0.737736821144","1741569360000","true","1.000000000000","1741569360000","true","-0.386278171708","1741569360000","true","-0.379760609358","1741569368047","true","1.000000000000","1741569368047","true","3.862370441799","1741569368047","true","1.249999999993","1741569368047","true","0.298862480471","1741569368047","true","0.848769444538","1741569368047","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_98","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741569644750_7784","3270","AUDUSD","LONG","1741569644500","1741569644750","1741569644372","1741569645203","1741569645203","535096","831","0.6299400000","0.6301800000","0.6300600000","AVAILABLE","AVAILABLE","false","0.757143392402","1741569645203","true","1.000000000000","1741569645203","true","-0.977976881853","1741569600000","true","-0.219028282959","1741569600000","true","1.000000000000","1741569600000","true","-0.473175864457","1741569600000","true","-0.847272727273","1741569645203","true","1.000000000000","1741569645203","true","2.444635675925","1741569645203","true","-1.000000000000","1741569645203","true","0.757143392402","1741569645203","true","-0.977976881853","1741569645203","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_278","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741570587250_7790","3274","USDJPY","LONG","1741570587000","1741570587250","1741570587162","1741570590761","1741570590761","928915","3599","147.5770000000","147.5990000000","147.5880000000","AVAILABLE","AVAILABLE","false","0.231041880501","1741570590761","true","1.000000000000","1741570590761","true","-0.803395629925","1741570560000","true","-0.668833196013","1741570560000","true","1.000000000000","1741570560000","true","-0.714114142627","1741570560000","true","-0.668803418803","1741570590761","true","1.000000000000","1741570590761","true","4.815474974318","1741570590761","true","0.749999999993","1741570590761","true","0.231041880501","1741570590761","true","-0.803395629925","1741570590761","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_99","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741571525500_7793","3276","AUDUSD","SHORT","1741571525250","1741571525500","1741571525332","1741571526041","1741571526041","536509","709","0.6303800000","0.6306200000","0.6305000000","AVAILABLE","AVAILABLE","false","0.752209758529","1741571526041","true","1.000000000000","1741571526041","true","0.297749696084","1741571520000","true","-0.055900596062","1741571520000","true","-1.000000000000","1741571520000","true","0.865267152847","1741571520000","true","0.207272727273","1741571526041","true","1.000000000000","1741571526041","true","2.536717713198","1741571526041","true","-7.999999999956","1741571526041","true","0.752209758529","1741571526041","true","0.297749696084","1741571526041","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_279","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741571710250_7794","3277","USDJPY","SHORT","1741571710000","1741571710250","1741571709826","1741571711215","1741571711215","929901","1389","147.5520000000","147.5720000000","147.5620000000","AVAILABLE","AVAILABLE","false","0.209416476085","1741571711215","true","1.000000000000","1741571711215","true","-0.507834954506","1741571700000","true","0.509248352451","1741571700000","true","-1.000000000000","1741571700000","true","0.199191766521","1741571700000","true","0.748163693599","1741571711215","true","1.000000000000","1741571711215","true","3.686973668028","1741571711215","true","-1.000000000000","1741571711215","true","0.209416476085","1741571711215","true","-0.507834954506","1741571711215","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_100","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741573061500_7802","3283","AUDUSD","LONG","1741573061250","1741573061500","1741573061230","1741573063753","1741573063753","537936","2523","0.6302200000","0.6304700000","0.6303450000","AVAILABLE","AVAILABLE","false","0.742727486201","1741573063753","true","1.000000000000","1741573063753","true","0.594181988961","1741573020000","true","-0.607055042112","1741573020000","true","-1.000000000000","1741573020000","true","-0.079680177632","1741573020000","true","-0.128939828080","1741573063753","true","1.000000000000","1741573063753","true","2.546510592237","1741573063753","true","1.000000000000","1741573063753","true","0.742727486201","1741573063753","true","0.594181988961","1741573063753","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_280","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741573070250_7804","3284","USDJPY","LONG","1741573070000","1741573070250","1741573070188","1741573073575","1741573073575","931562","3387","147.4230000000","147.4420000000","147.4325000000","EXCLUDED","FEATURE_MISSING","false","0.197722476061","1741573073575","true","1.000000000000","1741573073575","true","-0.468290074882","1741573020000","true","-0.574605749242","1741573020000","true","1.000000000000","1741573020000","true","-0.474110036268","1741573020000","true","-0.852417302799","1741573073575","true","0.000000000000","1741573073575","true","3.080001661629","1741573073575","true","","","false","0.000000000000","1741573073575","true","-0.000000000000","1741573073575","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_281","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741574369500_7809","3288","USDJPY","LONG","1741574369250","1741574369500","1741574369308","1741574379526","1741574379526","933286","10218","147.5500000000","147.5700000000","147.5600000000","AVAILABLE","AVAILABLE","false","0.204513719773","1741574379526","true","1.000000000000","1741574379526","true","0.322109108642","1741574340000","true","-0.310255444124","1741574340000","true","1.000000000000","1741574340000","true","0.771055144716","1741574340000","true","-0.419847328244","1741574379526","true","1.000000000000","1741574379526","true","3.552440163096","1741574379526","true","0.400000000002","1741574379526","true","0.204513719773","1741574379526","true","0.322109108642","1741574379526","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_101","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741575067500_7813","3291","AUDUSD","SHORT","1741575067250","1741575067500","1741575067316","1741575069169","1741575069169","539320","1853","0.6303500000","0.6305900000","0.6304700000","AVAILABLE","AVAILABLE","false","0.732348169651","1741575069169","true","1.000000000000","1741575069169","true","-0.015257253534","1741575060000","true","-0.191300742229","1741575060000","true","-1.000000000000","1741575060000","true","-0.247002068887","1741575060000","true","-0.014326647564","1741575069169","true","1.000000000000","1741575069169","true","2.983328638110","1741575069169","true","-1.300000000000","1741575069169","true","0.732348169651","1741575069169","true","-0.015257253534","1741575069169","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_282","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741575489750_7814","3292","USDJPY","SHORT","1741575489500","1741575489750","1741575489618","1741575490377","1741575490377","934640","759","147.5780000000","147.5990000000","147.5885000000","AVAILABLE","AVAILABLE","false","0.220441920142","1741575490377","true","1.000000000000","1741575490377","true","-0.120718194363","1741575480000","true","-0.010258080877","1741575480000","true","-1.000000000000","1741575480000","true","-0.406235697466","1741575480000","true","0.323155216285","1741575490377","true","1.000000000000","1741575490377","true","5.088544248779","1741575490377","true","2.000000000000","1741575490377","true","0.220441920142","1741575490377","true","-0.120718194363","1741575490377","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDCAD_mh_94","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741575632000_7818","3294","USDCAD","LONG","1741575631750","1741575632000","1741575631927","1741575632259","1741575632259","624793","332","1.4376100000","1.4378600000","1.4377350000","AVAILABLE","AVAILABLE","false","0.514690049995","1741575632259","true","1.000000000000","1741575632259","true","-0.102938009999","1741575600000","true","-0.076540676796","1741575600000","true","1.000000000000","1741575600000","true","0.545653486900","1741575600000","true","0.076158940397","1741575632259","true","1.000000000000","1741575632259","true","2.887707818290","1741575632259","true","0.666666666667","1741575632259","true","0.514690049995","1741575632259","true","-0.102938009999","1741575632259","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_102","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741576261500_7825","3299","AUDUSD","SHORT","1741576261250","1741576261500","1741576261243","1741576262195","1741576262195","540580","952","0.6304400000","0.6306600000","0.6305500000","AVAILABLE","AVAILABLE","false","0.602732164994","1741576262195","true","1.000000000000","1741576262195","true","-0.589033706699","1741576260000","true","-0.056795900400","1741576260000","true","-1.000000000000","1741576260000","true","-0.848762518530","1741576260000","true","-0.106017191977","1741576262195","true","1.000000000000","1741576262195","true","2.903621931244","1741576262195","true","1.000000000000","1741576262195","true","0.602732164994","1741576262195","true","-0.589033706699","1741576262195","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_283","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741576561750_7828","3301","USDJPY","SHORT","1741576561500","1741576561750","1741576561711","1741576562010","1741576562010","936964","299","147.4070000000","147.4290000000","147.4180000000","EXCLUDED","FEATURE_MISSING","false","0.202781209996","1741576562010","true","0.000000000000","1741576562010","true","0.539213672034","1741576560000","true","0.163845216382","1741576560000","true","-1.000000000000","1741576560000","true","0.903385006188","1741576560000","true","0.901611535199","1741576562010","true","0.000000000000","1741576562010","true","5.006436941833","1741576562010","true","","","false","0.000000000000","1741576562010","true","0.000000000000","1741576562010","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_103","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741577427500_7836","3306","AUDUSD","LONG","1741577427250","1741577427500","1741577427093","1741577427733","1741577427733","541789","640","0.6307800000","0.6310100000","0.6308950000","AVAILABLE","AVAILABLE","false","0.677217426280","1741577427733","true","1.000000000000","1741577427733","true","-0.426941420916","1741577400000","true","0.213536436853","1741577400000","true","1.000000000000","1741577400000","true","-0.051616056934","1741577400000","true","0.501432664756","1741577427733","true","1.000000000000","1741577427733","true","2.460304499453","1741577427733","true","1.000000000000","1741577427733","true","0.677217426280","1741577427733","true","-0.426941420916","1741577427733","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_284","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741577664250_7837","3307","USDJPY","LONG","1741577664000","1741577664250","1741577664250","1741577664391","1741577664391","939174","141","147.3220000000","147.3420000000","147.3320000000","AVAILABLE","AVAILABLE","false","0.182343505572","1741577664391","true","1.000000000000","1741577664391","true","-0.009117175279","1741577640000","true","-0.517350811793","1741577640000","true","1.000000000000","1741577640000","true","0.096715232406","1741577640000","true","-0.912721893491","1741577664391","true","1.000000000000","1741577664391","true","3.510312397524","1741577664391","true","-3.000000000114","1741577664391","true","0.182343505572","1741577664391","true","-0.009117175279","1741577664391","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_285","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741578809000_7842","3311","USDJPY","SHORT","1741578808750","1741578809000","1741578808962","1741578810418","1741578810418","941469","1456","147.2890000000","147.3050000000","147.2970000000","AVAILABLE","AVAILABLE","false","0.158385009812","1741578810418","true","1.000000000000","1741578810418","true","-0.529599876558","1741578780000","true","0.451734407276","1741578780000","true","-1.000000000000","1741578780000","true","0.155785025195","1741578780000","true","0.858214042263","1741578810418","true","1.000000000000","1741578810418","true","3.061834574251","1741578810418","true","0.888888888885","1741578810418","true","0.158385009812","1741578810418","true","-0.529599876558","1741578810418","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_104","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741579206750_7846","3314","AUDUSD","LONG","1741579206500","1741579206750","1741579206336","1741579207082","1741579207082","543563","746","0.6310700000","0.6312900000","0.6311800000","AVAILABLE","AVAILABLE","false","0.659218044391","1741579207082","true","1.000000000000","1741579207082","true","0.000000000000","1741579200000","true","0.359091645859","1741579200000","true","1.000000000000","1741579200000","true","0.034540926097","1741579200000","true","0.701333333333","1741579207082","true","1.000000000000","1741579207082","true","3.425620745762","1741579207082","true","1.000000000000","1741579207082","true","0.659218044391","1741579207082","true","0.000000000000","1741579207082","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDCAD_mh_95","ts15k_tradeable_move_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741579260500_7847","3315","USDCAD","SHORT","1741579260250","1741579260500","1741579260375","1741579261449","1741579261449","628652","1074","1.4359100000","1.4361700000","1.4360400000","EXCLUDED","FEATURE_MISSING","false","0.598839210653","1741579261449","true","1.000000000000","1741579261449","true","0.667936042651","1741579260000","true","0.392178877925","1741579260000","true","-1.000000000000","1741579260000","true","0.178013029953","1741579260000","true","1.000000000000","1741579261449","true","0.000000000000","1741579261449","true","2.129422588530","1741579261449","true","","","false","0.000000000000","1741579261449","true","0.000000000000","1741579261449","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_286","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741579919250_7860","3321","USDJPY","LONG","1741579919000","1741579919250","1741579919179","1741579919638","1741579919638","944084","459","147.4020000000","147.4190000000","147.4105000000","AVAILABLE","AVAILABLE","false","0.164983253764","1741579919638","true","1.000000000000","1741579919638","true","0.684195258256","1741579860000","true","-0.274495375649","1741579860000","true","-1.000000000000","1741579860000","true","0.548210485946","1741579860000","true","-0.516688918558","1741579919638","true","1.000000000000","1741579919638","true","3.475437540990","1741579919638","true","0.846153846155","1741579919638","true","0.164983253764","1741579919638","true","0.684195258256","1741579919638","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_AUDUSD_mh_105","ts15k_tradeable_move_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741580577750_7883","3333","AUDUSD","SHORT","1741580577500","1741580577750","1741580577650","1741580580163","1741580580163","544975","2513","0.6315200000","0.6317500000","0.6316350000","EXCLUDED","FEATURE_MISSING","false","0.632313685684","1741580580163","true","0.000000000000","1741580580163","true","-0.398632540975","1741580520000","true","-0.574418065122","1741580520000","true","-1.000000000000","1741580520000","true","-0.016753024431","1741580520000","true","-0.782608695652","1741580580163","true","0.000000000000","1741580580163","true","2.717083163145","1741580580163","true","","","false","0.000000000000","1741580580163","true","-0.000000000000","1741580580163","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15k_tradeable_move_r1_202503_USDJPY_mh_287","ts15k_tradeable_move_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741581016750_7885","3335","USDJPY","SHORT","1741581016500","1741581016750","1741581016659","1741581021312","1741581021312","946458","4653","147.1330000000","147.1540000000","147.1435000000","AVAILABLE","AVAILABLE","false","0.194768059687","1741581021312","true","1.000000000000","1741581021312","true","-0.417360127901","1741581000000","true","0.557227692452","1741581000000","true","1.000000000000","1741581000000","true","1.192187852391","1741581000000","true","0.881690140845","1741581021312","true","1.000000000000","1741581021312","true","3.221283334239","1741581021312","true","0.499999999986","1741581021312","true","0.194768059687","1741581021312","true","-0.417360127901","1741581021312","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
