variant,train_trades,train_tpd,train_pf,train_net,test_trades,test_tpd,test_pf,test_net,all_trades,all_tpd,all_pf,all_net,score
L18-24_d0.8_mx2.0_r32_atr0.0004_none,1124,6.310544476285163,1.0527599862841543,6439.72285714293,740,8.571083852805147,0.9589672288341773,-3542.1528571430154,1864,6.668471982410594,1.0139050931098048,2897.569999999907,1.5729407574983556
L0-4_d1.2_mx0.0_r40_atr0.0002_none,1067,6.019038664943001,0.9345782235671308,-7815.709999999577,731,8.466840941081841,1.132520779181064,9044.471428571469,1798,6.436674166241967,1.0065458552558963,1228.7614285718882,1.572831948611016
L18-24_d0.6_mx2.0_r32_atr0.0004_none,1159,6.507047195742441,1.0553013891653644,6892.054285714325,765,8.860647496480997,0.9226485182533573,-6894.538571428704,1924,6.883122368110506,0.9999883781405021,-2.484285714388534,1.5728164538213465
L0-4_d0.6_mx0.0_r38_atr0.0_none,1128,6.363144905394288,0.9267744734288281,-8898.604285713867,795,9.208123868892017,1.0732235881025844,5473.070000000053,1923,6.884162637198722,0.982546638752537,-3425.5342857138166,1.5727695019362793
L0-6_d0.8_mx0.0_r28_atr0.0002_bull,777,4.383123751322129,1.0848485534199468,6320.785714285816,536,6.208244520410215,1.29826314667801,13137.517142857123,1313,4.700418898929757,1.1641473973589493,19458.302857142942,1.5726763786152351
L18-24_d0.8_mx2.0_r40_atr0.0002_none,1479,8.300245527884952,0.9762598514879428,-3909.5057142854616,964,11.16557410014076,0.962248222202139,-4108.6042857145985,2443,8.737894462314179,0.9706845223677352,-8018.110000000043,1.5726147302650757
L0-4_d0.6_mx0.0_r38_atr0.0002_none,1125,6.346221647667176,0.9282727711800973,-8700.954285713864,795,9.208123868892017,1.0732235881025844,5473.070000000053,1920,6.8734229138957605,0.9835354686415859,-3227.884285713819,1.5725543854631012
L0-4_d0.6_mx0.0_r38_atr0.0004_none,1107,6.244682101304501,0.9422399985260739,-6870.172857142405,789,9.138628594409813,1.0725853031054928,5402.567142857224,1896,6.7875051274720635,0.992410533375079,-1467.6057142851823,1.5725116303840818
L0-4_d0.8_mx0.0_r38_atr0.0004_none,1078,6.081090609942414,0.9385679573358314,-7230.458571428151,768,8.895395133722099,1.1053815540710301,7554.4000000000515,1846,6.608509739089361,1.0017104945617847,323.94142857189763,1.5724975357666051
L0-4_d0.8_mx2.0_r38_atr0.0004_none,1025,5.782113056763427,0.9586705946316484,-4444.68428571412,705,8.165694751658958,1.1444257016440509,8824.207142857063,1730,6.193240438041492,1.0259694258610206,4379.522857142945,1.5724705980932612
L0-4_d0.8_mx0.0_r38_atr0.0_none,1097,6.1882712422141255,0.9240067201287794,-9130.327142856762,774,8.964890408204303,1.1059011238955763,7624.902857142879,1871,6.698007433280712,0.99216523534472,-1505.4242857138888,1.5724692270751208
L18-24_d0.8_mx2.0_r40_atr0.0_none,1479,8.300245527884952,0.9762598514879428,-3909.5057142854616,966,11.188739191634827,0.9617114963995562,-4169.342857143167,2445,8.745047875709442,0.9704690104907499,-8078.848571428617,1.5723837738587747
L0-4_d0.8_mx0.0_r38_atr0.0002_none,1094,6.171347984487014,0.9255172075334587,-8932.677142856764,774,8.964890408204303,1.1059011238955763,7624.902857142879,1868,6.68726770997775,0.9931861777007112,-1307.7742857138837,1.5722647994740249
L18-24_d0.8_mx2.0_r32_atr0.0002_none,1136,6.377916837241943,1.0442483667565317,5451.547142857249,747,8.652161673034385,0.9552565119904196,-3877.4842857144577,1883,6.7364446045488995,1.0075004070670095,1574.0628571427815,1.572122078274049
L18-24_d1.2_mx3.0_r38_atr0.0_none,1358,7.623116655296754,0.9743569450274059,-4174.114285714064,866,10.03048461693143,0.9627647854306259,-3855.157142857468,2224,7.9555837090583905,0.9698502258152635,-8029.271428571521,1.5719626508233637
L0-4_d1.2_mx3.0_r28_atr0.0004_none,833,4.699024562228229,0.9795740912720384,-1865.8414285712306,580,6.717876533279711,1.327344502275829,15421.692857142749,1413,5.058409675695161,1.0979056552722386,13555.851428571515,1.571846058689246
L0-4_d1.2_mx3.0_r28_atr0.0_none,834,4.704665648137266,0.9788816167782745,-1930.4614285712382,580,6.717876533279711,1.327344502275829,15421.692857142749,1414,5.0619895834628155,1.0973934897832802,13491.23142857151,1.571813688406614
L0-4_d1.2_mx3.0_r28_atr0.0002_none,834,4.704665648137266,0.9788816167782745,-1930.4614285712382,580,6.717876533279711,1.327344502275829,15421.692857142749,1414,5.0619895834628155,1.0973934897832802,13491.23142857151,1.571813688406614
L19-24_d0.6_mx3.0_r40_atr0.0_none,1525,8.559901771619014,1.0664326079595965,10697.130000000361,980,11.350894832093303,0.8622074624521121,-15081.42571428591,2505,8.960651828298888,0.9837902357557213,-4384.29571428554,1.5717820717952422
L18-24_d0.8_mx2.0_r32_atr0.0_none,1136,6.377916837241943,1.0442483667565317,5451.547142857249,748,8.663744218781419,0.9540763063485912,-3984.6842857144566,1884,6.740022110977231,1.0069860307144662,1466.8628571427862,1.5717492312860337
L18-24_d0.6_mx2.0_r30_atr0.0002_bull,776,4.365170514473221,1.0373010065883645,2912.4100000002145,521,6.034506334204705,1.3715605232384784,15557.567142857075,1297,4.643140374647293,1.153981311488168,18469.97714285729,1.571613718183258
L18-24_d0.6_mx2.0_r30_atr0.0_bull,776,4.365170514473221,1.0373010065883645,2912.4100000002145,521,6.034506334204705,1.3715605232384784,15557.567142857075,1297,4.643140374647293,1.153981311488168,18469.97714285729,1.571613718183258
L18-24_d1.2_mx0.0_r38_atr0.0004_none,1364,7.656797583081571,0.963481589927487,-6188.512857142747,853,9.879911522219988,0.9739311692613994,-2699.2228571431697,2217,7.930543652420167,0.9674447848760551,-8887.735714285905,1.5715834226913215
L18-24_d0.6_mx3.0_r35_atr0.0002_none,1462,8.20563989632257,0.9854525389342622,-2448.94999999991,919,10.644359541524231,0.9486834215747375,-5414.914285714649,2381,8.516138647061016,0.9712852900527864,-7863.864285714557,1.571204644188707
L0-6_d0.6_mx0.0_r30_atr0.0004_bull,804,4.535433070866142,1.0501000862520165,3950.4914285715968,560,6.486225618339031,1.2864352781155894,13157.481428571442,1364,4.882994195080113,1.1370971143115818,17107.97285714304,1.571176328870338
L0-4_d1.2_mx0.0_r40_atr0.0004_none,1054,5.945704548125514,0.9454856642627165,-6407.404285713867,727,8.420510758093705,1.1269117969559617,8661.661428571477,1781,6.375815734191849,1.0121336488378354,2254.257142857605,1.5711696070055436
L0-4_d0.8_mx3.0_r28_atr0.0_none,839,4.732871077682454,0.9582510562847464,-3870.2785714283636,592,6.8568670822441184,1.3319354298774368,15751.68285714275,1431,5.1228480155129335,1.0847716928626725,11881.404285714383,1.5711256741476132
L0-6_d1.2_mx2.0_r28_atr0.0004_bull,725,4.089787284052179,1.0898116126579915,6245.738571428708,504,5.837603056505127,1.3646494528637108,14637.328571428494,1229,4.399706646446817,1.1903939098109815,20883.067142857213,1.570950130969384
L0-6_d1.2_mx2.0_r28_atr0.0_bull,725,4.089787284052179,1.0898116126579915,6245.738571428708,504,5.837603056505127,1.3646494528637108,14637.328571428494,1229,4.399706646446817,1.1903939098109815,20883.067142857213,1.570950130969384
L0-6_d1.2_mx2.0_r28_atr0.0002_bull,725,4.089787284052179,1.0898116126579915,6245.738571428708,504,5.837603056505127,1.3646494528637108,14637.328571428494,1229,4.399706646446817,1.1903939098109815,20883.067142857213,1.570950130969384
L0-4_d0.8_mx3.0_r28_atr0.0002_none,838,4.727229991773416,0.9580412478845818,-3889.728571428379,592,6.8568670822441184,1.3319354298774368,15751.68285714275,1430,5.11926810774528,1.0846329205941314,11861.954285714372,1.57071205786587
L0-4_d0.6_mx3.0_r28_atr0.0_none,843,4.755435421318603,0.9581792046471099,-3881.328571428344,594,6.880032173738186,1.3250833277443488,15503.752857142732,1437,5.144327462118858,1.0827217599193355,11622.42428571439,1.570523364657336
L19-24_d0.6_mx2.0_r30_atr0.0004_none,966,5.423792256404258,1.1551846667754706,14445.02285714301,668,7.737140559018701,0.9828092833358791,-1285.3442857143173,1634,5.845645503894265,1.0784002669691326,13159.678571428693,1.5705175237806972
L0-4_d0.8_mx3.0_r28_atr0.0004_none,836,4.715947819955341,0.9588283458465856,-3813.6285714283777,592,6.8568670822441184,1.3319354298774368,15751.68285714275,1428,5.112108292209972,1.0852221526822488,11938.054285714376,1.5704805307942402
L18-24_d0.6_mx3.0_r35_atr0.0_none,1462,8.20563989632257,0.9854525389342622,-2448.94999999991,924,10.702272270259401,0.946827604757927,-5622.7028571432365,2386,8.534022180549174,0.9705507488647851,-8071.652857143138,1.570408200065223
L0-6_d0.8_mx0.0_r28_atr0.0004_bull,770,4.343636149958867,1.084185624669775,6251.545714285838,536,6.208244520410215,1.29826314667801,13137.517142857123,1306,4.675359544556179,1.1638893725024329,19389.062857142962,1.5702057463655308
L0-4_d0.6_mx3.0_r28_atr0.0002_none,842,4.749794335409566,0.9579696335029397,-3900.778571428358,594,6.880032173738186,1.3250833277443488,15503.752857142732,1436,5.140747554351204,1.0825833259583235,11602.974285714377,1.5701098990766966
L18-24_d0.6_mx2.0_r35_atr0.0004_none,1354,7.5993296176482055,1.039048235230042,5674.095714285829,857,9.926241705208124,0.888354752237157,-11328.420000000184,2211,7.908098508463631,0.9770873973788112,-5654.324285714351,1.570008525089282
L0-4_d0.6_mx3.0_r28_atr0.0004_none,840,4.7385121635914915,0.9587557818970368,-3824.678571428357,594,6.880032173738186,1.3250833277443488,15503.752857142732,1434,5.133587738815896,1.0831700100656307,11679.074285714374,1.5698775300601373
L0-6_d0.8_mx0.0_r30_atr0.0_bull,808,4.5579974145022915,1.0497735455323045,3932.131428571567,556,6.439895435350895,1.2847007730604878,13059.961428571412,1364,4.882994195080113,1.1360749763714262,16992.092857142976,1.5695375600805626
L0-4_d1.0_mx0.0_r38_atr0.0002_none,1071,6.041603008579151,0.9466675537432147,-6217.144285713887,741,8.582666398552181,1.1035299621956,7266.8714285714295,1812,6.486792874989124,1.0056205956970634,1049.7271428575314,1.5694130549749372
L0-4_d1.0_mx0.0_r38_atr0.0_none,1073,6.052885180397226,0.9449078084216915,-6434.244285713903,741,8.582666398552181,1.1035299621956,7266.8714285714295,1814,6.493952690524432,1.004452992272843,832.6271428575201,1.5691884812035144
L0-6_d0.8_mx0.0_r30_atr0.0002_bull,807,4.552356328593254,1.049527344336289,3912.6814285715554,556,6.439895435350895,1.2847007730604878,13059.961428571412,1363,4.879414287312459,1.1359192181424265,16972.642857142964,1.56910780912818
L0-6_d0.8_mx3.0_r32_atr0.0_bull,822,4.636972617228817,1.0121746011656452,1002.6042857145003,569,6.590468530062337,1.3010219110242185,13996.12857142853,1391,4.9796517048067725,1.116406853261922,14998.73285714303,1.5689094525298424
L0-6_d0.8_mx3.0_r32_atr0.0002_bull,820,4.625690445410742,1.0133101372953393,1094.6342857144919,569,6.590468530062337,1.3010219110242185,13996.12857142853,1389,4.972491889271464,1.1172225304140926,15090.762857143018,1.5688451678297146
L18-24_d1.2_mx3.0_r40_atr0.0002_none,1395,7.8303578389335,0.9686993403466017,-5266.581428571169,882,10.215805348883974,0.9614855622927418,-4111.844285714615,2277,8.145071542130365,0.9658989843448138,-9378.425714285773,1.5687445127927329
L19-24_d0.6_mx2.0_r30_atr0.0002_none,974,5.468709790618786,1.1463937949735723,13738.005714285886,674,7.806635833500905,0.9801829157911732,-1485.687142857183,1648,5.895730593890911,1.0725793085024637,12252.318571428692,1.5687082279423537
L19-24_d0.6_mx2.0_r30_atr0.0_none,974,5.468709790618786,1.1463937949735723,13738.005714285886,675,7.818218379247939,0.9787833486179138,-1592.8871428571774,1649,5.899308100319243,1.0718986284143825,12145.1185714287,1.56822534367123
L0-6_d0.8_mx3.0_r32_atr0.0004_bull,815,4.597485015865554,1.014673828222279,1203.3242857145015,569,6.590468530062337,1.3010219110242185,13996.12857142853,1384,4.954592350433194,1.118283516763136,15199.452857143031,1.567972512484066
L0-6_d0.6_mx0.0_r38_atr0.0004_bull,957,5.398519214948878,0.9680933969640044,-3030.927142856788,675,7.818218379247939,1.1820304131133312,10411.788571428671,1632,5.8424094768113966,1.048497103640626,7380.8614285718795,1.567894709776115
L0-6_d1.0_mx3.0_r32_atr0.0_none,1135,6.40263250675755,0.9862732818379395,-1814.6299999996354,792,9.173376231650915,0.9907588847439552,-751.308571428624,1927,6.898482268269339,0.9879814154859106,-2565.938571428268,1.5675758073343453
L0-6_d1.0_mx3.0_r32_atr0.0002_none,1133,6.391350334939475,0.9869595780610232,-1722.449999999617,792,9.173376231650915,0.9907588847439552,-751.308571428624,1925,6.89132245273403,0.9884071235009297,-2473.7585714282504,1.5672762948394738
L18-24_d1.2_mx3.0_r40_atr0.0_none,1395,7.8303578389335,0.9686993403466017,-5266.581428571169,888,10.285300623366178,0.9578647313605773,-4515.780000000319,2283,8.166534181240063,0.9644834718899947,-9782.36142857148,1.5671941194755115
L18-24_d1.2_mx0.0_r40_atr0.0002_none,1425,7.998908530999669,0.9646596211140624,-6213.20857142848,898,10.401126080836518,0.961997852803361,-4107.011428571757,2323,8.309618441971384,0.9636462985658094,-10320.220000000236,1.5670593755842601
L0-6_d1.0_mx0.0_r28_atr0.0_bull,775,4.371841579504054,1.0875898143765916,6524.995714285833,529,6.127166700180977,1.289680898336775,12759.497142857088,1304,4.668199729020871,1.1626811616165815,19284.492857142926,1.5662792193243806
L0-6_d1.0_mx0.0_r28_atr0.0002_bull,775,4.371841579504054,1.0875898143765916,6524.995714285833,529,6.127166700180977,1.289680898336775,12759.497142857088,1304,4.668199729020871,1.1626811616165815,19284.492857142926,1.5662792193243806
L0-6_d0.8_mx0.0_r30_atr0.0004_bull,799,4.507227641320954,1.048708334357333,3836.4914285715786,556,6.439895435350895,1.2847007730604878,13059.961428571412,1355,4.8507750251712265,1.135565122703539,16896.452857142987,1.5662509054439493
L0-6_d0.8_mx3.0_r38_atr0.0002_bull,927,5.2292866376777525,0.9596788390292399,-3760.934285714068,646,7.482324552583953,1.2199587166517423,11997.9514285715,1573,5.631194918519808,1.0557229788497937,8237.017142857434,1.5661441361294275
L0-6_d0.8_mx3.0_r38_atr0.0_bull,930,5.246209895404865,0.9576583754975719,-3958.5842857140733,646,7.482324552583953,1.2199587166517423,11997.9514285715,1576,5.64193464182277,1.0543061294338356,8039.367142857429,1.5660908906740838
L18-24_d1.2_mx0.0_r40_atr0.0_none,1425,7.998908530999669,0.9646596211140624,-6213.20857142848,902,10.447456263824654,0.9592898199281141,-4412.097142857461,2327,8.323926868044515,0.9626117932397695,-10625.305714285943,1.5659046630127156
L0-6_d1.2_mx3.0_r30_atr0.0_none,1042,5.878011517217064,1.025790992820662,3103.584285714524,722,8.362598029358535,1.034282107562841,2450.9857142856104,1764,6.31495730214173,1.0289556023862314,5554.5700000001325,1.5657553432136533
L19-24_d0.6_mx0.0_r28_atr0.0002_none,1029,5.775941373664926,1.059109818277177,6896.225714285843,711,8.235190026141161,1.013354097106971,1076.5128571428759,1740,6.224242650072661,1.0404131190249015,7972.738571428719,1.5656929414022864
L18-24_d1.2_mx2.0_r32_atr0.0004_none,1038,5.827709222761564,1.0725099222865504,8102.844285714412,696,8.061451839935652,0.9968360236586387,-254.18571428587165,1734,6.203396146727451,1.0408602341824695,7848.658571428543,1.565410250469255
L0-6_d1.2_mx3.0_r30_atr0.0002_none,1041,5.872370431308027,1.0256306085308815,3084.284285714532,722,8.362598029358535,1.034282107562841,2450.9857142856104,1763,6.311377394374076,1.0288549927753967,5535.2700000001405,1.5653666579020857
L19-24_d0.6_mx0.0_r28_atr0.0_none,1029,5.775941373664926,1.059109818277177,6896.225714285843,712,8.246772571888195,1.0120536586299094,972.9728571428695,1741,6.227819801020979,1.0398666207392713,7869.198571428713,1.5652715743161214
L18-24_d0.6_mx2.0_r32_atr0.0002_none,1173,6.585648283525352,1.0450943971910165,5681.701428571511,772,8.941725316710235,0.9026400980565689,-8712.06000000015,1945,6.958250003105475,0.9859366257217861,-3030.3585714286455,1.5647938471109917
L19-24_d1.2_mx0.0_r28_atr0.0002_none,1004,5.635612380135652,1.0574928271808999,6631.7200000001285,691,8.003539111200482,1.0375812696378823,2943.017142857164,1695,6.0632708573983685,1.0494411192847242,9574.737142857299,1.5647633634435227
L19-24_d1.0_mx0.0_r28_atr0.0002_none,1013,5.68613081780619,1.0603598127906342,6977.400000000132,703,8.14252966016489,1.023992953106398,1914.2900000000373,1716,6.138391027313038,1.0455091912373438,8891.690000000168,1.5647448719381374
L18-24_d0.6_mx2.0_r32_atr0.0_none,1173,6.585648283525352,1.0450943971910165,5681.701428571511,773,8.953307862457269,0.9015600360039203,-8819.26000000014,1946,6.961827509533807,0.9854463692965756,-3137.558571428641,1.564460874364656
L19-24_d1.2_mx0.0_r28_atr0.0_none,1004,5.635612380135652,1.0574928271808999,6631.7200000001285,692,8.015121656947516,1.0362095336781525,2839.4771428571576,1696,6.066848008346686,1.0488794120968006,9471.197142857285,1.5643140004579654
L19-24_d1.0_mx0.0_r28_atr0.0_none,1013,5.68613081780619,1.0603598127906342,6977.400000000132,704,8.154112205911924,1.0226647712913988,1810.7500000000327,1717,6.141968178261356,1.0449545906534419,8788.150000000162,1.5643121742240398
L18-24_d0.6_mx2.0_r28_atr0.0004_none,935,5.252604065072367,1.072955282050731,7214.182857142883,648,7.505489644078021,1.0829858186502268,5671.765714285632,1583,5.66319267604934,1.077054691118346,12885.948571428513,1.5640961524631491
L18-24_d1.2_mx2.0_r32_atr0.0002_none,1045,5.8670097666530205,1.0674858049325004,7584.094285714445,698,8.08461693142972,0.9934318410094155,-529.4771428573022,1743,6.235593704582438,1.0365536888504316,7054.617142857139,1.564065955032645
L0-4_d1.0_mx2.0_r38_atr0.0002_none,1009,5.691855682218827,0.9517427655787446,-5086.097142856972,670,7.760305650512769,1.1561482490966,9155.81571428558,1679,6.0106651418911365,1.0248106761808764,4069.7185714286043,1.5639062665147558
L18-24_d0.6_mx2.0_r28_atr0.0002_none,940,5.280692856864198,1.068415025492548,6793.968571428595,653,7.563402372813191,1.0820352845399166,5611.7257142856215,1593,5.698967740332659,1.0739704645271735,12405.694285714217,1.5638311967360294
L0-6_d1.0_mx0.0_r28_atr0.0004_bull,768,4.332353978140792,1.0869355919897818,6455.755714285851,529,6.127166700180977,1.289680898336775,12759.497142857088,1297,4.643140374647293,1.1624202137274813,19215.252857142947,1.5638110496953361
L18-24_d1.2_mx2.0_r32_atr0.0_none,1045,5.8670097666530205,1.0674858049325004,7584.094285714445,699,8.096199477176754,0.9921125149109047,-636.6771428572974,1744,6.23917121101077,1.0359782446967363,6947.417142857142,1.5636322023245603
L0-4_d1.0_mx2.0_r38_atr0.0_none,1011,5.7031378540369015,0.9497863391510278,-5303.197142856987,670,7.760305650512769,1.1561482490966,9155.81571428558,1681,6.017824957426444,1.0234561005289307,3852.6185714285957,1.5635754599106206
L18-24_d0.6_mx2.0_r28_atr0.0_none,940,5.280692856864198,1.068415025492548,6793.968571428595,654,7.574984918560225,1.0803422710925275,5504.5257142856235,1594,5.702545246760991,1.073284428559913,12298.494285714223,1.5632445350931246
L18-24_d1.2_mx0.0_r38_atr0.0002_none,1387,7.7859078062567,0.9586197276772249,-7082.565714285657,876,10.14631007440177,0.9594934740809056,-4230.2985714289025,2263,8.095092596042777,0.9589508307565946,-11312.864285714555,1.5631297867666647
L0-6_d1.2_mx2.0_r40_atr0.0002_none,1195,6.7410976612998,0.9498075838819735,-6307.791428571269,816,9.45135732957973,0.9872087681633798,-1030.4485714284565,2011,7.199194520752278,0.9644174076878202,-7338.239999999732,1.5630721345924317
L0-6_d1.2_mx3.0_r30_atr0.0004_none,1034,5.832882829944764,1.0252473864426097,3032.2142857145714,722,8.362598029358535,1.034282107562841,2450.9857142856104,1756,6.286318040000498,1.028618741235733,5483.200000000181,1.5629982776474172
L19-24_d0.8_mx0.0_r28_atr0.0002_none,1021,5.731036095735558,1.055903349212246,6509.712857142974,708,8.20044238890006,1.0168712502576862,1359.1328571428767,1729,6.184893989641168,1.039942374763194,7868.845714285857,1.5627864272248286
L0-6_d1.0_mx3.0_r32_atr0.0004_none,1122,6.329298389940063,0.98565307596568,-1891.489999999576,791,9.16179368590388,0.9900186691557696,-811.4885714286215,1913,6.848363559522182,0.987318298041382,-2702.9785714282043,1.5627622644798729
L18-24_d0.6_mx3.0_r38_atr0.0004_none,1569,8.805331462644686,0.9877289024535999,-2177.485714285383,988,11.443555198069575,0.9267058322281148,-8537.47428571463,2557,9.14563902584419,0.9635459576449736,-10714.959999999995,1.5627613486675949
L19-24_d0.6_mx0.0_r40_atr0.0004_none,1517,8.514997368882652,1.047917502512871,8009.388571428857,954,11.04974864267042,0.8605730673037812,-15420.642857143037,2471,8.839030206677267,0.9733167888047207,-7411.254285714181,1.5626350571967724
L0-6_d1.2_mx2.0_r40_atr0.0_none,1197,6.752379833117875,0.9481696112812772,-6524.891428571284,816,9.45135732957973,0.9872087681633798,-1030.4485714284565,2013,7.206354336287586,0.9634032310659129,-7555.33999999975,1.5626344740123488
L0-6_d0.8_mx3.0_r38_atr0.0004_bull,912,5.14467034904219,0.9615328671781916,-3567.992857142619,646,7.482324552583953,1.2199587166517423,11997.9514285715,1558,5.577496302004997,1.0572295887913115,8429.958571428888,1.5624079346502044
L19-24_d0.8_mx0.0_r28_atr0.0_none,1021,5.731036095735558,1.055903349212246,6509.712857142974,709,8.212024934647093,1.0155652700813398,1255.5928571428722,1730,6.188471140589485,1.0393953672843028,7765.305714285843,1.5623630187052617
L18-24_d0.6_mx0.0_r38_atr0.0004_none,1582,8.878288319887758,0.9797526757041948,-3709.6199999997457,995,11.524633018298813,0.9339841465323032,-7747.001428571745,2577,9.217173159796824,0.9618831682188645,-11456.62142857147,1.562184521426547
L0-4_d1.0_mx2.0_r38_atr0.0004_none,1001,5.646726994946527,0.9504908037369942,-5218.017142856975,669,7.748723104765735,1.1594661845633731,9323.607142857012,1670,5.97844597198225,1.0250550888635181,4105.590000000038,1.562035612405518
L18-24_d0.6_mx2.0_r35_atr0.0002_none,1372,7.7003546790349615,1.0297210573861457,4364.177142857306,868,10.053649708425498,0.879730661531621,-12263.564285714481,2240,8.01182300269495,0.9682507391275994,-7899.387142857171,1.5619582494467381
L0-6_d1.2_mx2.0_r40_atr0.0004_none,1181,6.662122458573275,0.9523126408856291,-5965.698571428404,816,9.45135732957973,0.9873555987250686,-1018.4685714284606,1997,7.149075812005122,0.9660381133306364,-6984.167142856869,1.5619551802870695
L18-24_d1.2_mx0.0_r38_atr0.0_none,1387,7.7859078062567,0.9586197276772249,-7082.565714285657,880,10.192640257389906,0.9566986722451352,-4535.384285714601,2267,8.109401199836048,0.9578904312860428,-11617.95000000026,1.5619395262300344
L18-24_d1.0_mx3.0_r38_atr0.0004_none,1428,8.016060812786279,0.9866670824402763,-2236.189999999693,895,10.366378443595416,0.9258814537161436,-8153.41714285753,2323,8.309721652941835,0.9625902481377783,-10389.60714285721,1.5619100372823027
L18-24_d0.8_mx0.0_r38_atr0.0004_none,1504,8.440547176429323,0.9725865508477939,-4885.764285714089,946,10.957088276694149,0.9408986142890694,-6673.945714286077,2450,8.7629314091976,0.9602962073408792,-11559.710000000154,1.561779049266078
L0-6_d0.8_mx0.0_r38_atr0.0002_bull,938,5.291338582677165,0.9664739896319341,-3156.9842857140884,652,7.551819827066157,1.19095665294106,10677.331428571506,1590,5.6920533505699265,1.0501088651464696,7520.347142857412,1.5615447894329537
L0-6_d0.8_mx0.0_r38_atr0.0_bull,941,5.308261840404278,0.9644569646795417,-3354.6342857140917,652,7.551819827066157,1.19095665294106,10677.331428571506,1593,5.702793073872889,1.048721423906458,7322.6971428574125,1.5614986291155462
L0-4_d1.0_mx0.0_r38_atr0.0004_none,1059,5.973909977670702,0.9421373051669112,-6745.214285713879,736,8.524753669817011,1.1004943820994801,7038.14285714288,1795,6.425934442939005,1.001569753963786,292.928571428989,1.5614897183836756
L18-24_d0.6_mx2.0_r35_atr0.0_none,1372,7.7003546790349615,1.0297210573861457,4364.177142857306,870,10.076814799919566,0.8779721894843893,-12467.79285714305,2242,8.018976416090213,0.9674566153156757,-8103.6157142857355,1.5611839594678223
L0-6_d0.6_mx3.0_r32_atr0.0_none,1162,6.554941826301563,0.9757479592435067,-3239.821428571031,827,9.578765332797104,0.9672347521951477,-2769.084285714337,1989,7.120436549863889,0.9724491644622656,-6008.905714285385,1.561182036685029
L0-6_d0.8_mx3.0_r40_atr0.0002_bull,959,5.4098013867669525,0.9353642480505889,-6340.849999999697,664,7.690810376030565,1.2062848167091738,11583.140000000147,1623,5.81019030690251,1.0339851262034845,5242.290000000448,1.5610758517857226
L0-6_d1.2_mx3.0_r32_atr0.0_none,1111,6.267246444940651,0.9956510022338808,-563.2199999996847,768,8.895395133722099,0.9906753123775518,-734.327142857192,1879,6.726646695421945,0.9937694776065713,-1297.5471428568735,1.561051366800413
L19-24_d0.6_mx0.0_r28_atr0.0004_none,1015,5.697357137288532,1.0641686998588067,7414.667142857299,695,8.049869294188618,1.0123453098526176,993.2228571428604,1710,6.116928121623133,1.0428967304335321,8407.890000000161,1.5609570884692863
L0-6_d0.6_mx3.0_r32_atr0.0002_none,1159,6.53801856857445,0.9762725872556622,-3167.0914285710223,827,9.578765332797104,0.9672347521951477,-2769.084285714337,1986,7.109696826560927,0.9727687126593391,-5936.175714285388,1.5609218683968846
L0-6_d0.8_mx3.0_r40_atr0.0_bull,963,5.432365730403102,0.9323652759004346,-6657.8057142854095,664,7.690810376030565,1.2062848167091738,11583.140000000147,1627,5.824509937973126,1.0318608563801788,4925.3342857147345,1.5608510731204168
L18-24_d1.2_mx0.0_r40_atr0.0004_none,1405,7.886643148108446,0.9554788708573709,-7855.495714285589,871,10.0883973456666,0.95752759162284,-4552.205714286023,2276,8.141494435612083,0.9562530723152003,-12407.701428571605,1.5608028763311137
L0-6_d1.2_mx3.0_r32_atr0.0002_none,1109,6.255964273122576,0.996359651922631,-471.0399999996689,768,8.895395133722099,0.9906753123775518,-734.327142857192,1877,6.719486879886636,0.994209004798948,-1205.3671428568682,1.5607624418539963
L0-6_d1.2_mx2.0_r32_atr0.0004_bull,762,4.298507462686567,1.037621048712981,2851.894285714441,512,5.930263422481399,1.365297067328732,14893.302857142768,1274,4.56080249599125,1.1522197215893442,17745.197142857214,1.5607605113271574
L0-6_d1.2_mx2.0_r32_atr0.0002_bull,762,4.298507462686567,1.037621048712981,2851.894285714441,512,5.930263422481399,1.365297067328732,14893.302857142768,1274,4.56080249599125,1.1522197215893442,17745.197142857214,1.5607605113271574
L0-6_d1.2_mx0.0_r30_atr0.0002_bull,793,4.473381125866729,1.0738981268399728,5691.800000000103,531,6.150331791675045,1.2764571739653525,12383.695714285685,1324,4.739797884373951,1.148382966137831,18075.49571428579,1.5606042514106413
L0-6_d1.2_mx0.0_r30_atr0.0_bull,793,4.473381125866729,1.0738981268399728,5691.800000000103,531,6.150331791675045,1.2764571739653525,12383.695714285685,1324,4.739797884373951,1.148382966137831,18075.49571428579,1.5606042514106413
L0-6_d1.0_mx0.0_r30_atr0.0002_bull,804,4.535433070866142,1.0555541830831674,4372.207142857276,542,6.277739794892419,1.27602288180319,12593.895714285656,1346,4.81855585526234,1.1364625029772932,16966.102857142934,1.5604818934889342
L0-6_d1.0_mx0.0_r30_atr0.0_bull,804,4.535433070866142,1.0555541830831674,4372.207142857276,542,6.277739794892419,1.27602288180319,12593.895714285656,1346,4.81855585526234,1.1364625029772932,16966.102857142934,1.5604818934889342
L0-6_d1.2_mx2.0_r32_atr0.0_bull,763,4.304148548595604,1.0360973643743574,2740.4142857144343,512,5.930263422481399,1.365297067328732,14893.302857142768,1275,4.564382403758904,1.1511189245607492,17633.717142857207,1.5603194912908973
