period_id,variant,sma75_reclaim,sma75_state,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,failure_exits,failure_exit_rate,avg_mfe_r,avg_mae_r
q1_quick,diag,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2153,0.0574
q1_quick,diag,true,below_75sma_flat_or_rising|below_75sma_falling,5,3,0.6,45.86,62.22,-16.36,3.8031784841075793,2.0120999999999998,0.40241999999999994,3.967261465860493,16.36,0.1636,2.8031784841075793,0,0.0,2,0.4,3,0.6,0,0.0,0.9606600000000001,0.49768
q1_quick,req_fibroom,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
q1_quick,req_fibroom,true,above_75sma_flat_or_falling|above_75sma_rising,2,1,0.5,23.93,30.68,-6.75,4.545185185185185,1.0303,0.51515,4.58240611961057,6.75,0.0675,3.545185185185185,0,0.0,1,0.5,1,0.5,0,0.0,0.7859,0.5095000000000001
q1_quick,req_fibroom,true,above_75sma_flat_or_falling|below_75sma_falling,1,0,0.0,-14.26,0,-14.26,0.0,-0.6315,-0.6315,0.0,14.26,0.1426,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.3806,0.7167
q1_quick,req_fibroom,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,1,1,1.0,30.21,30.21,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3121,0.6208
q1_quick,req_fibroom,true,above_75sma_rising|above_75sma_rising,1,1,1.0,0.92,0.92,0,inf,0.0403,0.0403,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,0.6052,0.3862
q1_quick,req_fibroom,true,above_75sma_rising|below_75sma_falling,3,0,0.0,-40.52,0,-40.52,0.0,-1.6969,-0.5656333333333333,0.0,40.52,0.4052,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,0.3489666666666667,0.6635
q1_quick,req_fibroom,true,above_75sma_rising|below_75sma_flat_or_rising,12,1,0.08333333333333333,-129.58,14.35,-143.93,0.09970124366011254,-5.429600000000001,-0.45246666666666674,0.1010149510737288,137.35,1.3735,-0.9434291954859848,3,0.25,0,0.0,9,0.75,0,0.0,0.4452499999999999,0.6772833333333335
q1_quick,req_fibroom,true,below_75sma_falling|above_75sma_flat_or_falling,8,1,0.125,-64.18999999999998,3.7,-67.88999999999999,0.05449992635145089,-2.7529,-0.3441125,0.0540512679540925,64.18999999999998,0.6418999999999998,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.3062875,0.5208125
q1_quick,req_fibroom,true,below_75sma_falling|above_75sma_rising,6,2,0.3333333333333333,-13.36,24.11,-37.47,0.6434480918067788,-0.5172,-0.0862,0.6699215010530347,37.47,0.3747,-0.35655190819322125,0,0.0,0,0.0,6,1.0,0,0.0,0.5022,0.5036833333333333
q1_quick,req_fibroom,true,below_75sma_falling|below_75sma_falling,6,0,0.0,-88.53999999999999,0,-88.53999999999999,0.0,-3.7069,-0.6178166666666667,0.0,88.53999999999999,0.8853999999999999,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.0,0.43,0.6256166666666667
q1_quick,req_fibroom,true,below_75sma_falling|below_75sma_flat_or_rising,2,0,0.0,-29.96,0,-29.96,0.0,-1.3026,-0.6513,0.0,29.96,0.2996,-1.0,0,0.0,0,0.0,2,1.0,0,0.0,0.1177,0.6688000000000001
q1_quick,req_fibroom,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,1,0,0.0,-8.27,0,-8.27,0.0,-0.3527,-0.3527,0.0,8.27,0.0827,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.1037,0.4398
q1_quick,req_fibroom,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2153,0.0574
q1_quick,req_fibroom,true,below_75sma_flat_or_rising|below_75sma_falling,2,1,0.5,-6.9,1.93,-8.83,0.21857304643261607,-0.2794,-0.1397,0.22453510963086315,8.83,0.0883,-0.7814269535673839,0,0.0,0,0.0,2,1.0,0,0.0,0.79615,0.32555
q1_quick,req_m5inv,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
q1_quick,req_m5inv,true,above_75sma_flat_or_falling|above_75sma_rising,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,0.6185,0.2778
q1_quick,req_m5inv,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,1,0,0.0,-17.95,0,-17.95,0.0,-0.7532,-0.7532,0.0,17.95,0.1795,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.2403,0.8312
q1_quick,req_m5inv,true,above_75sma_rising|above_75sma_rising,6,0,0.0,-79.0,0,-79.0,0.0,-3.2934,-0.5489,0.0,79.0,0.79,-1.0,0,0.0,0,0.0,6,1.0,0,0.0,0.3722666666666667,0.5960666666666667
q1_quick,req_m5inv,true,above_75sma_rising|below_75sma_falling,2,0,0.0,-29.3,0,-29.3,0.0,-1.2269,-0.61345,0.0,29.3,0.293,-1.0,1,0.5,0,0.0,1,0.5,0,0.0,0.48660000000000003,0.6404
q1_quick,req_m5inv,true,above_75sma_rising|below_75sma_flat_or_rising,5,0,0.0,-64.35,0,-64.35,0.0,-2.6969,-0.53938,0.0,64.35,0.6435,-1.0,1,0.2,0,0.0,4,0.8,0,0.0,0.48784,0.8269200000000001
q1_quick,req_m5inv,true,below_75sma_falling|above_75sma_flat_or_falling,4,2,0.5,-18.18,15.57,-33.75,0.4613333333333333,-0.736,-0.184,0.47481090338233195,33.75,0.3375,-0.5386666666666666,0,0.0,0,0.0,4,1.0,0,0.0,0.38845,0.57575
q1_quick,req_m5inv,true,below_75sma_falling|above_75sma_rising,5,2,0.4,3.2200000000000024,28.77,-25.549999999999997,1.1260273972602741,0.15000000000000002,0.030000000000000006,1.1379183523354175,25.549999999999997,0.25549999999999995,0.1260273972602741,0,0.0,0,0.0,5,1.0,0,0.0,0.53192,0.43444000000000005
q1_quick,req_m5inv,true,below_75sma_falling|below_75sma_falling,5,2,0.4,-22.349999999999998,15.01,-37.36,0.4017665952890792,-0.8561,-0.17121999999999998,0.4338337411546855,37.36,0.3736,-0.5982334047109207,1,0.2,0,0.0,4,0.8,0,0.0,0.58308,0.4293600000000001
q1_quick,req_m5inv,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,1,0,0.0,-8.27,0,-8.27,0.0,-0.3527,-0.3527,0.0,8.27,0.0827,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.1037,0.4398
q1_quick,req_m5inv,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,31.21,31.21,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4072
q1_quick,req_m5inv,true,below_75sma_flat_or_rising|below_75sma_falling,1,1,1.0,1.95,1.95,0,inf,0.0809,0.0809,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.3423,0.1585
q1_quick,score,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
q1_quick,score,true,above_75sma_flat_or_falling|above_75sma_rising,4,2,0.5,18.019999999999996,33.83,-15.81,2.139784946236559,0.7763,0.194075,2.1565852205005958,15.810000000000002,0.15810000000000002,1.1397849462365588,0,0.0,1,0.25,3,0.75,0,0.0,0.601825,0.4594250000000001
q1_quick,score,true,above_75sma_flat_or_falling|below_75sma_falling,1,0,0.0,-14.26,0,-14.26,0.0,-0.6315,-0.6315,0.0,14.26,0.1426,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.3806,0.7167
q1_quick,score,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,2,1,0.5,13.04,30.21,-17.17,1.7594641817122887,0.5589000000000001,0.27945000000000003,1.7420339883165163,17.17,0.17170000000000002,0.7594641817122888,0,0.0,1,0.5,1,0.5,0,0.0,0.7762,0.726
q1_quick,score,true,above_75sma_rising|above_75sma_rising,20,5,0.25,-108.89,67.05,-175.94,0.3810958281232238,-4.701300000000002,-0.23506500000000008,0.3863093450990118,139.53,1.3953,-0.780405647530997,1,0.05,2,0.1,17,0.85,0,0.0,0.58895,0.570135
q1_quick,score,true,above_75sma_rising|below_75sma_falling,6,0,0.0,-111.46000000000001,0,-111.46000000000001,0.0,-4.733600000000001,-0.7889333333333335,0.0,111.46000000000001,1.1146,-1.0,4,0.6666666666666666,0,0.0,2,0.3333333333333333,0,0.0,0.41420000000000007,0.8378666666666668
q1_quick,score,true,above_75sma_rising|below_75sma_flat_or_rising,14,1,0.07142857142857142,-119.71,31.14,-150.85000000000002,0.20643022870401057,-5.0544,-0.3610285714285714,0.20589482945529386,119.71,1.1970999999999998,-1.0,3,0.21428571428571427,1,0.07142857142857142,10,0.7142857142857143,0,0.0,0.46172142857142856,0.6187000000000001
q1_quick,score,true,below_75sma_falling|above_75sma_flat_or_falling,8,2,0.25,-41.98000000000001,15.57,-57.550000000000004,0.27054735013032144,-1.7979000000000003,-0.22473750000000003,0.2701254414809402,41.98000000000001,0.4198000000000001,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.389125,0.4755625
q1_quick,score,true,below_75sma_falling|above_75sma_rising,6,3,0.5,-1.0100000000000016,33.239999999999995,-34.25,0.9705109489051094,0.08069999999999988,0.013449999999999981,1.0562290969899664,34.25,0.3425,-0.029489051094890556,0,0.0,0,0.0,6,1.0,0,0.0,0.4740166666666667,0.5065333333333334
q1_quick,score,true,below_75sma_falling|below_75sma_falling,35,8,0.22857142857142856,-178.45000000000005,196.97,-375.42,0.5246657077406638,-7.468799999999999,-0.21339428571428568,0.5322733165083322,218.35000000000002,2.1835000000000004,-0.8172658575681246,8,0.22857142857142856,6,0.17142857142857143,21,0.6,0,0.0,0.66078,0.5677742857142857
q1_quick,score,true,below_75sma_falling|below_75sma_flat_or_rising,3,0,0.0,-44.71,0,-44.71,0.0,-1.987,-0.6623333333333333,0.0,44.71,0.4471,-1.0,0,0.0,0,0.0,3,1.0,0,0.0,0.11326666666666667,0.7251333333333334
q1_quick,score,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,1,0,0.0,-8.27,0,-8.27,0.0,-0.3527,-0.3527,0.0,8.27,0.0827,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.1037,0.4398
q1_quick,score,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2153,0.0574
q1_quick,score,true,below_75sma_flat_or_rising|below_75sma_falling,5,3,0.6,45.86,62.22,-16.36,3.8031784841075793,2.0120999999999998,0.40241999999999994,3.967261465860493,16.36,0.1636,2.8031784841075793,0,0.0,2,0.4,3,0.6,0,0.0,0.9606600000000001,0.49768
q1_quick,score_fibroom,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
q1_quick,score_fibroom,true,above_75sma_flat_or_falling|above_75sma_rising,4,2,0.5,18.019999999999996,33.83,-15.81,2.139784946236559,0.7763,0.194075,2.1565852205005958,15.810000000000002,0.15810000000000002,1.1397849462365588,0,0.0,1,0.25,3,0.75,0,0.0,0.601825,0.4594250000000001
q1_quick,score_fibroom,true,above_75sma_flat_or_falling|below_75sma_falling,1,0,0.0,-14.26,0,-14.26,0.0,-0.6315,-0.6315,0.0,14.26,0.1426,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.3806,0.7167
q1_quick,score_fibroom,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,2,1,0.5,13.04,30.21,-17.17,1.7594641817122887,0.5589000000000001,0.27945000000000003,1.7420339883165163,17.17,0.17170000000000002,0.7594641817122888,0,0.0,1,0.5,1,0.5,0,0.0,0.7762,0.726
q1_quick,score_fibroom,true,above_75sma_rising|above_75sma_rising,20,5,0.25,-108.89,67.05,-175.94,0.3810958281232238,-4.701300000000002,-0.23506500000000008,0.3863093450990118,139.53,1.3953,-0.780405647530997,1,0.05,2,0.1,17,0.85,0,0.0,0.58895,0.570135
q1_quick,score_fibroom,true,above_75sma_rising|below_75sma_falling,6,0,0.0,-111.46000000000001,0,-111.46000000000001,0.0,-4.733600000000001,-0.7889333333333335,0.0,111.46000000000001,1.1146,-1.0,4,0.6666666666666666,0,0.0,2,0.3333333333333333,0,0.0,0.41420000000000007,0.8378666666666668
q1_quick,score_fibroom,true,above_75sma_rising|below_75sma_flat_or_rising,14,1,0.07142857142857142,-119.71,31.14,-150.85000000000002,0.20643022870401057,-5.0544,-0.3610285714285714,0.20589482945529386,119.71,1.1970999999999998,-1.0,3,0.21428571428571427,1,0.07142857142857142,10,0.7142857142857143,0,0.0,0.46172142857142856,0.6187000000000001
q1_quick,score_fibroom,true,below_75sma_falling|above_75sma_flat_or_falling,8,2,0.25,-41.98000000000001,15.57,-57.550000000000004,0.27054735013032144,-1.7979000000000003,-0.22473750000000003,0.2701254414809402,41.98000000000001,0.4198000000000001,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.389125,0.4755625
q1_quick,score_fibroom,true,below_75sma_falling|above_75sma_rising,6,3,0.5,-1.0100000000000016,33.239999999999995,-34.25,0.9705109489051094,0.08069999999999988,0.013449999999999981,1.0562290969899664,34.25,0.3425,-0.029489051094890556,0,0.0,0,0.0,6,1.0,0,0.0,0.4740166666666667,0.5065333333333334
q1_quick,score_fibroom,true,below_75sma_falling|below_75sma_falling,35,8,0.22857142857142856,-178.45000000000005,196.97,-375.42,0.5246657077406638,-7.468799999999999,-0.21339428571428568,0.5322733165083322,218.35000000000002,2.1835000000000004,-0.8172658575681246,8,0.22857142857142856,6,0.17142857142857143,21,0.6,0,0.0,0.66078,0.5677742857142857
q1_quick,score_fibroom,true,below_75sma_falling|below_75sma_flat_or_rising,3,0,0.0,-44.71,0,-44.71,0.0,-1.987,-0.6623333333333333,0.0,44.71,0.4471,-1.0,0,0.0,0,0.0,3,1.0,0,0.0,0.11326666666666667,0.7251333333333334
q1_quick,score_fibroom,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,1,0,0.0,-8.27,0,-8.27,0.0,-0.3527,-0.3527,0.0,8.27,0.0827,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.1037,0.4398
q1_quick,score_fibroom,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2153,0.0574
q1_quick,score_fibroom,true,below_75sma_flat_or_rising|below_75sma_falling,5,3,0.6,45.86,62.22,-16.36,3.8031784841075793,2.0120999999999998,0.40241999999999994,3.967261465860493,16.36,0.1636,2.8031784841075793,0,0.0,2,0.4,3,0.6,0,0.0,0.9606600000000001,0.49768
