Run,Candidate,Mode,Trades,WinRate,ExpectancyR,ProfitFactor,MaxDD_R
MaxPos1,A_all_trades,EXIT_TP_12R_FIXED,1739,42.43818286371478,-0.06635997699827417,0.8847152847152954,131.19999999999888
MaxPos1,A_all_trades,EXIT_TP_15R_FIXED,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
MaxPos1,B_countertrend_only,EXIT_FIXED_R_ONLY,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,B_countertrend_only,EXIT_BE_AT_05R,620,16.129032258064516,-0.12423898906645153,0.6606688404352424,87.52919851169997
MaxPos1,B_countertrend_only,EXIT_BE_AT_08R,620,26.774193548387096,-0.058140747649677436,0.8735183735340347,63.02266125550002
MaxPos1,B_countertrend_only,EXIT_BE_AT_10R,620,31.129032258064516,-0.03476088679758062,0.9307017690852086,53.0254007917
MaxPos1,B_countertrend_only,EXIT_PARTIAL_50_AT_05R_REST_15R,620,40.0,-0.024639756144032236,0.9419690453587843,45.0157566743
MaxPos1,B_countertrend_only,EXIT_PARTIAL_50_AT_10R_REST_15R,620,40.0,-0.0016558851762902976,0.9966988784266879,42.76575667429999
MaxPos1,B_countertrend_only,EXIT_TP_12R_FIXED,620,45.483870967741936,0.0006451612903223448,1.0011834319526574,37.6000000000001
MaxPos1,B_countertrend_only,EXIT_TP_15R_FIXED,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_FIXED_R_ONLY,236,41.52542372881356,0.0381147658826271,1.0651817735384057,19.017652478400002
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_BE_AT_05R,236,19.06779661016949,-0.07421513226101696,0.7939438680752942,26.509941715900002
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_BE_AT_08R,236,29.661016949152543,-0.012820457251271216,0.9719849267472226,21.017689218800005
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_BE_AT_10R,236,33.898305084745765,-0.004343950529237283,0.9915275014471078,15.015332491699999
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_05R_REST_15R,236,41.52542372881356,-0.001069735701694917,0.9974304567368956,17.5087478997
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_10R_REST_15R,236,41.52542372881356,0.0063455185355932205,1.012376383259504,19.505999936800002
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_TP_12R_FIXED,236,44.91525423728814,-0.011864406779661125,0.9784615384615402,20.400000000000013
MaxPos1,C_countertrend_pattern_adx_middle,EXIT_TP_15R_FIXED,236,41.52542372881356,0.0381147658826271,1.0651817735384057,19.017652478400002
MaxPos1,D_countertrend_break_high,EXIT_FIXED_R_ONLY,452,41.3716814159292,0.03419059766526546,1.0583175477158488,30.5216878182
MaxPos1,D_countertrend_break_high,EXIT_BE_AT_05R,452,16.8141592920354,-0.09292564089778764,0.7307539122705129,54.499852880700004
MaxPos1,D_countertrend_break_high,EXIT_BE_AT_08R,452,27.876106194690266,-0.01776257473539825,0.9592452599979695,40.51195133240001
MaxPos1,D_countertrend_break_high,EXIT_BE_AT_10R,452,32.52212389380531,0.0032379449318583687,1.0066828817771687,33.51602738160001
MaxPos1,D_countertrend_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,452,41.3716814159292,0.008245741310840696,1.0203387452796728,22.509111642199997
MaxPos1,D_countertrend_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,452,41.3716814159292,0.032582024496681426,1.0672469181392696,25.4970475749
MaxPos1,D_countertrend_break_high,EXIT_TP_12R_FIXED,452,47.123893805309734,0.036725663716814065,1.0694560669456026,18.0
MaxPos1,D_countertrend_break_high,EXIT_TP_15R_FIXED,452,41.3716814159292,0.03419059766526546,1.0583175477158488,30.5216878182
MaxPos1,E_pattern_adx_middle_break_high,EXIT_FIXED_R_ONLY,533,41.088180112570356,0.02717429163170732,1.0461270619098721,30.5160814009
MaxPos1,E_pattern_adx_middle_break_high,EXIT_BE_AT_05R,533,17.4484052532833,-0.09289020463677303,0.7380397932730162,60.011397621000015
MaxPos1,E_pattern_adx_middle_break_high,EXIT_BE_AT_08R,533,28.705440900562852,-0.025332303669418396,0.9444357289884772,42.5040239509
MaxPos1,E_pattern_adx_middle_break_high,EXIT_BE_AT_10R,533,32.833020637898684,-0.015965173624577864,0.9685998614690035,29.514079376299996
MaxPos1,E_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,533,41.088180112570356,-0.002360321350844289,0.9942880759137346,25.258040700100004
MaxPos1,E_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,533,41.088180112570356,0.005144369080675422,1.0101178919557194,30.0106180197
MaxPos1,E_pattern_adx_middle_break_high,EXIT_TP_12R_FIXED,533,45.0281425891182,-0.009380863039399686,0.9829351535836133,30.6
MaxPos1,E_pattern_adx_middle_break_high,EXIT_TP_15R_FIXED,533,41.088180112570356,0.02717429163170732,1.0461270619098721,30.5160814009
MaxPos1,F_entry_open_0_only,EXIT_FIXED_R_ONLY,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
MaxPos1,F_entry_open_0_only,EXIT_BE_AT_05R,1740,15.344827586206897,-0.14284053150522982,0.6170377121431432,257.0304783227999
MaxPos1,F_entry_open_0_only,EXIT_BE_AT_08R,1739,25.301897642323173,-0.10065025601719375,0.7903822811809581,192.53290274109995
MaxPos1,F_entry_open_0_only,EXIT_BE_AT_10R,1739,29.212190914318573,-0.0954834559728579,0.8210714117060347,188.0492380241999
MaxPos1,F_entry_open_0_only,EXIT_PARTIAL_50_AT_05R_REST_15R,1739,37.26279470960322,-0.06413521974289821,0.8531518800093478,123.02855671159998
MaxPos1,F_entry_open_0_only,EXIT_PARTIAL_50_AT_10R_REST_15R,1739,37.26279470960322,-0.06787300007642325,0.8728112638654094,135.0271281402
MaxPos1,F_entry_open_0_only,EXIT_TP_12R_FIXED,1739,42.43818286371478,-0.06635997699827417,0.8847152847152954,131.19999999999888
MaxPos1,F_entry_open_0_only,EXIT_TP_15R_FIXED,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
MaxPos1,G_entry_open_0_countertrend,EXIT_FIXED_R_ONLY,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,G_entry_open_0_countertrend,EXIT_BE_AT_05R,620,16.129032258064516,-0.12423898906645153,0.6606688404352424,87.52919851169997
MaxPos1,G_entry_open_0_countertrend,EXIT_BE_AT_08R,620,26.774193548387096,-0.058140747649677436,0.8735183735340347,63.02266125550002
MaxPos1,G_entry_open_0_countertrend,EXIT_BE_AT_10R,620,31.129032258064516,-0.03476088679758062,0.9307017690852086,53.0254007917
MaxPos1,G_entry_open_0_countertrend,EXIT_PARTIAL_50_AT_05R_REST_15R,620,40.0,-0.024639756144032236,0.9419690453587843,45.0157566743
MaxPos1,G_entry_open_0_countertrend,EXIT_PARTIAL_50_AT_10R_REST_15R,620,40.0,-0.0016558851762902976,0.9966988784266879,42.76575667429999
MaxPos1,G_entry_open_0_countertrend,EXIT_TP_12R_FIXED,620,45.483870967741936,0.0006451612903223448,1.0011834319526574,37.6000000000001
MaxPos1,G_entry_open_0_countertrend,EXIT_TP_15R_FIXED,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_FIXED_R_ONLY,236,41.52542372881356,0.0381147658826271,1.0651817735384057,19.017652478400002
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_05R,236,19.06779661016949,-0.07421513226101696,0.7939438680752942,26.509941715900002
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_08R,236,29.661016949152543,-0.012820457251271216,0.9719849267472226,21.017689218800005
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_10R,236,33.898305084745765,-0.004343950529237283,0.9915275014471078,15.015332491699999
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_05R_REST_15R,236,41.52542372881356,-0.001069735701694917,0.9974304567368956,17.5087478997
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_10R_REST_15R,236,41.52542372881356,0.0063455185355932205,1.012376383259504,19.505999936800002
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_TP_12R_FIXED,236,44.91525423728814,-0.011864406779661125,0.9784615384615402,20.400000000000013
MaxPos1,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_TP_15R_FIXED,236,41.52542372881356,0.0381147658826271,1.0651817735384057,19.017652478400002
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_FIXED_R_ONLY,452,41.3716814159292,0.03419059766526546,1.0583175477158488,30.5216878182
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_05R,452,16.8141592920354,-0.09292564089778764,0.7307539122705129,54.499852880700004
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_08R,452,27.876106194690266,-0.01776257473539825,0.9592452599979695,40.51195133240001
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_10R,452,32.52212389380531,0.0032379449318583687,1.0066828817771687,33.51602738160001
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,452,41.3716814159292,0.008245741310840696,1.0203387452796728,22.509111642199997
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,452,41.3716814159292,0.032582024496681426,1.0672469181392696,25.4970475749
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_TP_12R_FIXED,452,47.123893805309734,0.036725663716814065,1.0694560669456026,18.0
MaxPos1,I_entry_open_0_countertrend_break_high,EXIT_TP_15R_FIXED,452,41.3716814159292,0.03419059766526546,1.0583175477158488,30.5216878182
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_FIXED_R_ONLY,172,41.86046511627907,0.04635627350872091,1.079732790435,14.0131670351
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_05R,172,19.767441860465116,-0.05243173551976746,0.84969569151,19.5147371061
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_08R,172,31.976744186046513,0.025979472872093016,1.0572880683846153,17.0182135023
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_10R,172,36.04651162790697,0.03468791602674416,1.0685784086965517,10.520361279700001
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,172,41.86046511627907,0.011550229777906968,1.0283805645971429,10.258572909200002
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,172,41.86046511627907,0.017364183266279056,1.0343291899057472,12.0065835174
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_TP_12R_FIXED,172,45.348837209302324,-0.0023255813953488302,0.9957446808510653,11.399999999999997
MaxPos1,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_TP_15R_FIXED,172,41.86046511627907,0.04635627350872091,1.079732790435,14.0131670351
