Run,Tag,Bucket,Mode,Trades,WinRate,ExpectancyR,ProfitFactor,MaxDD_R
MaxPos2,BreakCandleStrengthBucket,high,EXIT_TP_15R_FIXED,2188,39.6709323583181,-0.008254895190722117,0.9863168858505295,76.5282783193
MaxPos2,BreakCandleStrengthBucket,low,EXIT_TP_15R_FIXED,117,35.8974358974359,-0.1027381769854701,0.8397284439026667,18.514314030999998
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_TP_15R_FIXED,543,34.43830570902394,-0.13895591217495384,0.7880532013735958,90.95452884109994
MaxPos2,EntryOpenCount,0,EXIT_FIXED_R_ONLY,1298,39.13713405238829,-0.021624727083898315,0.9644697522089877,81.0497357075
MaxPos2,EntryOpenCount,1,EXIT_FIXED_R_ONLY,1550,38.0,-0.049978220606903205,0.9193899667630591,97.4811592133
MaxPos2,EntryOpenCount,0,EXIT_BE_AT_05R,1299,16.397228637413395,-0.1281965269908391,0.6573512581047325,172.02058850819998
MaxPos2,EntryOpenCount,1,EXIT_BE_AT_05R,1550,14.516129032258064,-0.14547214733780642,0.5994994167431619,230.97290630019995
MaxPos2,EntryOpenCount,0,EXIT_BE_AT_08R,1298,26.656394453004623,-0.08247070143882891,0.8289984497322682,116.54334406189994
MaxPos2,EntryOpenCount,1,EXIT_BE_AT_08R,1550,24.70967741935484,-0.09706944945270964,0.7924722115148968,161.44974718069994
MaxPos2,EntryOpenCount,0,EXIT_BE_AT_10R,1298,30.970724191063173,-0.06630675622819722,0.8750853852188679,100.5646116993
MaxPos2,EntryOpenCount,1,EXIT_BE_AT_10R,1550,29.096774193548388,-0.08739571891387092,0.8331731966545565,150.45552688119992
MaxPos2,EntryOpenCount,0,EXIT_PARTIAL_50_AT_05R_REST_15R,1298,39.13713405238829,-0.04162900452758088,0.903853295592883,81.52486785309999
MaxPos2,EntryOpenCount,1,EXIT_PARTIAL_50_AT_05R_REST_15R,1550,38.0,-0.047408465142451624,0.889082081553509,90.492213594
MaxPos2,EntryOpenCount,0,EXIT_PARTIAL_50_AT_10R_REST_15R,1298,39.13713405238829,-0.041629004527580865,0.9215755473486208,84.02486785309998
MaxPos2,EntryOpenCount,1,EXIT_PARTIAL_50_AT_10R_REST_15R,1550,38.0,-0.04886007804567743,0.9067326096418715,90.74014177869999
MaxPos2,EntryOpenCount,0,EXIT_TP_12R_FIXED,1298,43.29738058551618,-0.04745762711864389,0.9163043478260906,83.99999999999973
MaxPos2,EntryOpenCount,1,EXIT_TP_12R_FIXED,1550,43.354838709677416,-0.04619354838709647,0.9184510250569564,91.99999999999977
MaxPos2,EntryOpenCount,0,EXIT_TP_15R_FIXED,1298,39.13713405238829,-0.021624727083898315,0.9644697522089877,81.0497357075
MaxPos2,EntryOpenCount,1,EXIT_TP_15R_FIXED,1550,38.0,-0.049978220606903205,0.9193899667630591,97.4811592133
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_FIXED_R_ONLY,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_FIXED_R_ONLY,519,36.22350674373796,-0.09446643817899807,0.8518789081120848,67.53398737189998
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_FIXED_R_ONLY,600,35.333333333333336,-0.11663485872016667,0.8196368164121132,87.9888189624
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_05R,620,16.129032258064516,-0.12423898906645153,0.6606688404352424,87.52919851169997
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_05R,519,12.909441233140655,-0.17050612089768785,0.5317847791222222,93.9926336093
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_05R,601,16.638935108153078,-0.1381392260432612,0.6436837989184551,87.51711178539998
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_08R,620,26.774193548387096,-0.058140747649677436,0.8735183735340347,63.02266125550002
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_08R,519,23.50674373795761,-0.11945149412947975,0.7469578552930616,77.50302352489999
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_08R,600,25.333333333333332,-0.12831367702983335,0.7475796517445903,83.48696902220001
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_10R,620,31.129032258064516,-0.03476088679758062,0.9307017690852086,53.0254007917
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_10R,519,26.782273603082853,-0.14163845145144507,0.7393249776478727,88.018054375
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_10R,600,29.333333333333332,-0.11830603969833334,0.7881085856149252,84.986792529
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_PARTIAL_50_AT_05R_REST_15R,620,40.0,-0.024639756144032236,0.9419690453587843,45.0157566743
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_PARTIAL_50_AT_05R_REST_15R,519,36.22350674373796,-0.07035460637263968,0.8373539389425394,48.266993686
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_PARTIAL_50_AT_05R_REST_15R,600,35.333333333333336,-0.09956742936033335,0.7801639094160074,70.49438959460001
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_PARTIAL_50_AT_10R_REST_15R,620,40.0,-0.0016558851762902976,0.9966988784266879,42.76575667429999
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_PARTIAL_50_AT_10R_REST_15R,519,36.22350674373796,-0.09058582024547206,0.8332835435907805,60.266993686000006
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_PARTIAL_50_AT_10R_REST_15R,600,35.333333333333336,-0.11665076269366667,0.7910732608471642,81.99296102320001
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_TP_12R_FIXED,620,45.483870967741936,0.0006451612903223448,1.0011834319526574,37.6000000000001
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_TP_12R_FIXED,519,41.040462427745666,-0.09710982658959527,0.8352941176470555,63.40000000000002
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_TP_12R_FIXED,600,40.5,-0.10899999999999986,0.8168067226890718,76.59999999999995
MaxPos1,TrendAlignmentTag,CounterTrend,EXIT_TP_15R_FIXED,620,40.0,-8.596390177421624e-05,0.9998567268303762,50.53151334890001
MaxPos1,TrendAlignmentTag,MixedTrend,EXIT_TP_15R_FIXED,519,36.22350674373796,-0.09446643817899807,0.8518789081120848,67.53398737189998
MaxPos1,TrendAlignmentTag,TrendFollow,EXIT_TP_15R_FIXED,600,35.333333333333336,-0.11663485872016667,0.8196368164121132,87.9888189624
MaxPos1,PatternADXBucket,high,EXIT_FIXED_R_ONLY,694,36.023054755043226,-0.09945170863314123,0.8445507076770272,80.52296162260001
MaxPos1,PatternADXBucket,low,EXIT_FIXED_R_ONLY,348,35.91954022988506,-0.1020615216982758,0.8407291051524666,43.002266019699974
MaxPos1,PatternADXBucket,middle,EXIT_FIXED_R_ONLY,697,39.16786226685796,-0.02083988367819229,0.9657419836705186,51.032510287200004
MaxPos1,PatternADXBucket,high,EXIT_BE_AT_05R,694,14.553314121037465,-0.17508342409207495,0.5549161306963373,124.50490230790001
MaxPos1,PatternADXBucket,low,EXIT_BE_AT_05R,349,13.46704871060172,-0.14473306513724926,0.5825467790669424,56.50202007469999
MaxPos1,PatternADXBucket,middle,EXIT_BE_AT_05R,697,17.073170731707318,-0.10978879306499278,0.6999106322890197,83.02341338559998
MaxPos1,PatternADXBucket,high,EXIT_BE_AT_08R,694,24.207492795389047,-0.13401582632449566,0.7304145406689856,102.01158243589998
MaxPos1,PatternADXBucket,low,EXIT_BE_AT_08R,348,23.563218390804597,-0.11781947973591946,0.749992811292073,46.99931205239998
MaxPos1,PatternADXBucket,middle,EXIT_BE_AT_08R,697,27.259684361549496,-0.058856001142898164,0.8741637030779139,56.51518021650003
MaxPos1,PatternADXBucket,high,EXIT_BE_AT_10R,694,27.665706051873197,-0.1311461421370317,0.7598537661131924,102.0244026908
MaxPos1,PatternADXBucket,low,EXIT_BE_AT_10R,348,27.873563218390803,-0.10487138936522984,0.799476684070879,42.48542384089998
MaxPos1,PatternADXBucket,middle,EXIT_BE_AT_10R,697,31.420373027259686,-0.055287035573314235,0.8949998261727515,54.031705273200025
MaxPos1,PatternADXBucket,high,EXIT_PARTIAL_50_AT_05R_REST_15R,694,36.023054755043226,-0.09475467276008644,0.7917347810118767,73.0065901898
MaxPos1,PatternADXBucket,low,EXIT_PARTIAL_50_AT_05R_REST_15R,348,35.91954022988506,-0.061806622919827595,0.8531829025522182,27.756787244
MaxPos1,PatternADXBucket,middle,EXIT_PARTIAL_50_AT_05R_REST_15R,697,39.16786226685796,-0.034810185740746055,0.9183761161941127,43.76807422670001
MaxPos1,PatternADXBucket,high,EXIT_PARTIAL_50_AT_10R_REST_15R,694,36.023054755043226,-0.09583536440273775,0.8245125517269125,76.5114808111
MaxPos1,PatternADXBucket,low,EXIT_PARTIAL_50_AT_10R_REST_15R,348,35.91954022988506,-0.07401926659798852,0.8584686550763735,32.756787244
MaxPos1,PatternADXBucket,middle,EXIT_PARTIAL_50_AT_10R_REST_15R,697,39.16786226685796,-0.036962266085078875,0.9298019088247957,50.264026701000006
MaxPos1,PatternADXBucket,high,EXIT_TP_12R_FIXED,694,41.930835734870314,-0.07752161383285311,0.8665012406947844,63.000000000000085
MaxPos1,PatternADXBucket,low,EXIT_TP_12R_FIXED,348,41.666666666666664,-0.08333333333333348,0.857142857142856,37.60000000000006
MaxPos1,PatternADXBucket,middle,EXIT_TP_12R_FIXED,697,43.32855093256815,-0.046771879483500464,0.9174683544303747,54.79999999999995
MaxPos1,PatternADXBucket,high,EXIT_TP_15R_FIXED,694,36.023054755043226,-0.09945170863314123,0.8445507076770272,80.52296162260001
MaxPos1,PatternADXBucket,low,EXIT_TP_15R_FIXED,348,35.91954022988506,-0.1020615216982758,0.8407291051524666,43.002266019699974
MaxPos1,PatternADXBucket,middle,EXIT_TP_15R_FIXED,697,39.16786226685796,-0.02083988367819229,0.9657419836705186,51.032510287200004
MaxPos1,BreakCandleStrengthBucket,high,EXIT_FIXED_R_ONLY,1312,38.795731707317074,-0.030128188302134137,0.9507743673070986,74.00758899769998
MaxPos1,BreakCandleStrengthBucket,low,EXIT_FIXED_R_ONLY,76,35.526315789473685,-0.11214243433684212,0.8260647957224491,10.9994919659
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_FIXED_R_ONLY,351,31.90883190883191,-0.2023113567068376,0.7028816476815903,84.0015099084
MaxPos1,BreakCandleStrengthBucket,high,EXIT_BE_AT_05R,1313,15.841584158415841,-0.12261373504379275,0.6596367143498941,167.98540559369988
MaxPos1,BreakCandleStrengthBucket,low,EXIT_BE_AT_05R,76,17.105263157894736,-0.1251523851907895,0.6720144388103448,13.5
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_BE_AT_05R,351,13.105413105413106,-0.22233364510569797,0.4691217045435376,79.5334914546
MaxPos1,BreakCandleStrengthBucket,high,EXIT_BE_AT_08R,1312,26.21951219512195,-0.07240388408414627,0.8445271752563012,105.99842593299992
MaxPos1,BreakCandleStrengthBucket,low,EXIT_BE_AT_08R,76,23.68421052631579,-0.11854711666052632,0.7497338648277778,12.5
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_BE_AT_08R,351,22.22222222222222,-0.2023570325621082,0.622195114737766,80.02743401299999
MaxPos1,BreakCandleStrengthBucket,high,EXIT_BE_AT_10R,1312,30.182926829268293,-0.06554992745487805,0.8735271987929413,100.5074353956
MaxPos1,BreakCandleStrengthBucket,low,EXIT_BE_AT_10R,76,28.94736842105263,-0.10546728429210528,0.8044996681414636,13.4952480472
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_BE_AT_10R,351,25.641025641025642,-0.20521000430142453,0.6520352100975845,83.02882709350001
MaxPos1,BreakCandleStrengthBucket,high,EXIT_PARTIAL_50_AT_05R_REST_15R,1312,38.795731707317074,-0.035452813663338405,0.9162662618788482,66.24869859759998
MaxPos1,BreakCandleStrengthBucket,low,EXIT_PARTIAL_50_AT_05R_REST_15R,76,35.526315789473685,-0.09225542769342109,0.7937819851558823,11.4994802495
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_PARTIAL_50_AT_05R_REST_15R,351,31.90883190883191,-0.1652582424555555,0.6587903346947059,67.7488169695
MaxPos1,BreakCandleStrengthBucket,high,EXIT_PARTIAL_50_AT_10R_REST_15R,1312,38.795731707317074,-0.03335677707797256,0.9356410418730878,73.2511508232
MaxPos1,BreakCandleStrengthBucket,low,EXIT_PARTIAL_50_AT_10R_REST_15R,76,35.526315789473685,-0.09554490137763157,0.8228923779341463,11.9994802495
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_PARTIAL_50_AT_10R_REST_15R,351,31.90883190883191,-0.19089926809658117,0.6763012410536232,78.000754954
MaxPos1,BreakCandleStrengthBucket,high,EXIT_TP_12R_FIXED,1312,43.978658536585364,-0.03246951219512199,0.9420408163265352,65.80000000000007
MaxPos1,BreakCandleStrengthBucket,low,EXIT_TP_12R_FIXED,76,44.73684210526316,-0.015789473684210516,0.9714285714285718,12.2
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_TP_12R_FIXED,351,36.18233618233618,-0.20398860398860327,0.6803571428571428,80.99999999999979
MaxPos1,BreakCandleStrengthBucket,high,EXIT_TP_15R_FIXED,1312,38.795731707317074,-0.030128188302134137,0.9507743673070986,74.00758899769998
MaxPos1,BreakCandleStrengthBucket,low,EXIT_TP_15R_FIXED,76,35.526315789473685,-0.11214243433684212,0.8260647957224491,10.9994919659
MaxPos1,BreakCandleStrengthBucket,middle,EXIT_TP_15R_FIXED,351,31.90883190883191,-0.2023113567068376,0.7028816476815903,84.0015099084
MaxPos1,EntryOpenCount,0,EXIT_FIXED_R_ONLY,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
MaxPos1,EntryOpenCount,0,EXIT_BE_AT_05R,1740,15.344827586206897,-0.14284053150522982,0.6170377121431432,257.0304783227999
MaxPos1,EntryOpenCount,0,EXIT_BE_AT_08R,1739,25.301897642323173,-0.10065025601719375,0.7903822811809581,192.53290274109995
MaxPos1,EntryOpenCount,0,EXIT_BE_AT_10R,1739,29.212190914318573,-0.0954834559728579,0.8210714117060347,188.0492380241999
MaxPos1,EntryOpenCount,0,EXIT_PARTIAL_50_AT_05R_REST_15R,1739,37.26279470960322,-0.06413521974289821,0.8531518800093478,123.02855671159998
MaxPos1,EntryOpenCount,0,EXIT_PARTIAL_50_AT_10R_REST_15R,1739,37.26279470960322,-0.06787300007642325,0.8728112638654094,135.0271281402
MaxPos1,EntryOpenCount,0,EXIT_TP_12R_FIXED,1739,42.43818286371478,-0.06635997699827417,0.8847152847152954,131.19999999999888
MaxPos1,EntryOpenCount,0,EXIT_TP_15R_FIXED,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
