time,event,strategy,symbol,direction,entry_type,range_position,regime_type,failure_type,reason,entry,stop_loss,take_profit,risk_price,reward_r,atr,spread_points,score,zscore,rsi,range_low,range_high,range_mid,distance_to_range_mid_r,distance_to_opposite_boundary_r,room_to_mean,room_to_range_mid,room_to_opposite_boundary,h1_adx_low,h4_adx_low,h1_ma_slope_small,h4_ma_slope_small,range_width_ok,price_middle,strong_trend_break,target_too_far
2025.03.17 22:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.16000000,149.26600000,148.43100000,0.10600000,6.877,0.10578571,18.00,6.882,1.8820,87.39,147.62700000,149.23400000,148.43050000,6.8993,14.4984,0.41406250,0.72950000,1.53300000,true,false,true,false,true,false,false,true
2025.03.17 22:15:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.16000000,149.26600000,148.43100000,0.10600000,6.877,0.10578571,18.00,6.882,1.8820,87.39,147.62700000,149.23400000,148.43050000,6.8993,14.4984,0.41406250,0.72950000,1.53300000,true,false,true,false,true,false,false,true
2025.03.17 22:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.23900000,149.28600000,148.43100000,0.04700000,17.191,0.10485714,18.00,6.849,1.8490,84.98,147.62700000,149.23400000,148.43050000,17.1344,34.1629,0.44556250,0.80850000,1.61200000,true,false,true,false,true,false,false,true
2025.03.17 22:45:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.23900000,149.28600000,148.43100000,0.04700000,17.191,0.10485714,18.00,6.849,1.8490,84.98,147.62700000,149.23400000,148.43050000,17.1344,34.1629,0.44556250,0.80850000,1.61200000,true,false,true,false,true,false,false,true
2025.03.17 23:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.14900000,149.30800000,148.48300000,0.15900000,4.189,0.10307143,19.00,6.387,1.3873,83.73,147.68900000,149.27700000,148.48300000,4.1908,9.1869,0.33375000,0.66600000,1.46000000,true,false,true,false,true,false,false,true
2025.03.17 23:00:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.14900000,149.30800000,148.48300000,0.15900000,4.189,0.10307143,19.00,6.387,1.3873,83.73,147.68900000,149.27700000,148.48300000,4.1908,9.1869,0.33375000,0.66600000,1.46000000,true,false,true,false,true,false,false,true
2025.03.17 23:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.06700000,149.30800000,148.48300000,0.24100000,2.423,0.10350000,20.00,5.999,0.9990,75.17,147.68900000,149.27700000,148.48300000,2.4227,5.7167,0.23181250,0.58400000,1.37800000,true,false,true,false,true,false,false,false
2025.03.17 23:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.06700000,149.30800000,148.48300000,0.24100000,2.423,0.10350000,20.00,5.999,0.9990,75.17,147.68900000,149.27700000,148.48300000,2.4227,5.7167,0.23181250,0.58400000,1.37800000,true,false,true,false,true,false,false,false
2025.03.19 08:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.52800000,149.93800000,149.09500000,0.41000000,1.056,0.12821429,18.00,6.135,1.1348,48.72,148.26200000,149.92800000,149.09500000,1.0554,3.0857,0.12265625,0.43300000,1.26600000,true,false,true,false,true,false,false,false
2025.03.19 08:00:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.52800000,149.93800000,149.09500000,0.41000000,1.056,0.12821429,18.00,6.135,1.1348,48.72,148.26200000,149.92800000,149.09500000,1.0554,3.0857,0.12265625,0.43300000,1.26600000,true,false,true,false,true,false,false,false
2025.03.19 17:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,150.03900000,150.13300000,149.26800000,0.09400000,8.202,0.10828571,18.00,6.646,1.6462,70.26,148.43500000,150.10100000,149.26800000,8.1600,16.9761,0.33012500,0.77100000,1.60400000,true,false,true,false,true,false,false,true
2025.03.19 17:15:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,150.03900000,150.13300000,149.26800000,0.09400000,8.202,0.10828571,18.00,6.646,1.6462,70.26,148.43500000,150.10100000,149.26800000,8.1600,16.9761,0.33012500,0.77100000,1.60400000,true,false,true,false,true,false,false,true
2025.03.19 17:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.92000000,150.13500000,149.26800000,0.21500000,3.033,0.11414286,19.00,6.033,1.0332,59.15,148.43500000,150.10100000,149.26800000,3.0291,6.8992,0.20909375,0.65200000,1.48500000,true,false,true,false,true,false,false,true
2025.03.19 17:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.92000000,150.13500000,149.26800000,0.21500000,3.033,0.11414286,19.00,6.033,1.0332,59.15,148.43500000,150.10100000,149.26800000,3.0291,6.8992,0.20909375,0.65200000,1.48500000,true,false,true,false,true,false,false,true
2025.03.19 18:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.86800000,150.17500000,149.28800000,0.30700000,1.889,0.11771429,17.00,5.726,0.7260,53.25,148.43500000,150.14000000,149.28750000,1.8889,4.6630,0.14559375,0.58050000,1.43300000,true,false,true,false,true,false,false,false
2025.03.19 18:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.86800000,150.17500000,149.28800000,0.30700000,1.889,0.11771429,17.00,5.726,0.7260,53.25,148.43500000,150.14000000,149.28750000,1.8889,4.6630,0.14559375,0.58050000,1.43300000,true,false,true,false,true,false,false,false
2025.03.19 18:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.86700000,150.17500000,149.28800000,0.30800000,1.880,0.11671429,19.00,5.668,0.6676,52.49,148.43500000,150.14000000,149.28750000,1.8814,4.6491,0.13046875,0.57950000,1.43200000,true,false,true,false,true,false,false,false
2025.03.19 18:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.86700000,150.17500000,149.28800000,0.30800000,1.880,0.11671429,19.00,5.668,0.6676,52.49,148.43500000,150.14000000,149.28750000,1.8814,4.6491,0.13046875,0.57950000,1.43200000,true,false,true,false,true,false,false,false
2025.03.19 19:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.90300000,150.17700000,149.32700000,0.27400000,2.102,0.12350000,16.00,5.737,0.7373,61.30,148.51300000,150.14000000,149.32650000,2.1036,5.0721,0.10459375,0.57650000,1.39000000,true,false,true,false,true,false,false,false
2025.03.19 19:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,149.90300000,150.17700000,149.32700000,0.27400000,2.102,0.12350000,16.00,5.737,0.7373,61.30,148.51300000,150.14000000,149.32650000,2.1036,5.0721,0.10459375,0.57650000,1.39000000,true,false,true,false,true,false,false,false
2025.03.19 22:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,,1.30067000,1.30130000,1.29801000,0.00063000,4.222,0.00110286,20.00,10.089,3.0894,71.92,1.29505000,1.30097000,1.29801000,4.2165,8.9085,0.00354625,0.00266000,0.00562000,true,true,true,true,true,false,false,true
2025.03.19 22:00:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,,1.30067000,1.30130000,1.29801000,0.00063000,4.222,0.00110286,20.00,10.089,3.0894,71.92,1.29505000,1.30097000,1.29801000,4.2165,8.9085,0.00354625,0.00266000,0.00562000,true,true,true,true,true,false,false,true
2025.03.19 22:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,,1.29968000,1.30132000,1.29801000,0.00164000,1.018,0.00115071,20.00,8.996,1.9960,66.70,1.29505000,1.30097000,1.29801000,1.0213,2.8314,0.00245469,0.00167000,0.00463000,true,true,true,true,true,false,false,false
2025.03.19 22:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,1.29968000,1.30132000,1.29801000,0.00164000,1.018,0.00115071,20.00,8.996,1.9960,66.70,1.29505000,1.30097000,1.29801000,1.0213,2.8314,0.00245469,0.00167000,0.00463000,true,true,true,true,true,false,false,false
2025.03.19 23:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,,1.30012000,1.30140000,1.29804000,0.00128000,1.625,0.00128000,20.00,8.679,1.6786,62.57,1.29505000,1.30102000,1.29803500,1.6238,3.9486,0.00255281,0.00208500,0.00507000,true,true,true,true,true,false,false,false
2025.03.19 23:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,1.30012000,1.30140000,1.29804000,0.00128000,1.625,0.00128000,20.00,8.679,1.6786,62.57,1.29505000,1.30102000,1.29803500,1.6238,3.9486,0.00255281,0.00208500,0.00507000,true,true,true,true,true,false,false,false
2025.03.19 23:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,,1.29999000,1.30139000,1.29804000,0.00140000,1.393,0.00123357,20.00,8.492,1.4917,68.13,1.29505000,1.30102000,1.29803500,1.3964,3.5284,0.00235625,0.00195500,0.00494000,true,true,true,true,true,false,false,false
2025.03.19 23:45:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,1.29999000,1.30139000,1.29804000,0.00140000,1.393,0.00123357,20.00,8.492,1.4917,68.13,1.29505000,1.30102000,1.29803500,1.3964,3.5284,0.00235625,0.00195500,0.00494000,true,true,true,true,true,false,false,false
2025.03.20 15:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,148.48500000,148.13000000,149.15600000,0.35500000,1.890,0.13835714,16.00,5.016,-0.0155,42.63,148.17200000,150.14000000,149.15600000,1.8928,4.6685,0.00000000,0.67100000,1.65500000,false,true,false,true,true,false,false,false
2025.03.20 15:15:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,148.48500000,148.13000000,149.15600000,0.35500000,1.890,0.13835714,16.00,5.016,-0.0155,42.63,148.17200000,150.14000000,149.15600000,1.8928,4.6685,0.00000000,0.67100000,1.65500000,false,true,false,true,true,false,false,false
2025.03.21 16:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,148.73000000,148.35000000,149.15600000,0.38000000,1.121,0.11878571,20.00,7.907,-1.9068,10.56,148.17200000,150.14000000,149.15600000,1.1207,3.7094,0.51443750,0.42600000,1.41000000,true,true,false,true,true,false,false,false
2025.03.21 16:15:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,148.73000000,148.35000000,149.15600000,0.38000000,1.121,0.11878571,20.00,7.907,-1.9068,10.56,148.17200000,150.14000000,149.15600000,1.1207,3.7094,0.51443750,0.42600000,1.41000000,true,true,false,true,true,false,false,false
2025.03.24 04:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.68700000,149.80600000,148.97200000,0.11900000,6.008,0.11692857,20.00,7.571,1.5711,66.55,148.17200000,149.77100000,148.97150000,6.0086,12.7227,0.27250000,0.71550000,1.51500000,true,true,false,true,true,false,false,true
2025.03.24 04:15:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,149.68700000,149.80600000,148.97200000,0.11900000,6.008,0.11692857,20.00,7.571,1.5711,66.55,148.17200000,149.77100000,148.97150000,6.0086,12.7227,0.27250000,0.71550000,1.51500000,true,true,false,true,true,false,false,true
2025.03.24 13:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,193.83600000,194.06100000,193.00400000,0.22500000,3.698,0.20721429,38.00,6.249,1.2489,60.15,192.00900000,193.99900000,193.00400000,3.6951,8.1141,0.20462500,0.83200000,1.82700000,false,true,false,true,true,false,false,true
2025.03.24 13:00:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,193.83600000,194.06100000,193.00400000,0.22500000,3.698,0.20721429,38.00,6.249,1.2489,60.15,192.00900000,193.99900000,193.00400000,3.6951,8.1141,0.20462500,0.83200000,1.82700000,false,true,false,true,true,false,false,true
2025.03.24 13:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,193.91800000,194.05900000,193.00400000,0.14100000,6.482,0.20028571,38.00,6.501,1.5011,57.90,192.00900000,193.99900000,193.00400000,6.4783,13.5308,0.26825000,0.91400000,1.90900000,false,true,false,true,true,false,false,true
2025.03.24 13:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,193.91800000,194.05900000,193.00400000,0.14100000,6.482,0.20028571,38.00,6.501,1.5011,57.90,192.00900000,193.99900000,193.00400000,6.4783,13.5308,0.26825000,0.91400000,1.90900000,false,true,false,true,true,false,false,true
2025.03.24 19:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.58600000,162.81400000,161.74300000,0.22800000,3.697,0.18078571,35.00,6.388,1.3876,63.98,160.72600000,162.76000000,161.74300000,3.6935,8.1495,0.27865625,0.84300000,1.86000000,false,true,false,true,true,false,false,true
2025.03.24 19:30:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.58600000,162.81400000,161.74300000,0.22800000,3.697,0.18078571,35.00,6.388,1.3876,63.98,160.72600000,162.76000000,161.74300000,3.6935,8.1495,0.27865625,0.84300000,1.86000000,false,true,false,true,true,false,false,true
2025.03.24 19:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.43600000,162.81600000,161.74300000,0.38000000,1.824,0.18507143,32.00,5.603,0.6027,65.71,160.72600000,162.76000000,161.74300000,1.8260,4.5057,0.12112500,0.69300000,1.71000000,false,true,false,true,true,false,false,false
2025.03.24 19:45:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,162.43600000,162.81600000,161.74300000,0.38000000,1.824,0.18507143,32.00,5.603,0.6027,65.71,160.72600000,162.76000000,161.74300000,1.8260,4.5057,0.12112500,0.69300000,1.71000000,false,true,false,true,true,false,false,false
2025.03.24 20:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.44900000,162.85800000,161.76500000,0.40900000,1.672,0.17885714,31.00,5.568,0.5681,65.77,160.72600000,162.80400000,161.76500000,1.6738,4.2162,0.11559375,0.68400000,1.72300000,false,true,false,true,true,false,false,false
2025.03.24 20:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,162.44900000,162.85800000,161.76500000,0.40900000,1.672,0.17885714,31.00,5.568,0.5681,65.77,160.72600000,162.80400000,161.76500000,1.6738,4.2162,0.11559375,0.68400000,1.72300000,false,true,false,true,true,false,false,false
2025.03.26 12:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.78600000,193.39600000,194.22300000,0.39000000,1.121,0.19950000,38.00,7.072,-2.0723,22.47,193.45600000,194.98900000,194.22250000,1.1197,3.0858,0.62775000,0.43650000,1.20300000,false,true,false,true,true,false,false,false
2025.03.26 12:00:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.78600000,193.39600000,194.22300000,0.39000000,1.121,0.19950000,38.00,7.072,-2.0723,22.47,193.45600000,194.98900000,194.22250000,1.1197,3.0858,0.62775000,0.43650000,1.20300000,false,true,false,true,true,false,false,false
2025.03.26 12:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.84900000,193.39200000,194.22300000,0.45700000,0.818,0.21485714,38.00,6.428,-1.4278,24.11,193.45600000,194.98900000,194.22250000,0.8165,2.4920,0.50937500,0.37350000,1.14000000,false,true,false,true,true,false,false,false
2025.03.26 12:45:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,193.84900000,193.39200000,194.22300000,0.45700000,0.818,0.21485714,38.00,6.428,-1.4278,24.11,193.45600000,194.98900000,194.22250000,0.8165,2.4920,0.50937500,0.37350000,1.14000000,false,true,false,true,true,false,false,false
2025.03.26 13:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.78100000,193.38700000,194.22300000,0.39400000,1.122,0.23000000,38.00,6.305,-1.3048,26.43,193.45600000,194.98900000,194.22250000,1.1206,3.0660,0.52509375,0.44150000,1.20800000,false,true,false,true,true,false,false,false
2025.03.26 13:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,193.78100000,193.38700000,194.22300000,0.39400000,1.122,0.23000000,38.00,6.305,-1.3048,26.43,193.45600000,194.98900000,194.22250000,1.1206,3.0660,0.52509375,0.44150000,1.20800000,false,true,false,true,true,false,false,false
2025.03.26 13:45:01,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.90200000,193.38900000,194.22300000,0.51300000,0.626,0.22200000,38.00,5.972,-0.9719,33.06,193.45600000,194.98900000,194.22250000,0.6252,2.1206,0.38662500,0.32050000,1.08700000,false,true,false,true,true,false,false,false
2025.03.26 13:45:01,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,193.90200000,193.38900000,194.22300000,0.51300000,0.626,0.22200000,38.00,5.972,-0.9719,33.06,193.45600000,194.98900000,194.22250000,0.6252,2.1206,0.38662500,0.32050000,1.08700000,false,true,false,true,true,false,false,false
2025.03.26 14:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,193.87200000,193.39500000,194.22300000,0.47700000,0.736,0.20264286,38.00,5.927,-0.9268,40.67,193.45600000,194.98900000,194.22250000,0.7351,2.3427,0.37287500,0.35050000,1.11700000,false,true,false,true,true,false,false,false
2025.03.26 14:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,193.87200000,193.39500000,194.22300000,0.47700000,0.736,0.20264286,38.00,5.927,-0.9268,40.67,193.45600000,194.98900000,194.22250000,0.7351,2.3427,0.37287500,0.35050000,1.11700000,false,true,false,true,true,false,false,false
2025.03.26 20:45:01,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.96200000,161.54500000,162.31300000,0.41700000,0.842,0.21671429,30.00,7.401,-1.4011,38.11,161.61000000,163.01500000,162.31250000,0.8405,2.5251,0.23506250,0.35050000,1.05300000,false,true,true,true,true,false,false,false
2025.03.26 20:45:01,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.96200000,161.54500000,162.31300000,0.41700000,0.842,0.21671429,30.00,7.401,-1.4011,38.11,161.61000000,163.01500000,162.31250000,0.8405,2.5251,0.23506250,0.35050000,1.05300000,false,true,true,true,true,false,false,false
2025.03.26 21:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,162.00800000,161.54300000,162.31300000,0.46500000,0.656,0.22328571,32.00,7.054,-1.0544,33.19,161.61000000,163.01500000,162.31250000,0.6549,2.1657,0.17962500,0.30450000,1.00700000,false,true,true,true,true,false,false,false
2025.03.26 21:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,162.00800000,161.54300000,162.31300000,0.46500000,0.656,0.22328571,32.00,7.054,-1.0544,33.19,161.61000000,163.01500000,162.31250000,0.6549,2.1657,0.17962500,0.30450000,1.00700000,false,true,true,true,true,false,false,false
2025.03.26 22:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.79600000,161.54900000,162.31300000,0.24700000,2.093,0.20392857,34.00,7.621,-1.6211,27.92,161.61000000,163.01500000,162.31250000,2.0896,4.9317,0.35509375,0.51650000,1.21900000,false,true,true,true,true,false,false,false
2025.03.26 22:30:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,161.79600000,161.54900000,162.31300000,0.24700000,2.093,0.20392857,34.00,7.621,-1.6211,27.92,161.61000000,163.01500000,162.31250000,2.0896,4.9317,0.35509375,0.51650000,1.21900000,false,true,true,true,true,false,false,false
2025.03.26 22:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.86900000,161.55200000,162.31300000,0.31700000,1.401,0.19471429,31.00,7.235,-1.2350,35.40,161.61000000,163.01500000,162.31250000,1.3972,3.6104,0.27365625,0.44350000,1.14600000,false,true,true,true,true,false,false,false
2025.03.26 22:45:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,161.86900000,161.55200000,162.31300000,0.31700000,1.401,0.19471429,31.00,7.235,-1.2350,35.40,161.61000000,163.01500000,162.31250000,1.3972,3.6104,0.27365625,0.44350000,1.14600000,false,true,true,true,true,false,false,false
2025.03.26 23:00:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.90900000,161.55200000,162.31300000,0.35700000,1.132,0.19271429,34.00,7.035,-1.0348,33.19,161.61000000,163.01500000,162.31250000,1.1308,3.0997,0.22665625,0.40350000,1.10600000,false,true,true,true,true,false,false,false
2025.03.26 23:00:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,161.90900000,161.55200000,162.31300000,0.35700000,1.132,0.19271429,34.00,7.035,-1.0348,33.19,161.61000000,163.01500000,162.31250000,1.1308,3.0997,0.22665625,0.40350000,1.10600000,false,true,true,true,true,false,false,false
2025.03.26 23:15:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.91500000,161.55400000,162.31300000,0.36100000,1.102,0.18700000,34.00,6.970,-0.9699,30.82,161.61000000,163.01500000,162.31250000,1.1008,3.0462,0.21490625,0.39750000,1.10000000,false,true,true,true,true,false,false,false
2025.03.26 23:15:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,161.91500000,161.55400000,162.31300000,0.36100000,1.102,0.18700000,34.00,6.970,-0.9699,30.82,161.61000000,163.01500000,162.31250000,1.1008,3.0462,0.21490625,0.39750000,1.10000000,false,true,true,true,true,false,false,false
2025.03.26 23:45:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,161.91300000,161.55600000,162.31300000,0.35700000,1.120,0.17892857,34.00,6.922,-0.9219,27.33,161.61000000,163.01500000,162.31250000,1.1201,3.0896,0.20837500,0.39950000,1.10200000,false,true,true,true,true,false,false,false
2025.03.26 23:45:00,blocked,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,161.91300000,161.55600000,162.31300000,0.35700000,1.120,0.17892857,34.00,6.922,-0.9219,27.33,161.61000000,163.01500000,162.31250000,1.1201,3.0896,0.20837500,0.39950000,1.10200000,false,true,true,true,true,false,false,false
2025.03.27 11:30:00,signal,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,150.53400000,150.79100000,150.15100000,0.25700000,1.490,0.11021429,19.00,7.860,1.8600,74.71,149.54400000,150.75800000,150.15100000,1.4899,3.8512,0.26571875,0.38300000,0.99000000,true,true,true,false,true,false,false,false
2025.03.27 11:30:00,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,150.53400000,150.79100000,150.15100000,0.25700000,1.490,0.11021429,19.00,7.860,1.8600,74.71,149.54400000,150.75800000,150.15100000,1.4899,3.8512,0.26571875,0.38300000,0.99000000,true,true,true,false,true,false,false,false
2025.03.27 12:15:01,signal,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.29000000,162.72700000,162.01300000,0.43700000,0.634,0.20157143,31.00,9.396,2.3956,62.08,161.35900000,162.66700000,162.01300000,0.6332,2.1281,0.39012500,0.27700000,0.93100000,true,true,true,true,true,false,false,false
2025.03.27 12:15:01,order_sent,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,162.29000000,162.72700000,162.01300000,0.43700000,0.634,0.20157143,31.00,9.396,2.3956,62.08,161.35900000,162.66700000,162.01300000,0.6332,2.1281,0.39012500,0.27700000,0.93100000,true,true,true,true,true,false,false,false
