period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,g_parent_stop,london_newyork_overlap,28,13,0.4642857142857143,42.56999999999998,319.29,-276.72,1.1538378143972245,0.06434157142857143,95.02000000000001,0.9502000000000002,0.44801094506419675,0.6613850357142859,-0.6650741428571427,0.5,0.39285714285714285,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,17.25,1.4285714285714286,0.0
full2025_validation,g_parent_stop,new_york,11,6,0.5454545454545454,-16.79,104.93,-121.72,0.8620604666447585,-0.0656923636363636,89.58,0.8958,-0.1874302299620451,0.5296530909090909,-0.5838289090909091,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.45454545454545453,0.2727272727272727,16.818181818181817,1.4545454545454546,0.0
full2025_validation,g_parent_stop,off_session,2,0,0.0,-48.84,0,-48.84,0.0,-1.0137955,48.84,0.48840000000000006,-1.0,0.1375355,-0.958724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
full2025_validation,g_parent_stop,tokyo,40,19,0.475,52.269999999999996,461.39000000000004,-409.12000000000006,1.1277620258114978,0.05177397500000004,131.89000000000001,1.3189000000000002,0.3963151110774129,0.6861955749999998,-0.658999525,0.575,0.45,0.375,0.0,0.275,0.4,0.325,16.375,1.75,0.0
full2025_validation,h_one_symbol,london,29,13,0.4482758620689655,-134.92000000000002,228.76000000000005,-363.68000000000006,0.6290145182578091,-0.19932386206896552,143.47,1.4347,-0.9404056597198022,0.5132728965517243,-0.7758633448275861,0.4482758620689655,0.2413793103448276,0.1724137931034483,0.0,0.1724137931034483,0.5172413793103449,0.3103448275862069,18.379310344827587,2.5517241379310347,0.0
full2025_validation,h_one_symbol,london_newyork_overlap,40,19,0.475,-64.90000000000002,289.07000000000005,-353.96999999999997,0.81665112862672,-0.06727509999999998,116.95,1.1695,-0.5549380076955965,0.5576712749999999,-0.6478706249999999,0.475,0.325,0.2,0.0,0.125,0.3,0.575,23.2,1.525,0.0
full2025_validation,h_one_symbol,new_york,19,10,0.5263157894736842,10.939999999999998,123.8,-112.86,1.0969342548289918,0.03248615789473685,100.05000000000001,1.0005000000000002,0.1093453273363318,0.6069175263157894,-0.4925612105263158,0.5263157894736842,0.3684210526315789,0.3157894736842105,0.0,0.10526315789473684,0.10526315789473684,0.7894736842105263,25.94736842105263,1.4210526315789473,0.0
full2025_validation,h_one_symbol,off_session,7,4,0.5714285714285714,71.37000000000002,122.02,-50.65,2.409081934846989,0.4409258571428571,24.68,0.24680000000000002,2.8918152350081043,0.7820844285714286,-0.6363975714285715,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,16.428571428571427,1.2857142857142858,0.0
full2025_validation,h_one_symbol,tokyo,59,23,0.3898305084745763,-248.03000000000003,428.98,-677.0100000000002,0.6336390895260039,-0.17292991525423723,378.00000000000006,3.7800000000000007,-0.6561640211640212,0.5695037118644068,-0.6582400677966103,0.4915254237288136,0.3220338983050847,0.22033898305084745,0.0,0.15254237288135594,0.423728813559322,0.423728813559322,20.033898305084747,1.7118644067796611,0.0
full2025_validation,i_h1_diag,london,29,13,0.4482758620689655,-134.92000000000002,228.76000000000005,-363.68000000000006,0.6290145182578091,-0.19932386206896552,143.47,1.4347,-0.9404056597198022,0.5132728965517243,-0.7758633448275861,0.4482758620689655,0.2413793103448276,0.1724137931034483,0.0,0.1724137931034483,0.5172413793103449,0.3103448275862069,18.379310344827587,2.5517241379310347,0.0
full2025_validation,i_h1_diag,london_newyork_overlap,40,19,0.475,-64.90000000000002,289.07000000000005,-353.96999999999997,0.81665112862672,-0.06727509999999998,116.95,1.1695,-0.5549380076955965,0.5576712749999999,-0.6478706249999999,0.475,0.325,0.2,0.0,0.125,0.3,0.575,23.2,1.525,0.0
full2025_validation,i_h1_diag,new_york,19,10,0.5263157894736842,10.939999999999998,123.8,-112.86,1.0969342548289918,0.03248615789473685,100.05000000000001,1.0005000000000002,0.1093453273363318,0.6069175263157894,-0.4925612105263158,0.5263157894736842,0.3684210526315789,0.3157894736842105,0.0,0.10526315789473684,0.10526315789473684,0.7894736842105263,25.94736842105263,1.4210526315789473,0.0
full2025_validation,i_h1_diag,off_session,7,4,0.5714285714285714,71.37000000000002,122.02,-50.65,2.409081934846989,0.4409258571428571,24.68,0.24680000000000002,2.8918152350081043,0.7820844285714286,-0.6363975714285715,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,16.428571428571427,1.2857142857142858,0.0
full2025_validation,i_h1_diag,tokyo,59,23,0.3898305084745763,-248.03000000000003,428.98,-677.0100000000002,0.6336390895260039,-0.17292991525423723,378.00000000000006,3.7800000000000007,-0.6561640211640212,0.5695037118644068,-0.6582400677966103,0.4915254237288136,0.3220338983050847,0.22033898305084745,0.0,0.15254237288135594,0.423728813559322,0.423728813559322,20.033898305084747,1.7118644067796611,0.0
full2025_validation,j_full_fractal_diag,london,29,13,0.4482758620689655,-134.92000000000002,228.76000000000005,-363.68000000000006,0.6290145182578091,-0.19932386206896552,143.47,1.4347,-0.9404056597198022,0.5132728965517243,-0.7758633448275861,0.4482758620689655,0.2413793103448276,0.1724137931034483,0.0,0.1724137931034483,0.5172413793103449,0.3103448275862069,18.379310344827587,2.5517241379310347,0.0
full2025_validation,j_full_fractal_diag,london_newyork_overlap,40,19,0.475,-64.90000000000002,289.07000000000005,-353.96999999999997,0.81665112862672,-0.06727509999999998,116.95,1.1695,-0.5549380076955965,0.5576712749999999,-0.6478706249999999,0.475,0.325,0.2,0.0,0.125,0.3,0.575,23.2,1.525,0.0
full2025_validation,j_full_fractal_diag,new_york,19,10,0.5263157894736842,10.939999999999998,123.8,-112.86,1.0969342548289918,0.03248615789473685,100.05000000000001,1.0005000000000002,0.1093453273363318,0.6069175263157894,-0.4925612105263158,0.5263157894736842,0.3684210526315789,0.3157894736842105,0.0,0.10526315789473684,0.10526315789473684,0.7894736842105263,25.94736842105263,1.4210526315789473,0.0
full2025_validation,j_full_fractal_diag,off_session,7,4,0.5714285714285714,71.37000000000002,122.02,-50.65,2.409081934846989,0.4409258571428571,24.68,0.24680000000000002,2.8918152350081043,0.7820844285714286,-0.6363975714285715,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,16.428571428571427,1.2857142857142858,0.0
full2025_validation,j_full_fractal_diag,tokyo,59,23,0.3898305084745763,-248.03000000000003,428.98,-677.0100000000002,0.6336390895260039,-0.17292991525423723,378.00000000000006,3.7800000000000007,-0.6561640211640212,0.5695037118644068,-0.6582400677966103,0.4915254237288136,0.3220338983050847,0.22033898305084745,0.0,0.15254237288135594,0.423728813559322,0.423728813559322,20.033898305084747,1.7118644067796611,0.0
q1_quick,e_base_first_child_flip,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0
q1_quick,e_base_first_child_flip,london_newyork_overlap,12,5,0.4166666666666667,-48.61,99.00999999999999,-147.62,0.6707085760737027,-0.17255975,109.89999999999999,1.099,-0.4423111919927207,0.48315050000000004,-0.6125328333333333,0.4166666666666667,0.3333333333333333,0.25,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,19.833333333333332,2.3333333333333335,0.0
q1_quick,e_base_first_child_flip,new_york,5,3,0.6,17.200000000000003,39.0,-21.8,1.7889908256880733,0.14726840000000002,20.5,0.20500000000000002,0.8390243902439026,0.45428100000000005,-0.5069654,0.2,0.2,0.2,0.0,0.2,0.0,0.8,25.0,1.4,0.0
q1_quick,e_base_first_child_flip,off_session,2,1,0.5,30.500000000000004,32.06,-1.56,20.55128205128205,0.6117385,1.56,0.0156,19.551282051282055,0.6495964999999999,-0.728165,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,e_base_first_child_flip,tokyo,14,4,0.2857142857142857,-153.40000000000003,65.62,-219.02,0.2996073417952698,-0.4702642857142857,196.81000000000003,1.9681000000000004,-0.7794319394339719,0.46519421428571434,-0.7345177857142858,0.5,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,18.714285714285715,1.6428571428571428,0.0
q1_quick,f_child_stop,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0
q1_quick,f_child_stop,london_newyork_overlap,12,5,0.4166666666666667,-48.61,99.00999999999999,-147.62,0.6707085760737027,-0.17255975,109.89999999999999,1.099,-0.4423111919927207,0.48315050000000004,-0.6125328333333333,0.4166666666666667,0.3333333333333333,0.25,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,19.833333333333332,2.3333333333333335,0.0
q1_quick,f_child_stop,new_york,5,3,0.6,17.200000000000003,39.0,-21.8,1.7889908256880733,0.14726840000000002,20.5,0.20500000000000002,0.8390243902439026,0.45428100000000005,-0.5069654,0.2,0.2,0.2,0.0,0.2,0.0,0.8,25.0,1.4,0.0
q1_quick,f_child_stop,off_session,2,1,0.5,30.500000000000004,32.06,-1.56,20.55128205128205,0.6117385,1.56,0.0156,19.551282051282055,0.6495964999999999,-0.728165,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,f_child_stop,tokyo,14,4,0.2857142857142857,-153.40000000000003,65.62,-219.02,0.2996073417952698,-0.4702642857142857,196.81000000000003,1.9681000000000004,-0.7794319394339719,0.46519421428571434,-0.7345177857142858,0.5,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,18.714285714285715,1.6428571428571428,0.0
q1_quick,g_parent_stop,london,1,0,0.0,-22.76,0,-22.76,0.0,-1.005744,22.76,0.22760000000000002,-1.0,0.684494,-0.993146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0
q1_quick,g_parent_stop,london_newyork_overlap,9,4,0.4444444444444444,-26.90000000000001,82.87,-109.77000000000001,0.7549421517718866,-0.12022655555555556,95.02000000000001,0.9502000000000002,-0.2830982950957694,0.4743968888888889,-0.7058281111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,13.11111111111111,2.111111111111111,0.0
q1_quick,g_parent_stop,new_york,1,0,0.0,-26.45,0,-26.45,0.0,-1.142285,26.45,0.26449999999999996,-1.0,0.0,-0.98998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0
q1_quick,g_parent_stop,tokyo,10,3,0.3,-86.10000000000001,69.06,-155.16,0.4450889404485692,-0.3630668999999999,131.89000000000001,1.3189000000000002,-0.652816741223747,0.5079709,-0.7631509000000001,0.4,0.3,0.2,0.0,0.1,0.6,0.3,12.3,1.7,0.0
q1_quick,h_one_symbol,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0
q1_quick,h_one_symbol,london_newyork_overlap,12,5,0.4166666666666667,-48.61,99.00999999999999,-147.62,0.6707085760737027,-0.17255975,109.89999999999999,1.099,-0.4423111919927207,0.48315050000000004,-0.6125328333333333,0.4166666666666667,0.3333333333333333,0.25,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,19.833333333333332,2.3333333333333335,0.0
q1_quick,h_one_symbol,new_york,5,3,0.6,17.200000000000003,39.0,-21.8,1.7889908256880733,0.14726840000000002,20.5,0.20500000000000002,0.8390243902439026,0.45428100000000005,-0.5069654,0.2,0.2,0.2,0.0,0.2,0.0,0.8,25.0,1.4,0.0
q1_quick,h_one_symbol,off_session,2,1,0.5,30.500000000000004,32.06,-1.56,20.55128205128205,0.6117385,1.56,0.0156,19.551282051282055,0.6495964999999999,-0.728165,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,h_one_symbol,tokyo,14,4,0.2857142857142857,-153.40000000000003,65.62,-219.02,0.2996073417952698,-0.4702642857142857,196.81000000000003,1.9681000000000004,-0.7794319394339719,0.46519421428571434,-0.7345177857142858,0.5,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,18.714285714285715,1.6428571428571428,0.0
q1_quick,i_h1_diag,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0
q1_quick,i_h1_diag,london_newyork_overlap,12,5,0.4166666666666667,-48.61,99.00999999999999,-147.62,0.6707085760737027,-0.17255975,109.89999999999999,1.099,-0.4423111919927207,0.48315050000000004,-0.6125328333333333,0.4166666666666667,0.3333333333333333,0.25,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,19.833333333333332,2.3333333333333335,0.0
q1_quick,i_h1_diag,new_york,5,3,0.6,17.200000000000003,39.0,-21.8,1.7889908256880733,0.14726840000000002,20.5,0.20500000000000002,0.8390243902439026,0.45428100000000005,-0.5069654,0.2,0.2,0.2,0.0,0.2,0.0,0.8,25.0,1.4,0.0
q1_quick,i_h1_diag,off_session,2,1,0.5,30.500000000000004,32.06,-1.56,20.55128205128205,0.6117385,1.56,0.0156,19.551282051282055,0.6495964999999999,-0.728165,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,i_h1_diag,tokyo,14,4,0.2857142857142857,-153.40000000000003,65.62,-219.02,0.2996073417952698,-0.4702642857142857,196.81000000000003,1.9681000000000004,-0.7794319394339719,0.46519421428571434,-0.7345177857142858,0.5,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,18.714285714285715,1.6428571428571428,0.0
q1_quick,j_full_fractal_diag,london,2,0,0.0,-46.980000000000004,0,-46.980000000000004,0.0,-1.0041875,46.980000000000004,0.4698000000000001,-1.0,0.347352,-0.9668935000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0
q1_quick,j_full_fractal_diag,london_newyork_overlap,12,5,0.4166666666666667,-48.61,99.00999999999999,-147.62,0.6707085760737027,-0.17255975,109.89999999999999,1.099,-0.4423111919927207,0.48315050000000004,-0.6125328333333333,0.4166666666666667,0.3333333333333333,0.25,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,19.833333333333332,2.3333333333333335,0.0
q1_quick,j_full_fractal_diag,new_york,5,3,0.6,17.200000000000003,39.0,-21.8,1.7889908256880733,0.14726840000000002,20.5,0.20500000000000002,0.8390243902439026,0.45428100000000005,-0.5069654,0.2,0.2,0.2,0.0,0.2,0.0,0.8,25.0,1.4,0.0
q1_quick,j_full_fractal_diag,off_session,2,1,0.5,30.500000000000004,32.06,-1.56,20.55128205128205,0.6117385,1.56,0.0156,19.551282051282055,0.6495964999999999,-0.728165,0.5,0.5,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0
q1_quick,j_full_fractal_diag,tokyo,14,4,0.2857142857142857,-153.40000000000003,65.62,-219.02,0.2996073417952698,-0.4702642857142857,196.81000000000003,1.9681000000000004,-0.7794319394339719,0.46519421428571434,-0.7345177857142858,0.5,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,18.714285714285715,1.6428571428571428,0.0
