period_id,variant,h4_alignment_with_parent,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,j_full_fractal_diag,false,110,51,0.4636363636363636,-161.71999999999989,957.9499999999999,-1119.67,0.8555645859940875,-0.05939543636363638,238.06999999999988,2.3806999999999987,-0.6792960053765698,0.5958604090909089,-0.6519350636363639,0.5181818181818182,0.34545454545454546,0.2727272727272727,0.0,0.19090909090909092,0.37272727272727274,0.43636363636363634,20.60909090909091,1.6090909090909091,0.0
full2025_validation,j_full_fractal_diag,true,44,18,0.4090909090909091,-203.81999999999996,234.67999999999998,-438.5000000000001,0.5351881413911058,-0.19175102272727268,212.08999999999997,2.1209,-0.9610071196190296,0.5057696136363636,-0.6670821590909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.3409090909090909,0.5681818181818182,22.363636363636363,2.159090909090909,0.0
q1_quick,e_base_first_child_flip,false,29,13,0.4482758620689655,-76.46,235.68999999999997,-312.15000000000003,0.7550536600993111,-0.11600720689655168,127.85,1.2785,-0.5980445834962846,0.5301848620689655,-0.6582480689655172,0.4827586206896552,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.3793103448275862,0.4482758620689655,20.862068965517242,1.7586206896551724,0.0
q1_quick,e_base_first_child_flip,true,6,0,0.0,-124.83,0,-124.83,0.0,-0.8897939999999999,124.83,1.2483,-1.0,0.20007766666666668,-0.7448988333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.666666666666666,3.5,0.0
q1_quick,f_child_stop,false,29,13,0.4482758620689655,-76.46,235.68999999999997,-312.15000000000003,0.7550536600993111,-0.11600720689655168,127.85,1.2785,-0.5980445834962846,0.5301848620689655,-0.6582480689655172,0.4827586206896552,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.3793103448275862,0.4482758620689655,20.862068965517242,1.7586206896551724,0.0
q1_quick,f_child_stop,true,6,0,0.0,-124.83,0,-124.83,0.0,-0.8897939999999999,124.83,1.2483,-1.0,0.20007766666666668,-0.7448988333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.666666666666666,3.5,0.0
q1_quick,g_parent_stop,false,17,6,0.35294117647058826,-132.20999999999998,121.18,-253.38999999999996,0.4782351316152967,-0.33452423529411757,169.57999999999998,1.6957999999999998,-0.7796320320792546,0.4958698823529412,-0.7650088235294116,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.0,0.11764705882352941,0.5882352941176471,0.29411764705882354,14.176470588235293,1.4705882352941178,0.0
q1_quick,g_parent_stop,true,4,1,0.25,-30.0,30.75,-60.75,0.5061728395061729,-0.2934562499999999,60.75,0.6074999999999999,-0.49382716049382713,0.40099675,-0.7404845,0.25,0.25,0.25,0.0,0.25,0.5,0.25,10.25,3.25,0.0
q1_quick,h_one_symbol,false,29,13,0.4482758620689655,-76.46,235.68999999999997,-312.15000000000003,0.7550536600993111,-0.11600720689655168,127.85,1.2785,-0.5980445834962846,0.5301848620689655,-0.6582480689655172,0.4827586206896552,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.3793103448275862,0.4482758620689655,20.862068965517242,1.7586206896551724,0.0
q1_quick,h_one_symbol,true,6,0,0.0,-124.83,0,-124.83,0.0,-0.8897939999999999,124.83,1.2483,-1.0,0.20007766666666668,-0.7448988333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.666666666666666,3.5,0.0
q1_quick,i_h1_diag,false,29,13,0.4482758620689655,-76.46,235.68999999999997,-312.15000000000003,0.7550536600993111,-0.11600720689655168,127.85,1.2785,-0.5980445834962846,0.5301848620689655,-0.6582480689655172,0.4827586206896552,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.3793103448275862,0.4482758620689655,20.862068965517242,1.7586206896551724,0.0
q1_quick,i_h1_diag,true,6,0,0.0,-124.83,0,-124.83,0.0,-0.8897939999999999,124.83,1.2483,-1.0,0.20007766666666668,-0.7448988333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.666666666666666,3.5,0.0
q1_quick,j_full_fractal_diag,false,29,13,0.4482758620689655,-76.46,235.68999999999997,-312.15000000000003,0.7550536600993111,-0.11600720689655168,127.85,1.2785,-0.5980445834962846,0.5301848620689655,-0.6582480689655172,0.4827586206896552,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.3793103448275862,0.4482758620689655,20.862068965517242,1.7586206896551724,0.0
q1_quick,j_full_fractal_diag,true,6,0,0.0,-124.83,0,-124.83,0.0,-0.8897939999999999,124.83,1.2483,-1.0,0.20007766666666668,-0.7448988333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.666666666666666,3.5,0.0
