period_id,variant,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,h_one_symbol,USDJPY,94,43,0.4574468085106383,-182.86999999999995,776.8999999999999,-959.77,0.8094647676005708,-0.07836776595744681,206.5,2.0650000000000004,-0.8855690072639223,0.5725429042553191,-0.6269199787234044,0.48936170212765956,0.32978723404255317,0.22340425531914893,0.0,0.1702127659574468,0.3723404255319149,0.4574468085106383,20.382978723404257,2.0638297872340425,0.0
full2025_validation,i_h1_diag,AUDJPY,9,2,0.2222222222222222,-90.28999999999999,50.03,-140.32,0.356542189281642,-0.4100067777777778,121.02999999999999,1.2103,-0.7460133851111295,0.49610511111111116,-0.7860648888888888,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,21.333333333333332,0.4444444444444444,0.0
full2025_validation,i_h1_diag,EURJPY,12,6,0.5,-8.38,119.06,-127.44,0.9342435655994978,-0.022055333333333333,87.07,0.8706999999999999,-0.09624440105662113,0.6877749166666667,-0.6245283333333335,0.5,0.4166666666666667,0.4166666666666667,0.0,0.25,0.4166666666666667,0.3333333333333333,17.666666666666668,1.8333333333333333,0.0
full2025_validation,i_h1_diag,EURUSD,16,7,0.4375,-103.16000000000001,56.45,-159.60999999999999,0.3536745817931208,-0.2777265,116.63000000000001,1.1663000000000001,-0.8845065592043214,0.369111875,-0.7766273125,0.375,0.125,0.125,0.0,0.0625,0.375,0.5625,24.375,0.625,0.0
full2025_validation,i_h1_diag,GBPJPY,13,5,0.38461538461538464,-20.520000000000003,103.03,-123.55000000000001,0.8339133953864831,-0.07832215384615387,85.49000000000001,0.8549000000000001,-0.24002807345888408,0.6380417692307693,-0.674426076923077,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,22.53846153846154,1.5384615384615385,0.0
full2025_validation,i_h1_diag,GBPUSD,10,6,0.6,39.67999999999999,87.15999999999998,-47.480000000000004,1.8357203032855933,0.18125639999999996,44.68000000000001,0.4468000000000001,0.8880931065353623,0.7060897,-0.6371494,0.7,0.4,0.3,0.0,0.1,0.2,0.7,24.8,2.2,0.0
full2025_validation,i_h1_diag,USDJPY,94,43,0.4574468085106383,-182.86999999999995,776.8999999999999,-959.77,0.8094647676005708,-0.07836776595744681,206.5,2.0650000000000004,-0.8855690072639223,0.5725429042553191,-0.6269199787234044,0.48936170212765956,0.32978723404255317,0.22340425531914893,0.0,0.1702127659574468,0.3723404255319149,0.4574468085106383,20.382978723404257,2.0638297872340425,0.0
full2025_validation,j_full_fractal_diag,AUDJPY,9,2,0.2222222222222222,-90.28999999999999,50.03,-140.32,0.356542189281642,-0.4100067777777778,121.02999999999999,1.2103,-0.7460133851111295,0.49610511111111116,-0.7860648888888888,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,21.333333333333332,0.4444444444444444,0.0
full2025_validation,j_full_fractal_diag,EURJPY,12,6,0.5,-8.38,119.06,-127.44,0.9342435655994978,-0.022055333333333333,87.07,0.8706999999999999,-0.09624440105662113,0.6877749166666667,-0.6245283333333335,0.5,0.4166666666666667,0.4166666666666667,0.0,0.25,0.4166666666666667,0.3333333333333333,17.666666666666668,1.8333333333333333,0.0
full2025_validation,j_full_fractal_diag,EURUSD,16,7,0.4375,-103.16000000000001,56.45,-159.60999999999999,0.3536745817931208,-0.2777265,116.63000000000001,1.1663000000000001,-0.8845065592043214,0.369111875,-0.7766273125,0.375,0.125,0.125,0.0,0.0625,0.375,0.5625,24.375,0.625,0.0
full2025_validation,j_full_fractal_diag,GBPJPY,13,5,0.38461538461538464,-20.520000000000003,103.03,-123.55000000000001,0.8339133953864831,-0.07832215384615387,85.49000000000001,0.8549000000000001,-0.24002807345888408,0.6380417692307693,-0.674426076923077,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,22.53846153846154,1.5384615384615385,0.0
full2025_validation,j_full_fractal_diag,GBPUSD,10,6,0.6,39.67999999999999,87.15999999999998,-47.480000000000004,1.8357203032855933,0.18125639999999996,44.68000000000001,0.4468000000000001,0.8880931065353623,0.7060897,-0.6371494,0.7,0.4,0.3,0.0,0.1,0.2,0.7,24.8,2.2,0.0
full2025_validation,j_full_fractal_diag,USDJPY,94,43,0.4574468085106383,-182.86999999999995,776.8999999999999,-959.77,0.8094647676005708,-0.07836776595744681,206.5,2.0650000000000004,-0.8855690072639223,0.5725429042553191,-0.6269199787234044,0.48936170212765956,0.32978723404255317,0.22340425531914893,0.0,0.1702127659574468,0.3723404255319149,0.4574468085106383,20.382978723404257,2.0638297872340425,0.0
q1_quick,e_base_first_child_flip,AUDJPY,1,0,0.0,-20.58,0,-20.58,0.0,-0.873209,20.58,0.20579999999999998,-1.0,0.436605,-0.914141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,e_base_first_child_flip,EURJPY,4,3,0.75,49.6,73.46,-23.86,3.0787929589270746,0.52928425,23.86,0.2386,2.0787929589270746,0.9225602500000001,-0.34177025,0.75,0.75,0.75,0.0,0.5,0.25,0.25,11.5,2.25,0.0
q1_quick,e_base_first_child_flip,EURUSD,3,1,0.3333333333333333,-20.55,3.69,-24.24,0.15222772277227722,-0.3046423333333333,22.68,0.2268,-0.9060846560846562,0.07385266666666666,-0.846372,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.0,0.3333333333333333,0.0
q1_quick,e_base_first_child_flip,GBPJPY,3,0,0.0,-40.900000000000006,0,-40.900000000000006,0.0,-0.563544,40.900000000000006,0.4090000000000001,-1.0,0.6539686666666666,-0.594981,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,29.666666666666668,1.0,0.0
q1_quick,e_base_first_child_flip,USDJPY,24,9,0.375,-168.86,158.54000000000002,-327.40000000000003,0.48423946243127675,-0.30593091666666666,206.5,2.0650000000000004,-0.81772397094431,0.427729875,-0.7063877500000001,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.125,0.5,0.375,18.875,2.4583333333333335,0.0
q1_quick,f_child_stop,AUDJPY,1,0,0.0,-20.58,0,-20.58,0.0,-0.873209,20.58,0.20579999999999998,-1.0,0.436605,-0.914141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,f_child_stop,EURJPY,4,3,0.75,49.6,73.46,-23.86,3.0787929589270746,0.52928425,23.86,0.2386,2.0787929589270746,0.9225602500000001,-0.34177025,0.75,0.75,0.75,0.0,0.5,0.25,0.25,11.5,2.25,0.0
q1_quick,f_child_stop,EURUSD,3,1,0.3333333333333333,-20.55,3.69,-24.24,0.15222772277227722,-0.3046423333333333,22.68,0.2268,-0.9060846560846562,0.07385266666666666,-0.846372,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.0,0.3333333333333333,0.0
q1_quick,f_child_stop,GBPJPY,3,0,0.0,-40.900000000000006,0,-40.900000000000006,0.0,-0.563544,40.900000000000006,0.4090000000000001,-1.0,0.6539686666666666,-0.594981,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,29.666666666666668,1.0,0.0
q1_quick,f_child_stop,USDJPY,24,9,0.375,-168.86,158.54000000000002,-327.40000000000003,0.48423946243127675,-0.30593091666666666,206.5,2.0650000000000004,-0.81772397094431,0.427729875,-0.7063877500000001,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.125,0.5,0.375,18.875,2.4583333333333335,0.0
q1_quick,g_parent_stop,EURJPY,1,1,1.0,11.98,11.98,0,inf,0.500681,0.0,0.0,inf,0.982629,-0.211172,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,6.0,0.0
q1_quick,g_parent_stop,EURUSD,1,0,0.0,-23.12,0,-23.12,0.0,-1.025108,23.12,0.23120000000000002,-1.0,0.028377,-0.989637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
q1_quick,g_parent_stop,GBPJPY,1,1,1.0,30.75,30.75,0,inf,1.304873,0.0,0.0,inf,1.297522,-0.485192,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0
q1_quick,g_parent_stop,USDJPY,18,5,0.2777777777777778,-181.82,109.2,-291.02,0.3752319428217992,-0.42451016666666674,219.18999999999997,2.1919,-0.8295086454674028,0.4291803888888889,-0.7933937222222219,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.6111111111111112,0.2777777777777778,13.277777777777779,1.6111111111111112,0.0
q1_quick,h_one_symbol,AUDJPY,1,0,0.0,-20.58,0,-20.58,0.0,-0.873209,20.58,0.20579999999999998,-1.0,0.436605,-0.914141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,h_one_symbol,EURJPY,4,3,0.75,49.6,73.46,-23.86,3.0787929589270746,0.52928425,23.86,0.2386,2.0787929589270746,0.9225602500000001,-0.34177025,0.75,0.75,0.75,0.0,0.5,0.25,0.25,11.5,2.25,0.0
q1_quick,h_one_symbol,EURUSD,3,1,0.3333333333333333,-20.55,3.69,-24.24,0.15222772277227722,-0.3046423333333333,22.68,0.2268,-0.9060846560846562,0.07385266666666666,-0.846372,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.0,0.3333333333333333,0.0
q1_quick,h_one_symbol,GBPJPY,3,0,0.0,-40.900000000000006,0,-40.900000000000006,0.0,-0.563544,40.900000000000006,0.4090000000000001,-1.0,0.6539686666666666,-0.594981,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,29.666666666666668,1.0,0.0
q1_quick,h_one_symbol,USDJPY,24,9,0.375,-168.86,158.54000000000002,-327.40000000000003,0.48423946243127675,-0.30593091666666666,206.5,2.0650000000000004,-0.81772397094431,0.427729875,-0.7063877500000001,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.125,0.5,0.375,18.875,2.4583333333333335,0.0
q1_quick,i_h1_diag,AUDJPY,1,0,0.0,-20.58,0,-20.58,0.0,-0.873209,20.58,0.20579999999999998,-1.0,0.436605,-0.914141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,i_h1_diag,EURJPY,4,3,0.75,49.6,73.46,-23.86,3.0787929589270746,0.52928425,23.86,0.2386,2.0787929589270746,0.9225602500000001,-0.34177025,0.75,0.75,0.75,0.0,0.5,0.25,0.25,11.5,2.25,0.0
q1_quick,i_h1_diag,EURUSD,3,1,0.3333333333333333,-20.55,3.69,-24.24,0.15222772277227722,-0.3046423333333333,22.68,0.2268,-0.9060846560846562,0.07385266666666666,-0.846372,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.0,0.3333333333333333,0.0
q1_quick,i_h1_diag,GBPJPY,3,0,0.0,-40.900000000000006,0,-40.900000000000006,0.0,-0.563544,40.900000000000006,0.4090000000000001,-1.0,0.6539686666666666,-0.594981,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,29.666666666666668,1.0,0.0
q1_quick,i_h1_diag,USDJPY,24,9,0.375,-168.86,158.54000000000002,-327.40000000000003,0.48423946243127675,-0.30593091666666666,206.5,2.0650000000000004,-0.81772397094431,0.427729875,-0.7063877500000001,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.125,0.5,0.375,18.875,2.4583333333333335,0.0
q1_quick,j_full_fractal_diag,AUDJPY,1,0,0.0,-20.58,0,-20.58,0.0,-0.873209,20.58,0.20579999999999998,-1.0,0.436605,-0.914141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,j_full_fractal_diag,EURJPY,4,3,0.75,49.6,73.46,-23.86,3.0787929589270746,0.52928425,23.86,0.2386,2.0787929589270746,0.9225602500000001,-0.34177025,0.75,0.75,0.75,0.0,0.5,0.25,0.25,11.5,2.25,0.0
q1_quick,j_full_fractal_diag,EURUSD,3,1,0.3333333333333333,-20.55,3.69,-24.24,0.15222772277227722,-0.3046423333333333,22.68,0.2268,-0.9060846560846562,0.07385266666666666,-0.846372,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.0,0.3333333333333333,0.0
q1_quick,j_full_fractal_diag,GBPJPY,3,0,0.0,-40.900000000000006,0,-40.900000000000006,0.0,-0.563544,40.900000000000006,0.4090000000000001,-1.0,0.6539686666666666,-0.594981,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,29.666666666666668,1.0,0.0
q1_quick,j_full_fractal_diag,USDJPY,24,9,0.375,-168.86,158.54000000000002,-327.40000000000003,0.48423946243127675,-0.30593091666666666,206.5,2.0650000000000004,-0.81772397094431,0.427729875,-0.7063877500000001,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.125,0.5,0.375,18.875,2.4583333333333335,0.0
