"scenario_mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","server_time","server_hour","utc_hour","session_label","session_window_name","allowed_session","session_volatility_rank","dow_regime_h4","dow_regime_h1","h4_structure","h1_structure","fractal_alignment","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","spread_atr","atr_session_percentile","average_m15_range_atr","average_h1_range_atr","average_true_range","realized_volatility","breakout_followthrough_rate","average_spread_atr","score","exit_reason","position_id"
"symbol_best_session_with_dow_alignment","2025.02.07 09:15:00","2025.02.07 10:34:06","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.02.07 09:15:00","9","7","london","london_utc_07_16","true","1","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","other","4.2742","0.3449","0.0410","valid_wave2","false","3","5","2025.02.07 03:00:00","2025.02.07 06:00:00","8.1329","8.1329","1.24328000","1.24530000","1.24185000","1.24529000","0.00143000","1.4126","34.34","0.00","0.00","34.34","0.170","1.400","5","0.00222500","20.00","0.089888","1.0000","1.2600","1.3916","0.00122143","0.833994","0.8621","0.404624","1.1500","DEAL_REASON_TP","78"
"symbol_best_session_with_dow_alignment","2025.02.07 15:45:00","2025.02.07 23:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.02.07 15:45:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","transition_down","range","expanding_transition","compression_range","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","bullish_rsi","micro_bos","other","2.4197","0.6983","0.0761","valid_abc","false","3","18","2025.02.04 08:00:00","2025.02.04 20:00:00","0.2300","0.2300","188.70200000","187.86800000","193.33300000","182.21900000","4.63100000","0.1801","5.39","0.00","0.00","5.39","0.010","1.400","32","1.17121429","38.00","0.032445","1.0000","1.2376","1.3651","0.29674074","0.891647","0.8462","0.193033","1.3115","DEAL_REASON_EXPERT","81"
"symbol_best_session_with_dow_alignment","2025.02.07 15:45:00","2025.02.07 23:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.07 15:45:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","micro_bos","other","3.4980","0.7738","0.8301","valid_wave2","true","3","16","2025.02.04 16:00:00","2025.02.05 04:00:00","0.1746","0.1746","157.35300000","156.42300000","160.84000000","152.47100000","3.48700000","0.2667","6.01","0.00","0.00","6.01","0.010","1.400","32","1.00971429","30.00","0.029711","1.0000","1.3327","1.4189","0.21000000","0.902253","0.8000","0.211374","1.2087","DEAL_REASON_EXPERT","80"
"symbol_best_session_with_dow_alignment","2025.02.11 00:15:00","2025.02.11 08:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.11 00:15:00","0","22","other","other","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","3.4825","0.7546","0.3128","valid_wave2","false","3","3","2025.02.10 08:00:00","2025.02.10 20:00:00","1.1957","1.1957","156.62700000","156.58300000","157.51100000","155.39000000","0.88400000","0.0498","1.14","0.00","0.00","1.14","0.040","1.400","32","0.69864286","110.00","0.157448","0.8000","1.2233","0.8683","0.20517647","1.036712","1.0000","2.141864","1.0598","DEAL_REASON_EXPERT","84"
"symbol_best_session_with_dow_alignment","2025.02.11 01:00:00","2025.02.11 09:00:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.02.11 01:00:00","1","23","other","other","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","other","2.6546","0.8298","0.4691","valid_wave2","false","3","3","2025.02.10 08:00:00","2025.02.10 20:00:00","0.5118","0.5118","187.79400000","187.76300000","189.27500000","185.72100000","1.48100000","0.0209","0.40","0.00","0.00","0.40","0.020","1.400","32","0.95157143","176.00","0.184957","1.0000","1.2624","0.8503","0.22010000","0.879489","0.8889","2.378378","1.0256","DEAL_REASON_EXPERT","85"
"symbol_best_session_with_dow_alignment","2025.02.12 09:45:00","2025.02.12 09:55:37","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.02.12 09:45:00","9","7","london","london_utc_07_16","true","1","trend_down","range","LH_LL","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi_macd","candle_reversal","no_follow_through","8.7644","0.7303","0.6265","valid_abc","false","3","4","2025.02.12 04:00:00","2025.02.12 07:00:00","7.6689","7.6689","1.24452000","1.24603000","1.24600000","1.24245000","0.00148000","-1.0203","-24.16","0.00","0.00","-24.16","0.160","1.400","0","0.00147643","20.00","0.135462","1.0000","1.2281","1.3752","0.00092431","0.850774","0.8462","0.383562","1.4500","DEAL_REASON_SL","88"
"symbol_best_session_with_dow_alignment","2025.02.12 11:00:00","2025.02.12 13:30:47","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.02.12 11:00:00","11","9","london","london_utc_07_16","true","1","trend_down","range","LH_LL","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi_macd","candle_reversal","no_follow_through","8.7644","0.7303","0.6265","valid_abc","false","3","6","2025.02.12 04:00:00","2025.02.12 07:00:00","5.9351","5.9351","1.24415000","1.24600000","1.24600000","1.24156000","0.00185000","-1.0000","-24.05","0.00","0.00","-24.05","0.130","1.400","10","0.00147643","20.00","0.135462","1.0000","1.2774","1.3866","0.00094911","0.881996","0.8667","0.254777","1.4500","DEAL_REASON_SL","90"
"symbol_best_session_with_dow_alignment","2025.02.12 15:45:00","2025.02.12 15:50:45","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","LONG","AUD","JPY","2025.02.12 15:45:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","no_follow_through","8.4668","0.3115","6.0234","valid_wave4","true","3","3","2025.02.12 11:00:00","2025.02.12 14:00:00","3.0897","3.0897","96.41600000","96.27100000","96.27100000","96.61900000","0.14500000","-1.0000","-24.38","0.00","0.00","-24.38","0.260","1.400","0","0.21271429","28.00","0.131632","0.8000","1.2396","1.3445","0.10581481","0.754406","1.0000","0.264686","1.5000","DEAL_REASON_SL","92"
"symbol_best_session_with_dow_alignment","2025.02.12 16:45:00","2025.02.12 17:24:15","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","LONG","AUD","JPY","2025.02.12 16:45:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","other","8.4668","0.3115","6.0234","valid_wave4","true","3","4","2025.02.12 11:00:00","2025.02.12 14:00:00","2.0725","2.0725","96.46400000","96.73400000","96.27100000","96.73400000","0.19300000","1.3990","33.18","0.00","0.00","33.18","0.190","1.400","2","0.21271429","28.00","0.131632","0.8000","1.2597","1.3707","0.11429032","0.725242","1.0000","0.208733","1.4536","DEAL_REASON_TP","94"
"symbol_best_session_with_dow_alignment","2025.02.13 01:30:00","2025.02.13 01:52:53","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.02.13 01:30:00","1","23","other","other","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","4.4437","0.3654","0.0431","valid_wave2","false","3","4","2025.02.12 20:00:00","2025.02.12 23:00:00","1.7561","1.7561","154.43400000","154.22900000","154.22900000","154.72100000","0.20500000","-1.0000","-23.93","0.00","0.00","-23.93","0.180","1.400","1","0.31842857","22.00","0.069089","1.0000","1.2176","0.9797","0.08518182","0.940371","0.8750","0.313008","1.0878","DEAL_REASON_SL","96"
"symbol_best_session_with_dow_alignment","2025.02.13 15:45:00","2025.02.13 23:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.02.13 15:45:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","3.7493","0.7218","1.1844","valid_wave2","true","3","5","2025.02.12 12:00:00","2025.02.13 00:00:00","0.4452","0.4452","1.04003000","1.04629000","1.03127000","1.05229000","0.00876000","0.7146","12.52","0.00","0.00","12.52","0.020","1.400","32","0.00238714","18.00","0.075404","1.0000","1.4732","1.8558","0.00127593","1.117865","1.0000","0.156328","1.2223","DEAL_REASON_EXPERT","98"
"symbol_best_session_with_dow_alignment","2025.02.14 09:15:00","2025.02.14 15:23:47","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.02.14 09:15:00","9","7","london","london_utc_07_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","3.2869","0.5997","0.0200","valid_wave2","false","3","5","2025.02.14 03:00:00","2025.02.14 06:00:00","4.2065","4.2065","159.75000000","160.22900000","159.41100000","160.22500000","0.33900000","1.4130","34.16","0.00","0.00","34.16","0.110","1.400","24","0.34957143","30.00","0.085819","0.8000","1.0882","1.0274","0.16265306","0.770062","0.9130","0.214286","1.5000","DEAL_REASON_TP","100"
"symbol_best_session_with_dow_alignment","2025.02.17 01:15:00","2025.02.17 03:02:43","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.02.17 01:15:00","1","23","other","other","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H4","wave4_382","none","ma_reclaim","no_follow_through","6.1480","0.3245","2.7696","valid_wave4","true","3","7","2025.02.13 16:00:00","2025.02.14 04:00:00","2.1217","2.1217","191.66400000","190.99300000","191.01500000","192.57200000","0.64900000","-1.0339","-21.75","0.00","0.00","-21.75","0.050","1.400","7","0.94421429","38.00","0.040245","0.8000","1.2517","0.9406","0.15723810","0.679045","0.7692","0.342563","1.4561","DEAL_REASON_SL","102"
"symbol_best_session_with_dow_alignment","2025.02.17 16:45:00","2025.02.17 19:18:10","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.02.17 16:45:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","3.6022","0.3655","0.2080","valid_wave2","false","3","8","2025.02.17 07:00:00","2025.02.17 10:00:00","2.0123","2.0123","1.25966000","1.26194000","1.25803000","1.26194000","0.00163000","1.3988","34.20","0.00","0.00","34.20","0.150","1.400","10","0.00132143","20.00","0.151351","0.8000","1.1354","1.6872","0.00118613","0.684425","0.8824","0.259981","1.1006","DEAL_REASON_TP","104"
"symbol_best_session_with_dow_alignment","2025.02.19 01:15:00","2025.02.19 01:21:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.19 01:15:00","1","23","other","other","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","3.4344","0.5643","0.0740","valid_wave2","false","3","6","2025.02.18 18:00:00","2025.02.18 21:00:00","5.1667","5.1667","158.79200000","158.88100000","158.87600000","158.67400000","0.08400000","-1.0595","-25.96","0.00","0.00","-25.96","0.450","1.400","0","0.23992857","30.00","0.125037","1.0000","1.7213","0.9998","0.14128571","1.241436","0.9286","0.381818","1.5000","DEAL_REASON_SL","106"
"symbol_best_session_with_dow_alignment","2025.02.19 01:45:00","2025.02.19 02:01:12","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.19 01:45:00","1","23","other","other","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","3.4344","0.5643","0.0740","valid_wave2","false","3","6","2025.02.18 18:00:00","2025.02.18 21:00:00","5.5119","5.5119","158.82100000","158.67800000","158.90500000","158.70300000","0.08400000","1.7024","41.72","0.00","0.00","41.72","0.450","1.400","1","0.23992857","30.00","0.125037","1.0000","1.6530","0.9998","0.13560870","1.196708","0.9286","0.378038","1.5000","DEAL_REASON_TP","108"
"symbol_best_session_with_dow_alignment","2025.02.19 03:45:00","2025.02.19 03:54:45","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.19 03:45:00","3","1","tokyo","tokyo_utc_00_08","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","3.4344","0.5643","0.0243","valid_wave2","false","3","8","2025.02.18 18:00:00","2025.02.18 21:00:00","0.9802","0.9802","158.60600000","158.86000000","158.85900000","158.25200000","0.25300000","-1.0040","-24.70","0.00","0.00","-24.70","0.150","1.400","0","0.23992857","30.00","0.125037","0.8000","1.0237","0.9629","0.12395238","0.604970","0.7407","0.250149","1.3990","DEAL_REASON_SL","110"
"symbol_best_session_with_dow_alignment","2025.02.19 05:15:00","2025.02.19 05:33:03","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.19 05:15:00","5","3","tokyo","tokyo_utc_00_08","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","3.4344","0.5643","0.0765","valid_wave2","false","3","10","2025.02.18 18:00:00","2025.02.18 21:00:00","3.9604","3.9604","158.75800000","158.86100000","158.85900000","158.61700000","0.10100000","-1.0198","-25.07","0.00","0.00","-25.07","0.370","1.400","1","0.23992857","35.00","0.145877","0.8000","1.0463","0.9830","0.13028986","0.660153","0.7742","0.207980","1.5000","DEAL_REASON_SL","113"
"symbol_best_session_with_dow_alignment","2025.02.19 05:00:00","2025.02.19 06:11:30","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.19 05:00:00","5","3","tokyo","tokyo_utc_00_08","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","3.9362","0.8634","0.1410","valid_wave2","false","3","5","2025.02.18 23:00:00","2025.02.19 02:00:00","6.5246","6.5246","152.02100000","151.84500000","152.14300000","151.85000000","0.12200000","1.4426","35.93","0.00","0.00","35.93","0.310","1.400","4","0.17478571","22.00","0.125868","0.8000","1.1125","1.0528","0.12366176","0.679949","0.9032","0.150685","1.1500","DEAL_REASON_TP","112"
"symbol_best_session_with_dow_alignment","2025.02.20 16:45:00","2025.02.20 20:44:19","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.20 16:45:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","bullish_rsi","candle_reversal","wave4_chase","7.1384","0.3079","2.0648","valid_wave4","true","3","5","2025.02.20 10:00:00","2025.02.20 13:00:00","1.0787","1.0787","156.68000000","157.02300000","157.02300000","156.20000000","0.34300000","-1.0000","-22.59","0.00","0.00","-22.59","0.100","1.400","15","0.30342857","30.00","0.098870","0.8000","1.2291","1.3923","0.15751613","0.645838","0.8824","0.196353","1.1539","DEAL_REASON_SL","116"
"symbol_best_session_with_dow_alignment","2025.02.21 09:15:00","2025.02.21 10:15:01","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.02.21 09:15:00","9","7","london","london_utc_07_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","target_blocked","5.8121","0.2591","3.8957","valid_wave4","true","3","5","2025.02.21 03:00:00","2025.02.21 06:00:00","0.5600","0.5600","1.04965000","1.04781000","1.04815000","1.05175000","0.00150000","-1.2267","-29.44","0.00","0.00","-29.44","0.160","1.400","4","0.00141429","18.00","0.127273","1.0000","1.1764","1.2551","0.00066286","0.683720","0.9444","0.430769","1.0780","DEAL_REASON_SL","118"
"symbol_best_session_with_dow_alignment","2025.02.21 12:30:01","2025.02.21 20:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.02.21 12:30:01","12","10","london","london_utc_07_16","true","1","transition_up","trend_up","expanding_transition","HH_HL","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_382_886","bearish_rsi_macd","ma_reclaim","abc_not_complete","2.9455","0.8765","0.3683","valid_abc","false","3","10","2025.02.19 16:00:00","2025.02.20 04:00:00","0.2222","0.2222","1.26561000","1.26306000","1.25580000","1.27934000","0.00981000","-0.2599","-5.10","0.00","0.00","-5.10","0.020","1.400","32","0.00277714","20.00","0.072016","1.0000","1.1837","1.4017","0.00092210","0.759130","0.8621","0.209738","0.9611","DEAL_REASON_EXPERT","120"
"symbol_best_session_with_dow_alignment","2025.02.21 13:45:00","2025.02.21 21:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.02.21 13:45:00","13","11","london","london_utc_07_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","9.8109","0.5756","0.3474","valid_wave2","false","3","10","2025.02.19 16:00:00","2025.02.20 04:00:00","0.4621","0.4621","1.04708000","1.04619000","1.03970000","1.05741000","0.00738000","-0.1206","-2.67","0.00","0.00","-2.67","0.030","1.400","32","0.00201000","18.00","0.089552","0.8000","1.1483","1.2670","0.00067612","0.783690","0.8800","0.232472","1.3731","DEAL_REASON_EXPERT","121"
"symbol_best_session_with_dow_alignment","2025.02.24 15:30:00","2025.02.24 15:45:49","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.24 15:30:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","6.1020","0.3436","0.1424","valid_wave2","false","3","10","2025.02.24 04:00:00","2025.02.24 07:00:00","8.1481","8.1481","149.71800000","149.82600000","149.82600000","149.56600000","0.10800000","-1.0000","-24.51","0.00","0.00","-24.51","0.340","1.400","1","0.30957143","19.00","0.061375","0.8000","1.2574","1.3057","0.16584615","0.815002","0.8636","0.188652","1.1500","DEAL_REASON_SL","124"
"symbol_best_session_with_dow_alignment","2025.02.24 16:30:00","2025.02.24 16:32:30","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.24 16:30:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","6.1020","0.3436","0.1445","valid_wave2","false","3","11","2025.02.24 04:00:00","2025.02.24 07:00:00","7.4352","7.4352","149.64100000","149.75200000","149.74900000","149.48900000","0.10800000","-1.0278","-25.20","0.00","0.00","-25.20","0.340","1.400","0","0.30957143","20.00","0.064605","0.8000","1.2633","1.2957","0.16373333","0.797142","0.8636","0.160091","1.1500","DEAL_REASON_SL","127"
"symbol_best_session_with_dow_alignment","2025.02.24 15:30:00","2025.02.24 16:43:18","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.02.24 15:30:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","4.1555","0.4667","0.1150","valid_wave2","false","3","3","2025.02.21 20:00:00","2025.02.24 08:00:00","1.9289","1.9289","1.26436000","1.26195000","1.26197000","1.26770000","0.00239000","-1.0084","-24.10","0.00","0.00","-24.10","0.100","1.400","4","0.00278429","20.00","0.071832","0.8000","1.1808","1.5580","0.00105654","0.687708","0.8462","0.280280","1.0964","DEAL_REASON_SL","125"
"symbol_best_session_with_dow_alignment","2025.02.24 16:45:00","2025.02.24 16:57:33","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.24 16:45:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","other","6.1020","0.3436","0.1445","valid_wave2","false","3","11","2025.02.24 04:00:00","2025.02.24 07:00:00","5.8611","5.8611","149.47100000","149.31900000","149.57900000","149.31900000","0.10800000","1.4074","33.59","0.00","0.00","33.59","0.330","1.400","0","0.30957143","19.00","0.061375","0.8000","1.2954","1.2957","0.16835484","0.799742","0.8696","0.139779","1.1500","DEAL_REASON_TP","130"
"symbol_best_session_with_dow_alignment","2025.02.24 17:00:00","2025.02.24 18:19:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.24 17:00:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","6.1020","0.3436","0.0911","valid_wave2","false","3","12","2025.02.24 04:00:00","2025.02.24 07:00:00","2.1881","2.1881","149.31500000","149.53400000","149.53300000","149.00900000","0.21800000","-1.0046","-23.43","0.00","0.00","-23.43","0.160","1.400","5","0.30957143","18.00","0.058145","0.8000","1.3038","1.3218","0.17028125","0.794605","0.8750","0.122271","1.1094","DEAL_REASON_SL","132"
"symbol_best_session_with_dow_alignment","2025.02.25 11:15:01","2025.02.25 14:00:11","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.02.25 11:15:01","11","9","london","london_utc_07_16","true","1","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","2.7983","0.7903","0.3161","valid_wave2","false","3","8","2025.02.25 02:00:00","2025.02.25 05:00:00","3.8483","3.8483","1.04716000","1.04918000","1.04571000","1.04918000","0.00145000","1.3931","32.32","0.00","0.00","32.32","0.160","1.400","11","0.00117571","18.00","0.153098","1.0000","1.2288","1.2967","0.00080649","0.948179","0.9231","0.229717","1.1500","DEAL_REASON_TP","134"
"symbol_best_session_with_dow_alignment","2025.02.26 01:30:00","2025.02.26 04:05:34","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.02.26 01:30:00","1","23","other","other","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.0004","0.6661","0.1402","valid_wave2","false","3","4","2025.02.25 20:00:00","2025.02.25 23:00:00","2.0928","2.0928","156.68000000","156.98400000","156.97100000","156.27300000","0.29100000","-1.0447","-24.40","0.00","0.00","-24.40","0.120","1.400","10","0.38028571","32.00","0.084147","0.8000","1.1137","0.9546","0.12086364","0.735513","1.0000","0.348910","1.1046","DEAL_REASON_SL","136"
"symbol_best_session_with_dow_alignment","2025.02.26 01:30:00","2025.02.26 04:57:53","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.02.26 01:30:00","1","23","other","other","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","3.1756","0.6084","0.1640","valid_wave2","false","3","4","2025.02.25 20:00:00","2025.02.25 23:00:00","1.2723","1.2723","188.72500000","189.19100000","189.18400000","188.08200000","0.45900000","-1.0153","-21.81","0.00","0.00","-21.81","0.070","1.400","13","0.50100000","38.00","0.075848","0.8000","1.1551","1.0449","0.17222727","0.870520","0.8333","0.291507","1.4136","DEAL_REASON_SL","137"
"symbol_best_session_with_dow_alignment","2025.02.26 15:15:00","2025.02.26 16:02:30","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.02.26 15:15:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","5.4245","0.7678","0.0122","valid_wave2","false","3","6","2025.02.26 08:00:00","2025.02.26 11:00:00","3.6083","3.6083","149.42100000","149.66300000","149.66100000","149.08400000","0.24000000","-1.0083","-24.25","0.00","0.00","-24.25","0.150","1.400","3","0.25642857","19.00","0.074095","1.0000","1.3761","1.2658","0.20388000","0.818986","0.9231","0.161408","1.1500","DEAL_REASON_SL","140"
