episode_id,event_id,market_cluster_id,symbol,shock_direction,candidate_msc,confirmed_msc,confirmed_quote_msc,processed_msc,t0_msc,t0_sequence,quote_age_ms,result,c0_r,c2_r,risk_distance,realized_rr,primary_eligible,server_day,fold,selected_policy,policy_action,policy_r,counterfactual_taken_c0_r,counterfactual_taken_c2_r,avoided_loss_r,rejected_profit_r,spread_atr5,tick_activity_ratio,pre_return_5m_dir_atr,m5_ema20_slope_dir_atr,m15_alignment_dir,pre_extension_15m_dir_atr,day_range_position_dir,detection_efficiency,severity,confirmation_retention,spread_efficiency_interaction,flow_efficiency_interaction
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_2,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741174912500_2068,1084,EURUSD,SHORT,1741174912250,1741174912500,1741174912459,1741174913152,1741174913152,194739,693,SL_FIRST,-1.0,-1.09027778,0.00072,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09027778,1.09027778,0.0,0.208681116419,1.0,0.278241488558,-0.817110302918,-1.0,-0.038528259243,-0.837928153718,1.0,1.828305946166,1.500000000001,0.208681116419,0.278241488558
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_119,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741175060250_2074,1086,USDJPY,LONG,1741175060000,1741175060250,1741175059982,1741175061048,1741175061048,447212,1066,SL_FIRST,-1.01315789,-1.10197368,0.076,1.21052632,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.01315789,-1.10197368,1.10197368,0.0,0.189112065869,2.0,-0.706681930355,0.051557698454,1.0,-0.148320480146,-0.501609195402,0.777777777771,3.323947607316,1.0,0.147087162342,-0.549641501382
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_27,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741175840500_2081,1091,USDCAD,SHORT,1741175840250,1741175840500,1741175840403,1741175842030,1741175842030,301371,1627,SL_FIRST,-1.0,-1.08375,0.001,1.2,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.08375,1.08375,0.0,0.368479441325,1.0,-0.35430715512,0.192424756734,1.0,0.454757414952,0.85969738652,1.0,1.314993385678,-0.0,0.368479441325,-0.35430715512
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_120,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741176466750_2083,1093,USDJPY,SHORT,1741176466500,1741176466750,1741176466673,1741176470605,1741176470605,450230,3932,SL_FIRST,-1.01470588,-1.11029412,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.01470588,-1.11029412,1.11029412,0.0,0.174165001303,1.0,-0.194655001456,-0.099939590389,1.0,-0.667969102487,0.245977011494,1.0,3.425402705362,5.500000000114,0.174165001303,-0.194655001456
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_121,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741177548250_2084,1094,USDJPY,SHORT,1741177548000,1741177548250,1741177548153,1741177549331,1741177549331,452425,1178,SL_FIRST,-1.0375,-1.11875,0.08,1.2,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0375,-1.11875,1.11875,0.0,0.206169182861,1.0,-0.350487610864,-0.110748339258,1.0,0.743582639893,0.419770114943,1.0,3.473842802755,-6.999999999773,0.206169182861,-0.350487610864
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_28,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741177642750_2085,1095,USDCAD,LONG,1741177642500,1741177642750,1741177642418,1741177644765,1741177644765,303688,2347,SL_FIRST,-1.03448276,-1.11314655,0.00116,1.20689655,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.03448276,-1.11314655,1.11314655,0.0,0.415731973337,1.0,0.504817396195,0.065111318928,-1.0,0.356643252926,-0.488308115543,1.0,1.420226891293,1.0,0.415731973337,0.504817396195
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_29,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741178695000_2088,1098,USDCAD,LONG,1741178694750,1741178695000,1741178694686,1741178695345,1741178695345,304929,659,TIMEOUT,-0.41964286,-0.49888393,0.00112,1.20535714,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.41964286,-0.49888393,0.49888393,0.0,0.44957101428,1.0,-0.031004897536,0.053495910874,-1.0,-0.600834180539,-0.654745529574,1.0,1.952716085398,-1.0,0.44957101428,-0.031004897536
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_122,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741179125750_2089,1099,USDJPY,SHORT,1741179125500,1741179125750,1741179125731,1741179126263,1741179126263,455590,532,TIMEOUT,-0.19444444,-0.28645833,0.072,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.19444444,-0.28645833,0.28645833,0.0,0.208217295529,1.0,0.624651886587,-0.139773178879,1.0,0.298498775114,0.446436781609,1.0,3.089684425269,-2.000000000057,0.208217295529,0.624651886587
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_124,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741181378750_2092,1102,USDJPY,SHORT,1741181378500,1741181378750,1741181378726,1741181381740,1741181381740,460192,3014,TP_FIRST,1.21052632,1.12828947,0.076,1.21052632,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.21052632,1.12828947,0.0,1.12828947,0.219407742488,1.0,-1.560232835471,-0.002606620658,1.0,-0.906466800648,0.234022988506,1.0,2.582345871797,-0.0,0.219407742488,-1.560232835471
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_23,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741181464250_2093,1103,AUDUSD,LONG,1741181464000,1741181464250,1741181463811,1741181464556,1741181464556,262652,745,TIMEOUT,0.01086957,-0.07065217,0.00092,1.20652174,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,0.01086957,-0.07065217,0.07065217,0.0,0.824510666571,1.0,0.161317304329,-0.13664649027,1.0,-0.553296484817,0.620386643234,1.0,2.082713698163,1.0,0.824510666571,0.161317304329
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_125,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741182379750_2100,1109,USDJPY,LONG,1741182379500,1741182379750,1741182379543,1741182379766,1741182379766,462205,223,SL_FIRST,-1.0,-1.09191176,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09191176,1.09191176,0.0,0.217444741821,1.0,-0.06644144889,0.147195119121,-1.0,-0.568897284359,-0.35908045977,1.0,2.681549165223,-9.999999999659,0.217444741821,-0.06644144889
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_24,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741182754250_2102,1111,AUDUSD,SHORT,1741182754000,1741182754250,1741182753826,1741182755935,1741182755935,263884,2109,SL_FIRST,-1.0,-1.08522727,0.00088,1.20454545,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.08522727,1.08522727,0.0,0.747701656458,1.0,0.815674534318,0.005070242402,-1.0,0.156632128035,-0.569420035149,1.0,1.889406620426,-1.0,0.747701656458,0.815674534318
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_126,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741183394500_2122,1121,USDJPY,SHORT,1741183394250,1741183394500,1741183394443,1741183395130,1741183395130,464504,687,TP_FIRST,1.20238095,1.12053571,0.084,1.20238095,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20238095,1.12053571,0.0,1.12053571,0.197690651545,1.0,-0.093353918785,0.054994388689,1.0,0.281702052954,0.462068965517,1.0,3.994033484718,3.499999999986,0.197690651545,-0.093353918785
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_25,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741183887000_2136,1130,AUDUSD,LONG,1741183886750,1741183887000,1741183886949,1741183888487,1741183888487,265466,1538,TIMEOUT,-0.55434783,-0.63722826,0.00092,1.20652174,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.55434783,-0.63722826,0.63722826,0.0,0.687433736453,2.0,1.374867472905,0.221209181125,1.0,1.7272687419,0.96309314587,0.333333333333,1.906727962063,2.0,0.229144578818,0.458289157635
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_127,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741184545000_2142,1135,USDJPY,LONG,1741184544750,1741184545000,1741184544943,1741184546343,1741184546343,467340,1400,TP_FIRST,1.20588235,1.11397059,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20588235,1.11397059,0.0,1.11397059,0.203901604846,2.0,-1.024873855934,-0.359958826448,-1.0,-1.104744563724,-0.768275862069,1.0,2.91751311905,1.099999999998,0.203901604846,-1.024873855934
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_26,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741185152500_2145,1138,AUDUSD,LONG,1741185152250,1741185152500,1741185152139,1741185152918,1741185152918,266979,779,TIMEOUT,-0.64772727,-0.73295455,0.00088,1.20454545,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.64772727,-0.73295455,0.73295455,0.0,0.661500802077,1.0,0.015750019097,0.39340141068,1.0,-0.096487498263,0.887521968366,1.0,1.8070040843,1.0,0.661500802077,0.015750019097
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_32,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741185933500_2150,1143,USDCAD,LONG,1741185933250,1741185933500,1741185933141,1741185933967,1741185933967,313691,826,TP_FIRST,1.20535714,1.125,0.00112,1.20535714,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20535714,1.125,0.0,1.125,0.5178168107,1.0,0.637312997785,0.421422539348,-1.0,0.442599327757,-0.3507565337,1.0,1.976254649348,1.0,0.5178168107,0.637312997785
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_128,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741185961250_2151,1144,USDJPY,SHORT,1741185961000,1741185961250,1741185961020,1741185962922,1741185962922,471011,1902,SL_FIRST,-1.0,-1.09375,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09375,1.09375,0.0,0.195355790654,1.0,0.108530994807,-0.06562326869,1.0,-0.081258779493,0.568735632184,1.0,3.426442606351,1.636363636363,0.195355790654,0.108530994807
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_27,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741186342250_2167,1152,AUDUSD,LONG,1741186342000,1741186342250,1741186342202,1741186347533,1741186347533,268670,5331,SL_FIRST,-1.14583333,-1.22526042,0.00096,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.14583333,-1.22526042,1.22526042,0.0,0.644175486875,1.0,-1.503076136041,0.0487465616,1.0,-0.939879102721,0.652021089631,1.0,1.726541254187,1.333333333326,0.644175486875,-1.503076136041
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_33,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741186963000_2194,1165,USDCAD,SHORT,1741186962750,1741186963000,1741186962838,1741186963158,1741186963158,315438,320,SL_FIRST,-1.22727273,-1.30208333,0.00132,1.20454545,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.22727273,-1.30208333,1.30208333,0.0,0.446179769956,1.0,0.371816474963,-1.129420619249,1.0,-0.727423957245,0.0522696011,1.0,1.69597634737,2.142857142858,0.446179769956,0.371816474963
ts15h_detection_time_continuation_r1_202503_USDCHF_mh_6,ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741187017500_2243,1172,USDCHF,LONG,1741187017250,1741187017500,1741187017244,1741187017681,1741187017681,189947,437,SL_FIRST,-1.0,-1.09837963,0.00108,1.2037037,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09837963,1.09837963,0.0,0.547553947013,1.0,-0.045629495584,0.438483685861,-1.0,1.167508220322,0.378165938865,1.0,5.609071909238,1.0,0.547553947013,-0.045629495584
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_129,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741187035500_2308,1179,USDJPY,LONG,1741187035250,1741187035500,1741187035297,1741187035619,1741187035619,474019,322,TP_FIRST,1.203125,1.10742188,0.064,1.203125,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.203125,1.10742188,0.0,1.10742188,0.172268036409,1.0,1.415827924231,0.230419598168,-1.0,1.453977408762,0.003218390805,1.0,4.429520345572,1.229166666667,0.172268036409,1.415827924231
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_28,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741187347250_2423,1204,AUDUSD,SHORT,1741187347000,1741187347250,1741187347058,1741187347489,1741187347489,270696,431,SL_FIRST,-1.02380952,-1.11309524,0.00084,1.20238095,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.02380952,-1.11309524,1.11309524,0.0,0.528053542801,1.0,-0.289172178201,0.258943021381,-1.0,0.276737316718,-0.585237258348,1.0,2.464076822009,0.5,0.528053542801,-0.289172178201
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_130,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741188001000_2510,1227,USDJPY,SHORT,1741188000750,1741188001000,1741188000961,1741188001203,1741188001203,476845,242,TP_FIRST,1.2,1.115625,0.08,1.2,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.2,1.115625,0.0,1.115625,0.161923800329,1.0,2.381984325894,-0.318404131959,1.0,1.961400293311,0.529195402299,1.0,2.588013395296,2.19999999997,0.161923800329,2.381984325894
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_29,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741188335750_2516,1230,AUDUSD,SHORT,1741188335500,1741188335750,1741188335617,1741188336109,1741188336109,272660,492,TIMEOUT,-0.31818182,-0.40482955,0.00088,1.20454545,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.31818182,-0.40482955,0.40482955,0.0,0.481724489031,1.0,-1.182414654895,0.114651041739,-1.0,-0.625753136188,-0.74165202109,1.0,2.356458633775,1.454545454543,0.481724489031,-1.182414654895
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_131,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741188975000_2527,1238,USDJPY,LONG,1741188974750,1741188975000,1741188974994,1741188977638,1741188977638,479965,2644,SL_FIRST,-1.0,-1.08388158,0.076,1.21052632,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.08388158,1.08388158,0.0,0.137918146459,1.0,-0.490826344751,-0.542945716539,-1.0,-1.181334180923,-0.88986784141,1.0,3.953348779297,0.434782608696,0.137918146459,-0.490826344751
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_30,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741189752500_2562,1251,AUDUSD,LONG,1741189752250,1741189752500,1741189752257,1741189752899,1741189752899,275533,642,SL_FIRST,-1.0,-1.08928571,0.00084,1.20238095,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.08928571,1.08928571,0.0,0.452723655261,1.0,1.131809138154,0.062693979596,1.0,0.061847549961,0.97539543058,1.0,7.384493438025,1.021739130435,0.452723655261,1.131809138154
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_34,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741189752500_2564,1251,USDCAD,SHORT,1741189752250,1741189752500,1741189752468,1741189752899,1741189752899,322231,431,SL_FIRST,-1.01041667,-1.09765625,0.00096,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.01041667,-1.09765625,1.09765625,0.0,0.246224188775,1.0,1.159305555482,0.024780821293,1.0,0.223002479955,0.837689133425,1.0,4.576344340526,0.666666666666,0.246224188775,1.159305555482
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_132,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741190052250_2597,1261,USDJPY,LONG,1741190052000,1741190052250,1741190052032,1741190053158,1741190053158,483447,1126,SL_FIRST,-1.025,-1.1078125,0.08,1.2,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.025,-1.1078125,1.1078125,0.0,0.141346123815,1.0,-0.357291590754,-0.622640844619,-1.0,-0.51767934054,-0.894566098946,1.0,3.113767602361,5.000000000114,0.141346123815,-0.357291590754
ts15h_detection_time_continuation_r1_202503_USDCHF_mh_8,ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190205250_2599,1263,USDCHF,LONG,1741190205000,1741190205250,1741190204878,1741190205388,1741190205388,194870,510,TIMEOUT,-0.15217391,-0.23913043,0.00092,1.20652174,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.15217391,-0.23913043,0.23913043,0.0,0.394919722648,1.0,0.995884517981,-0.509455255535,-1.0,0.185437335017,-0.206986899563,1.0,3.154189586183,1.0,0.394919722648,0.995884517981
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_3,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190714250_2610,1271,EURUSD,LONG,1741190714000,1741190714250,1741190714182,1741190714686,1741190714686,214742,504,TP_FIRST,1.20833333,1.11805556,0.00072,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20833333,1.11805556,0.0,1.11805556,0.205363738151,1.0,0.673136697272,0.482600464523,1.0,-0.007169344953,1.0,1.0,1.879965159317,1.823529411765,0.205363738151,0.673136697272
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_35,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741190737750_2624,1274,USDCAD,SHORT,1741190737500,1741190737750,1741190737704,1741190738302,1741190738302,324864,598,TIMEOUT,0.4537037,0.37037037,0.00108,1.2037037,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,0.4537037,0.37037037,0.0,0.37037037,0.302087800933,1.0,0.07308575829,0.369749927976,1.0,0.792415169001,1.0,1.0,2.541610974328,90071992547.0,0.302087800933,0.07308575829
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_133,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191247000_2652,1286,USDJPY,SHORT,1741191246750,1741191247000,1741191246840,1741191248444,1741191248444,487064,1604,SL_FIRST,-1.02941176,-1.125,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.02941176,-1.125,1.125,0.0,0.11823968729,1.0,0.244362020399,0.783315195722,1.0,0.840650016993,0.943522767384,1.0,3.251919634735,-0.399999999991,0.11823968729,0.244362020399
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_31,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741191366500_2656,1288,AUDUSD,SHORT,1741191366250,1741191366500,1741191366410,1741191366693,1741191366693,278936,283,TIMEOUT,-0.90625,-0.98828125,0.00096,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.90625,-0.98828125,0.98828125,0.0,0.477704985176,1.0,-0.038216398814,-0.628716130297,-1.0,-0.729914944104,-0.910447761194,1.0,3.01198438383,-0.999999999978,0.477704985176,-0.038216398814
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_134,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741192313250_2687,1308,USDJPY,SHORT,1741192313000,1741192313250,1741192313205,1741192313518,1741192313518,490215,313,SL_FIRST,-1.05,-1.134375,0.08,1.2,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.05,-1.134375,1.134375,0.0,0.138247251762,1.0,0.365948607607,0.713964485566,1.0,0.551062062301,1.0,1.0,3.78288846062,3.250000000025,0.138247251762,0.365948607607
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_5,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741193073000_2732,1333,EURUSD,SHORT,1741193072750,1741193073000,1741193072920,1741193073359,1741193073359,219099,439,SL_FIRST,-1.0,-1.09027778,0.00072,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09027778,1.09027778,0.0,0.168743873639,1.0,-0.843719368194,-0.988529201583,-1.0,-1.41386018403,-0.806414662085,1.0,2.135035212783,-2.0,0.168743873639,-0.843719368194
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_135,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741193590250_2781,1355,USDJPY,SHORT,1741193590000,1741193590250,1741193590178,1741193590440,1741193590440,494657,262,TP_FIRST,1.20588235,1.10845588,0.068,1.20588235,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20588235,1.10845588,0.0,1.10845588,0.123541966156,1.0,0.258665991639,0.824591542876,1.0,0.15191251855,0.99817462732,1.0,5.481475520403,8.999999999716,0.123541966156,0.258665991639
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_37,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741193996250_2797,1365,USDCAD,LONG,1741193996000,1741193996250,1741193996125,1741193996470,1741193996470,333635,345,SL_FIRST,-1.01020408,-1.06951531,0.00196,1.20408163,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.01020408,-1.06951531,1.06951531,0.0,0.950196572069,1.0,0.27080602304,-0.53498053523,-1.0,0.204765794924,-0.81780962129,1.0,2.703516689551,0.737288135593,0.950196572069,0.27080602304
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_33,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741194000750_2805,1366,AUDUSD,SHORT,1741194000500,1741194000750,1741194000728,1741194001125,1741194001125,284697,397,TIMEOUT,0.76190476,0.67410714,0.00084,1.20238095,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,0.76190476,0.67410714,0.0,0.67410714,0.556588054441,1.0,-0.249504989922,-0.982707315414,-1.0,-0.377690514094,-0.931523022432,1.0,3.401564042312,0.767441860465,0.556588054441,-0.249504989922
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_6,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741194186750_3051,1401,EURUSD,SHORT,1741194186500,1741194186750,1741194186701,1741194187204,1741194187204,221773,503,SL_FIRST,-1.11842105,-1.20559211,0.00076,1.21052632,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.11842105,-1.20559211,1.20559211,0.0,0.162718826483,1.0,0.614715566713,-0.86011841698,-1.0,0.422375106145,-0.747995418098,1.0,2.328966391563,1.444444444447,0.162718826483,0.614715566713
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_136,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741194598000_3088,1412,USDJPY,LONG,1741194597750,1741194598000,1741194597980,1741194598849,1741194598849,498245,869,SL_FIRST,-1.0326087,-1.11277174,0.092,1.20652174,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-1.0326087,-1.11277174,1.11277174,0.0,0.12453964618,1.0,0.986976695977,-0.492500324039,-1.0,2.358033386593,-0.351245452001,1.0,3.433801882922,0.0,0.12453964618,0.986976695977
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_7,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741195176250_3112,1422,EURUSD,SHORT,1741195176000,1741195176250,1741195175986,1741195176462,1741195176462,224022,476,TP_FIRST,1.20833333,1.11805556,0.00072,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20833333,1.11805556,0.0,1.11805556,0.148195165504,1.0,-0.790374216022,-0.304588761008,-1.0,-0.005652260533,-0.730813287514,1.0,3.374251765037,-1.0,0.148195165504,-0.790374216022
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_34,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741195176250_3113,1422,AUDUSD,SHORT,1741195176000,1741195176250,1741195176038,1741195176462,1741195176462,288057,424,TIMEOUT,-0.09090909,-0.17613636,0.00088,1.20454545,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,-0.09090909,-0.17613636,0.17613636,0.0,0.340502656684,1.0,0.05675044278,-0.504792652712,-1.0,0.939923447619,-0.65881677197,1.0,3.295987251263,-0.166666666668,0.340502656684,0.05675044278
ts15h_detection_time_continuation_r1_202503_USDCHF_mh_12,ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741195215750_3117,1424,USDCHF,SHORT,1741195215500,1741195215750,1741195215463,1741195217050,1741195217050,203472,1587,TP_FIRST,1.20833333,1.12630208,0.00096,1.20833333,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20833333,1.12630208,0.0,1.12630208,0.312776425949,1.0,1.142313903464,-0.576115141561,1.0,0.177074270682,-0.292576419214,1.0,3.666330960906,1.0,0.312776425949,1.142313903464
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_38,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741195483500_3130,1432,USDCAD,LONG,1741195483250,1741195483500,1741195483341,1741195483758,1741195483758,338539,417,TP_FIRST,1.20535714,1.12723214,0.00112,1.20535714,True,2025-03-05,-1,NO_TRADE,NO_TRADE,0.0,1.20535714,1.12723214,0.0,1.12723214,0.248039902342,1.0,-0.350677103311,-0.263327944052,-1.0,0.900506097386,-0.494231656668,1.0,3.479657327908,1.333333333333,0.248039902342,-0.350677103311
