decision_seconds,horizon_seconds,fold,feature_set,action,model_family,feature_id,coefficient
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F28,-0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.006088619953708296
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F36,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F01,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F02,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F03,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F04,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F05,-0.046718550895796955
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F06,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F07,0.04886484509785645
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F08,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F09,0.11679198143040376
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F10,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F11,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F12,-0.050431676511704666
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F13,0.12899035144188167
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F14,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F15,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F16,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F17,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F18,-0.057984736244357814
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F19,-0.04771641923502543
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F20,-0.07671187762379339
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F21,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F22,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F23,0.1875174958256218
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F24,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F25,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F26,-0.37907066066121414
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F27,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F28,0.20639362913485187
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F29,0.0
120,300,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F36,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F01,-0.45461839123597
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F02,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F03,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.06164071523872902
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F07,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F08,-0.07682740119825965
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F09,-0.14515407985863393
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F10,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.34992223167825337
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F12,0.1653852633871088
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F13,-0.29297683584997264
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F14,-0.08090742514586692
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F15,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F16,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F17,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.016453025217715564
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F19,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.16749013756618275
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F22,0.13226099035801517
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F23,-0.06728488971796305
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F24,-0.023328937264862838
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F25,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F26,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F27,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F28,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F29,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F30,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F31,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F32,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F33,-0.17016084771007214
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F34,0.13821194279224905
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F35,-0.13774864674952036
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F36,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F01,-0.2995019128560021
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F02,-0.16852526556222566
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F03,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F04,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F05,0.3051377304436442
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F06,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F07,0.017319206427997638
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F08,-0.14164403475775228
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F09,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F10,0.045010911051416753
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F11,0.21332967472442316
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F12,0.17688394117131528
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F13,-0.2715036855478654
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F14,-0.04918251314772179
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F15,-0.11328469855406162
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F16,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F17,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F18,0.018578055864858906
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F19,0.020507458991988137
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F20,0.04647220904308921
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F21,0.017532052604181562
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F22,0.049576299250728144
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F23,-0.07790552426037847
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F24,-0.09909551487608333
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F25,0.04316470505647196
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F26,-0.21020159393810042
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F27,-0.013420404227233338
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F28,0.13755937087001366
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F29,0.11894120636974113
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F30,-0.077442331826189
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F31,0.06916676814106902
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F32,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F33,0.1548819760587208
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F34,0.15529166635780925
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F35,0.0
120,300,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F36,0.03929687177194687
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F01,0.4549695975102546
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F02,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F03,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F04,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F05,-0.06541921843498558
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F06,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F07,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F08,0.07106507309986618
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F09,0.14719273276948203
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F10,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F11,-0.35480937408056173
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F12,-0.16439912896911457
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,0.2927089569934182
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,0.08199212902094884
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,-0.010318707157332022
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,-0.16795045849045945
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,-0.1303406192818847
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,0.07189095914016036
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,0.021390436869578856
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,-0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,0.1881069181225683
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,-0.13322826292741938
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,0.15078422211174894
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F01,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F02,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F03,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F04,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F05,-0.047399178878483494
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F06,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F07,0.049762893697574945
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F08,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F09,0.11904198249419723
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F10,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F11,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F12,-0.052405788131062996
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F13,0.13016217822485618
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F14,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F15,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F16,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F17,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F18,-0.04857295882733014
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F19,-0.046639312339597484
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F20,-0.06562822326632113
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F21,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F22,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F23,0.20137771074614955
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F24,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F25,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F26,-0.3762691901089889
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F27,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F28,0.2064455531621043
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F29,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F30,-0.07722811344819905
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F31,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F32,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F33,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F34,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F35,0.0
120,300,2,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F36,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,-0.15483138393764986
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,-0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,-0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.045166352971752644
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,-0.05761771076023277
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,-0.04800518221649762
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,-0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.21022551777657256
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,0.02805187538806536
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,-0.23425650520446548
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,-0.057139390198731446
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.025213597493870605
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.15112516064358203
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,0.021678005357632608
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,-0.06369610623816897
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,-0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,-0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F01,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F02,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F03,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F04,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F05,0.08108074234401615
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F06,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F07,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F08,-0.03532410131798737
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F09,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F10,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F11,0.01677678325381646
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F12,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F13,-0.075972244627997
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F14,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F15,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F16,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F17,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F18,0.03682859150783343
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F19,0.06505449779952091
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F20,0.02813633711973129
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F21,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F22,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F23,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F24,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F25,0.07481003459180093
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F26,-0.14620265280816477
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F27,0.0
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F28,0.19013735543399543
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F29,0.023748951354776785
120,300,3,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F36,0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F01,0.15534120429233525
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F02,0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F03,-0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F04,-0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F05,-0.04583246939910191
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F06,-0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F07,0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F08,0.05166864834739917
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F09,0.05359118181912284
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F10,0.0
120,300,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F11,-0.21451094748967628
