decision_seconds,horizon_seconds,feature_set,action,model_family,feature_id,folds,mean_importance,positive_folds,importance_std_across_folds
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,5,0.10684279574154623,3,0.1777797765707255
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,5,-0.07470649181878461,0,0.16282541746739732
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,5,0.0016885633460855293,2,0.010204287625295516
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,5,0.015228534126743448,3,0.02388539193854301
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,5,0.16723813401917118,4,0.22053123508203396
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,5,0.1580819750376992,2,0.28391444759098844
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,5,0.06512898860115375,3,0.1005695599492639
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,5,-1.7625360319802517e-05,0,3.941150380300586e-05
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,5,0.03783465303274269,1,0.08460085608633124
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,5,-0.04886524493588986,0,0.08912934524378678
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,5,0.05466631937725831,4,0.10481651873789771
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,5,-0.09503490183302198,1,0.2024838666392892
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,5,-0.0011583422490949679,2,0.007934938968326121
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,5,-0.10492470573895518,4,0.41567855136397097
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,5,-0.021847593846742796,0,0.03406271366035892
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,5,-0.005933153565555363,2,0.0629195085399374
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,5,0.018338697477893125,2,0.025834900427991157
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,5,-0.0024205547563185565,0,0.00541252497838873
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,5,0.013617280041993318,2,0.02903774552605667
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0004367420071684336,1,0.000976584816658318
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0006365209348627055,1,0.0014233040794547252
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,5,-0.10600999015064676,2,0.24416760477129296
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,5,-0.0017672194676287961,0,0.0026818993185264376
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,5,0.0011318765375690101,1,0.022875639163447294
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,5,-0.007107292997362495,1,0.01944464683781351
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,5,0.06581976367586145,1,0.14835793833359884
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,5,-0.03262151180655307,1,0.07370964807396718
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,5,-0.02217921336704321,2,0.06259397547059516
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,5,-0.011955285895377888,2,0.0332662599529241
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,5,-0.013700524230208445,0,0.02757583284097513
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,5,0.011892198680083154,1,0.02659176465059921
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,5,0.005712510998951537,1,0.014257454543856964
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,5,-0.0002532323156337668,0,0.0005662446718567853
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,5,0.16424670640724498,3,0.202132179757151
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,5,0.06772314000422242,2,0.1273728557526846
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,5,-0.06950457272098728,2,0.15080080983692884
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,5,0.08599499576797645,3,0.18383304303340323
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F30,5,-0.014191935971877947,0,0.031734133565443634
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F31,5,0.013507281550931203,2,0.03197830659615488
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F32,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F33,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F34,5,0.0764985329050558,1,0.17105591975470924
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F35,5,0.0,0,0.0
60,300,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,5,0.040285785296642854,2,0.09827497277608017
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,5,0.059947895583100444,1,0.17024923610558135
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,5,0.3389523270494484,4,0.2670410044511529
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,5,0.2870415839815741,2,0.7941473558215594
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,5,0.13844417015719124,3,0.3292491880760599
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,5,-0.022303495728160528,0,0.049872132584043105
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,5,-0.04680181572549434,0,0.08592368987184404
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,5,0.012263535554262003,4,0.19827836230469184
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,5,0.24889540220798817,1,0.6151080161912666
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,5,-0.010142428517020605,1,0.11657647452501492
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,5,-0.03509221286690026,1,0.08307342301514327
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,5,-0.07310636685719499,2,0.3971632256013131
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,5,0.0333501747836948,3,0.06812871205606182
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,5,0.39561225502248454,3,0.5428290660560111
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,5,-0.0005581953042764099,0,0.0012481626450832315
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,5,-0.011228863124836626,0,0.025108501257175408
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,5,0.016221618813080943,3,0.2688061564625229
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,5,0.4849078533795684,4,0.649124774269137
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,5,0.020286452985191515,1,0.10489519043916538
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,5,-0.02978294770681226,1,0.08243664843617438
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,5,0.07628055742501919,2,0.15065057795846806
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,5,-0.006313836886962203,0,0.01411816847809314
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,5,0.1286001080381067,2,0.2061100293204543
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,5,0.21896397589950872,1,0.4896183347349272
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,5,-0.0025413222117568537,1,0.02875303074291343
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,5,-0.11689536467144113,3,0.24024945085334629
60,600,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,5,0.4551707706305832,4,0.5810976877842937
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,5,-0.006952724549298968,0,0.01554676472106408
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,5,-0.005394643510743199,0,0.01206278960439991
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,5,0.0049473293819372564,1,0.011062564805093725
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,5,-0.0004951004844734541,0,0.0011070783389757225
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,5,-0.020484215151275246,0,0.04580409754398259
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,5,-0.0018359498912907668,0,0.004105308760209504
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,5,0.010525502261190194,1,0.02353573855334902
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,5,0.004210645071356585,1,0.009415288608677777
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,5,-0.0017399397502285753,4,0.11810306404827803
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,5,0.028676282265788684,1,0.06412211648827518
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,5,-0.024673508994503615,0,0.055171643355162565
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,5,-0.11028729117426142,0,0.1476091900300288
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,5,0.33195373266924433,3,0.8816551306239372
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,5,0.14838163898048923,2,0.2996175455757953
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,5,-0.009530115419451826,0,0.013569271337814015
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,5,0.039427993080114854,3,0.2752028492389536
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,5,0.0,0,0.0
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,5,-0.02268230075946131,1,0.057285371499799766
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,5,-0.02481990042890807,0,0.055498984553814634
60,600,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F01,5,0.04028115474121504,2,0.09599975488117757
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F02,5,0.05227131803684036,1,0.1435609189519021
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F03,5,0.33007508096217675,4,0.27187159371097536
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F04,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F05,5,0.30067596787649764,2,0.8171056810521918
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F06,5,0.13097504880096053,3,0.3168434392886352
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F07,5,-0.02524450881296616,0,0.05644843776438486
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F08,5,-0.04814539886531885,0,0.0905263637418296
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F09,5,0.012337490127414218,4,0.20671608164414193
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F10,5,0.24627680515390224,1,0.6110858070668507
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F11,5,-0.013239990823324277,1,0.11586715315446978
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F12,5,-0.04645586049851834,1,0.10629841047253304
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F13,5,-0.07821530751158587,2,0.39774428956895214
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F14,5,0.04672793024524111,4,0.05837456309491049
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F15,5,0.36836271346046245,3,0.5128078305522301
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F16,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F17,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F18,5,-0.01259065878326453,0,0.028153568920884282
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F19,5,0.02029954096736166,3,0.2738913003979865
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F20,5,0.44378975680346977,4,0.6150409456588519
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F21,5,0.019344532429537983,1,0.10311370478118045
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F22,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F23,5,-0.03185615621469585,1,0.08704712154947399
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F24,5,0.07452066822606344,2,0.14369636101231947
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F25,5,-0.008479870381362175,0,0.01896156661311289
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F26,5,0.11171119140741403,2,0.1884187284758065
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F27,5,0.19408454169480743,1,0.4339862286114817
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F28,5,-0.002646096696422972,1,0.026418462466766473
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F29,5,-0.10804534476720824,3,0.22880713114596513
60,600,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F36,5,0.4512476810938212,4,0.5819001221497798
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,5,-0.006786873171769988,0,0.015175909766747297
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,5,-0.005876442196634457,0,0.013140124217522834
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,5,0.005039852678873658,1,0.011269453186545916
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,5,-0.00016747905232274244,0,0.00037449454580089613
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,5,-0.03895639846599876,0,0.05341491569374516
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,5,-0.001499755375664691,0,0.0033535549696069827
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,5,0.003399160202629048,1,0.007600753279490511
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,5,0.007221229279343313,2,0.010194162095439758
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,5,0.027818250782892545,4,0.13189464638025883
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,5,0.019593235887922354,1,0.043811807344582836
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,5,-0.03738680854053721,0,0.08359944535841092
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,5,-0.058456981849909204,0,0.07480464195162105
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,5,0.30586228660649106,3,0.8675328021219019
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,5,0.12826721380734238,2,0.26585988436473224
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,5,-0.0111102670036221,0,0.015246392039768582
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,5,0.08476855064368582,3,0.266434774542335
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,5,0.0,0,0.0
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,5,-0.02462892542400752,0,0.05507195146085365
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,5,-0.022316196385119134,1,0.05664660253180183
60,600,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F01,5,0.04379405763137913,2,0.09439297206590049
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F02,5,0.1806984689204171,1,0.40405405993618565
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F03,5,0.39054221557261215,4,0.26352455261603835
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F04,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F05,5,0.12325843364768485,2,0.4645817592779122
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F06,5,0.1244217650762586,3,0.31204415990548195
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F07,5,-0.028350161013239727,0,0.06339288719866834
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F08,5,-0.015302530551448257,0,0.022186312519261283
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F09,5,0.040790090735004725,4,0.2129210206170084
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F10,5,0.17100905472566907,1,0.42765700280186275
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F11,5,0.01719812219285058,2,0.06375012582261004
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F12,5,0.026062880677699,1,0.058278372884800755
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F13,5,-0.0682362922974858,1,0.4231775159360242
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F14,5,0.022228232173119502,4,0.04194897448875534
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F15,5,0.2844951369776648,3,0.41826246449632637
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F16,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F17,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F18,5,-0.04070347148945951,0,0.09101572917065609
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F19,5,-0.015343689185414178,2,0.13117805014884412
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F20,5,0.5693755571457462,4,0.7003959149837862
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F21,5,0.0949250077247361,1,0.37671215098431615
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F22,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F23,5,-0.07852826748769898,1,0.18883476839756144
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F24,5,0.12965640716482957,2,0.25175916034398416
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F25,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F26,5,0.1487511265034429,3,0.22134944099862056
