fold,episode_id,market_cluster_id,anchor_msc,server_day,role,train_cutoff_msc,purge_ms,embargo_ms
2,ts15f_context_r3_202503_EURUSD_mh_193,8121,1742925907500,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_841,8122,1742926216000,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_466,8126,1742926750000,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_194,8129,1742927206750,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_842,8129,1742927208500,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_195,8136,1742928372750,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_844,8141,1742929456250,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_386,8149,1742932612500,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_468,8154,1742939450000,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_469,8160,1742940628750,2025-03-25,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_847,8174,1742957925000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_848,8179,1742959322750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_390,8181,1742959801250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_849,8190,1742960847250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_850,8204,1742962083250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_392,8212,1742963054750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_393,8222,1742964049250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_479,8224,1742964661250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_480,8228,1742965802500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_481,8229,1742966927000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_394,8232,1742969336250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_396,8235,1742971632250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_400,8256,1742979880000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_401,8259,1742981072250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_857,8269,1742983201500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_196,8269,1742983203250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_263,8289,1742983280500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_488,8292,1742983371000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_403,8301,1742983719750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_264,8305,1742984301500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_489,8308,1742984566500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_404,8311,1742984909250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_197,8311,1742984909500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_490,8326,1742986037000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_859,8334,1742986804750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_491,8339,1742987038750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_265,8347,1742987839500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_406,8349,1742987861500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_860,8350,1742987878500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_492,8353,1742988052000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_861,8360,1742988889500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_493,8368,1742989670750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_862,8372,1742990315000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_408,8377,1742991815500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_494,8380,1742993720500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_409,8387,1742996772000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_496,8401,1743001822000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_270,8405,1743002666500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_865,8408,1743003002500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_199,8409,1743003004500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_497,8412,1743003156750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_411,8419,1743004252500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_498,8421,1743004385500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_866,8428,1743005234250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_200,8446,1743005905750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_499,8453,1743006493750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_867,8454,1743006600750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_412,8463,1743007143250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_868,8468,1743007576250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_500,8469,1743007927250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_869,8474,1743008568500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_413,8474,1743008568750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_201,8477,1743008768500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_272,8486,1743009436500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_414,8490,1743009606750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_871,8500,1743011405250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_873,8507,1743013760250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_503,8509,1743013987500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_504,8511,1743015371000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_415,8511,1743015371250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_274,8511,1743015371750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_202,8511,1743015372000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_874,8512,1743015374500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_505,8534,1743016343250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_875,8535,1743016817250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_506,8540,1743017368500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_877,8543,1743019324000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_507,8544,1743019672750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_203,8545,1743019922750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_275,8557,1743020450750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_878,8559,1743020468750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_418,8565,1743020668750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_508,8566,1743020703250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_204,8571,1743021248500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_879,8574,1743021648500,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_419,8580,1743021744250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_509,8582,1743021844000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_880,8588,1743022703750,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_512,8601,1743027849000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_883,8602,1743028267250,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_884,8603,1743029299000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_885,8604,1743031141000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_513,8606,1743032610000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_421,8613,1743032940000,2025-03-26,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_422,8616,1743034666500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_886,8622,1743037041250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_888,8682,1743039480000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_520,8700,1743042073500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_521,8703,1743043586500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_523,8717,1743045602500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_893,8719,1743045924750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_525,8725,1743047893250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_895,8734,1743049473250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_427,8741,1743049887750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_527,8747,1743050436250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_528,8757,1743052028000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_429,8762,1743053406000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_431,8772,1743056025250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_898,8778,1743057780750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_435,8805,1743065981000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_436,8815,1743066985250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_535,8815,1743066985250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_536,8820,1743068225500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_901,8825,1743069389250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_537,8828,1743069781750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_538,8838,1743070821750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_207,8844,1743071401750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_902,8846,1743071429500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_539,8856,1743071849750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_540,8862,1743073201250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_903,8866,1743073427000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_439,8869,1743073621500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_541,8881,1743074263250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_209,8883,1743074433500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_210,8896,1743075552500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_440,8900,1743075901000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_543,8904,1743076433500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_544,8910,1743077736250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_905,8911,1743078441500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_441,8912,1743078844750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_545,8913,1743079159750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_547,8917,1743082003250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_211,8923,1743084229250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_908,8926,1743084781250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_548,8928,1743086236250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_909,8932,1743087627500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_549,8935,1743088395750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_910,8938,1743089044250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_278,8939,1743089375000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_213,8941,1743089411250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_443,8941,1743089411500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_550,8941,1743089411500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_911,8957,1743090034500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_551,8959,1743090403500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_444,8962,1743090912750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_552,8964,1743091489500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_912,8965,1743091796750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_279,8968,1743091961750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_913,8973,1743092920250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_214,8974,1743093063500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_280,8979,1743093374000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_554,8981,1743093811000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_914,8984,1743094212000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_445,8985,1743094241750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_215,8987,1743094332000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_281,8989,1743094457250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_555,8998,1743094818000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_915,9005,1743095217000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_216,9010,1743095882500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_446,9013,1743096494250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_916,9014,1743096550500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_EURUSD_mh_217,9017,1743097168000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_557,9023,1743097796000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_447,9031,1743098900250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_558,9033,1743099058750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_559,9051,1743100243750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_282,9058,1743100539500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_448,9064,1743100811000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_560,9072,1743101491000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_918,9081,1743101868500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_283,9090,1743102397250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_449,9093,1743102461750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_561,9095,1743102894750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_919,9097,1743103081250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_562,9099,1743104219750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_284,9100,1743105241000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_920,9102,1743105563250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_450,9103,1743106000000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_563,9104,1743106152000,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_921,9108,1743106786750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_564,9115,1743107821750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_565,9118,1743108993250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_566,9120,1743111184500,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_451,9120,1743111184750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_922,9120,1743111184750,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_923,9124,1743112418250,2025-03-27,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCHF_mh_288,9136,1743123575500,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_925,9143,1743129004750,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_926,9145,1743130254000,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_567,9147,1743130846500,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_927,9150,1743131399250,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_568,9152,1743131808500,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_928,9156,1743133155000,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_AUDUSD_mh_455,9160,1743134101000,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDCAD_mh_569,9161,1743134464000,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_929,9164,1743134931250,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_930,9172,1743136036250,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
2,ts15f_context_r3_202503_USDJPY_mh_932,9182,1743138600500,2025-03-28,PURGED_OR_EMBARGOED,1741899013500,900000,900000
