episode_id,market_cluster_id,server_day,symbol,fold,chosen_action,chosen_actual,chosen_actual_125x,decision_seconds,horizon_seconds,feature_set,model_family
ts15f_context_r3_202503_USDCAD_mh_321,6605,2025-03-19,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_323,6620,2025-03-19,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_329,6663,2025-03-19,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_331,6669,2025-03-19,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_334,6866,2025-03-19,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_338,6935,2025-03-20,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_341,7000,2025-03-20,USDCAD,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_352,7184,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_354,7201,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_355,7219,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_360,7276,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_361,7292,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_364,7306,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_366,7317,2025-03-20,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_392,7508,2025-03-21,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_420,7749,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_426,7796,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_427,7803,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_431,7837,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_432,7842,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_434,7859,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_439,7896,2025-03-24,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_449,7953,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_451,7973,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_453,8000,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_454,8013,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_461,8073,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_463,8093,2025-03-25,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_491,8339,2025-03-26,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_498,8421,2025-03-26,USDCAD,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_504,8511,2025-03-26,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_508,8566,2025-03-26,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_509,8582,2025-03-26,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_512,8601,2025-03-26,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_525,8725,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_540,8862,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_549,8935,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_554,8981,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_557,9023,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_558,9033,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_562,9099,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_563,9104,2025-03-27,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_57,2241,2025-03-06,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_577,9230,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_578,9241,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_579,9253,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_588,9344,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_589,9362,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_590,9383,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_596,9504,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_597,9519,2025-03-28,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_61,2340,2025-03-06,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_616,9808,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_617,9810,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_623,9945,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_624,9961,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_626,9987,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_630,10009,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_635,10082,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_636,10098,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_638,10174,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_639,10188,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_64,2392,2025-03-06,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_66,2439,2025-03-06,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_67,2446,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_69,2503,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_70,2556,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_72,2574,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_76,2681,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_79,2770,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_80,2882,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_81,2913,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_82,2961,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_83,2986,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_84,3001,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_87,3113,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_94,3294,2025-03-10,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCAD_mh_97,3385,2025-03-10,USDCAD,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_103,3961,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_114,4150,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_115,4220,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_116,4276,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_119,4321,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_123,4381,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_129,4655,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_133,4708,2025-03-12,USDCHF,1,REVERSAL,0.5555555555552815,0.3240740740736058,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_135,4821,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_140,4926,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_143,4961,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_151,5112,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_159,5171,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_166,5258,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_170,5307,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_186,5793,2025-03-17,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_187,5849,2025-03-17,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_188,5860,2025-03-17,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_202,6171,2025-03-18,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_205,6214,2025-03-18,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_207,6404,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_209,6547,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_219,6670,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_220,6789,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_221,6858,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_222,6880,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_226,7099,2025-03-20,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_236,7284,2025-03-20,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_241,7462,2025-03-21,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_252,7748,2025-03-24,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_265,8347,2025-03-26,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_270,8405,2025-03-26,USDCHF,3,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_275,8557,2025-03-26,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_279,8968,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_280,8979,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_281,8989,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_291,9231,2025-03-28,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_305,10004,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_310,10094,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_311,10128,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_312,10193,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_313,10201,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_36,2209,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_37,2239,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_39,2342,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_54,2728,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_59,2769,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_60,2876,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_61,2908,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_62,2933,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_63,2984,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_65,3019,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_66,3074,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_67,3093,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_70,3142,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_78,3465,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_83,3504,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_84,3510,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_85,3514,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_87,3544,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_89,3551,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_92,3618,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_95,3630,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDCHF_mh_97,3643,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_1002,10011,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
