decision_seconds,horizon_seconds,fold,action,feature_id,bucket,lower_edge,upper_edge,episodes,market_clusters,mean,positive_fraction,mfe,mae,ci_low,ci_high,max_symbol_share
60,300,3,REVERSAL,F04,0,-inf,-0.260094462323,22,22,-0.9163156796541471,0.18181818181818182,0.010152954545454545,0.006142954545454545,-1.3610306661830283,-0.3154001398422789,0.3181818181818182
60,300,3,REVERSAL,F04,1,-0.260094462323,-0.0969967818662,13,13,-1.3194471708377573,0.23076923076923078,0.024543846153846152,0.01868076923076923,-2.601844838622717,-0.2243830229061168,0.5384615384615384
60,300,3,REVERSAL,F04,2,-0.0969967818662,0.04704850960880001,16,16,-1.6578311346651522,0.125,0.01762875,0.0128946875,-1.9027632262298932,-1.1032388663970822,0.4375
60,300,3,REVERSAL,F04,3,0.04704850960880001,0.23698455130760002,16,16,-1.1427334937724882,0.25,0.022841874999999998,0.01549,-1.5625114016419799,-0.9105771475253022,0.4375
60,300,3,REVERSAL,F04,4,0.23698455130760002,inf,20,20,-1.5916640996816391,0.1,0.017491249999999996,0.01735925,-2.4670769230775935,-0.6887639428241744,0.45
60,300,3,REVERSAL,F10,0,-inf,-0.00021186619619999997,15,15,-0.683228711547852,0.13333333333333333,0.016743333333333336,0.011474333333333335,-1.0249815243238722,0.05393096405215301,0.3333333333333333
60,300,3,REVERSAL,F10,1,-0.00021186619619999997,-4.8509797199999976e-05,26,26,-1.6532809181029018,0.11538461538461539,0.015774807692307692,0.009802115384615385,-2.19215794114959,-1.3679930823723019,0.4230769230769231
60,300,3,REVERSAL,F10,2,-4.8509797199999976e-05,8.222823100000003e-05,17,17,-1.2477025308243987,0.11764705882352941,0.005758823529411765,0.009166470588235293,-2.067352896363388,-0.5891923109568658,0.35294117647058826
60,300,3,REVERSAL,F10,3,8.222823100000003e-05,0.00024050186720000002,18,18,-1.479642494691842,0.2777777777777778,0.020607499999999997,0.0129775,-1.79185612401364,-1.1846630418480155,0.5
60,300,3,REVERSAL,F10,4,0.00024050186720000002,inf,11,11,-1.1705301590505406,0.2727272727272727,0.03724181818181818,0.03299454545454546,-3.137603815124642,0.5984658616243064,0.6363636363636364
60,300,3,REVERSAL,F11,0,-inf,-0.0004146936537999999,12,12,-0.7654588779954619,0.16666666666666666,0.021147916666666666,0.010312499999999997,-1.5792748917738095,0.007938375350027883,0.4166666666666667
60,300,3,REVERSAL,F11,1,-0.0004146936537999999,-0.00010657538039999993,21,21,-1.4545017267494464,0.14285714285714285,0.011936904761904763,0.012594285714285714,-2.470698888930203,-0.7072184680696887,0.38095238095238093
60,300,3,REVERSAL,F11,2,-0.00010657538039999993,0.00012761796100000002,28,28,-1.317720371527841,0.17857142857142858,0.015810178571428572,0.015900714285714285,-1.619420487865198,-1.0293221659956646,0.4642857142857143
60,300,3,REVERSAL,F11,3,0.00012761796100000002,0.00047035773160000044,16,16,-1.7951038246777231,0.125,0.0188990625,0.006700625,-2.3945829811212893,-1.316853841640155,0.375
60,300,3,REVERSAL,F11,4,0.00047035773160000044,inf,10,10,-0.8606199826610078,0.3,0.029027000000000004,0.023867500000000007,-3.1482352941180185,0.5514786967423517,0.5
60,300,3,REVERSAL,F12,0,-inf,-0.0006112396083999999,14,14,-0.9020604586864721,0.07142857142857142,0.00841107142857143,0.004649285714285715,-1.5073005698000324,-0.32477025898099643,0.35714285714285715
60,300,3,REVERSAL,F12,1,-0.0006112396083999999,-0.00021835587539999974,12,12,-1.2562633415810411,0.16666666666666666,0.016219166666666663,0.01794208333333333,-1.6489224902084194,-0.707719850482019,0.4166666666666667
60,300,3,REVERSAL,F12,2,-0.00021835587539999974,0.00014453021880000015,29,29,-1.6517497281045104,0.13793103448275862,0.019930689655172414,0.011494310344827586,-2.014755201294508,-1.223653483841665,0.4827586206896552
60,300,3,REVERSAL,F12,3,0.00014453021880000015,0.0006121990666000005,18,18,-0.8129379841193811,0.2777777777777778,0.01658361111111111,0.01416861111111111,-1.3415399098235286,0.10747794732008728,0.4444444444444444
60,300,3,REVERSAL,F12,4,0.0006121990666000005,inf,14,14,-1.6940315622967397,0.21428571428571427,0.025065000000000004,0.02218357142857143,-2.523795728343688,-1.0138143727621314,0.5
60,300,3,REVERSAL,F13,0,-inf,-0.00019083437599999998,12,12,-1.007814155873066,0.16666666666666666,0.00830625,0.006497916666666667,-1.8948214285706082,-0.3302170078724281,0.3333333333333333
60,300,3,REVERSAL,F13,1,-0.00019083437599999998,5.5752071600000015e-05,21,21,-1.4032344392419809,0.14285714285714285,0.012833809523809525,0.012952857142857146,-2.030371217899743,-0.9181338112687473,0.42857142857142855
60,300,3,REVERSAL,F13,2,5.5752071600000015e-05,0.0002873413926000001,27,27,-1.574790008406862,0.14814814814814814,0.014943333333333333,0.014721481481481481,-1.9848390143292665,-1.310700642362619,0.4444444444444444
60,300,3,REVERSAL,F13,3,0.0002873413926000001,0.0006032978862000001,18,18,-1.1411353820282686,0.2222222222222222,0.026542777777777776,0.014994444444444446,-1.9853812636164663,-0.32732351712593316,0.5555555555555556
60,300,3,REVERSAL,F13,4,0.0006032978862000001,inf,9,9,-1.0369571137627347,0.2222222222222222,0.03215166666666667,0.017996666666666668,-2.521984989647282,0.8193277310929494,0.4444444444444444
60,300,3,REVERSAL,F14,0,-inf,0.08920141459020002,20,20,-1.649801647311812,0.15,0.022122750000000004,0.01569375,-2.281942620502823,-1.0102225639996798,0.55
60,300,3,REVERSAL,F14,1,0.08920141459020002,0.17604070432860003,17,17,-1.1324157521188294,0.29411764705882354,0.024672941176470592,0.012060588235294118,-1.4774086591154778,-0.6981025699695859,0.47058823529411764
60,300,3,REVERSAL,F14,2,0.17604070432860003,0.3016774813748,16,16,-0.6962120649076219,0.1875,0.00914125,0.014708437500000001,-1.1578834593957685,0.0913005167140964,0.3125
60,300,3,REVERSAL,F14,3,0.3016774813748,0.4493758668520001,16,16,-1.3230076625747462,0.125,0.0071775,0.0103909375,-1.70520385411745,-0.712251643601757,0.3125
60,300,3,REVERSAL,F14,4,0.4493758668520001,inf,18,18,-1.6333032138857153,0.1111111111111111,0.023155277777777775,0.01438,-2.881017585355525,-1.1113558174280065,0.4444444444444444
60,300,3,REVERSAL,F15,0,-inf,0.16738507441980005,22,22,-1.3166748984217904,0.13636363636363635,0.011072954545454546,0.00766840909090909,-1.6092164800791227,-0.9182895068778556,0.2727272727272727
60,300,3,REVERSAL,F15,1,0.16738507441980005,0.3233112487272001,15,15,-1.1480946742287579,0.26666666666666666,0.016861000000000004,0.006687333333333334,-1.6695268092154472,-0.6124235104668102,0.3333333333333333
60,300,3,REVERSAL,F15,2,0.3233112487272001,0.5489023014162,20,20,-1.2092267811306934,0.2,0.0165625,0.02060625,-2.2190996198783357,-0.09564127710547476,0.55
60,300,3,REVERSAL,F15,3,0.5489023014162,0.7994233787232,12,12,-1.8787781537491277,0.0,0.020282083333333336,0.008792083333333334,-2.47608274078911,-1.6328292061444294,0.5833333333333334
60,300,3,REVERSAL,F15,4,0.7994233787232,inf,18,18,-1.1686629375334978,0.2222222222222222,0.026035277777777772,0.021816111111111113,-1.886641675631481,-0.402358663457552,0.5
60,300,3,REVERSAL,F16,0,-inf,0.00020677222800000002,33,33,-1.3937516203202402,0.09090909090909091,0.00026348484848484854,0.00016121212121212122,-1.706053997769335,-0.9602858197823777,0.42424242424242425
60,300,3,REVERSAL,F16,1,0.00020677222800000002,0.00029092663419999997,11,11,-1.6821326821330438,0.18181818181818182,0.00043954545454545456,0.0002522727272727273,-2.811507936509449,-0.8469977734682801,0.45454545454545453
60,300,3,REVERSAL,F16,2,0.00029092663419999997,0.0006805628140000009,6,6,-1.046158509700513,0.0,0.0007933333333333335,0.00045666666666666664,-1.782793209877122,0.0,0.5
60,300,3,REVERSAL,F16,3,0.0006805628140000009,0.04487886764540001,37,37,-1.1670232483698006,0.2702702702702703,0.04112162162162161,0.03158108108108107,-1.594830859397841,-0.7837085087445597,1.0
60,300,3,REVERSAL,F17,0,-inf,0.0004373414048,33,33,-1.1947784112177002,0.12121212121212122,0.00033530303030303033,0.00018833333333333332,-1.4995337100500334,-0.8100744562328346,0.36363636363636365
60,300,3,REVERSAL,F17,1,0.0004373414048,0.0006202495638000001,14,14,-2.139075397327151,0.07142857142857142,0.00047857142857142857,0.00021214285714285717,-4.047008547009995,-1.6187299928681933,0.5
60,300,3,REVERSAL,F17,2,0.0006202495638000001,0.0012491433372,3,3,-0.4664902998234253,0.0,0.00017500000000000003,0.00055,-1.0357142857137194,-0.18187830687827827,1.0
60,300,3,REVERSAL,F17,3,0.0012491433372,0.0981503690924,36,36,-1.077218338602411,0.2777777777777778,0.03943055555555555,0.031972222222222214,-1.53861258538464,-0.657413983137236,1.0
60,300,3,REVERSAL,F17,4,0.0981503690924,inf,1,1,-4.399999999995831,0.0,0.102,0.0175,,,1.0
60,300,3,REVERSAL,F18,0,-inf,0.0006950239208,32,32,-1.1557263476793758,0.125,0.00033812500000000005,0.00018640625000000002,-1.4439507256739132,-0.7827409432671979,0.34375
60,300,3,REVERSAL,F18,1,0.0006950239208,0.0009832954986,11,11,-2.262863637002014,0.09090909090909091,0.0005200000000000001,0.00018090909090909092,-5.80769230769441,-1.6573541932739217,0.5454545454545454
60,300,3,REVERSAL,F18,2,0.0009832954986,0.0018024172736000002,7,6,-1.2713529856389012,0.0,0.00025000000000000006,0.0004114285714285714,-2.456349206349764,0.0,0.7142857142857143
60,300,3,REVERSAL,F18,3,0.0018024172736000002,0.16912493338120002,37,37,-1.1670232483698006,0.2702702702702703,0.04112162162162161,0.03158108108108107,-1.594830859397841,-0.7837085087445597,1.0
60,300,3,REVERSAL,F19,0,-inf,6.88989312e-05,20,20,-1.35617419435208,0.15,0.0115275,0.011490750000000003,-1.8927327762461812,-0.6748795683162028,0.4
60,300,3,REVERSAL,F19,1,6.88989312e-05,0.00014495666180000004,25,25,-1.4182798960755079,0.16,0.010418599999999998,0.0095416,-1.6566142766761012,-1.2095183522533397,0.36
60,300,3,REVERSAL,F19,2,0.00014495666180000004,0.00023392451380000004,16,16,-1.7655831568883806,0.1875,0.0242478125,0.0109953125,-2.938885084519642,-1.0895073875034422,0.5
60,300,3,REVERSAL,F19,3,0.00023392451380000004,0.0003854356546,19,19,-0.9793259523705482,0.15789473684210525,0.017035263157894737,0.021278157894736843,-1.8036575554137357,0.3448482203127167,0.42105263157894735
60,300,3,REVERSAL,F19,4,0.0003854356546,inf,7,7,-0.6452956182476167,0.2857142857142857,0.04816285714285714,0.01868142857142857,-2.1219362745100896,0.87675070027995,0.5714285714285714
60,300,3,REVERSAL,F20,0,-inf,0.00012058021740000001,40,39,-1.410249496186959,0.125,0.012383,0.010592625,-1.869962109278003,-0.8554296223421389,0.425
60,300,3,REVERSAL,F20,1,0.00012058021740000001,0.0001657786732,18,18,-1.5217294335640026,0.16666666666666666,0.01374222222222222,0.011116666666666667,-1.6795219690440328,-1.001630395747998,0.3333333333333333
60,300,3,REVERSAL,F20,2,0.0001657786732,0.0002124211002,17,17,-1.1823633110773573,0.17647058823529413,0.026816764705882352,0.023784117647058824,-1.7010514116776405,0.5033730158735628,0.5294117647058824
60,300,3,REVERSAL,F20,3,0.0002124211002,0.00028621957880000005,8,8,-0.921656746030783,0.375,0.01879625,0.01124125,-1.7608333333317685,0.7424761904759997,0.375
60,300,3,REVERSAL,F20,4,0.00028621957880000005,inf,4,4,-0.6698835784313419,0.25,0.04771375,0.0153175,-2.7187499999992846,1.7058823529413731,0.5
60,300,3,REVERSAL,F21,0,-inf,0.00013344100479999998,40,40,-1.735304266307767,0.075,0.011228125,0.007949999999999999,-2.181202326781021,-1.2818803938222654,0.425
60,300,3,REVERSAL,F21,1,0.00013344100479999998,0.00017037298580000002,26,26,-0.7191629850131035,0.2692307692307692,0.021178653846153847,0.01843423076923077,-1.286912970070916,-0.012330827067335376,0.5
60,300,3,REVERSAL,F21,2,0.00017037298580000002,0.0002104338796,13,13,-1.4478361339063666,0.23076923076923078,0.018875384615384613,0.019634615384615386,-2.428964237516362,-0.26445279866398524,0.46153846153846156
60,300,3,REVERSAL,F21,3,0.0002104338796,0.0002780198132,6,6,-0.4393965919693729,0.3333333333333333,0.02989083333333333,0.015049166666666667,-0.9938725490185801,0.11590136054468582,0.5
60,300,3,REVERSAL,F21,4,0.0002780198132,inf,2,2,-2.1927083333333703,0.0,0.057647500000000004,0.01825,-2.7187499999992846,-1.666666666667456,0.5
60,300,3,REVERSAL,F22,0,-inf,0.34646489491220017,10,10,-1.6270256132757293,0.1,0.014405500000000002,0.014221500000000002,-2.235879629629873,-0.7137445887445141,0.5
60,300,3,REVERSAL,F22,1,0.34646489491220017,0.8106485149722,25,25,-1.1786086362810582,0.24,0.0108654,0.008738600000000001,-1.604553060686405,-0.5397238716447064,0.36
60,300,3,REVERSAL,F22,2,0.8106485149722,1.3297706561920002,14,14,-1.9158904769347196,0.07142857142857142,0.021235357142857143,0.01255357142857143,-2.60495408325005,-1.079439327219068,0.5714285714285714
60,300,3,REVERSAL,F22,3,1.3297706561920002,1.9221962315460002,20,20,-1.3147001648163674,0.15,0.013272499999999998,0.01831575,-1.9970096180622305,-0.915336771598623,0.4
60,300,3,REVERSAL,F22,4,1.9221962315460002,inf,18,18,-0.8390073449288855,0.2222222222222222,0.031186388888888892,0.015366111111111112,-2.0728418061352425,0.1566638194752136,0.5
60,300,3,REVERSAL,F23,0,-inf,0.0417963572162,20,20,-1.5398903453370607,0.2,0.01586175,0.013875499999999999,-2.2015547415539225,-0.9585664299691516,0.45
60,300,3,REVERSAL,F23,1,0.0417963572162,0.10341483281520002,16,16,-1.0597905381538941,0.125,0.013732187499999998,0.0080625,-1.7118070818071662,-0.22313603678713542,0.375
60,300,3,REVERSAL,F23,2,0.10341483281520002,0.20948683935179999,24,24,-0.9941695268387528,0.20833333333333334,0.019295624999999997,0.016312916666666667,-1.4335168378734662,-0.6303035366194659,0.4583333333333333
60,300,3,REVERSAL,F23,3,0.20948683935179999,0.5258575735166,18,18,-1.5643145101022076,0.2222222222222222,0.022851111111111114,0.018117777777777778,-2.027092322333942,-1.1629395938642273,0.5555555555555556
60,300,3,REVERSAL,F23,4,0.5258575735166,inf,9,9,-1.5757654309715317,0.0,0.014269444444444446,0.006132777777777778,-2.0286789617037027,-0.8640441683924064,0.3333333333333333
60,300,3,REVERSAL,F24,0,-inf,0.296875,20,20,-1.2568336551767696,0.15,0.0161455,0.016040999999999996,-1.6722855948403348,-0.7689613742286512,0.5
60,300,3,REVERSAL,F24,1,0.296875,0.5328125000000001,10,10,-2.1678461081402807,0.1,0.022015,0.0093355,-3.0751633986928324,-1.5597796143250868,0.5
60,300,3,REVERSAL,F24,2,0.5328125000000001,0.75,17,17,-1.682952135177295,0.11764705882352941,0.014603529411764704,0.012319117647058824,-2.8797008115573446,-0.7171205082643155,0.47058823529411764
60,300,3,REVERSAL,F24,3,0.75,0.8984375,16,16,-1.0567392276359644,0.3125,0.0219959375,0.0184971875,-2.030524129940985,-0.2855944208349369,0.4375
60,300,3,REVERSAL,F24,4,0.8984375,inf,24,24,-0.900871920699561,0.16666666666666666,0.016522291666666668,0.010824166666666664,-1.3995189163413382,-0.33428972128654133,0.2916666666666667
60,300,3,REVERSAL,F25,0,-inf,0.00022,16,16,-1.0875840168608062,0.1875,0.0002928125,0.000220625,-1.7060985797838113,-0.5620636673268697,0.5
60,300,3,REVERSAL,F25,1,0.00022,0.00025200000000000016,15,15,-1.6827487922706252,0.13333333333333333,0.00030633333333333326,0.00014733333333333335,-2.0849275362319664,-1.1388888888889934,0.4
60,300,3,REVERSAL,F25,2,0.00025200000000000016,0.0002980000000000001,18,18,-1.4118271043557178,0.0,0.00028972222222222225,0.00028305555555555555,-2.4148046398051166,-1.004680504680292,0.8888888888888888
60,300,3,REVERSAL,F25,3,0.0002980000000000001,0.018,23,23,-1.6895549161690189,0.21739130434782608,0.04081717391304347,0.02682608695652174,-1.9567445728285466,-1.2256103421756304,0.9565217391304348
60,300,3,REVERSAL,F25,4,0.018,inf,15,15,-0.4692564745196306,0.3333333333333333,0.0391,0.03676666666666668,-1.5971386800332918,0.5133607829097934,1.0
60,300,3,REVERSAL,F26,0,-inf,0.376671543765,1,1,-4.533333333336365,0.0,0.063,0.035,,,1.0
60,300,3,REVERSAL,F26,1,0.376671543765,0.5367595214218001,13,13,-1.0439539175987045,0.38461538461538464,0.049230769230769224,0.032961538461538466,-1.6490114302289551,-0.38146972824182457,1.0
60,300,3,REVERSAL,F26,2,0.5367595214218001,0.8127685932656,23,23,-1.2761484291151137,0.17391304347826086,0.027907173913043478,0.025842826086956528,-2.2484220252432836,-0.7072028730833356,0.7391304347826086
60,300,3,REVERSAL,F26,3,0.8127685932656,1.2011428933644,18,18,-1.227854425058316,0.2222222222222222,0.010053055555555555,0.005621111111111112,-1.9643607549858477,-0.6183949456975334,0.3333333333333333
60,300,3,REVERSAL,F26,4,1.2011428933644,inf,32,32,-1.3873920762218837,0.0625,0.0004365625,0.0006334375000000001,-1.6119937662592756,-1.0581613169439104,0.46875
60,300,3,REVERSAL,F27,0,-inf,0.5916999465672,6,6,-1.9587418300642983,0.3333333333333333,0.051833333333333335,0.03258333333333333,-3.673611111110461,-0.19583333333309194,1.0
60,300,3,REVERSAL,F27,1,0.5916999465672,0.8881412406278,16,16,-1.2239348370929324,0.25,0.03592125,0.0308025,-2.1468666506307645,-0.08829016986924977,0.875
60,300,3,REVERSAL,F27,2,0.8881412406278,1.3679495401122,15,15,-1.0210223052183922,0.13333333333333333,0.02476166666666667,0.01776,-2.095266106442873,-0.15393569393552886,0.6
60,300,3,REVERSAL,F27,3,1.3679495401122,1.9721924865418008,29,29,-1.2515310352583724,0.1724137931034483,0.005712241379310345,0.006395172413793104,-1.784926122011144,-0.8419788834377616,0.3448275862068966
60,300,3,REVERSAL,F27,4,1.9721924865418008,inf,21,21,-1.4766157736797958,0.09523809523809523,0.005569999999999999,0.0018635714285714286,-1.610366347927309,-1.2549516472256368,0.42857142857142855
60,300,3,REVERSAL,F28,0,-inf,91.0,42,42,-1.4239297572500254,0.14285714285714285,0.005908928571428571,0.004277142857142857,-1.8228322680119105,-1.044641035199799,0.3333333333333333
60,300,3,REVERSAL,F28,1,91.0,116.0,15,15,-1.2452345123058237,0.13333333333333333,0.015792,0.013535666666666666,-1.5954058229356276,-0.9425984848482907,0.5333333333333333
60,300,3,REVERSAL,F28,2,116.0,144.0,20,20,-1.4334784209455402,0.15,0.025297000000000004,0.018383000000000004,-1.8083456887030276,-1.0177197014656372,0.55
60,300,3,REVERSAL,F28,3,144.0,174.40000000000003,5,5,-1.7675546095627843,0.2,0.044359,0.0349,-3.2105263157889232,1.2941176470602986,0.8
60,300,3,REVERSAL,F28,4,174.40000000000003,inf,5,5,0.4073669467792083,0.6,0.0654,0.0509,-3.0499999999987915,1.7058823529413731,1.0
60,300,3,REVERSAL,F29,0,-inf,103.60000000000001,19,19,-0.9486971187491557,0.2631578947368421,0.022023157894736845,0.02208789473684211,-1.4536060817639906,-0.6496942906718491,0.5789473684210527
60,300,3,REVERSAL,F29,1,103.60000000000001,202.20000000000002,11,11,-1.5922337175033796,0.09090909090909091,0.020861818181818183,0.01203318181818182,-1.973509390887287,0.019607843136958514,0.36363636363636365
60,300,3,REVERSAL,F29,2,202.20000000000002,293.8,15,15,-1.6146609275442723,0.13333333333333333,0.022722666666666665,0.011950666666666667,-2.547973901098598,-0.3227354486941518,0.4
60,300,3,REVERSAL,F29,3,293.8,536.8000000000002,15,15,-1.363417101417114,0.13333333333333333,0.012047333333333334,0.013276,-1.936886446886324,-0.8826479770230473,0.4
60,300,3,REVERSAL,F29,4,536.8000000000002,inf,27,27,-1.249743986619451,0.18518518518518517,0.013715555555555557,0.00921851851851852,-2.0056457012632047,-0.7217056024235787,0.37037037037037035
60,300,3,REVERSAL,F31,0,-inf,0.03789173789140001,22,22,-1.3712055101740022,0.18181818181818182,0.011767045454545459,0.011739318181818182,-2.0007005360612466,-0.907589569521292,0.36363636363636365
60,300,3,REVERSAL,F31,1,0.03789173789140001,0.1,25,25,-1.2663367397497591,0.08,0.0094882,0.006628800000000001,-1.5965346696324905,-0.491099511599517,0.36
60,300,3,REVERSAL,F31,2,0.1,0.204545454546,17,17,-0.9072702456891647,0.35294117647058826,0.020163823529411765,0.017652352941176473,-0.9868416858556498,-0.8003810998082909,0.47058823529411764
60,300,3,REVERSAL,F31,3,0.204545454546,0.4687500000002,15,15,-1.875278707805084,0.13333333333333333,0.03130066666666667,0.019950333333333334,-2.030151428462049,-1.28284094226482,0.7333333333333333
60,300,3,REVERSAL,F31,4,0.4687500000002,inf,8,8,-1.0720449638191272,0.125,0.028926875,0.019500625,-2.044883578431929,-0.09920634920632508,0.5
60,300,3,REVERSAL,F33,0,-inf,1.0,75,75,-1.3936099679884941,0.16,0.0164456,0.012643000000000001,-1.621161872470872,-1.1117173101968918,0.4266666666666667
60,300,3,REVERSAL,F33,1,1.0,4.0,6,6,-1.134768702802463,0.16666666666666666,0.023188333333333328,0.02316,-2.2413046505145453,0.5169117647063319,0.5
60,300,3,REVERSAL,F33,2,4.0,inf,6,6,-0.43745240099421,0.3333333333333333,0.027873333333333333,0.015358333333333333,-0.9225238496069464,0.04761904761852668,0.3333333333333333
60,300,3,REVERSAL,F34,0,-inf,0.0,70,69,-1.3527153268511576,0.14285714285714285,0.014398214285714283,0.010598857142857144,-1.539854237511178,-1.107675142862055,0.38571428571428573
60,300,3,REVERSAL,F34,1,0.0,inf,17,17,-1.1331765495491803,0.29411764705882354,0.03128911764705883,0.02573029411764706,-1.9198754559028757,-0.0792135823628988,0.5882352941176471
60,300,4,CONTINUATION,F01,0,-inf,-1.566734536841,13,13,0.14329113720413897,0.5384615384615384,0.025248846153846153,0.019738461538461538,-0.06687352010998578,0.6161616161609196,0.3076923076923077
60,300,4,CONTINUATION,F01,1,-1.566734536841,-0.522051730671,14,14,-0.5456001557918039,0.2857142857142857,0.023265714285714285,0.009972142857142857,-1.3006282666610889,2.1023850099488124,0.42857142857142855
60,300,4,CONTINUATION,F01,2,-0.522051730671,0.326872812228,12,12,-1.656867225626929,0.25,0.022843750000000006,0.0264675,-3.0524817478477244,-0.9329619060851212,0.5
60,300,4,CONTINUATION,F01,3,0.326872812228,1.594561832783,21,21,-0.8211962950784196,0.2857142857142857,0.014309523809523808,0.009840476190476191,-1.7009267310787628,-0.3492132351406576,0.3333333333333333
60,300,4,CONTINUATION,F01,4,1.594561832783,inf,26,26,-1.001844170839681,0.46153846153846156,0.021520384615384615,0.013508461538461537,-1.3858198691716819,-0.7533131882100107,0.34615384615384615
60,300,4,CONTINUATION,F02,0,-inf,-2.455656890923,14,14,-0.1447793205991909,0.42857142857142855,0.013022857142857142,0.015391428571428572,-1.130014430014211,1.8862515915461902,0.35714285714285715
60,300,4,CONTINUATION,F02,1,-2.455656890923,-0.920587612006,11,11,-0.023304930224998598,0.45454545454545453,0.040763181818181816,0.011591818181818182,-0.9242335562990323,3.4444444444433917,0.45454545454545453
60,300,4,CONTINUATION,F02,2,-0.920587612006,0.460831696427,10,10,-1.521350553845331,0.2,0.013955,0.015063499999999999,-2.309921962096124,-0.4897660818725207,0.4
60,300,4,CONTINUATION,F02,3,0.460831696427,2.330810542257,31,31,-0.8564475242392418,0.3548387096774194,0.01957435483870968,0.009973225806451609,-1.1030035655460166,-0.43672212141740097,0.3225806451612903
60,300,4,CONTINUATION,F02,4,2.330810542257,inf,20,20,-1.2452225616349832,0.4,0.020551999999999997,0.023444749999999997,-1.6945541754715037,-0.6872249772868646,0.45
60,300,4,CONTINUATION,F03,0,-inf,-0.367780770978,15,15,0.1520879162118886,0.5333333333333333,0.018066333333333337,0.014423333333333335,-0.9324680258011031,2.164618170501024,0.26666666666666666
60,300,4,CONTINUATION,F03,1,-0.367780770978,-0.130169647303,10,10,0.05642255288978424,0.4,0.0469895,0.017897,-1.2466283716282969,1.590868462924295,0.5
60,300,4,CONTINUATION,F03,2,-0.130169647303,0.088181605554,17,17,-2.0924469261266476,0.11764705882352941,0.009735882352941176,0.018421470588235293,-2.27540138224389,-1.83108341738773,0.23529411764705882
60,300,4,CONTINUATION,F03,3,0.088181605554,0.39333924613,22,22,-0.8081034502592764,0.36363636363636365,0.02098522727272727,0.016280454545454546,-2.2479686037742086,-0.3764531139681616,0.36363636363636365
60,300,4,CONTINUATION,F03,4,0.39333924613,inf,22,22,-0.8384893348023728,0.45454545454545453,0.019092500000000002,0.009319772727272725,-1.597902471924118,-0.11950651405237162,0.36363636363636365
60,300,4,CONTINUATION,F04,0,-inf,-0.263353350035,15,15,-0.13362636950224,0.4666666666666667,0.018019,0.014421333333333335,-0.9738801549325561,1.8862515915461902,0.3333333333333333
60,300,4,CONTINUATION,F04,1,-0.263353350035,-0.097018476512,8,8,-0.23587894342034157,0.375,0.007128125000000001,0.0069075,-1.1036689357343912,2.5555555555540477,0.25
60,300,4,CONTINUATION,F04,2,-0.097018476512,0.048181071706,20,20,-0.9025038798813775,0.3,0.028176,0.016287249999999996,-1.8248701298698216,-0.1634710229044116,0.3
60,300,4,CONTINUATION,F04,3,0.048181071706,0.239809729803,21,21,-1.434831389024982,0.2857142857142857,0.025742380952380954,0.015341904761904763,-2.424530048921307,-0.3461628631390249,0.38095238095238093
60,300,4,CONTINUATION,F04,4,0.239809729803,inf,22,22,-0.7671877675629374,0.45454545454545453,0.01621318181818182,0.01600840909090909,-1.4531706725539852,0.05599171842632007,0.4090909090909091
60,300,4,CONTINUATION,F10,0,-inf,-0.000207940557,11,11,-0.7782799149923403,0.2727272727272727,0.020235454545454546,0.014107272727272729,-1.4243015497811704,1.2691894793343292,0.36363636363636365
60,300,4,CONTINUATION,F10,1,-0.000207940557,-5.3549674e-05,20,20,-0.42987871095798447,0.5,0.02250425,0.019758249999999998,-1.2186170554599147,0.4720273790540161,0.4
60,300,4,CONTINUATION,F10,2,-5.3549674e-05,7.4519687e-05,17,17,-0.9394022544243417,0.23529411764705882,0.01468705882352941,0.010139705882352943,-1.5244557527582088,0.5310137373943081,0.29411764705882354
60,300,4,CONTINUATION,F10,3,7.4519687e-05,0.000230033286,22,22,-1.2902403270453595,0.3181818181818182,0.012711136363636365,0.020017954545454544,-2.467303597889357,-0.8486971459848646,0.45454545454545453
60,300,4,CONTINUATION,F10,4,0.000230033286,inf,16,16,-0.4648322461966231,0.5,0.036631874999999994,0.0067859375,-0.9072500506131385,-0.08551844980476644,0.4375
60,300,4,CONTINUATION,F11,0,-inf,-0.000384157356,12,12,0.45740706895011957,0.5,0.04882458333333334,0.01670375,-1.2150331874244884,3.8022875816993356,0.4166666666666667
60,300,4,CONTINUATION,F11,1,-0.000384157356,-0.000102593646,11,11,-1.1283323038735298,0.2727272727272727,0.011234545454545454,0.031395909090909085,-3.1799574694305157,-0.3589728667896601,0.45454545454545453
60,300,4,CONTINUATION,F11,2,-0.000102593646,0.000110539988,24,24,-0.8875849244164558,0.2916666666666667,0.018594375,0.006847291666666667,-1.1611032717290959,0.4346377306906225,0.375
60,300,4,CONTINUATION,F11,3,0.000110539988,0.000443444726,23,23,-1.2190393398416501,0.34782608695652173,0.011246956521739132,0.015952391304347825,-1.9335961351849376,-0.7542426534815974,0.2608695652173913
60,300,4,CONTINUATION,F11,4,0.000443444726,inf,16,16,-0.7930238266170526,0.5,0.023355624999999998,0.012165625,-2.2715633847121275,0.35207999294320785,0.375
60,300,4,CONTINUATION,F12,0,-inf,-0.000595800132,11,11,-0.5812827045362563,0.45454545454545453,0.016679545454545454,0.006762727272727273,-1.7289055973270162,0.18074786324778855,0.36363636363636365
