decision_seconds,horizon_seconds,fold,feature_set,action,model_family,feature_id,importance_mean,importance_std
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,0.01699580101314524,0.13061370485848173
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,-0.19666733708039055,0.14562408829562565
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,0.09796617943961176,0.11356443648238354
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,-0.03578001958717655,0.006080291582343735
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,0.0075184058711374275,0.009552141021305974
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,-0.07137997245166024,0.012730919268466562
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,0.4922435216793038,0.267740464357456
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,-0.1231446271200376,0.11125226121888247
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,0.0,0.0
60,600,0,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F02,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F03,-0.010752301366190173,0.03003200746352425
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.9197878469306282,0.21280897532685325
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.664202572172942,0.45402829984981674
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F07,-0.14175080506619864,0.3719849310066375
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F08,-0.04856831074692399,0.021366156627369615
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F09,0.34722000644310097,0.07255468521003129
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F10,0.9336197995736791,0.21720358404012402
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.01609422325233112,0.022496100092709477
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F12,0.130314403388495,0.21063909014205856
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F13,0.41658816105707314,0.6015986231698214
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F14,0.02012084419739324,0.14865981499324676
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F15,0.9985658604252828,0.13205478570267698
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F16,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F18,-0.20351735744729757,0.07392491685204944
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F19,-0.021214100857622025,0.3045861454049087
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.14216717875638926,0.41693860954583206
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.7373462684780149,0.18383782777731789
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F23,-0.3233786336199233,0.4335100503084157
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F24,0.576578950755715,0.2716267955451762
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F25,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F26,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F27,1.662695436154685,0.35514300607547783
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F28,0.12237967867603317,0.585296828745222
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F29,-0.9508210681769249,0.6263685741953874
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F30,-1.041321504636013,0.37566913691995724
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F31,1.5843359316675187,0.6613891960353645
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F32,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F33,-0.32120495180116987,0.5888682488847085
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F34,-0.8343818502978225,0.12072108233385431
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F35,-0.6618476108334607,0.24589782544306316
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F36,1.0151495691686065,0.0733007872812904
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,-0.0037569874816784457,0.029391713328316874
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,0.0041734520385006135,0.02803422058101635
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,0.020597449741485956,0.12315290869720281
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,-0.025835774586139355,0.023495905468739524
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,0.5695078035854166,0.3009147865946245
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,-0.16234785922236009,0.13892601854498768
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F30,-0.1672383776890385,0.07476332258456062
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F31,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F32,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F33,-0.022685065130753895,0.012963155292751702
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F34,-0.16209677345528206,0.024246852001711568
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F35,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F02,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F03,-0.011125350651370288,0.040285450621292705
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F05,0.9743878123812522,0.21242762301762794
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F06,0.6322846743000134,0.4350843526911803
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F07,-0.1606862888154481,0.3710726467819388
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F08,-0.054948537561845257,0.024075422295040252
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F09,0.35378249750769913,0.06920508029909088
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F10,0.9153361656582616,0.19204087105331266
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F11,0.0031605262006806356,0.021188599531895703
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F12,0.07957759700824596,0.21807331915518968
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,0.39255281522504387,0.6048991554790473
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,0.07793156069978598,0.14111728910269794
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,0.9474211435939731,0.12330374074591728
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,-0.13566946642380628,0.044730691703962364
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,0.0024490235132136697,0.2880738518576331
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,0.1165046819354707,0.41126044454954724
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,0.7392704811621383,0.18466197145114696
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,-0.3394086863061929,0.4217275931656066
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,0.5639210101767583,0.26377232692628044
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,-0.10110014688165236,0.011930089202647815
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,1.5421440513729923,0.34033021465657975
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,0.1239260519326469,0.5594280654561062
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.933226097927656,0.6085125830594423
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,-1.0397018339778559,0.3805046964610385
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,1.5933549973826568,0.6465409224425551
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,-0.33316946966576805,0.6261067179467045
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,-0.7926213028934678,0.1180199804843405
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,-0.6555915145612895,0.23286231331502313
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,1.0285952980126527,0.07307999717322938
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,-0.009713911459006871,0.002248950303008106
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,0.0001362213117085768,0.02458139013345776
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,0.004517369731722454,0.02921458111938632
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,0.022232916657319635,0.12792713273950893
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,-0.022784650438068137,0.023085938502091154
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,-0.023417646797090203,0.006439747956368441
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,0.5767227516794099,0.30622439865340423
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,-0.14638968718867437,0.12144928238281344
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F30,-0.17035040388165967,0.0755882664780612
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F31,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F32,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F33,-0.03501389476475936,0.020835911044135638
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F34,-0.13516136627386763,0.018719257352041933
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F35,0.0,0.0
60,600,0,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,0.36080347641079413,0.35953509899772035
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,0.44638568251161814,0.4398709353949589
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,-0.08039031816914981,0.1289907204633807
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.07307542521048305,0.24350489630305103
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,-0.3189183351067892,0.5180793511322018
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,-0.0974775539176586,0.18270989313663155
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,-0.7386228611809725,0.2631109416666769
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,0.038831594177867856,0.25347224248189354
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,0.29588468058549466,0.19774070784671613
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,-0.17263185199413536,0.026854444865214103
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.9816720722106057,0.1641233294451003
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,-0.0923318535393977,0.016141801047264558
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,-0.08296184377968056,0.07588116374503896
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,0.03717295849457022,0.024287452075125646
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,-0.03577179899820019,0.091934205099526
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,0.07532232556804057,0.16055361080978395
60,600,1,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,0.7604468974338742,0.5533212592623736
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,-0.10242107575637623,0.02133338537110542
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,0.028456376874706518,0.02722951140929924
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,-0.12336754497251808,0.04813351428807808
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,-0.3565469145365287,0.07692474034818877
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,1.7611076054916512,0.27658663018533386
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,600,1,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
