decision_seconds,feature_a,feature_b,correlation,absolute_correlation
60,F23,F25,-0.07388615671067297,0.07388615671067297
60,F23,F26,0.13097232930975208,0.13097232930975208
60,F23,F27,0.2937030141494764,0.2937030141494764
60,F23,F28,0.09580259733443212,0.09580259733443212
60,F23,F29,-0.024173079298814147,0.024173079298814147
60,F23,F30,0.20931397949614472,0.20931397949614472
60,F23,F31,0.6635127612346073,0.6635127612346073
60,F23,F32,,
60,F23,F33,0.285567165830439,0.285567165830439
60,F23,F34,0.11043096120005837,0.11043096120005837
60,F23,F35,-0.00998890166753114,0.00998890166753114
60,F23,F36,0.06998719769754116,0.06998719769754116
60,F24,F25,-0.13749411595482597,0.13749411595482597
60,F24,F26,-0.027773590844797164,0.027773590844797164
60,F24,F27,-0.1399953948106094,0.1399953948106094
60,F24,F28,0.10341038302735304,0.10341038302735304
60,F24,F29,-0.06511217085509312,0.06511217085509312
60,F24,F30,0.08865096840609546,0.08865096840609546
60,F24,F31,0.04027777188743787,0.04027777188743787
60,F24,F32,,
60,F24,F33,0.166631336282132,0.166631336282132
60,F24,F34,0.057689062163964,0.057689062163964
60,F24,F35,-0.042202765257819005,0.042202765257819005
60,F24,F36,0.09327715376095944,0.09327715376095944
60,F25,F26,-0.3319005745410928,0.3319005745410928
60,F25,F27,-0.26209823537671406,0.26209823537671406
60,F25,F28,0.3171636862219303,0.3171636862219303
60,F25,F29,0.009067989881157618,0.009067989881157618
60,F25,F30,0.057687855275658895,0.057687855275658895
60,F25,F31,0.05095580667368979,0.05095580667368979
60,F25,F32,,
60,F25,F33,-0.019936927506348345,0.019936927506348345
60,F25,F34,0.059018000892032955,0.059018000892032955
60,F25,F35,0.022991590045452093,0.022991590045452093
60,F25,F36,-0.06642680382032853,0.06642680382032853
60,F26,F27,0.8796231485739338,0.8796231485739338
60,F26,F28,-0.5842245655859565,0.5842245655859565
60,F26,F29,-0.020352990019321743,0.020352990019321743
60,F26,F30,0.0010668963896516607,0.0010668963896516607
60,F26,F31,-0.19162022704224116,0.19162022704224116
60,F26,F32,,
60,F26,F33,-0.07676144496935679,0.07676144496935679
60,F26,F34,-0.07919280247972461,0.07919280247972461
60,F26,F35,-0.017721537582924614,0.017721537582924614
60,F26,F36,0.02786473012738897,0.02786473012738897
60,F27,F28,-0.436449582504332,0.436449582504332
60,F27,F29,-0.0047588509109545395,0.0047588509109545395
60,F27,F30,0.043279009069787724,0.043279009069787724
60,F27,F31,-0.11101694937158794,0.11101694937158794
60,F27,F32,,
60,F27,F33,0.015156623824017258,0.015156623824017258
60,F27,F34,-0.038570678258118725,0.038570678258118725
60,F27,F35,-0.004337257309202141,0.004337257309202141
60,F27,F36,0.058146831267940714,0.058146831267940714
60,F28,F29,-0.08732291408083913,0.08732291408083913
60,F28,F30,0.04036366851253938,0.04036366851253938
60,F28,F31,0.27357743882572616,0.27357743882572616
60,F28,F32,,
60,F28,F33,0.3113418313911391,0.3113418313911391
60,F28,F34,0.10154206234022618,0.10154206234022618
60,F28,F35,0.050905488265732844,0.050905488265732844
60,F28,F36,-0.0027957049589456663,0.0027957049589456663
60,F29,F30,-0.023079234638383767,0.023079234638383767
60,F29,F31,-0.016090848109874767,0.016090848109874767
60,F29,F32,,
60,F29,F33,-0.08770601395302087,0.08770601395302087
60,F29,F34,0.006432007183938583,0.006432007183938583
60,F29,F35,0.019340640302169552,0.019340640302169552
60,F29,F36,0.038587128211568435,0.038587128211568435
60,F30,F31,0.166328204745172,0.166328204745172
60,F30,F32,,
60,F30,F33,0.16092550436584285,0.16092550436584285
60,F30,F34,0.2540731832700832,0.2540731832700832
60,F30,F35,-0.01660853116084525,0.01660853116084525
60,F30,F36,0.0127925603690216,0.0127925603690216
60,F31,F32,,
60,F31,F33,0.2680793534036529,0.2680793534036529
60,F31,F34,0.17305590967567996,0.17305590967567996
60,F31,F35,-0.03684302830712472,0.03684302830712472
60,F31,F36,0.038858248753536086,0.038858248753536086
60,F32,F33,,
60,F32,F34,,
60,F32,F35,,
60,F32,F36,,
60,F33,F34,0.0329172673989851,0.0329172673989851
60,F33,F35,-0.022485190288221008,0.022485190288221008
60,F33,F36,0.029335773862041364,0.029335773862041364
60,F34,F35,0.024305755807063723,0.024305755807063723
60,F34,F36,0.07839976832561922,0.07839976832561922
60,F35,F36,0.03894217935518369,0.03894217935518369
120,F01,F02,0.9160394381065361,0.9160394381065361
120,F01,F03,0.8891341263382199,0.8891341263382199
120,F01,F04,0.7787019254504669,0.7787019254504669
120,F01,F05,0.42827272623671325,0.42827272623671325
120,F01,F06,0.1018792430745565,0.1018792430745565
120,F01,F07,0.013151817717500463,0.013151817717500463
120,F01,F08,0.008393206241067735,0.008393206241067735
120,F01,F09,0.020354822658904384,0.020354822658904384
120,F01,F10,0.32811781126557493,0.32811781126557493
120,F01,F11,0.7338821618670655,0.7338821618670655
120,F01,F12,0.7771937255940079,0.7771937255940079
120,F01,F13,-0.054328125676570735,0.054328125676570735
120,F01,F14,-0.06444558635248937,0.06444558635248937
120,F01,F15,0.4132507578623998,0.4132507578623998
120,F01,F16,-0.027383961347862265,0.027383961347862265
120,F01,F17,-0.022170001627824606,0.022170001627824606
120,F01,F18,-0.01614915032829444,0.01614915032829444
120,F01,F19,0.040760227722723544,0.040760227722723544
120,F01,F20,0.011117352617305181,0.011117352617305181
120,F01,F21,0.002148345842940837,0.002148345842940837
120,F01,F22,0.0013977176591828098,0.0013977176591828098
120,F01,F23,0.018131164570269313,0.018131164570269313
120,F01,F24,0.013131628189300495,0.013131628189300495
120,F01,F25,-0.00017236780167745032,0.00017236780167745032
120,F01,F26,-0.0192693387249559,0.0192693387249559
120,F01,F27,-0.013650050058836372,0.013650050058836372
120,F01,F28,-0.007211734325603424,0.007211734325603424
120,F01,F29,0.010758061592666165,0.010758061592666165
120,F01,F30,-0.023304989670538973,0.023304989670538973
120,F01,F31,-0.03565720440270566,0.03565720440270566
120,F01,F32,,
120,F01,F33,0.018347092057518055,0.018347092057518055
120,F01,F34,0.0058399558299787645,0.0058399558299787645
120,F01,F35,-0.010622149498286286,0.010622149498286286
120,F01,F36,-0.025140956477403786,0.025140956477403786
120,F02,F03,0.8971821392118304,0.8971821392118304
120,F02,F04,0.9448663820341816,0.9448663820341816
120,F02,F05,0.6683418620415276,0.6683418620415276
120,F02,F06,0.2554119790216038,0.2554119790216038
120,F02,F07,0.047202693883491166,0.047202693883491166
120,F02,F08,0.01795412984554587,0.01795412984554587
120,F02,F09,0.015337907782755181,0.015337907782755181
120,F02,F10,0.23077885026438674,0.23077885026438674
120,F02,F11,0.5850417520622616,0.5850417520622616
120,F02,F12,0.7533191056454055,0.7533191056454055
120,F02,F13,-0.044082707481717415,0.044082707481717415
120,F02,F14,-0.06375067332568468,0.06375067332568468
120,F02,F15,0.5703750310966811,0.5703750310966811
120,F02,F16,-0.04579479797622926,0.04579479797622926
120,F02,F17,-0.03289230996255104,0.03289230996255104
120,F02,F18,-0.022188960170749276,0.022188960170749276
120,F02,F19,0.02640352272183307,0.02640352272183307
120,F02,F20,-0.00023765995608139232,0.00023765995608139232
120,F02,F21,-0.019396975518359467,0.019396975518359467
120,F02,F22,0.008377309448703034,0.008377309448703034
120,F02,F23,0.006626297472455294,0.006626297472455294
120,F02,F24,0.0013525630039537971,0.0013525630039537971
120,F02,F25,-0.005681653458410647,0.005681653458410647
120,F02,F26,-0.007389555576877753,0.007389555576877753
120,F02,F27,-0.006878092856977163,0.006878092856977163
120,F02,F28,-0.007029540661975058,0.007029540661975058
120,F02,F29,0.011563807295648654,0.011563807295648654
120,F02,F30,-0.020004344055508827,0.020004344055508827
120,F02,F31,-0.05272334953933781,0.05272334953933781
120,F02,F32,,
120,F02,F33,0.017835037043934056,0.017835037043934056
120,F02,F34,-0.009184052081998982,0.009184052081998982
120,F02,F35,0.0004351836866563618,0.0004351836866563618
120,F02,F36,-0.028650175524616798,0.028650175524616798
120,F03,F04,0.9117267335240805,0.9117267335240805
120,F03,F05,0.5292388569149608,0.5292388569149608
120,F03,F06,0.1256592033268549,0.1256592033268549
120,F03,F07,0.02640080588292827,0.02640080588292827
120,F03,F08,0.00441976839403778,0.00441976839403778
120,F03,F09,0.007313648130325684,0.007313648130325684
120,F03,F10,0.11639800377691067,0.11639800377691067
120,F03,F11,0.6602546462172654,0.6602546462172654
120,F03,F12,0.8391216458789553,0.8391216458789553
120,F03,F13,-0.024007269460619894,0.024007269460619894
120,F03,F14,-0.0821140724453398,0.0821140724453398
120,F03,F15,0.42572813587364366,0.42572813587364366
120,F03,F16,-0.030649365824639892,0.030649365824639892
120,F03,F17,-0.018188554928637236,0.018188554928637236
120,F03,F18,-0.01375266440750095,0.01375266440750095
120,F03,F19,0.029775142018151603,0.029775142018151603
120,F03,F20,0.017474535603767577,0.017474535603767577
120,F03,F21,0.00505995027968065,0.00505995027968065
120,F03,F22,-0.017204323144594108,0.017204323144594108
120,F03,F23,0.012157337597466553,0.012157337597466553
120,F03,F24,-0.005287373882620785,0.005287373882620785
120,F03,F25,-0.01734925978696961,0.01734925978696961
120,F03,F26,-0.025738443976231946,0.025738443976231946
120,F03,F27,-0.02119823980556585,0.02119823980556585
120,F03,F28,0.016342052498136243,0.016342052498136243
120,F03,F29,-0.0016034364839601482,0.0016034364839601482
120,F03,F30,-0.028102501097732328,0.028102501097732328
120,F03,F31,-0.028164200707272564,0.028164200707272564
120,F03,F32,,
120,F03,F33,0.0248383416113421,0.0248383416113421
120,F03,F34,-0.014850466774579072,0.014850466774579072
120,F03,F35,-0.014382517501328716,0.014382517501328716
120,F03,F36,-0.00087676225220603,0.00087676225220603
120,F04,F05,0.734407078977241,0.734407078977241
120,F04,F06,0.2831013116671119,0.2831013116671119
120,F04,F07,0.05885981632317244,0.05885981632317244
120,F04,F08,0.016155669706455718,0.016155669706455718
120,F04,F09,0.005668728846017662,0.005668728846017662
120,F04,F10,0.06945402790014935,0.06945402790014935
120,F04,F11,0.4750901103486443,0.4750901103486443
120,F04,F12,0.7405569720314495,0.7405569720314495
120,F04,F13,-0.02065603164602469,0.02065603164602469
120,F04,F14,-0.0707994881428063,0.0707994881428063
120,F04,F15,0.5733721487568584,0.5733721487568584
120,F04,F16,-0.04841385780222485,0.04841385780222485
120,F04,F17,-0.030460704482815147,0.030460704482815147
120,F04,F18,-0.020432040791605616,0.020432040791605616
120,F04,F19,0.014621588125810632,0.014621588125810632
120,F04,F20,0.0010316200760986235,0.0010316200760986235
120,F04,F21,-0.020871576480431683,0.020871576480431683
120,F04,F22,-0.002480444306923369,0.002480444306923369
120,F04,F23,0.0004944951319441327,0.0004944951319441327
120,F04,F24,-0.012139664569193943,0.012139664569193943
120,F04,F25,-0.01643581698453288,0.01643581698453288
120,F04,F26,-0.008273073707937211,0.008273073707937211
120,F04,F27,-0.009537941517556246,0.009537941517556246
120,F04,F28,0.007396386615574258,0.007396386615574258
120,F04,F29,0.0034600941597866647,0.0034600941597866647
120,F04,F30,-0.020997690967740925,0.020997690967740925
120,F04,F31,-0.04818129577758452,0.04818129577758452
120,F04,F32,,
120,F04,F33,0.02042166667911867,0.02042166667911867
120,F04,F34,-0.02430627011998715,0.02430627011998715
120,F04,F35,0.000466572633388861,0.000466572633388861
120,F04,F36,-0.012796006707044536,0.012796006707044536
120,F05,F06,0.33124476565650257,0.33124476565650257
120,F05,F07,0.07950081427291593,0.07950081427291593
120,F05,F08,0.016573949724900026,0.016573949724900026
120,F05,F09,0.010679107126460564,0.010679107126460564
120,F05,F10,0.02440516499120693,0.02440516499120693
120,F05,F11,0.1841104408321042,0.1841104408321042
120,F05,F12,0.40880882214653685,0.40880882214653685
120,F05,F13,-0.0008756405099171708,0.0008756405099171708
120,F05,F14,0.0007280452245813675,0.0007280452245813675
120,F05,F15,0.5370191128688359,0.5370191128688359
120,F05,F16,-0.04056870899899597,0.04056870899899597
120,F05,F17,-0.0303290834081028,0.0303290834081028
120,F05,F18,-0.020790954474954673,0.020790954474954673
120,F05,F19,-0.0016777882530907098,0.0016777882530907098
120,F05,F20,0.015036988321039507,0.015036988321039507
120,F05,F21,-0.0012624256075920391,0.0012624256075920391
120,F05,F22,-0.001572015458538529,0.001572015458538529
120,F05,F23,0.006539717811937007,0.006539717811937007
120,F05,F24,0.00938428583861823,0.00938428583861823
120,F05,F25,-0.012570617207461745,0.012570617207461745
120,F05,F26,0.01082783180733339,0.01082783180733339
120,F05,F27,0.004670540613350783,0.004670540613350783
120,F05,F28,0.023275150832069283,0.023275150832069283
120,F05,F29,0.010887466195510842,0.010887466195510842
120,F05,F30,0.0002738679165549349,0.0002738679165549349
120,F05,F31,-0.03350489950218263,0.03350489950218263
120,F05,F32,,
120,F05,F33,0.03196962032524615,0.03196962032524615
120,F05,F34,-0.020623463627137385,0.020623463627137385
120,F05,F35,0.022631429269655324,0.022631429269655324
120,F05,F36,-0.02824315019652571,0.02824315019652571
120,F06,F07,0.4162223320755024,0.4162223320755024
120,F06,F08,0.028556117255847075,0.028556117255847075
120,F06,F09,0.008638084469256842,0.008638084469256842
120,F06,F10,-0.039382170619199935,0.039382170619199935
120,F06,F11,0.016647266434731495,0.016647266434731495
120,F06,F12,0.06315720518044893,0.06315720518044893
120,F06,F13,-0.0018871142276810427,0.0018871142276810427
120,F06,F14,-0.01400963841853508,0.01400963841853508
120,F06,F15,0.736471169112683,0.736471169112683
120,F06,F16,-0.09950727118536132,0.09950727118536132
120,F06,F17,-0.09427380822096666,0.09427380822096666
120,F06,F18,-0.08227697583413765,0.08227697583413765
120,F06,F19,-0.0342686258261055,0.0342686258261055
120,F06,F20,-0.04243766667009321,0.04243766667009321
120,F06,F21,-0.07890023211935968,0.07890023211935968
120,F06,F22,0.03266727784089887,0.03266727784089887
120,F06,F23,-0.026170371591766634,0.026170371591766634
120,F06,F24,-0.008629932697909001,0.008629932697909001
120,F06,F25,-0.02880398148246868,0.02880398148246868
120,F06,F26,0.033398841209704204,0.033398841209704204
120,F06,F27,0.04640560538121669,0.04640560538121669
120,F06,F28,-0.03842233080294321,0.03842233080294321
120,F06,F29,0.006072043060163347,0.006072043060163347
120,F06,F30,-0.009239438658510875,0.009239438658510875
120,F06,F31,-0.02316417963509114,0.02316417963509114
120,F06,F32,,
120,F06,F33,0.02267307490690773,0.02267307490690773
120,F06,F34,-0.009092051854009119,0.009092051854009119
120,F06,F35,0.012335654846767427,0.012335654846767427
120,F06,F36,-0.014252963031815743,0.014252963031815743
120,F07,F08,0.010511147526169823,0.010511147526169823
120,F07,F09,0.030482971330582,0.030482971330582
120,F07,F10,-0.04438683599777619,0.04438683599777619
120,F07,F11,-0.012054678732006215,0.012054678732006215
120,F07,F12,-0.006647083390904671,0.006647083390904671
120,F07,F13,0.029452985429803374,0.029452985429803374
120,F07,F14,-0.020230641833814,0.020230641833814
120,F07,F15,0.561814702635253,0.561814702635253
120,F07,F16,-0.10996116118227549,0.10996116118227549
120,F07,F17,-0.11440439426970617,0.11440439426970617
120,F07,F18,-0.11997800270157474,0.11997800270157474
120,F07,F19,-0.03867280235928325,0.03867280235928325
120,F07,F20,-0.011152945808221,0.011152945808221
120,F07,F21,-0.056274795543090644,0.056274795543090644
120,F07,F22,0.012378104531793709,0.012378104531793709
120,F07,F23,-0.023287030109433653,0.023287030109433653
120,F07,F24,-0.016744280702992918,0.016744280702992918
120,F07,F25,-0.07245286896315374,0.07245286896315374
120,F07,F26,0.05393474162753676,0.05393474162753676
120,F07,F27,0.05871827738525462,0.05871827738525462
120,F07,F28,-0.06320962266446524,0.06320962266446524
120,F07,F29,-0.007697739725761672,0.007697739725761672
120,F07,F30,0.002281900473590232,0.002281900473590232
120,F07,F31,-0.01514698199347069,0.01514698199347069
120,F07,F32,,
120,F07,F33,-0.02674222387187647,0.02674222387187647
120,F07,F34,0.0013872478349088967,0.0013872478349088967
120,F07,F35,0.0014839652155751147,0.0014839652155751147
120,F07,F36,0.04597361041422877,0.04597361041422877
120,F08,F09,0.4150471215481754,0.4150471215481754
120,F08,F10,0.014762570109963884,0.014762570109963884
120,F08,F11,0.0005724803582314319,0.0005724803582314319
120,F08,F12,-0.011462223826265135,0.011462223826265135
120,F08,F13,-0.008386739783351757,0.008386739783351757
120,F08,F14,0.014146225549552067,0.014146225549552067
120,F08,F15,0.03985287103802459,0.03985287103802459
120,F08,F16,-0.061314687575495734,0.061314687575495734
120,F08,F17,-0.05903206445725811,0.05903206445725811
120,F08,F18,-0.06349937094233189,0.06349937094233189
120,F08,F19,-0.016823057224181898,0.016823057224181898
120,F08,F20,0.0006068659198321279,0.0006068659198321279
120,F08,F21,-0.019953041692594965,0.019953041692594965
120,F08,F22,-0.021357346933114633,0.021357346933114633
120,F08,F23,-0.0012099103056855368,0.0012099103056855368
120,F08,F24,-0.011542361041623993,0.011542361041623993
120,F08,F25,-0.05839446085828356,0.05839446085828356
120,F08,F26,0.004870509826393172,0.004870509826393172
120,F08,F27,0.021817375342603838,0.021817375342603838
120,F08,F28,-0.02000043096921122,0.02000043096921122
120,F08,F29,0.018915332543162185,0.018915332543162185
120,F08,F30,-0.006016017778067421,0.006016017778067421
120,F08,F31,0.022385416630597905,0.022385416630597905
120,F08,F32,,
120,F08,F33,-0.016325646250914563,0.016325646250914563
120,F08,F34,0.04441060513283636,0.04441060513283636
120,F08,F35,-0.03924071290054054,0.03924071290054054
120,F08,F36,-0.05230673503050243,0.05230673503050243
120,F09,F10,0.023367402572965046,0.023367402572965046
120,F09,F11,0.01960167064242033,0.01960167064242033
120,F09,F12,0.00803758533921522,0.00803758533921522
120,F09,F13,-0.02380431410370629,0.02380431410370629
120,F09,F14,-0.0013765542236762035,0.0013765542236762035
120,F09,F15,0.019388239639643815,0.019388239639643815
120,F09,F16,-0.09011723907117336,0.09011723907117336
120,F09,F17,-0.08694169736564634,0.08694169736564634
120,F09,F18,-0.08551985159672136,0.08551985159672136
120,F09,F19,-0.03170311610855645,0.03170311610855645
120,F09,F20,-0.04094292904949156,0.04094292904949156
120,F09,F21,-0.0645053356674519,0.0645053356674519
120,F09,F22,-0.0018607216537337564,0.0018607216537337564
120,F09,F23,0.0011144731231235718,0.0011144731231235718
120,F09,F24,-0.036036464583675994,0.036036464583675994
120,F09,F25,-0.0775130709830859,0.0775130709830859
120,F09,F26,0.05689353289063378,0.05689353289063378
120,F09,F27,0.06644896599901971,0.06644896599901971
120,F09,F28,-0.07017889616319459,0.07017889616319459
120,F09,F29,-0.002796091109901871,0.002796091109901871
120,F09,F30,-0.024994453533745655,0.024994453533745655
120,F09,F31,-0.009297858757718283,0.009297858757718283
120,F09,F32,,
120,F09,F33,-0.03474919737712157,0.03474919737712157
120,F09,F34,-0.008553915371694863,0.008553915371694863
120,F09,F35,-0.0041348973250457735,0.0041348973250457735
120,F09,F36,-0.007885170860131978,0.007885170860131978
120,F10,F11,0.43698776628913344,0.43698776628913344
120,F10,F12,0.2632001221869495,0.2632001221869495
120,F10,F13,-0.15413377142201737,0.15413377142201737
120,F10,F14,0.022750522614483345,0.022750522614483345
120,F10,F15,0.06843363731098497,0.06843363731098497
120,F10,F16,-0.03340566368035485,0.03340566368035485
120,F10,F17,-0.034059112074958715,0.034059112074958715
120,F10,F18,-0.026317120477257566,0.026317120477257566
120,F10,F19,0.235620059070934,0.235620059070934
120,F10,F20,0.07638973329623996,0.07638973329623996
120,F10,F21,0.05083297170961571,0.05083297170961571
120,F10,F22,0.08345920804300533,0.08345920804300533
120,F10,F23,-0.0561555390691276,0.0561555390691276
120,F10,F24,0.0437369569098481,0.0437369569098481
120,F10,F25,-0.010387484089303898,0.010387484089303898
120,F10,F26,0.024418160427629124,0.024418160427629124
120,F10,F27,0.037285472885632984,0.037285472885632984
120,F10,F28,-0.020965516087679156,0.020965516087679156
120,F10,F29,0.008211510167715225,0.008211510167715225
120,F10,F30,-0.017990606104295453,0.017990606104295453
120,F10,F31,-0.09273136635996027,0.09273136635996027
120,F10,F32,,
120,F10,F33,0.02290645734472259,0.02290645734472259
120,F10,F34,0.008384386796917685,0.008384386796917685
120,F10,F35,0.04170423557031514,0.04170423557031514
120,F10,F36,-0.02225789730944025,0.02225789730944025
120,F11,F12,0.6535101469237462,0.6535101469237462
120,F11,F13,-0.1364018747295352,0.1364018747295352
120,F11,F14,-0.03740385107197751,0.03740385107197751
120,F11,F15,0.22203999777127964,0.22203999777127964
120,F11,F16,-0.028185783035928825,0.028185783035928825
120,F11,F17,-0.024956629083954754,0.024956629083954754
120,F11,F18,-0.021281401943492373,0.021281401943492373
120,F11,F19,0.17773444203530667,0.17773444203530667
120,F11,F20,0.08970948658660546,0.08970948658660546
120,F11,F21,0.05950894395624622,0.05950894395624622
120,F11,F22,0.03336641457614687,0.03336641457614687
120,F11,F23,0.006656646676714684,0.006656646676714684
120,F11,F24,0.016461512862186712,0.016461512862186712
120,F11,F25,-0.026190381774518028,0.026190381774518028
120,F11,F26,-0.013454195080387506,0.013454195080387506
120,F11,F27,-0.014582003437365805,0.014582003437365805
120,F11,F28,-0.00035493452282444525,0.00035493452282444525
120,F11,F29,0.00968120463846943,0.00968120463846943
120,F11,F30,-0.008484805346421029,0.008484805346421029
120,F11,F31,-0.03664872621369348,0.03664872621369348
120,F11,F32,,
120,F11,F33,0.047633986460389854,0.047633986460389854
120,F11,F34,-0.004783130486534975,0.004783130486534975
120,F11,F35,-0.03398363653556631,0.03398363653556631
120,F11,F36,-0.022945706544754436,0.022945706544754436
120,F12,F13,-0.07905428561563621,0.07905428561563621
120,F12,F14,-0.09917441263492777,0.09917441263492777
120,F12,F15,0.3274355221698605,0.3274355221698605
120,F12,F16,-0.03898810292638352,0.03898810292638352
120,F12,F17,-0.02884807062283243,0.02884807062283243
120,F12,F18,-0.024216153644082805,0.024216153644082805
120,F12,F19,0.12621279021684115,0.12621279021684115
120,F12,F20,0.06943439453909363,0.06943439453909363
120,F12,F21,0.05566610336415534,0.05566610336415534
120,F12,F22,0.032421714241923874,0.032421714241923874
120,F12,F23,0.017425485017033643,0.017425485017033643
120,F12,F24,-0.006821353252613383,0.006821353252613383
120,F12,F25,-0.03297991370752666,0.03297991370752666
120,F12,F26,0.004675976660796217,0.004675976660796217
120,F12,F27,0.008135241634807569,0.008135241634807569
120,F12,F28,0.0074499511128155475,0.0074499511128155475
120,F12,F29,-0.014213581083894334,0.014213581083894334
120,F12,F30,-0.03570943246080947,0.03570943246080947
120,F12,F31,-0.06266589187854145,0.06266589187854145
120,F12,F32,,
120,F12,F33,0.04823636149911655,0.04823636149911655
120,F12,F34,-0.019488498583403204,0.019488498583403204
120,F12,F35,-0.01248609652126099,0.01248609652126099
120,F12,F36,-0.005910825408423148,0.005910825408423148
120,F13,F14,0.17705149839134537,0.17705149839134537
120,F13,F15,-0.03523471648818664,0.03523471648818664
120,F13,F16,0.005345593531047362,0.005345593531047362
120,F13,F17,-0.011805315530704056,0.011805315530704056
120,F13,F18,-0.01413739810462473,0.01413739810462473
120,F13,F19,0.010899437894972176,0.010899437894972176
120,F13,F20,0.2887740655715517,0.2887740655715517
120,F13,F21,0.17998917198031994,0.17998917198031994
120,F13,F22,-0.011279586174067125,0.011279586174067125
120,F13,F23,0.11165512685373886,0.11165512685373886
120,F13,F24,0.17875432345294254,0.17875432345294254
120,F13,F25,-0.022826289134247592,0.022826289134247592
120,F13,F26,-0.07940617875321518,0.07940617875321518
120,F13,F27,-0.010588896918036052,0.010588896918036052
120,F13,F28,0.15220651983489272,0.15220651983489272
120,F13,F29,0.006155294443282629,0.006155294443282629
120,F13,F30,0.07549402446660844,0.07549402446660844
120,F13,F31,0.13794542740269053,0.13794542740269053
120,F13,F32,,
120,F13,F33,0.17708763587877124,0.17708763587877124
120,F13,F34,0.18510659254937048,0.18510659254937048
120,F13,F35,0.024768629481396437,0.024768629481396437
120,F13,F36,0.4077948806822165,0.4077948806822165
120,F14,F15,-0.03340760721772099,0.03340760721772099
120,F14,F16,-0.0389666178167219,0.0389666178167219
120,F14,F17,-0.029340268527230248,0.029340268527230248
120,F14,F18,-0.021814930199685813,0.021814930199685813
120,F14,F19,0.08151835692074827,0.08151835692074827
120,F14,F20,0.08764365451395574,0.08764365451395574
120,F14,F21,0.023520318953309787,0.023520318953309787
120,F14,F22,0.07511100276267163,0.07511100276267163
120,F14,F23,0.08342407334197474,0.08342407334197474
120,F14,F24,0.05930743158412049,0.05930743158412049
120,F14,F25,-0.007150135371737392,0.007150135371737392
120,F14,F26,0.05725651794714378,0.05725651794714378
120,F14,F27,0.08281349412216736,0.08281349412216736
120,F14,F28,0.010117178973336628,0.010117178973336628
120,F14,F29,-0.009801781104427287,0.009801781104427287
120,F14,F30,0.0440821661776737,0.0440821661776737
120,F14,F31,0.03456193338246459,0.03456193338246459
120,F14,F32,,
120,F14,F33,0.036339354156175334,0.036339354156175334
120,F14,F34,0.0321661881096243,0.0321661881096243
120,F14,F35,0.0038651862903844015,0.0038651862903844015
120,F14,F36,0.05959761806409582,0.05959761806409582
120,F15,F16,-0.13641222851953533,0.13641222851953533
120,F15,F17,-0.13166856537814892,0.13166856537814892
120,F15,F18,-0.1252934858162801,0.1252934858162801
120,F15,F19,-0.011988745586572161,0.011988745586572161
120,F15,F20,-0.0237229089947817,0.0237229089947817
120,F15,F21,-0.07551197942785667,0.07551197942785667
120,F15,F22,0.03241402312809471,0.03241402312809471
120,F15,F23,-0.015434053983977536,0.015434053983977536
120,F15,F24,-0.004119962025412734,0.004119962025412734
120,F15,F25,-0.0700745593623391,0.0700745593623391
120,F15,F26,0.052842169241830494,0.052842169241830494
120,F15,F27,0.056625794170870256,0.056625794170870256
120,F15,F28,-0.05914582559675483,0.05914582559675483
120,F15,F29,0.028725532847588522,0.028725532847588522
120,F15,F30,0.003979562134039141,0.003979562134039141
120,F15,F31,-0.03162211865686445,0.03162211865686445
120,F15,F32,,
120,F15,F33,0.009265792990239016,0.009265792990239016
120,F15,F34,-0.028495006538207343,0.028495006538207343
120,F15,F35,0.0006981479420502065,0.0006981479420502065
120,F15,F36,-0.01966532749579207,0.01966532749579207
120,F16,F17,0.9727985725479076,0.9727985725479076
120,F16,F18,0.9421489367704183,0.9421489367704183
120,F16,F19,0.07020307317911959,0.07020307317911959
120,F16,F20,0.0910770453932309,0.0910770453932309
120,F16,F21,0.2922182279556383,0.2922182279556383
120,F16,F22,-0.05213721607436518,0.05213721607436518
120,F16,F23,-0.08697544966986245,0.08697544966986245
120,F16,F24,-0.06772463831031378,0.06772463831031378
120,F16,F25,0.8796940716773514,0.8796940716773514
120,F16,F26,-0.5863737093234233,0.5863737093234233
120,F16,F27,-0.523607394767164,0.523607394767164
120,F16,F28,0.5510986538625636,0.5510986538625636
120,F16,F29,0.013976398719867032,0.013976398719867032
120,F16,F30,0.06078705144222964,0.06078705144222964
120,F16,F31,0.15006009840377976,0.15006009840377976
120,F16,F32,,
120,F16,F33,0.07336689909629679,0.07336689909629679
120,F16,F34,0.10262542839956787,0.10262542839956787
120,F16,F35,0.03592364983388909,0.03592364983388909
120,F16,F36,-0.03766156084395183,0.03766156084395183
120,F17,F18,0.9856761915159915,0.9856761915159915
120,F17,F19,0.03029663117481835,0.03029663117481835
120,F17,F20,0.03651776276045057,0.03651776276045057
120,F17,F21,0.21102680215507205,0.21102680215507205
120,F17,F22,-0.05986861228008062,0.05986861228008062
120,F17,F23,-0.09557768468017606,0.09557768468017606
120,F17,F24,-0.16701309670674405,0.16701309670674405
120,F17,F25,0.9080635887506202,0.9080635887506202
120,F17,F26,-0.5848042379495559,0.5848042379495559
120,F17,F27,-0.5197334104965209,0.5197334104965209
120,F17,F28,0.5156306200903114,0.5156306200903114
120,F17,F29,0.0321173332236102,0.0321173332236102
120,F17,F30,0.0727006096049055,0.0727006096049055
120,F17,F31,0.13487052789949516,0.13487052789949516
