family,target,variant,geometry,policy,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,mean_hold_seconds,timeout_rate,clusters,days,predicted_ev,longest_loss_streak,min_month_trades,worst_month_ev,positive_months,robust_gate,all_converged,cost_04_total_r,neighbor_low_total_r,neighbor_high_total_r
LOGISTIC,NET_R,FULL486,3,PERCENTILE_100,688,0.48255813953488,-0.064382844456024,-44.295396985745,-0.5638081395349,-387.90000000001,0.85758671326746,50.579434290446,440,248,240,260,188,-0.042273642711094,0.089108494148625,-49.260476449408,533.54499563953,0.27325581395349,688,62,0.75475771757322,9,143,-0.13268364887699,1,False,True,-59.506527786256,-54.422319824016,-25.528342062102
LOGISTIC,NET_R,FULL486,3,PERCENTILE_150,943,0.48038176033934,-0.066368091408636,-62.585110198344,-0.56108165429483,-529.10000000002,0.85304455021163,71.006107092188,607,336,327,355,261,-0.043823020086872,0.13167798455159,-67.550189662008,539.66618027572,0.27677624602333,943,62,0.6624781541908,13,234,-0.14160160016994,1,False,True,-83.845112454768,-71.734537539066,-51.479112791248
LOGISTIC,NET_R,FULL486,3,PERCENTILE_200,1161,0.47889750215332,-0.06468457783602,-75.098794867619,-0.54323858742467,-630.70000000004,0.85652069388525,79.462039002484,730,431,405,439,317,-0.042039702972459,0.11951490572725,-80.064953614872,538.19738242894,0.27304048234281,1161,63,0.60151857428377,9,293,-0.12801995945682,1,False,True,-101.38949458421,-85.211769937341,-66.450402098347
LOGISTIC,NET_R,FULL486,3,PERCENTILE_300,1572,0.48091603053435,-0.062881938461449,-98.850407261397,-0.55267175572521,-868.80000000003,0.8595645408415,100.69248139104,957,615,541,590,441,-0.039842622869529,0.11495944466803,-103.81656600865,543.95655343511,0.28053435114504,1572,63,0.50779884669484,11,459,-0.10748299465518,1,False,True,-135.06821137189,-96.255817809548,-84.687230869472
LOGISTIC,NET_R,FULL486,4,ABS_0,2561,0.48184303006638,-0.048949862008501,-125.36059660377,-0.68645060523236,-1758.0000000001,0.85219764523101,131.90193974002,1501,1060,465,503,1593,-0.033248935566588,0.079715876433804,-130.33576946942,881.32449277626,0.62202264740336,2561,63,0.29760578264838,13,753,-0.082254200007973,0,False,True,-165.57066922151,-128.97216941827,-121.29528595508
LOGISTIC,NET_R,FULL486,4,ABS_0.05,2243,0.48729380294249,-0.044468505091569,-99.742856920388,-0.63513152028536,-1424.6000000001,0.86458859919025,109.54349764544,1340,903,407,440,1396,-0.028863436576385,0.096401429574186,-104.71802978604,823.87069014712,0.62238074008025,2243,63,0.3360171365837,11,653,-0.085383132212897,1,False,True,-134.74502559994,-110.37502797312,-89.285240032525
LOGISTIC,NET_R,FULL486,4,ABS_0.1,1926,0.49065420560748,-0.037322808848461,-71.883729842136,-0.54636552440294,-1052.3000000001,0.88549785204335,76.933223237095,1175,751,361,370,1195,-0.021714493336401,0.098597619943107,-76.858902707787,835.83668483904,0.62045690550363,1926,63,0.37893788630283,11,547,-0.081431701524958,1,False,True,-101.94534551836,-88.283133653431,-75.320350264353
LOGISTIC,NET_R,FULL486,4,ALL,2909,0.48573392918529,-0.044071983810505,-128.20540090476,-0.59659676864904,-1735.5000000001,0.86690710882186,135.10347835265,1669,1240,539,573,1797,-0.028074995163966,0.11446185640764,-133.18057377041,981.78155826745,0.6177380543142,2909,63,0.25538054005761,13,867,-0.071601048687497,0,False,True,-174.74064087754,-128.20540090476,-132.34150719396
LOGISTIC,NET_R,FULL486,4,FREQUENCY_100,668,0.48652694610778,-0.055966463791612,-37.385597812797,-0.66092814371265,-441.50000000005,0.83709557149958,38.562473799315,456,212,126,148,394,-0.040681632381412,0.16999931676258,-42.359824902912,730.26120808383,0.58982035928144,668,62,0.65921448174057,6,152,-0.092169597250865,0,False,True,-47.59586519481,-54.286470233751,-23.934486335886
LOGISTIC,NET_R,FULL486,4,FREQUENCY_150,892,0.48991031390135,-0.055593081234515,-49.589028461187,-0.57757847533637,-515.20000000004,0.83793129744713,50.695151759534,610,282,166,194,532,-0.040306948396859,0.096514298513651,-54.564201326839,735.22086547085,0.59641255605381,892,62,0.58547484444957,7,223,-0.10441988333085,0,False,True,-63.224258952376,-57.787638854568,-41.777229821435
LOGISTIC,NET_R,FULL486,4,FREQUENCY_200,1093,0.4903934126258,-0.052018205691424,-56.855898820726,-0.62470265324799,-682.80000000005,0.84650355861139,56.855898820726,727,366,203,232,658,-0.036708162650996,0.11346412316935,-61.831071686378,738.89524336688,0.60201280878317,1093,63,0.53180954739382,7,304,-0.082305019257233,1,False,True,-73.589775863913,-57.499854589865,-45.042631522753
LOGISTIC,NET_R,FULL486,4,FREQUENCY_300,1417,0.49258997882851,-0.045118381333106,-63.932746349012,-0.57685250529292,-817.40000000006,0.86472432474734,66.846488301492,915,502,262,289,866,-0.029673701990058,0.11498446974811,-68.907919214664,740.44925264644,0.61115031757234,1417,63,0.46349876666505,11,395,-0.087190806970266,1,False,True,-85.817856978112,-68.666641151726,-65.374257992267
LOGISTIC,NET_R,FULL486,4,PERCENTILE_100,647,0.48840803709428,-0.046393589671617,-30.016652517536,-0.45193199381771,-292.40000000006,0.86330363244979,31.284937760583,444,203,128,139,380,-0.031274761085708,0.098442243339223,-34.991097913598,731.80077434312,0.58732612055641,647,62,0.66283722898384,7,150,-0.089435673782201,0,False,True,-39.79853461262,-49.489250983255,-25.513520836744
LOGISTIC,NET_R,FULL486,4,PERCENTILE_150,884,0.49095022624434,-0.055520510096953,-49.080130925707,-0.54547511312222,-482.20000000004,0.83851064115609,49.847633824517,603,281,164,193,527,-0.040272182560537,0.099829018262313,-54.055303791359,734.25764366516,0.59615384615385,884,62,0.5871755128517,7,217,-0.10422591996236,0,False,True,-62.559652467899,-57.880354839004,-38.225305916895
LOGISTIC,NET_R,FULL486,4,PERCENTILE_200,1077,0.48653667595172,-0.054453413601984,-58.646326449337,-0.62766945218203,-676.00000000004,0.83986951461935,58.646326449337,719,358,200,228,649,-0.039134382985941,0.11407828004016,-63.621499314989,739.62152553389,0.60259981429898,1077,63,0.53556001340646,7,302,-0.089613267968566,1,False,True,-75.144922422815,-53.96448796377,-46.751960207869
LOGISTIC,NET_R,FULL486,4,PERCENTILE_300,1413,0.49115357395612,-0.046141518008937,-65.197964946628,-0.58605803255489,-828.10000000006,0.86181254622455,68.421258953808,908,505,260,289,864,-0.03072224320996,0.12329694361738,-70.17313781228,741.01961429582,0.61146496815287,1413,63,0.46406322907603,10,406,-0.088654366753699,1,False,True,-86.985400237582,-63.453923884692,-61.503400739052
LOGISTIC,NET_R,FULL486,5,ABS_0,2555,0.47906066536204,-0.039288615140354,-100.3824116836,-0.65146771037182,-1664.5,0.84669636833886,103.2552449575,1561,994,224,246,2085,-0.027546244411663,0.1317521848012,-105.36091793932,965.72844657534,0.8160469667319,2555,63,0.24011561914326,9,783,-0.055019543337985,0,False,True,-130.38416889541,-97.857221633347,-105.47756030198
LOGISTIC,NET_R,FULL486,5,ABS_0.05,2182,0.48579285059578,-0.034782957359347,-75.896412958096,-0.53730522456462,-1172.4,0.86175815173686,79.40568137419,1385,797,189,203,1790,-0.023105737598524,0.11337541350261,-80.874919213812,911.059527956,0.82034830430797,2182,63,0.27667278090332,9,654,-0.053977553353706,0,False,True,-101.37610647621,-86.671944983465,-69.554511576556
LOGISTIC,NET_R,FULL486,5,ABS_0.1,1772,0.48758465011287,-0.033039957499522,-58.546804689153,-0.48606094808126,-861.3,0.86856807582717,60.67084579624,1176,596,154,166,1452,-0.021423611696039,0.10685663197494,-63.522030650902,830.46976354402,0.81941309255079,1772,63,0.32347242258549,9,525,-0.055115711605053,0,False,True,-79.130969452925,-66.262113609097,-63.958617967184
LOGISTIC,NET_R,FULL486,5,ALL,2917,0.47377442577991,-0.042342655792586,-123.51352694697,-0.71491258141927,-2085.4,0.83604541600313,126.69478094154,1745,1172,258,289,2370,-0.030330460626086,0.17992025970287,-128.49203320269,1126.2206109016,0.81247857387727,2917,63,0.20539080203603,9,872,-0.057435856846944,0,False,True,-158.55310024766,-123.51352694697,-114.01598043969
LOGISTIC,NET_R,FULL486,5,FREQUENCY_100,679,0.48895434462445,-0.03852471485546,-26.158281386857,-0.51840942562589,-351.99999999998,0.85145776398752,34.38568883657,506,173,65,64,550,-0.027131954326677,0.11005703170576,-31.133507348606,825.49449779087,0.8100147275405,679,62,0.53290442286795,8,138,-0.075584145062679,1,False,True,-33.8939657859,-33.290460635208,-18.831778388731
LOGISTIC,NET_R,FULL486,5,FREQUENCY_150,907,0.49283351708931,-0.037630049799403,-34.130455168059,-0.56725468577726,-514.49999999997,0.85006109903304,37.802175470358,645,262,78,81,748,-0.026334387013421,0.11693741601283,-39.105681129808,829.69898015436,0.82469680264609,907,63,0.4692372671703,6,211,-0.061098223478599,0,False,True,-44.375621314945,-49.013697898178,-30.953725188884
LOGISTIC,NET_R,FULL486,5,FREQUENCY_200,1104,0.48550724637681,-0.046644146324259,-51.495137541982,-0.69211956521738,-764.09999999999,0.81852750585443,51.495137541982,777,327,90,105,909,-0.035241129787522,0.11651354182861,-56.470363503731,830.54085054348,0.82336956521739,1104,63,0.42717393766003,7,286,-0.065389910282099,0,False,True,-64.084067798539,-51.099669684802,-41.724724467781
LOGISTIC,NET_R,FULL486,5,FREQUENCY_300,1454,0.49037138927098,-0.035738344730125,-51.963553237602,-0.44566712517193,-647.99999999999,0.8570482797896,52.905504170845,984,470,121,133,1200,-0.024210548426533,0.16476383691112,-56.938779199351,831.33044360385,0.82530949105915,1454,63,0.36721282294141,10,438,-0.063570555491028,1,False,True,-68.724969063025,-53.304685846046,-51.199745139811
LOGISTIC,NET_R,FULL486,5,PERCENTILE_100,669,0.48430493273543,-0.041906814835718,-28.035659125095,-0.5928251121076,-396.59999999998,0.83774939454328,33.297038471108,493,176,63,61,545,-0.03065555308371,0.11156186112764,-33.010885086844,826.69312705531,0.81464872944694,669,62,0.53217649168074,9,135,-0.070987743404511,0,False,True,-35.562753237188,-35.265983347675,-16.139851666507
LOGISTIC,NET_R,FULL486,5,PERCENTILE_150,909,0.49394939493949,-0.035204523513205,-32.000911873503,-0.50429042904287,-458.39999999997,0.85903538145833,36.615212852461,645,264,80,80,749,-0.023936736754318,0.11111696739523,-36.976137835252,830.30357205721,0.82398239823982,909,63,0.46809504749103,6,211,-0.059744872167078,0,False,True,-42.243330037331,-49.247966776275,-33.529033640274
LOGISTIC,NET_R,FULL486,5,PERCENTILE_200,1077,0.48375116063138,-0.048082588512686,-51.784947828163,-0.71364902506963,-768.59999999999,0.8122464599497,52.611559273858,759,318,86,100,891,-0.036704145849526,0.10951215307559,-56.760173789913,831.74726833798,0.82729805013928,1077,63,0.43221972956573,6,277,-0.068837603247397,0,False,True,-64.039530576387,-50.060684232732,-40.757288806576
LOGISTIC,NET_R,FULL486,5,PERCENTILE_300,1433,0.48988136775994,-0.037705544988411,-54.032045968394,-0.50411723656664,-722.39999999999,0.85057492898002,54.973996901636,970,463,119,134,1180,-0.026218295870919,0.16357176224987,-59.007271930143,830.96534473133,0.82344731332868,1433,63,0.37005495410775,10,430,-0.065492990177698,0,False,True,-70.49327395376,-53.258517242521,-48.223972456374
LOGISTIC,NET_R,SCALE_FREE,1,ABS_0,2000,0.4615,-0.14559082322062,-291.18164644124,-0.62270000000001,-1245.4,0.74938120951219,296.5850688705,972,1028,903,1063,34,-0.10038616084705,0.24200307655642,-296.12271507118,204.6995785,0.017,2000,62,0.35794608719526,9,580,-0.16941786734016,0,False,True,-381.59097118838,-312.95396453296,-248.61430888205
LOGISTIC,NET_R,SCALE_FREE,1,ABS_0.05,1792,0.46986607142857,-0.12645409446921,-226.60573728883,-0.52020089285715,-932.20000000002,0.77829354694931,232.30630257523,865,927,826,936,30,-0.081330671149838,0.22162360350263,-231.54680591877,202.75275167411,0.016741071428571,1792,62,0.39665478451403,10,505,-0.16561092641035,0,False,True,-307.46691187714,-259.9199091891,-229.45534726391
LOGISTIC,NET_R,SCALE_FREE,1,ABS_0.1,1603,0.46662507797879,-0.13172706669549,-211.15848791288,-0.53836556456644,-863.00000000001,0.769956348584,215.89751473774,763,840,733,841,29,-0.086835725418871,0.23197252073909,-216.09862164566,202.70200935745,0.01809107922645,1603,62,0.43447616866749,9,452,-0.17756265735323,0,False,True,-283.11930797931,-227.15380055304,-196.62341483044
LOGISTIC,NET_R,SCALE_FREE,1,ALL,2871,0.46290491118077,-0.14488404812315,-415.96210216156,-0.58575409265065,-1681.7,0.75075884587001,424.02965992351,1393,1478,1304,1519,48,-0.097961763047258,0.3224103196296,-420.9031707915,200.54639777081,0.016718913270637,2871,63,0.20785174412359,10,853,-0.1758686097595,0,False,True,-550.67598261445,-415.96210216156,-402.07981447253
LOGISTIC,NET_R,SCALE_FREE,1,FREQUENCY_100,603,0.47927031509121,-0.10937525738242,-65.9532802016,-0.40630182421224,-244.99999999998,0.80604877819945,72.549639835133,284,319,283,309,11,-0.067296542185438,0.1392902994621,-70.893413934378,207.82261525705,0.018242122719735,603,61,0.73413834633293,12,146,-0.2342226762657,0,False,True,-91.326745465381,-107.03002711117,-48.879813806179
LOGISTIC,NET_R,SCALE_FREE,1,FREQUENCY_150,817,0.46756425948592,-0.13521779549611,-110.47293892032,-0.51787025703792,-423.09999999998,0.76506553147854,114.25544400605,399,418,372,429,16,-0.091652328053464,0.1375656031699,-115.4130726531,206.50554100367,0.019583843329253,817,61,0.65021806631179,12,227,-0.22909281394106,0,False,True,-146.06592582096,-135.38735365647,-84.608224819227
LOGISTIC,NET_R,SCALE_FREE,1,FREQUENCY_200,1031,0.46653734238603,-0.13529379454402,-139.48790217488,-0.51852570320076,-534.59999999998,0.76507329097898,143.27040726061,489,542,471,542,18,-0.090977812362588,0.15068737461376,-144.42803590766,199.07777594568,0.017458777885548,1031,62,0.57789175271606,8,307,-0.2145142608871,0,False,True,-185.17767980394,-136.63432910944,-112.15641952622
LOGISTIC,NET_R,SCALE_FREE,1,FREQUENCY_300,1467,0.46557600545331,-0.13436873798613,-197.11893862565,-0.53796864349011,-789.19999999999,0.76623701524939,201.85796545052,700,767,670,772,25,-0.089861966336084,0.21853007686837,-202.05907235843,200.43086980232,0.017041581458759,1467,62,0.46316534060244,11,446,-0.18231206581373,0,False,True,-262.41037263627,-213.28820917118,-170.25849955744
LOGISTIC,NET_R,SCALE_FREE,1,PERCENTILE_100,585,0.48205128205128,-0.10523227004977,-61.560877979114,-0.36529914529912,-213.69999999999,0.81278482464567,73.561607913723,277,308,276,298,11,-0.062659388231494,0.14522191481537,-66.501011711892,208.06254188034,0.018803418803419,585,61,0.74955915129647,10,144,-0.23251238070481,1,False,True,-86.466013842804,-110.30197777925,-53.954302520029
LOGISTIC,NET_R,SCALE_FREE,1,PERCENTILE_150,817,0.47001223990208,-0.13022950284177,-106.39750382173,-0.49290085679312,-402.69999999998,0.77269462230311,110.18000890746,396,421,374,427,16,-0.086702118912389,0.14206633604587,-111.3376375545,205.13725336597,0.019583843329253,817,61,0.649287693243,13,223,-0.22122350522126,0,False,True,-141.95937649203,-130.99931377554,-79.592145205425
LOGISTIC,NET_R,SCALE_FREE,1,PERCENTILE_200,1008,0.46527777777778,-0.13732906845879,-138.42770100646,-0.54166666666665,-545.99999999998,0.76181899171034,142.21020609219,480,528,459,531,18,-0.093076165364371,0.1537743555007,-143.36783473923,199.40002480159,0.017857142857143,1008,62,0.58426849503678,8,302,-0.21880585881844,0,False,True,-183.03462732563,-133.57334546091,-117.21531633893
LOGISTIC,NET_R,SCALE_FREE,1,PERCENTILE_300,1409,0.46912704045422,-0.12771877346223,-179.95575180828,-0.49680624556422,-699.99999999999,0.77645885674253,184.69477863314,679,730,648,737,24,-0.083180828549303,0.19616193196285,-184.89588554106,200.24095315827,0.017033356990774,1409,62,0.47646954204497,9,423,-0.18871932526964,0,False,True,-242.70971619059,-211.71270568594,-154.03600828748
LOGISTIC,NET_R,SCALE_FREE,2,ABS_0,2213,0.4794396746498,-0.082215117714566,-181.94205550234,-0.51089019430635,-1130.6,0.83959921497462,190.35218152494,1157,1056,931,1022,260,-0.051657730254135,0.14575991258355,-186.90146979333,382.66618255761,0.11748757342973,2213,63,0.33779068646195,11,693,-0.12533049549338,0,False,True,-249.56555395227,-193.63488053793,-162.40558722391
LOGISTIC,NET_R,SCALE_FREE,2,ABS_0.05,1972,0.48174442190669,-0.08139538106595,-160.51169146205,-0.52317444219065,-1031.7,0.84137483304149,166.12654608938,1036,936,832,913,227,-0.050895570114457,0.14034637096663,-165.47110575304,381.31438336714,0.11511156186613,1972,63,0.37612748880312,13,610,-0.13766113731299,0,False,True,-220.6573186584,-168.41199674004,-151.26332200521
LOGISTIC,NET_R,SCALE_FREE,2,ABS_0.1,1737,0.48877374784111,-0.068682839498065,-119.30209220814,-0.41796200345421,-725.99999999997,0.8649257643475,124.04850454516,911,826,749,799,189,-0.038167829297222,0.11903740870355,-124.26150649913,377.16057455383,0.10880829015544,1737,63,0.41719422627232,13,523,-0.12872318216206,0,False,True,-172.306664927,-153.68769131548,-117.88426597992
LOGISTIC,NET_R,SCALE_FREE,2,ALL,2897,0.48291335864688,-0.077734437426761,-225.19666522533,-0.45847428374179,-1328.2,0.84765330851828,234.0554236665,1507,1390,1226,1328,343,-0.046001410890391,0.14297056360291,-230.15607951632,383.09735312392,0.11839834311357,2897,63,0.23222238229082,9,862,-0.11413747534897,0,False,True,-317.12724310119,-225.19666522533,-222.92303791448
LOGISTIC,NET_R,SCALE_FREE,2,FREQUENCY_100,572,0.48426573426573,-0.074316757454077,-42.509185263732,-0.37867132867133,-216.6,0.8554695810037,46.904957579777,279,293,247,266,59,-0.045187191596177,0.10370247003321,-47.468599554723,367.14458216783,0.10314685314685,572,61,0.73167735690232,7,158,-0.12648701791694,0,False,True,-59.171296934451,-51.509532315635,-32.482707717472
LOGISTIC,NET_R,SCALE_FREE,2,FREQUENCY_150,816,0.49142156862745,-0.066776768872389,-54.489843399869,-0.28982843137253,-236.49999999998,0.86834080541367,58.220189530927,426,390,352,374,90,-0.037232002727903,0.08231384914647,-59.44925769086,379.67773284314,0.11029411764706,816,61,0.63675954186727,8,251,-0.11859344070947,0,False,True,-78.59837257377,-91.796914104694,-46.653776773331
LOGISTIC,NET_R,SCALE_FREE,2,FREQUENCY_200,1054,0.4753320683112,-0.096305351354106,-101.50584032723,-0.58320683111951,-614.69999999997,0.81500417250599,104.20761502971,539,515,437,494,123,-0.066432655095437,0.13623310203771,-106.46525461822,387.04686527514,0.11669829222011,1054,63,0.56603894303455,11,320,-0.13076928524566,0,False,True,-132.99166218386,-91.270312137196,-72.480572002773
LOGISTIC,NET_R,SCALE_FREE,2,FREQUENCY_300,1501,0.48767488341106,-0.07088523506772,-106.39873783665,-0.42924716855427,-644.29999999996,0.86081646341198,110.33373116917,784,717,646,691,164,-0.040566586724776,0.12860881290022,-111.35815212764,381.07802931379,0.10926049300466,1501,63,0.46203915587277,13,453,-0.13017691980781,0,False,True,-151.90702899941,-111.14336126832,-104.86217551822
LOGISTIC,NET_R,SCALE_FREE,2,PERCENTILE_100,520,0.48461538461538,-0.075709079035311,-39.368721098362,-0.30019230769232,-156.10000000001,0.85265146129968,42.809947959861,254,266,223,241,56,-0.046354177992773,0.12779287096851,-44.327751200844,364.69973076923,0.10769230769231,520,61,0.76658596759531,7,122,-0.11746218978385,0,False,True,-54.633269640482,-50.849957981991,-31.858926493036
LOGISTIC,NET_R,SCALE_FREE,2,PERCENTILE_150,748,0.48529411764706,-0.079367198953042,-59.366664816876,-0.35387700534757,-264.69999999998,0.8455628217343,63.097010947933,381,367,317,349,82,-0.050134376272762,0.10191854814468,-64.326079107867,377.94654144385,0.1096256684492,748,62,0.6602984040748,8,191,-0.15194052525501,0,False,True,-81.232816181725,-85.263977716495,-48.204622756242
LOGISTIC,NET_R,SCALE_FREE,2,PERCENTILE_200,981,0.48012232415902,-0.090619277757129,-88.897511479744,-0.54933741080528,-538.89999999997,0.82562261244982,91.59928618223,492,489,411,460,110,-0.060797582778107,0.10858666321511,-93.856925770735,382.39945463812,0.11213047910296,981,62,0.58701034948201,9,271,-0.1331047725178,0,False,True,-118.15259425416,-103.04843587414,-63.9903120584
LOGISTIC,NET_R,SCALE_FREE,2,PERCENTILE_300,1414,0.48656294200849,-0.072389813725851,-102.35919660835,-0.47043847241865,-665.19999999997,0.85796789280241,106.03394428381,733,681,608,651,155,-0.042059884931716,0.13533115991825,-107.31861089934,380.11900282885,0.10961810466761,1414,63,0.48015390168301,12,431,-0.13501372539189,0,False,True,-145.24571592326,-114.79756830864,-109.13218984488
LOGISTIC,NET_R,SCALE_FREE,3,ABS_0,2367,0.48119983100972,-0.058225194564635,-137.81903553449,-0.55627376425856,-1316.7,0.86860796673206,143.82864205601,1285,1082,821,875,671,-0.035130601330594,0.10172813279983,-142.78519428174,544.24016265315,0.28348119983101,2367,63,0.31248100132307,10,736,-0.095659897138491,0,False,True,-192.48393771947,-156.36176059766,-134.29517267012
LOGISTIC,NET_R,SCALE_FREE,3,ABS_0.05,2097,0.48497854077253,-0.050657056578127,-106.22784764433,-0.52327134000953,-1097.3,0.88443997919585,111.06415360465,1152,945,731,767,599,-0.027633436688974,0.088521919873526,-111.19400639159,544.27783404864,0.28564616118264,2097,63,0.349575057201,10,671,-0.087280096366059,1,False,True,-154.50837855189,-135.03503756247,-89.244899697386
LOGISTIC,NET_R,SCALE_FREE,3,ABS_0.1,1832,0.49126637554585,-0.040332160820072,-73.888518622372,-0.41015283842796,-751.40000000003,0.9070510099168,86.169462608851,1017,815,644,664,524,-0.017401774050172,0.082415555727707,-78.854677369625,545.3412669214,0.28602620087336,1832,63,0.38946249531513,10,586,-0.070866542410611,1,False,True,-115.89698718483,-89.51188026583,-82.26669930512
LOGISTIC,NET_R,SCALE_FREE,3,ALL,2902,0.47656788421778,-0.066514472268824,-193.02499852413,-0.58656099241903,-1702.2,0.85231905751309,203.38756290009,1570,1332,1002,1083,817,-0.042627607547399,0.14615090115899,-197.99115727138,600.58162198484,0.2815299793246,2902,63,0.23957557828161,13,865,-0.10725578954321,0,False,True,-262.34467994571,-193.02499852413,-178.28320559546
LOGISTIC,NET_R,SCALE_FREE,3,FREQUENCY_100,581,0.50086058519793,-0.029150036681824,-16.93617131214,-0.24148020654051,-140.30000000004,0.93354579417903,30.690648813441,326,255,214,213,154,-0.0077312661802771,0.14968469442189,-21.901250775804,532.37988468158,0.26506024096386,581,62,0.68976925176219,7,144,-0.079563838852452,1,False,True,-29.380476973539,-40.167641112198,-9.5849906730953
LOGISTIC,NET_R,SCALE_FREE,3,FREQUENCY_150,819,0.47985347985348,-0.059619833133915,-48.828643336677,-0.46800976800981,-383.30000000003,0.86652303914342,56.700943924884,467,352,285,306,228,-0.037320827838354,0.14509416341834,-53.793722800341,539.27087667888,0.27838827838828,819,62,0.60951633693694,13,229,-0.15278084330566,1,False,True,-67.091528673742,-58.460898152479,-41.184348036933
LOGISTIC,NET_R,SCALE_FREE,3,FREQUENCY_200,1011,0.48565776458952,-0.058656116391608,-59.301333671916,-0.53481701285859,-540.70000000004,0.86773496637485,62.187878468134,574,437,346,376,289,-0.036354874117408,0.14704866182807,-64.267492419169,543.79490108803,0.28585558852621,1011,62,0.55308719649789,10,301,-0.11138709486871,1,False,True,-81.847889611133,-47.639018991497,-48.045091712644
LOGISTIC,NET_R,SCALE_FREE,3,FREQUENCY_300,1433,0.493370551291,-0.039298436103191,-56.314658935873,-0.42184228890443,-604.50000000005,0.90934398404891,59.966863613118,802,631,504,521,408,-0.016748226084371,0.090319841322372,-61.280817683126,544.96803210049,0.28471737613398,1433,63,0.4590367083297,8,460,-0.081192039597262,1,False,True,-88.629109892842,-65.721828667102,-57.381349748108
LOGISTIC,NET_R,SCALE_FREE,3,PERCENTILE_100,563,0.49200710479574,-0.048517066141518,-27.315108237675,-0.39982238010666,-225.10000000005,0.89174708198994,35.210231935395,313,250,201,211,151,-0.026866881167188,0.11784512121506,-32.280187701338,534.07255950266,0.26820603907638,563,62,0.70191833321119,9,144,-0.1072686154807,1,False,True,-39.504162378222,-36.313373374972,-13.264004101639
LOGISTIC,NET_R,SCALE_FREE,3,PERCENTILE_150,806,0.48263027295285,-0.056495598718358,-45.535452566997,-0.44416873449135,-358.00000000003,0.87334287417211,53.407753155204,455,351,282,301,223,-0.034300926156668,0.14518949676759,-50.500532030661,537.74270099256,0.27667493796526,806,62,0.61290869223511,13,225,-0.15119070338949,1,False,True,-63.42435865172,-61.911110175696,-36.985023922894
LOGISTIC,NET_R,SCALE_FREE,3,PERCENTILE_200,1007,0.48857994041708,-0.053267969063984,-53.640844847432,-0.47348560079448,-476.80000000004,0.87956992985527,56.527389643651,571,436,349,374,284,-0.030910358318411,0.12165023502328,-58.607003594685,541.5736266137,0.28202581926514,1007,62,0.55488674215406,10,287,-0.10068903803874,1,False,True,-76.154958868224,-45.580172738176,-50.309487574023
LOGISTIC,NET_R,SCALE_FREE,3,PERCENTILE_300,1373,0.49162418062637,-0.043698826586357,-59.998488903068,-0.42592862345233,-584.80000000004,0.89979004532283,61.79387803623,774,599,480,503,390,-0.021149240734094,0.093418476933348,-64.964647650321,544.5581405681,0.28404952658412,1373,63,0.47086573746614,8,435,-0.086210633239658,1,False,True,-90.959070278225,-59.297989464266,-54.211089661029
LOGISTIC,NET_R,SCALE_FREE,4,ABS_0,2477,0.49051271699637,-0.044941854184489,-111.32097281498,-0.67404117884541,-1669.6000000001,0.8633969672213,117.90120047579,1282,1195,446,487,1544,-0.029283457349061,0.11851408603152,-116.29614568063,816.31296528058,0.62333467904723,2477,63,0.26389643121498,12,751,-0.072247831025105,0,False,True,-150.10682177633,-111.27650109503,-115.28306875632
LOGISTIC,NET_R,SCALE_FREE,4,ABS_0.05,2144,0.48507462686567,-0.049739665040067,-106.6418418459,-0.76026119402988,-1630.0000000001,0.85050134125638,110.42833187535,1109,1035,390,425,1329,-0.034151861107769,0.10081755668514,-111.61701471156,826.32283815299,0.61986940298507,2144,63,0.30093212176122,12,660,-0.077913006593385,0,False,True,-140.06209347675,-118.78997434211,-104.63791714073
LOGISTIC,NET_R,SCALE_FREE,4,ABS_0.1,1825,0.48054794520548,-0.055204312217568,-100.74786979706,-0.81671232876717,-1490.5000000001,0.83602555379733,105.68031976427,948,877,332,366,1127,-0.039747622767815,0.11253366228802,-105.72304266271,839.77397753425,0.61753424657534,1825,63,0.34042402087206,11,577,-0.089441377716087,1,False,True,-128.95632804286,-99.11891013077,-89.889127566168
LOGISTIC,NET_R,SCALE_FREE,4,ALL,2909,0.4874527328979,-0.047175131194748,-137.23245664552,-0.6419044345136,-1867.3000000001,0.85808739446721,143.06929980041,1490,1419,526,580,1803,-0.031178142548209,0.11910750151845,-142.20762951117,982.02172224132,0.61980061876934,2909,63,0.21623720252411,12,867,-0.075193791233739,0,False,True,-183.7676966183,-137.23245664552,-134.33762715539
LOGISTIC,NET_R,SCALE_FREE,4,FREQUENCY_100,550,0.53090909090909,-0.012623601999112,-6.9429810995119,0.082909090909046,45.599999999975,0.95924611074644,13.722258854072,280,270,107,106,337,0.0023769850833891,0.14426584129733,-11.917208189628,740.62079090909,0.61272727272727,550,62,0.6126099065866,8,148,-0.022246565342766,0,False,True,-15.193303994888,-36.197561292448,-5.2961780413735
LOGISTIC,NET_R,SCALE_FREE,4,FREQUENCY_150,746,0.50134048257373,-0.046604363677538,-34.766855303444,-0.69396782841827,-517.70000000003,0.85939254214152,35.429912233343,400,346,139,160,447,-0.031575882184513,0.19673897950815,-39.741082393559,732.89319168901,0.59919571045576,746,62,0.54514446885528,6,223,-0.090782713019254,1,False,True,-45.97810249724,-29.721315891823,-8.2202428254339
