family,month,geometry,variant,scope,direction,feature,importance,kind
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma20_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma20_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma20_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema50_sma_gap_atr,2.8153998851776,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma50_value,2.7075899839401,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma50_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma50_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma50_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_sma50_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi7_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi7_centered,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi7_slope1,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi7_slope3,13.852599978447,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi7_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_centered,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_slope1,14.316450119019,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_slope3,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi21_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi21_centered,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi21_slope1,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi21_slope3,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi21_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_atr,10.403300285339,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_signal_atr,6.0981701612473,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_hist_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_hist_slope1_atr,3.1993399858475,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_hist_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_stoch14_k,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_stoch14_d,4.7388999462128,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_stoch14_k_minus_d,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_williams14_r,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_cci20,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_adx14,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_plus_di14,2.3419799804688,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_minus_di14,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_di_balance,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_adx14_slope3,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc1_pct,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc3_pct,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc5_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc5_pct,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc10_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc10_pct,5.0473899841309,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc20_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_roc20_pct,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range5_width_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range5_position,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range5_high_distance_atr,13.224359989166,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range5_low_distance_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range5_signed_efficiency,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol5,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol5_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range20_width_atr,21.14066028595,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range20_position,4.0064401626587,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range20_high_distance_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range20_low_distance_atr,4.0785398483276,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range20_signed_efficiency,7.4465599060059,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol20,21.626300096512,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol20_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range60_width_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range60_position,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range60_high_distance_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range60_low_distance_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_range60_signed_efficiency,2.1187500953674,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol60,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_realized_vol60_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_bb20_width_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_bb20_price_z,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_bb20_position,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_consecutive_signed_bars,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema5_20_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema10_20_gap_atr,8.6945798397064,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema20_50_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema_alignment,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema_alignment_x_rsi14,4.1999599933624,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema20_gap_x_rsi14,1.6923600435257,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_rsi14_x_adx14,3.2044401168823,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_macd_hist_x_atr_expansion,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_ema20_slope_x_adx,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_body_x_tick_activity,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_ema20_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_ema20_50_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_rsi14_centered,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_macd_hist_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_di_balance,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_roc5_atr,13.893929958344,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m5_shock_x_range20_signed_efficiency,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr7,29.320600271225,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr14,12.861100196838,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr28,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr14_price,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr7_atr28,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr14_pct64,5.851930141449,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr14_z64,2.375580072403,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_atr14_change3,7.2498598098755,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_spread_atr,2.4236400127411,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_tick_volume,2.5900299549103,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_tick_volume_rel20,3.6885299682617,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_tick_volume_pct64,6.1180000305176,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_body_atr,2.365669965744,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_upper_wick_atr,3.0965900421143,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_lower_wick_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_bar_range_atr,1.9148099422455,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_bar_close_location,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_slope3_atr,5.3750400543213,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_accel_atr,3.8298499584198,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema5_sma_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma5_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma5_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma5_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma5_slope3_atr,6.4250599145889,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma5_gap_pct64,5.1811201572418,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema10_sma_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma10_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma10_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma10_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma10_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma10_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_value,3.3945199251175,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema20_sma_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma20_value,7.3523800373077,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma20_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma20_slope1_atr,17.398280024529,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma20_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma20_gap_pct64,10.877050161362,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_value,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_ema50_sma_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma50_value,24.156099915504,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma50_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202503,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m15_sma50_slope1_atr,0,SPLIT_GAIN
