family,target,variant,geometry,month,all_converged,clusters,cost_04_total_r,days,entry_rejections,expectancy_pips,expectancy_r,gross_expectancy_r,long,longest_loss_streak,max_day_profit_share,maxdd_r,mean_hold_seconds,neighbor_high,neighbor_high_total_r,neighbor_low,neighbor_low_total_r,overlap_skips,pf,policy,predicted_ev,short,sl,target_count,threshold,threshold_signals,timeout,timeout_rate,top5_removed_total_r,total_pips,total_r,tp,trades,train_count_per_month,train_cutoff_quantile,win_rate
EXTRA_TREES,NET_R,FULL486,2,202502,True,26,4.2324733742505,13,1,1.8192307692307,0.19169431118118,0.22060118489119,0,3,0.3384315142933,4.372891199249,271.38934615385,0.10580802749177,1.7848291844157,0.016013851748494,-2.258176109969,0,1.4715506259358,ABS_0.05,0.085075401550213,26,10,0,0.05,27,0,0,0.083531560865604,47.299999999997,4.9840520907107,16,26,31.20652173913,0.94969512195122,0.61538461538462
EXTRA_TREES,NET_R,FULL486,2,202502,True,7,2.5761755742545,5,0,3.3571428571427,0.39574723489568,0.423469387755,0,2,0.40111077485748,2.0912305516273,233.05171428571,0.10671583168847,1.7848291844157,0.045134019212857,5.3190395863823,0,2.3246892563396,ABS_0.1,0.11841401969684,7,2,0,0.1,7,0,0,-2.0912305516273,23.499999999999,2.7702306442698,5,7,1.8913043478261,0.9969512195122,0.71428571428571
EXTRA_TREES,NET_R,FULL486,2,202502,True,930,-119.2567022257,20,29,-0.4507526881721,-0.092910229149105,-0.057587445152297,340,9,0.45012261609074,96.847437712205,374.79921827957,-0.17783145173716,-88.830629307756,-0.29370272258837,-86.406513108668,0,0.82154301859219,ALL,-0.092259805430119,590,434,0,-0.29370272258837,959,105,0.11290322580645,-91.329822569144,-419.20000000005,-86.406513108668,391,930,594.8152173913,0,0.47849462365591
EXTRA_TREES,NET_R,FULL486,2,202502,True,99,-0.3520469596712,19,1,0.061616161616192,0.027004546254873,0.057565122405414,2,8,0.29008438382109,8.3299667199608,387.80101010101,0.010194819856203,-1.9840531127787,-0.033771102257225,6.2091249829842,0,1.0576467776895,PERCENTILE_100,0.030723546005186,97,42,100,-0.01504486518042,100,8,0.080808080808081,-2.2426096622391,6.100000000003,2.6734500792324,49,99,100.23913043478,0.83841463414634,0.52525252525253
EXTRA_TREES,NET_R,FULL486,2,202502,True,99,-0.3520469596712,19,1,0.061616161616192,0.027004546254873,0.057565122405414,2,8,0.29008438382109,8.3299667199608,387.80101010101,0.012569032024639,-1.6638945888846,-0.032446954164282,7.2806090544682,0,1.0576467776895,FREQUENCY_100,0.030723546005186,97,42,100,-0.014486782670459,100,8,0.080808080808081,-2.2426096622391,6.100000000003,2.6734500792324,49,99,97.402173913043,0.84298780487805,0.52525252525253
EXTRA_TREES,NET_R,FULL486,2,202502,True,156,-5.8885286188898,20,1,0.033333333333314,-0.0075365116887237,0.022673954948769,4,6,0.31085019281258,13.021140125697,393.05205769231,-0.027275167839181,3.302524498458,-0.058955997176482,-4.4001282423191,0,0.98443980952868,PERCENTILE_150,0.0083393778471791,152,67,150,-0.042165109051922,157,15,0.096153846153846,-6.0975113734618,5.199999999997,-1.1756958234409,74,156,149.41304347826,0.75762195121951,0.50641025641026
EXTRA_TREES,NET_R,FULL486,2,202502,True,164,-10.701943575009,20,1,-0.19268292682929,-0.03488609599041,-0.0045164384746707,4,7,0.33712285487616,17.35293337665,383.98318902439,-0.029507175987688,6.8280478971618,-0.060058168463192,-7.8470121571746,0,0.93024889230145,FREQUENCY_150,0.0058348809833764,160,73,150,-0.044601804451559,165,15,0.091463414634146,-10.643135292448,-31.600000000003,-5.7213197424273,76,164,154.14130434783,0.75,0.49390243902439
EXTRA_TREES,NET_R,FULL486,2,202502,True,229,-16.174556125848,20,4,-0.18689956331879,-0.039061041671058,-0.0074908338842664,23,6,0.37487524383694,18.349660908312,372.72879039301,-0.054455593016093,-3.9101929432078,-0.07430303262631,-13.531166982946,0,0.92198608809605,PERCENTILE_200,-0.011262717910728,206,103,200,-0.064252424548801,233,21,0.091703056768559,-13.866794092693,-42.800000000002,-8.9449785426724,105,229,199.53260869565,0.67682926829268,0.50218340611354
EXTRA_TREES,NET_R,FULL486,2,202502,True,222,-18.169531958647,20,3,-0.26756756756758,-0.050272397058333,-0.018700055564203,20,8,0.41632182230244,19.377336430796,374.40771621622,-0.050540154314864,-2.6341496638523,-0.071600252101397,-11.030629891195,0,0.90076855342016,FREQUENCY_200,-0.0096242704739506,202,101,200,-0.062417665559149,225,20,0.09009009009009,-16.082287696971,-59.400000000002,-11.16047214695,101,222,192.91304347826,0.6875,0.4954954954955
EXTRA_TREES,NET_R,FULL486,2,202502,True,364,-46.844925580277,20,5,-0.50659340659352,-0.096522741655379,-0.064350632815492,76,8,0.45301835302064,46.166124743697,398.93164835165,-0.082999432707209,-22.146087825952,-0.10090298348884,-32.944022237271,0,0.81401593652498,PERCENTILE_300,-0.03645165055889,288,170,300,-0.091475896429124,369,44,0.12087912087912,-40.056093512579,-184.40000000004,-35.134277962558,150,364,297.88043478261,0.51676829268293,0.47252747252747
EXTRA_TREES,NET_R,FULL486,2,202502,True,376,-45.502241463507,20,5,-0.44521276595757,-0.088910695580757,-0.056804791524529,79,8,0.48415564535994,44.462268319504,401.60539361702,-0.084513291620207,-22.66668313461,-0.10358601499266,-30.839548951931,0,0.8270184787204,FREQUENCY_300,-0.038236275582013,297,174,300,-0.09350233499469,381,47,0.125,-38.352237088386,-167.40000000005,-33.430421538365,155,376,308.28260869565,0.5,0.47872340425532
EXTRA_TREES,NET_R,FULL486,2,202503,True,224,-7.3028822491854,21,0,-0.2071428571428,-0.0045855278457063,0.023431097206737,157,6,0.14944322089719,22.907316983636,430.03870982143,0.03084246754931,5.0658736310026,-0.020847159588758,-25.557883841116,0,0.99001355725681,ABS_0,0.027567091513337,67,93,0,0,224,31,0.13839285714286,-5.9516678143351,-46.399999999987,-1.0271582374382,100,224,95.598837209302,0.88235294117647,0.51785714285714
EXTRA_TREES,NET_R,FULL486,2,202503,True,32,2.0867592224978,12,0,0.81875000000006,0.094992538703153,0.12477385170325,10,3,0.23877049006621,2.4134697357206,525.29771875,0.16509488402602,0,0.016159874465645,3.3195887920046,0,1.247683994667,ABS_0.05,0.074616735962989,22,11,0,0.05,32,7,0.21875,-1.8546447073467,26.200000000002,3.0397612385009,14,32,30.854651162791,0.96222910216718,0.5625
EXTRA_TREES,NET_R,FULL486,2,202503,True,5,0.47234009751572,5,0,1.1399999999998,0.13308226209587,0.1716965046886,0,1,0.33573561083105,1.2540621699697,303.1732,0.16509488402602,0,0.034735433022435,5.5576859675449,0,1.299167292906,ABS_0.1,0.11954514627942,5,2,0,0.1,5,0,0,-1.1102230246252e-16,5.699999999999,0.66541131047936,3,5,7.5872093023256,0.99071207430341,0.6
EXTRA_TREES,NET_R,FULL486,2,202503,True,1105,-157.39686612211,21,21,-0.63076923076923,-0.10784385376861,-0.073247104711775,746,8,0.53175176607692,121.2978589009,555.02941085973,-0.1712415826492,-116.46631648477,-0.23385339243543,-119.16745841431,0,0.79274112786813,ALL,-0.041630400617174,359,506,0,-0.23385339243543,1126,150,0.13574660633484,-124.09700680843,-697,-119.16745841431,449,1105,788.56395348837,0,0.46696832579186
EXTRA_TREES,NET_R,FULL486,2,202503,True,253,-19.135611264699,21,0,-0.51462450592881,-0.047921040834822,-0.020207254536447,180,6,0.20947551953119,30.719381380581,432.71839130435,0.028370459503204,4.5649349576613,-0.021830361159916,-25.195046443198,0,0.90015007486778,PERCENTILE_100,0.024247688989156,73,110,100,-0.0029476507858687,253,36,0.14229249011858,-17.05117089512,-130.19999999999,-12.12402333121,107,253,99.645348837209,0.87739938080495,0.4901185770751
EXTRA_TREES,NET_R,FULL486,2,202503,True,258,-20.492245880022,21,0,-0.55038759689918,-0.051646560267379,-0.023865810922271,183,6,0.21008308070669,29.817040582304,429.73115891473,0.025982718593727,7.2055732866702,-0.022742620438757,-24.42312437388,0,0.893018922593,FREQUENCY_100,0.023715564869022,75,113,100,-0.0037107033339178,258,36,0.13953488372093,-18.251960112894,-141.99999999999,-13.324812548984,109,258,101.66860465116,0.8749226006192,0.48837209302326
EXTRA_TREES,NET_R,FULL486,2,202503,True,425,-43.885133101138,21,3,-0.6724705882353,-0.074376702124258,-0.045494267539958,320,10,0.18706207583475,46.450699044538,827.88096705882,-0.0070934869056643,-19.146459712092,-0.035733943626237,-31.600756981711,0,0.85025394766936,PERCENTILE_150,0.0087914122608976,105,189,150,-0.024708446609903,428,61,0.14352941176471,-36.538464128403,-285.8,-31.61009840281,175,425,148.70930232558,0.81609907120743,0.48235294117647
EXTRA_TREES,NET_R,FULL486,2,202503,True,435,-44.182492352993,21,3,-0.64620689655174,-0.0726216093162,-0.043674270694485,328,10,0.16888921907355,46.514771185022,819.32225747126,-0.0089734392677933,-19.118084658818,-0.037281617162979,-30.802650591632,0,0.85345232803942,FREQUENCY_150,0.0080111991268015,107,193,150,-0.025562264484821,438,63,0.1448275862069,-36.51876577814,-281.10000000001,-31.590400052547,179,435,151.74418604651,0.81238390092879,0.48275862068966
EXTRA_TREES,NET_R,FULL486,2,202503,True,558,-48.919153822835,21,5,-0.49659498207882,-0.057979825675641,-0.028290916901756,419,7,0.17236884853493,47.56011833138,723.89428673835,-0.027228072198058,-28.748472875972,-0.050753008771942,-44.997058822003,0,0.88125020316877,PERCENTILE_200,-0.00097158501929655,139,244,200,-0.039625131144633,563,79,0.1415770609319,-37.282291121131,-277.09999999998,-32.352742727007,235,558,197.77325581395,0.75479876160991,0.4910394265233
EXTRA_TREES,NET_R,FULL486,2,202503,True,569,-49.65401615364,21,5,-0.49173989455181,-0.057390288869782,-0.027515171494151,426,7,0.20390995255937,50.729346482981,719.19346221441,-0.028303885823446,-26.622601843582,-0.051462026870633,-47.286144616658,0,0.88248356838546,FREQUENCY_200,-0.0017270141216296,143,249,200,-0.040798865451549,574,80,0.14059753954306,-37.584622761029,-279.79999999998,-32.655074366906,240,569,201.81976744186,0.74984520123839,0.4920913884007
EXTRA_TREES,NET_R,FULL486,2,202503,True,745,-74.231890825682,21,9,-0.48939597315434,-0.068608109041691,-0.037576096169715,554,8,0.19105229953621,59.134860899729,640.7030295302,-0.054268450180922,-47.316089405127,-0.073211119467996,-59.097867946247,0,0.86093961808438,PERCENTILE_300,-0.013646808549994,191,326,300,-0.063652965236573,754,110,0.14765100671141,-56.042589630183,-364.59999999998,-51.11304123606,309,745,295.9011627907,0.6328173374613,0.48322147651007
EXTRA_TREES,NET_R,FULL486,2,202503,True,754,-76.302036202348,21,9,-0.50848806366045,-0.070061005992806,-0.03892567749974,559,7,0.21656037192673,58.662375616896,637.6548806366,-0.056153421476982,-45.037541550764,-0.074679036698039,-59.519961576709,0,0.85812367748731,FREQUENCY_300,-0.014250290500455,195,330,300,-0.064571835106936,763,112,0.14854111405836,-57.755546912699,-383.39999999998,-52.825998518576,312,754,301.97093023256,0.62476780185759,0.48275862068966
EXTRA_TREES,NET_R,FULL486,2,202504,True,52,-0.40658393059838,17,2,0.6769230769231,0.013628909102718,0.035076739947712,2,9,0.23883989471212,7.9703396654471,382.8175,0.096692521699923,3.7069722447235,-0.02221459585526,6.0822756877292,0,1.0288845286857,ABS_0,0.053943436611686,50,22,0,0,54,6,0.11538461538462,-4.2373692065273,35.200000000001,0.70870327334131,24,52,64.5703125,0.93031740240788,0.51923076923077
EXTRA_TREES,NET_R,FULL486,2,202504,True,21,0.085449786963457,12,2,1.0380952380951,0.02609084024513,0.04811264301581,0,5,0.41166216820962,4.7899181797044,346.53761904762,0.22078910886978,0.97802197802198,-0.0089062762902032,5.2212736159249,0,1.0547440456855,ABS_0.05,0.10306604830216,21,9,0,0.05,23,2,0.095238095238095,-4.3761895936018,21.799999999997,0.54790764514773,10,21,32.28515625,0.964976286027,0.52380952380952
EXTRA_TREES,NET_R,FULL486,2,202504,True,8,3.6423175320274,6,2,6.2250000000003,0.47317545215903,0.49106121281463,0,1,0.4017537032331,1.0657894736846,281.080625,0.22078910886978,0.97802197802198,0.0002341116334614,0.70870327334131,0,2.79465297613,ABS_0.1,0.15439941234536,8,2,0,0.1,10,0,0,-1.1355835240276,49.800000000002,3.7854036172722,6,8,17.671875,0.98102882159796,0.75
EXTRA_TREES,NET_R,FULL486,2,202504,True,862,-111.55314709387,22,41,-0.82030162412993,-0.10522293044412,-0.081033857299073,565,7,0.42162514567972,99.939864752881,365.13182598608,-0.16133345621692,-90.702166042834,-0.23139269233429,-90.702166042834,0,0.80170774450592,ALL,-0.055669038675096,297,417,0,-0.23139269233429,903,86,0.099767981438515,-95.660880819569,-707.1,-90.702166042834,359,862,905.34375,0,0.46171693735499
EXTRA_TREES,NET_R,FULL486,2,202504,True,107,7.85644467698,19,2,1.6532710280374,0.093373759781295,0.1133228029553,37,6,0.18155976157488,7.1525087716163,377.90013084112,0.0092769437152205,-0.26044618113852,-0.034294108690226,-9.714181039626,0,1.2200120200292,PERCENTILE_100,0.020894027940483,70,41,100,-0.019226915952355,109,12,0.11214953271028,5.0357439598448,176.9,9.9909922965985,54,107,99.9140625,0.89237504560379,0.55140186915888
EXTRA_TREES,NET_R,FULL486,2,202504,True,86,5.9636435575293,19,2,1.7406976744187,0.089576616755392,0.10980854098137,23,10,0.2324419107872,8.2268448886191,378.38929069767,0.027549700215853,-0.73935753535793,-0.030787543832501,-5.3819041846821,0,1.2115824212597,FREQUENCY_100,0.029821684842752,63,33,100,-0.012507477583575,88,10,0.11627906976744,2.7495654064543,149.70000000001,7.7035890409637,43,86,87,0.90623859905144,0.54651162790698
EXTRA_TREES,NET_R,FULL486,2,202504,True,195,-20.543150254458,21,2,-0.39692307692315,-0.084862654201413,-0.064375819918426,92,9,0.3091022742693,29.515398202267,353.39176410256,-0.020260030999647,8.2052698199781,-0.046776656356578,-24.968449384273,0,0.83603100209856,PERCENTILE_150,-0.0015087072274455,103,93,150,-0.035383676768372,197,19,0.097435897435897,-21.503465906029,-77.400000000015,-16.548217569276,83,195,149.87109375,0.83874498358263,0.46666666666667
EXTRA_TREES,NET_R,FULL486,2,202504,True,181,-12.393980503908,21,2,-0.018784530386823,-0.048043273015319,-0.027611515622309,84,9,0.27055625416718,23.068558617445,358.90909392265,-0.018488343347658,8.0359079372734,-0.04541408512911,-19.545632292903,0,0.90350855266952,FREQUENCY_150,0.0010628615437444,97,83,150,-0.034123520333086,183,18,0.099447513812155,-13.651080752526,-3.4000000000149,-8.6958324157728,80,181,145.453125,0.84348777818314,0.48618784530387
EXTRA_TREES,NET_R,FULL486,2,202504,True,298,-33.18706427948,22,3,-0.77147651006712,-0.09021419161254,-0.069062395710047,172,10,0.21700307386692,41.537566657807,363.46616107383,-0.036117470610904,-15.837925982221,-0.054950658823825,-34.559946997722,0,0.8266826514578,PERCENTILE_200,-0.015503583869641,126,142,200,-0.047332283834566,301,30,0.1006711409396,-31.840766357286,-229.9,-26.883829100537,126,298,199.828125,0.78511492156147,0.46644295302013
EXTRA_TREES,NET_R,FULL486,2,202504,True,310,-35.794285906519,22,3,-0.83032258064516,-0.094311951300231,-0.073158464192335,180,10,0.20332011409751,41.964598882064,364.92644516129,-0.037049209451244,-17.050885543259,-0.055408784351866,-36.330238179738,0,0.81992214209572,FREQUENCY_200,-0.016754015792525,130,149,200,-0.048045668631756,313,30,0.096774193548387,-34.194309207657,-257.4,-29.236704903071,131,310,203.56640625,0.78110178766873,0.46451612903226
EXTRA_TREES,NET_R,FULL486,2,202504,True,475,-46.94021258656,22,10,-0.81242105263157,-0.07723363072849,-0.055645761274749,310,8,0.24722394047569,49.903233570197,367.70034526316,-0.055891483328346,-36.385649435149,-0.070535706489247,-34.414057364164,0,0.85001774310107,PERCENTILE_300,-0.030496961628815,165,223,300,-0.063585824263309,485,49,0.10315789473684,-41.643578900619,-385.89999999999,-36.685974596033,203,475,298.72265625,0.67785479751915,0.47578947368421
EXTRA_TREES,NET_R,FULL486,2,202504,True,459,-43.736280533396,22,10,-0.74662309368191,-0.073760500907434,-0.052234987580889,297,8,0.2554750264608,46.959065865555,370.50021568627,-0.054499673059763,-35.467794479535,-0.069022921416444,-36.76877279569,0,0.85590490777411,FREQUENCY_300,-0.029371405987028,162,214,300,-0.061894935617666,469,49,0.10675381263617,-38.813674221098,-342.7,-33.856069916512,196,459,289.88671875,0.68734038672018,0.47712418300654
EXTRA_TREES,NET_R,FULL486,3,202502,True,164,-12.891711109071,20,1,-0.50121951219524,-0.055263388069355,-0.031918781571201,84,8,0.37838756359343,18.335302258002,522.27225609756,0.014987351128118,-11.919423062117,-0.015418156014131,-28.135295057341,0,0.87969870963269,ABS_0,0.026581911242239,80,61,0,0,165,41,0.25,-13.995789417759,-82.20000000002,-9.0631956433742,62,164,122.9347826087,0.80182926829268,0.48170731707317
EXTRA_TREES,NET_R,FULL486,3,202502,True,26,2.6101865092604,14,0,2.0538461538458,0.12514888920559,0.14990598959346,0,5,0.31240483166408,3.722020638325,544.17376923077,0.092923751276425,0.85761036141695,0.028996212696851,-0.88291196004876,0,1.3658148527748,ABS_0.05,0.079494263384124,26,7,0,0.05,26,7,0.26923076923077,-1.6655866741743,53.399999999992,3.2538711193452,12,26,35.934782608696,0.94207317073171,0.57692307692308
EXTRA_TREES,NET_R,FULL486,3,202502,True,4,-0.17655914480804,4,0,2.1999999999993,-0.022069893101005,0,0,2,0.50091356289529,2.0548356807512,543.95475,0.12082797323387,0,0.048853157908984,3.2538711193452,0,0.95703813534533,ABS_0.1,0.10945565624071,4,2,0,0.1,4,0,0,1.1102230246252e-16,8.799999999997,-0.08827957240402,2,4,4.7282608695652,0.99237804878049,0.5
EXTRA_TREES,NET_R,FULL486,3,202502,True,930,-122.43047873445,20,29,-0.8296774193549,-0.10510305984653,-0.078560443634508,579,8,0.67813680489999,113.21737285282,532.32561827957,-0.13583021099051,-98.519835556259,-0.18173988366152,-97.745845657269,0,0.77817268832735,ALL,-0.040519132086659,351,364,0,-0.18173988366152,959,261,0.28064516129032,-102.68535109105,-771.60000000005,-97.745845657269,305,930,598.59782608696,0,0.46021505376344
EXTRA_TREES,NET_R,FULL486,3,202502,True,109,-15.757176399853,19,1,-0.99082568807355,-0.12136925038315,-0.098177249391495,43,6,0.49584191214423,15.848364527935,535.7514587156,0.027147920918963,-7.2341323330552,-0.004465714994944,-14.310328052472,0,0.75833229473507,PERCENTILE_100,0.03738240212001,66,45,100,0.01023055797437,110,25,0.22935779816514,-18.161842066148,-108.00000000002,-13.229248291763,39,109,100.23913043478,0.83841463414634,0.45871559633028
EXTRA_TREES,NET_R,FULL486,3,202502,True,106,-15.549525622703,19,1,-1.0216981132077,-0.12357138092749,-0.10044912390495,42,6,0.49584191214423,15.717682614485,533.82449056604,0.02908761665494,-0.88291196004876,-0.0024097275523696,-9.0166910499553,0,0.755778931784,FREQUENCY_100,0.038146492444018,64,44,100,0.011745637490392,107,24,0.22641509433962,-18.031160152699,-108.30000000002,-13.098566378314,38,106,97.402173913043,0.84298780487805,0.4622641509434
EXTRA_TREES,NET_R,FULL486,3,202502,True,239,-30.659953158498,20,1,-0.87029288702941,-0.10458026920146,-0.080876215564013,138,9,0.44169245638324,26.721227249306,536.92741004184,0.0013566578725079,-7.7498102180577,-0.025402113826233,-40.367437905592,0,0.78227388830508,PERCENTILE_150,0.015906214998467,101,94,150,-0.01400768039611,240,66,0.27615062761506,-29.930723771414,-208.00000000003,-24.994684339148,79,239,150.35869565217,0.75762195121951,0.46861924686192
EXTRA_TREES,NET_R,FULL486,3,202502,True,246,-33.960041825616,20,2,-0.94674796747981,-0.11437111811927,-0.090693285727915,142,9,0.35906206905993,30.138761044423,539.41806097561,-0.00037215070696289,-9.0631956433742,-0.027129380961441,-37.41727304652,0,0.76367021414491,FREQUENCY_150,0.015031907064142,104,98,150,-0.015476855866441,248,69,0.28048780487805,-33.071334489607,-232.90000000003,-28.135295057341,79,246,155.08695652174,0.75,0.46747967479675
EXTRA_TREES,NET_R,FULL486,3,202502,True,350,-37.170796506475,20,3,-0.73257142857155,-0.082686699299641,-0.059171122866494,207,10,0.43083671678281,32.719536856484,543.91589428571,-0.018729128317706,-38.400724472143,-0.039562044356644,-44.92955821127,0,0.82165541808085,PERCENTILE_200,0.0036744144665182,143,134,200,-0.03052072239566,353,101,0.28857142857143,-33.879206332881,-256.40000000004,-28.940344754874,115,350,199.53260869565,0.67682926829268,0.48857142857143
EXTRA_TREES,NET_R,FULL486,3,202502,True,338,-42.074717509045,20,3,-0.89733727810663,-0.1009241153181,-0.077366817887538,200,10,0.45077052684212,37.122696218081,541.95310059172,-0.016676236604449,-30.604597222205,-0.037498148220773,-37.675777665587,0,0.78797592616375,FREQUENCY_200,0.0048530727426084,138,133,200,-0.028753300177768,341,96,0.28402366863905,-39.051212555523,-303.30000000004,-34.112350977516,109,338,192.91304347826,0.6875,0.4792899408284
EXTRA_TREES,NET_R,FULL486,3,202502,True,603,-57.997364984702,20,4,-0.65124378109461,-0.071684028878959,-0.047186689624083,379,12,0.91597769904534,61.169398368676,530.62262852405,-0.051313628627876,-47.347778451775,-0.065554660659089,-61.505060921341,0,0.84367114493146,PERCENTILE_300,-0.016814334987843,224,228,300,-0.058850904940328,607,169,0.28026533996683,-48.164974847796,-392.70000000005,-43.225469414012,206,603,296.9347826087,0.51676829268293,0.48258706467662
EXTRA_TREES,NET_R,FULL486,3,202502,True,629,-63.624561678375,20,4,-0.65961844197145,-0.0765116078719,-0.051871289387083,397,13,0.85052196573552,66.324341517661,531.71126550079,-0.053926823315259,-44.68408656121,-0.067279586578405,-63.9332024727,0,0.83417642371878,FREQUENCY_300,-0.018596074194085,232,240,300,-0.061340284604645,633,176,0.27980922098569,-53.065306785208,-414.90000000004,-48.125801351425,213,629,307.33695652174,0.5,0.48012718600954
EXTRA_TREES,NET_R,FULL486,3,202503,True,210,-11.276683162861,21,1,-0.15380952380944,-0.031561424104443,-0.0094243569571667,131,6,0.32647541407293,13.759316371983,623.79767619048,0.018525550060984,6.5622310280382,-0.012066959917541,-12.942895701367,0,0.92041229258673,ABS_0,0.025141754738074,79,68,0,0,211,75,0.35714285714286,-11.56816085078,-32.299999999983,-6.627899061933,67,210,126.45348837209,0.84334365325077,0.4952380952381
EXTRA_TREES,NET_R,FULL486,3,202503,True,33,4.3365268460322,17,0,1.8000000000002,0.15532124741881,0.17923259041239,4,5,0.1684228684322,2.4073624787783,588.14427272727,0.13559037320777,0.97619047619048,0.020410280609063,7.7083416712644,0,1.4840519549991,ABS_0.05,0.072378647098535,29,8,0,0.05,33,9,0.27272727272727,0.21151394370603,59.400000000007,5.1256011648206,16,33,38.441860465116,0.95294117647059,0.51515151515152
EXTRA_TREES,NET_R,FULL486,3,202503,True,4,1.9231663496091,3,0,4.8000000000003,0.50545603466501,0.53012048192775,0,1,0.48716522232631,0.90361445783117,532.07425,0.13559037320777,0.97619047619048,0.039345002946659,6.4467136533995,0,3.2374853801175,ABS_0.1,0.11298288959832,4,0,0,0.1,4,1,0.25,0,19.200000000001,2.0218241386601,3,4,7.0813953488372,0.99133126934985,0.75
EXTRA_TREES,NET_R,FULL486,3,202503,True,1107,-79.045452396882,21,19,-0.23477868112019,-0.045372007031443,-0.01933890801331,665,10,0.39595782794837,61.164886486845,710.97582113821,-0.12705271013437,-46.487251094668,-0.18364795119911,-50.226811783808,0,0.89468960633445,ALL,-0.037625615144639,442,386,0,-0.18364795119911,1126,333,0.30081300813008,-55.172559591777,-259.90000000005,-50.226811783808,388,1107,790.58720930233,0,0.48599819331527
EXTRA_TREES,NET_R,FULL486,3,202503,True,131,-0.47529766136655,21,0,0.20076335877863,0.018580338965822,0.04078890435429,67,6,0.32610484734015,5.8332873603891,596.01366412214,0.032148095323807,8.7782674338417,-0.0043821460491889,-8.0275745981901,0,1.0468864312933,PERCENTILE_100,0.037027755609882,64,42,100,0.012614081601742,131,38,0.29007633587786,-2.503195303453,26.3,2.4340244045227,51,131,99.645348837209,0.87739938080495,0.50381679389313
EXTRA_TREES,NET_R,FULL486,3,202503,True,132,-1.5598047036201,21,0,0.084090909090902,0.010330317191754,0.032477336683659,68,6,0.32610484734015,6.9037098956003,593.82656060606,0.030399774976507,9.7160659120944,-0.0048170943855363,-7.690660064149,0,1.025736292802,FREQUENCY_100,0.036838294551013,64,43,100,0.011757419533914,132,38,0.28787878787879,-3.5736178386642,11.099999999999,1.3636018693115,51,132,101.66860465116,0.8749226006192,0.5
EXTRA_TREES,NET_R,FULL486,3,202503,True,253,-15.268830764343,21,1,-0.34664031620549,-0.038218708116632,-0.016086306492779,166,6,0.34022119717085,17.628490354049,622.40149802372,0.0081197869077352,4.5919544378837,-0.019122896940057,-13.588343539099,0,0.90527547310503,PERCENTILE_150,0.020270638749548,87,83,150,-0.0071208264480678,254,89,0.35177865612648,-14.609594942355,-87.699999999989,-9.669333153508,81,253,148.70930232558,0.81609907120743,0.49407114624506
EXTRA_TREES,NET_R,FULL486,3,202503,True,261,-17.01927916408,21,1,-0.43563218390802,-0.043061436813376,-0.020914907480851,174,8,0.32477590166102,20.163104489534,614.30099616858,0.0069471131946248,2.9178324319647,-0.019611617442343,-14.093685944297,0,0.89453179221979,FREQUENCY_150,0.01941332471579,87,87,150,-0.0082672503613954,262,90,0.3448275862069,-16.179296797138,-113.69999999999,-11.239035008291,84,261,151.74418604651,0.81238390092879,0.4904214559387
EXTRA_TREES,NET_R,FULL486,3,202503,True,365,-25.566422983742,21,1,-0.40438356164381,-0.047433049895794,-0.024821105315581,246,8,0.36574888377573,23.908544994284,592.0241890411,-0.00979163830638,-13.553042683772,-0.032068588209266,-19.497620977644,0,0.88672698798608,PERCENTILE_200,0.0096687474869896,119,127,200,-0.021181814360224,366,117,0.32054794520548,-22.255425556442,-147.59999999999,-17.313063211965,121,365,197.26744186047,0.75479876160991,0.48767123287671
EXTRA_TREES,NET_R,FULL486,3,202503,True,375,-24.542334279167,21,3,-0.37919999999999,-0.042855592273028,-0.020264959801611,253,8,0.30434681352081,22.637391598961,593.05953333333,-0.010766987892022,-10.667373243314,-0.032815412928861,-18.585941902932,0,0.89664992680752,FREQUENCY_200,0.0088384999408212,122,129,200,-0.021929395433284,378,122,0.32533333333333,-21.013209446863,-142.2,-16.070847102386,124,375,201.31395348837,0.74984520123839,0.49066666666667
EXTRA_TREES,NET_R,FULL486,3,202503,True,568,-20.578663277271,21,3,-0.1477112676056,-0.013095987997636,0.010038064985838,380,8,0.3599065564948,27.228234722295,564.50720070423,-0.035262210751489,-13.18028538548,-0.047674173940467,-9.1621206539533,0,0.9681241733236,PERCENTILE_300,-0.0049063310289416,188,192,300,-0.041238150111559,571,171,0.30105633802817,-12.383279381522,-83.899999999981,-7.4385211826573,205,568,295.9011627907,0.6328173374613,0.49823943661972
EXTRA_TREES,NET_R,FULL486,3,202503,True,575,-19.708502342527,21,4,-0.13652173913041,-0.011119107846229,0.012037440555414,383,9,0.3506873488241,25.16757555122,565.83569565217,-0.036222316396863,-16.074823537523,-0.049618688121845,-11.038910040491,0,0.97284205887544,FREQUENCY_300,-0.0053541774870907,192,194,300,-0.042050363063597,579,173,0.30086956521739,-11.338245210446,-78.499999999985,-6.3934870115818,208,575,302.47674418605,0.62476780185759,0.49913043478261
EXTRA_TREES,NET_R,FULL486,3,202504,True,116,-12.970639425277,21,2,-1.1379310344827,-0.095958689390021,-0.080101521665586,31,8,0.31711431771715,16.350369216455,528.07393103448,0.022897327937332,6.4102957100605,-0.012209516439671,-13.426193779963,0,0.80089104068769,ABS_0,0.029831011226608,85,48,0,0,118,28,0.24137931034483,-16.094763045689,-131.99999999999,-11.131207969242,40,116,102.97265625,0.88945640277271,0.45689655172414
