family,month,geometry,variant,scope,feature,direction,bin,lower,upper,edge_fit_rows,rows,tp_first_rate,net_win_rate,net_expectancy_r,total_r
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,3,51.595258543547,58.819486503972,1615,222,0.081081081081081,0.45495495495495,-0.066215133000653,-14.699759526145
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,4,58.819486503972,inf,1615,279,0.11111111111111,0.51254480286738,0.0047827946891626,1.3343997182764
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,0,-inf,-0.2058611904872,1615,211,0.075829383886256,0.43601895734597,-0.086117265387231,-18.170742996706
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,1,-0.2058611904872,-0.063738295699,1615,226,0.092920353982301,0.42920353982301,-0.041725122683883,-9.4298777265576
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,2,-0.063738295699,0.0569863122,1615,231,0.090909090909091,0.52380952380952,-0.0097018480214927,-2.2411268929648
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,3,0.0569863122,0.1959471609836,1615,235,0.063829787234043,0.41702127659574,-0.10724018322315,-25.20144305744
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,4,0.1959471609836,inf,1615,209,0.062200956937799,0.44976076555024,-0.083769860039052,-17.507900748162
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,0,-inf,-0.2058611904872,1615,211,0.1042654028436,0.48341232227488,-0.014254663699776,-3.0077340406526
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,1,-0.2058611904872,-0.063738295699,1615,226,0.070796460176991,0.50442477876106,-0.04780885539445,-10.804801319146
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,2,-0.063738295699,0.0569863122,1615,231,0.10822510822511,0.43290043290043,-0.061610449183696,-14.232013761434
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,3,0.0569863122,0.1959471609836,1615,235,0.093617021276596,0.53191489361702,0.022505749016417,5.288851018858
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,4,0.1959471609836,inf,1615,209,0.090909090909091,0.48803827751196,-0.0076284155646742,-1.5943388530169
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,0,-inf,0.234375,1615,227,0.11894273127753,0.45374449339207,-0.078464651664233,-17.811475927781
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,1,0.234375,0.46875,1615,232,0.064655172413793,0.48706896551724,-0.047072641064836,-10.920852727042
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,2,0.46875,0.671875,1615,170,0.088235294117647,0.45294117647059,-0.046000829431124,-7.8201410032911
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,3,0.671875,0.890625,1615,221,0.058823529411765,0.42986425339367,-0.084631082463996,-18.703469224543
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,4,0.890625,inf,1615,262,0.061068702290076,0.43511450381679,-0.066012032592263,-17.295152539173
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,0,-inf,0.234375,1615,227,0.12334801762115,0.45374449339207,-0.067720601774735,-15.372576602865
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,1,0.234375,0.46875,1615,232,0.081896551724138,0.48275862068966,-0.042389823855785,-9.834439134542
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,2,0.46875,0.671875,1615,170,0.082352941176471,0.47647058823529,-0.039424687311971,-6.7021968430351
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,3,0.671875,0.890625,1615,221,0.095022624434389,0.51131221719457,0.021452770081117,4.7410621879269
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,4,0.890625,inf,1615,262,0.083969465648855,0.51145038167939,0.010756158156962,2.8181134371241
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,0,-inf,0.0112037529436,1615,211,0.071090047393365,0.4739336492891,-0.044883061392361,-9.4703259537882
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,1,0.0112037529436,0.0223016269828,1615,346,0.066473988439306,0.44508670520231,-0.062039814242799,-21.465775728008
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,2,0.0223016269828,0.034720183184,1615,344,0.090116279069767,0.45058139534884,-0.065513641472461,-22.536692666527
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,3,0.034720183184,0.0502827381954,1615,137,0.072992700729927,0.42335766423358,-0.11848330914569,-16.23221335296
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,4,0.0502827381954,inf,1615,74,0.094594594594595,0.47297297297297,-0.0384605908182,-2.8460837205468
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,0,-inf,0.0112037529436,1615,211,0.080568720379147,0.49763033175355,-0.022534540803243,-4.7547881094842
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,1,0.0112037529436,0.0223016269828,1615,346,0.086705202312139,0.49132947976879,-0.0045908447080447,-1.5884322689835
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,2,0.0223016269828,0.034720183184,1615,344,0.1046511627907,0.49709302325581,-0.014021756383449,-4.8234841959066
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,3,0.034720183184,0.0502827381954,1615,137,0.11678832116788,0.51094890510949,-0.007977242612007,-1.092882237845
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,4,0.0502827381954,inf,1615,74,0.067567567567568,0.36486486486486,-0.16338446139421,-12.090450143172
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,1,-1,0,1615,355,0.084507042253521,0.47605633802817,-0.039612226632508,-14.06234045454
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,2,0,1,1615,403,0.076923076923077,0.44416873449132,-0.073227102920663,-29.510522477027
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,3,1,inf,1615,354,0.070621468926554,0.43502824858757,-0.081859402514865,-28.978228490262
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,1,-1,0,1615,355,0.087323943661972,0.45915492957746,-0.036524881044807,-12.966332770906
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,2,0,1,1615,403,0.09181141439206,0.50372208436725,-0.015975226184815,-6.4380161524803
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,3,1,inf,1615,354,0.10169491525424,0.5,-0.013970870146905,-4.9456880320042
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,0,-inf,0,1615,18,0.055555555555556,0.27777777777778,-0.19359721954519,-3.4847499518134
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,1,0,1,1615,670,0.082089552238806,0.46119402985075,-0.066169285288747,-44.33342114346
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,2,1,inf,1615,424,0.070754716981132,0.44339622641509,-0.058332359260746,-24.732920326556
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,0,-inf,0,1615,18,0.11111111111111,0.72222222222222,0.1337867238607,2.4081610294926
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,1,0,1,1615,670,0.1,0.47313432835821,-0.023171319296744,-15.524783928818
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,2,1,inf,1615,424,0.082547169811321,0.50235849056604,-0.026493901075626,-11.233414056065
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,0,-inf,0,1615,138,0.065217391304348,0.46376811594203,-0.039440355027874,-5.4427689938466
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,1,0,1,1615,671,0.080476900149031,0.45156482861401,-0.06809843371494,-45.694049022724
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,2,1,inf,1615,303,0.075907590759076,0.44554455445545,-0.07067416965432,-21.414273405259
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,0,-inf,0,1615,138,0.094202898550725,0.47101449275362,-0.029789065049142,-4.1108909767816
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,1,0,1,1615,671,0.092399403874814,0.48435171385991,-0.025619857299882,-17.19092424822
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,2,1,inf,1615,303,0.095709570957096,0.5049504950495,-0.010060137724056,-3.0482217303889
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,1,1,0,1,1615,614,0.07328990228013,0.44788273615635,-0.065901974889511,-40.46381258216
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,1,2,1,inf,1615,498,0.082329317269076,0.45582329317269,-0.064432286826647,-32.08727883967
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,-1,1,0,1,1615,614,0.08957654723127,0.49022801302932,-0.023078153825855,-14.169986449075
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,-1,2,1,inf,1615,498,0.098393574297189,0.4859437751004,-0.020441868486579,-10.180050506316
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,0,-inf,0.1640625,1615,240,0.0375,0.45833333333333,-0.045780723405815,-10.987373617396
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,1,0.1640625,0.40625,1615,250,0.064,0.468,-0.051861648478067,-12.965412119517
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,2,0.40625,0.640625,1615,225,0.093333333333333,0.46222222222222,-0.049524697797061,-11.143057004339
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,3,0.640625,0.8296875,1615,198,0.10606060606061,0.43939393939394,-0.093805070690348,-18.573403996689
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,4,0.8296875,inf,1615,199,0.095477386934673,0.42211055276382,-0.094883641627588,-18.88184468389
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,0,-inf,0.1640625,1615,240,0.075,0.4875,-0.026787504393794,-6.4290010545106
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,1,0.1640625,0.40625,1615,250,0.06,0.464,-0.043894656735847,-10.973664183962
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,2,0.40625,0.640625,1615,225,0.11555555555556,0.48,-0.031410037397283,-7.0672584143887
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,3,0.640625,0.8296875,1615,198,0.095959595959596,0.51010101010101,0.0066618396226061,1.319044245276
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,4,0.8296875,inf,1615,199,0.13065326633166,0.50753768844221,-0.0060259173256586,-1.1991575478061
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,0,-inf,0.15625,1615,194,0.087628865979381,0.48453608247423,-0.034673274001303,-6.7266151562528
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,1,0.15625,0.390625,1615,245,0.073469387755102,0.40408163265306,-0.10596715200933,-25.961952242286
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,2,0.390625,0.625,1615,228,0.078947368421053,0.4780701754386,-0.036167230744275,-8.2461286096946
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,3,0.625,0.859375,1615,242,0.070247933884298,0.44214876033058,-0.080991463239437,-19.599934103944
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,4,0.859375,inf,1615,203,0.078817733990148,0.45812807881773,-0.059194390687943,-12.016461309653
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,0,-inf,0.15625,1615,194,0.097938144329897,0.45876288659794,-0.049726452211288,-9.6469317289898
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,1,0.15625,0.390625,1615,245,0.093877551020408,0.53061224489796,0.020406749854766,4.9996537144177
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,2,0.390625,0.625,1615,228,0.092105263157895,0.46491228070175,-0.055478848024682,-12.649177349628
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,3,0.625,0.859375,1615,242,0.082644628099174,0.50413223140496,-0.0026956308790442,-0.6523426727287
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,4,0.859375,inf,1615,203,0.10344827586207,0.47290640394089,-0.031533196642672,-6.4012389184625
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,1,0,-inf,-0.5537500563088,1615,209,0.076555023923445,0.43062200956938,-0.067065841914526,-14.016760960136
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,1,1,-0.5537500563088,0.4508577852868,1615,230,0.08695652173913,0.49565217391304,-0.038082539179617,-8.7589840113119
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,1,2,0.4508577852868,1.302496314002,1615,245,0.10204081632653,0.43265306122449,-0.048243389976126,-11.819630544151
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,1,3,1.302496314002,2.3487272782166,1615,270,0.059259259259259,0.42962962962963,-0.094872945656454,-25.615695327243
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,1,4,2.3487272782166,inf,1615,158,0.056962025316456,0.48101265822785,-0.078101396069548,-12.340020578989
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,-1,0,-inf,-0.5537500563088,1615,209,0.08133971291866,0.50717703349282,-0.0089685124696693,-1.8744191061609
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,-1,1,-0.5537500563088,0.4508577852868,1615,230,0.08695652173913,0.45652173913043,-0.039542373315656,-9.0947458626009
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,-1,2,0.4508577852868,1.302496314002,1615,245,0.10612244897959,0.48571428571429,-0.041800354552894,-10.241086865459
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,-1,3,1.302496314002,2.3487272782166,1615,270,0.085185185185185,0.51481481481481,0.0066820880776716,1.8041637809713
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_price_gap_atr,-1,4,2.3487272782166,inf,1615,158,0.11392405063291,0.46835443037975,-0.031290815836339,-4.9439489021416
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,1,0,-inf,-0.975066956474,1615,201,0.084577114427861,0.47761194029851,-0.019046684314356,-3.8283835471856
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,1,1,-0.975066956474,-0.1375407093858,1615,240,0.0875,0.48333333333333,-0.02416897202957,-5.8005532870968
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,1,2,-0.1375407093858,0.5627096582152,1615,232,0.10344827586207,0.39655172413793,-0.12423160491733,-28.82173234082
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,1,3,0.5627096582152,1.2588450492184,1615,211,0.037914691943128,0.45497630331754,-0.082125200129731,-17.328417227373
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,1,4,1.2588450492184,inf,1615,228,0.070175438596491,0.44736842105263,-0.073561425523486,-16.772005019355
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,-1,0,-inf,-0.975066956474,1615,201,0.069651741293532,0.4228855721393,-0.075613205552137,-15.19825431598
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,-1,1,-0.975066956474,-0.1375407093858,1615,240,0.079166666666667,0.46666666666667,-0.071024555280291,-17.04589326727
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,-1,2,-0.1375407093858,0.5627096582152,1615,232,0.125,0.54741379310345,0.033790100867764,7.8393034013213
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,-1,3,0.5627096582152,1.2588450492184,1615,211,0.1042654028436,0.49763033175355,-8.0593868929772e-05,-0.017005306344182
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_shock_x_ema20_50_gap_atr,-1,4,1.2588450492184,inf,1615,228,0.087719298245614,0.5,0.00031496724947895,0.0718125328812
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,1,0,-inf,0.21875,1615,203,0.064039408866995,0.43349753694581,-0.067220071130913,-13.645674439575
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,1,1,0.21875,0.484375,1615,248,0.07258064516129,0.50806451612903,-0.03774603766319,-9.3610173404712
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,1,2,0.484375,0.71875,1615,245,0.10204081632653,0.42448979591837,-0.067950058866301,-16.647764422244
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,1,3,0.71875,0.890625,1615,213,0.065727699530516,0.46948356807512,-0.057376070774506,-12.22110307497
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,1,4,0.890625,inf,1615,203,0.078817733990148,0.41379310344828,-0.10184991204222,-20.67553214457
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,-1,0,-inf,0.21875,1615,203,0.064039408866995,0.46305418719212,-0.062749509298903,-12.738150387677
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,-1,1,0.21875,0.484375,1615,248,0.092741935483871,0.43951612903226,-0.035816649401085,-8.8825290514692
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,-1,2,0.484375,0.71875,1615,245,0.089795918367347,0.51428571428571,-0.036713205876174,-8.9947354396627
ELASTICNET,202503,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_tick_volume_pct64,-1,3,0.71875,0.890625,1615,213,0.10328638497653,0.49295774647887,-0.012294830960393,-2.6187989945637
