task,policy,metric,expected,actual,status
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,trades,84,84,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,timeout,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,total_r,5.7768146490973,5.7768146490947,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,expectancy_r,0.068771602965445,0.068771602965413,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,pf,1.2537105023279,1.2537105023277,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ABS_0.1,maxdd_r,9.4891824565691,9.4891824565693,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,trades,867,867,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,tp,154,154,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,sl,179,179,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,timeout,534,534,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,total_r,-58.695629471911,-58.695629471918,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,expectancy_r,-0.067699687972215,-0.067699687972224,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,pf,0.80633244487736,0.80633244487734,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,ALL,maxdd_r,61.797627417342,61.79762741735,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,trades,84,84,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,timeout,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,total_r,5.7768146490973,5.7768146490947,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,expectancy_r,0.068771602965445,0.068771602965413,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,pf,1.2537105023279,1.2537105023277,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_100,maxdd_r,9.4891824565691,9.4891824565693,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,trades,84,84,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,timeout,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,total_r,5.7768146490973,5.7768146490947,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,expectancy_r,0.068771602965445,0.068771602965413,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,pf,1.2537105023279,1.2537105023277,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_100,maxdd_r,9.4891824565691,9.4891824565693,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,trades,518,518,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,tp,96,96,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,sl,100,100,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,timeout,322,322,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,total_r,-26.422139305371,-26.422139305376,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,expectancy_r,-0.051007990937009,-0.05100799093702,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,pf,0.85079710988945,0.85079710988943,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_150,maxdd_r,34.961932344282,34.961932344287,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,trades,84,84,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,timeout,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,total_r,5.7768146490973,5.7768146490947,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,expectancy_r,0.068771602965445,0.068771602965413,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,pf,1.2537105023279,1.2537105023277,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_150,maxdd_r,9.4891824565691,9.4891824565693,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,trades,518,518,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,tp,96,96,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,sl,100,100,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,timeout,322,322,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,total_r,-26.422139305371,-26.422139305376,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,expectancy_r,-0.051007990937009,-0.05100799093702,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,pf,0.85079710988945,0.85079710988943,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_200,maxdd_r,34.961932344282,34.961932344287,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,trades,518,518,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,tp,96,96,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,sl,100,100,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,timeout,322,322,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,total_r,-26.422139305371,-26.422139305376,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,expectancy_r,-0.051007990937009,-0.05100799093702,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,pf,0.85079710988945,0.85079710988943,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_200,maxdd_r,34.961932344282,34.961932344287,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,trades,647,647,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,tp,120,120,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,sl,127,127,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,timeout,400,400,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,total_r,-37.255705106045,-37.255705106051,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,expectancy_r,-0.057582233548756,-0.057582233548766,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,pf,0.83363412642521,0.83363412642519,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,PERCENTILE_300,maxdd_r,42.969902878704,42.969902878709,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,trades,518,518,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,tp,96,96,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,sl,100,100,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,timeout,322,322,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,total_r,-26.422139305371,-26.422139305376,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,expectancy_r,-0.051007990937009,-0.05100799093702,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,pf,0.85079710988945,0.85079710988943,PASS
SHALLOW_TREE__NET_R__FULL486__g4__m202504,FREQUENCY_300,maxdd_r,34.961932344282,34.961932344287,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,trades,753,753,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,tp,71,71,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,sl,77,77,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,timeout,605,605,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,total_r,-36.787702816013,-36.787702816017,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,expectancy_r,-0.048854851017281,-0.048854851017286,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,pf,0.81511521891259,0.81511521891257,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0,maxdd_r,46.988969571998,46.988969572004,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,trades,660,660,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,tp,56,56,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,sl,64,64,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,timeout,540,540,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,total_r,-29.896676677491,-29.896676677495,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,expectancy_r,-0.045297994965896,-0.045297994965901,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,pf,0.82255538039233,0.82255538039232,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.05,maxdd_r,40.40053377097,40.400533770974,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,trades,495,495,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,tp,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,sl,55,55,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,timeout,391,391,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,total_r,-17.245021943551,-17.245021943563,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,expectancy_r,-0.034838428168791,-0.034838428168814,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,pf,0.8645393398626,0.86453933986252,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ABS_0.1,maxdd_r,29.805906728536,29.805906728546,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,trades,933,933,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,tp,82,82,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,sl,96,96,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,timeout,755,755,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,total_r,-57.915453615251,-57.915453615252,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,expectancy_r,-0.062074441173902,-0.062074441173904,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,pf,0.77033350152632,0.77033350152631,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,ALL,maxdd_r,65.985355224475,65.985355224478,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,trades,212,212,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,tp,25,25,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,sl,27,27,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,timeout,160,160,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,total_r,-7.6748810960803,-7.6748810960861,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,expectancy_r,-0.036202269321133,-0.036202269321161,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,pf,0.86361690929284,0.86361690929275,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_100,maxdd_r,12.185127366192,12.185127366197,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,trades,212,212,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,tp,25,25,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,sl,27,27,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,timeout,160,160,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,total_r,-7.6748810960803,-7.6748810960861,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,expectancy_r,-0.036202269321133,-0.036202269321161,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,pf,0.86361690929284,0.86361690929275,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_100,maxdd_r,12.185127366192,12.185127366197,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,trades,315,315,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,sl,38,38,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,timeout,243,243,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,total_r,-12.393125031968,-12.393125031977,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,expectancy_r,-0.03934325406974,-0.039343254069767,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,pf,0.852223525787,0.8522235257869,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_150,maxdd_r,19.942909125025,19.942909125032,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,trades,212,212,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,tp,25,25,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,sl,27,27,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,timeout,160,160,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,total_r,-7.6748810960803,-7.6748810960861,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,expectancy_r,-0.036202269321133,-0.036202269321161,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,pf,0.86361690929284,0.86361690929275,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_150,maxdd_r,12.185127366192,12.185127366197,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,trades,315,315,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,sl,38,38,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,timeout,243,243,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,total_r,-12.393125031968,-12.393125031977,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,expectancy_r,-0.03934325406974,-0.039343254069767,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,pf,0.852223525787,0.8522235257869,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_200,maxdd_r,19.942909125025,19.942909125032,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,trades,315,315,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,sl,38,38,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,timeout,243,243,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,total_r,-12.393125031968,-12.393125031977,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,expectancy_r,-0.03934325406974,-0.039343254069767,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,pf,0.852223525787,0.8522235257869,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_200,maxdd_r,19.942909125025,19.942909125032,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,trades,495,495,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,tp,49,49,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,sl,55,55,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,timeout,391,391,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,total_r,-17.245021943551,-17.245021943563,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,expectancy_r,-0.034838428168791,-0.034838428168814,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,pf,0.8645393398626,0.86453933986252,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,PERCENTILE_300,maxdd_r,29.805906728536,29.805906728546,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,trades,397,397,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,tp,42,42,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,sl,47,47,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,timeout,308,308,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,total_r,-13.138408260801,-13.138408260809,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,expectancy_r,-0.033094227357182,-0.033094227357202,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,pf,0.87351592870836,0.87351592870829,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202502,FREQUENCY_300,maxdd_r,26.01998228047,26.019982280476,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,trades,683,683,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,tp,67,67,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,sl,61,61,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,timeout,555,555,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,total_r,-12.552831560558,-12.552831560551,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,expectancy_r,-0.018378962753379,-0.018378962753369,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,pf,0.92301667291499,0.92301667291503,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0,maxdd_r,27.247874462278,27.247874462273,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,trades,266,266,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,tp,30,30,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,sl,22,22,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,timeout,214,214,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,total_r,-4.4006917555634,-4.4006917555586,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,expectancy_r,-0.016543953968283,-0.016543953968265,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,pf,0.92991446644953,0.92991446644961,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.05,maxdd_r,9.9982025450583,9.9982025450583,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,trades,206,206,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,tp,26,26,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,timeout,164,164,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,total_r,0.071237741987051,0.071237741985696,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,expectancy_r,0.00034581428149054,0.00034581428148396,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,pf,1.0015084729967,1.0015084729967,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ABS_0.1,maxdd_r,9.0657035671099,9.0657035671112,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,trades,1112,1112,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,tp,93,93,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,sl,112,112,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,timeout,907,907,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,total_r,-35.196469581878,-35.196469581866,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,expectancy_r,-0.031651501422552,-0.031651501422541,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,pf,0.87190574366883,0.87190574366887,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,ALL,maxdd_r,47.339853072479,47.339853072472,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,trades,146,146,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,sl,9,9,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,timeout,118,118,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,total_r,7.4258138725997,7.425813872597,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,expectancy_r,0.050861738853423,0.050861738853404,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,pf,1.2603104818807,1.2603104818806,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_100,maxdd_r,4.9975453512715,4.9975453512735,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,trades,146,146,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,tp,19,19,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,sl,9,9,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,timeout,118,118,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,total_r,7.4258138725997,7.425813872597,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,expectancy_r,0.050861738853423,0.050861738853404,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,pf,1.2603104818807,1.2603104818806,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_100,maxdd_r,4.9975453512715,4.9975453512735,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,trades,266,266,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,tp,30,30,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,sl,22,22,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,timeout,214,214,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,total_r,-4.4006917555634,-4.4006917555586,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,expectancy_r,-0.016543953968283,-0.016543953968265,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,pf,0.92991446644953,0.92991446644961,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_150,maxdd_r,9.9982025450583,9.9982025450583,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,trades,206,206,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,tp,26,26,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,sl,16,16,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,timeout,164,164,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,total_r,0.071237741987051,0.071237741985696,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,expectancy_r,0.00034581428149054,0.00034581428148396,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,pf,1.0015084729967,1.0015084729967,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_150,maxdd_r,9.0657035671099,9.0657035671112,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,trades,548,548,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,tp,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,sl,46,46,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,timeout,445,445,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,total_r,-0.82262083302203,-0.82262083300628,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,expectancy_r,-0.0015011329069745,-0.0015011329069458,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,pf,0.99345748526584,0.99345748526597,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_200,maxdd_r,15.64885749668,15.648857496672,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,trades,266,266,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,tp,30,30,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,sl,22,22,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,timeout,214,214,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,total_r,-4.4006917555634,-4.4006917555586,PASS
