episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc,entry_bid,entry_ask,entry_price,entry_spread,pip_size,tick_size,stops_distance,distance,sl,tp,status,exit_msc,exit_price,gross_pips,gross_r,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,month,calendar_segment
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_181,1,0.070714689539219,0.070714689539219,-0.13886367539963,USDJPY,tstech_real_202501_202506_20260910_202503:2758,1741246428750,1741246432659,5,2,0.067422096525,1741246432688,149.065,149.068,149.068,0.003,0.01,0.001,0,0.135,148.933,149.203,TIME,1741247337791,149.088,1.999999999998,0.148148148148,0.005,0.011,0.056,0.03,0.056,0.03,,,1741246432659,1741246428736,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_183,1,0.080261343266437,0.080261343266437,-0.16228697226066,USDJPY,tstech_real_202501_202506_20260910_202503:2775,1741249008250,1741249009282,5,2,0.072899776267,1741249009791,148.78,148.787,148.787,0.007,0.01,0.001,0,0.146,148.641,148.933,TIME,1741249910059,148.863,7.599999999999,0.520547945205,0,0.013,0.07,0.014,0.139,0.014,,,1741249009282,1741249008146,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_189,1,0.055897052995234,0.055897052995234,-0.072064307417782,USDJPY,tstech_real_202501_202506_20260910_202503:2903,1741255996500,1741255996809,5,2,0.114625806538,1741255996836,148.207,148.208,148.208,0.001,0.01,0.001,0,0.23,147.978,148.438,TIME,1741256897475,148.151,-5.699999999999,-0.247826086956,0.028,0.013,0.064,0.013,0.098,0.087,,,1741255996809,1741255996464,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_193,1,0.050420367347724,0.050420367347724,-0.025606851325773,USDJPY,tstech_real_202501_202506_20260910_202503:3045,1741260508500,1741260510100,5,2,0.124579036224,1741260510928,147.865,147.867,147.867,0.002,0.01,0.001,0,0.25,147.617,148.117,TIME,1741261410930,147.821,-4.599999999999,-0.184,0.02,0.056,0.041,0.074,0.079,0.076,,,1741260510100,1741260508277,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_196,1,0.058861238350284,0.058861238350284,-0.050471763165972,USDJPY,tstech_real_202501_202506_20260910_202503:3113,1741263937500,1741263937821,5,2,0.119339249467,1741263938147,147.964,147.968,147.968,0.004,0.01,0.001,0,0.239,147.729,148.207,TIME,1741264838438,148.037,6.900000000002,0.28870292887,0.025,0.017,0.047,0.022,0.08,0.068,,,1741263937821,1741263937473,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_201,1,0.084138953250912,0.084138953250912,-0.15696167887753,USDJPY,tstech_real_202501_202506_20260910_202503:3155,1741270269750,1741270271457,5,2,0.089027029324,1741270271488,147.783,147.785,147.785,0.002,0.01,0.001,0,0.179,147.606,147.964,TIME,1741271171959,147.734,-5.099999999999,-0.284916201117,0.012,0.008,0.012,0.034,0.039,0.108,,,1741270271457,1741270269639,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_202,1,0.091080313593256,0.091080313593256,-0.15027048506551,USDJPY,tstech_real_202501_202506_20260910_202503:3162,1741271289000,1741271289340,5,2,0.089085780707,1741271289524,147.774,147.778,147.778,0.004,0.01,0.001,0,0.179,147.599,147.957,SL,1741271959153,147.599,-17.9,-1,0.014,0.013,0.027,0.135,0.027,0.215,,669.629,1741271289340,1741271288910,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_206,-1,0.059880099897085,-0.13051125255587,0.059880099897085,USDJPY,tstech_real_202501_202506_20260910_202503:3308,1741275981250,1741275982019,5,2,0.117559510413,1741275982689,147.513,147.514,147.513,0.001,0.01,0.001,0,0.236,147.749,147.277,TIME,1741276883133,147.372,14.099999999999,0.597457627119,0.018,0.04,0.073,0.083,0.162,0.083,,,1741275982019,1741275981175,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_208,-1,0.051099440096519,-0.11974167098826,0.051099440096519,USDJPY,tstech_real_202501_202506_20260910_202503:3385,1741278036750,1741278036994,5,2,0.136497660258,1741278037154,147.718,147.72,147.718,0.002,0.01,0.001,0,0.273,147.991,147.445,TIME,1741278937407,147.537,18.099999999998,0.663003663004,0.012,0.066,0.012,0.132,0.233,0.132,,,1741278036994,1741278036693,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_215,1,0.058209884085019,0.058209884085019,-0.091534743186483,USDJPY,tstech_real_202501_202506_20260910_202503:3583,1741285781250,1741285781337,5,2,0.151032264357,1741285781364,148.151,148.152,148.152,0.001,0.01,0.001,0,0.303,147.849,148.455,TIME,1741286681520,148.021,-13.1,-0.432343234323,0.182,0.004,0.182,0.026,0.182,0.151,,,1741285781337,1741285781160,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_216,1,0.11284153989814,0.11284153989814,-0.10088330866564,USDJPY,tstech_real_202501_202506_20260910_202503:3625,1741287700750,1741287700906,5,2,0.143108417244,1741287701044,147.99,147.991,147.991,0.001,0.01,0.001,0,0.287,147.704,148.278,TIME,1741288602511,147.86,-13.1,-0.456445993031,0.035,0.02,0.035,0.166,0.035,0.191,,,1741287700906,1741287700513,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_221,1,0.11068134539709,0.11068134539709,-0.15376201256384,USDJPY,tstech_real_202501_202506_20260910_202503:3682,1741294607250,1741294607434,5,2,0.109291433425,1741294607711,147.816,147.82,147.82,0.004,0.01,0.001,0,0.219,147.601,148.039,TIME,1741295507957,147.736,-8.4,-0.383561643836,0.019,0.012,0.019,0.046,0.019,0.177,,,1741294607434,1741294607180,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_222,1,0.18978466578236,0.18978466578236,-0.26190100218758,USDJPY,tstech_real_202501_202506_20260910_202503:3692,1741295703750,1741295703881,5,2,0.105291405409,1741295703883,147.738,147.744,147.744,0.006,0.01,0.001,0,0.211,147.533,147.955,TIME,1741296604490,147.622,-12.199999999999,-0.578199052133,0.009,0.037,0.009,0.12,0.009,0.174,,,1741295703881,1741295703725,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_223,1,0.13454403146476,0.13454403146476,-0.1871944369181,USDJPY,tstech_real_202501_202506_20260910_202503:3698,1741296773250,1741296773289,5,2,0.104466551607,1741296773603,147.637,147.639,147.639,0.002,0.01,0.001,0,0.209,147.43,147.848,TIME,1741297673908,147.755,11.599999999999,0.555023923445,0.005,0.04,0.019,0.041,0.138,0.07,,,1741296773289,1741296773127,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_225,1,0.078554655521135,0.078554655521135,-0.13055040401978,USDJPY,tstech_real_202501_202506_20260910_202503:3708,1741299099000,1741299099306,5,2,0.105970635792,1741299099554,147.783,147.784,147.784,0.001,0.01,0.001,0,0.212,147.572,147.996,TIME,1741299999719,147.746,-3.799999999998,-0.179245283019,0.017,0.013,0.061,0.025,0.061,0.049,,,1741299099306,1741299098977,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_228,1,0.089281919215739,0.089281919215739,-0.12224529305614,USDJPY,tstech_real_202501_202506_20260910_202503:3726,1741302557000,1741302557204,5,2,0.092007435885,1741302557210,147.9,147.904,147.904,0.004,0.01,0.001,0,0.185,147.719,148.089,TIME,1741303458627,148.057,15.299999999999,0.827027027027,0.009,0.004,0.033,0.013,0.157,0.013,,,1741302557204,1741302556753,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_232,-1,0.20882564566804,-0.4014585852141,0.20882564566804,USDJPY,tstech_real_202501_202506_20260910_202503:3763,1741309256750,1741309260309,5,2,0.056641599803,1741309260322,147.984,148,147.984,0.016,0.01,0.001,0,0.114,148.098,147.87,TIME,1741310160337,148.062,-7.8,-0.684210526316,0,0.081,0.054,0.081,0.068,0.085,,,1741309260309,1741309256491,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_236,1,0.1380472527783,0.1380472527783,-0.17346590229083,USDJPY,tstech_real_202501_202506_20260910_202503:3783,1741313876000,1741313879117,5,2,0.09302495994,1741313879494,147.764,147.769,147.769,0.005,0.01,0.001,0,0.187,147.582,147.956,TIME,1741314779545,147.804,3.5,0.187165775401,0,0.035,0.083,0.061,0.083,0.113,,,1741313879117,1741313875989,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_237,1,0.053194525476475,0.053194525476475,-0.07704555913719,USDJPY,tstech_real_202501_202506_20260910_202503:3801,1741315071500,1741315072059,5,2,0.108848055062,1741315072203,147.841,147.844,147.844,0.003,0.01,0.001,0,0.218,147.626,148.062,TIME,1741315972271,147.948,10.400000000001,0.477064220184,0.078,0.002,0.126,0.017,0.126,0.019,,,1741315072059,1741315071375,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_246,1,0.074401319862421,0.074401319862421,-0.12584077310706,USDJPY,tstech_real_202501_202506_20260910_202503:3857,1741324429000,1741324435350,5,2,0.0974682545,1741324435457,147.507,147.51,147.51,0.003,0.01,0.001,0,0.195,147.315,147.705,TIME,1741325337945,147.464,-4.599999999999,-0.235897435897,0.03,0.028,0.046,0.039,0.046,0.052,,,1741324435350,1741324428992,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_247,1,0.081839388345288,0.081839388345288,-0.10637920487768,USDJPY,tstech_real_202501_202506_20260910_202503:3864,1741325674750,1741325675396,5,2,0.091313380307,1741325675396,147.551,147.556,147.556,0.005,0.01,0.001,0,0.183,147.373,147.739,TIME,1741326575818,147.55,-0.6,-0.032786885246,0.008,0.015,0.015,0.032,0.087,0.055,,,1741325675396,1741325674744,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_253,1,0.10179686316231,0.10179686316231,-0.15926858714195,USDJPY,tstech_real_202501_202506_20260910_202503:3892,1741334226500,1741334226916,5,2,0.073583030201,1741334226941,147.491,147.495,147.495,0.004,0.01,0.001,0,0.148,147.347,147.643,TIME,1741335126971,147.502,0.700000000001,0.047297297297,0.009,0.009,0.009,0.075,0.046,0.075,,,1741334226916,1741334226061,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_254,1,0.062693933718155,0.062693933718155,-0.095755298118953,USDJPY,tstech_real_202501_202506_20260910_202503:3899,1741336418000,1741336420554,5,2,0.075140647282,1741336420556,147.508,147.51,147.51,0.002,0.01,0.001,0,0.151,147.359,147.661,TIME,1741337320818,147.443,-6.699999999998,-0.443708609271,0.019,0.006,0.026,0.015,0.042,0.079,,,1741336420554,1741336417917,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_256,-1,0.052939579591184,-0.12730203769771,0.052939579591184,USDJPY,tstech_real_202501_202506_20260910_202503:3923,1741338653500,1741338653778,5,2,0.08839916757,1741338653813,147.66,147.667,147.66,0.007,0.01,0.001,0,0.177,147.837,147.483,TIME,1741339554120,147.676,-1.599999999999,-0.090395480226,0.008,0.036,0.098,0.036,0.123,0.036,,,1741338653778,1741338653468,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_264,1,0.097256637819875,0.097256637819875,-0.12733299493848,USDJPY,tstech_real_202501_202506_20260910_202503:4110,1741347876500,1741347878085,5,2,0.114766774962,1741347878087,147.404,147.405,147.405,0.001,0.01,0.001,0,0.23,147.175,147.635,TIME,1741348779431,147.43,2.500000000001,0.108695652174,0,0.05,0,0.065,0.059,0.065,,,1741347878085,1741347876452,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_276,-1,0.22659741906553,-0.19541326054238,0.22659741906553,USDJPY,tstech_real_202501_202506_20260910_202503:4305,1741362161000,1741362161049,5,2,0.150246985302,1741362161136,147.272,147.278,147.272,0.006,0.01,0.001,0,0.301,147.573,146.971,TIME,1741363061142,147.233,3.899999999999,0.129568106312,0.015,0.144,0.015,0.216,0.074,0.216,,,1741362161049,1741362160968,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_277,-1,0.10236735663938,-0.084462828164458,0.10236735663938,USDJPY,tstech_real_202501_202506_20260910_202503:4337,1741363202000,1741363202171,5,2,0.164972827344,1741363202251,147.202,147.207,147.202,0.005,0.01,0.001,0,0.33,147.532,146.872,TIME,1741364102419,147.106,9.6,0.290909090909,0.026,0.044,0.026,0.137,0.161,0.172,,,1741363202171,1741363201986,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_279,-1,0.08940914872693,-0.11127875444093,0.08940914872693,USDJPY,tstech_real_202501_202506_20260910_202503:4394,1741365211000,1741365211256,5,2,0.17052274476,1741365211311,147.064,147.067,147.064,0.003,0.01,0.001,0,0.342,147.406,146.722,SL,1741365645064,147.406,-34.200000000001,-1,0,0.09,0,0.224,0,0.537,,433.753,1741365211256,1741365210934,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_283,1,0.20020127596803,0.20020127596803,-0.19462221363051,USDJPY,tstech_real_202501_202506_20260910_202503:4502,1741369505250,1741369505561,5,2,0.180319402527,1741369505613,147.296,147.301,147.301,0.005,0.01,0.001,0,0.361,146.94,147.662,TP,1741369780751,147.662,36.099999999999,1,0.095,0.005,0.429,0.015,0.429,0.015,275.138,,1741369505561,1741369505232,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_285,1,0.052016209459163,0.052016209459163,-0.031529811721875,USDJPY,tstech_real_202501_202506_20260910_202503:4585,1741371657750,1741371657840,5,2,0.19271825409,1741371657917,147.388,147.39,147.39,0.002,0.01,0.001,0,0.386,147.004,147.776,TIME,1741372558047,147.241,-14.899999999997,-0.386010362694,0.009,0.065,0.036,0.084,0.036,0.153,,,1741371657840,1741371657402,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_287,1,0.13622867823253,0.13622867823253,-0.14173025044158,USDJPY,tstech_real_202501_202506_20260910_202503:4620,1741374295000,1741374295028,5,2,0.163759801662,1741374295112,147.156,147.158,147.158,0.002,0.01,0.001,0,0.328,146.83,147.486,TIME,1741375195193,147.099,-5.9,-0.17987804878,0.019,0.076,0.019,0.17,0.019,0.2,,,1741374295028,1741374294896,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_288,1,0.16195356857492,0.16195356857492,-0.15237688175784,USDJPY,tstech_real_202501_202506_20260910_202503:4651,1741375397750,1741375398314,5,2,0.156796899444,1741375398369,147.171,147.174,147.174,0.003,0.01,0.001,0,0.314,146.86,147.488,TIME,1741376298581,147.411,23.699999999999,0.754777070064,0.035,0.015,0.077,0.017,0.253,0.017,,,1741375398314,1741375397656,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_289,1,0.054282656908642,0.054282656908642,-0.077872058624631,USDJPY,tstech_real_202501_202506_20260910_202503:4672,1741376598000,1741376598347,5,2,0.150777416855,1741376598348,147.439,147.443,147.443,0.004,0.01,0.001,0,0.302,147.141,147.745,TIME,1741377498380,147.515,7.199999999997,0.238410596026,0.024,0.016,0.133,0.016,0.264,0.016,,,1741376598347,1741376597934,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_292,1,0.077493570870104,0.077493570870104,-0.056364747731213,USDJPY,tstech_real_202501_202506_20260910_202503:4712,1741380361250,1741380361415,5,2,0.148718673766,1741380361440,147.909,147.912,147.912,0.003,0.01,0.001,0,0.298,147.614,148.21,TIME,1741381261844,147.992,7.999999999998,0.268456375839,0.002,0.029,0.086,0.029,0.114,0.029,,,1741380361415,1741380361110,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_293,1,0.093619191468179,0.093619191468179,-0.095202939942587,USDJPY,tstech_real_202501_202506_20260910_202503:4720,1741381372500,1741381373232,5,2,0.138896110161,1741381373279,148.023,148.026,148.026,0.003,0.01,0.001,0,0.278,147.748,148.304,TIME,1741382273373,148.025,-0.1,-0.003597122302,0.003,0.086,0.003,0.115,0.044,0.165,,,1741381373232,1741381372495,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_294,1,0.076979012534837,0.076979012534837,-0.090000949958519,USDJPY,tstech_real_202501_202506_20260910_202503:4729,1741382334000,1741382336222,5,2,0.135181761759,1741382336326,148.028,148.029,148.029,0.001,0.01,0.001,0,0.271,147.758,148.3,TIME,1741383236433,148.065,3.6,0.132841328413,0.031,0.003,0.113,0.003,0.174,0.003,,,1741382336222,1741382333894,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_295,1,0.075159623325469,0.075159623325469,-0.06930187738267,USDJPY,tstech_real_202501_202506_20260910_202503:4736,1741383604500,1741383604716,5,2,0.129410648736,1741383604721,148.145,148.149,148.149,0.004,0.01,0.001,0,0.259,147.89,148.408,TIME,1741384504728,148.075,-7.400000000001,-0.285714285714,0.015,0.024,0.015,0.053,0.015,0.115,,,1741383604716,1741383604496,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_296,1,0.15900197104251,0.15900197104251,-0.15468935059958,USDJPY,tstech_real_202501_202506_20260910_202503:4739,1741384684750,1741384685841,5,2,0.117585712661,1741384685848,148.058,148.061,148.061,0.003,0.01,0.001,0,0.236,147.825,148.297,TIME,1741385585850,148.096,3.5,0.148305084746,0.003,0.021,0.003,0.076,0.056,0.104,,,1741384685841,1741384684575,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_297,1,0.09381537552227,0.09381537552227,-0.11268750375157,USDJPY,tstech_real_202501_202506_20260910_202503:4744,1741385716750,1741385718118,5,2,0.110318319101,1741385718330,148.021,148.022,148.022,0.001,0.01,0.001,0,0.221,147.801,148.243,TIME,1741386618355,148.021,-0.1,-0.004524886878,0.002,0.039,0.082,0.039,0.082,0.039,,,1741385718118,1741385716418,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_298,1,0.18079168321764,0.18079168321764,-0.17864155035647,USDJPY,tstech_real_202501_202506_20260910_202503:4749,1741386954500,1741386954816,5,2,0.101651460748,1741386955032,148.022,148.024,148.024,0.002,0.01,0.001,0,0.204,147.82,148.228,TIME,1741387855322,148.015,-0.900000000001,-0.044117647059,0.001,0.074,0.001,0.136,0.001,0.136,,,1741386954816,1741386954147,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_304,1,0.078858784245437,0.078858784245437,-0.087760517814905,USDJPY,tstech_real_202501_202506_20260910_202503:4889,1741573259500,1741573260135,5,2,0.097565368209,1741573260267,147.406,147.409,147.409,0.003,0.01,0.001,0,0.196,147.213,147.605,TP,1741573828177,147.605,19.6,1,0.052,0.012,0.052,0.021,0.234,0.021,567.91,,1741573260135,1741573259271,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_308,1,0.12240552271665,0.12240552271665,-0.12115590496467,USDJPY,tstech_real_202501_202506_20260910_202503:4921,1741577693750,1741577694345,5,2,0.111408343167,1741577694354,147.338,147.339,147.339,0.001,0.01,0.001,0,0.223,147.116,147.562,TIME,1741578595104,147.3,-3.899999999999,-0.174887892377,0.024,0.041,0.024,0.057,0.024,0.098,,,1741577694345,1741577693350,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_314,1,0.10816428188025,0.10816428188025,-0.15388730504706,USDJPY,tstech_real_202501_202506_20260910_202503:4988,1741585346250,1741585346910,5,2,0.0864009074,1741585347365,147.545,147.548,147.548,0.003,0.01,0.001,0,0.173,147.375,147.721,TIME,1741586247534,147.589,4.1,0.236994219653,0.037,0.009,0.071,0.009,0.071,0.009,,,1741585346910,1741585345784,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_316,1,0.070420387792743,0.070420387792743,-0.12293968081524,USDJPY,tstech_real_202501_202506_20260910_202503:5001,1741587640500,1741587641154,5,2,0.070363348111,1741587641260,147.559,147.56,147.56,0.001,0.01,0.001,0,0.141,147.419,147.701,TIME,1741588542021,147.646,8.599999999998,0.609929078014,0.035,-0,0.076,-0,0.106,-0,,,1741587641154,1741587640423,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_331,1,0.089677146713557,0.089677146713557,-0.15047839558244,USDJPY,tstech_real_202501_202506_20260910_202503:5201,1741610111000,1741610113774,5,2,0.086118366711,1741610113805,147.271,147.276,147.276,0.005,0.01,0.001,0,0.173,147.103,147.449,TIME,1741611013847,147.332,5.599999999998,0.323699421965,0.02,0.018,0.036,0.018,0.073,0.018,,,1741610113774,1741610110947,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_333,1,0.061647247031313,0.061647247031313,-0.13561659110696,USDJPY,tstech_real_202501_202506_20260910_202503:5229,1741613208250,1741613208676,5,2,0.084116695708,1741613208676,146.994,147.001,147.001,0.007,0.01,0.001,0,0.169,146.832,147.17,TIME,1741614109127,146.935,-6.6,-0.390532544379,0.013,0.02,0.035,0.031,0.035,0.078,,,1741613208676,1741613208098,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_334,1,0.06789603527309,0.06789603527309,-0.11273078930525,USDJPY,tstech_real_202501_202506_20260910_202503:5239,1741614326250,1741614326373,5,2,0.080853835661,1741614326618,147.001,147.005,147.005,0.004,0.01,0.001,0,0.162,146.843,147.167,TIME,1741615228053,146.938,-6.700000000001,-0.413580246914,0.028,0.006,0.083,0.017,0.083,0.092,,,1741614326373,1741614326123,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_337,1,0.049670266741576,0.049670266741576,-0.099056067990834,USDJPY,tstech_real_202501_202506_20260910_202503:5298,1741617666000,1741617666095,5,2,0.092748065965,1741617666147,146.947,146.948,146.948,0.001,0.01,0.001,0,0.186,146.762,147.134,TP,1741618553863,147.134,18.600000000001,1,0.023,0.003,0.053,0.027,0.188,0.027,887.716,,1741617666095,1741617665919,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_338,1,0.093237655118736,0.093237655118736,-0.16054424570173,USDJPY,tstech_real_202501_202506_20260910_202503:5307,1741620197250,1741620198127,5,2,0.093990692292,1741620198178,146.822,146.823,146.823,0.001,0.01,0.001,0,0.188,146.635,147.011,TIME,1741621098557,146.782,-4.1,-0.218085106383,0.001,0.017,0.046,0.017,0.046,0.103,,,1741620198127,1741620197171,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_339,1,0.059273173905256,0.059273173905256,-0.092899707084585,USDJPY,tstech_real_202501_202506_20260910_202503:5326,1741622299250,1741622299518,5,2,0.096876280194,1741622299518,147.017,147.021,147.021,0.004,0.01,0.001,0,0.194,146.827,147.215,TIME,1741623200030,146.939,-8.199999999999,-0.422680412371,0.003,0.037,0.017,0.051,0.017,0.131,,,1741622299518,1741622299154,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_340,1,0.068661124515549,0.068661124515549,-0.10606087881932,USDJPY,tstech_real_202501_202506_20260910_202503:5340,1741624237750,1741624237984,5,2,0.093699185398,1741624238105,146.965,146.968,146.968,0.003,0.01,0.001,0,0.188,146.78,147.156,SL,1741624433947,146.775,-19.299999999998,-1.026595744681,0.075,0.004,0.075,0.199,0.209,0.199,732.736,195.842,1741624237984,1741624237693,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_344,1,0.10907751769904,0.10907751769904,-0.11613888937591,USDJPY,tstech_real_202501_202506_20260910_202503:5378,1741628780250,1741628780846,5,2,0.132539121105,1741628780846,146.648,146.651,146.651,0.003,0.01,0.001,0,0.266,146.385,146.917,TIME,1741629680846,146.809,15.799999999999,0.593984962406,0.025,0.008,0.122,0.008,0.162,0.008,,,1741628780846,1741628780226,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_348,1,0.096238321621883,0.096238321621883,-0.12454475372734,USDJPY,tstech_real_202501_202506_20260910_202503:5415,1741633938250,1741633938768,5,2,0.11442509585,1741633938858,147.172,147.175,147.175,0.003,0.01,0.001,0,0.229,146.946,147.404,TIME,1741634838909,147.134,-4.100000000003,-0.17903930131,0.027,0.006,0.054,0.065,0.054,0.126,,,1741633938768,1741633938156,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_351,1,0.079137817869847,0.079137817869847,-0.12465391459367,USDJPY,tstech_real_202501_202506_20260910_202503:5432,1741638153750,1741638153990,5,2,0.101652275333,1741638154071,147.238,147.24,147.24,0.002,0.01,0.001,0,0.204,147.036,147.444,TIME,1741639054232,147.046,-19.400000000002,-0.950980392157,0.021,0.002,0.042,0.002,0.042,0.196,,,1741638153990,1741638153622,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_354,1,0.16376485354877,0.16376485354877,-0.19420233990346,USDJPY,tstech_real_202501_202506_20260910_202503:5463,1741644749250,1741644749521,5,2,0.08837230186,1741644749729,147.16,147.163,147.163,0.003,0.01,0.001,0,0.177,146.986,147.34,TP,1741645529667,147.34,17.699999999999,1,0.026,0.017,0.116,0.017,0.214,0.017,779.938,,1741644749521,1741644749202,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_365,-1,0.065063852428091,-0.14976386139965,0.065063852428091,USDJPY,tstech_real_202501_202506_20260910_202503:5535,1741662509750,1741662511095,5,2,0.085980137726,1741662511182,146.795,146.803,146.795,0.008,0.01,0.001,0,0.172,146.967,146.623,TIME,1741663411213,146.797,-0.200000000001,-0.011627906977,0.011,0.053,0.011,0.145,0.027,0.145,,,1741662511095,1741662509533,202503,2
tstech_real_202501_202506_20260910_202503:tstech_real_202501_202506_20260910_202503_USDJPY_mh_369,1,0.057128490084117,0.057128490084117,-0.088929433959766,USDJPY,tstech_real_202501_202506_20260910_202503:5596,1741666726750,1741666727046,5,2,0.105686332783,1741666727177,146.784,146.788,146.788,0.004,0.01,0.001,0,0.212,146.576,147,TIME,1741667627207,146.884,9.599999999998,0.452830188679,0.011,0.034,0.048,0.05,0.133,0.05,,,1741666727046,1741666726723,202503,2
