family,month,geometry,variant,scope,direction,feature,mean_abs_shap,mean_signed_shap,unit,rows,baseline_mean
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_rsi21_slope3,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_rsi21_pct64,0.0015123383860331,-1.9352028136574e-05,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_signal_atr,0.001583814743924,0.00028570472770242,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_hist_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_hist_slope1_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_hist_pct64,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_stoch14_k,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_stoch14_d,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_stoch14_k_minus_d,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_williams14_r,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_cci20,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_adx14,0.001812851670596,-0.0001035996712597,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_plus_di14,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_minus_di14,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_di_balance,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_adx14_slope3,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc1_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc1_pct,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc3_atr,0.0058410727764565,-0.00088012598650713,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc3_pct,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc5_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc5_pct,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc10_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc10_pct,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc20_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_roc20_pct,0.0036651022166726,0.00013513558939252,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range5_width_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range5_position,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range5_high_distance_atr,0.00097662915542568,6.2060949572885e-05,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range5_low_distance_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range5_signed_efficiency,0.011157794738873,0.00090169789949027,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol5,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol5_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range20_width_atr,0.0018147666690443,0.00020912614844267,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range20_position,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range20_high_distance_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range20_low_distance_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range20_signed_efficiency,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol20,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol20_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range60_width_atr,0.010312491561824,-0.0034735268645366,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range60_position,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range60_high_distance_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range60_low_distance_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_range60_signed_efficiency,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol60,0.0020478777043865,3.7102949939423e-05,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_realized_vol60_atr,0.011630441982021,0.0034334955867446,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_bb20_width_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_bb20_price_z,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_bb20_position,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_consecutive_signed_bars,0.0098332985699556,-0.00042663946632155,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema5_20_gap_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema10_20_gap_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema20_50_gap_atr,0.001336098873547,-0.00015319805526864,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema_alignment,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema_alignment_x_rsi14,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema20_gap_x_rsi14,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_rsi14_x_adx14,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_macd_hist_x_atr_expansion,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_ema20_slope_x_adx,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_body_x_tick_activity,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_ema20_price_gap_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_ema20_50_gap_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_rsi14_centered,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_macd_hist_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_di_balance,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_roc5_atr,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m15_shock_x_range20_signed_efficiency,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_alignment_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_rsi14_difference,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_ema20_slope_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_macd_hist_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_atr_ratio,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m5_rsi_x_trend,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_alignment_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_rsi14_difference,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_ema20_slope_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_macd_hist_product,0.011572887995789,0.00044512233651726,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_atr_ratio,0.0010692275633074,0.00034565156311848,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m1_m15_rsi_x_trend,0.0099274975171453,0.00061594848821505,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_alignment_product,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_rsi14_difference,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_ema20_slope_product,0.0036663216012341,0.00042247950334687,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_macd_hist_product,0.0023972216510453,-8.8255548272429e-05,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_atr_ratio,0.00073662983182287,0.00031553878052683,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,1,m5_m15_rsi_x_trend,0,0,NET_R,512,-0.093339277507245
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,quote_mid,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,quote_spread,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,shock_direction,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr7,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr14,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr28,0.001823357297385,-0.0008586749546054,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr14_price,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr7_atr28,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr14_pct64,0.0033408615116151,-0.00016458171159792,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr14_z64,0.0021243348796395,-0.00038355865072662,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_atr14_change3,0.0038340235222959,0.00014021126426068,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_spread_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_tick_volume,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_tick_volume_rel20,0.0054061634678175,-0.00055009965861553,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_tick_volume_pct64,0.0036535967835173,-7.4279032425706e-05,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_body_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_upper_wick_atr,0.012796302041975,0.00024576825138495,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_lower_wick_atr,0.0078286683603026,0.0001084097148521,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_bar_range_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_bar_close_location,0.0010229840396675,-0.00019440585079684,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_value,0.010237390388912,-0.010139148593333,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_price_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_close_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_slope1_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_slope3_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_accel_atr,0.0027307978964959,-0.00065136612985764,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_gap_pct64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_gap_z64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_sma_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma5_value,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma5_price_gap_atr,0.0013520343672522,-0.00017150098614631,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma5_slope1_atr,0.0027175701048176,0.00075313786303782,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma5_slope3_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma5_gap_pct64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_value,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_price_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_close_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_slope1_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_slope3_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_accel_atr,0.0071452615734166,-0.00011147348041564,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_gap_pct64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_gap_z64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_sma_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma10_value,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma10_price_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma10_slope1_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma10_slope3_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_sma10_gap_pct64,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_value,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_price_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_close_gap_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_slope1_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_slope3_atr,0,0,NET_R,512,-0.0077258199554605
LIGHTGBM,202502,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_accel_atr,0,0,NET_R,512,-0.0077258199554605
