path,sha256,bytes,role,delivery
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g3__m202504.npz,ef1a19a51ecd379fa6081afea4101b84de70af32bc4b1168ac8bb26a4effc1dd,15918,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g4__m202502.npz,68f0267808473bff473e3b9e4f37516a783e922d25e3746e40676393d23e8c4f,16850,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g4__m202503.npz,ebee6ef4f4ce88996e940ab5b08a450952e29ce7b2f6296ec25cd85c55264f36,19626,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g4__m202504.npz,f711049858958b4700b64f8efebb9e7f8637cb5801e0b95514332a0ec039d1f1,15893,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g5__m202502.npz,d254082380fc949c2b1a4b778a3831dc787fea7819a2d428edba58ef5bd358cf,16845,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g5__m202503.npz,9783848c73e2efbdc63848a7332d55291f3de181226634ebefe13ff76cc1d11c,19626,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/ELASTICNET__NET_R__SCALE_FREE__g5__m202504.npz,b60d7d316f79cbb3ed8b6a17e6e24736f8ddf587795320f9a6e043ec871d4f5b,15905,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g1__m202502.npz,d49fcb0fba45d0e726f0c2f6ac46b44eb6cec5cad61f7b42112c5feb4591786d,16615,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g1__m202503.npz,11367541cfd0c15cfbd8451433c084e1d97f4f7cb20ddd17418dc6b13c2fdf6a,19324,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g1__m202504.npz,a93e8166a3c5749ce50575953750dbd20e470c9b0f1925a6053fea207a0c2212,15637,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g2__m202502.npz,cccf1b3cea9051923ab3017e549209c50ceb0b7d2ae5e33db2754a076ef82d64,16652,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g2__m202503.npz,ccfe7cc06846331a55e5922ef360296ad2b0a179130189cb8dc8f201c5c1d0c8,19497,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g2__m202504.npz,b808664ce715e2fdd69f0db0843424243d44b24a1dc5dd03bfb0ef7cf73311e2,15706,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g3__m202502.npz,137f490060dd7ec2bba0a991bbb87bae1425e286f4e539d8d80dd293c4658bd2,16693,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g3__m202503.npz,94bbad59d61f32874bc8a59e608ea4f31c5cf5ad956360261c8c3b7ca39692b7,19478,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g3__m202504.npz,5a56dcba8a70ae8b77040c3d68e93b00623d39228344697855514c83b904b945,15757,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g4__m202502.npz,856d8566fa49b2e13fbcd4e8bb173c16c75fb56af761e23d8f478b2fddacb6da,16738,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g4__m202503.npz,b9a7e56d8960bc086d27465ef73ddf78f47eb703cc23ad840b44e661241933fb,19485,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g4__m202504.npz,74dcb670fcf5b4eeac2a0b32c87e7107bc34cf7202ed1ef2c43c39c07edb3bc8,15826,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g5__m202502.npz,93b17a90d2b137043cfe763432646855ddd690fd7833368b154457990c5c7d7d,16738,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g5__m202503.npz,469447d380551b40919acadf57389480ed0dda23d2fefeed8f3917f8176736af,19489,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__FULL486__g5__m202504.npz,8ca164b70620e1c69950294fdb99ccc48331afc421bb0f79aca81473fb1fd22b,15833,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202502.npz,43ff6adcb77a314966073381e815850c1ea84f956b97a19e01f98438df228943,16595,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202503.npz,74fc3daebc24d050b03f4f45b68d228cdad8316c989d917789ae60786288d3df,19316,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202504.npz,646ed385d038d862090467d75c1a92bf1a543958e44f6581f1c77a5e22fad1fe,15641,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202502.npz,f4767d5ccb8d57a74b7e0812ae4447dac3890c178260b75d296618d065bfe0f9,16617,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202503.npz,92d71dbed8f43d17477da50cc05b6e0822ee15543c4a12fda753975c7561853f,19376,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202504.npz,9a74cf66bfcae622621a061c4fe2dd238bf857178e36a7d6adc86f6d6a6fcfce,15647,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202502.npz,9934afbaf9e3890811b47fde7317482b45a57f45e48fe699b1cf465e76b1bb64,16641,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202503.npz,24dde2a09adf95efcd11a68a7cddc197d9110c5360eff20e9daa26c3ab6a9699,19387,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202504.npz,90deb39b1623b08e17757023b0dc0d9a0a54b0aa9d9689bd4730bf847b7bc843,15717,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202502.npz,0b8b94e328c0a6cc80ba4bae57568ebf61ee0e0575d5914accace387752a0db7,16727,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202503.npz,64ba8a7a2f690bf3f3a649688b5c5c0ffcb6c363819ae41f11b8d3b1a0abefba,19475,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202504.npz,768be0db224fca91229ece11c0c4b9399baf1e655d3435df294dea448d79b68a,15778,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202502.npz,fa979687f980ffb0e49250ab042da9ecd86324f83c32b0060a3b1049c6f95fe9,16740,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202503.npz,8c04c65377e4cdd76262a8333a30fa65d8bc5086159dec3b8e7664146934fe09,19494,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202504.npz,07c69d53925f63ea56c9a71726d8beb8c575548cb48e3476f3ef9c478ec55b5b,15806,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g1__m202502.npz,d415c0aa81a5a700952b85a3f934a696eb2bb329c946ce8865db82fa9b27a117,16783,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g1__m202503.npz,3336957e0fa4ee2aa6b8d6ca2acdad53fa643a34465afda48a73339e5610686e,19534,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g1__m202504.npz,c7a32c2753874ef537f9b8bd242376aec782267a4e62900c1463ccef77b0d8d1,15781,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g2__m202502.npz,9effdb9f5d566f4715354a5f29a7576d3b9f0a154892f60bf532ce007436fc5a,16798,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g2__m202503.npz,241ff052df18c89950d5707cae5f0dedbf5259528d03211e4806d98107cf70f2,19610,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g2__m202504.npz,3c2bfb735d8f37c364e1ee4852704e4761aa311cceba799a4a5b404b3f9b63ac,15835,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g3__m202502.npz,f74999bed94dbd2ea8288fb410a43fd2626e5eb9a78ed5e4b5b73c09ea842849,16816,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g3__m202503.npz,579bdac8724c411df06d81960e9ac45c83762a9d43b14a6e7d223d7c0d9ca9cf,19583,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g3__m202504.npz,56869aef079fcbb8247259b2bcca8313652daf9649e7dd870485bb6fe33428fa,15872,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g4__m202502.npz,229aaf4e6767ddd5e43686978bbf245fcb54b7aeb8b378e91c53a71847643404,16837,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g4__m202503.npz,526c41d2a9b84c7d92df283044357cf6afc728a4d93c48c141ab5352dfce15f6,19595,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g4__m202504.npz,fbb8fbf7164d4de7111bec7d80c32bc2a07063ec2927e85787311e7dadbd2aa6,15888,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g5__m202502.npz,f95b9232241d852b35efdb5180abcd5a0cdedf93098b603d57dbbec77913edad,16845,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g5__m202503.npz,e6ccbf27c32791e7986bf2a98396438e8a69fe8708cbc88229a89347ea6d520a,19622,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__FULL486__g5__m202504.npz,40ca8a873c626c5455f564e8393d671bdd42109be4b1c522b338d0041ed3a3cb,15896,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g1__m202502.npz,d0c59f4aa0d8d92bb097116d57dd25d117721d322f95442e876584d8c846ca16,16778,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g1__m202503.npz,104bf9534df2bd930e6f206cf216a63c4eec69bd7ee4a77249a770308fe5aaa0,19492,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g1__m202504.npz,893651d449325db1213703de4366692a6e0b8261f95290cb766406f6199028d8,15783,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g2__m202502.npz,a2144a856436c6c65f17fa64b1378967a9d5795a50feaad5ff297544c0275cab,16799,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g2__m202503.npz,43793d73a925fc6720462ce72e05039504ab6fc4bafeb5ff66fd81d83024d157,19559,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g2__m202504.npz,0f82fee0461508b7b0d6f5978f941c1fde2b7a47eb34ef3489ab95c6ba1cfafd,15827,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g3__m202502.npz,e280c2f8ede8a363e67b299d50a23d9c75de828030e847b6a400f07bceba861d,16805,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g3__m202503.npz,38551e54ecdd5174f5a10e942f96a4636f7d6b3064dc35034e8612b60f12f8ce,19592,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g3__m202504.npz,55e21868f95fd556e83cf6f61a64210b135cc892ac4f447a89d1754857de7153,15868,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g4__m202502.npz,9ff6a2621c37997ad8ccc66cf7f988a1838304ff016a759d0af1c13107db2a9d,16829,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g4__m202503.npz,154bba11c1ec125775b83a976f6f2865fdd07bbdd31d9d90947608235f33d2e9,19617,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g4__m202504.npz,54c627eebeab4d287c6baa907252812bb7ddfcaae960a654cc15f7906dc60bf0,15863,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g5__m202502.npz,fa15f9f3792bf392c86a93bbfb7e2c056aff5850e37f4c85970919d9abab86be,16842,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g5__m202503.npz,20c11f9c77cbeb21af65914818d264785a69b1cbe9b6ecc110378de14382d41b,19591,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LIGHTGBM__NET_R__SCALE_FREE__g5__m202504.npz,c7328c0938688c50186ae62a4868c3c8c0b5eea1af67094e4367bac2b930aeb4,15874,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g1__m202502.npz,d8513213654e8c332d8fd75d8bbe17948d57d1ac51c226025049316b184f8cfc,16891,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g1__m202503.npz,90488e846edb25de1ef76b349a849debc2eb3ee5541668427efa63cdbf01a9c5,19664,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g1__m202504.npz,e734fb94397196f4ff991e35cf8cc06c0171869654a59be20a719d65b7f72d33,15933,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g2__m202502.npz,aad169f233b605d8d371efbca9a5dc06da775d0bd1112832a81890b6e774c343,16880,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g2__m202503.npz,6283f858feb86cbd8626ccd76a92436435e98a08229f35582718046d50d6cc2a,19683,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g2__m202504.npz,ba663d78fa90a30fb2cad74633917623085920eb4c94149ba4b83619a5f5e4e8,15946,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g3__m202502.npz,946a43bef5fa4c67dee37586ec0f0d63e17a472f4d074475b777ad5b88646e22,16870,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g3__m202503.npz,1badfe2108bb20c401475cd3affad0ae3187d2028d4f1df631d31d2908529a80,19673,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g3__m202504.npz,1888315256e9681b4d9ac8c220f59a7984b1edfba4ca7e5023f967d9861c9ca6,15933,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g4__m202502.npz,fb33c8599343619edd21641098d1338c1076b8105c367fef58975767e5267b33,16868,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g4__m202503.npz,5d08d4527b7c7d1baddec60bbfb814c55d6d7702a792b016af0b51744ee4972a,19670,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g4__m202504.npz,5bf1188075a6e61c1bed8f46f2b8b80acc387e6d623e684b00e39c3978851b92,15931,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g5__m202502.npz,b5c3d73db6e8412a3d745244300cd45de48ec7f9925a878bc8fbb0492ddd5fbd,16845,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g5__m202503.npz,f0d83e47fb62cff2df06bcd5dd9f22c13de5b3dd153dab277091376566865ad1,19664,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__FULL486__g5__m202504.npz,1ad019add977f44cebbd692007f006897eddc6e03260e1d1b66728cf1fbe9b97,15905,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g1__m202502.npz,5dadc7f7095e4ef4ad5fcd8c765e34dab9bf074d816dc304da8fae90038641a2,16880,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g1__m202503.npz,871c52094300d3c5f7a17f86519c75b4038e169bf26f51c1b6454c25abb2cfd0,19666,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g1__m202504.npz,99577a5ff1df612e70527638c59454db6b2023201c45aaac77a3f7a7e51e0895,15926,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g2__m202502.npz,e035938ff9b10302586b8cfdf4d9d37ccc19f2b177835a000ccf3d4806d68b36,16886,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g2__m202503.npz,90a310a5b0f778dbebb211bda5abd136a8150d3cabaa8d8744eb5751859e9f0a,19675,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g2__m202504.npz,deeae4dc4b8c395472274c56ccf8dd732206064e5fc02768c2769eafe6a05cc3,15936,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g3__m202502.npz,58a90795e2acabe50eb3eeac1f238f841dc3f15704f1b48f55f1c24edeb5d78c,16872,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g3__m202503.npz,d66bad94c4cd4f33e6db9e06416273d41677ac6ae09b8532432432a2588ae878,19670,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g3__m202504.npz,6044762a94d1c41699d570e4e8cfc45960dfb25ea31631601bf32026a2493875,15955,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g4__m202502.npz,7891db9c7b1ac41239e6523f8d48bf0a1312391395e603a3afe0866c7198ba68,16856,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g4__m202503.npz,e69f38a43480870b46cb49719e1a2bc022a36291b9539d3554dd9c2ff1fda2f4,19676,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g4__m202504.npz,4b01d2fedf6334de1a34e519351ef0f02960d298b4c6a8dba46ff3e02d9486f7,15930,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g5__m202502.npz,0434afe1dbf6fa43d5eaf9d37e988bb8b0e846db9c574624d31f69d110ee8254,16863,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g5__m202503.npz,944fdf2d53d12c318144af35cec64f3bd35ae08eb1e5b2cc6e365b1c178f92a3,19656,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/LOGISTIC__NET_R__SCALE_FREE__g5__m202504.npz,68e285a8b4acea8f764aca401ab80d74eed252284301564d886ab982e198eca2,15904,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g1__m202502.npz,2896fde2215a0996ff4702ce02ca93b867e1521af7bcda6e21c1e5206dad1987,16666,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g1__m202503.npz,4f9ef246628705e1c19dec1899cf679205037e5f28c3e510796671925f359740,19404,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g1__m202504.npz,120f19ee460b6394c794a9b9d38dd1e2e18f62985e5b1e423b000cfbf7af4ee9,15724,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g2__m202502.npz,cae46f7be08df6fcb13548a3618a2c5bbe561e9b22700064c1209e90c1f1158f,16703,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g2__m202503.npz,34c0cb6b802f476c430695cc03719adc7bc879c64be1ceb7d622def0063ae127,19582,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g2__m202504.npz,a012e8c23810a816a9664f2c54dff20054ce5b15a354788017916675870c2627,15819,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g3__m202502.npz,066ac00a61593677c279361e63e4d169a393f23597b0359631544a26925540c1,16769,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g3__m202503.npz,d92072e90014a9e01e53cbbe683b5f4f21c3990fcf4c324423ed99dc5df2b152,19544,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g3__m202504.npz,c5423e2a78e8f1d41b9ee20a51d6098ba1b01755e85e8a0148bf9a7b2ac2c429,15857,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g4__m202502.npz,7b7661a62f6e08027d490c29031edcaab87bb0b186d1b5d0d1487868092469e2,16795,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g4__m202503.npz,77edccd78705567af06a8e78ed81bae1a090d6470eb0a2c97307663d38ecbb5b,19579,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g4__m202504.npz,3dd96c8cc2a6a6bec2cdbc11455f792d1e64b1e278cfc294bf8345c7254ad613,15878,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g5__m202502.npz,32d397551cf0e1741473164386e76b88d8d624a644525b14ba98cf1abbdce44f,16788,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g5__m202503.npz,4995796112881e6b15fd7411f0d5177d0785a4fff7108782e3e76bc8f3dc9b2a,19574,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__FULL486__g5__m202504.npz,dfea28e4684ae6095e245c6f5c2eb0236f169f506b4e5feaec7e52f45fbd510c,15879,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g1__m202502.npz,c8f3f8e6a5b6bea35c0cd5e049111f3216935fee2e043716d832b3d30fcf6a08,16679,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g1__m202503.npz,b4dc93676fda80b37f9dd619c0484fa80944ef7803ccc99984a2c15214aa6064,19431,evidence_or_document,COMMIT
