family,variant,geometry,month,mean,n,p10,p50,p90,part,sd,side
LOGISTIC,FULL486,2,202504,-0.24001117500306,2741,-0.59824005897575,-0.15090207355997,0.23015220134714,fit,0.84117750095733,long_score
LOGISTIC,FULL486,2,202504,-0.10668321951161,2741,-0.50620606329251,-0.10459151623775,0.29460440263585,fit,0.41727028115409,short_score
LOGISTIC,FULL486,2,202504,-0.14464083447596,903,-0.56054959304742,-0.028868542510342,0.45103218886372,val,1.0952546760174,long_score
LOGISTIC,FULL486,2,202504,-0.034824247215815,903,-0.59800538184979,-0.024847497952997,0.50345133684631,val,0.62721885025506,short_score
LOGISTIC,FULL486,3,202502,-0.18851652497753,656,-0.82540916559197,-0.13978658737974,0.44287370332136,fit,0.64408063463436,long_score
LOGISTIC,FULL486,3,202502,-0.20186909661536,656,-0.7013694661761,-0.11786633810713,0.50284872711652,fit,1.0058998542996,short_score
LOGISTIC,FULL486,3,202502,0.14038956537514,959,-0.59220132323382,0.2014707038224,0.9053067440828,val,0.7383322550853,long_score
LOGISTIC,FULL486,3,202502,-0.31332869120049,959,-0.99860069068952,-0.28729664234253,0.44444684056993,val,0.85255307407037,short_score
LOGISTIC,FULL486,3,202503,-0.25379610581757,1615,-0.6238015502304,-0.12670103409418,0.27827642422414,fit,1.0050677640633,long_score
LOGISTIC,FULL486,3,202503,-0.072550347675788,1615,-0.4867372313762,-0.080003489556219,0.37483703591348,fit,0.40189112224297,short_score
LOGISTIC,FULL486,3,202503,-0.15257618260547,1126,-0.54665898734971,-0.077850284367859,0.33688163639169,val,0.75143059518007,long_score
LOGISTIC,FULL486,3,202503,-0.08012269579754,1126,-0.49671462328805,-0.066867213955928,0.35670093356415,val,0.38211602941348,short_score
LOGISTIC,FULL486,3,202504,-0.16994391905938,2741,-0.52525836128628,-0.10985389539694,0.24382321230147,fit,0.55377108180571,long_score
LOGISTIC,FULL486,3,202504,-0.095143941923816,2741,-0.45780293781094,-0.075508816014139,0.32096129700136,fit,0.47969547563752,short_score
LOGISTIC,FULL486,3,202504,-0.084022794659209,903,-0.54001671870568,-0.012385401492528,0.47655208787336,val,0.67999769785864,long_score
LOGISTIC,FULL486,3,202504,-0.13125058026358,903,-0.67418377878704,-0.077774687959302,0.44186510567935,val,0.84426666879012,short_score
LOGISTIC,FULL486,4,202502,-0.092757653718909,656,-0.62932038663484,-0.092519406892681,0.38895670138922,fit,0.46822665333664,long_score
LOGISTIC,FULL486,4,202502,-0.08329828939725,656,-0.57380300460605,-0.050466254729172,0.47047449192795,fit,0.65519774876312,short_score
LOGISTIC,FULL486,4,202502,0.15176620611127,959,-0.4685388389174,0.17142197754734,0.79547103222103,val,0.5689487020582,long_score
LOGISTIC,FULL486,4,202502,-0.26042069733988,959,-0.90364467900511,-0.24820371033719,0.38468574907741,val,0.64837004540754,short_score
LOGISTIC,FULL486,4,202503,-0.11547568660393,1615,-0.48686965176562,-0.093426881728302,0.26050130156205,fit,0.37580374104821,long_score
LOGISTIC,FULL486,4,202503,-0.097804396834579,1615,-0.41100703389475,-0.04274225590781,0.32860105862723,fit,0.71299173656657,short_score
LOGISTIC,FULL486,4,202503,-0.088910048907304,1126,-0.44622091369618,-0.06518101432343,0.29325039833866,val,0.35914371787191,long_score
LOGISTIC,FULL486,4,202503,-0.057208271414245,1126,-0.37553648663569,-0.033340257466957,0.32786380732506,val,0.51594839297171,short_score
LOGISTIC,FULL486,4,202504,-0.10869732838508,2741,-0.42877203726271,-0.089160568425106,0.2139089039736,fit,0.30324285090765,long_score
LOGISTIC,FULL486,4,202504,-0.077324235858217,2741,-0.360550966872,-0.040879816061981,0.27999675925808,fit,0.51669031608809,short_score
LOGISTIC,FULL486,4,202504,-0.0029947667896427,903,-0.4233102810376,0.018345869744007,0.47838469490076,val,0.42599382687286,long_score
LOGISTIC,FULL486,4,202504,-0.18659310493645,903,-0.60698482047377,-0.12872472091527,0.25649323473794,val,0.70313057672982,short_score
LOGISTIC,FULL486,5,202502,-0.043401898276669,656,-0.52370072939922,-0.061729722237094,0.30669686297226,fit,0.56737069374552,long_score
LOGISTIC,FULL486,5,202502,-0.07542529170341,656,-0.43390138972805,-0.028153891032115,0.37764884137967,fit,0.64412444251438,short_score
LOGISTIC,FULL486,5,202502,0.15699508216712,959,-0.37335557266027,0.14810743114108,0.66357713973593,val,0.54240878110508,long_score
LOGISTIC,FULL486,5,202502,-0.24693154698978,959,-0.72959354407863,-0.23018212054909,0.26906741061104,val,0.56798296032384,short_score
LOGISTIC,FULL486,5,202503,-0.072723732758134,1615,-0.37527630423263,-0.065070814530319,0.21447539321801,fit,0.28541793875832,long_score
LOGISTIC,FULL486,5,202503,-0.080641304248787,1615,-0.32341228768482,-0.029104495523672,0.24825777929407,fit,0.55777395175132,short_score
LOGISTIC,FULL486,5,202503,-0.042105507598819,1126,-0.32306587139499,-0.039047135992743,0.23327983324154,val,0.24107937770408,long_score
LOGISTIC,FULL486,5,202503,-0.065628957127397,1126,-0.3054561950222,-0.038844803952435,0.23302810295722,val,0.43155700342743,short_score
LOGISTIC,FULL486,5,202504,-0.084043718532873,2741,-0.3335955281789,-0.07270900913825,0.16555155737411,fit,0.23490981889746,long_score
LOGISTIC,FULL486,5,202504,-0.043925685560962,2741,-0.27259646886732,-0.026921832497033,0.21332714734412,fit,0.28565014248094,short_score
LOGISTIC,FULL486,5,202504,0.036757076399314,903,-0.28584337147595,0.040796077175744,0.38847857878972,val,0.31909882585443,long_score
LOGISTIC,FULL486,5,202504,-0.12874967918423,903,-0.4485649922688,-0.10335209900609,0.18207769636286,val,0.32852456827335,short_score
LOGISTIC,SCALE_FREE,1,202502,-0.37488312148693,656,-0.97882096086705,-0.27415248990563,0.45570679134736,fit,1.1112943769912,long_score
LOGISTIC,SCALE_FREE,1,202502,-0.29994167355536,656,-0.96098312747852,-0.19193229238005,0.53877731755416,fit,1.316329487869,short_score
LOGISTIC,SCALE_FREE,1,202502,-0.23297314280457,959,-1.0311642023609,-0.15201292237745,0.67964759390423,val,1.0508838441939,long_score
LOGISTIC,SCALE_FREE,1,202502,-0.27408522762278,959,-1.0666926728816,-0.21130465617419,0.6222595142621,val,1.0848411083126,short_score
LOGISTIC,SCALE_FREE,1,202503,-0.40590550848819,1615,-0.75310170603309,-0.22783644281994,0.2351183820132,fit,1.5966970109265,long_score
LOGISTIC,SCALE_FREE,1,202503,-0.13254947389776,1615,-0.62925223299261,-0.14272654298898,0.36767232328388,fit,0.49991501618972,short_score
LOGISTIC,SCALE_FREE,1,202503,-0.31115173388853,1126,-0.73972028463104,-0.18664165584522,0.29808119010034,val,1.2103011678579,long_score
LOGISTIC,SCALE_FREE,1,202503,-0.13412206410133,1126,-0.63036215940003,-0.14170847899559,0.37092722403824,val,0.41769047998435,short_score
LOGISTIC,SCALE_FREE,1,202504,-0.32023592641182,2741,-0.63661823775076,-0.20748948340839,0.1894075614346,fit,1.0974693861177,long_score
LOGISTIC,SCALE_FREE,1,202504,-0.16577090380337,2741,-0.60158998008676,-0.16300338458901,0.24713170214773,fit,0.45106427162025,short_score
LOGISTIC,SCALE_FREE,1,202504,-0.31053658148262,903,-0.71664798994626,-0.18576826296403,0.35949783516067,val,1.505189099269,long_score
LOGISTIC,SCALE_FREE,1,202504,-0.14980581615857,903,-0.65574812035563,-0.12508938269684,0.42282364561903,val,0.6152427424829,short_score
LOGISTIC,SCALE_FREE,2,202502,-0.33832885932009,656,-0.92788434817172,-0.22050495180003,0.45000886992604,fit,1.2120748412416,long_score
LOGISTIC,SCALE_FREE,2,202502,-0.14332126117308,656,-0.80968680395077,-0.1236330790236,0.60257757771484,fit,0.64334750861849,short_score
LOGISTIC,SCALE_FREE,2,202502,-0.24323043360367,959,-0.99990765919296,-0.13074955042022,0.62192845960159,val,1.1230606932216,long_score
LOGISTIC,SCALE_FREE,2,202502,-0.14696121679037,959,-0.93639365112674,-0.18202113155108,0.6895240251447,val,0.71239307936377,short_score
LOGISTIC,SCALE_FREE,2,202503,-0.35192530827826,1615,-0.71482824945163,-0.16083218673377,0.26269119597979,fit,1.5328164638076,long_score
LOGISTIC,SCALE_FREE,2,202503,-0.029275901588811,1615,-0.53282439284888,-0.10132796966601,0.43164163897879,fit,0.66052682980502,short_score
LOGISTIC,SCALE_FREE,2,202503,-0.2269855430601,1126,-0.60307274234846,-0.10865624170154,0.32803796788742,val,1.157141137942,long_score
LOGISTIC,SCALE_FREE,2,202503,-0.083352557515508,1126,-0.57722180703592,-0.12158273403273,0.37702575584719,val,0.51470284311531,short_score
LOGISTIC,SCALE_FREE,2,202504,-0.24157205882684,2741,-0.59103682960408,-0.15151358787877,0.23429110316088,fit,0.84760977993398,long_score
LOGISTIC,SCALE_FREE,2,202504,-0.10712683135678,2741,-0.50373031472319,-0.10986796442459,0.28654374447243,fit,0.39440802196963,short_score
LOGISTIC,SCALE_FREE,2,202504,-0.20210949482162,903,-0.62392980251357,-0.080014771872309,0.39824294368778,val,1.1082823224766,long_score
LOGISTIC,SCALE_FREE,2,202504,-0.098597634318834,903,-0.64626687321774,-0.095756754910325,0.42159337676321,val,0.59637903460918,short_score
LOGISTIC,SCALE_FREE,3,202502,-0.16064253562828,656,-0.7877084174025,-0.14213283382948,0.42902894969203,fit,0.50373272870646,long_score
LOGISTIC,SCALE_FREE,3,202502,-0.23088752771317,656,-0.69736192303539,-0.11043974005711,0.48168935540012,fit,1.2300268829984,short_score
LOGISTIC,SCALE_FREE,3,202502,-0.12521202169121,959,-0.81295091961558,-0.080317212104602,0.58011468473582,val,0.62009846472815,long_score
LOGISTIC,SCALE_FREE,3,202502,-0.20351777617303,959,-0.80578506551952,-0.17208558588093,0.53697741987346,val,0.92691770388336,short_score
LOGISTIC,SCALE_FREE,3,202503,-0.25537005446869,1615,-0.62126707141895,-0.12790664023772,0.27738976705263,fit,1.0215491999719,long_score
LOGISTIC,SCALE_FREE,3,202503,-0.075134814037625,1615,-0.4906415677538,-0.080818037505226,0.37039091280135,fit,0.39762315812456,short_score
LOGISTIC,SCALE_FREE,3,202503,-0.13976120107695,1126,-0.53328005247439,-0.056489523908351,0.35300285618721,val,0.76108167475578,long_score
LOGISTIC,SCALE_FREE,3,202503,-0.11193129933483,1126,-0.53153600722539,-0.10131891706691,0.31449719552322,val,0.38376151420961,short_score
LOGISTIC,SCALE_FREE,3,202504,-0.16899612393141,2741,-0.52307099208757,-0.11353540803709,0.24658728962333,fit,0.5436239491781,long_score
LOGISTIC,SCALE_FREE,3,202504,-0.099544667680775,2741,-0.46275016227785,-0.074431746797731,0.31168874838297,fit,0.50026521134391,short_score
LOGISTIC,SCALE_FREE,3,202504,-0.081799462033594,903,-0.5476537020306,-0.019634993122003,0.49133055954501,val,0.67596366054087,long_score
LOGISTIC,SCALE_FREE,3,202504,-0.16474718213758,903,-0.69244216028919,-0.10902081995195,0.398063652824,val,0.82242728768227,short_score
LOGISTIC,SCALE_FREE,4,202502,-0.095332291797465,656,-0.63812850667665,-0.082333121585218,0.38525567558559,fit,0.45350996797555,long_score
LOGISTIC,SCALE_FREE,4,202502,-0.087930598544658,656,-0.56685622171739,-0.042533897643856,0.46723859022091,fit,0.68857029567863,short_score
LOGISTIC,SCALE_FREE,4,202502,-0.11035670775891,959,-0.71147517256987,-0.078225374443689,0.44509218469411,val,0.51370170585006,long_score
LOGISTIC,SCALE_FREE,4,202502,-0.070031020078901,959,-0.66728835075659,-0.061668772622855,0.54327117528896,val,0.61624026993261,short_score
LOGISTIC,SCALE_FREE,4,202503,-0.11867038484711,1615,-0.49415164536594,-0.092266728316498,0.2513091994009,fit,0.3485270915528,long_score
LOGISTIC,SCALE_FREE,4,202503,-0.094608260354914,1615,-0.39796799322754,-0.043324359709334,0.3307886125305,fit,0.67622267158656,short_score
LOGISTIC,SCALE_FREE,4,202503,-0.073302522222749,1126,-0.43491944318482,-0.066126787382343,0.30210829861756,val,0.30588882743777,long_score
LOGISTIC,SCALE_FREE,4,202503,-0.088711816609771,1126,-0.40650083578045,-0.062747707786076,0.30520371240395,val,0.55673698344626,short_score
LOGISTIC,SCALE_FREE,4,202504,-0.10768088522697,2741,-0.43465507860509,-0.086652227306261,0.2090461872349,fit,0.29217157278357,long_score
LOGISTIC,SCALE_FREE,4,202504,-0.078998550486428,2741,-0.35789622521136,-0.041135466564808,0.28047914492319,fit,0.52837183896233,short_score
LOGISTIC,SCALE_FREE,4,202504,-0.04103461935681,903,-0.44327121112728,-0.013877280747036,0.42555345213069,val,0.43752207853382,long_score
LOGISTIC,SCALE_FREE,4,202504,-0.14544647954544,903,-0.54074602508233,-0.10873267204189,0.32644149297947,val,0.71723890878013,short_score
LOGISTIC,SCALE_FREE,5,202502,-0.049141852402284,656,-0.51271204072955,-0.057705120554521,0.31520971564402,fit,0.52603485728913,long_score
LOGISTIC,SCALE_FREE,5,202502,-0.075014148977495,656,-0.41383114182771,-0.028091079541486,0.35605844121919,fit,0.63720723004952,short_score
LOGISTIC,SCALE_FREE,5,202502,-0.082301176457072,959,-0.59429370181818,-0.080615830287064,0.40147419270095,val,0.49948403953908,long_score
LOGISTIC,SCALE_FREE,5,202502,-0.047551091366733,959,-0.49712817131105,-0.043400284405872,0.45090463396306,val,0.53950716922609,short_score
LOGISTIC,SCALE_FREE,5,202503,-0.074874404419433,1615,-0.37436612745238,-0.065519853200891,0.21182737963904,fit,0.27185145638313,long_score
LOGISTIC,SCALE_FREE,5,202503,-0.080640828763758,1615,-0.31520261194789,-0.027530319053355,0.24962526943667,fit,0.55426061526242,short_score
LOGISTIC,SCALE_FREE,5,202503,-0.045788899200189,1126,-0.32319557175579,-0.044928600177117,0.23417057728797,val,0.24648513382607,long_score
LOGISTIC,SCALE_FREE,5,202503,-0.068353918278941,1126,-0.30654378780992,-0.03840763852197,0.22844380335446,val,0.44455081022344,short_score
LOGISTIC,SCALE_FREE,5,202504,-0.083852335873598,2741,-0.33179056495151,-0.07295027913588,0.16290919830947,fit,0.22526641010421,long_score
LOGISTIC,SCALE_FREE,5,202504,-0.045477106365333,2741,-0.26949987213786,-0.027131603909289,0.21468177537135,fit,0.29638707261427,short_score
LOGISTIC,SCALE_FREE,5,202504,-0.00010038473552106,903,-0.33216338163922,0.0032819870182578,0.34202620131508,val,0.30804669602117,long_score
LOGISTIC,SCALE_FREE,5,202504,-0.098693596299269,903,-0.41485514602346,-0.075810026896888,0.22763331156611,val,0.33910024278367,short_score
RANDOM_FOREST,FULL486,1,202502,-0.23962961380803,656,-0.4153242236424,-0.23386662289172,-0.080341436404107,fit,0.12381106058806,long_score
RANDOM_FOREST,FULL486,1,202502,-0.15446086130276,656,-0.36134178803139,-0.15193267906013,0.047769787477936,fit,0.14841822262554,short_score
RANDOM_FOREST,FULL486,1,202502,-0.20378296541845,959,-0.34931225232203,-0.19671964205547,-0.07123897693717,val,0.10353631035772,long_score
RANDOM_FOREST,FULL486,1,202502,-0.16636428709632,959,-0.3261853895935,-0.16243513802552,-0.0075025993795973,val,0.12240091971816,short_score
RANDOM_FOREST,FULL486,1,202503,-0.22233188653384,1615,-0.36014203177716,-0.22060173513716,-0.085235799696223,fit,0.104026150104,long_score
RANDOM_FOREST,FULL486,1,202503,-0.14618073382475,1615,-0.30791089461543,-0.15252254314112,0.019562631758383,fit,0.12694128485025,short_score
RANDOM_FOREST,FULL486,1,202503,-0.17163098651581,1126,-0.27850538191775,-0.16763457895475,-0.06663752370529,val,0.08453921324832,long_score
RANDOM_FOREST,FULL486,1,202503,-0.16879860780997,1126,-0.29198718470479,-0.17621906398406,-0.03095306287152,val,0.10015957919079,short_score
RANDOM_FOREST,FULL486,1,202504,-0.20147302934745,2741,-0.3198686202455,-0.19809548062573,-0.084018177323435,fit,0.09622493870446,long_score
RANDOM_FOREST,FULL486,1,202504,-0.16206535751665,2741,-0.30164822525478,-0.16871686610373,-0.020929899704769,fit,0.11324502904527,short_score
RANDOM_FOREST,FULL486,1,202504,-0.14739031586796,903,-0.24583027299803,-0.14251912307122,-0.056085681470582,val,0.079367884568348,long_score
RANDOM_FOREST,FULL486,1,202504,-0.13843395695738,903,-0.25101092868541,-0.14170348004778,-0.030597189278671,val,0.092599062975252,short_score
RANDOM_FOREST,FULL486,2,202502,-0.19762523867834,656,-0.34506397500661,-0.19890703123239,-0.049150972957858,fit,0.11199759387601,long_score
RANDOM_FOREST,FULL486,2,202502,-0.10623178838248,656,-0.25986630180073,-0.11778862556968,0.074090304001012,fit,0.12559040311938,short_score
RANDOM_FOREST,FULL486,2,202502,-0.1597631154444,959,-0.28952400404885,-0.15518695495136,-0.039674561852554,val,0.092720712974414,long_score
RANDOM_FOREST,FULL486,2,202502,-0.12789499703721,959,-0.25480398907244,-0.13659909701348,0.015280827967416,val,0.10307615420831,short_score
RANDOM_FOREST,FULL486,2,202503,-0.17410857880421,1615,-0.32003151395076,-0.17610121519255,-0.025899532368691,fit,0.11485005232631,long_score
RANDOM_FOREST,FULL486,2,202503,-0.099356091376635,1615,-0.24144174650386,-0.11064958491219,0.062084946423117,fit,0.11491465470169,short_score
RANDOM_FOREST,FULL486,2,202503,-0.048445648715641,1126,-0.19979665571244,-0.033612812139778,0.077190052929939,val,0.10492382597839,long_score
RANDOM_FOREST,FULL486,2,202503,-0.11840456774261,1126,-0.23064729652989,-0.12681058247269,0.0085511583669159,val,0.092898799553445,short_score
RANDOM_FOREST,FULL486,2,202504,-0.15106154576689,2741,-0.28402955212089,-0.14829814793065,-0.011511623298353,fit,0.10625594380691,long_score
RANDOM_FOREST,FULL486,2,202504,-0.10705654072578,2741,-0.23857718739395,-0.1159712848832,0.025779642806252,fit,0.11065323255423,short_score
RANDOM_FOREST,FULL486,2,202504,-0.064318255576565,903,-0.16025290281169,-0.054969312683011,0.023462528722114,val,0.076766625678613,long_score
RANDOM_FOREST,FULL486,2,202504,-0.10057391190207,903,-0.19418003345006,-0.10919019403793,-0.0042758696331318,val,0.088699120141883,short_score
RANDOM_FOREST,FULL486,3,202502,-0.13650897306774,656,-0.2784722266465,-0.13651163923276,0.0083062668078361,fit,0.10950152193919,long_score
RANDOM_FOREST,FULL486,3,202502,-0.081625600412692,656,-0.22123952410671,-0.081976731724758,0.070519487546621,fit,0.1082069084729,short_score
RANDOM_FOREST,FULL486,3,202502,-0.085598157432434,959,-0.21357435001692,-0.08261551174294,0.035855491987973,val,0.091870086846613,long_score
RANDOM_FOREST,FULL486,3,202502,-0.11644540990226,959,-0.23708320873245,-0.11934018618312,0.011702522971486,val,0.096832079735355,short_score
RANDOM_FOREST,FULL486,3,202503,-0.13468297746107,1615,-0.26563191093419,-0.13250949201977,-0.0087059735840692,fit,0.10221903492677,long_score
RANDOM_FOREST,FULL486,3,202503,-0.067602586165967,1615,-0.19667755178694,-0.074246371114569,0.072632072916441,fit,0.10318209026464,short_score
RANDOM_FOREST,FULL486,3,202503,-0.041423508367016,1126,-0.18469320144736,-0.02190461838664,0.078763588248698,val,0.10474891511747,long_score
RANDOM_FOREST,FULL486,3,202503,-0.13950484016929,1126,-0.24887284285152,-0.14913724340863,-0.013222965424419,val,0.091826214560718,short_score
RANDOM_FOREST,FULL486,3,202504,-0.11717639558178,2741,-0.23148014990365,-0.1142335076473,-0.00014455439755247,fit,0.092973583022651,long_score
RANDOM_FOREST,FULL486,3,202504,-0.06792067008762,2741,-0.19242642800251,-0.067601982118409,0.045202359594701,fit,0.096506390217274,short_score
RANDOM_FOREST,FULL486,3,202504,-0.061287563254747,903,-0.15499219724081,-0.052317076066473,0.021748097726232,val,0.074281062696283,long_score
RANDOM_FOREST,FULL486,3,202504,-0.074977223329969,903,-0.18053936868642,-0.073431802998399,0.017874498042516,val,0.079169199880891,short_score
RANDOM_FOREST,FULL486,4,202502,-0.11093163565473,656,-0.23022059393067,-0.11511422543075,0.011097694976235,fit,0.093378119390206,long_score
RANDOM_FOREST,FULL486,4,202502,-0.020603441682851,656,-0.13925600519846,-0.017029267351511,0.10183155763602,fit,0.090143449078488,short_score
RANDOM_FOREST,FULL486,4,202502,-0.064567087439862,959,-0.16561056394615,-0.062588284644906,0.030807808861611,val,0.074831309458389,long_score
RANDOM_FOREST,FULL486,4,202502,-0.055083012384981,959,-0.14934607485666,-0.063908357374068,0.057194646591513,val,0.077355072867132,short_score
RANDOM_FOREST,FULL486,4,202503,-0.10335893893066,1615,-0.20461259228298,-0.10037673049637,-0.0039939231725044,fit,0.079480212380409,long_score
RANDOM_FOREST,FULL486,4,202503,-0.02157389004681,1615,-0.1215429173985,-0.021363872812856,0.075224845501838,fit,0.078151420038866,short_score
RANDOM_FOREST,FULL486,4,202503,-0.039752603537494,1126,-0.13807305168797,-0.031600105914895,0.045157847484898,val,0.070858799018002,long_score
RANDOM_FOREST,FULL486,4,202503,-0.10789968591615,1126,-0.20374254679501,-0.1270116989733,0.0085115064707862,val,0.083821678604427,short_score
RANDOM_FOREST,FULL486,4,202504,-0.09289454421531,2741,-0.18785284488474,-0.091114668976297,-0.0010002733522489,fit,0.074080407155553,long_score
RANDOM_FOREST,FULL486,4,202504,-0.032826016159812,2741,-0.12082735388342,-0.03147953615156,0.05119861446255,fit,0.069704556721748,short_score
RANDOM_FOREST,FULL486,4,202504,-0.040071423407165,903,-0.11938839691664,-0.034571382109271,0.036858534992117,val,0.064203137855835,long_score
RANDOM_FOREST,FULL486,4,202504,-0.044533585989616,903,-0.11577011647669,-0.045991498346402,0.027536351807074,val,0.057888091899421,short_score
RANDOM_FOREST,FULL486,5,202502,-0.091440471284126,656,-0.19857700231401,-0.0868324839494,0.0087360849637933,fit,0.081295044699893,long_score
RANDOM_FOREST,FULL486,5,202502,-0.010499280262152,656,-0.10433555158502,-0.013940010414821,0.089968631653458,fit,0.074229393288907,short_score
RANDOM_FOREST,FULL486,5,202502,-0.061862648470839,959,-0.15540477676089,-0.055921245895988,0.019467767814837,val,0.066468258909048,long_score
RANDOM_FOREST,FULL486,5,202502,-0.043726054954821,959,-0.11942302395963,-0.052903243195849,0.044024933343447,val,0.063410733787557,short_score
RANDOM_FOREST,FULL486,5,202503,-0.08025257634474,1615,-0.16882079914183,-0.074305205452654,-0.0022823784293058,fit,0.067183863519399,long_score
RANDOM_FOREST,FULL486,5,202503,-0.018792562225423,1615,-0.094382180330836,-0.017665799723478,0.061416517511098,fit,0.06228369560543,short_score
RANDOM_FOREST,FULL486,5,202503,-0.026850564895374,1126,-0.10390570799393,-0.019607051709553,0.040989576617104,val,0.057493775238747,long_score
RANDOM_FOREST,FULL486,5,202503,-0.088481381020427,1126,-0.15972611269965,-0.099021092947147,-0.0031911743874876,val,0.060372433450567,short_score
RANDOM_FOREST,FULL486,5,202504,-0.07312655874576,2741,-0.15064421503915,-0.070880577402736,0.0023785498072844,fit,0.061650665944033,long_score
RANDOM_FOREST,FULL486,5,202504,-0.02295790914416,2741,-0.098151766804232,-0.020282438087145,0.044946043956403,fit,0.057831835199991,short_score
RANDOM_FOREST,FULL486,5,202504,-0.039403631479183,903,-0.10443041165685,-0.041233241795699,0.026542184898423,val,0.053975692723279,long_score
RANDOM_FOREST,FULL486,5,202504,-0.037796585539305,903,-0.10389064690302,-0.036326063328392,0.023024346569746,val,0.051926637020521,short_score
RANDOM_FOREST,SCALE_FREE,1,202502,-0.23994689050828,656,-0.41681417149433,-0.23298992561825,-0.075606521395306,fit,0.12801757693778,long_score
RANDOM_FOREST,SCALE_FREE,1,202502,-0.15195055323291,656,-0.31647234945084,-0.15360477551451,0.028252987528338,fit,0.13337655172423,short_score
RANDOM_FOREST,SCALE_FREE,1,202502,-0.23179977419517,959,-0.38832168245703,-0.23141757254728,-0.078904945157618,val,0.11383172211409,long_score
RANDOM_FOREST,SCALE_FREE,1,202502,-0.15727484603952,959,-0.29836062317671,-0.15965637878534,-0.0079362814858724,val,0.10971391931222,short_score
RANDOM_FOREST,SCALE_FREE,1,202503,-0.22043971451557,1615,-0.35491263584953,-0.22213161219728,-0.081765344168304,fit,0.10316485752236,long_score
RANDOM_FOREST,SCALE_FREE,1,202503,-0.14601288769759,1615,-0.30478960674906,-0.15259465195655,0.021491881022932,fit,0.12477316751911,short_score
RANDOM_FOREST,SCALE_FREE,1,202503,-0.21632314075921,1126,-0.32142894390243,-0.21337588198207,-0.11369293363711,val,0.083949719399632,long_score
RANDOM_FOREST,SCALE_FREE,1,202503,-0.14231791858574,1126,-0.27217432596551,-0.14881684613389,0.0007863297070577,val,0.10381930289871,short_score
RANDOM_FOREST,SCALE_FREE,1,202504,-0.20070942029644,2741,-0.31843983345664,-0.19866196406762,-0.082270380936658,fit,0.096549835500801,long_score
RANDOM_FOREST,SCALE_FREE,1,202504,-0.16281105527954,2741,-0.29848747171461,-0.17107695822743,-0.025258643751203,fit,0.11242931675101,short_score
RANDOM_FOREST,SCALE_FREE,1,202504,-0.18535370258676,903,-0.28323627299031,-0.17882610317593,-0.090674310485733,val,0.081445865889971,long_score
RANDOM_FOREST,SCALE_FREE,1,202504,-0.12958646377972,903,-0.25045474450092,-0.13818319524707,-0.0099228135916068,val,0.098870701323842,short_score
RANDOM_FOREST,SCALE_FREE,2,202502,-0.19677283177365,656,-0.3401972343656,-0.19626295512253,-0.059322722972972,fit,0.10701128301559,long_score
RANDOM_FOREST,SCALE_FREE,2,202502,-0.10652107322529,656,-0.26226788282953,-0.11306383989137,0.053290765142098,fit,0.11860401372851,short_score
RANDOM_FOREST,SCALE_FREE,2,202502,-0.19615896144546,959,-0.32959633873563,-0.19026921250816,-0.082137375632577,val,0.092280667138699,long_score
RANDOM_FOREST,SCALE_FREE,2,202502,-0.11624815003013,959,-0.23331533360879,-0.12632374646169,0.014092353360677,val,0.095717389145546,short_score
RANDOM_FOREST,SCALE_FREE,2,202503,-0.17488731039437,1615,-0.30968628394827,-0.17529189224802,-0.035985465243322,fit,0.1055859352787,long_score
RANDOM_FOREST,SCALE_FREE,2,202503,-0.0992721581803,1615,-0.23749688455608,-0.10849497065855,0.056343635141259,fit,0.11401976063245,short_score
RANDOM_FOREST,SCALE_FREE,2,202503,-0.15958059246205,1126,-0.2642003480831,-0.16298625257982,-0.048660286399416,val,0.084972031153674,long_score
RANDOM_FOREST,SCALE_FREE,2,202503,-0.10069063119524,1126,-0.21456884690231,-0.10951881496641,0.025717252528799,val,0.094765721001895,short_score
RANDOM_FOREST,SCALE_FREE,2,202504,-0.15033821814665,2741,-0.26468990980882,-0.14472158320034,-0.037577780524964,fit,0.092219941574013,long_score
RANDOM_FOREST,SCALE_FREE,2,202504,-0.1062752189949,2741,-0.22709190326673,-0.11878959242452,0.023618766505227,fit,0.10621436821083,short_score
RANDOM_FOREST,SCALE_FREE,2,202504,-0.13177358398208,903,-0.22854915031358,-0.12556826494946,-0.044563807725716,val,0.076314163504959,long_score
RANDOM_FOREST,SCALE_FREE,2,202504,-0.087767041894542,903,-0.19015137543353,-0.099331853072556,0.027753973054795,val,0.093418464614714,short_score
RANDOM_FOREST,SCALE_FREE,3,202502,-0.13607136992706,656,-0.25502808786441,-0.14179672320488,-0.016597296192252,fit,0.093837612364615,long_score
RANDOM_FOREST,SCALE_FREE,3,202502,-0.080612820650394,656,-0.22655076779846,-0.085914555115415,0.072348733991355,fit,0.10840394919984,short_score
RANDOM_FOREST,SCALE_FREE,3,202502,-0.12831599645838,959,-0.22612041795861,-0.12789633508141,-0.031324942102378,val,0.073771589638472,long_score
RANDOM_FOREST,SCALE_FREE,3,202502,-0.088143280661168,959,-0.19817518343271,-0.097756974404752,0.036230807995778,val,0.088673448014738,short_score
RANDOM_FOREST,SCALE_FREE,3,202503,-0.13383923513162,1615,-0.25410649310235,-0.12951487937974,-0.018764406380467,fit,0.093897933686861,long_score
