episode_id,symbol,market_cluster_id,t0_msc,signal_processing_msc,direction,horizon_seconds,entry_msc,entry_bid,entry_ask,atr14_m5,pip_size,status,exit_msc,exit_price,gross_r,gross_pips,mfe,mae,time_to_mfe_ms,independent_r,absolute_error,serialization_bound,within_bound
two_stage_dev_202501_20260913_AUDUSD_mh_83,AUDUSD,1511,1736934557500,1736934557640,-1,900,1736934558658,0.62013,0.62018,0.000245422766,0.0001,TIME,1736935459117.0,0.62092,-3.218935275829,-7.900000000001,9e-05,0.00088,116369,-3.218935280030494,4.201493819522284e-09,1.0642023718993691e-08,True
two_stage_dev_202501_20260913_EURUSD_mh_50,EURUSD,1514,1736935830000,1736935830139,1,600,1736935830139,1.03148,1.0315,0.00046256459,0.0001,TIME,1736936431512.0,1.03025,-2.702325314423,-12.5,0.00013,0.00134,106486,-2.702325312017449,2.405551313700016e-09,5.091302694008924e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_50,EURUSD,1514,1736935830000,1736935830139,-1,600,1736935830139,1.03148,1.0315,0.00046256459,0.0001,TIME,1736936431512.0,1.03027,2.615850904362,12.099999999999,0.00131,0.00016,577326,2.6158509020328022,2.3291977235828654e-09,4.997829899149075e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_50,EURUSD,1514,1736935830000,1736935830139,1,900,1736935830139,1.03148,1.0315,0.00046256459,0.0001,TIME,1736936731104.0,1.03025,-2.702325314423,-12.5,0.00013,0.00134,106486,-2.702325312017449,2.405551313700016e-09,5.091302694008924e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_50,EURUSD,1514,1736935830000,1736935830139,-1,900,1736935830139,1.03148,1.0315,0.00046256459,0.0001,TIME,1736936731104.0,1.03026,2.637469506877,12.2,0.00131,0.00016,577326,2.6374695045290837,2.3479165278672554e-09,5.021198059461414e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_86,AUDUSD,1539,1736945801250,1736945803037,-1,300,1736945804855,0.62016,0.62021,0.000257267431,0.0001,TIME,1736946106177.0,0.62042,-1.010621512742,-2.599999999999,0.0,0.00035,0,-1.0106215115893429,1.1526570808939596e-09,5.860217505939657e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_86,AUDUSD,1539,1736945801250,1736945803037,1,600,1736945804855,0.62016,0.62021,0.000257267431,0.0001,TIME,1736946406196.0,0.62063,1.632542443661,4.2,0.00042,5e-05,577568,1.6325424417985344,1.8624657371901776e-09,7.0689244382690695e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_86,AUDUSD,1539,1736945801250,1736945803037,-1,600,1736945804855,0.62016,0.62021,0.000257267431,0.0001,TIME,1736946406196.0,0.62065,-1.904632850938,-4.9,0.0,0.0005,0,-1.9046328487650286,2.172971358405107e-09,7.597732728611094e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_86,AUDUSD,1539,1736945801250,1736945803037,1,900,1736945804855,0.62016,0.62021,0.000257267431,0.0001,TIME,1736946707699.0,0.62066,1.749152618208,4.5,0.00052,5e-05,687270,1.749152616212623,1.995376974761598e-09,7.2955568586169255e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_86,AUDUSD,1539,1736945801250,1736945803037,-1,900,1736945804855,0.62016,0.62021,0.000257267431,0.0001,TIME,1736946707699.0,0.62068,-2.021243025485,-5.2,0.0,0.00059,0,-2.021243023179117,2.305883040065737e-09,7.82436514895895e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,1,300,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955230294.0,0.90914,-9.988097837836,-29.9,0.00023,0.00416,43443,-9.988097828534578,9.30142185495697e-09,2.003443335758368e-08,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,-1,300,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955230294.0,0.90919,9.620642733434,28.8,0.00398,0.00059,76135,9.620642724474601,8.959398556385167e-09,1.94206912363111e-08,True
two_stage_dev_202501_20260913_USDCAD_mh_37,USDCAD,1548,1736955000750,1736955001143,1,300,1736955001218,1.43367,1.43468,0.000413541035,0.0001,TIME,1736955301295.0,1.43156,-7.544595905344,-31.2,0.0,0.00371,0,-7.544595906909242,1.565242158108049e-09,1.1552895079001925e-08,True
two_stage_dev_202501_20260913_USDCAD_mh_37,USDCAD,1548,1736955000750,1736955001143,-1,300,1736955001218,1.43367,1.43468,0.000413541035,0.0001,TIME,1736955301295.0,1.43158,5.053912000695,20.899999999999,0.00267,0.00053,146106,5.053912001743492,1.0484919599207387e-09,8.541479994359187e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,1,300,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955301421.0,0.62287,6.828471750127,18.5,0.00234,0.0,166604,6.828471746277296,3.8497036669582485e-09,1.6301890861779828e-08,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,-1,300,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955301421.0,0.62293,-8.821647288002,-23.9,0.0,0.00287,0,-8.821647283028433,4.97356644757474e-09,1.9980359147378816e-08,True
two_stage_dev_202501_20260913_EURUSD_mh_53,EURUSD,1548,1736955001500,1736955001665,-1,300,1736955001665,1.03302,1.03357,0.000419865101,0.0001,TIME,1736955301679.0,1.03396,-2.238814321124,-9.399999999999,0.0,0.00267,0,-2.2388143186016807,2.522319242359572e-09,5.057073765157737e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,1,600,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955531014.0,0.90955,-8.618492448701,-25.8,0.00023,0.00416,43443,-8.618492440675272,8.025727638028002e-09,1.774685174146677e-08,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,-1,600,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955531014.0,0.9096,8.251037344299,24.700000000001,0.00398,0.00059,76135,8.251037336615667,7.683333080876764e-09,1.7133109620194192e-08,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,1,600,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955601270.0,0.62341,8.821647288002,23.9,0.00255,0.0,436749,8.821647283028433,4.97356644757474e-09,1.9980365441762812e-08,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,-1,600,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955601270.0,0.62346,-10.777912167768,-29.2,0.0,0.00307,0,-10.77791216169175,6.076248837416642e-09,2.359071382773211e-08,True
two_stage_dev_202501_20260913_EURUSD_mh_53,EURUSD,1548,1736955001500,1736955001665,-1,600,1736955001665,1.03302,1.03357,0.000419865101,0.0001,TIME,1736955601741.0,1.03361,-1.405213244109,-5.899999999999,0.0,0.00267,0,-1.405213242526362,1.5826380206362956e-09,4.064371206074614e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_37,USDCAD,1548,1736955000750,1736955001143,1,600,1736955001218,1.43367,1.43468,0.000413541035,0.0001,TIME,1736955601877.0,1.43148,-7.738047082404,-31.999999999999,0.0,0.00392,0,-7.7380470840091355,1.6051355800072997e-09,1.1786790722324123e-08,True
two_stage_dev_202501_20260913_USDCAD_mh_37,USDCAD,1548,1736955000750,1736955001143,-1,600,1736955001218,1.43367,1.43468,0.000413541035,0.0001,TIME,1736955601877.0,1.4315,5.247363177756,21.7,0.00289,0.00053,437354,5.247363178843921,1.0879208645064864e-09,8.775375637682595e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,1,900,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955830808.0,0.90976,-7.916987249388,-23.7,0.00023,0.00416,43443,-7.9169872420155185,7.372481292122757e-09,1.657516359662649e-08,True
two_stage_dev_202501_20260913_USDCHF_mh_28,USDCHF,1544,1736954928500,1736954930183,-1,900,1736954930277,0.91207,0.91213,0.000299356299,0.0001,TIME,1736955830808.0,0.90979,7.616342163968,22.800000000001,0.00398,0.00059,76135,7.616342156875943,7.092056719670836e-09,1.6073010822481235e-08,True
two_stage_dev_202501_20260913_USDCAD_mh_37,USDCAD,1548,1736955000750,1736955001143,1,900,1736955001218,1.43367,1.43468,0.000413541035,0.0001,TIME,1736955901260.0,1.43203,-6.408070240116,-26.499999999998,0.0,0.00392,0,-6.408070241445426,1.3294254586071474e-09,1.0178758174483404e-08,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,1,900,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955901268.0,0.62292,7.013025040671,19.0,0.00255,0.0,436749,7.013025036717202,3.953798177747103e-09,1.6642490359926436e-08,True
two_stage_dev_202501_20260913_AUDUSD_mh_87,AUDUSD,1548,1736955000750,1736955001143,-1,900,1736955001223,0.62054,0.62102,0.000270924457,0.0001,TIME,1736955901268.0,0.62296,-8.932379262328,-24.2,0.0,0.00307,0,-8.932379257292293,5.0357069625306394e-09,2.0184718846266043e-08,True
two_stage_dev_202501_20260913_EURUSD_mh_53,EURUSD,1548,1736955001500,1736955001665,1,900,1736955001665,1.03302,1.03357,0.000419865101,0.0001,TIME,1736955903138.0,1.03293,-1.524299112255,-6.400000000002,0.00188,0.00105,147732,-1.5242991105378771,1.7171228883228196e-09,4.206185095833008e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_57,EURUSD,1636,1736962687000,1736962687286,1,900,1736962687286,1.03224,1.03226,0.000823286791,0.0001,TIME,1736963588125.0,1.03017,-2.538605042451,-20.899999999999,0.00039,0.00239,73802,-2.538605043646237,1.1952367984235934e-09,2.7613436789091934e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_57,EURUSD,1636,1736962687000,1736962687286,-1,900,1736962687286,1.03224,1.03226,0.000823286791,0.0001,TIME,1736963588125.0,1.03018,2.502165735621,20.6,0.00235,0.00042,815243,2.50216573679967,1.1786700504501368e-09,2.7392132726185283e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_100,AUDUSD,1702,1736977404250,1736977405250,-1,600,1736977405273,0.6225,0.62255,0.000260748482,0.0001,TIME,1736978008173.0,0.62281,-1.1888851561,-3.099999999999,5e-05,0.00034,93322,-1.18888515715279,1.0527900773382726e-09,6.123851824482236e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_100,AUDUSD,1702,1736977404250,1736977405250,-1,900,1736977405273,0.6225,0.62255,0.000260748482,0.0001,TIME,1736978310324.0,0.62284,-1.303938558303,-3.399999999999,5e-05,0.00042,93322,-1.30393855945783,1.154830009397756e-09,6.34447345169541e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_55,GBPUSD,1785,1737018001000,1737018001152,1,300,1737018001154,1.22131,1.22151,0.000345505033,0.0001,TIME,1737018475092.0,1.22092,-1.707645170099,-5.900000000001,0.00016,0.00154,10739,-1.7076451676467777,2.4522224251199987e-09,5.378601720112298e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_55,GBPUSD,1785,1737018001000,1737018001152,-1,300,1737018001154,1.22131,1.22151,0.000345505033,0.0001,TIME,1737018475092.0,1.22093,1.099839262097,3.799999999998,0.00133,0.00054,30908,1.0998392605175882,1.5794117125267348e-09,4.4990102164226845e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_55,GBPUSD,1785,1737018001000,1737018001152,1,600,1737018001154,1.22131,1.22151,0.000345505033,0.0001,TIME,1737018601250.0,1.22046,-3.039029540006,-10.5,0.00016,0.00154,10739,-3.0390295356420913,4.363908789883908e-09,7.305321461498393e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_55,GBPUSD,1785,1737018001000,1737018001152,-1,600,1737018001154,1.22131,1.22151,0.000345505033,0.0001,TIME,1737018601250.0,1.22047,2.431223632004,8.4,0.00133,0.00054,30908,2.4312236285135445,3.490455480203991e-09,6.4257299578087784e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,1,300,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737018609754.0,1.02962,1.944318418896,4.8,0.00056,0.00014,297174,1.9443184226808985,3.784898394698644e-09,8.003866740685455e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,-1,300,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737018609754.0,1.02964,-2.106344953804,-5.200000000001,0.0001,0.0006,30291,-2.1063449579044566,4.100456418854037e-09,8.332024216502903e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,1,600,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737018908848.0,1.02979,2.632931192254,6.5,0.00068,0.00014,590825,2.632931197380346,5.126346014350247e-09,9.398537236129593e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,-1,600,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737018908848.0,1.02981,-2.794957727162,-6.899999999999,0.0001,0.00071,30291,-2.7949577326030046,5.441004535811089e-09,9.726694711947043e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_101,AUDUSD,1788,1737018013250,1737018013942,1,900,1737018014029,0.62065,0.62069,0.000248207993,0.0001,TIME,1737018914123.0,0.62124,2.215883513933,5.500000000001,0.00062,0.0001,879607,2.215883515081041,1.148041217646778e-09,8.502030681230142e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_101,AUDUSD,1788,1737018013250,1737018013942,-1,900,1737018014029,0.62065,0.62069,0.000248207993,0.0001,TIME,1737018914123.0,0.62128,-2.538193843232,-6.3,2e-05,0.00071,5134,-2.53819384454722,1.3152199329624636e-09,9.151305358897352e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,1,900,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737019209235.0,1.02962,1.944318418896,4.8,0.00076,0.00014,606134,1.9443184226808985,3.784898394698644e-09,8.003866740685455e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_61,EURUSD,1792,1737018308250,1737018308459,-1,900,1737018308459,1.02912,1.02914,0.000246873143,0.0001,TIME,1737019209235.0,1.02964,-2.106344953804,-5.200000000001,0.0001,0.0008,30291,-2.1063449579044566,4.100456418854037e-09,8.332024216502903e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_102,AUDUSD,1794,1737019075250,1737019076976,1,900,1737019079632,0.62108,0.62113,0.000267515656,0.0001,TIME,1737019980022.0,0.62161,1.794287507359,4.8,0.00051,0.00017,810485,1.7942875089151267,1.5561267829866665e-09,7.100463163943183e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_102,AUDUSD,1794,1737019075250,1737019076976,-1,900,1737019079632,0.62108,0.62113,0.000267515656,0.0001,TIME,1737019980022.0,0.62163,-2.055954435515,-5.500000000001,8e-05,0.0006,65109,-2.055954437298617,1.7836172538920891e-09,7.589531402952325e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_105,AUDUSD,1814,1737025701250,1737025701315,1,600,1737025701315,0.62166,0.62171,0.0002917966,0.0001,TIME,1737026306525.0,0.62149,-0.753949841433,-2.2,0.00022,0.00022,185571,-0.75394984040252,1.0304800346361276e-09,4.727022816027474e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_35,USDCHF,1825,1737041400750,1737041401165,1,300,1737041401191,0.91263,0.91338,0.000343671747,0.0001,TIME,1737041702108.0,0.9124,-2.851558231963,-9.8,0.00019,0.00123,118508,-2.8515582341424794,2.1794792637308547e-09,7.068355807104621e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_35,USDCHF,1825,1737041400750,1737041401165,1,600,1737041401191,0.91263,0.91338,0.000343671747,0.0001,TIME,1737042001216.0,0.91288,-1.45487664896,-4.999999999999,0.00019,0.00123,118508,-1.4548766500725616,1.112561598404227e-09,5.036358865411835e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_41,USDCAD,1825,1737041401000,1737041401165,-1,600,1737041401392,1.4375,1.43851,0.000465549823,0.0001,TIME,1737042048190.0,1.43872,-2.620557326192,-12.2,0.0,0.00169,0,-2.6205573275451526,1.3531527010002264e-09,4.973948043099395e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_35,USDCHF,1825,1737041400750,1737041401165,1,900,1737041401191,0.91263,0.91338,0.000343671747,0.0001,TIME,1737042301306.0,0.91194,-4.190044749006,-14.4,0.00019,0.00159,118508,-4.19004475220943,3.203430409826069e-09,9.015686209557966e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_35,USDCHF,1825,1737041400750,1737041401165,-1,900,1737041401191,0.91263,0.91338,0.000343671747,0.0001,TIME,1737042301306.0,0.91197,1.920437176628,6.600000000001,0.00081,0.001,852808,1.9204371780962983,1.4682983717762e-09,5.713683426169652e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_41,USDCAD,1825,1737041401000,1737041401165,-1,900,1737041401392,1.4375,1.43851,0.000465549823,0.0001,TIME,1737042332161.0,1.43851,-2.169477786438,-10.1,0.0,0.00169,0,-2.169477787557778,1.1197780480642905e-09,4.489488310178529e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_36,USDCHF,1849,1737042955500,1737042955737,1,900,1737042956602,0.91212,0.91215,0.000499806988,0.0001,TIME,1737043858646.0,0.91273,1.160447961777,5.8,0.00065,0.00014,793186,1.1604479607636558,1.0133442973625506e-09,3.1686542214803625e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_36,USDCHF,1849,1737042955500,1737042955737,-1,900,1737042956602,0.91212,0.91215,0.000499806988,0.0001,TIME,1737043858646.0,0.91277,-1.30050202613,-6.499999999999,8e-05,0.00071,241727,-1.300502024993553,1.1364469365560126e-09,3.3087624064825065e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,1,300,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737047402075.0,1.03008,3.713467005315,22.300000000002,0.00229,0.00027,293564,3.7134670073329854,2.0179853343904597e-09,4.7637110438602165e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,-1,300,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737047402075.0,1.03009,-3.763423960543,-22.599999999999,0.00024,0.00232,23632,-3.7634239625881696,2.0451693671930116e-09,4.805305970563608e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_39,USDCHF,1865,1737047125500,1737047125900,1,300,1737047125970,0.91342,0.91346,0.00049063224,0.0001,TIME,1737047426190.0,0.9117,-3.587208209955,-17.600000000001,0.0,0.00188,0,-3.5872082111850108,1.2300107599116927e-09,5.700994204022344e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_39,USDCHF,1865,1737047125500,1737047125900,-1,300,1737047125970,0.91342,0.91346,0.00049063224,0.0001,TIME,1737047426190.0,0.91173,3.44453515615,16.9,0.0018,4e-05,286005,3.4445351573308134,1.1808132249768732e-09,5.555597022895257e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,1,300,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737047449893.0,0.62188,2.525543130221,10.0,0.00117,0.00026,290478,2.5255431285307965,1.6902035326893383e-09,5.72080252939719e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,-1,300,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737047449893.0,0.62191,-2.727586580638,-10.8,0.00018,0.00126,51326,-2.727586578813182,1.8248180744251385e-09,5.975937163604527e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,1,600,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737047702131.0,1.02907,2.031582845957,12.2,0.00255,0.00027,315395,2.0315828470609327,1.1039329450568403e-09,3.3633445279980432e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,-1,600,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737047702131.0,1.02908,-2.081539801185,-12.5,0.00024,0.00258,23632,-2.081539802316487,1.1314869041711972e-09,3.404939454701434e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,1,600,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737047749223.0,0.62162,1.868901916363,7.4,0.00117,0.00026,290478,1.8689019151126942,1.2503058588464455e-09,4.8916135101834835e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,-1,600,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737047749223.0,0.62164,-2.045689935479,-8.1,0.00018,0.00126,51326,-2.0456899341098866,1.3691132672022377e-09,5.1148562590380015e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_43,USDCAD,1867,1737047153250,1737047153353,1,600,1737047153428,1.43783,1.43785,0.000561915537,0.0001,TIME,1737047823163.0,1.43914,2.295718690793,12.9,0.00129,0.00059,669735,2.2957186891239374,1.669062665854426e-09,3.831983140249752e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_43,USDCAD,1867,1737047153250,1737047153353,-1,600,1737047153428,1.43783,1.43785,0.000561915537,0.0001,TIME,1737047823163.0,1.43915,-2.349107497555,-13.2,0.00056,0.00132,265680,-2.349107495847704,1.7072960822872574e-09,3.879489186727751e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,1,900,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737048002306.0,1.02974,3.147288179392,18.900000000002,0.00255,0.00027,315395,3.1472881811028772,1.7108772176754883e-09,4.292300533569559e-09,True
two_stage_dev_202501_20260913_EURUSD_mh_67,EURUSD,1863,1737047101500,1737047102066,-1,900,1737047102066,1.02783,1.02785,0.000600516982,0.0001,TIME,1737048002306.0,1.02976,-3.21389745303,-19.3,0.00024,0.00258,23632,-3.213897454776703,1.7467032265017224e-09,4.347760475281914e-09,True
two_stage_dev_202501_20260913_USDCHF_mh_39,USDCHF,1865,1737047125500,1737047125900,1,900,1737047125970,0.91342,0.91346,0.00049063224,0.0001,TIME,1737048027237.0,0.91199,-2.996134129905,-14.700000000001,0.0,0.00188,0,-2.9961341309329415,1.0279412876457172e-09,5.098635653590525e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,1,900,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737048049160.0,0.62192,2.62656485543,10.4,0.00117,0.00026,290478,2.6265648536721296,1.757870293772612e-09,5.848370070814781e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_109,AUDUSD,1866,1737047149000,1737047149126,-1,900,1737047149160,0.62083,0.62088,0.000395954434,0.0001,TIME,1737048049160.0,0.62196,-2.853863737149,-11.3,0.00018,0.00126,51326,-2.853863735239708,1.9092922798336076e-09,6.1353965903762e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_43,USDCAD,1867,1737047153250,1737047153353,1,900,1737047153428,1.43783,1.43785,0.000561915537,0.0001,TIME,1737048053785.0,1.43877,1.63725674072,9.199999999998,0.00139,0.00059,671747,1.6372567395302897,1.1897103302516143e-09,3.2460736741291704e-09,True
two_stage_dev_202501_20260913_USDCAD_mh_43,USDCAD,1867,1737047153250,1737047153353,-1,900,1737047153428,1.43783,1.43785,0.000561915537,0.0001,TIME,1737048053785.0,1.43878,-1.690645547483,-9.5,0.00056,0.00142,265680,-1.6906455462540564,1.228943613540423e-09,3.293579720608059e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,1,300,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22227,3.151847941079,25.599999999999,0.00256,0.00011,1327116,3.151847942484123,1.4051226848721399e-09,3.1772940782822046e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,-1,300,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22228,-3.188783659139,-25.900000000001,7e-05,0.00259,51398,-3.188783660560352,1.4213519250461104e-09,3.2000315108985047e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,1,600,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22227,3.151847941079,25.599999999999,0.00256,0.00011,1327116,3.151847942484123,1.4051226848721399e-09,3.1772940782822046e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,-1,600,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22228,-3.188783659139,-25.900000000001,7e-05,0.00259,51398,-3.188783660560352,1.4213519250461104e-09,3.2000315108985047e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,1,900,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22227,3.151847941079,25.599999999999,0.00256,0.00011,1327116,3.151847942484123,1.4051226848721399e-09,3.1772940782822046e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_57,GBPUSD,1866,1737047148750,1737047148927,-1,900,1737047149028,1.21969,1.21971,0.000812221924,0.0001,TIME,1737048476144.0,1.22228,-3.188783659139,-25.900000000001,7e-05,0.00259,51398,-3.188783660560352,1.4213519250461104e-09,3.2000315108985047e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_111,AUDUSD,1923,1737049702500,1737049703580,-1,900,1737049703593,0.62174,0.62179,0.000505500572,0.0001,TIME,1737050603689.0,0.62243,-1.364983617652,-6.900000000001,0.0001,0.00071,118502,-1.3649836186537083,1.0017082718860593e-09,3.3332398464642623e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_115,AUDUSD,1967,1737058868500,1737058868727,1,900,1737058868825,0.62184,0.62189,0.000360715341,0.0001,TIME,1737059770221.0,0.62131,-1.607916086602,-5.8,9e-05,0.00059,77900,-1.6079160880491217,1.4471217557598948e-09,5.007679359537531e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_115,AUDUSD,1967,1737058868500,1737058868727,-1,900,1737058868825,0.62184,0.62189,0.000360715341,0.0001,TIME,1737059770221.0,0.62136,1.330689175118,4.799999999999,0.00049,0.00019,814843,1.3306891763162492,1.1982492775786113e-09,4.6234055569381566e-09,True
two_stage_dev_202501_20260913_AUDUSD_mh_120,AUDUSD,1984,1737065247500,1737065259035,1,300,1737065259052,0.62114,0.62119,0.000286961499,0.0001,TIME,1737065560148.0,0.62096,-0.801501250678,-2.300000000001,0.0,0.00023,0,-0.8015012494762006,1.2017994377444552e-09,4.889508218440694e-09,True
two_stage_dev_202501_20260913_GBPUSD_mh_62,GBPUSD,2008,1737104401000,1737104401138,1,300,1737104401294,1.22076,1.2208,0.000337192132,0.0001,TIME,1737105041126.0,1.21859,-6.554126836744,-22.1,0.00026,0.00265,2419,-6.554126832354574,4.389426599971102e-09,1.269770209688186e-08,True
