scenario_id,experiment_id,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
clean_target_path_first120,prefilter_h1_h4_notopp,EURJPY,28,6,0.21428571428571427,-340.5,74.17999999999999,-414.67999999999995,0.1788849233143629,-15.020600000000002,-0.5364500000000001,0.17411146300694996,340.5,3.405,-1.0,1,0,16,0,12,0.26793214285714284,0.7190464285714284,4.400000000000002,-0.27857142857142847,0.2000000000000001,4.478571428571429,2.5285714285714285
clean_target_path_first120,prefilter_h1_h4_notopp,EURUSD,30,10,0.3333333333333333,-96.46000000000001,201.62,-298.08,0.6763955984970478,-4.0594,-0.13531333333333334,0.6892920015308076,126.06,1.2606000000000002,-0.7651911788037443,2,0,8,4,18,0.4523000000000001,0.5686199999999999,4.443333333333333,-0.1766666666666666,0.2000000000000001,4.420000000000001,3.1800000000000006
clean_target_path_first120,prefilter_h1_h4_notopp,GBPJPY,34,16,0.47058823529411764,96.99999999999996,366.14,-269.14,1.3604072230066138,4.7896,0.1408705882352941,1.4052800812320185,98.93,0.9893000000000001,0.9804912564439497,4,0,10,8,16,0.6257999999999999,0.5105882352941178,4.361764705882356,-0.2558823529411764,0.2000000000000001,4.152941176470588,2.0823529411764703
clean_target_path_first120,prefilter_h1_h4_notopp,GBPUSD,48,20,0.4166666666666667,-295.4000000000001,259.32,-554.7200000000001,0.46747908854917786,-13.1622,-0.2742125,0.46073354201150457,304.3200000000001,3.043200000000001,-0.9706887486855941,1,0,20,2,26,0.4129520833333333,0.6285916666666665,4.341666666666669,-0.2500000000000001,0.19999999999999996,4.016666666666667,2.9125
clean_target_path_first120,prefilter_h1_h4_notopp,USDJPY,110,47,0.42727272727272725,66.60000000000002,1078.45,-1011.8499999999997,1.06582003261353,3.4482000000000013,0.03134727272727274,1.0788561941286652,126.72999999999999,1.2672999999999999,0.5255267103290462,14,1,34,16,59,0.6030254545454549,0.5854554545454544,4.308181818181813,-0.27545454545454595,0.19999999999999957,3.5309090909090903,2.941818181818181
clean_target_path_first120,prefilter_h4_bias_h1_reversal,AUDJPY,8,2,0.25,-92.76,15.92,-108.68,0.1464850938535149,-3.9305999999999996,-0.49132499999999996,0.15681311137806764,93.49,0.9349,-0.9921916782543588,0,0,4,0,4,0.20476250000000001,0.6509124999999999,4.4750000000000005,-0.225,0.19999999999999998,4.5,3.375
clean_target_path_first120,prefilter_h4_bias_h1_reversal,EURJPY,14,0,0.0,-256.08,0,-256.08,0.0,-11.497600000000002,-0.821257142857143,0.0,256.08,2.5608,-1.0,0,0,10,0,4,0.10242142857142857,0.8958857142857145,4.357142857142857,-0.29999999999999993,0.2,4.457142857142857,1.9285714285714286
clean_target_path_first120,prefilter_h4_bias_h1_reversal,EURUSD,22,8,0.36363636363636365,-204.39999999999998,90.04,-294.44,0.3058008422768646,-8.9002,-0.40455454545454544,0.3221271021203997,217.35999999999999,2.1736,-0.9403754140596245,1,0,12,2,8,0.36553636363636366,0.7174181818181818,4.345454545454546,-0.12727272727272726,0.20000000000000007,4.036363636363637,2.60909090909091
clean_target_path_first120,prefilter_h4_bias_h1_reversal,GBPJPY,16,8,0.5,-22.98,146.64000000000001,-169.62,0.8645206933144677,-0.9656000000000005,-0.06035000000000003,0.8668248144981106,65.45,0.6545000000000001,-0.3511077158135982,0,0,6,2,8,0.450125,0.6097687500000001,4.28125,-0.20624999999999996,0.20000000000000004,3.725,2.2125
clean_target_path_first120,prefilter_h4_bias_h1_reversal,GBPUSD,30,16,0.5333333333333333,-49.08000000000001,271.37999999999994,-320.46,0.8468451600823814,-2.3515999999999995,-0.07838666666666665,0.8337057675444799,113.58000000000001,1.1358000000000001,-0.4321183306920233,2,0,14,4,12,0.5887899999999999,0.61754,4.223333333333334,-0.24999999999999992,0.2000000000000001,3.7466666666666675,2.806666666666667
clean_target_path_first120,prefilter_h4_bias_h1_reversal,USDJPY,94,38,0.40425531914893614,-19.020000000000138,1038.48,-1057.5,0.9820141843971631,-1.0883999999999936,-0.011578723404255252,0.9762642078909953,239.12,2.3912,-0.07954165272666501,11,0,38,20,36,0.6439500000000002,0.6794063829787232,4.2127659574468055,-0.2808510638297877,0.19999999999999962,3.5340425531914885,2.7382978723404245
clean_target_path_first120,prefilter_soft,AUDJPY,24,3,0.125,-238.56999999999996,38.87,-277.44,0.14010236447520183,-11.333899999999998,-0.47224583333333325,0.13002195305423786,238.56999999999996,2.3856999999999995,-1.0,1,1,10,1,12,0.2721125,0.6521,4.508333333333335,-0.1666666666666666,0.20000000000000007,4.4750000000000005,2.25
clean_target_path_first120,prefilter_soft,EURJPY,50,15,0.3,-258.46999999999997,281.53000000000003,-539.9999999999999,0.5213518518518521,-11.997300000000001,-0.23994600000000002,0.5080755274002091,276.65,2.7664999999999997,-0.9342851979034882,3,1,18,4,27,0.38836800000000005,0.6530260000000001,4.438000000000003,-0.21400000000000005,0.19999999999999993,4.284,2.8560000000000003
clean_target_path_first120,prefilter_soft,EURUSD,78,24,0.3076923076923077,-526.34,411.52000000000004,-937.8599999999999,0.43878617277632065,-22.90930000000001,-0.2937089743589745,0.45848195396837776,526.52,5.2652,-0.9996581326445341,6,1,29,6,42,0.4489064102564102,0.6744179487179485,4.4461538461538455,-0.17692307692307707,0.1999999999999997,4.207692307692307,2.4769230769230766
clean_target_path_first120,prefilter_soft,GBPJPY,64,26,0.40625,-204.48000000000005,434.56,-639.0400000000001,0.6800200300450675,-9.287400000000005,-0.14511562500000008,0.6873055634115793,234.69,2.3469,-0.871277003707018,5,0,26,8,30,0.4945265625000001,0.5939625000000002,4.393750000000002,-0.21875000000000014,0.1999999999999998,4.271875,2.653125
clean_target_path_first120,prefilter_soft,GBPUSD,84,33,0.39285714285714285,-234.60999999999996,513.9399999999999,-748.5499999999996,0.6865807227306128,-11.039800000000001,-0.1314261904761905,0.6803800766638488,234.60999999999996,2.3460999999999994,-1.0,5,1,28,5,50,0.4838761904761904,0.5854595238095237,4.369047619047615,-0.20952380952380975,0.19999999999999968,4.164285714285713,3.004761904761904
clean_target_path_first120,prefilter_soft,USDJPY,294,119,0.40476190476190477,-398.7799999999999,2754.2799999999997,-3153.0600000000004,0.8735260350262918,-16.213000000000005,-0.05514625850340137,0.8847238684090213,632.3000000000001,6.323,-0.6306816384627548,28,1,124,56,113,0.5836625850340136,0.6483670068027209,4.397278911564628,-0.23333333333333234,0.200000000000001,3.772789115646261,3.1544217687074854
london_first120,baseline_current,AUDJPY,6,2,0.3333333333333333,13.660000000000004,75.76,-62.1,1.2199677938808373,0.3535999999999999,0.05893333333333332,1.1333232787874217,31.05,0.3105,0.43993558776167485,1,0,2,2,2,0.57535,0.5442333333333333,4.7,0.0,0.0,3.0,1.5
london_first120,baseline_current,EURJPY,2,0,0.0,-50.4,0,-50.4,0.0,-2.0292,-1.0146,0.0,50.4,0.504,-1.0,0,0,2,0,0,0.49515,1.0146,4.4,0.0,0.0,0.0,4.2
london_first120,baseline_current,GBPJPY,6,6,1.0,210.48000000000002,210.48000000000002,0,inf,9.0304,1.5050666666666668,inf,0.0,0.0,inf,1,0,0,6,0,1.5050666666666668,0.29623333333333335,4.5,0.0,0.0,3.0,1.5
london_first120,baseline_current,GBPUSD,8,6,0.75,198.66,224.82,-26.16,8.594036697247706,8.0353,1.0044125,8.740391099123398,26.04,0.2604,7.629032258064516,1,1,1,6,0,1.283575,0.476075,4.45,0.0,0.0,1.125,3.2249999999999996
london_first120,baseline_current,USDJPY,30,18,0.6,243.89999999999998,505.70000000000005,-261.8,1.9316271963330787,9.944600000000001,0.3314866666666667,1.9219572795371953,81.43,0.8143000000000001,2.9952106103401688,6,0,10,8,12,0.8544433333333333,0.5847866666666667,4.620000000000001,0.0,0.0,2.98,1.4800000000000002
london_first120,london_focused_diagnostic,AUDJPY,2,0,0.0,-30.970000000000002,0,-30.970000000000002,0.0,-1.3260999999999998,-0.6630499999999999,0.0,30.970000000000002,0.30970000000000003,-1.0,0,0,1,0,1,0.22315,0.74395,4.550000000000001,-0.15,0.2,4.5,2.25
london_first120,london_focused_diagnostic,EURJPY,9,1,0.1111111111111111,-120.39,35.42,-155.81,0.22732815608754253,-5.2539,-0.5837666666666667,0.22209390130147028,120.39,1.2039,-1.0,0,0,6,1,2,0.5234555555555555,0.897988888888889,4.122222222222223,-0.26666666666666666,0.19999999999999998,4.188888888888888,2.966666666666667
london_first120,london_focused_diagnostic,EURUSD,3,0,0.0,-68.67,0,-68.67,0.0,-3.0036,-1.0012,0.0,68.67,0.6867,-1.0,0,0,3,0,0,0.26693333333333336,1.0012,4.4,-0.3,0.20000000000000004,4.5,2.8000000000000003
london_first120,london_focused_diagnostic,GBPJPY,12,8,0.6666666666666666,192.59000000000003,263.38,-70.79,3.720582003107783,8.1614,0.6801166666666667,3.5845208689594017,24.33,0.2433,7.915741882449653,6,0,3,7,2,1.1175166666666667,0.6565166666666665,4.35,-0.29999999999999993,0.19999999999999998,4.075,2.55
london_first120,london_focused_diagnostic,GBPUSD,5,2,0.4,14.609999999999996,62.480000000000004,-47.870000000000005,1.305201587633173,0.6676000000000002,0.13352000000000003,1.3298907940900333,47.870000000000005,0.47870000000000007,0.30520158763317307,2,1,2,1,1,0.9083600000000001,1.02968,4.340000000000001,-0.3,0.2,4.4399999999999995,2.7
london_first120,london_focused_diagnostic,USDJPY,46,20,0.43478260869565216,53.08000000000001,573.8600000000001,-520.78,1.1019240370213912,2.177900000000001,0.047345652173913066,1.0996217128585608,202.16,2.0216000000000003,0.2625643055005937,11,1,21,13,11,0.8940739130434785,0.7562934782608695,4.2804347826086975,-0.30000000000000027,0.19999999999999998,3.5434782608695654,3.095652173913044
london_first120,prefilter_h1_h4_notopp,AUDJPY,4,0,0.0,-61.940000000000005,0,-61.940000000000005,0.0,-2.6522,-0.66305,0.0,61.940000000000005,0.6194000000000001,-1.0,0,0,2,0,2,0.111575,0.7035,4.550000000000001,-0.15,0.2,4.5,2.25
london_first120,prefilter_h1_h4_notopp,EURJPY,18,2,0.1111111111111111,-240.78,70.84,-311.62,0.22732815608754253,-10.5078,-0.5837666666666667,0.22209390130147028,240.78,2.4078,-1.0,0,0,12,2,4,0.3450611111111111,0.8242111111111111,4.122222222222222,-0.2666666666666666,0.20000000000000007,4.188888888888889,2.966666666666667
london_first120,prefilter_h1_h4_notopp,EURUSD,6,0,0.0,-137.34,0,-137.34,0.0,-6.007200000000001,-1.0012,0.0,137.34,1.3734,-1.0,0,0,6,0,0,0.13346666666666668,1.0012,4.3999999999999995,-0.3,0.19999999999999998,4.5,2.8000000000000003
london_first120,prefilter_h1_h4_notopp,GBPJPY,24,16,0.6666666666666666,385.18000000000006,526.76,-141.57999999999998,3.720582003107784,16.3228,0.6801166666666667,3.5845208689594017,24.330000000000013,0.24330000000000013,15.831483764899296,6,0,6,14,4,1.0303916666666668,0.45983333333333337,4.3500000000000005,-0.2999999999999999,0.20000000000000007,4.075,2.5500000000000003
london_first120,prefilter_h1_h4_notopp,GBPUSD,10,4,0.4,3.4499999999999993,124.96000000000001,-121.51,1.0283927248786109,0.30430000000000046,0.030430000000000047,1.059921627316228,73.64,0.7363999999999999,0.046849538294405205,2,1,5,2,2,0.72331,0.8202999999999999,4.34,-0.29999999999999993,0.19999999999999998,4.4399999999999995,2.7
london_first120,prefilter_h1_h4_notopp,USDJPY,92,42,0.45652173913043476,154.35,1189.0300000000002,-1034.6799999999998,1.1491765570031318,6.4354000000000005,0.06995,1.1482705152396946,202.15999999999997,2.0216,0.7635041551246539,11,1,41,27,23,0.7274597826086955,0.6122923913043479,4.280434782608693,-0.3000000000000005,0.19999999999999965,3.5434782608695645,3.0956521739130416
london_first120,prefilter_h4_bias_h1_reversal,AUDJPY,8,2,0.25,-40.46,72.1,-112.56,0.640547263681592,-1.6772000000000005,-0.20965000000000006,0.6457866948257657,69.22,0.6922,-0.584513146489454,1,0,4,2,2,0.484975,0.6482125,4.4750000000000005,-0.225,0.19999999999999998,4.5,3.375
london_first120,prefilter_h4_bias_h1_reversal,EURJPY,14,8,0.5714285714285714,16.199999999999985,168.18,-151.98,1.1065929727595738,1.0242000000000007,0.0731571428571429,1.169037795015679,75.99000000000001,0.7599,0.21318594551914705,1,0,6,4,4,0.6422357142857144,0.6716214285714287,4.285714285714286,-0.25714285714285706,0.2,4.3428571428571425,3.1714285714285717
london_first120,prefilter_h4_bias_h1_reversal,EURUSD,4,2,0.5,29.08,75.14,-46.06,1.6313504125054277,1.0068000000000001,0.25170000000000003,1.5034,23.03,0.2303,1.2627008250108553,0,0,2,2,0,0.84415,0.62585,4.25,-0.3,0.2,4.35,2.1
london_first120,prefilter_h4_bias_h1_reversal,GBPJPY,10,8,0.8,241.32000000000005,288.36,-47.04,6.130102040816327,10.0222,1.0022199999999999,5.967386994448851,23.52,0.2352,10.260204081632656,2,0,2,8,0,1.2925299999999997,0.42357000000000006,4.43,-0.21000000000000002,0.19999999999999998,3.54,2.6399999999999997
london_first120,prefilter_h4_bias_h1_reversal,GBPUSD,14,4,0.2857142857142857,-94.88000000000002,148.98,-243.85999999999999,0.6109243008283441,-3.9596,-0.28282857142857143,0.6055782448451039,144.73000000000002,1.4473000000000003,-0.6555655358253301,1,0,10,4,0,0.6160214285714286,0.8323928571428573,4.357142857142857,-0.25714285714285706,0.2,4.414285714285715,3.7285714285714286
london_first120,prefilter_h4_bias_h1_reversal,USDJPY,64,33,0.515625,365.56,1035.7,-670.1400000000001,1.5454979556510577,14.279200000000001,0.22311250000000002,1.5161001174663413,144.03,1.4403000000000001,2.53808234395612,11,2,27,23,12,0.8232953124999998,0.671015625,4.171875000000002,-0.29062500000000036,0.1999999999999998,3.278125,2.7656249999999996
london_first120,prefilter_soft,AUDJPY,4,0,0.0,-49.519999999999996,0,-49.519999999999996,0.0,-2.1802,-0.54505,0.0,49.519999999999996,0.4952,-1.0,0,0,0,0,4,0.38522500000000004,0.5855,4.550000000000001,-0.15,0.2,4.5,4.35
london_first120,prefilter_soft,EURJPY,26,8,0.3076923076923077,-17.750000000000004,283.91,-301.66,0.9411589206391302,-1.2208000000000006,-0.04695384615384617,0.9082491582491582,113.46000000000001,1.1346,-0.15644279922439627,2,0,10,8,8,0.6638961538461537,0.6518038461538461,4.361538461538464,-0.2538461538461538,0.20000000000000007,4.06923076923077,2.746153846153846
london_first120,prefilter_soft,EURUSD,12,0,0.0,-291.15000000000003,0,-291.15000000000003,0.0,-12.0328,-1.0027333333333333,0.0,291.15000000000003,2.9115,-1.0,0,0,12,0,0,0.3299916666666667,1.0027333333333333,4.35,-0.29999999999999993,0.19999999999999998,4.45,2.9499999999999997
london_first120,prefilter_soft,GBPJPY,14,8,0.5714285714285714,118.67999999999999,272.32,-153.64000000000001,1.772455089820359,5.4354000000000005,0.38824285714285717,1.8219513670457295,76.82000000000001,0.7682,1.5449101796407183,3,0,6,8,0,1.0049714285714286,0.6345928571428573,4.2214285714285715,-0.23571428571428568,0.2,4.214285714285714,2.4857142857142853
london_first120,prefilter_soft,GBPUSD,10,6,0.6,117.96,212.99999999999997,-95.03999999999999,2.241161616161616,5.0608,0.5060800000000001,2.2585297921018603,24.66,0.24659999999999999,4.78345498783455,2,0,4,6,0,0.98988,0.82345,4.34,-0.29999999999999993,0.19999999999999998,4.4399999999999995,3.4200000000000004
london_first120,prefilter_soft,USDJPY,368,158,0.42934782608695654,-136.7900000000002,4390.88,-4527.670000000001,0.9697879924994531,-5.564700000000007,-0.015121467391304367,0.9708314812640475,510.3800000000001,5.1038000000000014,-0.2680159880873078,45,8,180,101,79,0.6881692934782607,0.6812855978260868,4.344836956521756,-0.2894021739130417,0.20000000000000137,4.004891304347829,3.5119565217391364
newyork_first120,baseline_current,EURJPY,6,2,0.3333333333333333,39.37,71.64,-32.27,2.220018593120545,1.7826,0.2971,2.4152111781517944,31.89,0.3189,1.2345562872373783,2,1,1,2,2,0.8403166666666665,0.39299999999999996,4.6000000000000005,0.0,0.0,2.9,1.5
