run_id,rejected_before_selection_reason,session_label,symbol,rows
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,new_york,EURUSD,26
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,new_york,GBPJPY,23
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,new_york,GBPUSD,46
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,new_york,USDJPY,27
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,tokyo,AUDJPY,23
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,tokyo,EURJPY,28
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,tokyo,GBPJPY,25
clean_first120__h4_bias_h1_rev__no_be,previous_week_level_blocked,tokyo,USDJPY,15
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,AUDJPY,1
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURJPY,4
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURUSD,5
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPJPY,2
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPUSD,2
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london,USDJPY,8
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,AUDJPY,6
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,EURUSD,9
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,GBPJPY,2
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,GBPUSD,4
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,USDJPY,18
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,EURUSD,4
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,GBPUSD,2
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,USDJPY,5
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,AUDJPY,2
clean_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,USDJPY,11
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,AUDJPY,135
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,EURJPY,116
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,EURUSD,125
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,GBPJPY,119
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,GBPUSD,139
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london,USDJPY,111
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,AUDJPY,156
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,EURJPY,124
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,EURUSD,134
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,GBPJPY,121
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,GBPUSD,130
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,london_newyork_overlap,USDJPY,148
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,AUDJPY,138
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,EURJPY,176
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,EURUSD,156
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,GBPJPY,130
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,GBPUSD,148
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,new_york,USDJPY,149
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,tokyo,AUDJPY,146
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,tokyo,EURJPY,130
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,tokyo,GBPJPY,110
clean_first120__h4_bias_h1_rev__no_be,session_level_blocked,tokyo,USDJPY,126
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,AUDJPY,45
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURJPY,33
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURUSD,33
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPJPY,25
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPUSD,35
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london,USDJPY,13
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,AUDJPY,59
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,EURJPY,34
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,EURUSD,20
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,GBPJPY,24
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,GBPUSD,21
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,USDJPY,7
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,AUDJPY,67
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURJPY,52
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURUSD,30
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPJPY,20
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPUSD,21
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,USDJPY,18
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,AUDJPY,64
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,EURJPY,36
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,GBPJPY,23
clean_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,USDJPY,15
clean_first120__h4_bias_h1_rev__no_be,symbol_already_open,london_newyork_overlap,USDJPY,1
clean_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,GBPUSD,1
clean_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,USDJPY,1
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,AUDJPY,184
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,EURJPY,199
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,EURUSD,211
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,GBPJPY,204
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,GBPUSD,180
clean_first120__soft__be_1_1r,htf_resistance_blocked,london,USDJPY,241
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,AUDJPY,203
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,EURJPY,218
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,EURUSD,217
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,GBPJPY,172
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,GBPUSD,226
clean_first120__soft__be_1_1r,htf_resistance_blocked,london_newyork_overlap,USDJPY,181
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,AUDJPY,200
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,EURJPY,245
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,EURUSD,172
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,GBPJPY,180
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,GBPUSD,158
clean_first120__soft__be_1_1r,htf_resistance_blocked,new_york,USDJPY,246
clean_first120__soft__be_1_1r,htf_resistance_blocked,tokyo,AUDJPY,160
clean_first120__soft__be_1_1r,htf_resistance_blocked,tokyo,EURJPY,175
clean_first120__soft__be_1_1r,htf_resistance_blocked,tokyo,GBPJPY,171
clean_first120__soft__be_1_1r,htf_resistance_blocked,tokyo,USDJPY,199
clean_first120__soft__be_1_1r,htf_support_blocked,london,AUDJPY,229
clean_first120__soft__be_1_1r,htf_support_blocked,london,EURJPY,214
clean_first120__soft__be_1_1r,htf_support_blocked,london,EURUSD,190
clean_first120__soft__be_1_1r,htf_support_blocked,london,GBPJPY,243
clean_first120__soft__be_1_1r,htf_support_blocked,london,GBPUSD,198
clean_first120__soft__be_1_1r,htf_support_blocked,london,USDJPY,238
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,AUDJPY,211
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,EURJPY,188
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,EURUSD,164
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,GBPJPY,181
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,GBPUSD,172
clean_first120__soft__be_1_1r,htf_support_blocked,london_newyork_overlap,USDJPY,202
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,AUDJPY,153
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,EURJPY,134
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,EURUSD,207
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,GBPJPY,167
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,GBPUSD,173
clean_first120__soft__be_1_1r,htf_support_blocked,new_york,USDJPY,150
clean_first120__soft__be_1_1r,htf_support_blocked,tokyo,AUDJPY,154
clean_first120__soft__be_1_1r,htf_support_blocked,tokyo,EURJPY,116
clean_first120__soft__be_1_1r,htf_support_blocked,tokyo,GBPJPY,143
clean_first120__soft__be_1_1r,htf_support_blocked,tokyo,USDJPY,155
clean_first120__soft__be_1_1r,neckline_level_blocked,london_newyork_overlap,USDJPY,1
clean_first120__soft__be_1_1r,obstacle_before_target,london,AUDJPY,8
clean_first120__soft__be_1_1r,obstacle_before_target,london,EURJPY,5
clean_first120__soft__be_1_1r,obstacle_before_target,london,EURUSD,8
clean_first120__soft__be_1_1r,obstacle_before_target,london,GBPJPY,6
clean_first120__soft__be_1_1r,obstacle_before_target,london,GBPUSD,4
clean_first120__soft__be_1_1r,obstacle_before_target,london,USDJPY,8
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,AUDJPY,20
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,EURJPY,13
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,EURUSD,4
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,GBPJPY,8
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,GBPUSD,8
clean_first120__soft__be_1_1r,obstacle_before_target,london_newyork_overlap,USDJPY,7
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,AUDJPY,15
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,EURJPY,27
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,EURUSD,7
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,GBPJPY,15
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,GBPUSD,17
clean_first120__soft__be_1_1r,obstacle_before_target,new_york,USDJPY,21
clean_first120__soft__be_1_1r,obstacle_before_target,tokyo,AUDJPY,11
clean_first120__soft__be_1_1r,obstacle_before_target,tokyo,EURJPY,15
clean_first120__soft__be_1_1r,obstacle_before_target,tokyo,GBPJPY,21
clean_first120__soft__be_1_1r,obstacle_before_target,tokyo,USDJPY,6
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,AUDJPY,503
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,EURJPY,469
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,EURUSD,535
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,GBPJPY,497
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,GBPUSD,514
clean_first120__soft__be_1_1r,previous_day_level_blocked,london,USDJPY,434
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,AUDJPY,376
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,EURJPY,441
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,EURUSD,532
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,GBPJPY,456
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,GBPUSD,494
clean_first120__soft__be_1_1r,previous_day_level_blocked,london_newyork_overlap,USDJPY,402
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,AUDJPY,416
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,EURJPY,349
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,EURUSD,389
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,GBPJPY,475
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,GBPUSD,440
clean_first120__soft__be_1_1r,previous_day_level_blocked,new_york,USDJPY,362
clean_first120__soft__be_1_1r,previous_day_level_blocked,tokyo,AUDJPY,494
clean_first120__soft__be_1_1r,previous_day_level_blocked,tokyo,EURJPY,478
clean_first120__soft__be_1_1r,previous_day_level_blocked,tokyo,GBPJPY,517
clean_first120__soft__be_1_1r,previous_day_level_blocked,tokyo,USDJPY,500
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,AUDJPY,181
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,EURJPY,135
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,EURUSD,137
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,GBPJPY,126
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,GBPUSD,136
clean_first120__soft__be_1_1r,previous_week_level_blocked,london,USDJPY,142
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,AUDJPY,129
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,EURJPY,93
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,EURUSD,113
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,GBPJPY,133
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,GBPUSD,140
clean_first120__soft__be_1_1r,previous_week_level_blocked,london_newyork_overlap,USDJPY,140
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,AUDJPY,114
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,EURJPY,104
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,EURUSD,124
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,GBPJPY,93
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,GBPUSD,132
clean_first120__soft__be_1_1r,previous_week_level_blocked,new_york,USDJPY,118
clean_first120__soft__be_1_1r,previous_week_level_blocked,tokyo,AUDJPY,129
clean_first120__soft__be_1_1r,previous_week_level_blocked,tokyo,EURJPY,105
clean_first120__soft__be_1_1r,previous_week_level_blocked,tokyo,GBPJPY,131
clean_first120__soft__be_1_1r,previous_week_level_blocked,tokyo,USDJPY,118
clean_first120__soft__be_1_1r,session_invalidated,london,EURJPY,5
clean_first120__soft__be_1_1r,session_invalidated,london,EURUSD,11
clean_first120__soft__be_1_1r,session_invalidated,london,GBPJPY,2
clean_first120__soft__be_1_1r,session_invalidated,london,GBPUSD,6
clean_first120__soft__be_1_1r,session_invalidated,london,USDJPY,28
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,AUDJPY,5
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,EURJPY,3
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,EURUSD,8
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,GBPJPY,7
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,GBPUSD,10
clean_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,USDJPY,29
clean_first120__soft__be_1_1r,session_invalidated,new_york,EURJPY,1
clean_first120__soft__be_1_1r,session_invalidated,new_york,EURUSD,8
clean_first120__soft__be_1_1r,session_invalidated,new_york,GBPJPY,1
clean_first120__soft__be_1_1r,session_invalidated,new_york,GBPUSD,1
clean_first120__soft__be_1_1r,session_invalidated,new_york,USDJPY,7
clean_first120__soft__be_1_1r,session_invalidated,tokyo,AUDJPY,3
clean_first120__soft__be_1_1r,session_invalidated,tokyo,EURJPY,2
clean_first120__soft__be_1_1r,session_invalidated,tokyo,GBPJPY,2
clean_first120__soft__be_1_1r,session_invalidated,tokyo,USDJPY,38
clean_first120__soft__be_1_1r,session_level_blocked,london,AUDJPY,393
clean_first120__soft__be_1_1r,session_level_blocked,london,EURJPY,402
clean_first120__soft__be_1_1r,session_level_blocked,london,EURUSD,404
clean_first120__soft__be_1_1r,session_level_blocked,london,GBPJPY,386
clean_first120__soft__be_1_1r,session_level_blocked,london,GBPUSD,441
clean_first120__soft__be_1_1r,session_level_blocked,london,USDJPY,484
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,AUDJPY,391
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,EURJPY,412
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,EURUSD,390
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,GBPJPY,404
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,GBPUSD,358
clean_first120__soft__be_1_1r,session_level_blocked,london_newyork_overlap,USDJPY,467
clean_first120__soft__be_1_1r,session_level_blocked,new_york,AUDJPY,434
clean_first120__soft__be_1_1r,session_level_blocked,new_york,EURJPY,489
clean_first120__soft__be_1_1r,session_level_blocked,new_york,EURUSD,510
clean_first120__soft__be_1_1r,session_level_blocked,new_york,GBPJPY,448
clean_first120__soft__be_1_1r,session_level_blocked,new_york,GBPUSD,480
clean_first120__soft__be_1_1r,session_level_blocked,new_york,USDJPY,527
clean_first120__soft__be_1_1r,session_level_blocked,tokyo,AUDJPY,485
clean_first120__soft__be_1_1r,session_level_blocked,tokyo,EURJPY,545
clean_first120__soft__be_1_1r,session_level_blocked,tokyo,GBPJPY,492
clean_first120__soft__be_1_1r,session_level_blocked,tokyo,USDJPY,481
clean_first120__soft__be_1_1r,spread_too_high,london,AUDJPY,108
clean_first120__soft__be_1_1r,spread_too_high,london,EURJPY,125
clean_first120__soft__be_1_1r,spread_too_high,london,EURUSD,102
clean_first120__soft__be_1_1r,spread_too_high,london,GBPJPY,89
clean_first120__soft__be_1_1r,spread_too_high,london,GBPUSD,114
clean_first120__soft__be_1_1r,spread_too_high,london,USDJPY,39
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,AUDJPY,142
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,EURJPY,118
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,EURUSD,54
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,GBPJPY,81
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,GBPUSD,66
clean_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,USDJPY,30
clean_first120__soft__be_1_1r,spread_too_high,new_york,AUDJPY,130
clean_first120__soft__be_1_1r,spread_too_high,new_york,EURJPY,116
clean_first120__soft__be_1_1r,spread_too_high,new_york,EURUSD,57
clean_first120__soft__be_1_1r,spread_too_high,new_york,GBPJPY,85
clean_first120__soft__be_1_1r,spread_too_high,new_york,GBPUSD,67
clean_first120__soft__be_1_1r,spread_too_high,new_york,USDJPY,48
clean_first120__soft__be_1_1r,spread_too_high,tokyo,AUDJPY,153
clean_first120__soft__be_1_1r,spread_too_high,tokyo,EURJPY,169
clean_first120__soft__be_1_1r,spread_too_high,tokyo,GBPJPY,112
clean_first120__soft__be_1_1r,spread_too_high,tokyo,USDJPY,61
clean_first120__soft__be_1_1r,symbol_already_open,london,USDJPY,1
clean_first120__soft__be_1_1r,symbol_already_open,london_newyork_overlap,EURUSD,1
clean_first120__soft__be_1_1r,symbol_already_open,london_newyork_overlap,USDJPY,1
clean_first120__soft__be_1_1r,symbol_already_open,new_york,GBPJPY,1
clean_first120__soft__be_1_1r,symbol_already_open,new_york,GBPUSD,1
clean_first120__soft__be_1_1r,symbol_already_open,new_york,USDJPY,8
clean_first120__soft__no_be,htf_resistance_blocked,london,AUDJPY,184
clean_first120__soft__no_be,htf_resistance_blocked,london,EURJPY,199
clean_first120__soft__no_be,htf_resistance_blocked,london,EURUSD,211
clean_first120__soft__no_be,htf_resistance_blocked,london,GBPJPY,204
clean_first120__soft__no_be,htf_resistance_blocked,london,GBPUSD,180
clean_first120__soft__no_be,htf_resistance_blocked,london,USDJPY,241
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,AUDJPY,203
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,EURJPY,218
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,EURUSD,217
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,GBPJPY,172
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,GBPUSD,226
clean_first120__soft__no_be,htf_resistance_blocked,london_newyork_overlap,USDJPY,181
clean_first120__soft__no_be,htf_resistance_blocked,new_york,AUDJPY,200
clean_first120__soft__no_be,htf_resistance_blocked,new_york,EURJPY,245
clean_first120__soft__no_be,htf_resistance_blocked,new_york,EURUSD,172
clean_first120__soft__no_be,htf_resistance_blocked,new_york,GBPJPY,180
clean_first120__soft__no_be,htf_resistance_blocked,new_york,GBPUSD,158
clean_first120__soft__no_be,htf_resistance_blocked,new_york,USDJPY,246
clean_first120__soft__no_be,htf_resistance_blocked,tokyo,AUDJPY,160
clean_first120__soft__no_be,htf_resistance_blocked,tokyo,EURJPY,175
clean_first120__soft__no_be,htf_resistance_blocked,tokyo,GBPJPY,171
clean_first120__soft__no_be,htf_resistance_blocked,tokyo,USDJPY,199
clean_first120__soft__no_be,htf_support_blocked,london,AUDJPY,229
clean_first120__soft__no_be,htf_support_blocked,london,EURJPY,214
clean_first120__soft__no_be,htf_support_blocked,london,EURUSD,190
clean_first120__soft__no_be,htf_support_blocked,london,GBPJPY,243
clean_first120__soft__no_be,htf_support_blocked,london,GBPUSD,198
clean_first120__soft__no_be,htf_support_blocked,london,USDJPY,238
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,AUDJPY,211
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,EURJPY,188
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,EURUSD,164
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,GBPJPY,181
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,GBPUSD,172
clean_first120__soft__no_be,htf_support_blocked,london_newyork_overlap,USDJPY,202
clean_first120__soft__no_be,htf_support_blocked,new_york,AUDJPY,153
clean_first120__soft__no_be,htf_support_blocked,new_york,EURJPY,134
clean_first120__soft__no_be,htf_support_blocked,new_york,EURUSD,207
clean_first120__soft__no_be,htf_support_blocked,new_york,GBPJPY,167
clean_first120__soft__no_be,htf_support_blocked,new_york,GBPUSD,173
clean_first120__soft__no_be,htf_support_blocked,new_york,USDJPY,150
clean_first120__soft__no_be,htf_support_blocked,tokyo,AUDJPY,154
clean_first120__soft__no_be,htf_support_blocked,tokyo,EURJPY,116
clean_first120__soft__no_be,htf_support_blocked,tokyo,GBPJPY,143
clean_first120__soft__no_be,htf_support_blocked,tokyo,USDJPY,155
clean_first120__soft__no_be,neckline_level_blocked,london_newyork_overlap,USDJPY,1
clean_first120__soft__no_be,obstacle_before_target,london,AUDJPY,8
clean_first120__soft__no_be,obstacle_before_target,london,EURJPY,5
clean_first120__soft__no_be,obstacle_before_target,london,EURUSD,8
clean_first120__soft__no_be,obstacle_before_target,london,GBPJPY,6
clean_first120__soft__no_be,obstacle_before_target,london,GBPUSD,4
clean_first120__soft__no_be,obstacle_before_target,london,USDJPY,8
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,AUDJPY,20
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,EURJPY,13
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,EURUSD,4
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,GBPJPY,8
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,GBPUSD,8
clean_first120__soft__no_be,obstacle_before_target,london_newyork_overlap,USDJPY,7
clean_first120__soft__no_be,obstacle_before_target,new_york,AUDJPY,15
clean_first120__soft__no_be,obstacle_before_target,new_york,EURJPY,27
clean_first120__soft__no_be,obstacle_before_target,new_york,EURUSD,7
clean_first120__soft__no_be,obstacle_before_target,new_york,GBPJPY,15
clean_first120__soft__no_be,obstacle_before_target,new_york,GBPUSD,17
clean_first120__soft__no_be,obstacle_before_target,new_york,USDJPY,21
clean_first120__soft__no_be,obstacle_before_target,tokyo,AUDJPY,11
clean_first120__soft__no_be,obstacle_before_target,tokyo,EURJPY,15
clean_first120__soft__no_be,obstacle_before_target,tokyo,GBPJPY,21
clean_first120__soft__no_be,obstacle_before_target,tokyo,USDJPY,6
clean_first120__soft__no_be,previous_day_level_blocked,london,AUDJPY,503
clean_first120__soft__no_be,previous_day_level_blocked,london,EURJPY,469
clean_first120__soft__no_be,previous_day_level_blocked,london,EURUSD,535
clean_first120__soft__no_be,previous_day_level_blocked,london,GBPJPY,497
clean_first120__soft__no_be,previous_day_level_blocked,london,GBPUSD,514
clean_first120__soft__no_be,previous_day_level_blocked,london,USDJPY,434
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,AUDJPY,376
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,EURJPY,441
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,EURUSD,532
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,GBPJPY,456
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,GBPUSD,494
clean_first120__soft__no_be,previous_day_level_blocked,london_newyork_overlap,USDJPY,402
clean_first120__soft__no_be,previous_day_level_blocked,new_york,AUDJPY,416
clean_first120__soft__no_be,previous_day_level_blocked,new_york,EURJPY,349
clean_first120__soft__no_be,previous_day_level_blocked,new_york,EURUSD,389
clean_first120__soft__no_be,previous_day_level_blocked,new_york,GBPJPY,475
clean_first120__soft__no_be,previous_day_level_blocked,new_york,GBPUSD,440
clean_first120__soft__no_be,previous_day_level_blocked,new_york,USDJPY,362
clean_first120__soft__no_be,previous_day_level_blocked,tokyo,AUDJPY,494
clean_first120__soft__no_be,previous_day_level_blocked,tokyo,EURJPY,478
clean_first120__soft__no_be,previous_day_level_blocked,tokyo,GBPJPY,517
clean_first120__soft__no_be,previous_day_level_blocked,tokyo,USDJPY,500
clean_first120__soft__no_be,previous_week_level_blocked,london,AUDJPY,181
clean_first120__soft__no_be,previous_week_level_blocked,london,EURJPY,135
clean_first120__soft__no_be,previous_week_level_blocked,london,EURUSD,137
clean_first120__soft__no_be,previous_week_level_blocked,london,GBPJPY,126
clean_first120__soft__no_be,previous_week_level_blocked,london,GBPUSD,136
clean_first120__soft__no_be,previous_week_level_blocked,london,USDJPY,142
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,AUDJPY,129
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,EURJPY,93
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,EURUSD,113
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,GBPJPY,133
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,GBPUSD,140
clean_first120__soft__no_be,previous_week_level_blocked,london_newyork_overlap,USDJPY,140
clean_first120__soft__no_be,previous_week_level_blocked,new_york,AUDJPY,114
clean_first120__soft__no_be,previous_week_level_blocked,new_york,EURJPY,104
