scenario_id,experiment_id,target_room_bucket,nearest_obstacle_type,obstacle_distance_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
all_symbols_first120,prefilter_soft,low,previous_day_high,1_0_to_1_5r,2,2,1.0,51.2,51.2,0,inf,2.2456,1.1228,inf,0.0,0.0,inf,1,0,0,0,2,1.16665,0.2193,4.85,0.15,0.2,4.5,4.2
all_symbols_first120,prefilter_soft,low,recent_rejection_zone,1_0_to_1_5r,2,0,0.0,-45.26,0,-45.26,0.0,-2.0,-1.0,0.0,45.26,0.45259999999999995,-1.0,0,0,2,0,0,0.11335,1.0,3.75,0.15,0.2,3.4,0.0
all_symbols_first120,prefilter_soft,low,round_number,1_0_to_1_5r,6,0,0.0,-132.04,0,-132.04,0.0,-6.010400000000001,-1.0017333333333334,0.0,132.04,1.3203999999999998,-1.0,0,0,6,0,0,0.19936666666666666,1.0017333333333334,4.8500000000000005,0.15,0.19999999999999998,3.0,4.5
all_symbols_first120,prefilter_soft,negative,current_day_high,lt_0_8r,93,40,0.43010752688172044,-108.29999999999995,710.3999999999999,-818.7,0.8677171124954194,-4.264499999999998,-0.0458548387096774,0.8879352707606842,239.19,2.3919,-0.4527781261758433,9,0,32,12,49,0.4638849462365591,0.5793946236559142,4.387096774193543,-0.3000000000000005,0.19999999999999962,3.961290322580645,3.0462365591397838
all_symbols_first120,prefilter_soft,negative,current_day_low,lt_0_8r,113,58,0.5132743362831859,291.9700000000001,1339.6599999999999,-1047.69,1.2786797621433819,13.279400000000004,0.11751681415929208,1.2694683441558445,107.56000000000003,1.0756000000000003,2.714484938638899,18,0,43,32,38,0.6776610619469029,0.618512389380531,4.368141592920347,-0.3000000000000003,0.19999999999999957,3.912389380530973,2.945132743362831
all_symbols_first120,prefilter_soft,negative,failed_breakout_level,lt_0_8r,104,25,0.2403846153846154,-826.0499999999995,525.78,-1351.8300000000002,0.3889394376511839,-39.08999999999999,-0.3758653846153845,0.3830833208392845,867.6999999999996,8.676999999999996,-0.9519995390111788,3,1,55,12,36,0.4078759615384617,0.7045548076923074,4.352884615384609,-0.3000000000000005,0.1999999999999996,4.333653846153846,3.5855769230769217
all_symbols_first120,prefilter_soft,negative,h1_confirmed_swing_high,lt_0_8r,42,12,0.2857142857142857,-302.59999999999997,263.88,-566.48,0.4658240361530857,-14.116999999999997,-0.33611904761904754,0.4784809191325871,302.59999999999997,3.0259999999999994,-1.0,2,0,24,6,12,0.4230238095238095,0.7196690476190478,4.333333333333336,-0.3000000000000002,0.20000000000000004,4.433333333333334,3.009523809523811
all_symbols_first120,prefilter_soft,negative,h1_confirmed_swing_low,lt_0_8r,30,18,0.6,147.85999999999996,343.74999999999994,-195.89000000000004,1.754811373730154,6.276799999999999,0.20922666666666662,1.7109621004462765,63.78,0.6378,2.3182815929758536,2,0,6,8,16,0.64915,0.5200566666666667,4.120000000000001,-0.3,0.2000000000000001,3.8866666666666676,3.5200000000000005
all_symbols_first120,prefilter_soft,negative,h4_confirmed_swing_high,lt_0_8r,16,4,0.25,-100.21000000000002,132.28,-232.48999999999998,0.5689707084175664,-4.3788,-0.273675,0.5781015146259684,112.29000000000002,1.1229000000000002,-0.8924214088520794,1,0,8,4,4,0.62028125,0.7188375,4.3999999999999995,-0.29999999999999993,0.20000000000000004,3.9375,2.8125
all_symbols_first120,prefilter_soft,negative,h4_confirmed_swing_low,lt_0_8r,12,10,0.8333333333333334,131.94000000000003,172.26,-40.32,4.272321428571428,5.527,0.46058333333333334,3.7470178926441355,20.16,0.2016,6.5446428571428585,1,0,2,4,6,0.7479166666666667,0.36200000000000004,4.3999999999999995,-0.29999999999999993,0.19999999999999998,3.75,4.083333333333333
all_symbols_first120,prefilter_soft,negative,pre_session_high,lt_0_8r,130,54,0.4153846153846154,-465.21999999999997,1105.64,-1570.86,0.7038437543765836,-20.754799999999996,-0.15965230769230765,0.7124422073234766,503.14,5.0314,-0.9246333028580515,6,0,60,24,46,0.5519184615384617,0.6472992307692308,4.381538461538452,-0.2999999999999999,0.19999999999999954,3.975384615384615,3.854615384615382
all_symbols_first120,prefilter_soft,negative,pre_session_low,lt_0_8r,89,41,0.4606741573033708,330.5399999999999,1014.2499999999998,-683.7099999999999,1.4834505857746705,15.147599999999999,0.17019775280898874,1.4816973698018527,90.11000000000001,0.9011000000000001,3.6681833314837404,6,1,24,24,40,0.6827719101123598,0.49636404494382025,4.31460674157303,-0.3000000000000005,0.19999999999999965,4.016853932584269,3.8741573033707852
all_symbols_first120,prefilter_soft,negative,previous_day_high,lt_0_8r,30,11,0.36666666666666664,-18.860000000000007,266.70000000000005,-285.56,0.9339543353410843,-1.3833999999999986,-0.04611333333333329,0.8953990397338475,124.73,1.2473,-0.15120660626954227,4,1,12,6,11,0.6141433333333334,0.6007833333333334,4.360000000000001,-0.3,0.2000000000000001,4.14,3.2200000000000006
all_symbols_first120,prefilter_soft,negative,previous_day_low,lt_0_8r,36,10,0.2777777777777778,-307.8599999999999,219.3,-527.16,0.416002731618484,-13.663,-0.3795277777777778,0.4269500809475476,329.23999999999995,3.2923999999999993,-0.9350625683392053,2,0,22,6,8,0.4596944444444444,0.7526416666666667,4.3222222222222255,-0.3000000000000001,0.2000000000000001,4.094444444444445,3.45
all_symbols_first120,prefilter_soft,negative,previous_week_high,lt_0_8r,10,6,0.6,69.04,152.68,-83.64,1.8254423720707795,2.9650000000000003,0.29650000000000004,1.74125,41.82,0.4182,1.6508847441415593,2,0,4,4,2,0.7937399999999999,0.5754499999999999,4.3999999999999995,-0.29999999999999993,0.19999999999999998,4.5,3.6
all_symbols_first120,prefilter_soft,negative,previous_week_low,lt_0_8r,2,0,0.0,-46.5,0,-46.5,0.0,-2.2232,-1.1116,0.0,46.5,0.46499999999999997,-1.0,0,0,2,0,0,0.0,1.1116,4.4,-0.3,0.2,4.5,0.0
all_symbols_first120,prefilter_soft,negative,recent_equal_highs,lt_0_8r,102,44,0.43137254901960786,-88.63,815.8199999999999,-904.4499999999997,0.902006744430317,-4.830200000000001,-0.047354901960784325,0.8815209819369901,223.99,2.2399000000000004,-0.3956873074690834,10,2,36,20,44,0.5442823529411766,0.5535480392156863,4.296078431372547,-0.3000000000000005,0.1999999999999996,4.109803921568625,3.141176470588232
all_symbols_first120,prefilter_soft,negative,recent_equal_lows,lt_0_8r,119,46,0.3865546218487395,-447.1100000000001,912.8900000000001,-1359.9999999999995,0.6712426470588239,-19.602999999999998,-0.16473109243697479,0.6872167830382561,507.4700000000001,5.074700000000001,-0.881057008296057,8,0,54,22,43,0.5574571428571425,0.6393840336134452,4.3226890756302465,-0.30000000000000016,0.19999999999999957,4.2831932773109225,3.9630252100840306
all_symbols_first120,prefilter_soft,negative,recent_rejection_zone,lt_0_8r,60,18,0.3,-349.64000000000004,458.66,-808.3,0.5674378324879377,-15.394399999999997,-0.25657333333333326,0.5942670693844847,401.6,4.016,-0.8706175298804781,5,0,36,12,12,0.5828316666666669,0.7207366666666668,4.340000000000002,-0.3000000000000004,0.19999999999999982,3.9266666666666663,3.463333333333332
all_symbols_first120,prefilter_soft,negative,round_number,lt_0_8r,194,72,0.3711340206185567,-676.28,1439.04,-2115.32,0.6802942344420702,-29.042399999999997,-0.14970309278350513,0.7011699095558043,694.1700000000002,6.941700000000002,-0.974228214990564,16,0,86,32,76,0.5025541237113402,0.6471711340206187,4.352577319587618,-0.299999999999999,0.20000000000000007,4.1134020618556715,3.453608247422681
all_symbols_first120,prefilter_soft,negative,session_high,lt_0_8r,65,19,0.2923076923076923,-474.4599999999998,431.73,-906.1900000000004,0.47642326664386037,-22.285799999999995,-0.34285846153846145,0.46818913985037763,484.2199999999998,4.842199999999998,-0.9798438726198835,5,2,40,10,13,0.49043538461538466,0.7452200000000001,4.224615384615386,-0.3000000000000004,0.1999999999999998,3.607692307692307,3.5353846153846145
all_symbols_first120,prefilter_soft,negative,session_low,lt_0_8r,118,46,0.3898305084745763,57.16,1382.0600000000002,-1324.8999999999999,1.0431428787078272,2.9877999999999982,0.025320338983050833,1.0492594106940305,243.47000000000003,2.4347000000000003,0.23477225120138,11,0,55,38,25,0.6805779661016952,0.6407042372881355,4.266101694915249,-0.30000000000000016,0.19999999999999957,3.866101694915253,3.700847457627116
all_symbols_first120,prefilter_soft,negative,wick_cluster_zone,lt_0_8r,82,48,0.5853658536585366,649.1700000000003,1296.4500000000003,-647.2799999999996,2.0029199110122375,31.54249999999999,0.38466463414634133,2.1084462249398195,169.29000000000002,1.6929000000000003,3.8346624136097835,11,2,26,37,17,0.8859243902439026,0.49286219512195134,4.265853658536585,-0.30000000000000043,0.19999999999999968,4.1463414634146325,3.0536585365853646
all_symbols_first120,prefilter_soft,zero,current_day_high,0_8_to_1_0r,2,0,0.0,-23.66,0,-23.66,0.0,-1.1046,-0.5523,0.0,23.66,0.2366,-1.0,0,0,0,0,2,0.0768,0.7549,4.7,0.0,0.2,4.5,4.5
all_symbols_first120,prefilter_soft,zero,failed_breakout_level,0_8_to_1_0r,2,0,0.0,-8.6,0,-8.6,0.0,-0.3944,-0.1972,0.0,8.6,0.086,-1.0,0,0,0,0,2,0.5352,0.32865,4.7,0.0,0.2,4.5,4.5
all_symbols_first120,prefilter_soft,zero,previous_day_high,0_8_to_1_0r,4,0,0.0,-72.7,0,-72.7,0.0,-3.3148,-0.8287,0.0,72.7,0.7270000000000001,-1.0,0,0,2,0,2,0.063225,0.8867,4.15,0.0,0.2,3.95,0.0
all_symbols_first120,prefilter_soft,zero,recent_rejection_zone,0_8_to_1_0r,2,0,0.0,-42.57,0,-42.57,0.0,-2.0,-1.0,0.0,42.57,0.4257,-1.0,0,0,2,0,0,0.0039,1.0077500000000001,3.6,0.0,0.2,3.4,3.4
all_symbols_first120,prefilter_soft,zero,round_number,0_8_to_1_0r,12,2,0.16666666666666666,-146.2,64.4,-210.60000000000002,0.3057929724596391,-7.07,-0.5891666666666667,0.29872242501190294,146.2,1.462,-1.0,1,0,10,2,0,0.2844083333333334,0.9268499999999998,4.650000000000001,0.0,0.19999999999999998,3.6999999999999997,4.45
all_symbols_first120,prefilter_soft,zero,session_low,0_8_to_1_0r,2,2,1.0,68.7,68.7,0,inf,2.9934,1.4967,inf,0.0,0.0,inf,0,0,0,2,0,1.4967,0.3889,3.6,0.0,0.2,3.4,0.0
clean_target_path_first120,baseline_current,zero,current_day_high,lt_0_8r,20,8,0.4,0.8000000000000052,219.54000000000002,-218.74,1.0036573100484594,0.07859999999999942,0.003929999999999971,1.0085886620918747,109.36999999999999,1.0937,0.007314620096918764,1,0,8,4,8,0.59127,0.62897,4.540000000000001,0.0,0.0,1.35,3.0900000000000003
clean_target_path_first120,baseline_current,zero,current_day_low,lt_0_8r,10,2,0.2,-80.31,75.36,-155.67,0.48410098284833303,-3.6598,-0.36598,0.45413596635146014,110.72,1.1072,-0.7253432080924855,0,0,6,2,2,0.5142300000000001,0.7753099999999999,4.58,0.0,0.0,3.54,0.8400000000000001
clean_target_path_first120,baseline_current,zero,round_number,0_8_to_1_0r,4,2,0.5,24.4,38.86,-14.46,2.6874135546334714,1.0030000000000001,0.25075000000000003,2.5492740191535375,7.23,0.0723,3.374827109266943,0,0,0,0,4,0.5089,0.43127499999999996,4.45,0.0,0.0,2.25,2.1
clean_target_path_first120,baseline_current,zero,round_number,1_0_to_1_5r,2,0,0.0,-21.1,0,-21.1,0.0,-0.8544,-0.4272,0.0,21.1,0.21100000000000002,-1.0,0,0,0,0,2,0.54225,0.5211,4.7,0.0,0.0,0.0,4.5
clean_target_path_first120,baseline_current,zero,round_number,lt_0_8r,8,6,0.75,142.33999999999997,189.86,-47.52,3.9953703703703702,5.9938,0.749225,3.9897246608140464,23.760000000000005,0.23760000000000006,5.990740740740739,3,0,2,2,4,1.05585,0.5923125,4.65,0.0,0.0,3.375,1.125
clean_target_path_first120,baseline_current,zero,wick_cluster_zone,lt_0_8r,2,0,0.0,-31.48,0,-31.48,0.0,-1.2595999999999998,-0.6297999999999999,0.0,31.48,0.3148,-1.0,1,1,1,0,0,0.6787,0.8681,4.7,0.0,0.0,0.0,4.5
clean_target_path_first120,prefilter_h1_h4_notopp,high,none,none,2,0,0.0,-44.8,0,-44.8,0.0,-2.0318,-1.0159,0.0,44.8,0.44799999999999995,-1.0,0,0,2,0,0,0.0397,1.0159,5.05,0.35,0.2,4.5,4.5
clean_target_path_first120,prefilter_h1_h4_notopp,low,recent_rejection_zone,1_0_to_1_5r,2,0,0.0,-47.32,0,-47.32,0.0,-2.0,-1.0,0.0,47.32,0.4732,-1.0,0,0,2,0,0,0.11335,1.0,3.75,0.15,0.2,3.4,0.0
clean_target_path_first120,prefilter_h1_h4_notopp,low,round_number,1_0_to_1_5r,14,6,0.42857142857142855,-5.100000000000009,141.88,-146.98,0.9653014015512315,0.02800000000000058,0.0020000000000000412,1.0043672208877936,53.400000000000006,0.5340000000000001,-0.09550561797752825,1,0,6,2,6,0.6016785714285715,0.6176142857142858,4.678571428571429,0.14999999999999997,0.2,3.6857142857142864,2.4857142857142853
clean_target_path_first120,prefilter_h1_h4_notopp,negative,current_day_high,lt_0_8r,90,41,0.45555555555555555,188.75999999999993,834.7100000000002,-645.9499999999999,1.2922207601207527,7.9532000000000025,0.08836888888888891,1.2790430044523666,80.93,0.8093000000000001,2.3323860126034837,9,1,20,14,55,0.5628877777777779,0.4992577777777777,4.335555555555552,-0.3000000000000005,0.19999999999999965,3.959999999999999,3.015555555555555
clean_target_path_first120,prefilter_h1_h4_notopp,negative,current_day_low,lt_0_8r,88,24,0.2727272727272727,-841.5999999999996,436.65999999999997,-1278.26,0.34160499428911173,-36.8926,-0.4192340909090909,0.34307112636932174,854.7599999999995,8.547599999999996,-0.9846038654125134,4,0,50,6,32,0.3728374999999998,0.7352477272727274,4.352272727272724,-0.3000000000000005,0.19999999999999965,3.9545454545454537,3.1159090909090903
clean_target_path_first120,prefilter_h1_h4_notopp,negative,recent_equal_highs,lt_0_8r,10,2,0.2,-125.57999999999998,69.54,-195.12,0.3563960639606396,-5.0844000000000005,-0.50844,0.3710850526940775,137.04,1.3703999999999998,-0.9163747810858143,1,0,8,2,0,0.70041,0.82237,4.0600000000000005,-0.29999999999999993,0.19999999999999998,2.6399999999999997,1.52
clean_target_path_first120,prefilter_h1_h4_notopp,negative,recent_equal_lows,lt_0_8r,2,2,1.0,22.66,22.66,0,inf,0.9646,0.4823,inf,0.0,0.0,inf,0,0,0,0,2,0.54255,0.1365,4.4,-0.3,0.2,4.5,0.0
clean_target_path_first120,prefilter_h1_h4_notopp,negative,recent_rejection_zone,lt_0_8r,2,2,1.0,13.46,13.46,0,inf,0.6142,0.3071,inf,0.0,0.0,inf,0,0,0,0,2,0.6071,0.4,3.3,-0.3,0.2,3.4,0.0
clean_target_path_first120,prefilter_h1_h4_notopp,negative,round_number,lt_0_8r,40,20,0.5,133.84,395.84000000000003,-262.0,1.5108396946564886,5.957,0.148925,1.5120248921283805,91.17000000000002,0.9117000000000002,1.4680267631896455,6,0,6,4,30,0.5996725,0.49262500000000004,4.355000000000002,-0.30000000000000016,0.2000000000000001,4.245,2.1750000000000003
clean_target_path_first120,prefilter_h1_h4_notopp,negative,wick_cluster_zone,lt_0_8r,6,2,0.3333333333333333,-16.460000000000008,70.5,-86.96000000000001,0.810717571297148,-0.5497999999999998,-0.0916333333333333,0.8452139639639641,51.71000000000001,0.5171000000000001,-0.3183136724037905,1,0,2,2,2,0.6625166666666666,0.6725333333333333,3.8333333333333335,-0.3,0.19999999999999998,2.533333333333333,2.9
clean_target_path_first120,prefilter_h1_h4_notopp,zero,round_number,0_8_to_1_0r,10,4,0.4,-71.1,14.579999999999998,-85.68,0.17016806722689073,-2.915,-0.2915,0.18425029383780153,71.1,0.711,-1.0,0,0,2,0,8,0.26122,0.56453,4.640000000000001,0.0,0.19999999999999998,4.4399999999999995,3.4200000000000004
clean_target_path_first120,prefilter_h4_bias_h1_reversal,high,none,none,4,0,0.0,-97.6,0,-97.6,0.0,-4.2136,-1.0534,0.0,97.6,0.976,-1.0,0,0,4,0,0,0.5369,1.0534,4.1,0.35,0.2,2.25,3.55
clean_target_path_first120,prefilter_h4_bias_h1_reversal,low,recent_rejection_zone,1_0_to_1_5r,2,0,0.0,-47.52,0,-47.52,0.0,-2.0,-1.0,0.0,47.52,0.4752,-1.0,0,0,2,0,0,0.11335,1.0,3.75,0.15,0.2,3.4,0.0
clean_target_path_first120,prefilter_h4_bias_h1_reversal,low,round_number,1_0_to_1_5r,6,0,0.0,-98.92,0,-98.92,0.0,-4.401,-0.7334999999999999,0.0,98.92,0.9892,-1.0,0,0,4,0,2,0.2452,0.8580666666666666,4.55,0.15,0.19999999999999998,4.2,2.8000000000000003
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,current_day_high,lt_0_8r,50,26,0.52,260.43999999999994,616.7600000000002,-356.32000000000005,1.7309160305343516,11.5462,0.23092400000000002,1.7372487421142697,51.980000000000004,0.5198,5.010388611004231,5,0,12,12,26,0.6470319999999999,0.5329,4.320000000000003,-0.30000000000000027,0.19999999999999993,3.924,2.7880000000000003
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,current_day_low,lt_0_8r,48,16,0.3333333333333333,-417.08000000000004,211.12,-628.1999999999998,0.33607131486787656,-19.1102,-0.39812916666666665,0.3209125475285171,440.41,4.404100000000001,-0.9470266342726097,1,0,26,2,20,0.36780833333333324,0.6946833333333332,4.350000000000002,-0.30000000000000027,0.19999999999999996,4.262499999999999,2.9499999999999997
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,recent_equal_highs,lt_0_8r,14,6,0.42857142857142855,-37.400000000000006,155.16000000000003,-192.56,0.8057748234316577,-1.2940000000000003,-0.09242857142857144,0.8393544382371199,96.28,0.9628,-0.38845035313668475,2,0,8,4,2,0.6539428571428572,0.6850357142857143,4.114285714285714,-0.29999999999999993,0.2,3.6142857142857143,1.842857142857143
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,recent_equal_lows,lt_0_8r,6,4,0.6666666666666666,97.86,146.51999999999998,-48.66,3.0110974106041923,4.2224,0.7037333333333334,3.0934060485870103,24.33,0.2433,4.022194821208385,0,0,2,4,0,1.16795,0.7037999999999999,3.5666666666666664,-0.3,0.19999999999999998,0.0,3.666666666666666
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,recent_rejection_zone,lt_0_8r,6,2,0.3333333333333333,-76.52,13.46,-89.97999999999999,0.14958879751055792,-3.3971999999999998,-0.5661999999999999,0.1531136261654285,83.25,0.8325000000000001,-0.9191591591591591,0,0,4,0,2,0.21755,0.8019,3.9333333333333336,-0.3,0.19999999999999998,4.033333333333333,1.4000000000000001
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,round_number,lt_0_8r,26,12,0.46153846153846156,29.95999999999998,331.46000000000004,-301.5,1.099369817578773,0.7936000000000013,0.030523076923076972,1.0590168810887188,120.09,1.2009,0.2494795569989173,5,0,12,4,10,0.6604500000000001,0.6927076923076924,4.307692307692308,-0.2999999999999999,0.20000000000000007,4.084615384615384,1.6846153846153844
clean_target_path_first120,prefilter_h4_bias_h1_reversal,negative,wick_cluster_zone,lt_0_8r,12,2,0.16666666666666666,-164.72000000000003,73.38,-238.10000000000002,0.3081898362032759,-6.8912,-0.5742666666666667,0.3067761145984227,201.41000000000003,2.0141000000000004,-0.8178342684077256,1,0,6,2,4,0.4939833333333334,0.9359666666666667,3.883333333333333,-0.29999999999999993,0.19999999999999998,2.016666666666667,3.466666666666667
clean_target_path_first120,prefilter_h4_bias_h1_reversal,zero,round_number,0_8_to_1_0r,10,4,0.4,-92.82000000000002,14.600000000000001,-107.42000000000002,0.13591509960901135,-3.989,-0.3989,0.14167061152472352,92.89000000000001,0.9289000000000002,-0.9992464204973626,0,0,4,0,6,0.20912000000000003,0.6461100000000001,4.640000000000001,0.0,0.19999999999999998,4.4399999999999995,3.4799999999999995
clean_target_path_first120,prefilter_soft,high,none,none,22,6,0.2727272727272727,-28.609999999999996,176.61,-205.22000000000003,0.8605886365851281,-0.9935000000000002,-0.04515909090909092,0.8837549434862986,89.00999999999999,0.8900999999999999,-0.3214245590383103,5,3,7,4,8,0.8060999999999999,0.5738318181818182,4.795454545454545,0.34999999999999987,0.20000000000000007,3.8363636363636364,3.2454545454545456
clean_target_path_first120,prefilter_soft,high,recent_equal_lows,gte_1_5r,2,2,1.0,70.7,70.7,0,inf,3.0212,1.5106,inf,0.0,0.0,inf,0,0,0,2,0,1.5106,0.3688,4.75,0.35,0.2,4.2,4.2
clean_target_path_first120,prefilter_soft,low,current_day_high,1_0_to_1_5r,2,2,1.0,28.16,28.16,0,inf,1.4698,0.7349,inf,0.0,0.0,inf,0,0,0,0,2,0.8037000000000001,0.1057,4.85,0.15,0.2,4.5,0.0
clean_target_path_first120,prefilter_soft,low,recent_equal_highs,1_0_to_1_5r,2,0,0.0,-46.0,0,-46.0,0.0,-2.0,-1.0,0.0,46.0,0.45999999999999996,-1.0,0,0,2,0,0,0.4034,1.0,3.75,0.15,0.2,3.4,0.0
clean_target_path_first120,prefilter_soft,low,recent_equal_lows,1_0_to_1_5r,2,0,0.0,-49.5,0,-49.5,0.0,-2.0,-1.0,0.0,49.5,0.49500000000000005,-1.0,0,0,2,0,0,0.4798,1.0,4.55,0.15,0.2,0.0,4.2
clean_target_path_first120,prefilter_soft,low,recent_rejection_zone,1_0_to_1_5r,2,0,0.0,-47.52,0,-47.52,0.0,-2.0,-1.0,0.0,47.52,0.4752,-1.0,0,0,2,0,0,0.11335,1.0,3.75,0.15,0.2,3.4,0.0
clean_target_path_first120,prefilter_soft,low,round_number,1_0_to_1_5r,46,18,0.391304347826087,-24.84000000000003,414.15999999999997,-439.00000000000006,0.9434168564920271,-1.3248000000000002,-0.028800000000000003,0.9329792077705267,108.10000000000002,1.0810000000000002,-0.2297872340425534,3,0,16,8,22,0.5406934782608697,0.6312108695652173,4.78478260869565,0.15000000000000013,0.19999999999999998,4.030434782608695,2.9086956521739133
clean_target_path_first120,prefilter_soft,negative,current_day_high,lt_0_8r,158,70,0.4430379746835443,-25.940000000000026,1300.36,-1326.3000000000006,0.9804418306567136,-2.546499999999999,-0.01611708860759493,0.9589580022628302,169.17000000000002,1.6917000000000002,-0.15333688006147675,15,2,50,22,84,0.5246132911392403,0.5784879746835445,4.355696202531635,-0.29999999999999943,0.19999999999999948,4.120253164556962,2.8936708860759484
clean_target_path_first120,prefilter_soft,negative,current_day_low,lt_0_8r,164,48,0.2926829268292683,-1130.7099999999996,863.8800000000001,-1994.5900000000001,0.433111566788162,-51.2226,-0.3123329268292683,0.4378074505938833,1130.7099999999996,11.307099999999997,-1.0,8,0,78,18,68,0.4211518292682926,0.6893939024390243,4.363414634146332,-0.2999999999999993,0.19999999999999954,4.035365853658537,3.139024390243901
clean_target_path_first120,prefilter_soft,negative,recent_equal_highs,lt_0_8r,18,6,0.3333333333333333,-79.41999999999999,197.21999999999997,-276.64,0.7129120879120878,-3.0668000000000006,-0.17037777777777782,0.7462560606311331,134.72,1.3472,-0.5895190023752969,2,0,12,6,0,0.7432333333333334,0.7500277777777777,4.144444444444445,-0.29999999999999993,0.20000000000000007,2.844444444444444,2.3666666666666667
clean_target_path_first120,prefilter_soft,negative,recent_equal_lows,lt_0_8r,2,2,1.0,66.85,66.85,0,inf,2.988,1.494,inf,0.0,0.0,inf,1,0,0,2,0,1.5482,0.10845,4.4,-0.3,0.2,4.2,4.5
clean_target_path_first120,prefilter_soft,negative,recent_rejection_zone,lt_0_8r,14,6,0.42857142857142855,-75.68,34.36,-110.03999999999999,0.3122500908760451,-3.3362,-0.23829999999999998,0.32721626199887066,81.03,0.8103000000000001,-0.9339750709613724,0,0,4,0,10,0.2825642857142857,0.5345928571428572,4.199999999999999,-0.29999999999999993,0.2,4.3,3.1285714285714286
clean_target_path_first120,prefilter_soft,negative,round_number,lt_0_8r,98,36,0.3673469387755102,-572.6799999999997,625.12,-1197.7999999999997,0.5218901319084991,-24.97980000000001,-0.25489591836734704,0.5348631950573696,670.7299999999999,6.707299999999999,-0.8538159915316145,8,0,40,6,52,0.44059999999999994,0.6843387755102043,4.375510204081627,-0.3000000000000005,0.19999999999999962,4.4755102040816315,2.8102040816326523
clean_target_path_first120,prefilter_soft,negative,wick_cluster_zone,lt_0_8r,30,8,0.26666666666666666,-83.57999999999998,253.95999999999995,-337.53999999999996,0.7523849025300704,-3.244100000000001,-0.1081366666666667,0.7771557320181072,113.71999999999998,1.1371999999999998,-0.7349630671825536,4,0,12,6,12,0.5957033333333333,0.6217766666666668,4.28,-0.3,0.2000000000000001,3.2600000000000002,2.9200000000000004
clean_target_path_first120,prefilter_soft,zero,current_day_high,0_8_to_1_0r,2,2,1.0,23.96,23.96,0,inf,1.0946,0.5473,inf,0.0,0.0,inf,0,0,0,0,2,0.5946,0.36995,4.7,0.0,0.2,4.5,0.0
clean_target_path_first120,prefilter_soft,zero,recent_equal_lows,0_8_to_1_0r,2,0,0.0,-46.72,0,-46.72,0.0,-2.0476,-1.0238,0.0,46.72,0.4672,-1.0,0,0,2,0,0,0.378,1.0238,4.7,0.0,0.2,0.0,4.5
clean_target_path_first120,prefilter_soft,zero,recent_rejection_zone,0_8_to_1_0r,4,0,0.0,-93.3,0,-93.3,0.0,-4.027200000000001,-1.0068000000000001,0.0,93.3,0.9329999999999999,-1.0,0,0,4,0,0,0.29855,1.0106750000000002,4.15,0.0,0.2,3.8000000000000003,3.95
clean_target_path_first120,prefilter_soft,zero,round_number,0_8_to_1_0r,22,14,0.6363636363636364,261.56,379.36,-117.79999999999998,3.2203735144312398,11.792200000000001,0.536009090909091,3.184792677956053,31.119999999999997,0.3112,8.404884318766067,2,0,4,6,12,0.8415636363636364,0.5055909090909091,4.590909090909093,0.0,0.20000000000000007,3.6,2.4272727272727272
clean_target_path_first120,prefilter_soft,zero,round_number,1_0_to_1_5r,2,0,0.0,-7.98,0,-7.98,0.0,-0.3574,-0.1787,0.0,7.98,0.0798,-1.0,0,0,0,0,2,0.26805,0.38715,4.7,0.0,0.2,4.5,4.5
london_first120,baseline_current,zero,current_day_high,lt_0_8r,14,12,0.8571428571428571,320.96000000000004,370.16,-49.2,7.523577235772358,13.2586,0.9470428571428571,7.515922940829565,24.6,0.246,13.047154471544717,3,0,2,8,4,1.1958071428571428,0.43648571428571425,4.571428571428572,0.0,0.0,1.2857142857142858,3.1714285714285713
london_first120,baseline_current,zero,current_day_low,lt_0_8r,6,2,0.3333333333333333,7.940000000000001,71.94,-64.0,1.1240625,0.33119999999999994,0.05519999999999999,1.1230312035661218,32.0,0.32,0.24812500000000004,0,0,2,2,2,0.676,0.5716166666666667,4.633333333333333,0.0,0.0,4.5,0.0
london_first120,baseline_current,zero,failed_breakout_level,lt_0_8r,8,4,0.5,48.29999999999998,149.42,-101.12,1.477650316455696,1.9614000000000003,0.24517500000000003,1.4853028503562946,50.56,0.5056,0.955300632911392,1,0,4,4,0,0.954275,0.7294999999999999,4.625,0.0,0.0,3.375,1.05
london_first120,baseline_current,zero,pre_session_high,lt_0_8r,4,2,0.5,49.60000000000001,75.76,-26.16,2.8960244648318043,1.9676999999999998,0.49192499999999995,2.8954821308159135,26.04,0.2604,1.904761904761905,2,1,1,2,0,1.0502500000000001,0.502125,4.6,0.0,0.0,0.0,4.5
