scenario_id,experiment_id,entry_pattern,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
london_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,8,5,0.625,133.09,184.95999999999998,-51.870000000000005,3.5658376711008284,5.466799999999998,0.6833499999999998,3.650312696950598,26.109999999999985,0.2610999999999999,5.097280735350443,1,1,2,5,0,1.1222375,0.6035875,3.375,-0.225,0.19999999999999998,1.7,1.7
london_first120,prefilter_soft,choch_up,2,0,0.0,-46.18,0,-46.18,0.0,-2.011,-1.0055,0.0,46.18,0.4618,-1.0,0,0,2,0,0,0.11065,1.0055,3.0,-0.3,0.2,3.1,0.0
london_first120,prefilter_soft,double_bottom,20,12,0.6,169.74,332.10999999999996,-162.37,2.0453901582804703,7.300000000000001,0.36500000000000005,2.082925381990803,48.5,0.485,3.49979381443299,3,0,6,6,8,0.9310750000000001,0.5779600000000001,4.1,-0.29999999999999993,0.20000000000000004,3.7000000000000006,3.2800000000000002
london_first120,prefilter_soft,double_top,30,12,0.4,-79.64999999999998,365.90999999999997,-445.55999999999995,0.8212361971451657,-3.3717999999999986,-0.11239333333333329,0.8200017082701629,114.53999999999998,1.1453999999999998,-0.6953902566788894,3,0,18,10,2,0.7068933333333333,0.7857333333333333,4.099999999999998,-0.3,0.2000000000000001,3.080000000000001,3.9200000000000017
london_first120,prefilter_soft,head_and_shoulders,178,76,0.42696629213483145,264.7199999999997,2388.050000000001,-2123.33,1.1246720952466178,10.331000000000001,0.05803932584269664,1.1145220525065487,378.67000000000013,3.786700000000001,0.6990783531835096,27,5,83,58,32,0.7394157303370787,0.6709157303370787,4.405056179775268,-0.2949438202247183,0.19999999999999982,4.1359550561797755,3.5494382022471913
london_first120,prefilter_soft,inverse_head_and_shoulders,192,74,0.3854166666666667,-635.0500000000002,1861.0399999999997,-2496.09,0.7455820903893688,-25.754900000000003,-0.1341401041666667,0.755152465834819,729.6000000000001,7.296000000000001,-0.8704084429824562,17,3,97,43,49,0.6151369791666664,0.696728125,4.418749999999988,-0.2812499999999992,0.20000000000000004,4.227083333333334,3.457291666666668
london_first120,prefilter_soft,sweep_high_reclaim,6,2,0.3333333333333333,-24.03000000000001,73.02,-97.05000000000001,0.7523956723338484,-0.9834,-0.16390000000000002,0.75415,48.83,0.4883,-0.492115502764694,1,0,4,2,0,0.6669666666666667,0.7753166666666665,3.5500000000000003,-0.04999999999999999,0.19999999999999998,3.4,0.0
london_first120,prefilter_soft,sweep_low_reclaim,6,4,0.6666666666666666,91.88000000000001,139.98000000000002,-48.1,2.9101871101871106,3.9878,0.6646333333333333,2.946597676461974,24.049999999999997,0.24049999999999996,3.8203742203742213,1,0,2,4,0,1.03385,0.6941166666666666,3.4000000000000004,-0.19999999999999998,0.19999999999999998,2.2666666666666666,1.1333333333333333
newyork_first120,baseline_current,double_bottom,16,6,0.375,-185.39999999999998,80.35999999999999,-265.76,0.30237808549066825,-7.5962,-0.4747625,0.3283880322535012,185.39999999999998,1.8539999999999996,-1.0,0,0,10,2,4,0.37988125000000006,0.8635625,4.3500000000000005,0.0,0.0,0.525,3.675000000000001
newyork_first120,baseline_current,double_top,10,2,0.2,-122.78,71.64,-194.42,0.3684806089908446,-5.2177999999999995,-0.5217799999999999,0.36455085736554954,158.6,1.5859999999999999,-0.7741488020176545,1,0,8,2,0,0.46119000000000004,0.8602599999999999,4.36,0.0,0.0,2.52,1.6800000000000002
newyork_first120,baseline_current,head_and_shoulders,34,4,0.11764705882352941,-512.5000000000001,18.2,-530.7,0.034294328245713206,-21.2456,-0.6248705882352941,0.03932137172623354,512.5000000000001,5.125000000000001,-1.0,2,2,18,0,14,0.23868235294117646,0.730605882352941,4.676470588235294,0.0,0.0,2.1176470588235294,2.3823529411764706
newyork_first120,baseline_current,inverse_head_and_shoulders,38,12,0.3157894736842105,-158.78,205.86,-364.64,0.5645568231680562,-6.3484,-0.16706315789473683,0.5944550913504538,216.39000000000001,2.1639000000000004,-0.7337677341836498,2,0,8,4,26,0.3913473684210526,0.585384210526316,4.678947368421051,0.0,0.0,3.0789473684210527,1.4210526315789473
newyork_first120,prefilter_h1_h4_notopp,double_bottom,26,10,0.38461538461538464,-152.34000000000003,218.89999999999998,-371.24,0.5896455123370326,-6.130599999999999,-0.23579230769230766,0.6142432860990159,224.42000000000002,2.2442,-0.678816504767846,1,0,12,6,8,0.5006846153846154,0.7305153846153846,4.099999999999998,-0.2999999999999999,0.20000000000000007,3.553846153846155,2.9076923076923085
newyork_first120,prefilter_h1_h4_notopp,double_top,34,14,0.4117647058823529,-63.140000000000015,307.84000000000003,-370.98,0.8298021456682302,-1.7592999999999994,-0.05174411764705881,0.8837833017353565,138.23000000000002,1.3823000000000003,-0.4567749403168632,4,1,14,6,13,0.6194764705882353,0.5565970588235296,4.117647058823527,-0.28235294117647064,0.2000000000000001,3.9529411764705893,0.9882352941176471
newyork_first120,prefilter_h1_h4_notopp,head_and_shoulders,90,36,0.4,-232.86000000000004,442.88000000000005,-675.7399999999999,0.6554000059194367,-6.4548000000000005,-0.07172,0.7629265067763616,314.96000000000004,3.1496000000000004,-0.7393319786639574,4,0,14,4,72,0.39887666666666666,0.3977022222222223,4.399999999999994,-0.3000000000000005,0.19999999999999965,4.3,3.18222222222222
newyork_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,92,36,0.391304347826087,-78.64,607.9999999999998,-686.64,0.885471280438075,-4.939599999999996,-0.05369130434782604,0.8378289646477909,167.1,1.6709999999999998,-0.47061639736684624,4,0,14,10,68,0.436670652173913,0.49421304347826084,4.399999999999994,-0.3000000000000005,0.19999999999999965,4.304347826086956,3.165217391304347
newyork_first120,prefilter_h1_h4_notopp,sweep_high_reclaim,4,0,0.0,-98.24,0,-98.24,0.0,-4.0174,-1.00435,0.0,98.24,0.9823999999999999,-1.0,0,0,4,0,0,0.28807499999999997,1.00435,3.3,-0.3,0.2,3.4,1.7
newyork_first120,prefilter_h1_h4_notopp,sweep_low_reclaim,2,2,1.0,13.46,13.46,0,inf,0.6142,0.3071,inf,0.0,0.0,inf,0,0,0,0,2,0.6071,0.4,3.3,-0.3,0.2,3.4,0.0
newyork_first120,prefilter_h4_bias_h1_reversal,double_bottom,32,10,0.3125,-274.4,258.32,-532.7199999999999,0.484907643790359,-11.2436,-0.3513625,0.5024471408721203,333.68,3.3368,-0.8223447614480939,2,0,20,6,6,0.534409375,0.8401312500000001,4.099999999999998,-0.30000000000000004,0.2000000000000001,3.4125000000000014,1.5750000000000004
newyork_first120,prefilter_h4_bias_h1_reversal,double_top,24,5,0.20833333333333334,-202.41,153.93,-356.3399999999999,0.4319750799797947,-8.4668,-0.3527833333333333,0.4309487324246579,213.42,2.1342,-0.9484115827944898,2,1,14,3,6,0.6747958333333334,0.7003,4.124999999999998,-0.2749999999999999,0.20000000000000007,3.150000000000001,2.4500000000000006
newyork_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,36,12,0.3333333333333333,-164.23,130.28,-294.51,0.44236188923975417,-6.905800000000001,-0.19182777777777782,0.449307028596035,179.06999999999996,1.7906999999999995,-0.9171273803540516,1,1,9,2,24,0.36214166666666675,0.4799944444444444,4.41666666666667,-0.28333333333333344,0.2000000000000001,4.233333333333333,2.9500000000000006
newyork_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,80,32,0.4,-78.44999999999999,569.6299999999999,-648.0800000000002,0.8789501296136275,-3.5700000000000016,-0.04462500000000002,0.8746919950298001,141.35000000000002,1.4135000000000002,-0.5550053059780684,3,0,18,8,54,0.43912249999999997,0.5034425,4.407499999999997,-0.2925000000000004,0.19999999999999968,4.1625,3.4074999999999998
newyork_first120,prefilter_h4_bias_h1_reversal,sweep_high_reclaim,10,0,0.0,-204.72,0,-204.72,0.0,-8.2448,-0.82448,0.0,204.72,2.0472,-1.0,0,0,8,0,2,0.27372,0.8665200000000001,3.3,-0.29999999999999993,0.19999999999999998,3.3999999999999995,0.6799999999999999
newyork_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,4,2,0.5,-33.58,13.46,-47.04,0.2861394557823129,-1.3858000000000001,-0.34645000000000004,0.3071,40.31,0.4031,-0.8330439096998262,0,0,2,0,2,0.3281,0.7,3.3,-0.3,0.2,1.7,1.7
newyork_first120,prefilter_soft,double_bottom,22,6,0.2727272727272727,-73.67999999999998,158.06,-231.74,0.682057478208337,-3.4692000000000003,-0.1576909090909091,0.6585634706611814,137.92,1.3792,-0.5342227378190254,1,0,8,4,10,0.3601,0.6067227272727272,4.127272727272726,-0.27272727272727265,0.20000000000000007,3.8181818181818197,3.054545454545455
newyork_first120,prefilter_soft,double_top,22,8,0.36363636363636365,-12.540000000000003,222.82,-235.35999999999999,0.9467199184228416,0.3749999999999998,0.017045454545454534,1.0409809192839812,62.150000000000006,0.6215,-0.2017699115044248,4,0,6,4,12,0.6904318181818181,0.5427454545454546,4.099999999999999,-0.2999999999999999,0.20000000000000007,3.4363636363636374,2.6727272727272737
newyork_first120,prefilter_soft,head_and_shoulders,196,70,0.35714285714285715,-745.0799999999999,1031.98,-1777.06,0.5807232169988633,-23.271799999999995,-0.11873367346938773,0.6714702369692334,748.8699999999999,7.4887,-0.9949390414891771,7,0,50,16,130,0.4243081632653063,0.47234285714285695,4.4122448979591695,-0.2877551020408154,0.2000000000000001,4.484693877551021,3.6265306122449017
newyork_first120,prefilter_soft,inverse_head_and_shoulders,246,106,0.43089430894308944,-104.96,2015.9799999999998,-2120.9400000000005,0.950512508604675,-8.5548,-0.03477560975609756,0.907289361489994,448.02,4.4802,-0.23427525556894782,14,1,60,34,151,0.4626621951219511,0.5278589430894309,4.414634146341455,-0.28536585365853534,0.20000000000000065,4.2,3.760162601626019
newyork_first120,prefilter_soft,sweep_high_reclaim,4,2,0.5,28.08,77.0,-48.92,1.5739983646770237,1.0358,0.25895,1.5179,24.46,0.24460000000000004,1.1479967293540474,0,0,2,2,0,0.838775,0.659225,3.625,0.024999999999999994,0.2,3.4,0.0
one_symbol_first120,baseline_current,double_bottom,46,20,0.43478260869565216,-25.699999999999967,544.4999999999999,-570.2000000000002,0.9549280954051206,-0.6735999999999999,-0.014643478260869562,0.9721180512438425,131.72,1.3172,-0.19511084117825667,2,0,22,14,10,0.7051347826086957,0.683654347826087,4.36521739130435,0.0,0.0,1.8260869565217397,2.373913043478262
one_symbol_first120,baseline_current,double_top,18,8,0.4444444444444444,52.87999999999998,292.12,-239.23999999999998,1.221033272028089,1.9329999999999994,0.10738888888888885,1.190507164961662,81.94000000000001,0.8194000000000001,0.6453502562850864,1,0,10,8,0,0.8124333333333333,0.7101222222222222,4.377777777777778,0.0,0.0,2.333333333333334,1.8666666666666667
one_symbol_first120,baseline_current,head_and_shoulders,72,16,0.2222222222222222,-753.1400000000001,324.43999999999994,-1077.58,0.30108205423263235,-31.4692,-0.43707222222222225,0.3078672443750412,835.0800000000002,8.350800000000001,-0.9018776644153853,4,2,40,6,24,0.40400277777777766,0.7178499999999999,4.661111111111106,0.0,0.0,2.875,1.625
one_symbol_first120,baseline_current,inverse_head_and_shoulders,96,48,0.5,455.27999999999986,1286.1200000000006,-830.84,1.5479755428241304,19.601900000000004,0.20418645833333338,1.549409862072252,192.68,1.9268,2.3628814614905536,16,1,27,28,40,0.7087666666666669,0.5696437499999999,4.645833333333328,0.0,0.0,3.0,1.5
one_symbol_first120,prefilter_h1_h4_notopp,choch_down,12,2,0.16666666666666666,-135.17999999999998,16.16,-151.34000000000003,0.10677943702920574,-5.9718,-0.49765,0.11476430477319892,143.26,1.4325999999999999,-0.9435990506770905,0,0,2,0,10,0.24819166666666667,0.6454000000000001,3.0,-0.29999999999999993,0.19999999999999998,3.100000000000001,0.0
one_symbol_first120,prefilter_h1_h4_notopp,choch_up,2,0,0.0,-47.14,0,-47.14,0.0,-2.0,-1.0,0.0,47.14,0.47140000000000004,-1.0,0,0,2,0,0,0.05905,1.0,3.0,-0.3,0.2,3.1,0.0
one_symbol_first120,prefilter_h1_h4_notopp,double_bottom,74,33,0.44594594594594594,89.13999999999999,884.8599999999999,-795.7199999999999,1.1120243301663901,4.659,0.06295945945945945,1.1347450862437956,70.77000000000001,0.7077000000000001,1.2595732655079832,7,1,30,23,20,0.6893662162162162,0.6181581081081081,4.120270270270271,-0.27972972972973004,0.19999999999999973,2.921621621621619,2.610810810810809
one_symbol_first120,prefilter_h1_h4_notopp,double_top,90,39,0.43333333333333335,73.13000000000002,1102.16,-1029.0300000000002,1.0710669271061095,4.189100000000002,0.046545555555555576,1.0955621355768268,151.71999999999997,1.5171999999999997,0.4820063274452942,12,2,42,27,19,0.7403333333333334,0.6383522222222222,4.116666666666671,-0.28333333333333377,0.19999999999999965,3.1955555555555515,2.193333333333332
one_symbol_first120,prefilter_h1_h4_notopp,head_and_shoulders,266,93,0.34962406015037595,-927.6099999999998,1891.24,-2818.85,0.6709260868794013,-38.09840000000002,-0.143227067669173,0.6902672349946056,970.1299999999999,9.701299999999998,-0.956170822467092,19,3,102,35,126,0.5035334586466164,0.5714281954887219,4.399999999999998,-0.2999999999999985,0.20000000000000082,4.152631578947369,3.055639097744364
one_symbol_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,274,118,0.4306569343065693,-264.97000000000025,2482.15,-2747.1200000000017,0.9035462593552516,-13.625599999999993,-0.04972846715328465,0.8892050190152408,400.5700000000001,4.005700000000001,-0.6614823875976737,27,1,97,51,125,0.563570437956204,0.592568248175182,4.414233576642338,-0.28576642335766284,0.20000000000000087,4.068613138686132,2.9890510948905127
one_symbol_first120,prefilter_h1_h4_notopp,sweep_high_reclaim,6,2,0.3333333333333333,-26.54999999999999,69.76,-96.30999999999999,0.7243276918284707,-0.9789999999999996,-0.1631666666666666,0.7563100512769453,48.349999999999994,0.48349999999999993,-0.5491209927611167,0,0,4,2,0,0.6984500000000001,0.8009833333333334,3.3000000000000003,-0.3,0.19999999999999998,2.2666666666666666,2.2666666666666666
one_symbol_first120,prefilter_h1_h4_notopp,sweep_low_reclaim,10,6,0.6,57.56,149.88,-92.32000000000001,1.623483535528596,2.5911999999999997,0.25911999999999996,1.6400237119004097,23.98,0.23979999999999999,2.4003336113427856,1,0,4,4,2,0.8144199999999998,0.66459,3.3600000000000003,-0.24,0.19999999999999998,2.7199999999999998,0.6799999999999999
one_symbol_first120,prefilter_h4_bias_h1_reversal,choch_up,4,2,0.5,20.720000000000006,68.04,-47.32,1.4378698224852071,0.9870000000000001,0.24675000000000002,1.486878453038674,23.66,0.2366,0.8757396449704145,1,0,2,2,0,0.7779750000000001,0.7621500000000001,3.0,-0.3,0.2,0.0,3.1
one_symbol_first120,prefilter_h4_bias_h1_reversal,double_bottom,64,26,0.40625,-199.8400000000002,698.7900000000001,-898.6299999999999,0.7776170392708903,-8.110399999999998,-0.12672499999999998,0.7895479786185062,310.4100000000001,3.1041000000000007,-0.6437936922135246,5,0,34,18,12,0.6349703124999998,0.7636859375000001,4.123437499999997,-0.27656250000000027,0.1999999999999998,2.9593749999999988,2.1000000000000005
one_symbol_first120,prefilter_h4_bias_h1_reversal,double_top,62,24,0.3870967741935484,-103.31,740.8200000000002,-844.1299999999999,0.8776136377098317,-4.294300000000001,-0.06926290322580646,0.878394948107664,182.21000000000004,1.8221000000000005,-0.5669831513089292,5,1,34,20,7,0.7319758064516129,0.7314548387096776,4.1290322580645125,-0.2709677419354842,0.19999999999999982,2.6838709677419352,2.9548387096774182
one_symbol_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,164,62,0.3780487804878049,-528.8,1464.2200000000003,-1993.0200000000007,0.7346740123029372,-22.601499999999998,-0.1378140243902439,0.7369437923437101,669.0999999999999,6.691,-0.7903153489762368,16,3,79,34,48,0.5892256097560977,0.6502298780487806,4.416463414634134,-0.28353658536585313,0.19999999999999954,4.1902439024390254,3.4951219512195126
one_symbol_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,210,92,0.4380952380952381,135.08,2171.7200000000003,-2036.6399999999992,1.0663249273312914,6.295199999999998,0.029977142857142845,1.0714726879689005,210.47999999999993,2.1047999999999996,0.6417711896617259,22,1,75,44,90,0.5816547619047618,0.5731423809523808,4.415714285714271,-0.2842857142857133,0.20000000000000026,4.017142857142858,3.0580952380952393
one_symbol_first120,prefilter_h4_bias_h1_reversal,sweep_high_reclaim,12,0,0.0,-252.29999999999998,0,-252.29999999999998,0.0,-10.267800000000001,-0.8556500000000001,0.0,252.29999999999998,2.5229999999999997,-1.0,0,0,10,0,2,0.24485833333333332,0.8906833333333334,3.2999999999999994,-0.29999999999999993,0.19999999999999998,3.399999999999999,0.5666666666666667
one_symbol_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,26,13,0.5,115.47999999999999,401.36,-285.88,1.4039457114873375,5.1322,0.1973923076923077,1.4244820313469257,95.37,0.9537,1.2108629548075913,3,1,12,11,2,0.8293846153846154,0.699,3.3230769230769215,-0.2769230769230768,0.20000000000000007,2.0923076923076915,1.3076923076923075
one_symbol_first120,prefilter_soft,choch_up,2,0,0.0,-48.75,0,-48.75,0.0,-2.011,-1.0055,0.0,48.75,0.4875,-1.0,0,0,2,0,0,0.11065,1.0055,3.0,-0.3,0.2,3.1,0.0
one_symbol_first120,prefilter_soft,double_bottom,82,30,0.36585365853658536,-6.209999999999999,1070.6199999999994,-1076.83,0.9942330730013089,-0.4541999999999987,-0.005539024390243887,0.990193665392836,214.43,2.1443,-0.028960499930047096,4,0,41,22,19,0.722709756097561,0.6985134146341464,4.1109756097561,-0.2890243902439028,0.19999999999999968,3.4439024390243866,3.2073170731707283
one_symbol_first120,prefilter_soft,double_top,72,31,0.4305555555555556,32.25000000000009,1003.4200000000001,-971.1700000000001,1.0332073684318914,1.9579999999999993,0.027194444444444434,1.0484211203133766,191.63,1.9163,0.1682930647602155,8,0,39,27,6,0.7619013888888889,0.7099305555555557,4.106249999999999,-0.2937500000000004,0.19999999999999973,2.858333333333331,3.441666666666663
one_symbol_first120,prefilter_soft,head_and_shoulders,619,237,0.38287560581583197,-1092.8200000000004,5829.639999999997,-6922.4599999999955,0.8421341546213341,-44.267900000000004,-0.07151518578352181,0.8503491624124978,1371.5200000000004,13.715200000000005,-0.7967947970135325,58,10,253,126,230,0.5943633279483042,0.6077717285945068,4.410177705977431,-0.2898222940226189,0.20000000000000198,4.287560581583198,3.617447495961231
one_symbol_first120,prefilter_soft,inverse_head_and_shoulders,645,262,0.4062015503875969,-1259.9300000000005,5995.06,-7254.989999999997,0.8263360804081057,-56.55120000000002,-0.08767627906976748,0.8198297164106632,1259.9300000000005,12.599300000000005,-1.0,54,7,279,124,235,0.5504229457364344,0.6209739534883724,4.417441860465165,-0.2825581395348855,0.2000000000000019,4.177209302325581,3.667131782945738
one_symbol_first120,prefilter_soft,sweep_high_reclaim,24,4,0.16666666666666666,-351.23999999999995,146.24,-497.4799999999999,0.29396156629412246,-14.9626,-0.6234416666666667,0.2870335074143255,351.23999999999995,3.5123999999999995,-1.0,2,0,18,4,2,0.42191249999999997,0.9645083333333333,3.441666666666666,-0.1583333333333333,0.20000000000000007,3.1166666666666667,0.5666666666666667
one_symbol_first120,prefilter_soft,sweep_low_reclaim,14,8,0.5714285714285714,139.01999999999998,282.04,-143.02,1.972031883652636,5.9859,0.42756428571428573,1.9816008264869382,47.120000000000005,0.4712,2.9503395585738534,2,0,6,8,0,0.9215357142857143,0.6367857142857144,3.3214285714285707,-0.2785714285714285,0.2,2.1857142857142855,1.6999999999999997
tokyo_first120,baseline_current,double_bottom,6,4,0.6666666666666666,128.2,140.76,-12.56,11.20700636942675,5.4676,0.9112666666666667,11.320120800302,6.280000000000001,0.06280000000000001,20.414012738853497,1,0,0,4,2,1.1865666666666668,0.3310166666666667,4.3999999999999995,0.0,0.0,4.2,0.0
tokyo_first120,baseline_current,double_top,4,2,0.5,25.86,75.36,-49.5,1.5224242424242425,1.033,0.25825,1.5134705239089372,24.75,0.24750000000000003,1.044848484848485,0,0,2,2,0,0.9682999999999999,0.675525,4.4,0.0,0.0,2.1,2.1
tokyo_first120,baseline_current,head_and_shoulders,12,4,0.3333333333333333,-113.44,69.74,-183.18,0.38071841904138004,-5.0203999999999995,-0.4183666666666666,0.37516801911684183,138.68,1.3868,-0.8179982693971732,1,0,8,0,4,0.4690083333333334,0.7302,4.566666666666667,0.0,0.0,3.75,0.75
tokyo_first120,baseline_current,inverse_head_and_shoulders,14,6,0.42857142857142855,-20.0,175.34,-195.34000000000003,0.8976144158902425,-0.6617999999999996,-0.04727142857142854,0.9178724777245539,107.67,1.0767,-0.1857527630723507,2,0,8,4,2,0.6793642857142858,0.7290928571428571,4.585714285714286,0.0,0.0,3.2142857142857144,1.2857142857142858
tokyo_first120,prefilter_h1_h4_notopp,choch_down,4,0,0.0,-53.0,0,-53.0,0.0,-2.4672,-0.6168,0.0,53.0,0.53,-1.0,0,0,0,0,4,0.193125,0.720025,3.0,-0.3,0.2,3.1,0.0
tokyo_first120,prefilter_h1_h4_notopp,double_bottom,10,4,0.4,34.36999999999999,144.24,-109.87000000000002,1.3128242468371711,1.479,0.1479,1.3243421052631579,29.93,0.2993,1.1483461409956561,2,0,4,4,2,0.7496099999999999,0.6415,4.1000000000000005,-0.29999999999999993,0.19999999999999998,2.52,2.52
tokyo_first120,prefilter_h1_h4_notopp,double_top,12,8,0.6666666666666666,185.92,290.14,-104.22,2.783918633659566,7.8826,0.6568833333333334,2.8753806623524927,52.11,0.5211,3.5678372673191325,3,0,4,8,0,1.09195,0.6084916666666668,4.175,-0.22499999999999998,0.19999999999999998,0.7000000000000001,3.5000000000000004
tokyo_first120,prefilter_h1_h4_notopp,head_and_shoulders,50,18,0.36,-167.62000000000003,425.44,-593.06,0.7173641790038108,-7.180899999999999,-0.143618,0.7130819052489841,173.33000000000004,1.7333000000000005,-0.967057058789592,5,1,21,6,22,0.562342,0.6285399999999999,4.400000000000003,-0.30000000000000027,0.19999999999999993,3.7679999999999993,2.988
tokyo_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,30,16,0.5333333333333333,142.54000000000005,439.23999999999995,-296.70000000000005,1.4804179305695986,5.8674,0.19558,1.4676858819028182,125.02,1.2502,1.1401375779875225,5,0,12,10,8,0.8028933333333333,0.6004566666666666,4.480000000000001,-0.21999999999999992,0.2000000000000001,4.180000000000001,3.506666666666667
tokyo_first120,prefilter_h4_bias_h1_reversal,choch_up,2,0,0.0,-47.32,0,-47.32,0.0,-2.0272,-1.0136,0.0,47.32,0.4732,-1.0,0,0,2,0,0,0.04885,1.0136,3.0,-0.3,0.2,0.0,3.1
tokyo_first120,prefilter_h4_bias_h1_reversal,double_bottom,12,6,0.5,109.03999999999999,219.56,-110.52000000000001,1.986608758595729,4.6068,0.38389999999999996,2.0093335086104904,55.26,0.5526,1.9732175171914585,1,0,4,6,2,0.8921666666666667,0.6382666666666666,4.175000000000001,-0.22499999999999998,0.19999999999999998,3.3666666666666667,2.8000000000000003
tokyo_first120,prefilter_h4_bias_h1_reversal,double_top,12,4,0.3333333333333333,-19.479999999999997,149.7,-169.17999999999998,0.8848563660007094,-0.8553,-0.07127499999999999,0.8771456068027407,78.0,0.7799999999999999,-0.2497435897435897,2,1,6,4,1,0.7122,0.7564333333333334,4.1000000000000005,-0.29999999999999993,0.19999999999999998,1.9666666666666666,3.5000000000000004
tokyo_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,40,14,0.35,-133.5,401.26000000000005,-534.7599999999999,0.7503552995736408,-5.7227,-0.1430675,0.7475082616733363,208.26999999999998,2.0827,-0.6409948624381813,6,1,21,10,8,0.6052950000000001,0.7042800000000001,4.430000000000002,-0.27000000000000013,0.2000000000000001,4.16,3.725
tokyo_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,34,10,0.29411764705882354,-192.72999999999996,271.62,-464.35,0.5849466996877355,-8.069800000000003,-0.2373470588235295,0.5879980394959873,260.97999999999996,2.6097999999999995,-0.7384857077170665,4,1,19,6,8,0.4759294117647059,0.7249294117647056,4.400000000000002,-0.3000000000000001,0.2000000000000001,3.670588235294118,3.3882352941176475
tokyo_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,4,2,0.5,27.54,73.86,-46.32,1.5945595854922279,1.0512000000000001,0.26280000000000003,1.5183943189663676,23.16,0.2316,1.189119170984456,0,0,2,2,0,0.7863,0.7405,3.3,-0.3,0.2,1.7,1.7
tokyo_first120,prefilter_soft,double_bottom,24,10,0.4166666666666667,-22.00999999999999,321.74,-343.75,0.9359709090909091,-0.9871999999999991,-0.04113333333333329,0.9304338021816954,109.91,1.0991,-0.20025475388954592,1,0,14,8,2,0.7302666666666666,0.7450458333333332,4.162499999999999,-0.23749999999999993,0.20000000000000007,3.5000000000000013,2.3833333333333337
tokyo_first120,prefilter_soft,double_top,16,8,0.5,49.269999999999996,251.67,-202.39999999999998,1.2434288537549407,2.2392000000000003,0.13995000000000002,1.2721372839746237,84.20000000000002,0.8420000000000002,0.5851543942992873,3,0,8,6,2,0.82025625,0.6871937500000002,4.156250000000001,-0.24374999999999994,0.20000000000000004,2.1,3.675000000000001
tokyo_first120,prefilter_soft,head_and_shoulders,170,68,0.4,-384.21000000000026,1590.0599999999997,-1974.2700000000007,0.8053913598443978,-17.030599999999993,-0.10017999999999996,0.7942448581148998,608.3900000000002,6.083900000000002,-0.6315192557405613,21,3,70,28,69,0.6026523529411765,0.6421070588235296,4.408823529411752,-0.29117647058823465,0.19999999999999968,4.102352941176471,3.74235294117647
tokyo_first120,prefilter_soft,inverse_head_and_shoulders,152,61,0.40131578947368424,-376.91999999999996,1549.1900000000003,-1926.11,0.8043102418864968,-15.07559999999999,-0.09918157894736836,0.8105652031866504,499.30999999999995,4.993099999999999,-0.7548817367967795,20,3,76,34,39,0.6109019736842106,0.6825631578947366,4.433552631578936,-0.2664473684210525,0.1999999999999995,4.282894736842105,3.52236842105263
