scenario_id,experiment_id,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
london_first120,prefilter_h4_bias_h1_reversal,london,114,57,0.5,516.8200000000002,1788.4599999999998,-1271.6399999999999,1.4064200559906892,20.695600000000006,0.18154035087719303,1.3940660458013523,166.57999999999998,1.6658,3.1025333173250105,16,2,51,43,18,0.7937561403508772,0.6660175438596493,4.255263157894732,-0.2710526315789478,0.19999999999999957,3.6947368421052618,2.942105263157893
london_first120,prefilter_soft,london,434,180,0.4147465437788018,-258.57000000000005,5160.109999999999,-5418.6799999999985,0.9522817365114752,-10.502299999999996,-0.024198847926267274,0.954124444918145,713.91,7.1391,-0.3621885111568686,52,8,212,123,91,0.6911907834101382,0.68929400921659,4.343778801843341,-0.2847926267281087,0.2000000000000016,4.04239631336406,3.4230414746543856
newyork_first120,baseline_current,new_york,98,24,0.24489795918367346,-979.4599999999998,376.0599999999999,-1355.52,0.27742858829084033,-40.407999999999994,-0.41232653061224483,0.29468605779636525,979.4599999999998,9.794599999999997,-1.0,5,2,44,8,44,0.3436367346938775,0.7092326530612246,4.591836734693871,0.0,0.0,2.271428571428571,2.148979591836734
newyork_first120,prefilter_h1_h4_notopp,new_york,248,98,0.3951612903225806,-611.7600000000002,1591.0800000000004,-2202.839999999999,0.7222857765430087,-22.687499999999993,-0.09148185483870964,0.7553488953901534,756.2800000000002,7.562800000000001,-0.8089067541122337,13,1,58,26,163,0.45370604838709705,0.49998346774193514,4.303225806451608,-0.29758064516128896,0.20000000000000068,4.154032258064519,2.796774193548389
newyork_first120,prefilter_h4_bias_h1_reversal,new_york,186,61,0.3279569892473118,-957.7900000000002,1125.6200000000003,-2083.4099999999994,0.540277717779986,-39.816799999999986,-0.21406881720430102,0.551367077026391,1007.4700000000003,10.074700000000004,-0.9506883579659939,8,2,71,19,94,0.4597456989247314,0.6059774193548387,4.23655913978494,-0.2903225806451605,0.19999999999999993,3.8225806451612896,2.696774193548385
newyork_first120,prefilter_soft,new_york,490,192,0.39183673469387753,-908.1800000000001,3505.8400000000006,-4414.0199999999995,0.7942510455321908,-33.88499999999999,-0.06915306122448978,0.8162633878027294,1195.59,11.9559,-0.7596082269005262,26,1,126,60,303,0.45601244897959187,0.510934081632653,4.380204081632684,-0.28387755102040724,0.20000000000000173,4.255918367346942,3.595510204081643
one_symbol_first120,baseline_current,london,52,32,0.6153846153846154,601.9999999999999,986.62,-384.62000000000006,2.5651812178253857,25.3347,0.48720576923076925,2.534887525066795,88.38999999999999,0.8838999999999998,6.810725195157823,9,1,15,22,14,0.9495134615384616,0.5466192307692309,4.580769230769229,0.0,0.0,2.5846153846153848,1.8576923076923078
one_symbol_first120,baseline_current,london_newyork_overlap,62,24,0.3870967741935484,-60.29999999999997,723.8800000000001,-784.1799999999997,0.9231043892983758,-2.5932,-0.0418258064516129,0.9227819002584658,120.05999999999997,1.2005999999999997,-0.5022488755622188,6,0,30,18,14,0.6713693548387096,0.6690838709677419,4.580645161290319,0.0,0.0,2.8354838709677415,1.5580645161290323
one_symbol_first120,baseline_current,new_york,82,20,0.24390243902439024,-832.0600000000001,280.0399999999999,-1112.1000000000001,0.2518118874201959,-34.1678,-0.41668048780487804,0.2687844819099715,832.0600000000001,8.3206,-1.0,4,2,36,6,38,0.32998048780487793,0.695560975609756,4.585365853658531,0.0,0.0,2.2829268292682925,2.1365853658536587
one_symbol_first120,baseline_current,tokyo,36,16,0.4444444444444444,19.68,456.63999999999993,-436.96,1.0450384474551446,0.8184000000000006,0.02273333333333335,1.0439183025125305,97.83,0.9783,0.20116528672186446,4,0,18,10,8,0.7258833333333332,0.6571638888888889,4.527777777777779,0.0,0.0,3.433333333333334,0.9833333333333333
one_symbol_first120,prefilter_h1_h4_notopp,london,154,64,0.4155844155844156,68.54999999999998,1825.08,-1756.5300000000004,1.0390258065618005,3.8952999999999998,0.02529415584415584,1.0506118429087807,268.93000000000006,2.6893000000000007,0.254899044360986,19,2,72,45,35,0.6905649350649349,0.6443305194805198,4.288311688311682,-0.29220779220779175,0.19999999999999948,3.822077922077922,2.936363636363634
one_symbol_first120,prefilter_h1_h4_notopp,london_newyork_overlap,238,89,0.3739495798319328,-982.0399999999995,1980.1399999999999,-2962.1799999999994,0.6684738942265495,-44.64619999999999,-0.18758907563025207,0.6599895056138871,1017.7899999999995,10.177899999999996,-0.9648748759567297,18,2,115,41,80,0.5423781512605038,0.6717768907563021,4.2752100840336045,-0.2936974789915954,0.20000000000000057,3.7621848739495825,2.5462184873949583
one_symbol_first120,prefilter_h1_h4_notopp,new_york,236,94,0.3983050847457627,-386.56000000000006,1557.7600000000007,-1944.3200000000002,0.8011849901250826,-14.065499999999995,-0.05959957627118642,0.8328182758251819,643.53,6.4353,-0.6006868366665113,14,2,55,28,151,0.47637161016949187,0.481390254237288,4.3021186440677885,-0.2936440677966089,0.20000000000000057,4.08305084745763,2.8084745762711876
one_symbol_first120,prefilter_h1_h4_notopp,tokyo,106,46,0.4339622641509434,118.43000000000008,1233.2299999999998,-1114.7999999999995,1.106234302116972,5.5809000000000015,0.052650000000000016,1.11435403463262,111.57000000000001,1.1157,1.0614860625616211,15,1,41,28,36,0.6941122641509432,0.6229971698113208,4.3160377358490525,-0.2688679245283024,0.1999999999999996,3.394339622641509,3.035849056603772
one_symbol_first120,prefilter_h4_bias_h1_reversal,london,114,57,0.5,431.7400000000001,1657.7700000000007,-1226.0300000000002,1.3521447272905234,18.752000000000002,0.16449122807017547,1.3570578524356365,166.88,1.6687999999999998,2.587128475551295,15,2,51,41,20,0.7821921052631579,0.6655315789473686,4.255263157894732,-0.2710526315789478,0.19999999999999957,3.6947368421052618,3.0210526315789457
one_symbol_first120,prefilter_h4_bias_h1_reversal,london_newyork_overlap,158,68,0.43037974683544306,-132.15000000000003,1781.78,-1913.9300000000003,0.930953587644271,-4.485799999999996,-0.0283911392405063,0.945274967122038,349.83000000000004,3.498300000000001,-0.3777549095274848,18,0,76,42,40,0.6748639240506329,0.6451025316455692,4.263924050632905,-0.2867088607594932,0.19999999999999948,3.6253164556962014,2.786075949367086
one_symbol_first120,prefilter_h4_bias_h1_reversal,new_york,166,58,0.3493975903614458,-854.6099999999998,1008.2100000000003,-1862.82,0.5412278158920348,-36.108799999999995,-0.21752289156626503,0.5481520041644979,904.2899999999997,9.042899999999996,-0.9450618717446837,6,1,65,18,82,0.4441457831325301,0.6071885542168676,4.249397590361439,-0.2855421686746982,0.1999999999999996,3.7698795180722877,2.703614457831323
one_symbol_first120,prefilter_h4_bias_h1_reversal,tokyo,104,36,0.34615384615384615,-257.95,1097.19,-1355.1400000000003,0.8096506634000914,-11.017,-0.1059326923076923,0.8095025660178996,423.35999999999996,4.2336,-0.609292328042328,13,3,54,28,19,0.6046990384615385,0.7167730769230766,4.281730769230766,-0.27980769230769276,0.1999999999999996,3.480769230769229,3.39230769230769
one_symbol_first120,prefilter_soft,london,362,142,0.39226519337016574,-741.2200000000004,4037.2400000000007,-4778.46,0.8448830794858596,-32.726,-0.09040331491712707,0.8401704275731648,892.0300000000004,8.920300000000005,-0.8309361792764818,35,4,191,99,68,0.6625837016574583,0.7029245856353592,4.342679558011067,-0.28466850828729107,0.20000000000000134,4.024861878453041,3.505801104972382
one_symbol_first120,prefilter_soft,london_newyork_overlap,396,154,0.3888888888888889,-814.9100000000002,4157.630000000001,-4972.54,0.8361179598354164,-34.499599999999994,-0.087120202020202,0.8382688471716647,981.2100000000003,9.812100000000003,-0.8305153840666116,36,6,197,94,99,0.6118618686868689,0.6606843434343428,4.314141414141431,-0.29242424242424053,0.20000000000000148,4.001010101010105,3.4797979797979868
one_symbol_first120,prefilter_soft,new_york,391,149,0.38107416879795397,-643.1500000000001,2848.8900000000003,-3492.04,0.8158239882704666,-25.869799999999998,-0.06616317135549872,0.8278590948924927,727.2800000000001,7.272800000000002,-0.8843224067759322,15,1,106,47,237,0.45332250639386196,0.5080383631713556,4.372890025575469,-0.2843989769820953,0.20000000000000145,4.256265984654735,3.568030690537094
one_symbol_first120,prefilter_soft,tokyo,309,127,0.4110032362459547,-388.4,3283.2599999999998,-3671.660000000001,0.8942167847785467,-17.207599999999996,-0.05568802588996762,0.8905235941517061,635.4599999999999,6.3546,-0.6112107764454097,42,6,144,71,88,0.6501611650485435,0.6617265372168286,4.390776699029131,-0.27427184466019267,0.2000000000000011,4.021035598705505,3.5938511326860887
tokyo_first120,baseline_current,tokyo,36,16,0.4444444444444444,20.61999999999999,461.2,-440.58,1.0468019428934587,0.8184000000000006,0.02273333333333335,1.0439183025125305,99.64,0.9964000000000001,0.2069450020072259,4,0,18,10,8,0.7258833333333332,0.6571638888888889,4.527777777777779,0.0,0.0,3.433333333333334,0.9833333333333333
tokyo_first120,prefilter_h1_h4_notopp,tokyo,106,46,0.4339622641509434,142.21000000000004,1299.06,-1156.85,1.1229286424341964,5.5809000000000015,0.052650000000000016,1.11435403463262,112.43,1.1243,1.2648759227964068,15,1,41,28,36,0.6941122641509432,0.6229971698113208,4.3160377358490525,-0.2688679245283024,0.1999999999999996,3.394339622641509,3.035849056603772
tokyo_first120,prefilter_h4_bias_h1_reversal,tokyo,104,36,0.34615384615384615,-256.4499999999999,1116.0,-1372.4500000000005,0.8131443768443292,-11.017,-0.1059326923076923,0.8095025660178996,425.78,4.2578,-0.6023063553948046,13,3,54,28,19,0.6046990384615385,0.7167730769230766,4.281730769230766,-0.27980769230769276,0.1999999999999996,3.480769230769229,3.39230769230769
tokyo_first120,prefilter_soft,tokyo,362,147,0.40607734806629836,-733.8700000000002,3712.660000000001,-4446.530000000002,0.8349566965701345,-30.8542,-0.08523259668508287,0.8330149232406171,995.1900000000003,9.951900000000002,-0.7374169756528904,45,6,168,76,112,0.6241947513812154,0.6679116022099448,4.391712707182336,-0.2751381215469596,0.20000000000000134,4.049723756906081,3.5569060773480725
