run_id,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
clean_first120__soft__be_1_1r,2025-09,16,7,0.4375,-6.700000000000001,143.73,-150.43,0.95546101176627,-0.15690000000000084,-0.009806250000000053,0.9761807168556721,100.33000000000001,1.0033000000000003,-0.06677962723014054,2,0,4,3,9,0.6766749999999999,0.7958125,4.2875,-0.23124999999999993,0.20000000000000004,3.84375,2.125
clean_first120__soft__be_1_1r,2025-10,22,8,0.36363636363636365,-6.170000000000009,208.4,-214.56999999999996,0.9712448152118192,-0.20579999999999976,-0.009354545454545444,0.9792628121158379,133.96,1.3396000000000001,-0.04605852493281583,3,0,8,6,8,0.7104272727272727,0.7856272727272727,4.33409090909091,-0.22499999999999992,0.20000000000000007,3.7454545454545456,3.2181818181818187
clean_first120__soft__be_1_1r,2025-11,20,8,0.4,-15.769999999999998,161.05999999999997,-176.83,0.9108183000622064,-1.0401,-0.052005,0.8759245120961968,81.12,0.8112000000000001,-0.19440335305719916,5,0,7,3,10,0.704575,0.746795,4.4,-0.2849999999999999,0.20000000000000004,4.485,3.245
clean_first120__soft__be_1_1r,2025-12,16,6,0.375,-77.29,59.47,-136.76000000000002,0.4348493711611582,-3.4151000000000007,-0.21344375000000004,0.4492129540029675,112.28999999999999,1.1229,-0.6883070620714223,0,0,5,0,11,0.5175562499999999,0.781375,4.4624999999999995,-0.19999999999999993,0.20000000000000004,4.4625,3.0062499999999996
clean_first120__soft__no_be,2025-01,21,5,0.23809523809523808,-262.66,39.33,-301.99000000000007,0.1302361005331302,-10.780099999999996,-0.513338095238095,0.1382055976144985,262.84000000000003,2.6284,-0.9993151727286562,0,0,11,0,10,0.08232380952380954,0.5956619047619047,4.352380952380953,-0.1809523809523809,0.20000000000000004,2.9047619047619047,2.9000000000000004
clean_first120__soft__no_be,2025-02,27,11,0.4074074074074074,-116.3,191.32000000000002,-307.62,0.6219361549964242,-4.5550999999999995,-0.1687074074074074,0.6583897046691966,170.86,1.7086000000000001,-0.6806742362167856,0,0,12,3,12,0.3251518518518519,0.4938592592592593,4.381481481481483,-0.22222222222222215,0.20000000000000007,3.77037037037037,2.759259259259259
clean_first120__soft__no_be,2025-03,36,14,0.3888888888888889,-180.45,240.45999999999995,-420.90999999999997,0.5712860231403387,-8.086899999999998,-0.22463611111111106,0.5722325957820459,218.96999999999997,2.1896999999999998,-0.8240854911631731,0,0,17,2,17,0.30049999999999993,0.525136111111111,4.4347222222222245,-0.21527777777777768,0.2000000000000001,4.333333333333333,2.7083333333333335
clean_first120__soft__no_be,2025-04,44,15,0.3409090909090909,-120.54000000000003,317.35999999999996,-437.90000000000003,0.7247316738981501,-5.737699999999997,-0.13040227272727264,0.72280571229806,229.6,2.296,-0.5250000000000001,0,0,17,8,19,0.340034090909091,0.4704363636363636,4.475000000000002,-0.21136363636363645,0.2,4.159090909090909,3.552272727272727
clean_first120__soft__no_be,2025-05,26,12,0.46153846153846156,82.69,345.05,-262.36,1.3151776185394115,3.5558000000000005,0.1367615384615385,1.2946006180664298,80.41999999999999,0.8041999999999999,1.0282268092514302,0,0,11,7,8,0.6009884615384616,0.4642269230769231,4.426923076923077,-0.2076923076923076,0.20000000000000007,4.250000000000001,2.1730769230769234
clean_first120__soft__no_be,2025-06,23,7,0.30434782608695654,-145.18,175.32,-320.5,0.5470202808112324,-6.775800000000001,-0.29460000000000003,0.5300425165939561,194.39000000000001,1.9439000000000002,-0.7468491177529708,0,0,11,3,9,0.3322652173913043,0.6268652173913044,4.334782608695653,-0.20434782608695645,0.20000000000000007,3.7521739130434786,2.6521739130434785
clean_first120__soft__no_be,2025-07,29,11,0.3793103448275862,-15.309999999999999,257.79999999999995,-273.11000000000007,0.9439420013913804,-0.9957999999999997,-0.034337931034482745,0.9205926445727408,89.76,0.8976000000000002,-0.17056595365418892,0,0,9,5,15,0.39808965517241374,0.43242758620689653,4.431034482758622,-0.22758620689655165,0.2000000000000001,3.9931034482758623,3.0724137931034488
clean_first120__soft__no_be,2025-08,17,8,0.47058823529411764,-46.1,117.03,-163.13,0.7174032979832036,-2.1393999999999997,-0.1258470588235294,0.7182590373345624,93.65,0.9365,-0.4922584089695675,0,0,6,1,10,0.32082941176470586,0.4466764705882353,4.473529411764705,-0.19117647058823525,0.20000000000000004,4.2176470588235295,3.3058823529411767
clean_first120__soft__no_be,2025-09,16,7,0.4375,-6.700000000000001,143.73,-150.43,0.95546101176627,-0.15690000000000084,-0.009806250000000053,0.9761807168556721,100.33000000000001,1.0033000000000003,-0.06677962723014054,0,0,4,3,9,0.40188749999999995,0.4116937500000001,4.2875,-0.23124999999999993,0.20000000000000004,3.84375,2.125
clean_first120__soft__no_be,2025-10,22,8,0.36363636363636365,-4.340000000000003,212.03999999999996,-216.37999999999997,0.979942693409742,-0.20579999999999976,-0.009354545454545444,0.9792628121158379,135.77,1.3577000000000001,-0.03196582455623483,0,0,8,6,8,0.4417454545454545,0.45110000000000006,4.33409090909091,-0.22499999999999992,0.20000000000000007,3.7454545454545456,3.2181818181818187
clean_first120__soft__no_be,2025-11,20,8,0.4,-19.040000000000006,161.05999999999997,-180.1,0.8942809550249861,-1.0401,-0.052005,0.8759245120961968,81.12,0.8112000000000001,-0.23471400394477324,0,0,7,3,10,0.367135,0.41914000000000007,4.4,-0.2849999999999999,0.20000000000000004,4.485,3.245
clean_first120__soft__no_be,2025-12,16,6,0.375,-76.75,60.01,-136.76000000000002,0.43879789412108794,-3.4151000000000007,-0.21344375000000004,0.4492129540029675,111.75,1.1175,-0.6868008948545862,0,0,5,0,11,0.17408125,0.387525,4.4624999999999995,-0.19999999999999993,0.20000000000000004,4.4625,3.0062499999999996
london_first120__baseline__be_1_1r,2025-01,1,1,1.0,36.66,36.66,0,inf,1.5,1.5,inf,0.0,0.0,inf,0,0,0,1,0,1.5,1.1277,4.7,0.0,0.0,4.5,0.0
london_first120__baseline__be_1_1r,2025-02,2,2,1.0,48.17,48.17,0,inf,2.0573,1.02865,inf,0.0,0.0,inf,0,0,0,1,1,1.3413,0.3701,4.6,0.0,0.0,4.5,0.0
london_first120__baseline__be_1_1r,2025-03,2,1,0.5,9.8,34.0,-24.2,1.4049586776859504,0.5024,0.2512,1.5024,24.2,0.242,0.40495867768595045,1,0,1,1,0,0.8966,0.8552500000000001,4.6,0.0,0.0,4.5,0.0
london_first120__baseline__be_1_1r,2025-04,7,1,0.14285714285714285,-68.56,37.75,-106.31,0.35509359420562503,-2.8590999999999998,-0.4084428571428571,0.3456089354787027,75.16,0.7515999999999999,-0.9121873336881321,1,1,4,1,1,0.8814857142857143,0.8380428571428571,4.557142857142857,0.0,0.0,1.9285714285714286,2.4857142857142853
london_first120__baseline__be_1_1r,2025-05,2,2,1.0,73.27000000000001,73.27000000000001,0,inf,3.0279,1.51395,inf,0.0,0.0,inf,0,0,0,2,0,1.51395,0.5956,4.35,0.0,0.0,0.0,4.35
london_first120__baseline__be_1_1r,2025-06,1,1,1.0,35.5,35.5,0,inf,1.5316,1.5316,inf,0.0,0.0,inf,1,0,0,1,0,1.5316,0.7421,4.7,0.0,0.0,0.0,4.5
london_first120__baseline__be_1_1r,2025-07,2,2,1.0,71.61,71.61,0,inf,2.8741,1.43705,inf,0.0,0.0,inf,2,0,0,1,1,1.43705,0.48335,4.6,0.0,0.0,2.25,2.25
london_first120__baseline__be_1_1r,2025-09,1,1,1.0,36.01,36.01,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,1,0,0,1,0,1.5031,1.0556,4.7,0.0,0.0,0.0,4.5
london_first120__baseline__be_1_1r,2025-10,3,0,0.0,-58.059999999999995,0,-58.059999999999995,0.0,-2.3696,-0.7898666666666667,0.0,58.059999999999995,0.5806,-1.0,0,0,2,0,1,0.4798333333333334,0.8438,4.6000000000000005,0.0,0.0,4.3999999999999995,0.0
london_first120__baseline__be_1_1r,2025-11,2,2,1.0,65.57,65.57,0,inf,2.6591,1.32955,inf,0.0,0.0,inf,2,0,0,1,1,1.4034,0.6203000000000001,4.7,0.0,0.0,2.25,2.25
london_first120__baseline__be_1_1r,2025-12,3,3,1.0,69.84,69.84,0,inf,2.7548,0.9182666666666667,inf,0.0,0.0,inf,1,0,0,1,2,1.0417333333333334,0.8282333333333334,4.533333333333334,0.0,0.0,3.0,1.4000000000000001
london_first120__baseline__no_be,2025-01,1,1,1.0,36.66,36.66,0,inf,1.5,1.5,inf,0.0,0.0,inf,0,0,0,1,0,1.5,0.0,4.7,0.0,0.0,4.5,0.0
london_first120__baseline__no_be,2025-02,2,2,1.0,48.17,48.17,0,inf,2.0573,1.02865,inf,0.0,0.0,inf,0,0,0,1,1,1.02865,0.0,4.6,0.0,0.0,4.5,0.0
london_first120__baseline__no_be,2025-03,2,1,0.5,9.8,34.0,-24.2,1.4049586776859504,0.5024,0.2512,1.5024,24.2,0.242,0.40495867768595045,0,0,1,1,0,0.7512,0.5,4.6,0.0,0.0,4.5,0.0
london_first120__baseline__no_be,2025-04,7,1,0.14285714285714285,-94.48000000000002,37.75,-132.23000000000002,0.28548740830371316,-3.8876,-0.5553714285714285,0.27975396472506303,94.48000000000002,0.9448000000000002,-1.0,0,0,5,1,1,0.21571428571428572,0.7710857142857143,4.557142857142857,0.0,0.0,1.9285714285714286,2.4857142857142853
london_first120__baseline__no_be,2025-05,2,2,1.0,73.27000000000001,73.27000000000001,0,inf,3.0279,1.51395,inf,0.0,0.0,inf,0,0,0,2,0,1.51395,0.0,4.35,0.0,0.0,0.0,4.35
london_first120__baseline__no_be,2025-06,1,1,1.0,35.5,35.5,0,inf,1.5316,1.5316,inf,0.0,0.0,inf,0,0,0,1,0,1.5316,0.0,4.7,0.0,0.0,0.0,4.5
london_first120__baseline__no_be,2025-07,2,2,1.0,71.61,71.61,0,inf,2.8741,1.43705,inf,0.0,0.0,inf,0,0,0,1,1,1.43705,0.0,4.6,0.0,0.0,2.25,2.25
london_first120__baseline__no_be,2025-09,1,1,1.0,36.01,36.01,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,0,0,0,1,0,1.5031,0.0,4.7,0.0,0.0,0.0,4.5
london_first120__baseline__no_be,2025-10,3,0,0.0,-55.46,0,-55.46,0.0,-2.3696,-0.7898666666666667,0.0,55.46,0.5546,-1.0,0,0,2,0,1,0.0,0.7898666666666667,4.6000000000000005,0.0,0.0,4.3999999999999995,0.0
london_first120__baseline__no_be,2025-11,2,2,1.0,65.57,65.57,0,inf,2.6591,1.32955,inf,0.0,0.0,inf,0,0,0,1,1,1.32955,0.0,4.7,0.0,0.0,2.25,2.25
london_first120__baseline__no_be,2025-12,3,3,1.0,69.84,69.84,0,inf,2.7548,0.9182666666666667,inf,0.0,0.0,inf,0,0,0,1,2,0.9182666666666667,0.0,4.533333333333334,0.0,0.0,3.0,1.4000000000000001
london_first120__h1_h4_notopp__be_1_1r,2025-01,7,1,0.14285714285714285,-104.28,17.92,-122.2,0.14664484451718496,-4.4061,-0.6294428571428572,0.15226551226551224,118.19,1.1819,-0.8823081478974533,1,0,5,0,2,0.5501571428571429,0.8748000000000001,4.357142857142857,-0.3,0.19999999999999998,3.857142857142857,3.814285714285714
london_first120__h1_h4_notopp__be_1_1r,2025-02,4,3,0.75,60.21,83.78,-23.57,3.5545184556639797,2.5586,0.63965,3.5586,23.57,0.23570000000000002,2.5545184556639797,1,0,1,2,1,1.0755,0.48995,4.050000000000001,-0.3,0.2,4.15,2.25
london_first120__h1_h4_notopp__be_1_1r,2025-03,9,2,0.2222222222222222,-63.529999999999994,70.06,-133.59,0.5244404521296504,-2.8762999999999996,-0.31958888888888887,0.5109996599795988,85.78999999999999,0.8579,-0.7405291992073668,3,0,6,2,1,0.7290555555555556,0.8286666666666667,4.211111111111111,-0.3,0.19999999999999998,3.811111111111111,2.0
london_first120__h1_h4_notopp__be_1_1r,2025-04,10,2,0.2,-79.02,68.81,-147.83,0.46546709057701413,-3.3404,-0.33404,0.4734386329959961,147.82999999999998,1.4783,-0.5345329094229859,2,1,6,2,1,0.74272,0.8190799999999999,4.369999999999999,-0.29999999999999993,0.19999999999999998,4.470000000000001,3.54
london_first120__h1_h4_notopp__be_1_1r,2025-05,5,2,0.4,-2.4599999999999937,70.45,-72.91,0.966259772322041,-0.019199999999999884,-0.0038399999999999767,0.9936623205149365,48.05,0.4804999999999999,-0.05119667013527563,0,0,3,2,0,0.90116,0.79606,4.279999999999999,-0.3,0.2,3.54,3.4799999999999995
london_first120__h1_h4_notopp__be_1_1r,2025-06,7,3,0.42857142857142855,45.3,118.50999999999999,-73.21,1.618767927878705,1.8329000000000004,0.2618428571428572,1.6105189527679702,73.21,0.7321,0.6187679278787052,2,1,3,3,0,0.9291142857142857,0.8235,4.2,-0.3,0.19999999999999998,2.5285714285714285,4.257142857142857
london_first120__h1_h4_notopp__be_1_1r,2025-07,5,2,0.4,0.19000000000000483,71.06,-70.87,1.002680965147453,-0.01540000000000008,-0.003080000000000016,0.9948942377826404,48.22,0.48219999999999996,0.003940273745333987,2,0,3,2,0,0.9774,0.74092,4.340000000000001,-0.3,0.2,2.7,3.4799999999999995
london_first120__h1_h4_notopp__be_1_1r,2025-08,7,3,0.42857142857142855,-23.450000000000006,74.02,-97.47,0.7594131527649532,-1.0252,-0.14645714285714284,0.7480214324337611,73.95,0.7395,-0.31710615280595006,2,0,4,2,1,0.7160285714285716,0.7685285714285713,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,3.0
london_first120__h1_h4_notopp__be_1_1r,2025-09,4,1,0.25,6.079999999999998,36.32,-30.240000000000002,1.201058201058201,0.2098000000000001,0.052450000000000024,1.1621955933513723,30.240000000000002,0.3024,0.201058201058201,0,0,1,1,2,1.1072,1.15205,4.25,-0.3,0.2,4.35,2.1
london_first120__h1_h4_notopp__be_1_1r,2025-10,7,1,0.14285714285714285,-78.5,35.89,-114.39,0.3137512020281493,-3.3821999999999997,-0.48317142857142853,0.31297989031078616,107.18,1.0718,-0.7324127635752938,0,0,4,1,2,0.47282857142857143,0.8716714285714284,4.328571428571428,-0.21428571428571427,0.19999999999999998,3.6999999999999997,1.7714285714285716
london_first120__h1_h4_notopp__be_1_1r,2025-11,6,6,1.0,164.78,164.78,0,inf,7.1098,1.1849666666666667,inf,0.0,0.0,inf,5,0,0,2,4,1.3156833333333335,0.4587666666666666,4.3500000000000005,-0.3,0.19999999999999998,4.45,2.1999999999999997
london_first120__h1_h4_notopp__be_1_1r,2025-12,6,5,0.8333333333333334,114.93,123.54,-8.61,14.34843205574913,4.777,0.7961666666666667,13.893387314439947,8.61,0.0861,13.34843205574913,1,0,0,3,3,1.05905,0.7276166666666667,4.3,-0.3,0.19999999999999998,3.65,2.9
london_first120__h1_h4_notopp__no_be,2025-01,7,1,0.14285714285714285,-104.28,17.92,-122.2,0.14664484451718496,-4.4061,-0.6294428571428572,0.15226551226551224,118.19,1.1819,-0.8823081478974533,0,0,5,0,2,0.11305714285714286,0.7425,4.357142857142857,-0.3,0.19999999999999998,3.857142857142857,3.814285714285714
london_first120__h1_h4_notopp__no_be,2025-02,4,3,0.75,60.21,83.78,-23.57,3.5545184556639797,2.5586,0.63965,3.5586,23.57,0.23570000000000002,2.5545184556639797,0,0,1,2,1,0.88965,0.25,4.050000000000001,-0.3,0.2,4.15,2.25
london_first120__h1_h4_notopp__no_be,2025-03,9,3,0.3333333333333333,-20.76,105.36000000000001,-126.12,0.8353948620361561,-1.0540999999999998,-0.1171222222222222,0.8105840071877809,45.150000000000006,0.45150000000000007,-0.4598006644518272,0,0,5,3,1,0.5012111111111112,0.6183333333333333,4.211111111111111,-0.3,0.19999999999999998,3.811111111111111,2.0
london_first120__h1_h4_notopp__no_be,2025-04,10,3,0.3,-74.69999999999999,74.82000000000001,-149.51999999999998,0.5004012841091494,-3.083,-0.3083,0.5137607444207871,149.51999999999998,1.4951999999999999,-0.4995987158908507,0,0,6,2,2,0.32575000000000004,0.63405,4.369999999999999,-0.29999999999999993,0.19999999999999998,4.470000000000001,3.54
london_first120__h1_h4_notopp__no_be,2025-05,5,2,0.4,-2.4599999999999937,70.45,-72.91,0.966259772322041,-0.019199999999999884,-0.0038399999999999767,0.9936623205149365,48.05,0.4804999999999999,-0.05119667013527563,0,0,3,2,0,0.60206,0.6058999999999999,4.279999999999999,-0.3,0.2,3.54,3.4799999999999995
london_first120__h1_h4_notopp__no_be,2025-06,7,3,0.42857142857142855,21.299999999999994,118.50999999999999,-97.21,1.2191132599526797,0.8020000000000005,0.11457142857142864,1.1988544791847464,73.21,0.7321,0.2909438601283977,0,0,4,3,0,0.6907285714285715,0.5761571428571429,4.2,-0.3,0.19999999999999998,2.5285714285714285,4.257142857142857
london_first120__h1_h4_notopp__no_be,2025-07,5,2,0.4,0.19000000000000483,71.06,-70.87,1.002680965147453,-0.01540000000000008,-0.003080000000000016,0.9948942377826404,48.22,0.48219999999999996,0.003940273745333987,0,0,3,2,0,0.60016,0.60324,4.340000000000001,-0.3,0.2,2.7,3.4799999999999995
london_first120__h1_h4_notopp__no_be,2025-08,7,3,0.42857142857142855,-23.450000000000006,74.02,-97.47,0.7594131527649532,-1.0252,-0.14645714285714284,0.7480214324337611,73.95,0.7395,-0.31710615280595006,0,0,4,2,1,0.4347714285714286,0.5812285714285714,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,3.0
london_first120__h1_h4_notopp__no_be,2025-09,4,1,0.25,6.079999999999998,36.32,-30.240000000000002,1.201058201058201,0.2098000000000001,0.052450000000000024,1.1621955933513723,30.240000000000002,0.3024,0.201058201058201,0,0,1,1,2,0.375825,0.32337499999999997,4.25,-0.3,0.2,4.35,2.1
london_first120__h1_h4_notopp__no_be,2025-10,7,1,0.14285714285714285,-78.5,35.89,-114.39,0.3137512020281493,-3.3821999999999997,-0.48317142857142853,0.31297989031078616,107.18,1.0718,-0.7324127635752938,0,0,4,1,2,0.2201142857142857,0.7032857142857142,4.328571428571428,-0.21428571428571427,0.19999999999999998,3.6999999999999997,1.7714285714285716
london_first120__h1_h4_notopp__no_be,2025-11,6,6,1.0,164.78,164.78,0,inf,7.1098,1.1849666666666667,inf,0.0,0.0,inf,0,0,0,2,4,1.1849666666666667,0.0,4.3500000000000005,-0.3,0.19999999999999998,4.45,2.1999999999999997
london_first120__h1_h4_notopp__no_be,2025-12,6,5,0.8333333333333334,114.26,123.54,-9.28,13.312500000000002,4.777,0.7961666666666667,13.893387314439947,9.280000000000001,0.09280000000000001,12.312499999999998,0,0,0,3,3,0.8579166666666667,0.06175,4.3,-0.3,0.19999999999999998,3.65,2.9
london_first120__h4_bias_h1_rev__be_1_1r,2025-01,7,4,0.5714285714285714,46.08,118.03999999999999,-71.96,1.64035575319622,1.8978000000000002,0.27111428571428575,1.6307498005849508,48.44,0.48439999999999994,0.9512799339388935,1,0,3,3,1,0.9982571428571428,0.8926999999999999,4.464285714285714,-0.19285714285714287,0.19999999999999998,4.457142857142857,3.814285714285714
london_first120__h4_bias_h1_rev__be_1_1r,2025-02,7,4,0.5714285714285714,38.34000000000002,112.76000000000002,-74.41999999999999,1.5151840902983074,1.706400000000001,0.24377142857142872,1.5625741790847953,74.41999999999999,0.7441999999999999,0.5151840902983073,1,0,3,3,1,1.037457142857143,0.7893285714285714,4.3999999999999995,-0.2571428571428572,0.19999999999999998,3.2142857142857144,3.1714285714285713
london_first120__h4_bias_h1_rev__be_1_1r,2025-03,6,3,0.5,61.519999999999996,113.83000000000001,-52.309999999999995,2.176065761804627,2.3936,0.39893333333333336,2.1239669421487606,25.15,0.2515,2.4461232604373757,2,0,2,3,1,1.0273666666666665,0.9267,4.3500000000000005,-0.3,0.19999999999999998,3.75,3.65
london_first120__h4_bias_h1_rev__be_1_1r,2025-04,7,1,0.14285714285714285,-105.44,40.03,-145.47,0.275177012442428,-4.5609,-0.6515571428571428,0.2483065512978986,121.88,1.2187999999999999,-0.8651132261240565,0,0,6,1,0,0.6358571428571428,1.133657142857143,4.314285714285714,-0.3,0.19999999999999998,3.7714285714285714,3.1285714285714286
london_first120__h4_bias_h1_rev__be_1_1r,2025-05,3,1,0.3333333333333333,12.46,35.93,-23.47,1.5308904985087346,0.4987999999999999,0.16626666666666665,1.4988,23.47,0.23469999999999996,0.5308904985087346,1,1,1,1,0,1.2265666666666666,0.8470666666666666,4.4,-0.3,0.20000000000000004,3.0,4.3
london_first120__h4_bias_h1_rev__be_1_1r,2025-06,4,2,0.5,26.89,72.87,-45.980000000000004,1.5848194867333623,1.0416999999999996,0.2604249999999999,1.5208499999999998,23.03,0.2303,1.1676074685193225,1,0,2,2,0,0.959475,0.794975,4.125,-0.3,0.2,3.375,3.1
london_first120__h4_bias_h1_rev__be_1_1r,2025-07,7,5,0.7142857142857143,95.27,120.1,-24.830000000000002,4.836890857833265,3.8550999999999997,0.5507285714285713,4.801498865989546,24.480000000000004,0.24480000000000005,3.891748366013071,3,1,1,2,3,1.0252000000000001,0.7159714285714286,4.0,-0.3,0.19999999999999998,3.014285714285714,2.971428571428571
london_first120__h4_bias_h1_rev__be_1_1r,2025-08,3,0,0.0,-76.03,0,-76.03,0.0,-3.1027,-1.0342333333333333,0.0,76.03,0.7603000000000001,-1.0,0,0,3,0,0,0.21643333333333334,1.0342333333333333,4.033333333333334,-0.3,0.20000000000000004,4.133333333333334,0.0
london_first120__h4_bias_h1_rev__be_1_1r,2025-09,1,1,1.0,36.85,36.85,0,inf,1.5071,1.5071,inf,0.0,0.0,inf,1,0,0,1,0,1.5071,1.0214,3.0,-0.3,0.2,0.0,3.1
london_first120__h4_bias_h1_rev__be_1_1r,2025-10,6,2,0.3333333333333333,-9.21,74.09,-83.30000000000001,0.8894357743097238,-0.3407000000000001,-0.05678333333333335,0.8990668049177898,57.54,0.5753999999999999,-0.16006256517205425,2,0,3,2,1,0.7101000000000001,0.8119166666666668,4.266666666666667,-0.19999999999999998,0.19999999999999998,4.266666666666667,2.15
london_first120__h4_bias_h1_rev__be_1_1r,2025-11,3,3,1.0,102.07,102.07,0,inf,4.2926,1.4308666666666667,inf,0.0,0.0,inf,3,0,0,2,1,1.4934666666666667,0.524,4.3,-0.3,0.20000000000000004,4.3999999999999995,2.9
london_first120__h4_bias_h1_rev__be_1_1r,2025-12,3,2,0.6666666666666666,23.349999999999998,48.79,-25.44,1.9178459119496853,0.9296,0.3098666666666667,1.9296,25.44,0.2544,0.9178459119496855,1,0,1,1,1,0.8892333333333333,0.8562666666666666,4.3,-0.3,0.20000000000000004,4.3999999999999995,1.4000000000000001
london_first120__h4_bias_h1_rev__no_be,2025-01,7,4,0.5714285714285714,46.08,118.03999999999999,-71.96,1.64035575319622,1.8978000000000002,0.27111428571428575,1.6307498005849508,48.44,0.48439999999999994,0.9512799339388935,0,0,3,3,1,0.7009428571428572,0.4298285714285714,4.464285714285714,-0.19285714285714287,0.19999999999999998,4.457142857142857,3.814285714285714
london_first120__h4_bias_h1_rev__no_be,2025-02,7,4,0.5714285714285714,38.34000000000002,112.76000000000002,-74.41999999999999,1.5151840902983074,1.706400000000001,0.24377142857142872,1.5625741790847953,74.41999999999999,0.7441999999999999,0.5151840902983073,0,0,3,3,1,0.6770857142857144,0.4333142857142857,4.3999999999999995,-0.2571428571428572,0.19999999999999998,3.2142857142857144,3.1714285714285713
london_first120__h4_bias_h1_rev__no_be,2025-03,6,3,0.5,61.519999999999996,113.83000000000001,-52.309999999999995,2.176065761804627,2.3936,0.39893333333333336,2.1239669421487606,25.15,0.2515,2.4461232604373757,0,0,2,3,1,0.7538666666666667,0.3549333333333333,4.3500000000000005,-0.3,0.19999999999999998,3.75,3.65
london_first120__h4_bias_h1_rev__no_be,2025-04,7,1,0.14285714285714285,-105.44,40.03,-145.47,0.275177012442428,-4.5609,-0.6515571428571428,0.2483065512978986,121.88,1.2187999999999999,-0.8651132261240565,0,0,6,1,0,0.2152285714285714,0.8667857142857144,4.314285714285714,-0.3,0.19999999999999998,3.7714285714285714,3.1285714285714286
london_first120__h4_bias_h1_rev__no_be,2025-05,3,1,0.3333333333333333,-13.11,35.93,-49.04,0.7326672104404568,-0.5706,-0.1902,0.7242679037402145,49.04,0.49039999999999995,-0.2673327895595432,0,0,2,1,0,0.4996,0.6898,4.4,-0.3,0.20000000000000004,3.0,4.3
london_first120__h4_bias_h1_rev__no_be,2025-06,4,2,0.5,26.89,72.87,-45.980000000000004,1.5848194867333623,1.0416999999999996,0.2604249999999999,1.5208499999999998,23.03,0.2303,1.1676074685193225,0,0,2,2,0,0.7604249999999999,0.5,4.125,-0.3,0.2,3.375,3.1
london_first120__h4_bias_h1_rev__no_be,2025-07,7,6,0.8571428571428571,133.35999999999999,157.84,-24.48,6.447712418300654,5.3833,0.7690428571428571,6.383299999999999,24.480000000000004,0.24480000000000005,5.447712418300652,0,0,1,3,3,0.9118999999999999,0.14285714285714285,4.0,-0.3,0.19999999999999998,3.014285714285714,2.971428571428571
london_first120__h4_bias_h1_rev__no_be,2025-08,3,0,0.0,-76.03,0,-76.03,0.0,-3.1027,-1.0342333333333333,0.0,76.03,0.7603000000000001,-1.0,0,0,3,0,0,0.0,1.0342333333333333,4.033333333333334,-0.3,0.20000000000000004,4.133333333333334,0.0
london_first120__h4_bias_h1_rev__no_be,2025-09,1,1,1.0,36.85,36.85,0,inf,1.5071,1.5071,inf,0.0,0.0,inf,0,0,0,1,0,1.5071,0.0,3.0,-0.3,0.2,0.0,3.1
london_first120__h4_bias_h1_rev__no_be,2025-10,6,2,0.3333333333333333,-9.21,74.09,-83.30000000000001,0.8894357743097238,-0.3407000000000001,-0.05678333333333335,0.8990668049177898,57.54,0.5753999999999999,-0.16006256517205425,0,0,3,2,1,0.5057999999999999,0.5625833333333333,4.266666666666667,-0.19999999999999998,0.19999999999999998,4.266666666666667,2.15
london_first120__h4_bias_h1_rev__no_be,2025-11,3,3,1.0,102.07,102.07,0,inf,4.2926,1.4308666666666667,inf,0.0,0.0,inf,0,0,0,2,1,1.4308666666666667,0.0,4.3,-0.3,0.20000000000000004,4.3999999999999995,2.9
london_first120__h4_bias_h1_rev__no_be,2025-12,3,2,0.6666666666666666,23.349999999999998,48.79,-25.44,1.9178459119496853,0.9296,0.3098666666666667,1.9296,25.44,0.2544,0.9178459119496855,0,0,1,1,1,0.6432,0.3333333333333333,4.3,-0.3,0.20000000000000004,4.3999999999999995,1.4000000000000001
london_first120__london_focused_diagnostic__be_1_1r,2025-01,7,1,0.14285714285714285,-104.28,17.92,-122.2,0.14664484451718496,-4.4061,-0.6294428571428572,0.15226551226551224,118.19,1.1819,-0.8823081478974533,1,0,5,0,2,0.5501571428571429,0.8748000000000001,4.357142857142857,-0.3,0.19999999999999998,3.857142857142857,3.814285714285714
london_first120__london_focused_diagnostic__be_1_1r,2025-02,4,3,0.75,60.21,83.78,-23.57,3.5545184556639797,2.5586,0.63965,3.5586,23.57,0.23570000000000002,2.5545184556639797,1,0,1,2,1,1.0755,0.48995,4.050000000000001,-0.3,0.2,4.15,2.25
london_first120__london_focused_diagnostic__be_1_1r,2025-03,9,2,0.2222222222222222,-63.529999999999994,70.06,-133.59,0.5244404521296504,-2.8762999999999996,-0.31958888888888887,0.5109996599795988,85.78999999999999,0.8579,-0.7405291992073668,3,0,6,2,1,0.7290555555555556,0.8286666666666667,4.211111111111111,-0.3,0.19999999999999998,3.811111111111111,2.0
