breakout_time,signal_time,breakout_hour,signal_hour,level_price,prior_touches,body_pips,range_pips,body_to_range,body_vs_avg,breakout_close_location,breakout_to_ema13_pips,zone_range_24,high_break_12,retest_delay_bars,retest_close_location,retest_depth_pips,expectancy_r,win,hold_bars
2025-08-11 17:45:00,2025-08-11 18:00:00,17,18,148.0,3,6.19999999999834,8.799999999999386,0.704545454545315,1.7415730337074258,0.7159090909090065,13.381588423578705,58.69999999999891,0.49999999999954525,1,0.5744680851064409,1.099999999999568,0.7900000000000091,1.0,19
2025-08-11 21:30:00,2025-08-11 23:15:00,21,23,148.0,16,7.599999999999341,9.899999999998954,0.7676767676767822,2.349304482225278,0.7979797979799603,7.412188545222875,32.59999999999934,1.099999999999568,7,0.09523809523820802,0.0,1.125,1.0,16
2025-08-18 14:45:00,2025-08-18 15:00:00,14,15,147.5,9,6.89999999999884,10.899999999998045,0.633027522935787,1.3205741626791119,0.798165137614722,11.430129552729795,45.09999999999934,3.700000000000614,1,0.8390804597700323,0.0,1.125,1.0,4
2025-08-21 09:15:00,2025-08-21 09:30:00,9,9,147.5,1,12.800000000001432,14.19999999999959,0.9014084507043522,2.990654205607632,0.9014084507043522,9.38173565440934,27.599999999998204,1.6999999999995907,1,1.0,6.399999999999295,1.125,1.0,16
2025-08-25 18:30:00,2025-08-25 19:45:00,18,19,147.5,4,19.499999999999318,19.999999999998863,0.9750000000000213,5.11811023622029,0.9750000000000213,18.739830592812723,35.80000000000041,9.200000000001296,5,0.35820895522385526,0.0,1.125,1.0,7
2025-09-18 04:00:00,2025-09-18 04:15:00,4,4,147.0,5,16.100000000000136,23.199999999999932,0.6939655172413872,2.807323452484579,1.0,16.89741402370828,63.49999999999909,4.699999999999704,1,0.24999999999988898,0.0,-1.075,0.0,7
2025-09-19 03:00:00,2025-09-19 03:45:00,3,3,148.0,14,11.699999999999022,19.400000000001683,0.6030927835050519,5.032258064515979,0.9690721649484552,11.436331307578484,27.79999999999916,6.999999999999318,3,0.484374999999926,8.799999999999386,-1.075,0.0,11
2025-09-19 14:30:00,2025-09-19 15:00:00,14,15,148.0,14,3.8999999999987267,11.100000000001842,0.35135135135117834,0.6806282722510778,0.9279279279278518,10.314317955052843,58.70000000000175,0.10000000000047748,2,0.014184397163186329,0.0,1.125,1.0,3
2025-09-22 02:00:00,2025-09-22 02:15:00,2,2,148.0,7,2.400000000000091,5.49999999999784,0.4363636363638243,1.1970074812966025,0.8181818181819122,6.75164991234567,19.299999999998363,0.30000000000143245,1,1.0,1.2000000000000455,1.125,1.0,11
2025-09-24 09:15:00,2025-09-24 09:30:00,9,9,148.0,1,4.399999999998272,10.300000000000864,0.4271844660192139,1.5172413793094932,0.563106796116387,13.615798073448104,37.5,3.100000000000591,1,0.13580246913576782,0.0,1.125,1.0,9
2025-10-03 04:15:00,2025-10-03 04:45:00,4,4,147.5,2,13.300000000000978,17.500000000001137,0.7600000000000064,4.318181818181839,0.8857142857142347,29.116255782275857,55.100000000001614,1.6999999999995907,2,0.22222222222214702,2.199999999999136,1.125,1.0,5
2025-10-06 02:30:00,2025-10-06 03:00:00,2,3,149.5,0,17.00000000000159,18.999999999999773,0.8947368421053576,3.8073908174694373,0.9000000000001197,57.75855149228164,220.19999999999982,12.90000000000191,2,0.5785440613027316,6.000000000000227,1.125,1.0,2
2025-10-06 06:45:00,2025-10-06 07:00:00,6,7,150.0,1,9.100000000000819,14.099999999999113,0.6453900709220844,1.4119472459272473,0.737588652482411,22.947857550141748,106.09999999999786,5.89999999999975,1,0.9074074074073899,15.600000000000591,1.125,1.0,2
2025-10-07 03:00:00,2025-10-07 03:15:00,3,3,150.5,0,20.599999999998886,22.100000000000364,0.9321266968325135,4.916467780429198,0.9547511312216328,21.41947545084122,42.40000000000066,17.599999999998772,1,0.26923076923069356,2.000000000001023,-1.075,0.0,15
2025-10-07 09:00:00,2025-10-07 10:15:00,9,10,150.5,14,12.800000000001432,17.799999999999727,0.7191011235955971,3.1761786600499375,0.7303370786516711,16.130533142523973,42.900000000000205,8.800000000002228,5,0.25000000000007105,0.0,1.125,1.0,6
2025-10-08 04:45:00,2025-10-08 05:15:00,4,5,152.5,2,18.10000000000116,20.300000000000296,0.8916256157635909,3.609172482552727,0.9950738916255923,34.42810914386598,86.50000000000091,7.599999999999341,2,0.1789473684210117,0.39999999999906777,-1.075,0.0,2
2025-10-17 17:00:00,2025-10-17 17:15:00,17,17,150.5,2,21.30000000000223,23.999999999998067,0.8875000000001643,2.547846889952424,0.9416666666667387,28.892774750818262,98.49999999999852,3.500000000002501,1,0.7843137254900103,2.199999999999136,-1.075,0.0,3
2025-10-20 04:00:00,2025-10-20 04:30:00,4,4,151.0,0,17.300000000000182,21.800000000001774,0.7935779816513199,2.8618693134823063,0.9816513761467028,23.842929402673008,77.00000000000102,10.899999999998045,2,0.0,0.0,-1.075,0.0,7
2025-10-21 08:45:00,2025-10-21 09:00:00,8,9,151.5,0,4.300000000000637,10.300000000000864,0.4174757281553666,0.6666666666667548,0.9805825242717535,30.345419924137218,105.60000000000116,1.8000000000000682,1,0.5227272727272213,1.5999999999991132,-1.075,0.0,2
2025-10-27 00:45:00,2025-10-27 01:00:00,0,1,153.0,1,20.999999999997954,22.59999999999991,0.929203539822922,7.636363636363129,0.9469026548672544,16.20388017096559,28.09999999999775,11.199999999999477,1,0.6071428571428623,5.699999999998795,-1.075,0.0,11
2025-10-30 14:30:00,2025-10-30 14:45:00,14,14,154.0,1,11.400000000000432,16.59999999999968,0.6867469879518464,1.2866817155756964,0.9518072289157741,21.286375735061824,115.19999999999868,2.899999999999636,1,0.6233766233766618,0.0,1.125,1.0,5
2025-10-31 09:15:00,2025-10-31 09:30:00,9,9,154.0,8,12.899999999999068,18.600000000000705,0.6935483870966977,2.6326530612244796,0.9462365591398358,12.82247027281187,44.29999999999836,1.8000000000000682,1,0.9819277108434581,0.20000000000095497,1.125,1.0,7
2025-11-10 21:45:00,2025-11-10 22:00:00,21,22,154.0,17,7.599999999999341,10.200000000000387,0.7450980392155934,3.534883720929636,0.7745098039216151,5.503536534908449,27.50000000000057,0.6000000000000227,1,0.0645161290320954,0.0,1.125,1.0,18
2025-11-12 06:15:00,2025-11-12 06:30:00,6,6,154.5,0,10.999999999998522,19.599999999999795,0.5612244897958488,2.8571428571425406,0.6938775510203934,18.21328142685843,62.69999999999811,8.699999999998909,1,0.7916666666666948,0.0,1.025000000000042,1.0,19
2025-11-19 16:45:00,2025-11-19 18:15:00,16,18,156.5,0,17.499999999998295,17.900000000000205,0.9776536312848098,2.9436501261561645,0.9888268156424049,33.564337763320395,106.99999999999932,16.19999999999777,6,0.9886363636363105,0.8000000000009777,1.115,1.0,11
2025-11-20 07:45:00,2025-11-20 08:00:00,7,8,157.5,3,6.499999999999773,14.700000000001978,0.44217687074822437,1.3118062563066966,0.8979591836733826,14.553750561151446,69.40000000000168,1.5999999999991132,1,0.6634615384616147,1.4000000000010004,-1.085,0.0,8
2025-11-20 13:45:00,2025-11-20 14:00:00,13,14,157.5,7,3.099999999997749,7.999999999998408,0.38749999999979573,0.5516014234871184,0.6249999999999112,12.353853977501217,66.99999999999875,2.7999999999991587,1,0.9022988505747399,0.10000000000047748,-1.085,0.0,6
2025-11-24 16:15:00,2025-11-24 16:30:00,16,16,157.0,1,7.400000000001228,10.80000000000041,0.6851851851852729,1.7961165048545162,0.8611111111112427,16.827028657030496,40.89999999999918,7.30000000000075,1,0.15789473684202654,0.0,-1.085,0.0,5
2025-11-26 13:00:00,2025-11-26 13:15:00,13,13,156.5,2,6.19999999999834,10.80000000000041,0.5740740740738987,1.1051693404631204,1.0,13.68594603305553,49.2999999999995,2.899999999999636,1,0.0,0.0,-0.6250000000000204,0.0,19
2025-11-26 15:30:00,2025-11-26 16:45:00,15,16,156.5,9,27.199999999999136,32.20000000000027,0.8447204968943759,4.759405074365432,0.8447204968943759,15.802309668413272,35.80000000000041,3.8000000000010914,5,0.9322033898306636,0.7000000000005002,-1.085,0.0,5
2025-12-02 11:00:00,2025-12-02 11:15:00,11,11,156.0,1,1.4999999999986358,8.600000000001273,0.17441860465097833,0.3861003861000415,0.9069767441859466,15.344666515883887,46.79999999999893,0.39999999999906777,1,0.7920792079206417,2.199999999999136,-0.1800000000000273,0.0,19
2025-12-17 15:00:00,2025-12-17 15:15:00,15,15,155.5,21,11.400000000000432,16.100000000000136,0.7080745341615116,4.285714285714591,0.7639751552794373,8.215969551139324,26.599999999999113,0.39999999999906777,1,0.7023255813953864,12.000000000000455,-0.09000000000002388,0.0,19
2025-12-19 05:15:00,2025-12-19 05:30:00,5,5,156.0,0,22.49999999999943,58.69999999999891,0.3833049403747845,6.382978723404496,0.7989778534923386,27.657295644760893,76.80000000000007,17.500000000001137,1,0.7832167832167429,2.5000000000005684,-1.085,0.0,1
2025-12-19 09:30:00,2025-12-19 09:45:00,9,9,156.5,0,28.299999999998704,31.900000000001683,0.8871473354231101,2.653539615564869,0.9843260188087034,38.81396288890926,94.5999999999998,8.499999999997954,1,0.9709543568464539,0.7000000000005002,1.115,1.0,6
2025-12-19 11:15:00,2025-12-19 11:45:00,11,11,157.0,0,8.00000000000125,10.099999999999909,0.792079207920923,0.7312614259598799,0.9603960396040523,39.16642302255866,130.4000000000002,6.900000000001683,2,0.9345794392522893,0.6000000000000227,-1.085,0.0,17
2025-12-19 19:00:00,2025-12-19 19:15:00,19,19,157.5,0,19.300000000001205,24.399999999999977,0.7909836065574272,3.397887323943972,0.8032786885245825,19.169336202861587,73.40000000000089,12.899999999999068,1,0.5902439024389771,9.299999999998931,-0.2549999999999352,0.0,19
2025-12-26 18:00:00,2025-12-26 18:15:00,18,18,156.5,1,11.299999999999955,16.899999999998272,0.6686390532545036,2.9894179894178645,0.9822485207101408,12.784949522387024,31.599999999997408,0.20000000000095497,1,0.9586776859504443,0.0,-1.08,0.0,9
2025-12-31 06:00:00,2025-12-31 06:15:00,6,6,156.5,2,2.899999999999636,3.099999999997749,0.9354838709683039,1.384248210023562,0.9677419354846103,5.734426111916946,21.4999999999975,2.400000000000091,1,0.4814814814816569,0.0,0.23000000000005913,1.0,19
2026-01-05 02:00:00,2026-01-05 03:15:00,2,3,157.0,1,12.20000000000141,20.699999999999363,0.5893719806764147,3.56204379562069,0.995169082125718,23.999323147398854,44.29999999999836,11.100000000001842,5,0.9860139860139193,0.0,-1.08,0.0,2
2026-01-09 02:30:00,2026-01-09 03:00:00,2,3,157.0,7,4.900000000000659,5.699999999998795,0.859649122807315,1.473684210526532,0.9122807017544472,9.603654550514307,32.59999999999934,4.300000000000637,2,0.7171717171715664,1.4000000000010004,1.115,1.0,16
2026-01-09 10:00:00,2026-01-09 10:15:00,10,10,157.5,2,10.599999999999454,13.700000000000045,0.7737226277371839,3.3124999999999,0.9489051094890147,16.06421263523714,47.100000000000364,1.300000000000523,1,0.5876288659792063,0.0,-0.12999999999993067,0.0,19
2026-01-20 09:00:00,2026-01-20 09:15:00,9,9,158.5,0,10.599999999999454,18.700000000001182,0.5668449197860312,1.8042553191488695,0.5668449197860312,28.357858186691942,71.0000000000008,5.699999999998795,1,0.9059829059829351,9.600000000000364,-1.075,0.0,1
2026-02-02 17:00:00,2026-02-02 17:15:00,17,17,155.5,0,25.600000000000023,26.99999999999818,0.9481481481482129,3.7509157509159636,0.9481481481482129,35.247137151819175,86.89999999999998,16.30000000000109,1,0.23270440251577387,0.6000000000000227,1.0999999999999999,1.0,17
2026-02-04 02:45:00,2026-02-04 03:00:00,2,3,156.0,2,8.799999999999386,11.699999999999022,0.7521367521367626,3.0136986301364663,0.9059829059829351,17.18191019357107,38.89999999999816,6.000000000000227,1,0.604651162790631,0.0,1.0999999999999999,1.0,9
2026-02-05 22:30:00,2026-02-05 22:45:00,22,22,157.0,6,12.199999999998568,13.700000000000045,0.8905109489050019,3.2751677852343697,0.9854014598539449,12.836405469150236,48.19999999999993,6.099999999997863,1,0.8727272727271975,1.300000000000523,-1.1,0.0,5
2026-02-06 11:00:00,2026-02-06 11:15:00,11,11,157.0,7,6.30000000000166,9.700000000000841,0.649484536082589,1.2663316582917852,0.7628865979382048,18.45807426622912,47.99999999999898,6.200000000001182,1,0.019607843137353247,0.0,-0.6400000000000204,0.0,19
2026-02-16 11:30:00,2026-02-16 11:45:00,11,11,153.5,0,11.7999999999995,15.500000000000114,0.7612903225806074,2.9099876695436246,0.819354838709733,18.169471881580535,55.19999999999925,5.100000000001614,1,0.5887850467291308,0.20000000000095497,-1.1,0.0,8
2026-02-17 01:00:00,2026-02-17 01:45:00,1,1,153.5,20,15.899999999999181,17.099999999999227,0.9298245614035029,9.380530973450883,0.9298245614035029,13.841764974807802,32.59999999999934,11.100000000001842,3,0.07906976744184017,0.0,-1.1,0.0,1
2026-02-18 04:00:00,2026-02-18 04:45:00,4,4,153.5,7,14.900000000000091,15.800000000001546,0.9430379746834577,3.581730769231308,0.9430379746834577,24.014994554812574,53.10000000000059,12.5,3,0.21621621621618853,1.4000000000010004,0.4150000000000432,1.0,19
2026-02-18 19:30:00,2026-02-18 20:00:00,19,20,154.5,0,9.100000000000819,14.699999999999136,0.6190476190477111,1.3808801213961364,0.6394557823129225,19.95600733108631,104.6999999999997,5.799999999999272,2,0.7142857142856055,0.0,-1.1,0.0,4
2026-02-19 21:30:00,2026-02-19 22:00:00,21,22,155.0,11,13.79999999999768,20.400000000000773,0.6764705882351548,2.7544910179635047,0.6862745098038286,10.9753896359706,48.90000000000043,3.299999999998704,2,0.2999999999998421,0.39999999999906777,0.09500000000007844,1.0,19
2026-02-20 01:30:00,2026-02-20 03:00:00,1,3,155.0,14,22.700000000000387,24.499999999997613,0.926530612245004,5.516403402186783,0.9306122448979691,18.429236128847037,37.5,6.499999999999773,6,0.7692307692306916,4.300000000000637,1.0999999999999999,1.0,19
2026-02-20 10:30:00,2026-02-20 10:45:00,10,10,155.5,1,17.199999999999704,27.09999999999866,0.6346863468634891,3.1734317343172793,0.9520295202951813,25.748409638933367,61.89999999999998,4.899999999997817,1,0.5964912280702586,2.5000000000005684,-1.1,0.0,5
2026-02-24 09:45:00,2026-02-24 10:00:00,9,10,156.0,1,14.19999999999959,22.800000000000864,0.6228070175438181,1.5082315454062154,0.6929824561403924,59.951780646613884,130.4000000000002,7.200000000000273,1,0.7680412371134526,2.6999999999986812,-1.1,0.0,3
2026-02-24 15:30:00,2026-02-24 15:45:00,15,15,156.0,6,8.099999999998886,13.700000000000045,0.5912408759123254,1.3322368421051645,0.6350364963502831,14.408107191235331,60.29999999999802,2.0999999999986585,1,0.7142857142858482,1.5999999999991132,-1.1,0.0,7
2026-02-25 10:00:00,2026-02-25 10:15:00,10,10,156.0,3,12.299999999999045,17.700000000002092,0.6949152542371521,1.5092024539876434,0.745762711864347,23.71017197694414,74.10000000000139,12.000000000000455,1,0.8496732026142383,0.0,1.0999999999999999,1.0,3
2026-02-27 22:45:00,2026-02-27 23:15:00,22,23,156.0,23,17.69999999999925,18.10000000000116,0.9779005524860838,4.16961130742009,0.9889502762430419,14.176996783638174,32.29999999999791,7.800000000000296,2,0.09923664122141379,0.0,1.1099999999999999,1.0,4
2026-03-02 01:15:00,2026-03-02 01:30:00,1,1,156.5,0,19.599999999999795,22.59999999999991,0.8672566371681361,2.4810126582279364,0.9292035398230478,32.32174080310699,65.7999999999987,15.999999999999659,1,0.26050420168072247,1.099999999999568,1.1099999999999999,1.0,2
2026-03-02 06:30:00,2026-03-02 06:45:00,6,6,156.5,8,9.899999999998954,12.899999999999068,0.7674418604650907,1.6336633663364375,0.8604651162790544,17.172864810686406,72.10000000000036,7.699999999999818,1,0.06060606060591706,0.0,1.0999999999999999,1.0,3
2026-03-02 15:30:00,2026-03-02 15:45:00,15,15,157.5,0,12.79999999999859,14.500000000001023,0.8827586206894956,1.8338108882518527,0.9310344827584923,31.799348851828313,74.39999999999998,7.099999999999795,1,0.5865384615383972,11.099999999999,-0.41999999999996473,0.0,19
2026-03-05 15:00:00,2026-03-05 15:15:00,15,15,157.5,0,7.500000000001705,10.900000000000887,0.6880733944955133,1.2417218543050075,0.7798165137614774,16.105025689623176,64.00000000000148,1.6999999999995907,1,0.7983193277310844,3.999999999999204,1.0999999999999999,1.0,18
2026-03-13 18:30:00,2026-03-13 18:45:00,18,18,159.5,7,12.5,13.49999999999909,0.9259259259259883,2.455795677799674,0.9259259259259883,21.98245123204856,58.29999999999984,9.200000000001296,1,0.6979166666665679,10.099999999999909,0.8550000000000125,1.0,19
2026-03-20 16:45:00,2026-03-20 17:00:00,16,17,159.0,0,17.500000000001137,18.600000000000705,0.9408602150537889,2.8294260307196133,1.0,27.98016988814709,76.50000000000148,14.400000000000546,1,0.935251798561051,0.20000000000095497,1.0999999999999999,1.0,19
2026-03-23 05:30:00,2026-03-23 05:45:00,5,5,159.5,4,9.999999999999432,13.999999999998636,0.7142857142857433,1.0095911155981137,0.7142857142857433,14.889285521556417,57.099999999999795,1.8000000000000682,1,0.18181818181824894,0.0,-0.31000000000000794,0.0,19
2026-03-24 20:00:00,2026-03-24 20:45:00,20,20,159.0,0,22.800000000000864,27.000000000001023,0.8444444444444444,3.9041095890412225,0.8444444444444444,28.679931747359433,62.90000000000191,20.000000000001705,3,0.3918128654969701,0.2999999999985903,-1.1,0.0,3
2026-03-25 09:00:00,2026-03-25 09:15:00,9,9,159.0,5,3.6000000000001364,7.299999999997908,0.49315068493166686,1.3235294117645906,0.8904109589043336,12.176624149449822,46.299999999999386,1.0000000000019327,1,0.7049180327869081,2.400000000000091,-1.1,0.0,8
