episode_id,event_id,market_cluster_id,symbol,shock_direction,t0_msc,checkpoint_seconds,checkpoint_target_msc,status,decision_quote_msc,decision_processing_msc,feature_max_source_msc,atr_source_msc,checkpoint_quote_lag_ms,decision_bid,decision_ask,decision_mid,atr_t0,atr_decision,postshock_return_atr,postshock_mfe_to_decision_atr,postshock_mae_to_decision_atr,postshock_range_atr,retracement_from_peak_pct,retracement_from_trough_pct,current_location_in_postshock_range,new_extreme_count,origin_recross_count,time_since_last_extreme_ms,distance_from_last_extreme_atr,net_move_over_path_length,shock_direction_tick_ratio,direction_consistency,realized_abs_move_atr,realized_volatility,recent_5s_acceleration,recent_10s_acceleration,peak_update_interval_ms,extreme_update_rate,path_contraction_ratio,path_expansion_ratio,decision_spread_atr,spread_vs_t0_ratio,spread_vs_postshock_mean,spread_contraction_from_t0,tick_count_postshock,tick_rate_recent_5s,tick_rate_recent_10s,tick_activity_vs_t0,activity_decay,activity_acceleration,schema_version,session,spread_atr_t0,tick_activity_ratio,atr14_m5,pre_return_5m_dir_atr,m5_ema20_slope_dir_atr,m15_alignment_dir,pre_extension_15m_dir_atr,day_range_position_dir,detection_efficiency,severity,confirmation_retention,spread_efficiency_interaction,flow_efficiency_interaction,week,fold
ts15n_delayed_decision_r2_202503_USDJPY_mh_173,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741257514250_4259,1838,USDJPY,LONG,1741257515200,120,1741257635200,ELIGIBLE,1741257635301,1741257635556,1741257635301,1741257600000,101,148.229,148.247,148.238,0.1052023563,0.1125807594,-0.710600997917,0.0,0.719483510391,0.719483510391,0.987654320988,0.012345679012,0.012345679012,35,0,6883,0.008882512474,0.13816925734,0.405750798722,-0.188498402556,5.142974722431,0.460992984236,-0.253151605508,0.004441256237,3426.8286,0.291421386999,0.362962962963,0.139896373057,0.159885224531,1.0,1.005353319058,0.0,313,2.8,2.7,2.7,1.037037037037,0.1,tickshock-delayed-decision-v1,LONDON,0.171098829254,1.0,0.1052023563,1.13115337118,-0.790756433975,-1.0,0.464121604767,-0.640322580645,1.0,3.106771972978,2.666666666705,0.171098829254,1.13115337118,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_19,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741257610000_4261,1840,EURUSD,SHORT,1741257610342,15,1741257625342,ELIGIBLE,1741257625553,1741257626508,1741257625553,1741257600000,211,1.08027,1.08045,1.08036,0.0008706975,0.0008706975,-0.160790623172,0.0,0.172275667684,0.172275667684,0.066666666666,0.933333333334,0.933333333334,6,0,253,0.011485044512,0.26923076923,0.466666666667,-0.066666666667,0.597222314641,0.136860100606,-0.0,-0.091880356098,1572.1667,0.394451383867,0.657142857143,0.288461538461,0.206730801222,0.999999999999,0.999999999999,0.0,30,2.4,2.1,2.1,1.142857142857,0.3,tickshock-delayed-decision-v1,LONDON,0.206730801222,1.0,0.0008706975,0.172275667684,0.008890019643,-1.0,-0.613939200332,0.057591623037,1.0,1.867557100981,-0.0,0.206730801222,0.172275667684,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_19,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741257610000_4261,1840,EURUSD,SHORT,1741257610342,30,1741257640342,STALE_DECISION,1741257640872,1741257641117,1741257640872,1741257600000,530,1.08006,1.08024,1.08015,0.0008706975,0.0008706975,0.080395311586,0.091880356099,0.172275667684,0.264156023783,0.95652173913,0.04347826087,0.04347826087,11,1,1324,0.011485044512,0.073684210526,0.547169811321,0.094339622642,1.09107922867,0.182680816193,-0.045940178049,0.183760712197,2250.1818,0.360301342941,0.433333333333,0.242105263158,0.206730801222,1.0,1.0,0.0,53,1.8,1.7,1.7,1.058823529412,0.1,tickshock-delayed-decision-v1,LONDON,0.206730801222,1.0,0.0008706975,0.172275667684,0.008890019643,-1.0,-0.613939200332,0.057591623037,1.0,1.867557100981,-0.0,0.206730801222,0.172275667684,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_19,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741257610000_4261,1840,EURUSD,SHORT,1741257610342,60,1741257670342,ELIGIBLE,1741257670377,1741257671722,1741257670377,1741257600000,35,1.08002,1.0802,1.08011,0.0008706975,0.0008706975,0.126335489636,0.14930557866,0.172275667684,0.321581246345,0.928571428572,0.071428571428,0.071428571428,13,3,14216,0.022970089025,0.066666666667,0.505050505051,0.010101010101,1.895032344531,0.235092997942,0.114850445123,0.022970089025,4173.6154,0.216540351462,0.352941176471,0.169696969697,0.206730801222,1.0,1.0,0.0,99,1.6,2.2,2.2,0.727272727273,-0.6,tickshock-delayed-decision-v1,LONDON,0.206730801222,1.0,0.0008706975,0.172275667684,0.008890019643,-1.0,-0.613939200332,0.057591623037,1.0,1.867557100981,-0.0,0.206730801222,0.172275667684,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_19,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741257610000_4261,1840,EURUSD,SHORT,1741257610342,120,1741257730342,ELIGIBLE,1741257730504,1741257731480,1741257730504,1741257600000,162,1.08014,1.08032,1.08023,0.0008706975,0.0008706976,-0.011485044291,0.321581240141,0.172275664361,0.493856904502,0.325581395349,0.674418604651,0.674418604651,19,8,47051,0.16079062007,0.002849002849,0.490196078431,-0.019607843137,4.031250546054,0.349492747315,-0.114850442908,0.114850442908,6020.2105,0.158119871507,0.305555555553,0.122507122507,0.206730797234,0.999999999999,0.999455634185,0.0,204,1.8,2.2,2.2,0.818181818182,-0.4,tickshock-delayed-decision-v1,LONDON,0.206730801222,1.0,0.0008706975,0.172275667684,0.008890019643,-1.0,-0.613939200332,0.057591623037,1.0,1.867557100981,-0.0,0.206730801222,0.172275667684,2025-W09,
ts15n_delayed_decision_r2_202503_USDCAD_mh_53,ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741257881500_4275,1847,USDCAD,SHORT,1741257881951,15,1741257896951,STALE_DECISION,1741257897618,1741257897814,1741257897618,1741257600000,667,1.43471,1.43498,1.434845,0.0006252748,0.0006252748,-0.095957806232,0.015992967705,0.111950773937,0.127943741643,0.125000000001,0.874999999999,0.874999999999,5,3,9997,0.015992967705,0.176470588235,0.461538461538,-0.076923076923,0.543760901981,0.145263343008,-0.1519331932,-0.007996483853,3011.0,0.319142145912,0.444444444445,0.235294117647,0.431810128044,1.0,0.988732394366,0.0,26,2.0,1.9,1.9,1.052631578947,0.1,tickshock-delayed-decision-v1,LONDON,0.431810128044,1.0,0.0006252748,0.679701127476,-0.302939635813,1.0,0.908708837311,-0.442561205273,1.0,1.409301925029,0.749999999999,0.431810128044,0.679701127476,2025-W09,
ts15n_delayed_decision_r2_202503_USDCAD_mh_53,ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741257881500_4275,1847,USDCAD,SHORT,1741257881951,30,1741257911951,ELIGIBLE,1741257912097,1741257912910,1741257912097,1741257900000,146,1.43464,1.43492,1.43478,0.0006252748,0.0006313266,0.007919830805,0.08711813885,0.110877631263,0.197995770113,0.600000000001,0.399999999999,0.399999999999,10,4,7963,0.079198308045,0.007751937985,0.5,0.0,1.021658173783,0.185229249377,-0.142556954481,0.063358646436,2953.4,0.331718967691,0.260869565218,0.193798449612,0.443510525053,1.037037037037,1.015446608462,-0.015839661609,54,1.6,2.0,2.0,0.8,-0.4,tickshock-delayed-decision-v1,LONDON,0.431810128044,1.0,0.0006252748,0.679701127476,-0.302939635813,1.0,0.908708837311,-0.442561205273,1.0,1.409301925029,0.749999999999,0.431810128044,0.679701127476,2025-W09,
ts15n_delayed_decision_r2_202503_USDCAD_mh_53,ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741257881500_4275,1847,USDCAD,SHORT,1741257881951,60,1741257941951,ELIGIBLE,1741257942088,1741257944018,1741257942088,1741257900000,137,1.43466,1.43493,1.434795,0.0006252748,0.0006313266,-0.015839661609,0.261354416549,0.110877631263,0.372232047813,0.255319148936,0.744680851064,0.744680851064,15,7,15279,0.095037969654,0.006060606061,0.495327102804,-0.009345794393,2.61354416549,0.373661612503,0.039599154023,-0.229675093331,3968.3333,0.2494304671,0.340000000001,0.142424242424,0.427670863444,1.0,0.982653061224,0.0,107,1.2,1.4,1.4,0.857142857143,-0.2,tickshock-delayed-decision-v1,LONDON,0.431810128044,1.0,0.0006252748,0.679701127476,-0.302939635813,1.0,0.908708837311,-0.442561205273,1.0,1.409301925029,0.749999999999,0.431810128044,0.679701127476,2025-W09,
ts15n_delayed_decision_r2_202503_USDCAD_mh_53,ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741257881500_4275,1847,USDCAD,SHORT,1741257881951,120,1741258001951,STALE_DECISION,1741258002967,1741258003241,1741258002967,1741257900000,1016,1.4345,1.43476,1.43463,0.0006252748,0.0006313266,0.24551475494,0.316793232181,0.110877631263,0.427670863444,0.833333333334,0.166666666666,0.166666666666,19,12,4480,0.07127847724,0.053913043478,0.497674418605,-0.004651162791,4.553902712603,0.470880398936,-0.087118138849,-0.023759492413,6337.0526,0.157004032525,0.750000000003,0.093913043478,0.411831201835,0.962962962964,0.963128876637,0.015839661609,215,2.0,1.6,1.6,1.25,0.4,tickshock-delayed-decision-v1,LONDON,0.431810128044,1.0,0.0006252748,0.679701127476,-0.302939635813,1.0,0.908708837311,-0.442561205273,1.0,1.409301925029,0.749999999999,0.431810128044,0.679701127476,2025-W09,
ts15n_delayed_decision_r2_202503_AUDUSD_mh_51,ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741258583000_4296,1865,AUDUSD,SHORT,1741258583919,15,1741258598919,STALE_DECISION,1741258601384,1741258601527,1741258601384,1741258500000,2465,0.63378,0.634,0.63389,0.0004242628,0.0004242628,0.153206913077,0.153206913077,0.0,0.153206913077,1.0,0.0,0.0,3,0,0,0.0,0.265306122449,0.52380952381,0.047619047619,0.577472210829,0.161159463572,0.117851471598,0.070710882959,5775.6667,0.17177211566,0.384615384616,0.265306122449,0.51854647503,0.95652173913,1.0,0.02357029432,21,0.6,0.9,0.45,0.666666666667,-0.3,tickshock-delayed-decision-v1,LONDON,0.542116769349,2.0,0.0004242628,-0.424265297752,-0.175595462306,-1.0,-0.014352337419,0.232974910394,0.555555555556,1.71481924658,0.599999999996,0.301175982972,-0.235702943196,2025-W09,
ts15n_delayed_decision_r2_202503_AUDUSD_mh_51,ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741258583000_4296,1865,AUDUSD,SHORT,1741258583919,30,1741258613919,STALE_DECISION,1741258616492,1741258616497,1741258616492,1741258500000,2573,0.63369,0.63391,0.6338,0.0004242628,0.0004242628,0.365339561953,0.377124709113,0.0,0.377124709113,0.96875,0.03125,0.03125,9,0,4529,0.01178514716,0.333333333334,0.590909090909,0.181818181818,1.096018685858,0.217626711389,-0.011785147159,0.082496030118,3603.8889,0.276302459092,0.500000000001,0.344086021506,0.51854647503,0.95652173913,1.00310880829,0.02357029432,44,1.2,1.5,0.75,0.8,-0.3,tickshock-delayed-decision-v1,LONDON,0.542116769349,2.0,0.0004242628,-0.424265297752,-0.175595462306,-1.0,-0.014352337419,0.232974910394,0.555555555556,1.71481924658,0.599999999996,0.301175982972,-0.235702943196,2025-W09,
ts15n_delayed_decision_r2_202503_AUDUSD_mh_51,ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741258583000_4296,1865,AUDUSD,SHORT,1741258583919,60,1741258643919,STALE_DECISION,1741258644616,1741258644784,1741258644616,1741258500000,697,0.63369,0.63391,0.6338,0.0004242628,0.0004242628,0.365339555034,0.400694995843,0.0,0.400694995843,0.911764705883,0.088235294117,0.088235294117,10,0,4052,0.035355440809,0.19018404908,0.536585365854,0.073170731707,1.920978950661,0.270545496623,-0.0,-0.0,6055.9,0.164752788441,0.478260869562,0.208588957055,0.518546465209,0.95652173913,1.011777902412,0.023570293873,82,1.4,1.3,0.65,1.076923076923,0.1,tickshock-delayed-decision-v1,LONDON,0.542116769349,2.0,0.0004242628,-0.424265297752,-0.175595462306,-1.0,-0.014352337419,0.232974910394,0.555555555556,1.71481924658,0.599999999996,0.301175982972,-0.235702943196,2025-W09,
ts15n_delayed_decision_r2_202503_AUDUSD_mh_51,ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741258583000_4296,1865,AUDUSD,SHORT,1741258583919,120,1741258703919,ELIGIBLE,1741258703953,1741258704731,1741258703953,1741258500000,34,0.63368,0.6339,0.63379,0.0004242628,0.0004242628,0.388909848907,0.577472199892,0.0,0.577472199892,0.673469387755,0.326530612245,0.326530612245,19,0,48087,0.188562350985,0.088471849866,0.516304347826,0.032608695652,4.39585980734,0.410116340264,-0.0,-0.023570293873,6310.3158,0.158288484929,0.540983606557,0.131367292225,0.518546465209,0.95652173913,1.010232093836,0.023570293873,184,3.0,2.6,1.3,1.153846153846,0.4,tickshock-delayed-decision-v1,LONDON,0.542116769349,2.0,0.0004242628,-0.424265297752,-0.175595462306,-1.0,-0.014352337419,0.232974910394,0.555555555556,1.71481924658,0.599999999996,0.301175982972,-0.235702943196,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_20,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741258612250_4297,1866,EURUSD,SHORT,1741258612754,15,1741258627754,STALE_DECISION,1741258628881,1741258629368,1741258628881,1741258500000,1127,1.08061,1.08079,1.0807,0.0008967757,0.0008967757,-0.022302121052,0.022302121052,0.122661665785,0.144963786836,0.692307692307,0.307692307693,0.307692307693,5,3,1714,0.044604242104,0.038461538461,0.41935483871,-0.161290322581,0.579855147345,0.138381021933,0.122661665785,-0.011151060526,2142.0,0.310039064922,0.522727272726,0.25,0.200719089466,0.999999999999,0.999999999999,0.0,31,2.2,2.4,2.4,0.916666666667,-0.2,tickshock-delayed-decision-v1,LONDON,0.200719089273,1.0,0.0008967757,-0.479495602151,-0.188531041948,-1.0,-0.961671354307,-0.183246073298,1.0,1.770652148988,-1.0,0.200719089273,-0.479495602151,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_20,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741258612250_4297,1866,EURUSD,SHORT,1741258612754,30,1741258642754,STALE_DECISION,1741258644496,1741258644784,1741258644496,1741258500000,1742,1.08027,1.08045,1.08036,0.0008967757,0.0008967757,0.356833936828,0.367984997354,0.122661665785,0.490646663139,0.977272727273,0.022727272727,0.022727272727,15,4,3926,0.011151060526,0.29090909091,0.542372881356,0.084745762712,1.226616657845,0.218515267034,-0.089208484207,0.223021210518,1755.0,0.472560015122,0.410256410254,0.4,0.200719089466,0.999999999999,0.999999999999,0.0,59,1.8,1.9,1.9,0.947368421053,-0.1,tickshock-delayed-decision-v1,LONDON,0.200719089273,1.0,0.0008967757,-0.479495602151,-0.188531041948,-1.0,-0.961671354307,-0.183246073298,1.0,1.770652148988,-1.0,0.200719089273,-0.479495602151,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_20,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741258612250_4297,1866,EURUSD,SHORT,1741258612754,60,1741258672754,STALE_DECISION,1741258673315,1741258675550,1741258673315,1741258500000,561,1.08017,1.08035,1.08026,0.0008967757,0.0008967757,0.468344542087,0.579855147346,0.122661665785,0.70251681313,0.84126984127,0.15873015873,0.15873015873,25,4,17914,0.111510605259,0.190909090909,0.544642857143,0.089285714286,2.453233315691,0.326156606638,-0.178416968414,0.100359544733,2205.76,0.412806921946,0.314285714288,0.286363636364,0.200719089466,0.999999999999,0.998514115898,0.0,112,2.2,2.1,2.1,1.047619047619,0.1,tickshock-delayed-decision-v1,LONDON,0.200719089273,1.0,0.0008967757,-0.479495602151,-0.188531041948,-1.0,-0.961671354307,-0.183246073298,1.0,1.770652148988,-1.0,0.200719089273,-0.479495602151,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_20,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741258612250_4297,1866,EURUSD,SHORT,1741258612754,120,1741258732754,ELIGIBLE,1741258733006,1741258733757,1741258733006,1741258500000,252,1.08019,1.08037,1.08028,0.0008967757,0.0008967757,0.446042421035,0.579855147346,0.122661665785,0.70251681313,0.809523809524,0.190476190476,0.190476190476,25,4,77605,0.133812726311,0.102040816327,0.502304147465,0.004608294931,4.371215726141,0.400507845864,-0.167265907888,0.167265907888,4593.4,0.207896750158,0.470588235294,0.160714285714,0.200719089466,1.0,0.998976982098,0.0,217,1.8,1.7,1.7,1.058823529412,0.1,tickshock-delayed-decision-v1,LONDON,0.200719089273,1.0,0.0008967757,-0.479495602151,-0.188531041948,-1.0,-0.961671354307,-0.183246073298,1.0,1.770652148988,-1.0,0.200719089273,-0.479495602151,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_174,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4300,1869,USDJPY,LONG,1741258758474,15,1741258773474,ELIGIBLE,1741258773543,1741258773786,1741258773543,1741258500000,69,148.166,148.181,148.1735,0.1149044916,0.1149044916,-0.409035359295,0.0,0.422089679273,0.422089679273,0.969072164949,0.030927835051,0.030927835051,14,0,2053,0.013054319977,0.408695652174,0.45,-0.1,1.000831198275,0.2068650957,0.043514399925,-0.3481151994,1039.6429,0.929059658902,0.435028248586,0.421739130435,0.130543199775,0.789473684212,0.831792975971,0.03481151994,60,4.0,3.7,1.85,1.081081081081,0.3,tickshock-delayed-decision-v1,LONDON,0.165354719715,2.0,0.1149044916,0.200166239655,-0.409322739521,-1.0,0.293401254237,-0.760663507109,1.0,4.919465305497,-0.799999999993,0.165354719715,0.200166239655,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_174,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4300,1869,USDJPY,LONG,1741258758474,30,1741258788474,ELIGIBLE,1741258788589,1741258789132,1741258788589,1741258500000,115,148.151,148.17,148.1605,0.1149044916,0.1149044916,-0.5221727991,0.0,0.535227119078,0.535227119078,0.975609756097,0.024390243903,0.024390243903,20,0,10958,0.013054319978,0.304568527919,0.467289719626,-0.065420560748,1.714467357044,0.250652008904,-0.095731679835,0.0,1480.05,0.664120869998,0.363636363638,0.312182741117,0.165354719715,1.0,1.068874868558,0.0,107,2.8,3.1,1.55,0.903225806452,-0.3,tickshock-delayed-decision-v1,LONDON,0.165354719715,2.0,0.1149044916,0.200166239655,-0.409322739521,-1.0,0.293401254237,-0.760663507109,1.0,4.919465305497,-0.799999999993,0.165354719715,0.200166239655,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_174,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4300,1869,USDJPY,LONG,1741258758474,60,1741258818474,ELIGIBLE,1741258818640,1741258818860,1741258818640,1741258800000,166,148.08,148.098,148.089,0.1149044916,0.1170541708,-1.123411486744,0.0,1.136226066441,1.136226066441,0.988721804511,0.011278195489,0.011278195489,43,0,258,0.012814579697,0.259624876604,0.4375,-0.125,4.327056410917,0.449485577928,-0.102516637574,-0.085430531311,1387.2558,0.714689359439,0.619718309858,0.262586377098,0.15377495636,0.947368421054,1.007263922518,0.008543053131,208,4.2,3.8,1.9,1.105263157895,0.4,tickshock-delayed-decision-v1,LONDON,0.165354719715,2.0,0.1149044916,0.200166239655,-0.409322739521,-1.0,0.293401254237,-0.760663507109,1.0,4.919465305497,-0.799999999993,0.165354719715,0.200166239655,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_174,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4300,1869,USDJPY,LONG,1741258758474,120,1741258878474,ELIGIBLE,1741258878549,1741258878769,1741258878549,1741258800000,75,148.066,148.083,148.0745,0.1149044916,0.1170541708,-1.247285757146,0.0,1.520663457342,1.520663457342,0.820224719101,0.179775280899,0.179775280899,65,0,18549,0.273377700196,0.144126357354,0.470862470862,-0.058275058275,8.654112821834,0.657704132997,0.277649226762,0.081159004746,1839.4,0.541328336456,0.409090909091,0.175715695953,0.145231903229,0.894736842106,0.944689119171,0.017086106262,429,5.0,4.3,2.15,1.162790697674,0.7,tickshock-delayed-decision-v1,LONDON,0.165354719715,2.0,0.1149044916,0.200166239655,-0.409322739521,-1.0,0.293401254237,-0.760663507109,1.0,4.919465305497,-0.799999999993,0.165354719715,0.200166239655,2025-W09,
ts15n_delayed_decision_r2_202503_USDCHF_mh_24,ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4302,1869,USDCHF,LONG,1741258758474,15,1741258773474,ELIGIBLE,1741258773678,1741258773786,1741258773678,1741258500000,204,0.88802,0.88826,0.88814,0.0006864681,0.0006864681,-0.058269278583,0.014567319646,0.072836598229,0.087403917875,0.833333333332,0.166666666668,0.166666666668,4,3,4667,0.014567319646,0.133333333333,0.48,-0.04,0.437019589374,0.135091764897,0.036418299115,-0.021850979469,3680.75,0.263088660879,0.593749999999,0.2,0.349615671499,0.857142857143,0.940438871473,0.058269278583,25,1.8,1.5,0.0,1.2,0.3,tickshock-delayed-decision-v1,LONDON,0.407884950082,0.0,0.0006864681,0.400601290259,-0.47016531886,-1.0,0.543387835207,-0.52808988764,0.0,5.797088270161,,0.0,0.0,2025-W09,
ts15n_delayed_decision_r2_202503_USDCHF_mh_24,ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4302,1869,USDCHF,LONG,1741258758474,30,1741258788474,STALE_DECISION,1741258789279,1741258789791,1741258789279,1741258500000,805,0.88802,0.88826,0.88814,0.0006864681,0.0006864681,-0.058269278583,0.014567319646,0.080120258052,0.094687577698,0.769230769231,0.230769230769,0.230769230769,5,3,15264,0.021850979469,0.093023255814,0.521739130435,0.04347826087,0.626394744769,0.143471459745,0.0,0.014567319646,6064.8,0.162311313099,0.624999999999,0.151162790698,0.349615671499,0.857142857143,0.965879265092,0.058269278583,46,1.4,1.4,0.0,1.0,0.0,tickshock-delayed-decision-v1,LONDON,0.407884950082,0.0,0.0006864681,0.400601290259,-0.47016531886,-1.0,0.543387835207,-0.52808988764,0.0,5.797088270161,,0.0,0.0,2025-W09,
ts15n_delayed_decision_r2_202503_USDCHF_mh_24,ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4302,1869,USDCHF,LONG,1741258758474,60,1741258818474,ELIGIBLE,1741258818717,1741258818860,1741258818717,1741258800000,243,0.88822,0.88846,0.88834,0.0006864681,0.0006881489,0.232507807426,0.334229973175,0.087190427785,0.42142040096,0.241379310345,0.758620689655,0.758620689655,15,4,11325,0.101722165749,0.131147540984,0.504761904762,0.009523809524,1.772872031625,0.266172890187,0.065392820839,-0.065392820839,3984.1333,0.248991584084,0.509090909091,0.237704918033,0.348761711139,0.857142857143,0.982839313573,0.058126951856,105,2.4,2.3,0.0,1.04347826087,0.1,tickshock-delayed-decision-v1,LONDON,0.407884950082,0.0,0.0006864681,0.400601290259,-0.47016531886,-1.0,0.543387835207,-0.52808988764,0.0,5.797088270161,,0.0,0.0,2025-W09,
ts15n_delayed_decision_r2_202503_USDCHF_mh_24,ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741258756250_4302,1869,USDCHF,LONG,1741258758474,120,1741258878474,ELIGIBLE,1741258878897,1741258879348,1741258878897,1741258800000,423,0.888,0.88825,0.888125,0.0006864681,0.0006881489,-0.079924558803,0.334229973175,0.217976069462,0.552206042637,0.75,0.25,0.25,21,13,21600,0.138051510659,0.019197207679,0.478048780488,-0.043902439024,4.163342926726,0.426835017864,0.152583248623,-0.050861082874,5711.5238,0.174385291846,0.368421052632,0.132635253054,0.363293449103,0.892857142857,1.02932315726,0.043595213892,205,1.2,1.5,0.0,0.8,-0.3,tickshock-delayed-decision-v1,LONDON,0.407884950082,0.0,0.0006864681,0.400601290259,-0.47016531886,-1.0,0.543387835207,-0.52808988764,0.0,5.797088270161,,0.0,0.0,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_21,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741259727250_4393,1907,EURUSD,LONG,1741259728663,15,1741259743663,ELIGIBLE,1741259743743,1741259744191,1741259743743,1741259700000,80,1.0792,1.07938,1.07929,0.0008837539,0.0008837539,-0.192361254892,0.0,0.384722509783,0.384722509783,0.500000000001,0.499999999999,0.499999999999,14,0,5676,0.192361254891,0.22972972973,0.379310344828,-0.241379310345,0.837337227174,0.205709530092,0.299857250271,0.084865259511,1058.1429,0.928381962865,0.727272727272,0.459459459459,0.203676622826,1.0,0.994285714286,0.0,29,2.2,1.6,0.0,1.375,0.6,tickshock-delayed-decision-v1,LONDON,0.203676622826,0.0,0.0008837539,-0.384722509783,-0.195917485622,1.0,-0.402574260902,-0.455497382199,0.0,1.900464848324,,0.0,-0.0,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_21,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741259727250_4393,1907,EURUSD,LONG,1741259728663,30,1741259758663,ELIGIBLE,1741259759037,1741259760020,1741259759037,1741259700000,374,1.07938,1.07956,1.07947,0.0008837539,0.0008837539,0.011315367935,0.135784415217,0.384722509783,0.520506925,0.239130434782,0.760869565218,0.760869565218,19,1,7185,0.124469047282,0.007936507937,0.470588235294,-0.058823529412,1.425736359783,0.266452288987,-0.124469047283,-0.011315367935,1584.6316,0.625534997037,0.368421052631,0.365079365079,0.203676622826,1.0,0.99674267101,0.0,51,1.4,1.5,0.0,0.933333333333,-0.1,tickshock-delayed-decision-v1,LONDON,0.203676622826,0.0,0.0008837539,-0.384722509783,-0.195917485622,1.0,-0.402574260902,-0.455497382199,0.0,1.900464848324,,0.0,-0.0,2025-W09,
ts15n_delayed_decision_r2_202503_EURUSD_mh_21,ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741259727250_4393,1907,EURUSD,LONG,1741259728663,60,1741259788663,STALE_DECISION,1741259789173,1741259789435,1741259789173,1741259700000,510,1.07933,1.07951,1.07942,0.0008837539,0.0008837539,-0.045261471739,0.158415151087,0.384722509783,0.54313766087,0.375000000001,0.624999999999,0.624999999999,21,6,22318,0.203676622826,0.01593625498,0.495652173913,-0.008695652174,2.840157351632,0.344515326568,-0.113153679348,0.113153679348,2868.7619,0.347050074368,0.474576271185,0.191235059761,0.203676622826,1.0,0.99615014437,0.0,115,2.2,2.1,0.0,1.047619047619,0.1,tickshock-delayed-decision-v1,LONDON,0.203676622826,0.0,0.0008837539,-0.384722509783,-0.195917485622,1.0,-0.402574260902,-0.455497382199,0.0,1.900464848324,,0.0,-0.0,2025-W09,
