episode_id,checkpoint_seconds,market_cluster_id,symbol,session,week,fold,path_class,continuation_r,reversal_r,oracle_r,remaining_mfe,consumed_move
ts15n_delayed_decision_r2_202503_USDCAD_mh_439,30,7896,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.893868741006
ts15n_delayed_decision_r2_202503_USDCAD_mh_439,60,7896,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.796943214873
ts15n_delayed_decision_r2_202503_USDCAD_mh_439,120,7896,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.033872278754
ts15n_delayed_decision_r2_202503_USDCAD_mh_44,15,1584,USDCAD,NEW_YORK,2025-W09,,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.809063412037,0.525088320866
ts15n_delayed_decision_r2_202503_USDCAD_mh_44,30,1584,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.931361036282
ts15n_delayed_decision_r2_202503_USDCAD_mh_44,60,1584,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.770385054702
ts15n_delayed_decision_r2_202503_USDCAD_mh_440,30,7900,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.649408192676
ts15n_delayed_decision_r2_202503_USDCAD_mh_441,30,7904,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.508411563859
ts15n_delayed_decision_r2_202503_USDCAD_mh_441,120,7904,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.476635881133
ts15n_delayed_decision_r2_202503_USDCAD_mh_442,15,7905,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.050760115375
ts15n_delayed_decision_r2_202503_USDCAD_mh_443,120,7913,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.608896348567
ts15n_delayed_decision_r2_202503_USDCAD_mh_445,30,7926,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.216528516465
ts15n_delayed_decision_r2_202503_USDCAD_mh_448,15,7945,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.191987716547
ts15n_delayed_decision_r2_202503_USDCAD_mh_448,30,7945,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.490635275621
ts15n_delayed_decision_r2_202503_USDCAD_mh_448,120,7945,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.234608041269
ts15n_delayed_decision_r2_202503_USDCAD_mh_45,15,1591,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.312657289889,0.093797186967
ts15n_delayed_decision_r2_202503_USDCAD_mh_45,30,1591,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.164145077192
ts15n_delayed_decision_r2_202503_USDCAD_mh_452,60,7984,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.490504544803
ts15n_delayed_decision_r2_202503_USDCAD_mh_452,120,7984,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.185596315367
ts15n_delayed_decision_r2_202503_USDCAD_mh_453,15,8000,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.233396182755
ts15n_delayed_decision_r2_202503_USDCAD_mh_453,30,8000,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.122840096187
ts15n_delayed_decision_r2_202503_USDCAD_mh_453,120,8000,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.737040553324
ts15n_delayed_decision_r2_202503_USDCAD_mh_454,120,8013,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.046707599675
ts15n_delayed_decision_r2_202503_USDCAD_mh_455,15,8021,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.05998148665
ts15n_delayed_decision_r2_202503_USDCAD_mh_455,30,8021,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.01199629733
ts15n_delayed_decision_r2_202503_USDCAD_mh_455,60,8021,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.069902852201
ts15n_delayed_decision_r2_202503_USDCAD_mh_456,15,8026,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.056249413197
ts15n_delayed_decision_r2_202503_USDCAD_mh_456,60,8026,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.224997652789
ts15n_delayed_decision_r2_202503_USDCAD_mh_457,30,8043,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.4308235859
ts15n_delayed_decision_r2_202503_USDCAD_mh_457,60,8043,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.359019660066
ts15n_delayed_decision_r2_202503_USDCAD_mh_457,120,8043,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.478692880088
ts15n_delayed_decision_r2_202503_USDCAD_mh_458,15,8054,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.183075713016
ts15n_delayed_decision_r2_202503_USDCAD_mh_458,30,8054,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.366151426032
ts15n_delayed_decision_r2_202503_USDCAD_mh_459,15,8063,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.013098867331
ts15n_delayed_decision_r2_202503_USDCAD_mh_459,30,8063,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.130988673314
ts15n_delayed_decision_r2_202503_USDCAD_mh_459,120,8063,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.288175081668
ts15n_delayed_decision_r2_202503_USDCAD_mh_46,15,1602,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.664924741026
ts15n_delayed_decision_r2_202503_USDCAD_mh_46,30,1602,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,1.125257254043
ts15n_delayed_decision_r2_202503_USDCAD_mh_460,120,8067,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.042334379277
ts15n_delayed_decision_r2_202503_USDCAD_mh_461,15,8073,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.113672439722
ts15n_delayed_decision_r2_202503_USDCAD_mh_461,30,8073,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.227344879444
ts15n_delayed_decision_r2_202503_USDCAD_mh_462,15,8083,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.04008662302
ts15n_delayed_decision_r2_202503_USDCAD_mh_462,120,8083,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.427590655253
ts15n_delayed_decision_r2_202503_USDCAD_mh_463,120,8093,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.395359745728
ts15n_delayed_decision_r2_202503_USDCAD_mh_464,30,8111,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.180536006194
ts15n_delayed_decision_r2_202503_USDCAD_mh_464,60,8111,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.123092731496
ts15n_delayed_decision_r2_202503_USDCAD_mh_465,60,8115,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.147006189957
ts15n_delayed_decision_r2_202503_USDCAD_mh_466,15,8126,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.060224065163
ts15n_delayed_decision_r2_202503_USDCAD_mh_466,120,8126,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.040045220287
ts15n_delayed_decision_r2_202503_USDCAD_mh_467,30,8151,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.26310356881
ts15n_delayed_decision_r2_202503_USDCAD_mh_468,15,8154,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.375754168566
ts15n_delayed_decision_r2_202503_USDCAD_mh_468,30,8154,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.15897291747
ts15n_delayed_decision_r2_202503_USDCAD_mh_468,120,8154,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.303493751534
ts15n_delayed_decision_r2_202503_USDCAD_mh_470,15,8162,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.022377171494
ts15n_delayed_decision_r2_202503_USDCAD_mh_471,15,8164,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.088328666245
ts15n_delayed_decision_r2_202503_USDCAD_mh_475,60,8176,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.212023210218
ts15n_delayed_decision_r2_202503_USDCAD_mh_476,15,8180,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.525990885565
ts15n_delayed_decision_r2_202503_USDCAD_mh_477,15,8192,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.197380212647
ts15n_delayed_decision_r2_202503_USDCAD_mh_477,30,8192,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.197380212647
ts15n_delayed_decision_r2_202503_USDCAD_mh_477,60,8192,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.131586808431
ts15n_delayed_decision_r2_202503_USDCAD_mh_478,30,8216,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.082859865006
ts15n_delayed_decision_r2_202503_USDCAD_mh_478,60,8216,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.193339685015
ts15n_delayed_decision_r2_202503_USDCAD_mh_479,15,8224,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.331911792619
ts15n_delayed_decision_r2_202503_USDCAD_mh_479,60,8224,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.041488973202
ts15n_delayed_decision_r2_202503_USDCAD_mh_48,15,1609,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.24636722976
ts15n_delayed_decision_r2_202503_USDCAD_mh_48,30,1609,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.209412145295
ts15n_delayed_decision_r2_202503_USDCAD_mh_48,60,1609,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.0
ts15n_delayed_decision_r2_202503_USDCAD_mh_48,120,1609,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.012318361114
ts15n_delayed_decision_r2_202503_USDCAD_mh_480,60,8228,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.073916546028
ts15n_delayed_decision_r2_202503_USDCAD_mh_480,120,8228,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.295666174567
ts15n_delayed_decision_r2_202503_USDCAD_mh_481,15,8229,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.156229053427
ts15n_delayed_decision_r2_202503_USDCAD_mh_482,15,8236,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.021218524216
ts15n_delayed_decision_r2_202503_USDCAD_mh_483,15,8241,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.078281969218
ts15n_delayed_decision_r2_202503_USDCAD_mh_483,120,8241,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.410980338063
ts15n_delayed_decision_r2_202503_USDCAD_mh_484,120,8244,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.037665332634
ts15n_delayed_decision_r2_202503_USDCAD_mh_486,15,8258,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.247700617703
ts15n_delayed_decision_r2_202503_USDCAD_mh_486,30,8258,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.34297008605
ts15n_delayed_decision_r2_202503_USDCAD_mh_486,120,8258,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.476347296165
ts15n_delayed_decision_r2_202503_USDCAD_mh_488,120,8292,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.179761042084
ts15n_delayed_decision_r2_202503_USDCAD_mh_489,15,8308,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.074988704313
ts15n_delayed_decision_r2_202503_USDCAD_mh_489,30,8308,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.089986445175
ts15n_delayed_decision_r2_202503_USDCAD_mh_49,30,1622,USDCAD,TOKYO,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.032294205025
ts15n_delayed_decision_r2_202503_USDCAD_mh_490,30,8326,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.56595431068
ts15n_delayed_decision_r2_202503_USDCAD_mh_491,15,8339,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.026627390961
ts15n_delayed_decision_r2_202503_USDCAD_mh_491,60,8339,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.501679430308
ts15n_delayed_decision_r2_202503_USDCAD_mh_491,120,8339,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.594094062207
ts15n_delayed_decision_r2_202503_USDCAD_mh_492,30,8353,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.160196859455
ts15n_delayed_decision_r2_202503_USDCAD_mh_492,60,8353,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.024645670686
ts15n_delayed_decision_r2_202503_USDCAD_mh_493,30,8368,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.14230070767
ts15n_delayed_decision_r2_202503_USDCAD_mh_493,120,8368,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.595075686621
ts15n_delayed_decision_r2_202503_USDCAD_mh_494,60,8380,USDCAD,LONDON,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.044621449662
ts15n_delayed_decision_r2_202503_USDCAD_mh_495,30,8390,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.061930392749
ts15n_delayed_decision_r2_202503_USDCAD_mh_496,15,8401,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.109014526121
ts15n_delayed_decision_r2_202503_USDCAD_mh_496,30,8401,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.054507263061
ts15n_delayed_decision_r2_202503_USDCAD_mh_496,120,8401,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.027253631181
ts15n_delayed_decision_r2_202503_USDCAD_mh_497,60,8412,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.251508369093
ts15n_delayed_decision_r2_202503_USDCAD_mh_497,120,8412,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.237535681921
ts15n_delayed_decision_r2_202503_USDCAD_mh_498,15,8421,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.061342694917
ts15n_delayed_decision_r2_202503_USDCAD_mh_498,120,8421,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.735813062776
ts15n_delayed_decision_r2_202503_USDCAD_mh_499,60,8453,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.326942353247
ts15n_delayed_decision_r2_202503_USDCAD_mh_499,120,8453,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.057798290703
ts15n_delayed_decision_r2_202503_USDCAD_mh_5,15,642,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.168638222723
ts15n_delayed_decision_r2_202503_USDCAD_mh_5,30,642,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.97261114501,0.160794584457
ts15n_delayed_decision_r2_202503_USDCAD_mh_5,60,642,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.133341850525
ts15n_delayed_decision_r2_202503_USDCAD_mh_5,120,642,USDCAD,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.172560041856
ts15n_delayed_decision_r2_202503_USDCAD_mh_50,30,1705,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.20307404159
ts15n_delayed_decision_r2_202503_USDCAD_mh_50,60,1705,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.446762891498
ts15n_delayed_decision_r2_202503_USDCAD_mh_500,30,8469,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.173125616633
ts15n_delayed_decision_r2_202503_USDCAD_mh_500,60,8469,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.028854269439
ts15n_delayed_decision_r2_202503_USDCAD_mh_500,120,8469,USDCAD,OVERLAP,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.423195951769
ts15n_delayed_decision_r2_202503_USDCAD_mh_501,15,8485,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.252644520367
ts15n_delayed_decision_r2_202503_USDCAD_mh_501,60,8485,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.458503018444
ts15n_delayed_decision_r2_202503_USDCAD_mh_502,15,8502,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.260939618569
ts15n_delayed_decision_r2_202503_USDCAD_mh_502,30,8502,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.335493795303
ts15n_delayed_decision_r2_202503_USDCAD_mh_503,15,8509,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.122231554372
ts15n_delayed_decision_r2_202503_USDCAD_mh_503,30,8509,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.261924759368
ts15n_delayed_decision_r2_202503_USDCAD_mh_504,15,8511,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.395143582422
ts15n_delayed_decision_r2_202503_USDCAD_mh_504,30,8511,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.128981664064
ts15n_delayed_decision_r2_202503_USDCAD_mh_504,60,8511,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.693517307925
ts15n_delayed_decision_r2_202503_USDCAD_mh_504,120,8511,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.620939915235
ts15n_delayed_decision_r2_202503_USDCAD_mh_505,15,8534,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.118995991195
ts15n_delayed_decision_r2_202503_USDCAD_mh_505,120,8534,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.37798726615
ts15n_delayed_decision_r2_202503_USDCAD_mh_506,60,8540,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.238536678522
ts15n_delayed_decision_r2_202503_USDCAD_mh_506,120,8540,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.0
ts15n_delayed_decision_r2_202503_USDCAD_mh_507,15,8544,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.034083234332
ts15n_delayed_decision_r2_202503_USDCAD_mh_508,15,8566,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.007415379863
ts15n_delayed_decision_r2_202503_USDCAD_mh_508,30,8566,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.200215256309
ts15n_delayed_decision_r2_202503_USDCAD_mh_508,60,8566,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.511661210567
ts15n_delayed_decision_r2_202503_USDCAD_mh_508,120,8566,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.689630327286
ts15n_delayed_decision_r2_202503_USDCAD_mh_509,15,8582,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.115838597228
ts15n_delayed_decision_r2_202503_USDCAD_mh_509,30,8582,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.115838597228
ts15n_delayed_decision_r2_202503_USDCAD_mh_509,120,8582,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.454813520409
ts15n_delayed_decision_r2_202503_USDCAD_mh_51,15,1752,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.200476511187
ts15n_delayed_decision_r2_202503_USDCAD_mh_51,30,1752,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.257755514383
ts15n_delayed_decision_r2_202503_USDCAD_mh_510,15,8590,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.223276589125
ts15n_delayed_decision_r2_202503_USDCAD_mh_510,30,8590,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.230479059742
ts15n_delayed_decision_r2_202503_USDCAD_mh_510,120,8590,USDCAD,NEW_YORK,2025-W12,3.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.613353418195,0.230479059742
ts15n_delayed_decision_r2_202503_USDCAD_mh_511,15,8596,USDCAD,NEW_YORK,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.0351704149
ts15n_delayed_decision_r2_202503_USDCAD_mh_512,30,8601,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.057708387301
ts15n_delayed_decision_r2_202503_USDCAD_mh_512,60,8601,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.029316849043
ts15n_delayed_decision_r2_202503_USDCAD_mh_512,120,8601,USDCAD,OTHER,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.51793099977
ts15n_delayed_decision_r2_202503_USDCAD_mh_516,15,8636,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.805066662083
ts15n_delayed_decision_r2_202503_USDCAD_mh_517,15,8665,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.380677569088
ts15n_delayed_decision_r2_202503_USDCAD_mh_517,30,8665,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.166546436476
ts15n_delayed_decision_r2_202503_USDCAD_mh_517,60,8665,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.217091762269
ts15n_delayed_decision_r2_202503_USDCAD_mh_519,30,8691,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.126539307922
ts15n_delayed_decision_r2_202503_USDCAD_mh_519,60,8691,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.126539307922
ts15n_delayed_decision_r2_202503_USDCAD_mh_519,120,8691,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.404925785492
ts15n_delayed_decision_r2_202503_USDCAD_mh_52,15,1785,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.041458083292
ts15n_delayed_decision_r2_202503_USDCAD_mh_52,30,1785,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.091207783241
ts15n_delayed_decision_r2_202503_USDCAD_mh_52,120,1785,USDCAD,LONDON,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.008291616658
ts15n_delayed_decision_r2_202503_USDCAD_mh_520,15,8700,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.007092264744
ts15n_delayed_decision_r2_202503_USDCAD_mh_520,60,8700,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.156029822912
ts15n_delayed_decision_r2_202503_USDCAD_mh_521,60,8703,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.05946140623
ts15n_delayed_decision_r2_202503_USDCAD_mh_521,120,8703,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.093439352647
ts15n_delayed_decision_r2_202503_USDCAD_mh_522,60,8710,USDCAD,TOKYO,2025-W12,3.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.378122332823
