session,morphology,max_ema13_distance_pips,max_adx,min_upper_wick_share,max_upper_wick_share,min_lower_wick_share,max_lower_wick_share,min_close_location,max_close_location,max_ret1,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
all,bear_dip,22.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,256,0.9504215329878567,0.0004947916666661594,0.51171875,97,1.1382471580491382,0.05896907216494892,0.5154639175257731,0.29385167665770895
ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0002,95,0.37355615630376016,-0.23691228070175369,0.3894736842105263,43,0.5373600624837283,0.3990697674418572,0.6744186046511628,0.2938257151448796
ny,bear_dip,12.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,61,0.24006887221743942,-0.10000000000000014,0.45901639344262296,22,0.2970464135021097,0.3878787878788005,0.6818181818181818,0.2936918668428974
ny,bear_dip,12.0,20.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,61,0.24006887221743942,-0.10000000000000014,0.45901639344262296,22,0.2970464135021097,0.3878787878788005,0.6818181818181818,0.2936918668428974
ny,bear_dip,12.0,20.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,61,0.24006887221743942,-0.10000000000000014,0.45901639344262296,22,0.2970464135021097,0.3878787878788005,0.6818181818181818,0.2936918668428974
ny,bear_dip,12.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0002,82,0.32243794544114035,-0.25528455284552837,0.3902439024390244,36,0.45152861249020115,0.42499999999999805,0.6944444444444444,0.2936373180855172
london_ny,bear_dip,22.0,30.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0002,143,0.5304687198114301,-0.09230769230769448,0.46153846153846156,51,0.6515837104072398,0.2665359477124098,0.6274509803921569,0.2933954030874703
all,bear_dip,10.0,30.0,0.55,1.0,0.0,0.1,0.0,0.45,0.0004,248,0.9199737238687739,-0.055430107526881975,0.49193548387096775,84,1.0321259439395878,0.09380952380951514,0.5357142857142857,0.29329121174763717
ny,bear_dip,18.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,154,0.5852036575228595,-0.17701298701298543,0.42207792207792205,62,0.7742942630414986,0.28354838709677443,0.6290322580645161,0.29324203020587103
london,bear_dip,22.0,30.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0004,154,0.5717379534380075,0.03930735930735661,0.5194805194805194,54,0.6909236305477809,0.1864197530864148,0.6111111111111112,0.2931830885230966
ny,bull_reclaim,12.0,30.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0004,131,0.5159384615384616,-0.053129770992369034,0.4961832061068702,53,0.662758890191481,0.24805031446541137,0.6415094339622641,0.2931444833202236
ny,bear_dip,15.0,30.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,148,0.5624035150219688,-0.1843693693693678,0.4189189189189189,61,0.761805645895668,0.2947540983606574,0.639344262295082,0.2931265455682702
ny,bear_dip,15.0,30.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,120,0.4560028500178126,-0.23533333333333087,0.4,47,0.5873470450403541,0.3618439716312027,0.6595744680851063,0.2929211373794482
ny,bear_dip,22.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0002,88,0.34603096583927256,-0.22825757575757574,0.3977272727272727,41,0.5126334983068507,0.40260162601625576,0.6829268292682927,0.2929044562868474
all,bear_dip,10.0,30.0,0.45,1.0,0.0,0.05,0.0,0.4,0.0004,172,0.6385644674762162,-0.06321705426356343,0.4941860465116279,61,0.7734777440232466,0.20907103825136172,0.5901639344262295,0.2928771456238477
all,bear_dip,18.0,30.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0004,220,0.8167685049114394,-0.007121212121210957,0.5136363636363637,82,1.0048506510084247,0.11195121951219023,0.5487804878048781,0.2928673743008373
london,bear_dip,18.0,30.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0002,163,0.602912845804115,0.020695296523514154,0.5030674846625767,55,0.7039061458472203,0.18036363636363395,0.6181818181818182,0.29285682088047177
london,bear_dip,12.0,30.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,142,0.5252369576943823,0.05314553990610054,0.5140845070422535,51,0.6527129716037862,0.19712418300653334,0.6274509803921569,0.2928317052643649
london_ny,bear_dip,10.0,20.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,112,0.4158094206821873,-0.07190476190476544,0.4732142857142857,33,0.4229639519359146,0.30383838383838224,0.6363636363636364,0.2928052824048343
ny,bear_dip,18.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,94,0.3699421965317919,-0.0910638297872335,0.4574468085106383,37,0.46207883439573305,0.3309909909909964,0.6486486486486487,0.29245882458525685
london_ny,bear_dip,15.0,20.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,120,0.4455100935880578,-0.06716666666666994,0.475,38,0.48549374500931597,0.2884210526315775,0.631578947368421,0.2923660538053296
all,bear_dip,12.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0002,301,1.1124542829643889,-0.09450719822812546,0.4684385382059801,120,1.382787180410515,0.12283333333333159,0.55,0.29230463067179535
london_ny,bear_dip,18.0,30.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0002,207,0.7678812937130491,-0.09378421900161092,0.45893719806763283,72,0.8991804344998048,0.16898148148147846,0.5833333333333334,0.29214127484566793
london_ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0002,155,0.5728585178055823,-0.12309677419355214,0.43870967741935485,62,0.7747982296277012,0.26430107526881347,0.6129032258064516,0.292113639044985
london_ny,bear_dip,10.0,30.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0004,193,0.71594729317207,-0.06424870466321209,0.47150259067357514,65,0.814621409921671,0.17712820512820293,0.5846153846153846,0.2920840780046801
london_ny,bear_dip,18.0,20.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,124,0.4603604300409931,-0.047473118279573095,0.4838709677419355,40,0.5110460473782273,0.272833333333332,0.625,0.2920460107393802
all,bear_dip,15.0,25.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0,168,0.6209047160731472,-0.12424603174603031,0.4583333333333333,61,0.747224703330356,0.24601092896174603,0.5901639344262295,0.29196971500749874
all,bear_dip,15.0,25.0,0.45,1.0,0.0,0.1,0.0,0.4,0.0,168,0.6209047160731472,-0.12424603174603031,0.4583333333333333,61,0.747224703330356,0.24601092896174603,0.5901639344262295,0.29196971500749874
all,bear_dip,15.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0,168,0.6209047160731472,-0.12424603174603031,0.4583333333333333,61,0.747224703330356,0.24601092896174603,0.5901639344262295,0.29196971500749874
all,bear_dip,12.0,30.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0004,225,0.8346535801228795,-0.06877037037037025,0.4888888888888889,78,0.9584026622296172,0.13153846153845314,0.5512820512820513,0.29194159921545537
all,bear_dip,12.0,25.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,332,1.227025986525505,-0.08582329317268833,0.46987951807228917,133,1.5325891249549874,0.16245614035087616,0.5789473684210527,0.2919241199639753
ny,bear_dip,15.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,111,0.43647087736544604,-0.1403603603603613,0.44144144144144143,54,0.6743853258748536,0.32345679012345757,0.6481481481481481,0.29166454584345974
ny,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0004,140,0.5320033250207814,-0.20357142857142524,0.40714285714285714,54,0.676497455304711,0.31283950617284295,0.6481481481481481,0.29163611473960827
london_ny,bear_dip,15.0,20.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,148,0.5494624487586046,0.00031531531531242253,0.5,55,0.6868739430206843,0.21454545454545781,0.6,0.29150100736023943
ny,bear_dip,22.0,30.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0004,111,0.4218026362664767,-0.21339339339339164,0.40540540540540543,48,0.6001562907007033,0.3619444444444407,0.6666666666666666,0.29149378551155225
london_ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0002,193,0.7133012512030799,-0.07785837651122794,0.46632124352331605,80,0.9990893716664498,0.18266666666666692,0.5875,0.29135463711453635
london_ny,bear_dip,12.0,18.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,75,0.278508432616432,-0.03680000000000144,0.48,24,0.32989690721649484,0.3380555555555704,0.6666666666666666,0.2911333531899595
london_ny,bear_dip,12.0,18.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,75,0.278508432616432,-0.03680000000000144,0.48,24,0.32989690721649484,0.3380555555555704,0.6666666666666666,0.2911333531899595
london_ny,bear_dip,12.0,18.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,75,0.278508432616432,-0.03680000000000144,0.48,24,0.32989690721649484,0.3380555555555704,0.6666666666666666,0.2911333531899595
london,bear_dip,10.0,18.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,46,0.17081850533807827,-0.05289855072464168,0.45652173913043476,13,0.21940928270042195,0.38974358974358975,0.6923076923076923,0.2910254624945937
london,bear_dip,10.0,18.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,46,0.17081850533807827,-0.05289855072464168,0.45652173913043476,13,0.21940928270042195,0.38974358974358975,0.6923076923076923,0.2910254624945937
london,bear_dip,10.0,18.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,46,0.17081850533807827,-0.05289855072464168,0.45652173913043476,13,0.21940928270042195,0.38974358974358975,0.6923076923076923,0.2910254624945937
ny,bear_dip,10.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0004,80,0.3145736053084296,-0.2066666666666666,0.4125,38,0.47661353540632345,0.4008771929824542,0.6842105263157895,0.291022177202036
ny,bear_dip,22.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0002,113,0.4443352174981568,-0.13746312684365866,0.4424778761061947,54,0.6743853258748536,0.3167901234567897,0.6481481481481481,0.29086868230657953
london,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0004,144,0.5326346613238807,0.08157407407407115,0.5277777777777778,49,0.6269492203118753,0.17850340136054005,0.6122448979591837,0.29078165637664066
ny,bear_dip,15.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0002,85,0.33423445564020643,-0.25952941176470584,0.38823529411764707,38,0.47512373013805675,0.4175438596491197,0.6842105263157895,0.29066856295466525
london_ny,bear_dip,18.0,18.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
london_ny,bear_dip,18.0,18.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
london_ny,bear_dip,18.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
london_ny,bear_dip,22.0,18.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
london_ny,bear_dip,22.0,18.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
london_ny,bear_dip,22.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0,58,0.21537985455670738,-0.0059770114942583105,0.5,16,0.19981787433328996,0.3508333333333399,0.6875,0.2903931725678093
ny,bull_reclaim,15.0,30.0,0.0,0.25,0.55,1.0,0.6,1.0,0.0004,209,0.7950231802512184,-0.09323763955342927,0.47368421052631576,76,0.9503712387651426,0.14912280701755024,0.5921052631578947,0.2903571081395607
london,bear_dip,22.0,30.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0004,95,0.35269549075721246,0.04722807017543299,0.5263157894736842,32,0.4101468624833111,0.26312499999999434,0.65625,0.29033175166021075
london,bear_dip,10.0,30.0,0.55,1.0,0.0,0.1,0.0,0.45,0.0002,75,0.27844380849253614,0.088355555555548,0.5333333333333333,26,0.33306645316253003,0.2774358974358877,0.6538461538461539,0.29025730870704836
all,bear_dip,22.0,30.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0002,243,0.9014258665327098,-0.08724279835390936,0.4732510288065844,91,1.1147122623452852,0.10776556776555982,0.5494505494505495,0.2899387255156462
ny,bear_dip,10.0,25.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,107,0.4207421971000246,-0.17171339563862728,0.4205607476635514,50,0.6263865326895471,0.34013333333333695,0.66,0.2898937976754587
ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,115,0.45219955763086755,-0.1353043478260878,0.4434782608695652,56,0.6993625601665149,0.3110714285714293,0.6428571428571429,0.2898208121472917
all,bear_dip,10.0,30.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0,111,0.4152928796913364,-0.04018018018017631,0.5045045045045045,32,0.40575881653678514,0.2935416666666624,0.59375,0.2898097024965451
all,bear_dip,10.0,30.0,0.45,1.0,0.0,0.05,0.0,0.4,0.0,111,0.4152928796913364,-0.04018018018017631,0.5045045045045045,32,0.40575881653678514,0.2935416666666624,0.59375,0.2898097024965451
all,bear_dip,10.0,30.0,0.45,1.0,0.0,0.05,0.0,0.35,0.0,111,0.4152928796913364,-0.04018018018017631,0.5045045045045045,32,0.40575881653678514,0.2935416666666624,0.59375,0.2898097024965451
ny,bear_dip,10.0,18.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0004,67,0.26368220391095804,-0.18527363184079354,0.3880597014925373,22,0.2828066416711301,0.4142424242424411,0.6818181818181818,0.28967560857957647
ny,bear_dip,18.0,30.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0002,116,0.4408027550172189,-0.23672413793103317,0.39655172413793105,47,0.5873470450403541,0.36226950354609627,0.6595744680851063,0.2896220330283877
ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0004,90,0.35389530597198327,-0.22348148148148148,0.4,43,0.53764001041938,0.3911627906976717,0.6744186046511628,0.2895478811771689
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0,52,0.1923402943669569,-0.10871794871796443,0.4423076923076923,14,0.1793913507741591,0.4038095238095193,0.7142857142857143,0.28939292216947865
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.1,0.0,0.4,0.0,52,0.1923402943669569,-0.10871794871796443,0.4423076923076923,14,0.1793913507741591,0.4038095238095193,0.7142857142857143,0.28939292216947865
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0,52,0.1923402943669569,-0.10871794871796443,0.4423076923076923,14,0.1793913507741591,0.4038095238095193,0.7142857142857143,0.28939292216947865
london_ny,bear_dip,18.0,25.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0004,150,0.5543792107795957,-0.13391111111111498,0.44,61,0.7626986194321438,0.2684153005464459,0.6229508196721312,0.2891755871468099
london,bear_dip,18.0,30.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0002,156,0.5770208831008707,0.02726495726495479,0.5064102564102564,55,0.7039061458472203,0.18036363636363395,0.6181818181818182,0.28915949907549504
ny,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,129,0.4902030637691486,-0.1878036175710564,0.4108527131782946,51,0.6389142633433381,0.3185620915032703,0.6470588235294118,0.28908134842794597
london,bear_dip,18.0,30.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0,77,0.2848115897356862,-0.0013852813852915189,0.4935064935064935,24,0.30752802989855843,0.31333333333333074,0.6666666666666666,0.28902725301206916
london,bear_dip,18.0,30.0,0.45,1.0,0.0,0.1,0.0,0.4,0.0,77,0.2848115897356862,-0.0013852813852915189,0.4935064935064935,24,0.30752802989855843,0.31333333333333074,0.6666666666666666,0.28902725301206916
london,bear_dip,18.0,30.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0,77,0.2848115897356862,-0.0013852813852915189,0.4935064935064935,24,0.30752802989855843,0.31333333333333074,0.6666666666666666,0.28902725301206916
all,bear_dip,18.0,30.0,0.45,1.0,0.0,0.05,0.0,0.35,0.0004,192,0.7128161497408925,-0.03499999999999776,0.5052083333333334,71,0.8878468151621727,0.15915492957746036,0.5633802816901409,0.28878139309371686
ny,bear_dip,12.0,30.0,0.45,1.0,0.0,0.1,0.0,0.4,0.0002,104,0.3952024700154376,-0.2776282051282033,0.375,41,0.5142409197805069,0.3959349593495918,0.6829268292682927,0.2887282676115925
london,bear_dip,12.0,30.0,0.55,1.0,0.0,0.1,0.0,0.4,0.0004,86,0.3192822337381081,-0.023875968992255615,0.4883720930232558,28,0.3588785046728972,0.3049999999999935,0.6785714285714286,0.28860700045747323
london_ny,bear_dip,10.0,20.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0002,101,0.37497099543661533,-0.05280528052805867,0.4752475247524752,33,0.4229639519359146,0.30383838383838224,0.6363636363636364,0.28855915558297074
ny,bear_dip,18.0,20.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,79,0.31090886729799533,-0.17881856540084143,0.4177215189873418,28,0.3584,0.38523809523809627,0.6785714285714286,0.2885184220430841
ny,bear_dip,12.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0004,95,0.37387775181404503,-0.1581052631578916,0.42105263157894735,35,0.4499196572040707,0.35238095238096084,0.6571428571428571,0.28849284359589616
ny,bear_dip,22.0,30.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,148,0.5624035150219688,-0.15391891891891796,0.43243243243243246,62,0.7742942630414986,0.2716129032258061,0.6290322580645161,0.2884475731002962
all,bear_dip,22.0,30.0,0.45,1.0,0.0,0.05,0.0,0.35,0.0002,183,0.6794028927217882,-0.031693989071035995,0.5027322404371585,67,0.8378272762797968,0.1711442786069596,0.5671641791044776,0.28840973603558795
ny,bull_reclaim,18.0,30.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0004,146,0.5553750445774062,-0.019497716894977465,0.5136986301369864,60,0.7502930832356389,0.20488888888889237,0.6333333333333333,0.28839373037666993
all,bear_dip,10.0,25.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0,90,0.33672395650648895,-0.12370370370369722,0.4777777777777778,27,0.3423590014529124,0.3530864197530824,0.6296296296296297,0.2883447913012973
all,bear_dip,10.0,25.0,0.45,1.0,0.0,0.05,0.0,0.4,0.0,90,0.33672395650648895,-0.12370370370369722,0.4777777777777778,27,0.3423590014529124,0.3530864197530824,0.6296296296296297,0.2883447913012973
all,bear_dip,10.0,25.0,0.45,1.0,0.0,0.05,0.0,0.35,0.0,90,0.33672395650648895,-0.12370370370369722,0.4777777777777778,27,0.3423590014529124,0.3530864197530824,0.6296296296296297,0.2883447913012973
london_ny,bear_dip,12.0,30.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0,71,0.2656377879106746,-0.0551173708920187,0.49295774647887325,22,0.27895918636903977,0.3506060606060641,0.6363636363636364,0.2881610616367673
london_ny,bear_dip,12.0,30.0,0.45,1.0,0.0,0.05,0.0,0.4,0.0,71,0.2656377879106746,-0.0551173708920187,0.49295774647887325,22,0.27895918636903977,0.3506060606060641,0.6363636363636364,0.2881610616367673
london_ny,bear_dip,12.0,30.0,0.45,1.0,0.0,0.05,0.0,0.35,0.0,71,0.2656377879106746,-0.0551173708920187,0.49295774647887325,22,0.27895918636903977,0.3506060606060641,0.6363636363636364,0.2881610616367673
all,bear_dip,12.0,30.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0002,215,0.7975578654507515,-0.08313178294573638,0.4790697674418605,74,0.9092538077563035,0.14621621621620737,0.5540540540540541,0.2880414075757948
ny,bear_dip,22.0,20.0,0.45,1.0,0.0,0.1,0.0,0.4,0.0004,72,0.2833599803222236,-0.18249999999999922,0.4166666666666667,29,0.3712,0.3956321839080448,0.6896551724137931,0.2880053293977777
london_ny,bear_dip,12.0,30.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0002,183,0.678851578499942,-0.07901639344262318,0.45901639344262296,64,0.8020887728459529,0.19020833333333118,0.59375,0.28788660668359395
ny,bull_reclaim,18.0,30.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0,64,0.2450151539320466,-0.008645833333334865,0.5,31,0.39669421487603307,0.32838709677419436,0.6774193548387096,0.2877899931520008
ny,bull_reclaim,18.0,30.0,0.0,0.15,0.45,1.0,0.6,1.0,0.0,64,0.2450151539320466,-0.008645833333334865,0.5,31,0.39669421487603307,0.32838709677419436,0.6774193548387096,0.2877899931520008
ny,bull_reclaim,18.0,30.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0,64,0.2450151539320466,-0.008645833333334865,0.5,31,0.39669421487603307,0.32838709677419436,0.6774193548387096,0.2877899931520008
london_ny,bear_dip,22.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,153,0.5680253693247738,0.03694989106753595,0.5163398692810458,58,0.7243397944581761,0.18298850574712736,0.5862068965517241,0.287777562783894
all,bear_dip,18.0,20.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,254,0.942996364761389,-0.004356955380577854,0.5078740157480315,96,1.1265126512651265,0.05243055555555672,0.5104166666666666,0.287756999330231
london_ny,bear_dip,15.0,30.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0002,195,0.7233664361064955,-0.09965811965812034,0.4564102564102564,68,0.8492259659164824,0.18058823529411447,0.5882352941176471,0.2876504114043041
ny,bear_dip,10.0,25.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0002,104,0.40894568690095845,-0.18711538461538255,0.41346153846153844,47,0.5888033407281743,0.3480851063829813,0.6595744680851063,0.2876348820610444
all,bear_dip,15.0,30.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0002,188,0.6979658132879573,-0.03024822695035401,0.5053191489361702,68,0.8617821782178218,0.16205882352940576,0.5588235294117647,0.2876182982437382
ny,bear_dip,22.0,20.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0002,91,0.35813553068503257,-0.08190476190476133,0.46153846153846156,37,0.46207883439573305,0.32018018018018385,0.6486486486486487,0.2872690227789249
all,bear_dip,22.0,20.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,252,0.9355711965349214,-0.02253968253968218,0.5,98,1.14998166483315,0.06108843537415078,0.5204081632653061,0.28713691504394634
london,bear_dip,15.0,30.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0004,142,0.5271869440792017,0.011830985915490047,0.5070422535211268,50,0.6397441023590564,0.20399999999999466,0.62,0.28695569867499227
all,bear_dip,10.0,30.0,0.55,1.0,0.0,0.1,0.0,0.4,0.0002,216,0.8012674369179643,-0.07984567901234627,0.47685185185185186,74,0.9092538077563035,0.14090090090089202,0.5540540540540541,0.286937754984523
ny,bear_dip,15.0,20.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,84,0.33058664370926083,-0.07793650793651016,0.4642857142857143,34,0.4246129829582412,0.32960784313726077,0.6470588235294118,0.28677372463354434
london,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,89,0.32919781151267624,0.04808988764044352,0.5056179775280899,29,0.371150513264898,0.26781609195402034,0.6551724137931034,0.2867729214656479
london,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,89,0.32919781151267624,0.04808988764044352,0.5056179775280899,29,0.371150513264898,0.26781609195402034,0.6551724137931034,0.2867729214656479
london,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,89,0.32919781151267624,0.04808988764044352,0.5056179775280899,29,0.371150513264898,0.26781609195402034,0.6551724137931034,0.2867729214656479
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,73,0.2700161824766895,-0.07470319634703994,0.4520547945205479,23,0.2943607518997467,0.34550724637680824,0.6956521739130435,0.2867088152128253
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,73,0.2700161824766895,-0.07470319634703994,0.4520547945205479,23,0.2943607518997467,0.34550724637680824,0.6956521739130435,0.2867088152128253
london,bear_dip,10.0,25.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,73,0.2700161824766895,-0.07470319634703994,0.4520547945205479,23,0.2943607518997467,0.34550724637680824,0.6956521739130435,0.2867088152128253
london,bear_dip,12.0,30.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0002,120,0.4455100935880578,0.08216666666666343,0.525,45,0.5757696921231508,0.20562962962962367,0.6222222222222222,0.28654090760649714
ny,bear_dip,22.0,30.0,0.45,1.0,0.0,0.1,0.0,0.35,0.0002,108,0.41040256501603134,-0.2292592592592575,0.39814814814814814,45,0.5626465225319093,0.3638518518518479,0.6666666666666666,0.28653606855876035
ny,bear_dip,12.0,30.0,0.45,1.0,0.0,0.1,0.0,0.45,0.0004,114,0.43320270751692197,-0.25251461988303797,0.38596491228070173,45,0.5641159571689737,0.3653333333333312,0.6666666666666666,0.2865025298074776
ny,bear_dip,22.0,20.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0004,87,0.34239330955602015,-0.07249042145594069,0.47126436781609193,37,0.46207883439573305,0.32018018018018385,0.6486486486486487,0.28648974195676813
ny,bear_dip,12.0,25.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0002,109,0.42860653723273534,-0.20892966360856066,0.4036697247706422,50,0.6263865326895471,0.34720000000000234,0.66,0.2863588609633681
all,bear_dip,12.0,25.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0002,332,1.227025986525505,-0.0733333333333318,0.4759036144578313,133,1.5325891249549874,0.1470676691729306,0.5639097744360902,0.286294745322552
london,bear_dip,10.0,30.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0002,128,0.4734530322878939,0.08828124999999626,0.5234375,43,0.5503266231169177,0.1888372093023225,0.627906976744186,0.2862861733180418
london,bear_dip,18.0,30.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0004,151,0.5606002010983061,0.018233995584986232,0.5099337748344371,54,0.6909236305477809,0.1864197530864148,0.6111111111111112,0.2862635280783781
ny,bear_dip,15.0,30.0,0.45,1.0,0.0,0.15,0.0,0.45,0.0,107,0.4066025412658829,-0.1349532710280364,0.4485981308411215,39,0.48705606868739426,0.3230769230769268,0.6410256410256411,0.28624694007680657
ny,bear_dip,15.0,30.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0,107,0.4066025412658829,-0.1349532710280364,0.4485981308411215,39,0.48705606868739426,0.3230769230769268,0.6410256410256411,0.28624694007680657
ny,bear_dip,15.0,30.0,0.45,1.0,0.0,0.15,0.0,0.35,0.0,107,0.4066025412658829,-0.1349532710280364,0.4485981308411215,39,0.48705606868739426,0.3230769230769268,0.6410256410256411,0.28624694007680657
ny,bear_dip,15.0,18.0,0.45,1.0,0.0,0.15,0.0,0.4,0.0004,66,0.25974664862870495,-0.14393939393939537,0.4090909090909091,25,0.31221542864576557,0.38800000000001356,0.68,0.28621599639241346
all,bear_dip,10.0,30.0,0.55,1.0,0.0,0.1,0.0,0.4,0.0004,229,0.8494918659917307,-0.06969432314410531,0.4847161572052402,77,0.9461154486112888,0.11428571428570576,0.5454545454545454,0.2861693424038092
