period_id,variant,m15_anchor_bias_state,mfe_1r_bucket,mfe_13r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_anchor_pullback,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,34,2,0.058823529411764705,-343.0599999999999,5.64,-348.69999999999993,0.01617436191568684,-14.490899999999998,-0.4262029411764705,0.01579118953502588,343.0599999999999,3.4305999999999988,-1.0,2,0.058823529411764705,0,0.0,32,0.9411764705882353,0.4014647058823529,0.49888529411764704,0.3235294117647059,0.14705882352941177,0.0,0.0,0.0,USDJPY:21|EURJPY:4|EURUSD:4|GBPJPY:4|AUDJPY:1,SHORT:32|LONG:2,london_newyork_overlap:16|tokyo:8|london:7|new_york:3
full2025_validation,light_or_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,7,7,1.0,221.31000000000003,221.31000000000003,0,inf,9.174,1.3105714285714285,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3105714285714285,0.37045714285714293,1.0,1.0,1.0,1.0,0.0,USDJPY:4|GBPUSD:2|EURJPY:1,LONG:6|SHORT:1,london:3|tokyo:3|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,12.87,12.87,0,inf,0.529,0.529,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2625,0.1622,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
full2025_validation,light_or_anchor_pullback,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,26,4,0.15384615384615385,-210.76,36.46,-247.21999999999997,0.14747997734811102,-8.810800000000004,-0.33887692307692324,0.14791640474647738,210.95999999999998,2.1095999999999995,-0.9990519529768677,2,0.07692307692307693,0,0.0,24,0.9230769230769231,0.3913961538461538,0.5517038461538462,0.38461538461538464,0.038461538461538464,0.0,0.0,0.0,USDJPY:13|EURUSD:9|GBPJPY:2|AUDJPY:1|GBPUSD:1,LONG:23|SHORT:3,london_newyork_overlap:15|new_york:4|tokyo:4|london:3
full2025_validation,light_or_anchor_pullback,long_bias,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,123.33,123.33,0,inf,5.2463,1.311575,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3398500000000002,0.1262,1.0,1.0,1.0,1.0,0.0,EURUSD:3|USDJPY:1,SHORT:4,new_york:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback,long_bias,mfe_ge_1r,mfe_lt_1_3r,3,2,0.6666666666666666,41.94,49.06999999999999,-7.13,6.8821879382889195,1.6972,0.5657333333333333,6.749322493224931,7.129999999999999,0.07129999999999999,5.88218793828892,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.2971,0.5025666666666666,1.0,1.0,1.0,0.0,0.0,USDJPY:2|EURUSD:1,SHORT:2|LONG:1,new_york:2|tokyo:1
full2025_validation,light_or_anchor_pullback,long_bias,mfe_lt_1r,mfe_lt_1_3r,9,0,0.0,-112.89,0,-112.89,0.0,-4.7469,-0.5274333333333333,0.0,112.89,1.1289,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.40349999999999997,0.5443777777777777,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,USDJPY:6|EURUSD:2|EURJPY:1,SHORT:8|LONG:1,london_newyork_overlap:5|london:3|tokyo:1
full2025_validation,light_or_anchor_pullback,short_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,63.769999999999996,63.769999999999996,0,inf,2.6297,1.31485,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31485,0.39755,1.0,1.0,1.0,1.0,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback,short_bias,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,44.839999999999996,44.839999999999996,0,inf,1.922,0.961,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.2647,0.34509999999999996,1.0,1.0,1.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback,short_bias,mfe_lt_1r,mfe_lt_1_3r,11,1,0.09090909090909091,-140.71999999999997,4.95,-145.67,0.03398091576851789,-5.780800000000001,-0.5255272727272728,0.034892650839760925,140.71999999999997,1.4071999999999998,-1.0,2,0.18181818181818182,0,0.0,9,0.8181818181818182,0.4982090909090909,0.6847181818181819,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,USDJPY:6|EURJPY:3|GBPJPY:2,SHORT:8|LONG:3,london_newyork_overlap:5|new_york:4|london:2
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,98.07999999999998,98.07999999999998,0,inf,3.9331,0.983275,inf,0.0,0.0,inf,0,0.0,3,0.75,1,0.25,1.311225,0.453525,1.0,1.0,1.0,1.0,0.0,USDJPY:3|EURJPY:1,SHORT:4,london:2|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,26.07,31.16,-5.09,6.12180746561886,1.0783,0.53915,5.890249433106575,5.09,0.0509,5.12180746561886,0,0.0,1,0.5,1,0.5,1.1874,0.2444,1.0,1.0,1.0,0.0,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,23,1,0.043478260869565216,-256.61999999999995,1.43,-258.04999999999995,0.005541561712846348,-10.740300000000003,-0.4669695652173914,0.005555401238854475,256.61999999999995,2.5661999999999994,-1.0,2,0.08695652173913043,0,0.0,21,0.9130434782608695,0.4715478260869565,0.5185652173913043,0.43478260869565216,0.21739130434782608,0.0,0.0,0.0,USDJPY:13|GBPJPY:4|EURJPY:3|EURUSD:2|AUDJPY:1,SHORT:20|LONG:3,london_newyork_overlap:9|london:6|tokyo:6|new_york:2
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,5,5,1.0,157.32,157.32,0,inf,6.5489999999999995,1.3097999999999999,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3097999999999999,0.38648,1.0,1.0,1.0,1.0,0.0,USDJPY:2|EURJPY:1|EURUSD:1|GBPUSD:1,LONG:4|SHORT:1,london:2|tokyo:2|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,15,3,0.2,-125.02999999999997,37.72,-162.75,0.23176651305683563,-5.2247,-0.34831333333333336,0.2310058579376527,136.10999999999999,1.3610999999999998,-0.9185952538388067,2,0.13333333333333333,0,0.0,13,0.8666666666666667,0.4599466666666666,0.5830133333333333,0.4666666666666667,0.2,0.0,0.0,0.0,EURUSD:6|USDJPY:6|AUDJPY:1|GBPJPY:1|GBPUSD:1,LONG:12|SHORT:3,london_newyork_overlap:8|new_york:3|london:2|tokyo:2
full2025_validation,light_or_anchor_pullback_exhaustion,long_bias,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,123.33,123.33,0,inf,5.2463,1.311575,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3398500000000002,0.1262,1.0,1.0,1.0,1.0,0.0,EURUSD:3|USDJPY:1,SHORT:4,new_york:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_exhaustion,long_bias,mfe_ge_1r,mfe_lt_1_3r,3,2,0.6666666666666666,41.94,49.06999999999999,-7.13,6.8821879382889195,1.6972,0.5657333333333333,6.749322493224931,7.129999999999999,0.07129999999999999,5.88218793828892,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.2971,0.5025666666666666,1.0,1.0,1.0,0.0,0.0,USDJPY:2|EURUSD:1,SHORT:2|LONG:1,new_york:2|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,long_bias,mfe_lt_1r,mfe_lt_1_3r,9,0,0.0,-113.58,0,-113.58,0.0,-4.7469,-0.5274333333333333,0.0,113.58,1.1358,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.40349999999999997,0.5443777777777777,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,USDJPY:6|EURUSD:2|EURJPY:1,SHORT:8|LONG:1,london_newyork_overlap:5|london:3|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,short_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,63.769999999999996,63.769999999999996,0,inf,2.6297,1.31485,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31485,0.39755,1.0,1.0,1.0,1.0,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,short_bias,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,46.64,46.64,0,inf,1.922,0.961,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.2647,0.34509999999999996,1.0,1.0,1.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_exhaustion,short_bias,mfe_lt_1r,mfe_lt_1_3r,11,1,0.09090909090909091,-140.80999999999997,4.95,-145.76,0.033959934138309555,-5.780800000000001,-0.5255272727272728,0.034892650839760925,140.80999999999997,1.4081,-1.0,2,0.18181818181818182,0,0.0,9,0.8181818181818182,0.4982090909090909,0.6847181818181819,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,USDJPY:6|EURJPY:3|GBPJPY:2,SHORT:8|LONG:3,london_newyork_overlap:5|new_york:4|london:2
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,6,6,1.0,188.79,188.79,0,inf,7.8505,1.3084166666666668,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3162,0.5485833333333333,1.0,1.0,1.0,1.0,0.0,USDJPY:4|EURJPY:1|GBPJPY:1,SHORT:6,london:3|london_newyork_overlap:3
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,54.870000000000005,54.870000000000005,0,inf,2.2678,1.1339,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.186,0.39755,1.0,1.0,1.0,0.0,0.0,USDJPY:2,SHORT:2,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,31,1,0.03225806451612903,-322.18,1.43,-323.61,0.004418899292358085,-13.585199999999997,-0.43823225806451604,0.0043971506463811455,322.18,3.2218000000000004,-1.0,2,0.06451612903225806,0,0.0,29,0.9354838709677419,0.3814870967741935,0.4934322580645162,0.2903225806451613,0.0967741935483871,0.0,0.0,0.0,USDJPY:19|EURUSD:4|GBPJPY:4|EURJPY:3|AUDJPY:1,SHORT:29|LONG:2,london_newyork_overlap:15|tokyo:7|london:6|new_york:3
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,7,7,1.0,221.31000000000003,221.31000000000003,0,inf,9.174,1.3105714285714285,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3105714285714285,0.37045714285714293,1.0,1.0,1.0,1.0,0.0,USDJPY:4|GBPUSD:2|EURJPY:1,LONG:6|SHORT:1,london:3|tokyo:3|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,12.87,12.87,0,inf,0.529,0.529,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2625,0.1622,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,26,4,0.15384615384615385,-210.76,36.46,-247.21999999999997,0.14747997734811102,-8.810800000000004,-0.33887692307692324,0.14791640474647738,210.95999999999998,2.1095999999999995,-0.9990519529768677,2,0.07692307692307693,0,0.0,24,0.9230769230769231,0.3913961538461538,0.5517038461538462,0.38461538461538464,0.038461538461538464,0.0,0.0,0.0,USDJPY:13|EURUSD:9|GBPJPY:2|AUDJPY:1|GBPUSD:1,LONG:23|SHORT:3,london_newyork_overlap:15|new_york:4|tokyo:4|london:3
full2025_validation,light_or_anchor_pullback_m5pattern,long_bias,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,123.33,123.33,0,inf,5.2463,1.311575,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3398500000000002,0.1262,1.0,1.0,1.0,1.0,0.0,EURUSD:3|USDJPY:1,SHORT:4,new_york:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_m5pattern,long_bias,mfe_ge_1r,mfe_lt_1_3r,3,2,0.6666666666666666,41.94,49.06999999999999,-7.13,6.8821879382889195,1.6972,0.5657333333333333,6.749322493224931,7.129999999999999,0.07129999999999999,5.88218793828892,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.2971,0.5025666666666666,1.0,1.0,1.0,0.0,0.0,USDJPY:2|EURUSD:1,SHORT:2|LONG:1,new_york:2|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,long_bias,mfe_lt_1r,mfe_lt_1_3r,9,0,0.0,-112.89,0,-112.89,0.0,-4.7469,-0.5274333333333333,0.0,112.89,1.1289,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.40349999999999997,0.5443777777777777,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,USDJPY:6|EURUSD:2|EURJPY:1,SHORT:8|LONG:1,london_newyork_overlap:5|london:3|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,short_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,63.769999999999996,63.769999999999996,0,inf,2.6297,1.31485,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31485,0.39755,1.0,1.0,1.0,1.0,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,short_bias,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,44.839999999999996,44.839999999999996,0,inf,1.922,0.961,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.2647,0.34509999999999996,1.0,1.0,1.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_m5pattern,short_bias,mfe_lt_1r,mfe_lt_1_3r,11,1,0.09090909090909091,-140.01999999999998,4.95,-144.97,0.03414499551631372,-5.780800000000001,-0.5255272727272728,0.034892650839760925,140.01999999999998,1.4002,-1.0,2,0.18181818181818182,0,0.0,9,0.8181818181818182,0.4982090909090909,0.6847181818181819,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,USDJPY:6|EURJPY:3|GBPJPY:2,SHORT:8|LONG:3,london_newyork_overlap:5|new_york:4|london:2
full2025_validation,one_anchor_pullback,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,5,5,1.0,161.8,161.8,0,inf,6.620399999999999,1.32408,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3259599999999998,0.46258,1.0,1.0,1.0,1.0,0.0,USDJPY:3|EURJPY:1|EURUSD:1,SHORT:5,london:3|london_newyork_overlap:2
full2025_validation,one_anchor_pullback,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,23.71,23.71,0,inf,0.969,0.969,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.0732,0.5268,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,one_anchor_pullback,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,22,1,0.045454545454545456,-227.43,4.18,-231.61,0.018047579983593107,-9.6021,-0.4364590909090909,0.017647780983365047,227.43,2.2742999999999998,-1.0,1,0.045454545454545456,0,0.0,21,0.9545454545454546,0.40225909090909084,0.5071181818181818,0.3181818181818182,0.13636363636363635,0.0,0.0,0.0,USDJPY:13|EURUSD:4|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:22,london_newyork_overlap:7|tokyo:7|london:6|new_york:2
full2025_validation,one_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,3,3,1.0,96.47,96.47,0,inf,3.9215999999999998,1.3072,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3072,0.3711333333333333,1.0,1.0,1.0,1.0,0.0,USDJPY:2|GBPUSD:1,LONG:3,london:2|tokyo:1
full2025_validation,one_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,12.87,12.87,0,inf,0.529,0.529,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2625,0.1622,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
full2025_validation,one_anchor_pullback,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,16,2,0.125,-116.01,26.34,-142.35,0.1850368809272919,-4.7749999999999995,-0.29843749999999997,0.18452736743232856,116.01,1.1601,-1.0,0,0.0,0,0.0,16,1.0,0.39829375000000006,0.5192937499999999,0.4375,0.125,0.0,0.0,0.0,USDJPY:9|EURUSD:5|EURJPY:1|GBPUSD:1,LONG:16,london_newyork_overlap:9|tokyo:4|london:2|new_york:1
full2025_validation,one_light_or_anchor_pullback,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,5,5,1.0,159.89,159.89,0,inf,6.5374,1.30748,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.30748,0.62278,1.0,1.0,1.0,1.0,0.0,USDJPY:4|EURJPY:1,SHORT:5,london:3|london_newyork_overlap:2
full2025_validation,one_light_or_anchor_pullback,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,54.870000000000005,54.870000000000005,0,inf,2.2678,1.1339,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.186,0.39755,1.0,1.0,1.0,0.0,0.0,USDJPY:2,SHORT:2,london:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,16,0,0.0,-165.90000000000003,0,-165.90000000000003,0.0,-6.8961000000000015,-0.4310062500000001,0.0,165.90000000000003,1.6590000000000005,-1.0,1,0.0625,0,0.0,15,0.9375,0.44688749999999994,0.48495625000000003,0.375,0.125,0.0,0.0,0.0,USDJPY:10|EURUSD:2|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:15|LONG:1,tokyo:7|london_newyork_overlap:4|london:3|new_york:2
full2025_validation,one_light_or_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,3,3,1.0,97.77,97.77,0,inf,3.9333,1.3111,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3111,0.3686,1.0,1.0,1.0,1.0,0.0,USDJPY:2|GBPUSD:1,LONG:3,london:2|tokyo:1
full2025_validation,one_light_or_anchor_pullback,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,12.87,12.87,0,inf,0.529,0.529,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2625,0.1622,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
full2025_validation,one_light_or_anchor_pullback,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,13,1,0.07692307692307693,-116.00999999999999,10.98,-126.99,0.08646350106307583,-4.738499999999999,-0.36449999999999994,0.0895728860453052,116.00999999999999,1.1601,-1.0,0,0.0,0,0.0,13,1.0,0.3343153846153847,0.5503846153846154,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,USDJPY:7|EURUSD:4|GBPJPY:1|GBPUSD:1,LONG:12|SHORT:1,london_newyork_overlap:8|london:2|tokyo:2|new_york:1
full2025_validation,one_light_or_anchor_pullback,long_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,61.25,61.25,0,inf,2.6090999999999998,1.3045499999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.33165,0.045950000000000005,1.0,1.0,1.0,1.0,0.0,EURUSD:1|USDJPY:1,SHORT:2,new_york:2
full2025_validation,one_light_or_anchor_pullback,long_bias,mfe_ge_1r,mfe_lt_1_3r,3,2,0.6666666666666666,41.94,49.06999999999999,-7.13,6.8821879382889195,1.6972,0.5657333333333333,6.749322493224931,7.129999999999999,0.07129999999999999,5.88218793828892,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.2971,0.5025666666666666,1.0,1.0,1.0,0.0,0.0,USDJPY:2|EURUSD:1,SHORT:2|LONG:1,new_york:2|tokyo:1
full2025_validation,one_light_or_anchor_pullback,long_bias,mfe_lt_1r,mfe_lt_1_3r,5,0,0.0,-61.870000000000005,0,-61.870000000000005,0.0,-2.5759,-0.51518,0.0,61.870000000000005,0.6187,-1.0,1,0.2,0,0.0,4,0.8,0.29238000000000003,0.51518,0.0,0.0,0.0,0.0,0.0,USDJPY:3|EURUSD:2,SHORT:4|LONG:1,london_newyork_overlap:4|london:1
full2025_validation,one_light_or_anchor_pullback,short_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,63.769999999999996,63.769999999999996,0,inf,2.6297,1.31485,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31485,0.39755,1.0,1.0,1.0,1.0,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,short_bias,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,47.83,47.83,0,inf,1.922,0.961,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.2647,0.34509999999999996,1.0,1.0,1.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
full2025_validation,one_light_or_anchor_pullback,short_bias,mfe_lt_1r,mfe_lt_1_3r,6,1,0.16666666666666666,-72.74,4.95,-77.69,0.0637147638048655,-2.9194999999999998,-0.4865833333333333,0.06680517820041554,72.74,0.7273999999999999,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.5246000000000001,0.7515166666666667,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,EURJPY:3|USDJPY:3,SHORT:5|LONG:1,london_newyork_overlap:3|new_york:2|london:1
q1_quick,anchor_diag_first_break,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,5,5,1.0,151.16,151.16,0,inf,6.5288,1.30576,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.30576,0.48453999999999997,1.0,1.0,1.0,1.0,0.0,USDJPY:3|EURJPY:1|GBPJPY:1,SHORT:5,london:4|london_newyork_overlap:1
q1_quick,anchor_diag_first_break,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,17,1,0.058823529411764705,-189.07999999999998,1.92,-191.0,0.010052356020942408,-8.112300000000001,-0.4771941176470589,0.010248526774276198,189.07999999999998,1.8907999999999998,-1.0,2,0.11764705882352941,0,0.0,15,0.8823529411764706,0.38908235294117643,0.571035294117647,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,USDJPY:11|GBPJPY:3|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:13|LONG:4,london_newyork_overlap:7|tokyo:6|london:2|new_york:2
q1_quick,anchor_diag_first_break,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,1.6,1.6,0,inf,0.0809,0.0809,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3423,0.1585,1.0,1.0,1.0,1.0,0.0,GBPJPY:1,SHORT:1,london:1
q1_quick,anchor_diag_first_break,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,7,4,0.5714285714285714,1.0600000000000005,41.55,-40.489999999999995,1.0261793035317364,0.15539999999999998,0.022199999999999998,1.0903540903540903,27.21,0.2721,0.03895626607864757,0,0.0,0,0.0,7,1.0,0.55,0.5247714285714286,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,USDJPY:3|EURUSD:2|AUDJPY:1|GBPJPY:1,LONG:4|SHORT:3,new_york:4|london:1|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_diag_first_break,long_bias,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,59.989999999999995,59.989999999999995,0,inf,2.6323,1.31615,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31615,0.37555000000000005,1.0,1.0,1.0,1.0,0.0,EURJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,anchor_diag_first_break,long_bias,mfe_ge_1r,mfe_lt_1_3r,6,2,0.3333333333333333,-24.009999999999998,31.67,-55.67999999999999,0.56878591954023,-1.0477000000000005,-0.17461666666666675,0.5676735165469999,55.68,0.5568,-0.43121408045977005,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,1.1815333333333335,0.58995,1.0,1.0,1.0,0.0,0.0,USDJPY:5|EURJPY:1,LONG:5|SHORT:1,london:2|london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,anchor_diag_first_break,long_bias,mfe_lt_1r,mfe_lt_1_3r,25,3,0.12,-281.31,7.89,-289.20000000000005,0.02728215767634854,-11.903300000000003,-0.4761320000000001,0.028238578845965444,282.1,2.821,-0.9971995746189294,5,0.2,0,0.0,20,0.8,0.334264,0.654832,0.32,0.08,0.0,0.0,0.0,USDJPY:14|EURJPY:3|GBPJPY:3|GBPUSD:3|EURUSD:2,LONG:15|SHORT:10,london_newyork_overlap:7|new_york:7|london:6|tokyo:5
q1_quick,anchor_diag_first_break,short_bias,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,121.74999999999999,121.74999999999999,0,inf,5.2476,1.3119,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.319125,0.4398,1.0,1.0,1.0,1.0,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london_newyork_overlap:2|tokyo:2
q1_quick,anchor_diag_first_break,short_bias,mfe_ge_1r,mfe_lt_1_3r,4,1,0.25,20.89,31.02,-10.13,3.0621915103652513,0.858,0.2145,2.9455782312925174,10.129999999999999,0.10129999999999997,2.062191510365252,0,0.0,1,0.25,3,0.75,1.1379249999999999,0.29952500000000004,1.0,1.0,1.0,0.0,0.0,GBPJPY:2|EURJPY:1|USDJPY:1,SHORT:4,london:2|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_diag_first_break,short_bias,mfe_lt_1r,mfe_lt_1_3r,36,3,0.08333333333333333,-423.95,23.5,-447.44999999999993,0.05251983461839312,-18.162300000000002,-0.5045083333333333,0.05256156787463681,437.03999999999996,4.3704,-0.9700485081457075,8,0.2222222222222222,0,0.0,28,0.7777777777777778,0.40182499999999993,0.6082777777777779,0.3333333333333333,0.1388888888888889,0.0,0.0,0.0,USDJPY:21|EURUSD:6|GBPUSD:3|AUDJPY:2|EURJPY:2|GBPJPY:2,SHORT:24|LONG:12,london_newyork_overlap:17|new_york:12|tokyo:4|london:3
