period_id,variant,m15_bias_flip_age_bucket2,break_time_diff_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_diag_first_break,normal_5_12,diff_5_12,8,6,0.75,105.39,127.56,-22.17,5.753721244925575,4.7317,0.5914625,6.0999137745203695,22.17,0.2217,4.753721244925575,0,0.0,3,0.375,5,0.625,0.9299,0.40407499999999996,0.875,0.625,0.375,0.375,0.0,USDJPY:4|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:8,london:3|new_york:3|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_flip_first_break,fresh_0_4,diff_1_4,14,5,0.35714285714285715,-25.53,98.85,-124.38000000000001,0.7947419199228171,-1.0663,-0.07616428571428571,0.7953633868770031,60.14,0.6014,-0.42450947788493515,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.5794285714285714,0.5622999999999999,0.5,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,USDJPY:11|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:12|LONG:2,london_newyork_overlap:5|tokyo:4|london:3|new_york:2
q1_quick,anchor_flip_first_break,fresh_0_4,same_or_reversed,15,3,0.2,-80.43,44.86,-125.28999999999999,0.35804932556468994,-3.4535000000000005,-0.23023333333333337,0.34762075674858794,112.9,1.1290000000000002,-0.712400354295837,0,0.0,1,0.06666666666666667,14,0.9333333333333333,0.4365666666666667,0.4944733333333334,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,USDJPY:10|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:8|LONG:7,london_newyork_overlap:7|london:4|tokyo:3|new_york:1
q1_quick,anchor_flip_first_break,normal_5_12,diff_1_4,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_flip_first_break,normal_5_12,diff_5_12,5,3,0.6,70.59,92.76,-22.17,4.18403247631935,2.9859999999999998,0.5972,4.218366027161025,22.17,0.2217,3.1840324763193504,0,0.0,3,0.6,2,0.4,1.0311,0.41006,0.8,0.8,0.6,0.6,0.0,USDJPY:3|EURJPY:1|GBPJPY:1,SHORT:5,london:3|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_flip_first_break_fresh,fresh_0_4,diff_1_4,14,5,0.35714285714285715,-25.53,98.85,-124.38000000000001,0.7947419199228171,-1.0663,-0.07616428571428571,0.7953633868770031,60.14,0.6014,-0.42450947788493515,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.5794285714285714,0.5622999999999999,0.5,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,USDJPY:11|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:12|LONG:2,london_newyork_overlap:5|tokyo:4|london:3|new_york:2
q1_quick,anchor_flip_first_break_fresh,fresh_0_4,same_or_reversed,15,3,0.2,-80.43,44.86,-125.28999999999999,0.35804932556468994,-3.4535000000000005,-0.23023333333333337,0.34762075674858794,112.9,1.1290000000000002,-0.712400354295837,0,0.0,1,0.06666666666666667,14,0.9333333333333333,0.4365666666666667,0.4944733333333334,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,USDJPY:10|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:8|LONG:7,london_newyork_overlap:7|london:4|tokyo:3|new_york:1
q1_quick,anchor_flip_first_break_fresh,normal_5_12,diff_1_4,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_flip_first_break_fresh,normal_5_12,diff_5_12,5,3,0.6,70.59,92.76,-22.17,4.18403247631935,2.9859999999999998,0.5972,4.218366027161025,22.17,0.2217,3.1840324763193504,0,0.0,3,0.6,2,0.4,1.0311,0.41006,0.8,0.8,0.6,0.6,0.0,USDJPY:3|EURJPY:1|GBPJPY:1,SHORT:5,london:3|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_pullback_diag,fresh_0_4,diff_1_4,12,4,0.3333333333333333,-74.9,36.88,-111.78,0.3299337985328324,-3.2358999999999996,-0.2696583333333333,0.3317707795560144,102.95,1.0295,-0.7275376396308888,2,0.16666666666666666,1,0.08333333333333333,9,0.75,0.5882083333333333,0.5684083333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,USDJPY:9|GBPJPY:2|EURUSD:1,SHORT:9|LONG:3,tokyo:4|london:3|london_newyork_overlap:3|new_york:2
q1_quick,anchor_pullback_diag,fresh_0_4,same_or_reversed,8,1,0.125,-44.910000000000004,31.79,-76.7,0.41447196870925684,-1.9723000000000002,-0.24653750000000002,0.39780776746458224,76.7,0.767,-0.5855280312907432,0,0.0,1,0.125,7,0.875,0.37511249999999996,0.591175,0.25,0.125,0.125,0.125,0.0,USDJPY:3|EURUSD:2|GBPJPY:2|AUDJPY:1,LONG:4|SHORT:4,london_newyork_overlap:3|london:2|tokyo:2|new_york:1
q1_quick,anchor_pullback_diag,none,missing,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_pullback_diag,normal_5_12,diff_1_4,2,0,0.0,-20.84,0,-20.84,0.0,-0.8707,-0.43535,0.0,20.84,0.2084,-1.0,0,0.0,0,0.0,2,1.0,0.41845,0.58965,0.5,0.0,0.0,0.0,0.0,EURJPY:1|USDJPY:1,LONG:1|SHORT:1,london_newyork_overlap:2
q1_quick,anchor_pullback_diag,normal_5_12,diff_5_12,8,6,0.75,105.39,127.56,-22.17,5.753721244925575,4.7317,0.5914625,6.0999137745203695,22.17,0.2217,4.753721244925575,0,0.0,3,0.375,5,0.625,0.9299,0.40407499999999996,0.875,0.625,0.375,0.375,0.0,USDJPY:4|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:8,london:3|new_york:3|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_pullback_m5_reconfirm,fresh_0_4,diff_1_4,8,1,0.125,-52.71999999999999,32.02,-84.74,0.37786169459523256,-2.2603,-0.2825375,0.3654763909943293,52.71999999999999,0.5271999999999999,-1.0,0,0.0,1,0.125,7,0.875,0.34103749999999994,0.5913125,0.125,0.125,0.125,0.125,0.0,USDJPY:7|EURJPY:1,SHORT:6|LONG:2,london:3|tokyo:3|london_newyork_overlap:2
q1_quick,anchor_pullback_m5_reconfirm,fresh_0_4,same_or_reversed,9,1,0.1111111111111111,-81.82000000000001,0.2,-82.02000000000001,0.0024384296513045595,-3.4946,-0.3882888888888889,0.002369465300179851,81.82000000000001,0.8182,-1.0,0,0.0,0,0.0,9,1.0,0.31705555555555553,0.49084444444444447,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:5|EURUSD:2|GBPJPY:2,SHORT:5|LONG:4,london:4|london_newyork_overlap:4|tokyo:1
q1_quick,anchor_pullback_m5_reconfirm,normal_5_12,diff_5_12,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,anchor_pullback_required,fresh_0_4,diff_1_4,7,1,0.14285714285714285,-37.76,32.02,-69.78,0.45887073660074523,-1.5845000000000002,-0.2263571428571429,0.45104628603104213,37.76,0.3776,-1.0,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.3815285714285714,0.5658285714285715,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,london:3|tokyo:3|london_newyork_overlap:1
q1_quick,anchor_pullback_required,fresh_0_4,same_or_reversed,12,2,0.16666666666666666,-90.46000000000001,13.069999999999999,-103.53,0.1262436008886313,-3.8648,-0.32206666666666667,0.12205538265827676,103.33000000000001,1.0333,-0.8754475950837124,0,0.0,0,0.0,12,1.0,0.42428333333333335,0.45658333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,USDJPY:7|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:7|LONG:5,london_newyork_overlap:5|london:4|tokyo:3
q1_quick,anchor_pullback_required,normal_5_12,diff_5_12,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,base,none,missing,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,none,missing,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,fresh_0_4,diff_1_4,7,1,0.14285714285714285,-37.06,32.72,-69.78,0.46890226425910003,-1.5743,-0.22490000000000002,0.4545800997782705,37.57,0.3757,-0.9864253393665159,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.3816428571428571,0.5821857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,london:3|tokyo:3|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,fresh_0_4,same_or_reversed,15,3,0.2,-91.87,44.86,-136.73000000000002,0.32809185986981637,-3.9296999999999995,-0.26198,0.3189310040035356,136.53,1.3653,-0.6728924045997217,1,0.06666666666666667,1,0.06666666666666667,13,0.8666666666666667,0.49402000000000007,0.5206933333333335,0.4,0.2,0.13333333333333333,0.06666666666666667,0.0,USDJPY:9|GBPJPY:3|EURUSD:2|AUDJPY:1,SHORT:8|LONG:7,london_newyork_overlap:6|tokyo:4|london:3|new_york:2
q1_quick,light_or_anchor_pullback,none,missing,7,1,0.14285714285714285,-57.95000000000001,32.62,-90.57000000000001,0.3601634095175002,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.31,0.7231000000000001,-0.801410593278938,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback,normal_5_12,diff_5_12,3,2,0.6666666666666666,39.9,43.199999999999996,-3.3,13.09090909090909,1.6337,0.5445666666666666,12.761699064074874,3.3,0.033,12.090909090909092,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9790000000000001,0.4093,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,fresh_0_4,diff_1_4,4,1,0.25,-0.6400000000000023,32.72,-33.36,0.9808153477218226,-0.08379999999999999,-0.020949999999999996,0.9399670463500251,23.33,0.2333,-0.027432490355765213,0,0.0,1,0.25,3,0.75,0.40245000000000003,0.5425249999999999,0.25,0.25,0.25,0.25,0.0,USDJPY:3|EURJPY:1,SHORT:4,london:3|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,fresh_0_4,same_or_reversed,11,3,0.2727272727272727,-8.770000000000007,95.91,-104.68,0.9162208635842567,-0.4499000000000002,-0.04090000000000002,0.8967242843697633,64.59,0.6459,-0.13577953243536162,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.6871090909090909,0.5701272727272728,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0,USDJPY:5|GBPJPY:3|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:7|LONG:4,london_newyork_overlap:4|london:3|new_york:2|tokyo:2
q1_quick,light_or_anchor_pullback_exhaustion,none,missing,7,1,0.14285714285714285,-58.220000000000006,32.62,-90.84,0.3590929106120651,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.58,0.7258,-0.8021493524386885,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_exhaustion,normal_5_12,diff_5_12,3,1,0.3333333333333333,2.5700000000000003,11.08,-8.51,1.301997649823737,0.12510000000000004,0.041700000000000015,1.3667546174142482,8.51,0.0851,0.30199764982373684,0,0.0,0,0.0,3,1.0,0.7789333333333334,0.32946666666666663,1.0,0.3333333333333333,0.0,0.0,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,fresh_0_4,diff_1_4,7,1,0.14285714285714285,-37.06,32.72,-69.78,0.46890226425910003,-1.5743,-0.22490000000000002,0.4545800997782705,37.57,0.3757,-0.9864253393665159,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.3816428571428571,0.5821857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,london:3|tokyo:3|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,fresh_0_4,same_or_reversed,15,3,0.2,-91.87,44.86,-136.73000000000002,0.32809185986981637,-3.9296999999999995,-0.26198,0.3189310040035356,136.53,1.3653,-0.6728924045997217,1,0.06666666666666667,1,0.06666666666666667,13,0.8666666666666667,0.49402000000000007,0.5206933333333335,0.4,0.2,0.13333333333333333,0.06666666666666667,0.0,USDJPY:9|GBPJPY:3|EURUSD:2|AUDJPY:1,SHORT:8|LONG:7,london_newyork_overlap:6|tokyo:4|london:3|new_york:2
q1_quick,light_or_anchor_pullback_m5pattern,none,missing,7,1,0.14285714285714285,-57.95000000000001,32.62,-90.57000000000001,0.3601634095175002,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.31,0.7231000000000001,-0.801410593278938,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_m5pattern,normal_5_12,diff_5_12,3,2,0.6666666666666666,39.9,43.199999999999996,-3.3,13.09090909090909,1.6337,0.5445666666666666,12.761699064074874,3.3,0.033,12.090909090909092,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9790000000000001,0.4093,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
q1_quick,one_anchor_pullback,fresh_0_4,diff_1_4,5,1,0.2,-11.229999999999997,32.02,-43.25,0.7403468208092486,-0.46880000000000005,-0.09376000000000001,0.735245947930197,22.18,0.2218,-0.5063119927862938,0,0.0,1,0.2,4,0.8,0.50372,0.53834,0.2,0.2,0.2,0.2,0.0,USDJPY:5,SHORT:4|LONG:1,tokyo:3|london:2
q1_quick,one_anchor_pullback,fresh_0_4,same_or_reversed,8,1,0.125,-77.71,12.87,-90.58,0.14208434533009492,-3.2883,-0.4110375,0.13857962434181229,90.58,0.9058,-0.857915654669905,0,0.0,0,0.0,8,1.0,0.386775,0.5382750000000001,0.25,0.125,0.125,0.0,0.0,USDJPY:4|EURUSD:2|AUDJPY:1|GBPJPY:1,SHORT:5|LONG:3,london:3|london_newyork_overlap:3|tokyo:2
q1_quick,one_anchor_pullback,normal_5_12,diff_5_12,2,1,0.5,28.529999999999998,31.83,-3.3,9.645454545454545,1.1675,0.58375,9.405327573794096,3.3,0.033,8.645454545454545,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,one_light_or_anchor_pullback,fresh_0_4,diff_1_4,4,1,0.25,2.8200000000000003,32.72,-29.9,1.094314381270903,0.10979999999999995,0.02744999999999999,1.0913249604923896,21.07,0.2107,0.13383958234456575,0,0.0,1,0.25,3,0.75,0.61055,0.5498,0.25,0.25,0.25,0.25,0.0,USDJPY:4,SHORT:3|LONG:1,tokyo:3|london:1
q1_quick,one_light_or_anchor_pullback,fresh_0_4,same_or_reversed,9,2,0.2222222222222222,-33.09,44.66,-77.75,0.5744051446945337,-1.4512000000000005,-0.1612444444444445,0.5579787396058603,77.75,0.7775,-0.42559485530546626,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0.47364444444444437,0.5164666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,USDJPY:4|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:5|LONG:4,london:3|london_newyork_overlap:3|tokyo:2|new_york:1
q1_quick,one_light_or_anchor_pullback,none,missing,2,1,0.5,14.359999999999996,32.62,-18.26,1.7864184008762318,0.5425999999999999,0.27129999999999993,1.7189611766264739,18.26,0.1826,0.7864184008762319,0,0.0,1,0.5,1,0.5,0.85305,0.6395,0.5,0.5,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,one_light_or_anchor_pullback,normal_5_12,diff_5_12,3,2,0.6666666666666666,39.31999999999999,42.81,-3.49,12.26647564469914,1.6337,0.5445666666666666,12.761699064074874,3.49,0.0349,11.266475644699138,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9790000000000001,0.4093,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
